year,bula_h,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,504,7.01140,4.77682,9.24598,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Hamburg,392,10.03608,7.05229,13.01986,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Lower Saxony,1600,13.34600,11.67842,15.01358,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Bremen,165,17.88559,11.99466,23.77653,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,North Rhine-Westphalia,4371,13.80723,12.78425,14.83020,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Hesse,1621,10.92680,9.40695,12.44665,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,"Rhineland-Palatinate, Saarland",1076,13.80950,11.74578,15.87322,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Baden-Wuerttemberg,3100,9.80806,8.76066,10.85546,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Bavaria,2713,8.87338,7.80289,9.94388,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,Berlin,533,7.19830,4.99909,9.39752,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,Schleswig-Holstein,462,13.37315,10.26135,16.48495,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,Hamburg,349,12.36705,8.90115,15.83294,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,Lower Saxony,1418,12.42167,10.70348,14.13985,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,Bremen,141,13.06127,7.45068,18.67185,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,North Rhine-Westphalia,3928,13.22284,12.16319,14.28248,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,Hesse,1465,12.53715,10.84008,14.23422,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,"Rhineland-Palatinate, Saarland",964,16.44445,14.10156,18.78735,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,Baden-Wuerttemberg,2781,11.10617,9.93787,12.27447,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,Bavaria,2451,9.46900,8.30931,10.62869,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,Berlin,475,9.86612,7.17751,12.55474,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Schleswig-Holstein,420,8.40296,5.74201,11.06391,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Hamburg,315,10.76083,7.32548,14.19618,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Lower Saxony,1394,14.49110,12.64161,16.34058,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Bremen,133,24.09230,16.75723,31.42737,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,North Rhine-Westphalia,3757,11.67915,10.65183,12.70647,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Hesse,1355,11.78360,10.06538,13.50183,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,"Rhineland-Palatinate, Saarland",952,13.27666,11.11845,15.43488,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Baden-Wuerttemberg,2664,9.06605,7.97524,10.15687,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Bavaria,2289,9.43905,8.24068,10.63741,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,Berlin,457,9.38447,6.70376,12.06519,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,Schleswig-Holstein,424,12.66852,9.49342,15.84363,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,Hamburg,281,9.18342,5.79216,12.57468,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,Lower Saxony,1378,13.22003,11.43012,15.00994,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,Bremen,120,12.69768,6.67941,18.71595,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,North Rhine-Westphalia,3679,12.33384,11.27094,13.39674,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,Hesse,1369,10.36759,8.75137,11.98382,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,"Rhineland-Palatinate, Saarland",941,15.16352,12.86893,17.45810,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,Baden-Wuerttemberg,2628,8.73550,7.65548,9.81552,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,Bavaria,2204,8.41629,7.25657,9.57600,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,Berlin,469,9.13252,6.51864,11.74640,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,Schleswig-Holstein,427,7.70223,5.16609,10.23838,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,Hamburg,245,6.72133,3.57036,9.87229,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,Lower Saxony,1298,12.22907,10.44509,14.01304,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,Bremen,116,7.09383,2.37237,11.81528,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,North Rhine-Westphalia,3486,12.40070,11.30621,13.49518,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,Hesse,1313,9.69603,8.09401,11.29805,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,"Rhineland-Palatinate, Saarland",898,13.64959,11.40111,15.89806,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,Baden-Wuerttemberg,2491,8.73634,7.62695,9.84574,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,Bavaria,2110,8.77775,7.56967,9.98584,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,Berlin,431,8.68385,6.01783,11.34987,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Schleswig-Holstein,408,8.75927,6.00796,11.51058,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Hamburg,241,7.02424,3.78144,10.26704,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Lower Saxony,1233,13.20906,11.31729,15.10082,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Bremen,130,5.22085,1.36076,9.08093,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,North Rhine-Westphalia,3373,13.81271,12.64790,14.97753,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Hesse,1290,11.60921,9.85950,13.35892,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,"Rhineland-Palatinate, Saarland",837,12.61583,10.36321,14.86845,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Baden-Wuerttemberg,2405,8.87873,7.74138,10.01609,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Bavaria,2053,8.20378,7.01602,9.39154,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,Berlin,422,12.36624,9.21634,15.51614,0.00000,0.00000,0.00000,0.00000,0.00000,,,
