year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Staedtischer Raum,maennlich,5648,10.47386140144959,10.086777955037572,10.860944847861607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,Staedtischer Raum,weiblich,5692,12.882560620560078,12.460723486381744,13.304397754738412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,Laendlicher Raum,maennlich,1533,11.478125691005628,10.704709398774332,12.251541983236924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,Laendlicher Raum,weiblich,1570,15.999661436440801,15.120700258102381,16.87862261477922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,Staedtischer Raum,maennlich,5405,8.721482537427509,8.356892159526087,9.08607291532893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,Staedtischer Raum,weiblich,5388,12.249521245347463,11.825200645149971,12.673841845544954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,Laendlicher Raum,maennlich,1451,9.837093379659127,9.094352636315472,10.579834123002781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,Laendlicher Raum,weiblich,1498,14.922535777146493,14.0479623422766,15.797109212016386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,Staedtischer Raum,maennlich,5318,9.127365869980775,8.75218669232953,9.502545047632019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,Staedtischer Raum,weiblich,5276,11.726385726268404,11.305592486509017,12.147178966027791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,Laendlicher Raum,maennlich,1431,10.978347445195155,10.19325626207313,11.76343862831718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,Laendlicher Raum,weiblich,1471,14.826749947819874,13.946528674849512,15.706971220790235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Staedtischer Raum,maennlich,5040,8.228972811981835,7.861238675328519,8.596706948635152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
