year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1989,First Stage of Tertiary Education,West,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1990,Pre-primary Level,West,,,,,,,,,,,,
1990,Pre-primary Level,East,,,,,,,,,,,,
1990,Primary Level,West,321,9.01647,8.16739,9.86554,2.00000,6.00000,16.00000,0.00000,29.00000,6.00000,4.00000,10.00000
1990,Primary Level,East,,,,,,,,,,,,
1990,Lower Secondary Level,West,1235,9.51407,8.97017,10.05797,2.00000,5.00000,16.00000,0.00000,37.00000,5.00000,4.00000,7.00000
1990,Lower Secondary Level,East,253,9.31860,7.98943,10.64778,1.93037,3.00000,15.00000,0.00000,34.60444,3.00000,2.00000,4.00000
1990,Upper Secondary Level,West,2802,11.17075,10.79602,11.54548,3.00000,8.00000,18.00000,0.00000,40.50000,8.00000,7.00000,9.00000
1990,Upper Secondary Level,East,2010,12.13263,11.67010,12.59516,3.00000,10.00000,18.00000,0.00000,40.50000,10.00000,9.00000,10.00000
1990,Post-secondary Non-tertiary Level,West,176,7.18670,5.84898,8.52442,1.00000,4.00000,9.00000,0.00000,21.00000,4.00000,2.97500,5.00000
1990,Post-secondary Non-tertiary Level,East,65,8.70668,6.65864,10.75473,2.00000,6.00000,14.00000,0.00000,32.00000,6.00000,3.00000,9.00000
1990,First Stage of Tertiary Education,West,326,12.37587,11.22656,13.52518,4.00000,9.20627,19.00000,0.00000,41.50000,9.00000,9.00000,10.00000
1990,First Stage of Tertiary Education,East,219,18.27013,16.67041,19.86984,8.00000,17.00000,28.55770,0.00000,45.00000,17.00000,15.00000,19.00000
1990,Second Stage of Tertiary Education,West,528,10.65016,9.81579,11.48453,2.00000,8.00000,18.00000,0.00000,42.00000,8.00000,6.00000,9.00000
1990,Second Stage of Tertiary Education,East,849,13.35548,12.61418,14.09679,4.00000,11.00000,20.00000,0.00000,44.00000,11.00000,10.00000,12.00000
1991,Pre-primary Level,West,,,,,,,,,,,,
1991,Pre-primary Level,East,,,,,,,,,,,,
1991,Primary Level,West,342,8.54113,7.68913,9.39312,2.00000,4.03462,15.00000,0.00000,31.00000,4.00000,4.00000,6.00000
1991,Primary Level,East,,,,,,,,,,,,
1991,Lower Secondary Level,West,1275,9.36054,8.81986,9.90122,2.00000,5.00000,15.00000,0.00000,34.50000,5.00000,4.00000,6.00000
1991,Lower Secondary Level,East,168,7.39340,6.00179,8.78501,1.00000,3.00000,12.00000,0.00000,28.50000,3.00000,2.00000,3.00000
1991,Upper Secondary Level,West,2933,10.91494,10.54691,11.28298,2.00000,8.00000,17.00000,0.00000,39.50000,8.00000,7.00000,9.00000
1991,Upper Secondary Level,East,1622,10.39947,9.88511,10.91383,1.00000,7.00000,17.00000,0.00000,41.00000,7.00000,6.00000,8.00000
1991,Post-secondary Non-tertiary Level,West,213,6.05807,4.99297,7.12318,1.00000,3.00000,7.00000,0.00000,16.00000,3.00000,2.00000,4.00000
1991,Post-secondary Non-tertiary Level,East,53,7.30534,5.01628,9.59441,0.77665,3.00000,13.00000,0.00000,29.00000,3.00000,1.00000,10.00000
1991,First Stage of Tertiary Education,West,354,12.21008,11.07739,13.34277,3.00000,10.00000,18.00000,0.00000,40.50000,10.00000,8.00000,11.00000
1991,First Stage of Tertiary Education,East,194,15.43865,13.59291,17.28438,1.00000,16.00000,25.36335,0.00000,46.00000,16.00000,11.00000,18.00000
1991,Second Stage of Tertiary Education,West,567,10.54174,9.74895,11.33453,2.45069,7.00000,18.00000,0.00000,41.32397,7.00000,6.00000,9.00000
1991,Second Stage of Tertiary Education,East,748,11.19513,10.36189,12.02838,1.00000,7.00000,19.00000,0.00000,46.00000,7.00000,6.00000,9.00000
1992,Pre-primary Level,West,,,,,,,,,,,,
1992,Pre-primary Level,East,,,,,,,,,,,,
1992,Primary Level,West,295,9.55138,8.58591,10.51685,2.00000,5.00000,17.76024,0.00000,33.00000,5.00000,4.00000,10.00000
1992,Primary Level,East,,,,,,,,,,,,
1992,Lower Secondary Level,West,1206,9.25591,8.71996,9.79187,2.00000,5.00000,15.00000,0.00000,34.50000,5.00000,4.00000,6.00000
1992,Lower Secondary Level,East,162,5.32033,4.01846,6.62221,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1992,Upper Secondary Level,West,2885,10.98431,10.61729,11.35133,2.00000,8.00000,18.00000,0.00000,42.00000,8.00000,7.00000,8.00000
1992,Upper Secondary Level,East,1344,8.20109,7.66590,8.73628,1.00000,3.00000,13.00000,0.00000,31.00000,3.00000,2.00000,3.00000
1992,Post-secondary Non-tertiary Level,West,206,6.30432,5.31932,7.28932,2.00000,4.00000,8.00000,0.00000,17.00000,4.00000,3.00000,5.00000
1992,Post-secondary Non-tertiary Level,East,40,6.23892,3.77906,8.69878,1.00000,2.00000,10.13215,0.00000,23.83037,2.00000,1.00000,6.00000
1992,First Stage of Tertiary Education,West,373,12.05746,10.95616,13.15876,3.51973,10.00000,17.00000,0.00000,37.22040,10.00000,7.00000,11.00000
1992,First Stage of Tertiary Education,East,175,14.10781,12.05543,16.16019,1.00000,9.00000,26.00000,0.00000,43.00000,9.00000,3.00000,17.00000
1992,Second Stage of Tertiary Education,West,574,11.13115,10.30422,11.95808,3.00000,8.00000,18.00000,0.00000,40.50000,8.00000,6.00000,10.00000
1992,Second Stage of Tertiary Education,East,679,8.70921,7.91244,9.50597,1.00000,2.00000,15.00000,0.00000,36.00000,2.00000,2.00000,3.00000
1993,Pre-primary Level,West,,,,,,,,,,,,
1993,Pre-primary Level,East,,,,,,,,,,,,
1993,Primary Level,West,296,10.10799,9.06056,11.15542,2.00000,6.00000,19.00000,0.00000,44.50000,6.00000,5.00000,10.00000
1993,Primary Level,East,,,,,,,,,,,,
1993,Lower Secondary Level,West,1164,9.59383,9.04116,10.14650,2.00000,5.00000,15.00000,0.00000,34.50000,5.00000,5.00000,6.00000
1993,Lower Secondary Level,East,141,3.12884,2.28828,3.96940,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1993,Upper Secondary Level,West,2852,11.07728,10.71084,11.44372,3.00000,8.00000,18.00000,0.00000,40.50000,8.00000,7.00000,9.00000
1993,Upper Secondary Level,East,1252,6.71269,6.23633,7.18905,1.00000,3.00000,9.00000,0.00000,21.00000,3.00000,2.00000,3.00000
1993,Post-secondary Non-tertiary Level,West,210,6.16261,5.20984,7.11538,1.00000,4.00000,9.00000,0.00000,21.00000,4.00000,3.00000,5.00000
1993,Post-secondary Non-tertiary Level,East,42,6.25309,3.54794,8.95824,1.00000,2.00000,8.18370,0.00000,18.95925,2.00000,2.00000,6.00000
1993,First Stage of Tertiary Education,West,359,11.32031,10.29958,12.34104,3.00000,9.00000,16.00000,0.00000,35.50000,9.00000,7.00000,10.00000
1993,First Stage of Tertiary Education,East,153,10.75738,8.77844,12.73632,1.00000,3.00000,18.76439,0.00000,45.00000,3.00000,2.00000,6.00000
1993,Second Stage of Tertiary Education,West,584,11.03694,10.24315,11.83072,3.00000,8.00000,18.00000,0.00000,40.50000,8.00000,6.00000,9.02500
1993,Second Stage of Tertiary Education,East,648,7.68862,6.95047,8.42676,1.00000,3.00000,11.39609,0.00000,26.99023,3.00000,2.00000,3.00000
1994,Pre-primary Level,West,,,,,,,,,,,,
1994,Pre-primary Level,East,,,,,,,,,,,,
1994,Primary Level,West,260,9.61540,8.55145,10.67934,2.00000,6.00000,17.00000,0.00000,39.50000,6.00000,5.00000,7.00000
1994,Primary Level,East,,,,,,,,,,,,
1994,Lower Secondary Level,West,979,10.09608,9.48778,10.70438,2.00000,6.00000,16.00000,0.00000,37.00000,6.00000,5.00000,7.00000
1994,Lower Secondary Level,East,148,2.73790,2.03340,3.44240,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1994,Upper Secondary Level,West,2762,11.27300,10.89985,11.64616,3.00000,8.00000,18.00000,0.00000,40.50000,8.00000,7.00000,9.00000
1994,Upper Secondary Level,East,1201,7.15643,6.66397,7.64889,2.00000,3.00000,9.00000,0.00000,19.50000,3.00000,3.00000,4.00000
1994,Post-secondary Non-tertiary Level,West,207,6.29680,5.29999,7.29362,1.00000,4.00000,8.00000,0.00000,18.50000,4.00000,3.00000,4.00000
1994,Post-secondary Non-tertiary Level,East,46,6.19434,3.65141,8.73726,1.98014,2.93336,7.03703,0.00000,14.62238,3.00000,2.00000,4.00000
1994,First Stage of Tertiary Education,West,362,11.78115,10.75480,12.80750,4.00000,9.00000,16.00000,0.00000,34.00000,9.00000,8.00000,11.00000
1994,First Stage of Tertiary Education,East,159,10.67739,8.83779,12.51699,2.00000,4.00000,19.00000,0.00000,42.00000,4.00000,3.00000,5.02500
1994,Second Stage of Tertiary Education,West,619,10.78732,10.03042,11.54422,3.00000,7.00000,17.00000,0.00000,38.00000,7.00000,6.00000,9.00000
1994,Second Stage of Tertiary Education,East,636,8.43019,7.65903,9.20136,2.00000,3.00000,11.63863,0.00000,26.09658,3.00000,3.00000,4.00000
1995,Pre-primary Level,West,,,,,,,,,,,,
1995,Pre-primary Level,East,,,,,,,,,,,,
1995,Primary Level,West,234,9.13952,8.02083,10.25821,2.00000,6.00000,16.00000,0.00000,33.00000,6.00000,4.97500,7.00000
1995,Primary Level,East,,,,,,,,,,,,
1995,Lower Secondary Level,West,1005,9.59940,9.00359,10.19522,2.00000,6.00000,15.10668,0.00000,34.76671,6.00000,5.00000,6.00000
1995,Lower Secondary Level,East,145,2.46215,1.87955,3.04476,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1995,Upper Secondary Level,West,2887,11.21085,10.83700,11.58470,3.00000,8.00000,17.00000,0.00000,38.00000,8.00000,7.00000,8.00000
1995,Upper Secondary Level,East,1197,6.48250,6.02592,6.93908,1.00000,4.00000,7.00000,0.00000,16.00000,4.00000,3.00000,4.00000
1995,Post-secondary Non-tertiary Level,West,256,6.11734,5.27914,6.95554,2.00000,4.00000,8.00000,0.00000,17.00000,4.00000,3.00000,5.00000
1995,Post-secondary Non-tertiary Level,East,48,5.49810,3.59470,7.40150,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,2.00000,4.00000
1995,First Stage of Tertiary Education,West,377,11.25795,10.30736,12.20854,4.00000,9.00000,17.00000,0.00000,36.50000,9.00000,7.00000,10.02500
1995,First Stage of Tertiary Education,East,162,10.80149,8.86996,12.73301,2.00000,4.00000,19.58446,0.00000,43.00000,4.00000,3.00000,5.00000
1995,Second Stage of Tertiary Education,West,715,10.17079,9.45388,10.88770,2.00000,7.00000,16.00000,0.00000,37.00000,7.00000,5.00000,8.00000
1995,Second Stage of Tertiary Education,East,625,8.47540,7.71002,9.24078,3.00000,4.00000,10.00000,0.00000,20.50000,4.00000,4.00000,4.00000
1996,Pre-primary Level,West,,,,,,,,,,,,
1996,Pre-primary Level,East,,,,,,,,,,,,
1996,Primary Level,West,213,9.50029,8.23933,10.76125,2.00000,6.00000,17.00000,0.00000,39.50000,6.00000,4.00000,8.00000
1996,Primary Level,East,,,,,,,,,,,,
1996,Lower Secondary Level,West,930,9.40544,8.78991,10.02096,2.00000,6.00000,15.26028,0.00000,35.15069,6.00000,5.00000,7.00000
1996,Lower Secondary Level,East,145,2.59530,2.03531,3.15530,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
1996,Upper Secondary Level,West,2845,11.24824,10.87630,11.62018,3.00000,8.00000,17.49917,0.00000,39.24792,8.00000,7.00000,8.00000
1996,Upper Secondary Level,East,1141,6.79745,6.33282,7.26208,2.00000,4.00000,7.00000,0.00000,14.50000,4.00000,4.00000,4.00000
1996,Post-secondary Non-tertiary Level,West,262,5.92677,5.18647,6.66707,2.00000,4.00000,8.00000,0.00000,17.00000,4.00000,3.00000,5.00000
1996,Post-secondary Non-tertiary Level,East,53,6.04176,4.28104,7.80249,3.00000,4.00000,6.00000,1.00000,10.50000,4.00000,4.00000,5.00000
1996,First Stage of Tertiary Education,West,390,10.47016,9.58635,11.35398,3.00000,8.00000,16.00000,0.00000,35.50000,8.00000,6.00000,9.00000
1996,First Stage of Tertiary Education,East,159,9.77324,8.03139,11.51509,2.00000,5.00000,16.08082,0.00000,37.20206,5.00000,3.00000,6.00000
1996,Second Stage of Tertiary Education,West,722,10.57295,9.84852,11.29737,2.00000,7.00000,17.00000,0.00000,39.50000,7.00000,6.00000,8.00000
1996,Second Stage of Tertiary Education,East,605,8.40701,7.67413,9.13989,3.00000,5.00000,10.00000,0.00000,20.50000,5.00000,5.00000,5.00000
1997,Pre-primary Level,West,,,,,,,,,,,,
1997,Pre-primary Level,East,,,,,,,,,,,,
1997,Primary Level,West,185,9.85653,8.56025,11.15280,3.00000,7.00000,18.00000,0.00000,32.00000,7.00000,5.00000,8.00000
1997,Primary Level,East,,,,,,,,,,,,
1997,Lower Secondary Level,West,887,9.21673,8.58793,9.84554,2.00000,5.00000,15.00000,0.00000,34.50000,5.00000,4.00000,7.00000
1997,Lower Secondary Level,East,134,2.86852,2.25226,3.48479,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,3.00000
1997,Upper Secondary Level,West,2723,11.27724,10.90095,11.65354,3.00000,8.00000,17.00000,0.00000,38.00000,8.00000,7.00000,8.00000
1997,Upper Secondary Level,East,1082,6.88793,6.41307,7.36279,2.00000,4.00000,7.00000,0.00000,14.50000,4.00000,4.00000,5.00000
1997,Post-secondary Non-tertiary Level,West,255,6.14132,5.24259,7.04004,2.00000,4.00000,7.00000,0.00000,14.50000,4.00000,3.00000,5.00000
1997,Post-secondary Non-tertiary Level,East,51,6.04539,4.52353,7.56724,3.04687,5.00000,6.00000,0.00000,10.42969,5.00000,4.00000,6.00000
1997,First Stage of Tertiary Education,West,380,11.54674,10.58931,12.50417,4.00000,9.00000,17.00000,0.00000,36.50000,9.00000,7.00000,10.02500
1997,First Stage of Tertiary Education,East,154,9.86063,8.06212,11.65913,2.00000,5.83861,12.35505,0.00000,27.88762,6.00000,4.00000,6.00000
1997,Second Stage of Tertiary Education,West,737,10.84473,10.13571,11.55374,2.00000,8.00000,17.00000,0.00000,39.50000,8.00000,6.00000,9.00000
1997,Second Stage of Tertiary Education,East,606,8.92349,8.16878,9.67820,3.00000,6.00000,10.00000,0.00000,20.50000,6.00000,5.00000,6.00000
1998,Pre-primary Level,West,,,,,,,,,,,,
1998,Pre-primary Level,East,,,,,,,,,,,,
1998,Primary Level,West,178,10.35093,9.02376,11.67811,3.00000,8.00000,17.00000,0.00000,33.00000,8.00000,6.00000,9.02500
1998,Primary Level,East,,,,,,,,,,,,
1998,Lower Secondary Level,West,909,9.12016,8.50297,9.73735,2.00000,5.00000,15.00000,0.00000,34.50000,5.00000,4.00000,6.00000
1998,Lower Secondary Level,East,155,3.45297,2.64964,4.25629,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,3.00000
1998,Upper Secondary Level,West,2977,11.33077,10.96542,11.69612,3.00000,8.00000,18.00000,0.00000,40.50000,8.00000,8.00000,8.00000
1998,Upper Secondary Level,East,1131,7.13358,6.67407,7.59309,2.00000,5.00000,8.00000,0.00000,17.00000,5.00000,4.00000,5.00000
1998,Post-secondary Non-tertiary Level,West,307,7.11065,6.24385,7.97745,2.00000,5.00000,10.00000,0.00000,22.00000,5.00000,4.00000,6.00000
1998,Post-secondary Non-tertiary Level,East,50,6.21124,4.52890,7.89359,2.87502,6.00000,7.00000,0.00000,13.18746,6.00000,4.00000,6.00000
1998,First Stage of Tertiary Education,West,423,11.34473,10.43134,12.25812,4.00000,8.00000,17.74577,0.00000,38.36443,8.00000,7.00000,10.00000
1998,First Stage of Tertiary Education,East,160,9.46068,7.86623,11.05512,2.00000,5.00000,13.00000,0.00000,29.50000,5.00000,4.00000,7.00000
1998,Second Stage of Tertiary Education,West,866,11.13166,10.44387,11.81944,3.00000,8.00000,18.00000,0.00000,40.50000,8.00000,6.00000,8.00000
1998,Second Stage of Tertiary Education,East,593,8.75452,8.08979,9.41925,4.00000,7.00000,9.24668,0.00000,17.11669,7.00000,6.00000,7.00000
1999,Pre-primary Level,West,,,,,,,,,,,,
1999,Pre-primary Level,East,,,,,,,,,,,,
1999,Primary Level,West,176,9.55945,8.18483,10.93408,2.00000,7.00000,13.00000,0.00000,29.50000,7.00000,4.00000,9.00000
1999,Primary Level,East,,,,,,,,,,,,
1999,Lower Secondary Level,West,903,8.66604,8.05284,9.27924,1.00000,4.00000,14.00000,0.00000,33.50000,4.00000,3.00000,5.00000
1999,Lower Secondary Level,East,163,3.27683,2.61496,3.93870,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.02500
1999,Upper Secondary Level,West,3026,10.97553,10.61353,11.33753,3.00000,8.00000,17.00000,0.00000,38.00000,8.00000,7.00000,8.00000
1999,Upper Secondary Level,East,1142,7.17125,6.71184,7.63067,2.00000,5.00000,8.00000,0.00000,17.00000,5.00000,4.00000,5.00000
1999,Post-secondary Non-tertiary Level,West,301,7.13536,6.27594,7.99478,2.00000,5.00000,9.00000,0.00000,19.50000,5.00000,4.00000,6.00000
1999,Post-secondary Non-tertiary Level,East,59,7.71175,6.00170,9.42179,4.00000,7.00000,8.13510,0.00000,14.33775,7.00000,5.00000,8.00000
1999,First Stage of Tertiary Education,West,422,11.59038,10.63552,12.54525,4.00000,9.00000,18.00000,0.00000,39.00000,9.00000,8.00000,10.00000
1999,First Stage of Tertiary Education,East,165,10.22165,8.54626,11.89705,3.00000,7.00000,12.12183,0.00000,25.80456,7.00000,6.00000,8.00000
1999,Second Stage of Tertiary Education,West,889,11.01837,10.35356,11.68317,3.00000,8.00000,18.00000,0.00000,40.50000,8.00000,7.00000,9.00000
1999,Second Stage of Tertiary Education,East,599,8.97206,8.26495,9.67916,3.00000,7.00000,9.00000,0.00000,18.00000,7.00000,6.97500,8.00000
2000,Pre-primary Level,West,39,1.53753,0.55020,2.52486,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
2000,Pre-primary Level,East,,,,,,,,,,,,
2000,Primary Level,West,137,9.21949,7.57607,10.86291,1.00000,5.00000,14.00000,0.00000,33.50000,5.00000,3.00000,9.00000
2000,Primary Level,East,,,,,,,,,,,,
2000,Lower Secondary Level,West,1233,8.06723,7.54165,8.59281,1.00000,3.00000,13.00000,0.00000,31.00000,3.00000,3.00000,4.00000
2000,Lower Secondary Level,East,191,2.51481,1.95147,3.07814,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.97500,2.00000
2000,Upper Secondary Level,West,5575,11.09861,10.82976,11.36747,3.00000,8.00000,17.00000,0.00000,38.00000,8.00000,8.00000,9.00000
2000,Upper Secondary Level,East,1691,7.00762,6.64304,7.37219,2.00000,5.00000,9.00000,0.00000,19.50000,5.00000,4.00000,5.00000
2000,Post-secondary Non-tertiary Level,West,666,6.96635,6.37818,7.55452,2.00000,4.00000,10.00000,0.00000,22.00000,4.00000,4.00000,5.00000
2000,Post-secondary Non-tertiary Level,East,92,6.52693,5.09912,7.95473,2.00000,5.00000,8.00000,0.00000,17.00000,5.00000,3.00000,8.00000
2000,First Stage of Tertiary Education,West,952,11.71186,11.07539,12.34834,4.00000,9.00000,18.00000,0.00000,39.00000,9.00000,8.00000,10.00000
2000,First Stage of Tertiary Education,East,308,9.57922,8.49374,10.66470,3.00000,7.00000,10.00000,0.00000,20.50000,7.00000,5.00000,8.00000
2000,Second Stage of Tertiary Education,West,1889,10.82118,10.36056,11.28181,2.00000,7.30207,18.00000,0.00000,42.00000,8.00000,7.00000,8.00000
2000,Second Stage of Tertiary Education,East,889,9.31136,8.73002,9.89270,3.00000,8.00000,10.00000,0.00000,20.50000,8.00000,7.00000,8.00000
2001,Pre-primary Level,West,64,1.54389,1.15239,1.93538,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
2001,Pre-primary Level,East,,,,,,,,,,,,
2001,Primary Level,West,105,10.62366,8.61129,12.63603,1.00000,8.00000,18.00000,0.00000,36.00000,8.00000,3.00000,11.00000
2001,Primary Level,East,,,,,,,,,,,,
2001,Lower Secondary Level,West,1090,7.88205,7.33003,8.43408,1.00000,3.00000,12.00000,0.00000,28.50000,3.00000,3.00000,3.00000
2001,Lower Secondary Level,East,175,2.61668,2.22214,3.01121,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2001,Upper Secondary Level,West,5059,11.20718,10.92368,11.49069,2.00000,8.00000,17.00000,0.00000,39.50000,8.00000,8.00000,9.00000
2001,Upper Secondary Level,East,1571,7.23359,6.84187,7.62531,2.00000,5.00000,10.00000,0.00000,22.00000,5.00000,4.00000,5.00000
2001,Post-secondary Non-tertiary Level,West,630,7.24424,6.64430,7.84419,2.00000,5.00000,10.00000,0.00000,22.00000,5.00000,4.00000,5.00000
2001,Post-secondary Non-tertiary Level,East,75,7.07335,5.37708,8.76963,2.00000,4.82406,9.00000,0.00000,19.50000,5.00000,3.00000,7.00000
2001,First Stage of Tertiary Education,West,852,11.60120,10.92795,12.27445,4.00000,9.00000,18.00000,0.00000,39.00000,9.00000,8.00000,10.00000
2001,First Stage of Tertiary Education,East,273,9.90304,8.77391,11.03216,3.00000,8.00000,11.00000,0.00000,23.00000,8.00000,6.00000,9.00000
2001,Second Stage of Tertiary Education,West,1742,10.79628,10.31333,11.27922,2.00000,7.00000,17.00000,0.00000,39.50000,7.00000,7.00000,8.00000
2001,Second Stage of Tertiary Education,East,833,9.96615,9.33102,10.60129,3.00000,8.00000,11.00000,0.00000,23.00000,8.00000,7.00000,9.00000
2002,Pre-primary Level,West,61,1.22348,1.00428,1.44268,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.02500
2002,Pre-primary Level,East,,,,,,,,,,,,
2002,Primary Level,West,93,9.37406,7.31568,11.43245,2.00000,5.00000,13.98862,0.00000,31.97155,5.00000,2.97500,11.00000
2002,Primary Level,East,,,,,,,,,,,,
2002,Lower Secondary Level,West,1018,7.98757,7.40595,8.56918,1.00000,3.00000,12.00000,0.00000,28.50000,3.00000,3.00000,3.00000
2002,Lower Secondary Level,East,157,2.54841,2.17314,2.92368,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
2002,Upper Secondary Level,West,5057,11.46342,11.17787,11.74897,3.00000,9.00000,18.00000,0.00000,40.50000,9.00000,8.00000,9.00000
2002,Upper Secondary Level,East,1452,7.75125,7.34814,8.15435,2.00000,6.00000,11.00000,0.00000,24.50000,6.00000,5.00000,6.00000
