year,bula_h,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,1st Quintile,,,,,,,,,,,,
1984,Schleswig-Holstein,2nd Quintile,41,10.77829,7.88621,13.67038,3.80968,8.95957,17.00000,0.00000,31.00000,8.00000,4.00000,14.00000
1984,Schleswig-Holstein,3rd Quintile,35,7.22922,4.72976,9.72869,2.00000,5.00000,11.00000,0.00000,24.50000,5.00000,2.97500,8.00000
1984,Schleswig-Holstein,4th Quintile,63,9.71291,7.50481,11.92101,3.00000,6.00000,16.00000,0.00000,35.50000,6.00000,5.00000,11.00000
1984,Schleswig-Holstein,5th Quintile,63,12.25227,9.69467,14.80987,4.00000,9.00000,19.69097,0.00000,42.00000,9.00000,5.97500,14.00000
1984,Hamburg,1st Quintile,,,,,,,,,,,,
1984,Hamburg,2nd Quintile,,,,,,,,,,,,
1984,Hamburg,3rd Quintile,,,,,,,,,,,,
1984,Hamburg,4th Quintile,51,8.85438,6.36605,11.34272,3.00000,5.18772,12.00000,0.00000,25.50000,5.00000,4.00000,8.02500
1984,Hamburg,5th Quintile,59,13.59318,11.05498,16.13138,5.00000,11.00000,21.88115,0.00000,42.00000,11.00000,9.00000,15.00000
1984,Lower Saxony,1st Quintile,97,7.21719,5.73670,8.69767,1.00000,5.67717,11.00000,0.00000,26.00000,6.00000,3.00000,9.00000
1984,Lower Saxony,2nd Quintile,115,10.26202,8.36400,12.16004,2.00000,7.00000,15.00000,0.00000,34.50000,7.00000,4.00000,10.00000
1984,Lower Saxony,3rd Quintile,140,10.86043,9.14192,12.57894,3.00000,7.00000,17.22331,0.00000,38.55828,7.00000,5.00000,9.02500
1984,Lower Saxony,4th Quintile,158,11.18253,9.70105,12.66402,4.00000,8.34377,15.00000,0.00000,31.50000,9.00000,7.00000,11.00000
1984,Lower Saxony,5th Quintile,159,12.22361,10.71811,13.72911,4.00000,10.00000,17.16271,0.00000,36.90677,10.00000,8.00000,11.00000
1984,Bremen,1st Quintile,,,,,,,,,,,,
1984,Bremen,2nd Quintile,,,,,,,,,,,,
1984,Bremen,3rd Quintile,,,,,,,,,,,,
1984,Bremen,4th Quintile,,,,,,,,,,,,
1984,Bremen,5th Quintile,,,,,,,,,,,,
1984,North Rhine-Westphalia,1st Quintile,282,8.12493,6.85276,9.39709,1.00000,4.00000,12.00000,0.00000,28.50000,4.00000,3.00000,5.00000
1984,North Rhine-Westphalia,2nd Quintile,322,9.67640,8.75595,10.59685,3.00000,7.00000,14.00000,0.00000,30.50000,7.00000,6.00000,9.00000
1984,North Rhine-Westphalia,3rd Quintile,327,11.79111,10.65589,12.92633,3.00000,9.00000,19.00000,0.00000,43.00000,9.00000,7.00000,11.00000
1984,North Rhine-Westphalia,4th Quintile,427,10.54900,9.66962,11.42839,3.00000,8.00000,15.00000,0.00000,33.00000,8.00000,7.00000,10.00000
1984,North Rhine-Westphalia,5th Quintile,446,12.52742,11.59031,13.46453,4.00000,10.00000,18.00000,0.00000,39.00000,10.00000,9.00000,11.00000
1984,Hesse,1st Quintile,113,6.09456,4.53314,7.65599,1.00000,2.00000,8.15888,0.00000,18.89719,2.00000,1.00000,4.00000
1984,Hesse,2nd Quintile,118,9.80556,8.24065,11.37047,3.00000,7.25579,15.00000,0.00000,33.00000,7.00000,6.00000,11.00000
1984,Hesse,3rd Quintile,130,9.94977,8.22631,11.67323,2.88282,6.00000,16.00000,0.00000,35.67577,6.00000,3.00000,10.00000
1984,Hesse,4th Quintile,166,11.61676,9.97718,13.25635,3.00000,8.00000,15.40936,0.00000,34.02340,8.00000,5.00000,11.00000
1984,Hesse,5th Quintile,214,12.20444,10.72311,13.68578,4.00000,9.00000,16.67832,0.00000,35.69581,9.00000,7.00000,11.00000
1984,"Rhineland-Palatinate, Saarland",1st Quintile,47,10.59208,6.94472,14.23943,2.00000,6.00000,13.00000,0.00000,29.50000,6.00000,4.00000,9.00000
1984,"Rhineland-Palatinate, Saarland",2nd Quintile,102,8.83471,6.86856,10.80085,2.00000,5.00000,13.00000,0.00000,29.50000,5.00000,3.00000,8.00000
1984,"Rhineland-Palatinate, Saarland",3rd Quintile,106,10.52886,8.90617,12.15155,4.00000,8.00000,15.50973,0.00000,31.00000,8.00000,6.00000,10.00000
1984,"Rhineland-Palatinate, Saarland",4th Quintile,98,10.45580,8.64837,12.26324,3.00000,7.00000,15.01550,0.00000,33.03875,7.00000,5.00000,12.00000
1984,"Rhineland-Palatinate, Saarland",5th Quintile,96,13.19251,11.12834,15.25669,5.00000,10.00000,21.00000,0.00000,45.00000,10.00000,7.00000,14.00000
1984,Baden-Wuerttemberg,1st Quintile,158,9.90410,7.96952,11.83868,2.00000,4.81203,13.00000,0.00000,29.50000,5.00000,3.00000,8.00000
1984,Baden-Wuerttemberg,2nd Quintile,272,9.61859,8.48923,10.74795,2.00000,6.00000,15.00000,0.00000,34.50000,6.00000,4.00000,9.00000
1984,Baden-Wuerttemberg,3rd Quintile,305,8.90492,7.97674,9.83309,2.00000,6.47979,14.00000,0.00000,32.00000,6.00000,5.00000,9.00000
1984,Baden-Wuerttemberg,4th Quintile,354,10.36320,9.41382,11.31258,3.00000,7.00000,15.00221,0.00000,33.00553,7.00000,5.00000,9.00000
1984,Baden-Wuerttemberg,5th Quintile,332,13.14576,11.99352,14.29801,5.00000,10.00000,20.00000,0.00000,42.50000,10.00000,9.00000,11.00000
1984,Bavaria,1st Quintile,156,8.46348,6.94728,9.97969,1.00000,4.00000,12.91562,0.00000,30.78904,4.00000,3.00000,8.00000
1984,Bavaria,2nd Quintile,208,10.60426,9.24304,11.96548,3.00000,8.00000,14.66569,0.00000,32.16421,8.00000,6.00000,10.00000
1984,Bavaria,3rd Quintile,279,9.69691,8.64916,10.74466,3.00000,6.00000,15.00000,0.00000,33.00000,6.00000,5.00000,10.00000
1984,Bavaria,4th Quintile,280,11.85870,10.65008,13.06732,4.00000,9.00000,17.47052,0.00000,37.67629,9.00000,7.00000,11.00000
1984,Bavaria,5th Quintile,319,13.18201,11.96409,14.39993,4.00000,11.00000,20.00000,0.00000,44.00000,11.00000,8.97500,12.00000
1984,Berlin,1st Quintile,,,,,,,,,,,,
1984,Berlin,2nd Quintile,32,4.80505,2.88968,6.72042,1.16330,2.76817,6.00000,0.00000,13.25504,2.00000,2.00000,5.00000
1984,Berlin,3rd Quintile,68,7.61557,5.61407,9.61706,2.00000,4.00000,11.02372,0.00000,24.55931,4.00000,2.97500,7.00000
