year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,West,4983,10.30515,10.04475,10.56555,3.00000,7.00000,15.00000,0.00000,33.00000,7.00000,7.00000,8.00000
1985,Rural regions,West,1248,11.08407,10.50802,11.66012,3.00000,7.67195,16.00000,0.00000,35.50000,8.00000,7.00000,8.00000
1986,Urban regions,West,729,3.12776,2.72388,3.53165,1.00000,1.00000,3.00000,0.00000,6.00000,1.00000,1.00000,1.00000
1986,Rural regions,West,176,4.21254,3.16919,5.25590,1.00000,1.00000,3.00000,0.00000,6.00000,1.00000,1.00000,1.00000
1987,Urban regions,West,929,2.53647,2.24017,2.83277,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
1987,Rural regions,West,290,2.94264,2.19578,3.68950,0.00000,1.00000,1.00000,0.00000,2.50000,1.00000,1.00000,1.00000
1988,Urban regions,West,4609,10.53677,10.25591,10.81762,2.00000,8.00000,16.00000,0.00000,37.00000,8.00000,7.00000,8.00000
1988,Rural regions,West,1167,11.01320,10.42368,11.60271,3.00000,8.00000,17.00000,0.00000,38.00000,8.00000,7.00000,8.00000
1989,Urban regions,West,,,,,,,,,,,,
1989,Rural regions,West,,,,,,,,,,,,
1990,Urban regions,West,4348,10.52854,10.23623,10.82085,2.00000,7.00000,17.00000,0.00000,39.50000,7.00000,7.00000,8.00000
1990,Urban regions,East,1139,12.34215,11.70571,12.97858,3.00000,10.00000,19.00000,0.00000,43.00000,10.00000,9.00000,11.00000
1990,Rural regions,West,1137,11.00742,10.39468,11.62015,2.00000,8.00000,17.00000,0.00000,39.50000,8.00000,7.00000,9.00000
1990,Rural regions,East,2198,12.74627,12.28807,13.20447,3.00000,10.00000,20.00000,0.00000,45.50000,10.00000,9.00000,11.00000
1991,Urban regions,West,4590,10.23207,9.94764,10.51651,2.00000,7.00000,16.00000,0.00000,37.00000,7.00000,6.00000,7.00000
1991,Urban regions,East,937,10.54839,9.84842,11.24835,1.00000,7.00000,17.00000,0.00000,41.00000,7.00000,6.00000,7.00000
1991,Rural regions,West,1209,10.78839,10.19019,11.38659,2.00000,7.00000,17.31470,0.00000,40.28674,7.00000,6.00000,8.02500
1991,Rural regions,East,1813,10.88169,10.36807,11.39532,1.00000,7.00000,18.00000,0.00000,43.50000,7.00000,6.00000,8.00000
1992,Urban regions,West,4447,10.46433,10.17625,10.75241,2.00000,7.00000,17.00000,0.00000,39.50000,7.00000,6.00000,7.00000
1992,Urban regions,East,832,8.02283,7.32247,8.72319,1.00000,2.00000,13.00000,0.00000,31.00000,2.00000,2.00000,3.00000
1992,Rural regions,West,1197,10.64189,10.05117,11.23260,2.00000,7.00000,17.00000,0.00000,39.50000,7.00000,6.00000,8.00000
1992,Rural regions,East,1527,9.03516,8.49537,9.57494,1.00000,3.00000,15.00000,0.00000,36.00000,3.00000,2.00000,4.00000
1993,Urban regions,West,4391,10.47998,10.19529,10.76467,2.00000,7.00000,17.00000,0.00000,39.50000,7.00000,7.00000,8.00000
1993,Urban regions,East,813,6.63320,6.01776,7.24863,1.00000,3.00000,8.00000,0.00000,18.50000,3.00000,2.00000,3.00000
1993,Rural regions,West,1189,10.64753,10.05946,11.23559,2.00000,7.00000,16.28804,0.00000,37.72011,7.00000,6.00000,8.00000
1993,Rural regions,East,1451,7.32444,6.84642,7.80247,1.00000,3.00000,11.00000,0.00000,26.00000,3.00000,2.00000,3.00000
1994,Urban regions,West,4178,10.67752,10.38331,10.97174,3.00000,7.00000,17.00000,0.00000,38.00000,7.00000,7.00000,8.00000
1994,Urban regions,East,796,6.90521,6.29350,7.51692,2.00000,3.00000,8.00000,0.00000,17.00000,3.00000,3.00000,3.00000
1994,Rural regions,West,1145,10.89533,10.30778,11.48288,3.00000,7.00000,16.00000,0.00000,35.50000,7.00000,6.00000,9.00000
1994,Rural regions,East,1421,7.88328,7.38616,8.38040,2.00000,3.00000,11.00000,0.00000,24.50000,3.00000,3.00000,4.00000
1995,Urban regions,West,4379,10.33537,10.04814,10.62261,2.00000,7.00000,16.00000,0.00000,37.00000,7.00000,6.00000,7.00000
1995,Urban regions,East,734,6.96251,6.34907,7.57594,2.00000,4.00000,8.00000,0.00000,17.00000,4.00000,3.00000,4.00000
1995,Rural regions,West,1236,10.86212,10.27417,11.45007,3.00000,7.00000,17.00000,0.00000,38.00000,7.00000,6.00000,8.00000
1995,Rural regions,East,1467,7.24975,6.77725,7.72225,2.00000,4.00000,8.00000,0.00000,17.00000,4.00000,3.00000,4.00000
1996,Urban regions,West,4257,10.37138,10.08200,10.66076,2.00000,7.00000,16.00000,0.00000,37.00000,7.00000,7.00000,7.02500
1996,Urban regions,East,734,7.04453,6.44499,7.64406,2.00000,4.00000,7.00000,0.00000,14.50000,4.00000,4.00000,5.00000
1996,Rural regions,West,1237,10.55353,9.98018,11.12688,2.00000,7.00000,16.00000,0.00000,37.00000,7.00000,6.00000,7.00000
1996,Rural regions,East,1401,7.32201,6.86409,7.77993,2.00000,4.00000,8.00000,0.00000,17.00000,4.00000,4.00000,4.00000
1997,Urban regions,West,4116,10.58219,10.28154,10.88285,3.00000,7.00000,17.00000,0.00000,38.00000,7.00000,7.00000,8.00000
1997,Urban regions,East,690,7.41330,6.78261,8.04399,2.00000,5.00000,7.00000,0.00000,14.50000,5.00000,4.00000,5.00000
1997,Rural regions,West,1186,10.38909,9.84073,10.93745,3.00000,7.00000,16.00000,0.00000,35.50000,7.00000,6.00000,8.00000
1997,Rural regions,East,1374,7.46982,7.00469,7.93494,2.00000,5.00000,7.00000,0.00000,14.50000,5.00000,4.00000,5.00000
1998,Urban regions,West,4582,10.62797,10.33806,10.91789,2.00000,7.00000,17.00000,0.00000,39.50000,7.00000,7.00000,8.00000
1998,Urban regions,East,712,7.64149,7.04680,8.23618,2.00000,5.00000,8.00000,0.00000,17.00000,5.00000,5.00000,6.00000
1998,Rural regions,West,1354,10.91302,10.38833,11.43771,3.00000,8.00000,18.00000,0.00000,40.50000,8.00000,7.00000,8.00000
1998,Rural regions,East,1445,7.32432,6.90515,7.74350,2.00000,5.00000,8.00000,0.00000,17.00000,5.00000,5.00000,5.00000
1999,Urban regions,West,4513,10.35683,10.06710,10.64656,2.00000,7.00000,16.00000,0.00000,37.00000,7.00000,7.00000,7.00000
