year,bula_h,pgisced97,pli0083,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Bavaria,Primary Level,Daily,0.87249,50,50,0.77909,0.96588
1990,Bavaria,Lower Secondary Level,Daily,0.75970,302,364,0.71575,0.80366
1990,Bavaria,Lower Secondary Level,At least once per week,0.13806,62,364,0.10258,0.17355
1990,Bavaria,Upper Secondary Level,Daily,0.76940,620,754,0.73931,0.79948
1990,Bavaria,Upper Secondary Level,At least once per week,0.15803,134,754,0.13198,0.18408
1990,Bavaria,Post-secondary Non-tertiary Level,Daily,0.65687,32,32,0.48975,0.82400
1990,Bavaria,First Stage of Tertiary Education,Daily,0.77347,66,66,0.67170,0.87523
1990,Bavaria,Second Stage of Tertiary Education,Daily,0.62815,82,82,0.52290,0.73341
1990,Berlin,Lower Secondary Level,Daily,0.92193,64,64,0.85568,0.98818
1990,Berlin,Upper Secondary Level,Daily,0.84806,114,114,0.78188,0.91425
1995,Schleswig-Holstein,Lower Secondary Level,Daily,0.92133,43,43,0.83990,1.00275
1995,Schleswig-Holstein,Upper Secondary Level,Daily,0.80104,123,123,0.73020,0.87188
1995,Hamburg,Upper Secondary Level,Daily,0.84628,64,64,0.75722,0.93535
1995,Lower Saxony,Primary Level,Daily,0.99083,40,40,0.96091,1.02075
1995,Lower Saxony,Lower Secondary Level,Daily,0.85951,203,203,0.81159,0.90743
1995,Lower Saxony,Upper Secondary Level,Daily,0.86759,446,493,0.83764,0.89754
1995,Lower Saxony,Upper Secondary Level,At least once per week,0.08138,47,493,0.05722,0.10554
1995,Lower Saxony,Post-secondary Non-tertiary Level,Daily,0.71917,38,38,0.57436,0.86398
1995,Lower Saxony,First Stage of Tertiary Education,Daily,0.77733,55,55,0.66637,0.88830
1995,Lower Saxony,Second Stage of Tertiary Education,Daily,0.78077,76,76,0.68714,0.87441
1995,Bremen,Upper Secondary Level,Daily,0.87290,41,41,0.76968,0.97613
1995,North Rhine-Westphalia,No answer / don't know,Daily,0.79284,54,54,0.68372,0.90195
1995,North Rhine-Westphalia,Pre-primary Level,Daily,0.77101,49,49,0.65214,0.88988
1995,North Rhine-Westphalia,Primary Level,Daily,0.88518,120,120,0.82789,0.94246
1995,North Rhine-Westphalia,Lower Secondary Level,Daily,0.88963,457,497,0.86205,0.91721
1995,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.07520,40,497,0.05199,0.09841
1995,North Rhine-Westphalia,Upper Secondary Level,Daily,0.88676,1117,1228,0.86903,0.90450
1995,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.08180,111,1228,0.06646,0.09713
1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Daily,0.75928,90,90,0.67045,0.84810
1995,North Rhine-Westphalia,First Stage of Tertiary Education,Daily,0.80294,104,104,0.72612,0.87976
1995,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.77454,203,248,0.72243,0.82666
1995,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.16251,45,248,0.11650,0.20851
1995,Hesse,Primary Level,Daily,0.88168,43,43,0.78400,0.97936
1995,Hesse,Lower Secondary Level,Daily,0.82855,181,181,0.77349,0.88361
1995,Hesse,Upper Secondary Level,Daily,0.90265,376,415,0.87410,0.93121
1995,Hesse,Upper Secondary Level,At least once per week,0.05786,39,415,0.03537,0.08035
1995,Hesse,Post-secondary Non-tertiary Level,Daily,0.91033,37,37,0.81700,1.00366
1995,Hesse,Second Stage of Tertiary Education,Daily,0.66472,78,78,0.55928,0.77017
1995,"Rhineland-Palatinate, Saarland",Primary Level,Daily,0.85621,34,34,0.73650,0.97593
1995,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Daily,0.85615,177,177,0.80430,0.90800
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Daily,0.82181,290,328,0.78034,0.86329
1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.12349,38,328,0.08783,0.15915
1995,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Daily,0.67052,33,33,0.50767,0.83338
1995,Baden-Wuerttemberg,No answer / don't know,Daily,0.64832,47,47,0.51034,0.78631
1995,Baden-Wuerttemberg,Pre-primary Level,Daily,0.80225,35,35,0.66837,0.93614
1995,Baden-Wuerttemberg,Primary Level,Daily,0.89891,154,154,0.85114,0.94668
1995,Baden-Wuerttemberg,Lower Secondary Level,Daily,0.84374,381,418,0.80888,0.87859
1995,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.10481,37,418,0.07541,0.13421
1995,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.83120,665,761,0.80457,0.85783
1995,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.11622,96,761,0.09343,0.13900
1995,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Daily,0.63958,50,50,0.50514,0.77401
1995,Baden-Wuerttemberg,First Stage of Tertiary Education,Daily,0.72679,62,62,0.61497,0.83862
1995,Baden-Wuerttemberg,Second Stage of Tertiary Education,Daily,0.73738,93,93,0.64746,0.82730
1995,Bavaria,No answer / don't know,Daily,0.88491,32,32,0.77256,0.99725
1995,Bavaria,Primary Level,Daily,0.83768,48,48,0.73226,0.94310
1995,Bavaria,Lower Secondary Level,Daily,0.81059,284,334,0.76850,0.85267
1995,Bavaria,Lower Secondary Level,At least once per week,0.14543,50,334,0.10757,0.18329
1995,Bavaria,Upper Secondary Level,Daily,0.81371,692,813,0.78693,0.84049
1995,Bavaria,Upper Secondary Level,At least once per week,0.13306,121,813,0.10970,0.15642
1995,Bavaria,Post-secondary Non-tertiary Level,Daily,0.64469,40,40,0.49448,0.79490
1995,Bavaria,First Stage of Tertiary Education,Daily,0.83119,87,87,0.75202,0.91036
1995,Bavaria,Second Stage of Tertiary Education,Daily,0.70892,117,157,0.63763,0.78020
1995,Bavaria,Second Stage of Tertiary Education,At least once per week,0.18555,40,157,0.12454,0.24655
1995,Berlin,Lower Secondary Level,Daily,0.93239,62,62,0.86938,0.99540
1995,Berlin,Upper Secondary Level,Daily,0.87144,218,218,0.82690,0.91597
1995,Berlin,First Stage of Tertiary Education,Daily,0.79875,33,33,0.65984,0.93767
1995,Berlin,Second Stage of Tertiary Education,Daily,0.71009,109,109,0.62451,0.79566
1995,Brandenburg,Lower Secondary Level,Daily,0.77495,47,47,0.65426,0.89563
1995,Brandenburg,Upper Secondary Level,Daily,0.90124,272,272,0.86572,0.93676
1995,Brandenburg,First Stage of Tertiary Education,Daily,0.94083,39,39,0.86582,1.01585
1995,Brandenburg,Second Stage of Tertiary Education,Daily,0.80504,117,117,0.73294,0.87713
1995,Mecklenburg-Western Pomerania,Lower Secondary Level,Daily,0.93011,33,33,0.84177,1.01845
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Daily,0.90196,206,206,0.86125,0.94266
1995,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Daily,0.85393,77,77,0.77453,0.93334
1995,Saxony,Lower Secondary Level,Daily,0.90248,106,106,0.84574,0.95923
1995,Saxony,Upper Secondary Level,Daily,0.89999,547,605,0.87607,0.92392
1995,Saxony,Upper Secondary Level,At least once per week,0.07117,58,605,0.05067,0.09168
1995,Saxony,First Stage of Tertiary Education,Daily,0.85625,48,48,0.75595,0.95656
1995,Saxony,Second Stage of Tertiary Education,Daily,0.79895,184,226,0.74659,0.85132
1995,Saxony,Second Stage of Tertiary Education,At least once per week,0.17239,42,226,0.12304,0.22175
1995,Saxony-Anhalt,Lower Secondary Level,Daily,0.99260,70,70,0.97238,1.01282
1995,Saxony-Anhalt,Upper Secondary Level,Daily,0.91709,340,340,0.88774,0.94644
1995,Saxony-Anhalt,First Stage of Tertiary Education,Daily,0.96918,49,49,0.92028,1.01807
1995,Saxony-Anhalt,Second Stage of Tertiary Education,Daily,0.88939,131,131,0.83548,0.94331
1995,Thuringa,Lower Secondary Level,Daily,0.88114,65,65,0.80185,0.96043
1995,Thuringa,Upper Secondary Level,Daily,0.93741,374,374,0.91283,0.96199
1995,Thuringa,Second Stage of Tertiary Education,Daily,0.79829,95,95,0.71716,0.87941
1998,Schleswig-Holstein,Lower Secondary Level,Daily,0.96992,44,44,0.91886,1.02097
1998,Schleswig-Holstein,Upper Secondary Level,Daily,0.77490,142,174,0.71266,0.83713
1998,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.17440,32,174,0.11786,0.23095
1998,Hamburg,Lower Secondary Level,Daily,0.91603,31,31,0.81678,1.01527
1998,Hamburg,Upper Secondary Level,Daily,0.80458,68,68,0.70963,0.89953
1998,Lower Saxony,No answer / don't know,Daily,0.82198,48,48,0.71262,0.93135
1998,Lower Saxony,Primary Level,Daily,0.89278,33,33,0.78558,0.99998
1998,Lower Saxony,Lower Secondary Level,Daily,0.90033,193,193,0.85796,0.94270
1998,Lower Saxony,Upper Secondary Level,Daily,0.81857,483,542,0.78610,0.85105
1998,Lower Saxony,Upper Secondary Level,At least once per week,0.11336,59,542,0.08664,0.14008
1998,Lower Saxony,Post-secondary Non-tertiary Level,Daily,0.74065,47,47,0.61399,0.86730
1998,Lower Saxony,First Stage of Tertiary Education,Daily,0.80950,63,63,0.71175,0.90725
1998,Lower Saxony,Second Stage of Tertiary Education,Daily,0.72359,96,96,0.63366,0.81353
1998,Bremen,Upper Secondary Level,Daily,0.83167,43,43,0.71851,0.94483
1998,North Rhine-Westphalia,No answer / don't know,Daily,0.87206,134,134,0.81530,0.92883
1998,North Rhine-Westphalia,Pre-primary Level,Daily,0.71370,51,51,0.58841,0.83900
1998,North Rhine-Westphalia,Primary Level,Daily,0.95159,115,115,0.91219,0.99099
1998,North Rhine-Westphalia,Lower Secondary Level,Daily,0.90151,483,483,0.87491,0.92811
1998,North Rhine-Westphalia,Upper Secondary Level,Daily,0.89521,1201,1304,0.87858,0.91184
1998,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.07001,103,1304,0.05615,0.08386
1998,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Daily,0.81913,113,113,0.74784,0.89042
1998,North Rhine-Westphalia,First Stage of Tertiary Education,Daily,0.79260,133,133,0.72343,0.86177
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.75858,237,297,0.70983,0.80734
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.19087,60,297,0.14610,0.23564
1998,Hesse,No answer / don't know,Daily,0.73788,35,35,0.59005,0.88571
1998,Hesse,Primary Level,Daily,0.79110,39,39,0.66184,0.92035
1998,Hesse,Lower Secondary Level,Daily,0.90536,177,177,0.86211,0.94861
1998,Hesse,Upper Secondary Level,Daily,0.88273,380,420,0.85193,0.91354
1998,Hesse,Upper Secondary Level,At least once per week,0.08343,40,420,0.05695,0.10991
1998,Hesse,Post-secondary Non-tertiary Level,Daily,0.83263,34,34,0.70526,0.96000
1998,Hesse,Second Stage of Tertiary Education,Daily,0.74803,85,85,0.65519,0.84087
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Daily,0.93458,202,202,0.90039,0.96876
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Daily,0.90968,348,348,0.87952,0.93984
1998,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Daily,0.82298,35,35,0.69468,0.95128
1998,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Daily,0.70916,48,48,0.57932,0.83900
1998,Baden-Wuerttemberg,No answer / don't know,Daily,0.72010,70,70,0.61417,0.82604
1998,Baden-Wuerttemberg,Primary Level,Daily,0.97587,120,120,0.94830,1.00344
1998,Baden-Wuerttemberg,Lower Secondary Level,Daily,0.89567,404,404,0.86582,0.92551
1998,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.84697,685,763,0.82141,0.87254
1998,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.10386,78,763,0.08220,0.12552
1998,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Daily,0.66661,49,49,0.53325,0.79998
1998,Baden-Wuerttemberg,First Stage of Tertiary Education,Daily,0.75330,71,71,0.65231,0.85429
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,Daily,0.62955,95,130,0.54621,0.71289
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.22993,35,130,0.15731,0.30254
1998,Bavaria,No answer / don't know,Daily,0.75221,72,72,0.65179,0.85264
1998,Bavaria,Pre-primary Level,Daily,0.93683,32,32,0.85119,1.02247
1998,Bavaria,Primary Level,Daily,0.95399,51,51,0.89592,1.01206
1998,Bavaria,Lower Secondary Level,Daily,0.88172,331,365,0.84855,0.91490
1998,Bavaria,Lower Secondary Level,At least once per week,0.08955,34,365,0.06022,0.11888
1998,Bavaria,Upper Secondary Level,Daily,0.83939,766,872,0.81501,0.86378
1998,Bavaria,Upper Secondary Level,At least once per week,0.10579,106,872,0.08536,0.12621
1998,Bavaria,Post-secondary Non-tertiary Level,Daily,0.64808,43,43,0.50365,0.79252
1998,Bavaria,First Stage of Tertiary Education,Daily,0.81184,96,96,0.73325,0.89044
1998,Bavaria,Second Stage of Tertiary Education,Daily,0.66754,129,187,0.59984,0.73525
1998,Bavaria,Second Stage of Tertiary Education,At least once per week,0.26085,58,187,0.19775,0.32396
1998,Berlin,Lower Secondary Level,Daily,0.92846,50,50,0.85630,1.00062
1998,Berlin,Upper Secondary Level,Daily,0.83379,184,184,0.77985,0.88772
1998,Berlin,Second Stage of Tertiary Education,Daily,0.77858,126,126,0.70579,0.85137
1998,Brandenburg,Lower Secondary Level,Daily,0.89993,51,51,0.81675,0.98311
1998,Brandenburg,Upper Secondary Level,Daily,0.90262,284,284,0.86808,0.93716
1998,Brandenburg,First Stage of Tertiary Education,Daily,0.89743,35,35,0.79545,0.99941
1998,Brandenburg,Second Stage of Tertiary Education,Daily,0.82404,127,127,0.75755,0.89053
1998,Mecklenburg-Western Pomerania,Lower Secondary Level,Daily,0.99118,35,35,0.95974,1.02261
1998,Mecklenburg-Western Pomerania,Upper Secondary Level,Daily,0.90189,198,198,0.86035,0.94343
1998,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Daily,0.79879,79,79,0.70982,0.88776
1998,Saxony,Lower Secondary Level,Daily,0.96988,113,113,0.93823,1.00154
1998,Saxony,Upper Secondary Level,Daily,0.91040,584,637,0.88820,0.93259
1998,Saxony,Upper Secondary Level,At least once per week,0.06650,53,637,0.04714,0.08587
1998,Saxony,First Stage of Tertiary Education,Daily,0.88402,58,58,0.80089,0.96715
1998,Saxony,Second Stage of Tertiary Education,Daily,0.80822,195,234,0.75766,0.85877
1998,Saxony,Second Stage of Tertiary Education,At least once per week,0.15335,39,234,0.10708,0.19962
1998,Saxony-Anhalt,Lower Secondary Level,Daily,0.95530,75,75,0.90822,1.00238
1998,Saxony-Anhalt,Upper Secondary Level,Daily,0.90593,317,317,0.87374,0.93811
1998,Saxony-Anhalt,First Stage of Tertiary Education,Daily,0.88044,48,48,0.78768,0.97320
1998,Saxony-Anhalt,Second Stage of Tertiary Education,Daily,0.89245,130,130,0.83899,0.94592
1998,Thuringa,Lower Secondary Level,Daily,0.93684,64,64,0.87677,0.99691
1998,Thuringa,Upper Secondary Level,Daily,0.90044,397,397,0.87095,0.92993
1998,Thuringa,First Stage of Tertiary Education,Daily,0.86012,32,32,0.73801,0.98222
1998,Thuringa,Second Stage of Tertiary Education,Daily,0.82824,108,108,0.75677,0.89970
2003,Schleswig-Holstein,Lower Secondary Level,Daily,0.89793,77,77,0.82987,0.96600
2003,Schleswig-Holstein,Upper Secondary Level,Daily,0.87438,314,347,0.83945,0.90930
2003,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.08354,33,347,0.05438,0.11269
2003,Schleswig-Holstein,First Stage of Tertiary Education,Daily,0.81430,39,39,0.69066,0.93794
2003,Schleswig-Holstein,Second Stage of Tertiary Education,Daily,0.70214,72,72,0.59577,0.80852
2003,Hamburg,Upper Secondary Level,Daily,0.94159,129,129,0.90096,0.98222
2003,Hamburg,Second Stage of Tertiary Education,Daily,0.56132,48,48,0.41945,0.70319
2003,Lower Saxony,Pre-primary Level,Daily,0.70582,43,43,0.56800,0.84363
2003,Lower Saxony,Lower Secondary Level,Daily,0.85860,231,231,0.81356,0.90363
2003,Lower Saxony,Upper Secondary Level,Daily,0.88646,875,952,0.86630,0.90663
2003,Lower Saxony,Upper Secondary Level,At least once per week,0.07750,77,952,0.06050,0.09449
2003,Lower Saxony,Post-secondary Non-tertiary Level,Daily,0.86337,95,95,0.79393,0.93280
2003,Lower Saxony,First Stage of Tertiary Education,Daily,0.78077,92,92,0.69577,0.86578
2003,Lower Saxony,Second Stage of Tertiary Education,Daily,0.83970,244,278,0.79650,0.88291
2003,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.11486,34,278,0.07731,0.15241
2003,Bremen,Upper Secondary Level,Daily,0.86750,74,74,0.78972,0.94527
2003,Bremen,Second Stage of Tertiary Education,Daily,0.92450,33,33,0.83295,1.01604
2003,North Rhine-Westphalia,No answer / don't know,Daily,0.91876,41,41,0.83409,1.00343
2003,North Rhine-Westphalia,Pre-primary Level,Daily,0.86680,119,119,0.80549,0.92811
2003,North Rhine-Westphalia,Primary Level,Daily,0.90652,96,96,0.84798,0.96506
2003,North Rhine-Westphalia,Lower Secondary Level,Daily,0.93602,549,549,0.91553,0.95651
2003,North Rhine-Westphalia,Upper Secondary Level,Daily,0.90874,2041,2206,0.89672,0.92076
2003,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.06850,165,2206,0.05796,0.07904
2003,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Daily,0.83842,286,326,0.79841,0.87844
2003,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.11339,40,326,0.07892,0.14786
2003,North Rhine-Westphalia,First Stage of Tertiary Education,Daily,0.82759,284,324,0.78640,0.86879
2003,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.12920,40,324,0.09262,0.16578
2003,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.76128,662,813,0.73196,0.79060
2003,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.19145,151,813,0.16439,0.21852
2003,Hesse,Lower Secondary Level,Daily,0.89404,186,186,0.84969,0.93839
2003,Hesse,Upper Secondary Level,Daily,0.88955,615,672,0.86584,0.91327
2003,Hesse,Upper Secondary Level,At least once per week,0.08305,57,672,0.06217,0.10393
2003,Hesse,Post-secondary Non-tertiary Level,Daily,0.83174,97,97,0.75690,0.90657
2003,Hesse,First Stage of Tertiary Education,Daily,0.84673,82,82,0.76828,0.92519
2003,Hesse,Second Stage of Tertiary Education,Daily,0.79441,248,301,0.74867,0.84014
2003,Hesse,Second Stage of Tertiary Education,At least once per week,0.15195,53,301,0.11133,0.19257
2003,"Rhineland-Palatinate, Saarland",Pre-primary Level,Daily,0.93655,34,34,0.85338,1.01972
2003,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Daily,0.92812,215,215,0.89352,0.96273
2003,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Daily,0.90157,623,671,0.87901,0.92413
2003,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.06263,48,671,0.04429,0.08098
2003,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Daily,0.84626,45,45,0.73968,0.95284
2003,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Daily,0.91427,97,97,0.85826,0.97027
2003,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Daily,0.83527,156,156,0.77687,0.89367
2003,Baden-Wuerttemberg,No answer / don't know,Daily,0.91458,35,35,0.82063,1.00853
2003,Baden-Wuerttemberg,Pre-primary Level,Daily,0.91250,65,65,0.84328,0.98173
2003,Baden-Wuerttemberg,Primary Level,Daily,0.85244,39,39,0.73967,0.96520
2003,Baden-Wuerttemberg,Lower Secondary Level,Daily,0.92437,407,407,0.89865,0.95009
2003,Baden-Wuerttemberg,Upper Secondary Level,Daily,0.87356,1095,1204,0.85478,0.89234
2003,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.08937,109,1204,0.07325,0.10549
2003,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Daily,0.84099,113,113,0.77327,0.90872
2003,Baden-Wuerttemberg,First Stage of Tertiary Education,Daily,0.82830,165,196,0.77537,0.88124
2003,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per week,0.14250,31,196,0.09343,0.19156
2003,Baden-Wuerttemberg,Second Stage of Tertiary Education,Daily,0.78199,360,446,0.74363,0.82036
2003,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.16037,86,446,0.12628,0.19446
2003,Bavaria,Pre-primary Level,Daily,0.86639,56,56,0.77647,0.95631
2003,Bavaria,Lower Secondary Level,Daily,0.93522,355,355,0.90958,0.96086
2003,Bavaria,Upper Secondary Level,Daily,0.85679,1385,1586,0.83954,0.87403
2003,Bavaria,Upper Secondary Level,At least once per week,0.09412,170,1586,0.07974,0.10849
2003,Bavaria,Upper Secondary Level,Never,0.02751,31,1586,0.01946,0.03556
2003,Bavaria,Post-secondary Non-tertiary Level,Daily,0.73553,110,110,0.65272,0.81833
2003,Bavaria,First Stage of Tertiary Education,Daily,0.82983,202,202,0.77788,0.88178
2003,Bavaria,Second Stage of Tertiary Education,Daily,0.70202,410,537,0.66330,0.74074
2003,Bavaria,Second Stage of Tertiary Education,At least once per week,0.19729,127,537,0.16360,0.23098
2003,Berlin,Lower Secondary Level,Daily,0.95409,70,70,0.90471,1.00347
2003,Berlin,Upper Secondary Level,Daily,0.86370,292,292,0.82428,0.90312
2003,Berlin,First Stage of Tertiary Education,Daily,0.79434,51,51,0.68231,0.90638
2003,Berlin,Second Stage of Tertiary Education,Daily,0.76063,202,233,0.70572,0.81553
2003,Berlin,Second Stage of Tertiary Education,At least once per week,0.16420,31,233,0.11653,0.21188
2003,Brandenburg,Lower Secondary Level,Daily,0.93495,67,67,0.87545,0.99445
2003,Brandenburg,Upper Secondary Level,Daily,0.90046,416,447,0.87268,0.92825
2003,Brandenburg,Upper Secondary Level,At least once per week,0.06738,31,447,0.04412,0.09065
2003,Brandenburg,First Stage of Tertiary Education,Daily,0.89564,71,71,0.82402,0.96726
2003,Brandenburg,Second Stage of Tertiary Education,Daily,0.84809,218,249,0.80341,0.89276
2003,Brandenburg,Second Stage of Tertiary Education,At least once per week,0.10904,31,249,0.07025,0.14783
2003,Mecklenburg-Western Pomerania,Lower Secondary Level,Daily,0.91857,38,38,0.83044,1.00669
2003,Mecklenburg-Western Pomerania,Upper Secondary Level,Daily,0.92341,247,247,0.89018,0.95665
2003,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Daily,0.93257,36,36,0.84949,1.01565
2003,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Daily,0.80470,111,111,0.73062,0.87879
2003,Saxony,Pre-primary Level,Daily,0.86083,36,36,0.74617,0.97550
2003,Saxony,Lower Secondary Level,Daily,0.93739,111,111,0.89212,0.98267
2003,Saxony,Upper Secondary Level,Daily,0.87369,770,847,0.85130,0.89607
2003,Saxony,Upper Secondary Level,At least once per week,0.08652,77,847,0.06758,0.10546
2003,Saxony,Post-secondary Non-tertiary Level,Daily,0.74326,32,32,0.58948,0.89703
2003,Saxony,First Stage of Tertiary Education,Daily,0.87804,116,116,0.81823,0.93785
2003,Saxony,Second Stage of Tertiary Education,Daily,0.86056,313,365,0.82498,0.89615
2003,Saxony,Second Stage of Tertiary Education,At least once per week,0.12238,52,365,0.08871,0.15604
2003,Saxony-Anhalt,Lower Secondary Level,Daily,0.97039,72,72,0.93096,1.00982
