year,pli0083,bula_h,sampreg,proportion,n,lower_confidence,upper_confidence
1990,Daily,North Rhine-Westphalia,West,0.27657818731948836,18165,0.2700732497474488,0.2830831248915279
1990,Daily,Baden-Wuerttemberg,West,0.19062027231467474,18165,0.18490812927336994,0.19633241535597953
1990,Daily,Bavaria,West,0.16022555356897264,18165,0.15489115344457535,0.16555995369336993
1990,Daily,Lower Saxony,West,0.10397469398982258,18165,0.09953592714544042,0.10841346083420474
1990,Daily,Hesse,West,0.10081144271764544,18165,0.09643301009413255,0.10518987534115834
1990,Daily,"Rhineland-Palatinate, Saarland",West,0.07261724659606657,18165,0.06884336937541939,0.07639112381671374
1990,Daily,Berlin,West,0.03548342731398707,18165,0.03279309456633388,0.03817376006164026
1990,Daily,Schleswig-Holstein,West,0.029844588089671296,18165,0.027370063235655415,0.03231911294368718
1990,Daily,Hamburg,West,0.018429376977032046,18165,0.016473441729153986,0.020385312224910107
1990,Daily,Bremen,West,0.011415211112639252,18165,0.009870357595260372,0.012960064630018132
1990,At least once per week,North Rhine-Westphalia,West,0.251432664756447,18165,0.24512360478837056,0.2577417247245234
1990,At least once per week,Bavaria,West,0.1991404011461318,18165,0.19333280709514358,0.20494799519712
1990,At least once per week,Baden-Wuerttemberg,West,0.18051575931232092,18165,0.1749224835121142,0.18610903511252763
1990,At least once per week,Hesse,West,0.11318051575931232,18165,0.10857326534475038,0.11778776617387425
1990,At least once per week,Lower Saxony,West,0.1017191977077364,18165,0.09732331706002062,0.10611507835545217
1990,At least once per week,"Rhineland-Palatinate, Saarland",West,0.07234957020057306,18165,0.06858211130172612,0.07611702909942
1990,At least once per week,Schleswig-Holstein,West,0.030802292263610316,18165,0.028289618656119713,0.03331496587110092
1990,At least once per week,Berlin,West,0.02865329512893983,18165,0.02622717225533319,0.03107941800254647
1990,At least once per week,Hamburg,West,0.017191977077363897,18165,0.015301655774966415,0.01908229837976138
1990,At least once per week,Bremen,West,0.00501432664756447,18165,0.003987131179020709,0.006041522116108231
1990,At least once per month,Bavaria,West,0.28104575163398693,18165,0.27450876631203996,0.2875827369559339
1990,At least once per month,North Rhine-Westphalia,West,0.19607843137254902,18165,0.19030465282556255,0.20185220991953548
1990,At least once per month,Baden-Wuerttemberg,West,0.16993464052287582,18165,0.16447284453736644,0.1753964365083852
1990,At least once per month,Hesse,West,0.1111111111111111,18165,0.10654085167172733,0.11568137055049488
1990,At least once per month,Lower Saxony,West,0.10457516339869281,18165,0.10012508958877744,0.10902523720860818
1990,At least once per month,Schleswig-Holstein,West,0.0392156862745098,18165,0.036392878973713946,0.04203849357530566
1990,At least once per month,"Rhineland-Palatinate, Saarland",West,0.0392156862745098,18165,0.036392878973713946,0.04203849357530566
1990,At least once per month,Berlin,West,0.0392156862745098,18165,0.036392878973713946,0.04203849357530566
1990,At least once per month,Hamburg,West,0.0196078431372549,18165,0.017591552208115,0.021624134066394803
1990,Seldom,North Rhine-Westphalia,West,0.26586102719033233,18165,0.2594362976601262,0.27228575672053845
1990,Seldom,Bavaria,West,0.18429003021148035,18165,0.17865161341586822,0.1899284470070925
1990,Seldom,Baden-Wuerttemberg,West,0.1691842900302115,18165,0.16373210310580638,0.1746364769546166
1990,Seldom,Hesse,West,0.12084592145015106,18165,0.11610582840561842,0.1255860144946837
1990,Seldom,Lower Saxony,West,0.11178247734138973,18165,0.10720016272826975,0.1163647919545097
1990,Seldom,"Rhineland-Palatinate, Saarland",West,0.05740181268882175,18165,0.05401910497345276,0.060784520404190745
1990,Seldom,Berlin,West,0.030211480362537766,18165,0.027722262592401736,0.032700698132673796
1990,Seldom,Schleswig-Holstein,West,0.027190332326283987,18165,0.024825177546120854,0.02955548710644712
1990,Seldom,Bremen,West,0.021148036253776436,18165,0.019055697969398287,0.023240374538154585
1990,Seldom,Hamburg,West,0.012084592145015106,18165,0.010495627447477512,0.0136735568425527
