"ple0053","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Ja","1984","17-34","maennlich","151","0.0661181159128654","0.0558711289011648","0.0763651029245661"
"Ja","1984","17-34","weiblich","315","0.130566620566661","0.116865448429274","0.144267792704048"
"Ja","1984","35-65","maennlich","356","0.113472742189726","0.102443864883176","0.124501619496276"
"Ja","1984","35-65","weiblich","352","0.105286114506795","0.0945079029541406","0.11606432605945"
"Ja","1984","66 +","maennlich","74","0.142928585900337","0.112402546840756","0.173454624959918"
"Ja","1984","66 +","weiblich","118","0.155241033482974","0.129494962479703","0.180987104486244"
"Nein","1984","17-34","maennlich","2108","0.933881884087135","0.923634897075434","0.944128871098835"
"Nein","1984","17-34","weiblich","2008","0.869433379433339","0.855732207295952","0.883134551570726"
"Nein","1984","35-65","maennlich","2821","0.886527257810274","0.875498380503724","0.897556135116824"
"Nein","1984","35-65","weiblich","2763","0.894713885493205","0.88393567394055","0.905492097045859"
"Nein","1984","66 +","maennlich","431","0.857071414099663","0.826545375040082","0.887597453159244"
"Nein","1984","66 +","weiblich","642","0.844758966517026","0.819012895513756","0.870505037520297"
"Ja","1985","17-34","maennlich","144","0.0639636933197595","0.0534758983647099","0.074451488274809"
"Ja","1985","17-34","weiblich","325","0.145110349207142","0.129952138544981","0.160268559869302"
"Ja","1985","35-65","maennlich","285","0.0954720374187738","0.0847264695383553","0.106217605299192"
"Ja","1985","35-65","weiblich","328","0.111141843649134","0.0996327583934697","0.122650928904799"
"Ja","1985","66 +","maennlich","67","0.154519535970126","0.120785190944353","0.188253880995898"
"Ja","1985","66 +","weiblich","105","0.160998921941618","0.132980730092966","0.189017113790269"
"Nein","1985","17-34","maennlich","1947","0.936036306680241","0.925548511725191","0.94652410163529"
"Nein","1985","17-34","weiblich","1749","0.854889650792858","0.839731440130698","0.870047861455019"
"Nein","1985","35-65","maennlich","2588","0.904527962581226","0.893782394700808","0.915273530461645"
"Nein","1985","35-65","weiblich","2537","0.888858156350866","0.877349071095201","0.90036724160653"
"Nein","1985","66 +","maennlich","374","0.845480464029874","0.811746119004102","0.879214809055647"
"Nein","1985","66 +","weiblich","556","0.839001078058382","0.810982886209731","0.867019269907034"
"Ja","1986","17-34","maennlich","176","0.0814298023249117","0.069665063721912","0.0931945409279114"
"Ja","1986","17-34","weiblich","305","0.144309758870071","0.128920639925015","0.159698877815127"
"Ja","1986","35-65","maennlich","303","0.103626754019863","0.0921920029836909","0.115061505056034"
"Ja","1986","35-65","weiblich","325","0.117870799917556","0.105763869336372","0.12997773049874"
"Ja","1986","66 +","maennlich","87","0.214312085717351","0.174927305038531","0.253696866396171"
"Ja","1986","66 +","weiblich","95","0.160076298139946","0.130833895251264","0.189318701028629"
"Nein","1986","17-34","maennlich","1900","0.918570197675088","0.906805459072089","0.930334936278088"
"Nein","1986","17-34","weiblich","1698","0.855690241129929","0.840301122184874","0.871079360074985"
"Nein","1986","35-65","maennlich","2426","0.896373245980137","0.884938494943966","0.907807997016309"
"Nein","1986","35-65","weiblich","2400","0.882129200082444","0.87002226950126","0.894236130663629"
"Nein","1986","66 +","maennlich","330","0.785687914282649","0.746303133603829","0.825072694961469"
"Nein","1986","66 +","weiblich","509","0.839923701860054","0.810681298971371","0.869166104748736"
"Ja","1987","17-34","maennlich","149","0.0717490250140308","0.060612769524977","0.0828852805030846"
"Ja","1987","17-34","weiblich","328","0.163480943595924","0.147096784158627","0.179865103033222"
"Ja","1987","35-65","maennlich","248","0.0898508604362823","0.079013997026452","0.100687723846113"
"Ja","1987","35-65","weiblich","307","0.115757493703891","0.103601627666588","0.127913359741194"
"Ja","1987","66 +","maennlich","81","0.204061649783933","0.165518796854885","0.242604502712981"
"Ja","1987","66 +","weiblich","121","0.194522419614559","0.163950921782536","0.225093917446581"
"Nein","1987","17-34","maennlich","1914","0.928250974985969","0.917114719496915","0.939387230475023"
"Nein","1987","17-34","weiblich","1629","0.836519056404076","0.820134896966778","0.852903215841373"
"Nein","1987","35-65","maennlich","2427","0.910149139563718","0.899312276153887","0.920986002973548"
"Nein","1987","35-65","weiblich","2354","0.884242506296109","0.872086640258806","0.896398372333412"
"Nein","1987","66 +","maennlich","339","0.795938350216067","0.757395497287019","0.834481203145115"
"Nein","1987","66 +","weiblich","523","0.805477580385441","0.774906082553419","0.836049078217464"
"Ja","1988","17-34","maennlich","157","0.0814695756029815","0.0693897830020659","0.093549368203897"
"Ja","1988","17-34","weiblich","290","0.147008718112476","0.130976000649262","0.16304143557569"
"Ja","1988","35-65","maennlich","259","0.10363761991657","0.0917705005267274","0.115504739306412"
"Ja","1988","35-65","weiblich","308","0.121703934699468","0.108961674930526","0.13444619446841"
"Ja","1988","66 +","maennlich","83","0.205084448209982","0.166191149280908","0.243977747139056"
"Ja","1988","66 +","weiblich","104","0.170099577176047","0.14045330312208","0.199745851230013"
"Nein","1988","17-34","maennlich","1813","0.918530424397019","0.906450631796103","0.930610216997934"
"Nein","1988","17-34","weiblich","1584","0.852991281887524","0.83695856442431","0.869023999350738"
"Nein","1988","35-65","maennlich","2275","0.89636238008343","0.884495260693588","0.908229499473273"
"Nein","1988","35-65","weiblich","2221","0.878296065300532","0.86555380553159","0.891038325069474"
"Nein","1988","66 +","maennlich","331","0.794915551790018","0.756022252860944","0.833808850719092"
"Nein","1988","66 +","weiblich","513","0.829900422823953","0.800254148769987","0.85954669687792"
"Ja","1989","17-34","maennlich","152","0.0804074204216256","0.068256998722563","0.0925578421206883"
"Ja","1989","17-34","weiblich","298","0.15179246236894","0.135357069657261","0.168227855080619"
"Ja","1989","35-65","maennlich","234","0.0999701358468977","0.0880462114761122","0.111894060217683"
"Ja","1989","35-65","weiblich","277","0.109173147432175","0.0967966784928525","0.121549616371497"
"Ja","1989","66 +","maennlich","63","0.163428463389599","0.126825145950496","0.200031780828703"
"Ja","1989","66 +","weiblich","121","0.203055376146395","0.17121052870785","0.23490022358494"
"Nein","1989","17-34","maennlich","1772","0.919592579578374","0.907442157879312","0.931743001277437"
"Nein","1989","17-34","weiblich","1533","0.84820753763106","0.831772144919381","0.864642930342739"
"Nein","1989","35-65","maennlich","2197","0.900029864153102","0.888105939782317","0.911953788523888"
"Nein","1989","35-65","weiblich","2162","0.890826852567825","0.878450383628503","0.903203321507148"
"Nein","1989","66 +","maennlich","329","0.836571536610401","0.799968219171297","0.873174854049504"
"Nein","1989","66 +","weiblich","492","0.796944623853605","0.76509977641506","0.82878947129215"
"Ja","1990","17-34","maennlich","","","",""
"Ja","1990","17-34","weiblich","","","",""
"Ja","1990","35-65","maennlich","","","",""
"Ja","1990","35-65","weiblich","","","",""
"Ja","1990","66 +","maennlich","","","",""
"Ja","1990","66 +","weiblich","","","",""
"Nein","1990","17-34","maennlich","","","",""
"Nein","1990","17-34","weiblich","","","",""
"Nein","1990","35-65","maennlich","","","",""
"Nein","1990","35-65","weiblich","","","",""
"Nein","1990","66 +","maennlich","","","",""
"Nein","1990","66 +","weiblich","","","",""
"Ja","1991","17-34","maennlich","151","0.0908198375041907","0.0776901461999243","0.103949528808457"
"Ja","1991","17-34","weiblich","300","0.17709099894454","0.15927147550956","0.194910522379519"
"Ja","1991","35-65","maennlich","218","0.0848062874977073","0.073580643616195","0.0960319313792196"
"Ja","1991","35-65","weiblich","289","0.129289795758656","0.115764608188689","0.142814983328622"
"Ja","1991","66 +","maennlich","98","0.238764061488119","0.197746658149404","0.279781464826834"
"Ja","1991","66 +","weiblich","113","0.188322484537779","0.157792916347604","0.218852052727955"
"Nein","1991","17-34","maennlich","1689","0.909180162495809","0.896050471191543","0.922309853800076"
"Nein","1991","17-34","weiblich","1463","0.82290900105546","0.805089477620481","0.84072852449044"
"Nein","1991","35-65","maennlich","2148","0.915193712502293","0.90396806862078","0.926419356383805"
"Nein","1991","35-65","weiblich","2075","0.870710204241344","0.857185016671378","0.884235391811311"
"Nein","1991","66 +","maennlich","317","0.761235938511881","0.720218535173165","0.802253341850596"
"Nein","1991","66 +","weiblich","517","0.81167751546222","0.781147947272045","0.842207083652396"
"Ja","1992","17-34","maennlich","195","0.0747372741240302","0.0643960141618697","0.0850785340861907"
"Ja","1992","17-34","weiblich","366","0.154162072521979","0.139958680339615","0.168365464704343"
"Ja","1992","35-65","maennlich","289","0.0911312351554868","0.0814759709049124","0.100786499406061"
"Ja","1992","35-65","weiblich","355","0.104846543112505","0.0946194254181485","0.115073660806861"
"Ja","1992","66 +","maennlich","116","0.225194155792643","0.190125037935559","0.260263273649726"
"Ja","1992","66 +","weiblich","162","0.19520163732288","0.16914715307381","0.221256121571949"
"Nein","1992","17-34","maennlich","2289","0.92526272587597","0.914921465913809","0.93560398583813"
"Nein","1992","17-34","weiblich","2117","0.845837927478021","0.831634535295657","0.860041319660385"
"Nein","1992","35-65","maennlich","3124","0.908868764844513","0.899213500593939","0.918524029095088"
"Nein","1992","35-65","weiblich","3092","0.895153456887495","0.884926339193139","0.905380574581852"
"Nein","1992","66 +","maennlich","429","0.774805844207357","0.739736726350274","0.809874962064441"
"Nein","1992","66 +","weiblich","727","0.80479836267712","0.778743878428051","0.83085284692619"
"Ja","1993","17-34","maennlich","","","",""
"Ja","1993","17-34","weiblich","","","",""
"Ja","1993","35-65","maennlich","","","",""
"Ja","1993","35-65","weiblich","","","",""
"Ja","1993","66 +","maennlich","","","",""
"Ja","1993","66 +","weiblich","","","",""
"Nein","1993","17-34","maennlich","","","",""
"Nein","1993","17-34","weiblich","","","",""
"Nein","1993","35-65","maennlich","","","",""
"Nein","1993","35-65","weiblich","","","",""
"Nein","1993","66 +","maennlich","","","",""
"Nein","1993","66 +","weiblich","","","",""
"Ja","1994","17-34","maennlich","144","0.0591797967153471","0.0496759965924858","0.0686835968382084"
"Ja","1994","17-34","weiblich","357","0.150797097557013","0.136536675374953","0.165057519739073"
"Ja","1994","35-65","maennlich","294","0.0947820938630791","0.084736405110512","0.104827782615646"
"Ja","1994","35-65","weiblich","386","0.123802606616504","0.112558618905546","0.135046594327461"
"Ja","1994","66 +","maennlich","130","0.247134538699949","0.211535854282921","0.282733223116977"
"Ja","1994","66 +","weiblich","186","0.220423396997737","0.193637115957979","0.247209678037495"
"Nein","1994","17-34","maennlich","2224","0.940820203284653","0.931316403161792","0.950324003407514"
"Nein","1994","17-34","weiblich","2062","0.849202902442987","0.834942480260927","0.863463324625047"
"Nein","1994","35-65","maennlich","2972","0.905217906136921","0.895172217384354","0.915263594889488"
"Nein","1994","35-65","weiblich","2910","0.876197393383496","0.864953405672539","0.887441381094454"
"Nein","1994","66 +","maennlich","434","0.752865461300051","0.717266776883023","0.788464145717079"
"Nein","1994","66 +","weiblich","734","0.779576603002263","0.752790321962505","0.806362884042021"
"Ja","1995","17-34","maennlich","162","0.0675460101480927","0.0575656114731374","0.0775264088230479"
"Ja","1995","17-34","weiblich","367","0.149636234499875","0.135599843175455","0.163672625824295"
"Ja","1995","35-65","maennlich","334","0.10046916024887","0.0903133296053875","0.110624990892352"
"Ja","1995","35-65","weiblich","407","0.118839617265764","0.108000614760014","0.129678619771514"
"Ja","1995","66 +","maennlich","120","0.191706622961401","0.159780606292726","0.223632639630077"
"Ja","1995","66 +","weiblich","177","0.208932041165385","0.18281748366739","0.235046598663381"
"Nein","1995","17-34","maennlich","2267","0.932453989851907","0.922473591176952","0.942434388526863"
"Nein","1995","17-34","weiblich","2114","0.850363765500125","0.836327374175705","0.864400156824545"
"Nein","1995","35-65","maennlich","3032","0.89953083975113","0.889375009107648","0.909686670394612"
"Nein","1995","35-65","weiblich","3017","0.881160382734236","0.870321380228486","0.891999385239986"
"Nein","1995","66 +","maennlich","464","0.808293377038599","0.776367360369923","0.840219393707274"
"Nein","1995","66 +","weiblich","754","0.791067958834615","0.764953401336619","0.81718251633261"
"Ja","1996","17-34","maennlich","142","0.0597715874753351","0.050174634473064","0.0693685404776061"
"Ja","1996","17-34","weiblich","352","0.140337622351029","0.126450181472311","0.154225063229746"
"Ja","1996","35-65","maennlich","343","0.103543351948941","0.0931954636888181","0.113891240209064"
"Ja","1996","35-65","weiblich","432","0.123408427777599","0.112333333155881","0.134483522399317"
"Ja","1996","66 +","maennlich","136","0.235311042174672","0.201397401204314","0.26922468314503"
"Ja","1996","66 +","weiblich","183","0.202456841742512","0.176741636343333","0.228172047141692"
"Nein","1996","17-34","maennlich","2202","0.940228412524665","0.930631459522394","0.949825365526936"
"Nein","1996","17-34","weiblich","2051","0.859662377648971","0.845774936770254","0.873549818527689"
"Nein","1996","35-65","maennlich","2987","0.896456648051059","0.886108759790936","0.906804536311182"
"Nein","1996","35-65","weiblich","2956","0.876591572222401","0.865516477600683","0.887666666844119"
"Nein","1996","66 +","maennlich","465","0.764688957825328","0.73077531685497","0.798602598795687"
"Nein","1996","66 +","weiblich","755","0.797543158257488","0.771827952858308","0.823258363656667"
"Ja","1997","17-34","maennlich","154","0.0723859075258586","0.0617589065120239","0.0830129085396932"
"Ja","1997","17-34","weiblich","343","0.145221859709049","0.130829296946782","0.159614422471317"
"Ja","1997","35-65","maennlich","331","0.100745651563109","0.0904229248681308","0.111068378258088"
"Ja","1997","35-65","weiblich","411","0.124441591484873","0.113265596016069","0.135617586953677"
"Ja","1997","66 +","maennlich","131","0.207042142484723","0.175502418226501","0.238581866742946"
"Ja","1997","66 +","weiblich","179","0.198429438332495","0.17293425758346","0.22392461908153"
"Nein","1997","17-34","maennlich","2130","0.927614092474142","0.916987091460307","0.938241093487976"
"Nein","1997","17-34","weiblich","1959","0.85477814029095","0.840385577528683","0.869170703053218"
"Nein","1997","35-65","maennlich","2935","0.899254348436891","0.888931621741912","0.909577075131869"
"Nein","1997","35-65","weiblich","2940","0.875558408515127","0.864382413046323","0.886734403983931"
"Nein","1997","66 +","maennlich","503","0.792957857515277","0.761418133257054","0.824497581773499"
"Nein","1997","66 +","weiblich","761","0.801570561667505","0.77607538091847","0.82706574241654"
"Ja","1998","17-34","maennlich","170","0.0679564198815332","0.0579085749272839","0.0780042648357825"
"Ja","1998","17-34","weiblich","362","0.156989732708224","0.142572831524785","0.171406633891663"
"Ja","1998","35-65","maennlich","360","0.0942972863596434","0.084898547711198","0.103696025008089"
"Ja","1998","35-65","weiblich","478","0.12887596265846","0.118218501649755","0.139533423667165"
"Ja","1998","66 +","maennlich","155","0.193141743486529","0.165001756599185","0.221281730373873"
"Ja","1998","66 +","weiblich","208","0.194591991816914","0.17114368517397","0.218040298459858"
"Nein","1998","17-34","maennlich","2240","0.932043580118467","0.921995735164218","0.942091425072716"
"Nein","1998","17-34","weiblich","2084","0.843010267291776","0.828593366108337","0.857427168475215"
"Nein","1998","35-65","maennlich","3354","0.905702713640357","0.896303974991911","0.915101452288802"
"Nein","1998","35-65","weiblich","3319","0.87112403734154","0.860466576332835","0.881781498350245"
"Nein","1998","66 +","maennlich","601","0.806858256513471","0.778718269626127","0.834998243400815"
"Nein","1998","66 +","weiblich","887","0.805408008183086","0.781959701540142","0.82885631482603"
"Ja","1999","17-34","maennlich","153","0.0667063379863752","0.0564148343862402","0.0769978415865101"
"Ja","1999","17-34","weiblich","310","0.137130258820872","0.123166053625015","0.151094464016728"
"Ja","1999","35-65","maennlich","376","0.104449566388998","0.0944533282333792","0.114445804544617"
"Ja","1999","35-65","weiblich","475","0.132157568166584","0.121205299560843","0.143109836772325"
"Ja","1999","66 +","maennlich","159","0.19807962337584","0.169556112232273","0.226603134519408"
"Ja","1999","66 +","weiblich","196","0.20519025622291","0.180716974648942","0.229663537796878"
"Nein","1999","17-34","maennlich","2105","0.933293662013625","0.92300215841349","0.94358516561376"
"Nein","1999","17-34","weiblich","2021","0.862869741179128","0.848905535983272","0.876833946374984"
"Nein","1999","35-65","maennlich","3220","0.895550433611002","0.885554195455383","0.905546671766621"
"Nein","1999","35-65","weiblich","3198","0.867842431833416","0.856890163227675","0.878794700439157"
"Nein","1999","66 +","maennlich","591","0.80192037662416","0.773396865480592","0.830443887767727"
"Nein","1999","66 +","weiblich","850","0.79480974377709","0.770336462203122","0.819283025351058"
"Ja","2000","17-34","maennlich","230","0.0678149000853943","0.0593673503376586","0.0762624498331299"
