year,ple0053,age_gr,proportion,n,lower_confidence,upper_confidence
1992,No,18-29 y.,0.2563725913764797,17350,0.249875487315567,0.2628696954373924
1992,No,66 and older,0.09988766957573662,17350,0.09542586414464763,0.10434947500682562
1994,Yes,46-65 y.,0.2971698113207547,16642,0.2902262726187335,0.3041133500227759
1994,Yes,30-45 y.,0.26752021563342315,16642,0.2607946403712623,0.274245790895584
1994,Yes,18-29 y.,0.2223719676549865,16642,0.2160539725378418,0.22868996277213122
1994,Yes,66 and older,0.21293800539083557,16642,0.20671809147190812,0.21915791930976303
1994,No,30-45 y.,0.33527409530634183,16642,0.32810152830123634,0.3424466623114473
1994,No,46-65 y.,0.3075958437835901,16642,0.3005841429631295,0.3146075446040507
1994,No,18-29 y.,0.2525080616266571,16642,0.24590729781455156,0.2591088254387627
1994,No,66 and older,0.10462199928341097,16642,0.09997183785162547,0.10927216071519646
1995,Yes,46-65 y.,0.30600387346675273,17246,0.2991260050060763,0.3128817419274292
1995,Yes,30-45 y.,0.2801807617817947,17246,0.27347817013171327,0.2868833534318761
1995,Yes,18-29 y.,0.22207876049063913,17246,0.2158753116147136,0.22828220936656465
1995,Yes,66 and older,0.19173660426081343,17246,0.18586115808901257,0.1976120504326143
1995,No,30-45 y.,0.3483312947754674,17246,0.34122044407456276,0.3554421454763721
1995,No,46-65 y.,0.3028132098549712,17246,0.2959555827841168,0.30967083692582553
1995,No,18-29 y.,0.24244277476847806,17246,0.23604654250435245,0.24883900703260367
1995,No,66 and older,0.10641272060108335,17246,0.10181039709568208,0.11101504410648462
1996,Yes,46-65 y.,0.30666666666666664,16862,0.29970672090325823,0.31362661243007506
1996,Yes,30-45 y.,0.2895238095238095,16862,0.28267810050323616,0.29636951854438287
1996,Yes,66 and older,0.20253968253968255,16862,0.19647356065818036,0.20860580442118473
1996,Yes,18-29 y.,0.20126984126984127,16862,0.19521795270812678,0.20732172983155575
1996,No,30-45 y.,0.3540012489963422,16862,0.34678320100631105,0.3612192969863734
1996,No,46-65 y.,0.30350611116067444,16862,0.29656635990676494,0.31044586241458394
1996,No,18-29 y.,0.23365153002051922,16862,0.22726449950894442,0.24003856053209402
1996,No,66 and older,0.10884110982246409,16862,0.10414026860992578,0.11354195103500239
1997,Yes,46-65 y.,0.30984996738421394,16487,0.30279113716605005,0.31690879760237783
1997,Yes,30-45 y.,0.29093281148075667,16487,0.2839997460489955,0.2978658769125178
1997,Yes,66 and older,0.20221787345075015,16487,0.1960867907682943,0.208348956133206
1997,Yes,18-29 y.,0.19699934768427918,16487,0.19092813292672672,0.20307056244183164
1997,No,30-45 y.,0.35453389060512447,16487,0.347231738875156,0.3618360423350929
1997,No,46-65 y.,0.30565146283845174,16487,0.2986193269543485,0.31268359872255497
1997,No,18-29 y.,0.2249681991640923,16487,0.21859429426044016,0.23134210406774444
1997,No,66 and older,0.11484644739233145,16487,0.10997953707566743,0.11971335770899547
1998,Yes,46-65 y.,0.31450203843913804,18147,0.30774636780365244,0.32125770907462364
1998,Yes,30-45 y.,0.2865463016889924,18147,0.27996769454506804,0.2931249088329168
1998,Yes,66 and older,0.21141525917297613,18147,0.20547444454452568,0.21735607380142657
1998,Yes,18-29 y.,0.1875364006988934,18147,0.1818570538039378,0.19321574759384902
1998,No,30-45 y.,0.3530131289244067,18147,0.346059735309385,0.35996652253942846
1998,No,46-65 y.,0.3136263557041507,18147,0.30687578909299323,0.3203769223153082
1998,No,18-29 y.,0.21201989725189593,18147,0.20607287467492985,0.21796691982886202
1998,No,66 and older,0.1213406181195466,18147,0.11658981504891558,0.12609142119017763
1999,Yes,46-65 y.,0.33778047301394787,17396,0.3307521836610329,0.34480876236686286
1999,Yes,30-45 y.,0.28865979381443296,17396,0.2819259475262639,0.29539364010260205
1999,Yes,66 and older,0.21528198908429352,17396,0.2091740874973195,0.22138989067126755
1999,Yes,18-29 y.,0.15827774408732564,17396,0.15285366887565222,0.16370181929899907
1999,No,30-45 y.,0.35935511243105644,17396,0.3522249082232639,0.366485316638849
1999,No,46-65 y.,0.30708527789563006,17396,0.3002303835666771,0.31394017222458304
1999,No,18-29 y.,0.21128553245651252,17396,0.2052192007249788,0.21735186418804625
1999,No,66 and older,0.12227407721680102,17396,0.11740576938835784,0.1271423850452442
2000,Yes,46-65 y.,0.3411016949152542,30607,0.3357904439443611,0.34641294588614735
2000,Yes,30-45 y.,0.2612994350282486,30607,0.256377349674324,0.26622152038217317
2000,Yes,66 and older,0.24505649717514125,30607,0.24023772907996507,0.24987526527031742
2000,Yes,18-29 y.,0.15254237288135594,30607,0.14851427574548803,0.15657047001722385
2000,No,30-45 y.,0.35558328134747347,30607,0.35022038064457084,0.3609461820503761
2000,No,46-65 y.,0.32559143912855704,30607,0.32034162756034956,0.3308412506967645
2000,No,18-29 y.,0.17975910552329766,30607,0.17545719029847684,0.18406102074811848
2000,No,66 and older,0.1390661740006718,30607,0.13518966025205104,0.14294268774929259
2001,Yes,46-65 y.,0.33000767459708363,27798,0.32447995213123065,0.3355353970629366
2001,Yes,30-45 y.,0.2686108979278588,27798,0.2634003265101938,0.2738214693455238
2001,Yes,66 and older,0.2521105141980046,27798,0.24700589335985618,0.25721513503615306
2001,Yes,18-29 y.,0.14927091327705294,27798,0.14508169941531096,0.15346012713879492
2001,No,30-45 y.,0.3494058621600211,27798,0.34380094158861424,0.355010782731428
2001,No,46-65 y.,0.32759440190124106,27798,0.32207701814212664,0.3331117856603555
2001,No,18-29 y.,0.17887509902297333,27798,0.1743697457454884,0.18338045230045824
2001,No,66 and older,0.14412463691576446,27798,0.13999583857315348,0.14825343525837545
2002,Yes,46-65 y.,0.3548748599178185,28961,0.34936413294237045,0.3603855868932665
2002,Yes,66 and older,0.27605528576765037,28961,0.27090655682346987,0.2812040147118309
2002,Yes,30-45 y.,0.24094135225999253,28961,0.2360159394849363,0.24586676503504876
2002,Yes,18-29 y.,0.12812850205453866,28961,0.12427905448117908,0.13197794962789824
2002,No,46-65 y.,0.345573112616002,28961,0.3400960231625139,0.35105020206949006
2002,No,30-45 y.,0.3401555053925257,28961,0.3346990721580392,0.3456119386270122
2002,No,18-29 y.,0.17170805116629045,28961,0.16736458598819934,0.17605151634438157
2002,No,66 and older,0.14256333082518183,28961,0.1385365848093188,0.14659007684104486
2003,Yes,46-65 y.,0.35094485152333205,27727,0.3453270697136976,0.3565626333329665
2003,Yes,66 and older,0.2630158118010027,27727,0.257833486815937,0.2681981367860684
2003,Yes,30-45 y.,0.2576166602391053,27727,0.2524690493424524,0.2627642711357582
2003,Yes,18-29 y.,0.12842267643655997,27727,0.1244846516103305,0.13236070126278945
2003,No,46-65 y.,0.3466924443515519,27727,0.3410905403895149,0.35229434831358886
2003,No,30-45 y.,0.32636639147246316,27727,0.32084727933364077,0.33188550361128555
2003,No,18-29 y.,0.17258856724840632,27727,0.1681404994257628,0.17703663507104983
2003,No,66 and older,0.15435259692757863,27727,0.15009998003228112,0.15860521382287615
2004,Yes,46-65 y.,0.34598825831702545,26790,0.3402919542004681,0.3516845624335828
2004,Yes,66 and older,0.3013698630136986,26790,0.2958751719064821,0.3068645541209151
2004,Yes,30-45 y.,0.24227005870841486,26790,0.23713935646905696,0.24740076094777277
2004,Yes,18-29 y.,0.11037181996086105,26790,0.10661947219224284,0.11412416772947927
2004,No,46-65 y.,0.3467854459589997,26790,0.34108605994814006,0.3524848319698593
2004,No,30-45 y.,0.3163035311795642,26790,0.31073483654981693,0.3218722258093115
2004,No,18-29 y.,0.1769883009552431,26790,0.1724179978995321,0.18155860401095408
2004,No,66 and older,0.15992272190619297,26790,0.1555335315108824,0.16431191230150355
2005,Yes,46-65 y.,0.34173297966401417,25520,0.33591382056001945,0.3475521387680089
2005,Yes,66 and older,0.3138815207780725,25520,0.308187773737784,0.31957526781836104
2005,Yes,30-45 y.,0.23740053050397877,25520,0.23218011791499477,0.24262094309296278
2005,Yes,18-29 y.,0.10698496905393456,25520,0.1031926357198214,0.11077730238804773
2005,No,46-65 y.,0.34512046186299544,25520,0.3392875985231272,0.3509533252028637
2005,No,30-45 y.,0.3070944820695015,25520,0.3014348427806983,0.3127541213583047
2005,No,18-29 y.,0.17874986121905184,25520,0.17404901200378167,0.183450710434322
2005,No,66 and older,0.1690351948484512,25520,0.16443691264977173,0.17363347704713067
2006,Yes,66 and older,0.35425657120439386,27321,0.34858508694822615,0.35992805546056156
2006,Yes,46-65 y.,0.32797175362887404,27321,0.32240477235493054,0.33353873490281755
2006,Yes,30-45 y.,0.20360925853275794,27321,0.19883429962910254,0.20838421743641333
2006,Yes,18-29 y.,0.11416241663397411,27321,0.11039150458249267,0.11793332868545556
2006,No,46-65 y.,0.3476328302666942,27321,0.34198587670350533,0.3532797838298831
2006,No,30-45 y.,0.29749844945213977,27321,0.2920775197860954,0.3029193791181841
2006,No,66 and older,0.18167252429191647,27321,0.1771004216923226,0.18624462689151033
2006,No,18-29 y.,0.17319619598924954,27321,0.16870896751051084,0.17768342446798824
2007,Yes,66 and older,0.3704312114989733,25385,0.36449043972932843,0.37637198326861815
2007,Yes,46-65 y.,0.317864476386037,25385,0.312136201922569,0.32359275084950495
2007,Yes,30-45 y.,0.19630390143737167,25385,0.19141762668925474,0.2011901761854886
2007,Yes,18-29 y.,0.11540041067761807,25385,0.11146994026516893,0.1193308810900672
2007,No,46-65 y.,0.34800466226341786,25385,0.3421448694104364,0.3538644551163993
2007,No,30-45 y.,0.289726369539879,25385,0.2841458536970312,0.2953068853827268
2007,No,66 and older,0.1900982405505911,25385,0.18527129158259634,0.19492518951858587
2007,No,18-29 y.,0.172170727646112,25385,0.16752645684924672,0.17681499844297727
2008,Yes,66 and older,0.3804008908685969,23673,0.3742163768639248,0.38658540487326903
2008,Yes,46-65 y.,0.3282850779510022,23673,0.3223030630341219,0.33426709286788253
2008,Yes,30-45 y.,0.1870824053452116,23673,0.1821145475399083,0.19205026315051488
2008,Yes,18-29 y.,0.10423162583518931,23673,0.10033913999883133,0.1081241116715473
2008,No,46-65 y.,0.34913260805645396,23673,0.3430600610436859,0.355205155069222
2008,No,30-45 y.,0.2788003528374008,23673,0.273088147185258,0.2845125584895436
2008,No,66 and older,0.2012349309026757,23673,0.19612763948556836,0.20634222231978303
2008,No,18-29 y.,0.17083210820346956,23673,0.1660376955517361,0.17562652085520303
2009,Yes,66 and older,0.38116005233318795,21983,0.37473975042627944,0.38758035424009646
2009,Yes,46-65 y.,0.32882686436982117,21983,0.3226165509359792,0.33503717780366316
2009,Yes,30-45 y.,0.1927605756650676,21983,0.18754595308672442,0.19797519824341078
2009,Yes,18-29 y.,0.09725250763192324,21983,0.09333557464979933,0.10116944061404715
2009,No,46-65 y.,0.35414142702289103,21983,0.34781920603419253,0.36046364801158953
2009,No,30-45 y.,0.269463750557929,21983,0.2635985394033396,0.27532896171251836
2009,No,66 and older,0.20895236880698845,21983,0.20357787510807523,0.21432686250590166
2009,No,18-29 y.,0.16744245361219154,21983,0.16250671091204555,0.17237819631233753
2010,Yes,30-45 y.,0.34179150107000916,35837,0.3368806968477643,0.34670230529225404
2010,Yes,66 and older,0.2586365025985937,35837,0.2541028237078828,0.26317018148930466
2010,Yes,46-65 y.,0.2461021094466524,35837,0.2416424244894276,0.25056179440387716
2010,Yes,18-29 y.,0.15346988688474472,35837,0.14973804667056767,0.15720172709892177
2010,No,30-45 y.,0.3847085028084447,35837,0.3796712169471327,0.38974578866975673
2010,No,46-65 y.,0.2967267092775518,35837,0.2919970415645353,0.30145637699056826
2010,No,18-29 y.,0.16506875847375557,35837,0.16122507119514415,0.168912445752367
2010,No,66 and older,0.15349602944024793,35837,0.14976392902148147,0.15722812985901438
2011,Yes,30-45 y.,0.3082051282051282,41903,0.3037839083433406,0.31262634806691575
2011,Yes,46-65 y.,0.29128205128205126,41903,0.28693167231140404,0.2956324302526985
2011,Yes,66 and older,0.27794871794871795,41903,0.2736592851109592,0.2822381507864767
2011,Yes,18-29 y.,0.12256410256410256,41903,0.11942415166558729,0.12570405346261784
2011,No,30-45 y.,0.3568916155419223,41903,0.3523044567802475,0.36147877430359704
2011,No,46-65 y.,0.32646216768916153,41903,0.321972326907933,0.3309520084703901
2011,No,66 and older,0.1656441717791411,41903,0.16208460418170786,0.16920373937657432
2011,No,18-29 y.,0.15100204498977504,41903,0.14757374948356317,0.15443034049598692
2012,Yes,46-65 y.,0.31928034371643393,40229,0.3147246272237605,0.3238360602091074
2012,Yes,66 and older,0.30639097744360905,40229,0.30188611218405037,0.3108958427031677
2012,Yes,30-45 y.,0.2602040816326531,40229,0.25591662766175016,0.264491535603556
2012,Yes,18-29 y.,0.11412459720730397,40229,0.1110174458936154,0.11723174852099255
2012,No,46-65 y.,0.34236009222385244,40229,0.3377232523334489,0.346996932114256
2012,No,30-45 y.,0.3392580171871725,40229,0.3346313584862915,0.34388467588805355
2012,No,66 and older,0.16985956822469084,40229,0.16619006525110086,0.17352907119828082
2012,No,18-29 y.,0.14852232236428423,40229,0.14504720919697786,0.1519974355315906
2013,Yes,46-65 y.,0.3166908563134978,44486,0.3123680002931062,0.3210137123338894
2013,Yes,66 and older,0.30885341074020317,44486,0.30455996797267565,0.3131468535077307
2013,Yes,30-45 y.,0.2563134978229318,44486,0.25225631030354717,0.2603706853423164
2013,Yes,18-29 y.,0.1181422351233672,44486,0.11514275315328318,0.12114171709345123
2013,No,46-65 y.,0.3570656579302891,44486,0.3526131803040336,0.3615181355565446
2013,No,30-45 y.,0.32261550932180494,44486,0.31827136107026077,0.3269596575733491
2013,No,66 and older,0.17504278123029812,44486,0.17151150079093408,0.17857406166966217
2013,No,18-29 y.,0.14527605151760786,44486,0.14200148103519472,0.148550622000021
2014,Yes,46-65 y.,0.32272599267811886,38694,0.3180676285312225,0.3273843568250152
2014,Yes,66 and older,0.28273725711067305,38694,0.2782501657284698,0.2872243484928763
2014,Yes,30-45 y.,0.2590819487468319,38694,0.25471640923697814,0.2634474882566856
2014,Yes,18-29 y.,0.13545480146437625,38694,0.13204502969073123,0.13886457323802126
2014,No,46-65 y.,0.34719086765770757,38694,0.34244722992533255,0.3519345053900826
2014,No,30-45 y.,0.3232525450440857,38694,0.3185921948769143,0.32791289521125705
2014,No,66 and older,0.1676108531754483,38694,0.16388909174763844,0.17133261460325816
2014,No,18-29 y.,0.16194573412275845,38694,0.15827498178101773,0.16561648646449917
2015,Yes,66 and older,0.31977094635322484,38036,0.3150838299223881,0.3244580627840616
2015,Yes,46-65 y.,0.3179626280892104,38036,0.31328257502713136,0.3226426811512894
2015,Yes,30-45 y.,0.2359855334538879,38036,0.23171824369790972,0.24025282320986607
2015,Yes,18-29 y.,0.1262808921036769,38036,0.1229426841353699,0.1296191000719839
2015,No,46-65 y.,0.3604023439302358,38036,0.3555772487225911,0.36522743913788047
2015,No,30-45 y.,0.30281917593318874,38036,0.2982015042075463,0.30743684765883117
2015,No,66 and older,0.17579476768329258,38036,0.1719693460639183,0.17962018930266685
2015,No,18-29 y.,0.16098371245328288,38036,0.15729024040159834,0.16467718450496743
2016,Yes,46-65 y.,0.31721105527638194,41132,0.31271342703283217,0.3217086835199317
2016,Yes,66 and older,0.30496231155778897,41132,0.30051299382363117,0.30941162929194677
2016,Yes,30-45 y.,0.2540829145728643,41132,0.24987565636350886,0.2582901727822197
2016,Yes,18-29 y.,0.12374371859296482,41132,0.12056140252757884,0.12692603465835078
2016,No,46-65 y.,0.36176920137562096,41132,0.35712542997796254,0.3664129727732794
2016,No,30-45 y.,0.29757355750859765,41132,0.2931551705097027,0.3019919445074926
2016,No,66 and older,0.1784963698891861,41132,0.17479565527351762,0.18219708450485458
2016,No,18-29 y.,0.16216087122659534,41132,0.15859866128186026,0.16572308117133042
2017,Yes,46-65 y.,0.345797019960641,45410,0.3414223307747346,0.3501717091465474
2017,Yes,66 and older,0.31430981163902166,45410,0.3100398570418822,0.31857976623616113
2017,Yes,30-45 y.,0.21872364351982007,45410,0.21492148230732763,0.2225258047323125
2017,Yes,18-29 y.,0.12116952488051728,45410,0.11816808549500883,0.12417096426602574
2017,No,46-65 y.,0.3819496166484118,45410,0.37748077156495013,0.3864184617318735
2017,No,30-45 y.,0.2816210295728368,45410,0.2774839900817161,0.2857580690639575
2017,No,18-29 y.,0.16845564074479738,45410,0.1650132052561384,0.17189807623345635
2017,No,66 and older,0.167973713033954,45410,0.16453520925986273,0.17141221680804528
2018,Yes,46-65 y.,0.3477625036560398,43121,0.3432672322530974,0.35225777505898215
2018,Yes,66 and older,0.3065223749634396,43121,0.3021706746740511,0.31087407525282806
2018,Yes,30-45 y.,0.2219947353027201,43121,0.2180721331267694,0.2259173374786708
2018,Yes,18-29 y.,0.12372038607780053,43121,0.12061258189515836,0.1268281902604427
2018,No,46-65 y.,0.3814932126696833,43121,0.3769083397556688,0.38607808558369777
2018,No,30-45 y.,0.2686877828054299,43121,0.26450382752876034,0.2728717380820994
2018,No,66 and older,0.1776923076923077,43121,0.1740843357655281,0.18130027961908732
2018,No,18-29 y.,0.1721266968325792,43121,0.16856368129938076,0.17568971236577763
2019,Yes,46-65 y.,0.3855316676350959,42417,0.3808996961405275,0.3901636391296643
2019,Yes,66 and older,0.30854154561301567,42417,0.30414586663670967,0.31293722458932166
2019,Yes,30-45 y.,0.1958163858221964,42417,0.19203989684058484,0.19959287480380797
2019,Yes,18-29 y.,0.11011040092969204,42417,0.10713141580812276,0.11308938605126133
2019,No,46-65 y.,0.4083835567149411,42417,0.403705770836755,0.41306134259312716
2019,No,30-45 y.,0.2520913915624719,42417,0.24795911509002505,0.25622366803491875
2019,No,66 and older,0.18458217144913197,42417,0.18089009169752565,0.1882742512007383
2019,No,18-29 y.,0.15494288027345507,42417,0.1514992624912786,0.15838649805563154
2020,Yes,46-65 y.,0.35576137292290927,42741,0.35122262034753166,0.3603001254982869
2020,Yes,66 and older,0.2704985017706347,42741,0.2662870749567723,0.27470992858449717
2020,Yes,30-45 y.,0.24135113048215745,42741,0.23729437522123575,0.24540788574307915
2020,Yes,18-29 y.,0.13238899482429856,42741,0.1291759099305611,0.135602079718036
2020,No,46-65 y.,0.36744035322234375,42741,0.36286970393581125,0.37201100250887625
2020,No,30-45 y.,0.2890995260663507,42741,0.2848015714670871,0.2933974806656143
2020,No,18-29 y.,0.18532020901689147,42741,0.18163647220392617,0.18900394582985677
2020,No,66 and older,0.15813991169441408,42741,0.15468072152468082,0.16159910186414733
2021,Yes,46-65 y.,0.3621022179363549,27598,0.3564318870199465,0.3677725488527633
2021,Yes,66 and older,0.34281581485053036,27598,0.33721577338916336,0.34841585631189737
2021,Yes,30-45 y.,0.18081002892960463,27598,0.17626934954701248,0.18535070831219677
2021,Yes,18-29 y.,0.11427193828351012,27598,0.11051843097947897,0.11802544558754127
2021,No,46-65 y.,0.39990722947452123,27598,0.3941275188993108,0.40568694004973166
2021,No,30-45 y.,0.2499503015042078,27598,0.24484185183242269,0.2550587511759929
2021,No,66 and older,0.1873964614670996,27598,0.18279244027723351,0.19200048265696568
2021,No,18-29 y.,0.16274600755417137,27598,0.15839087827324808,0.16710113683509467
