year,ple0053,bula_h,regtyp,proportion,n,lower_confidence,upper_confidence
1986,Yes,Baden-Wuerttemberg,Rural regions,0.03238546603475513,13742,0.029425700107537197,0.03534523196197306
1986,Yes,Hamburg,Urban regions,0.02132701421800948,13742,0.01891147035085253,0.02374255808516643
1986,Yes,Schleswig-Holstein,Rural regions,0.015007898894154818,13742,0.012975039126670624,0.01704075866163901
1986,Yes,Hesse,Rural regions,0.01263823064770932,13742,0.010770507972469265,0.014505953322949376
1986,Yes,North Rhine-Westphalia,Rural regions,0.011848341232227487,13742,0.010039203306826495,0.01365747915762848
1986,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.011848341232227487,13742,0.010039203306826495,0.01365747915762848
1986,Yes,Schleswig-Holstein,Urban regions,0.011848341232227487,13742,0.010039203306826495,0.01365747915762848
1986,Yes,Bremen,Urban regions,0.010268562401263823,13742,0.008583000892518622,0.011954123910009024
1986,Yes,Hamburg,Rural regions,0.0007898894154818325,13742,0.00032016551735755027,0.0012596133136061147
1986,No,North Rhine-Westphalia,Urban regions,0.2641843971631206,13742,0.2568126712769131,0.2715561230493281
1986,No,Baden-Wuerttemberg,Urban regions,0.15813386524822695,13742,0.15203337043274695,0.16423436006370695
1986,No,Bavaria,Urban regions,0.0862145390070922,13742,0.08152161549015988,0.09090746252402451
1986,No,Hesse,Urban regions,0.08433067375886524,13742,0.07968452385964801,0.08897682365808247
1986,No,Bavaria,Rural regions,0.08056294326241134,13742,0.07601243651057993,0.08511345001424275
1986,No,"Rhineland-Palatinate, Saarland",Urban regions,0.05884308510638298,13742,0.05490840132470694,0.06277776888805903
1986,No,Lower Saxony,Rural regions,0.05585106382978723,13742,0.05201163096343329,0.059690496696141175
1986,No,Lower Saxony,Urban regions,0.05130762411347518,13742,0.04761882710805946,0.054996421118890894
1986,No,Berlin,Urban regions,0.03346631205673759,13742,0.03045924214445703,0.03647338196901815
1986,No,Baden-Wuerttemberg,Rural regions,0.02759308510638298,13742,0.02485431708216334,0.030331853130602618
1986,No,Hamburg,Urban regions,0.02349290780141844,13742,0.020960479331256616,0.02602533627158026
1986,No,Schleswig-Holstein,Rural regions,0.01606826241134752,13742,0.013965946187985674,0.01817057863470936
1986,No,Schleswig-Holstein,Urban regions,0.014849290780141845,13742,0.012827038693169226,0.016871542867114463
1986,No,"Rhineland-Palatinate, Saarland",Rural regions,0.014073581560283687,13742,0.012104082996808756,0.01604308012375862
1986,No,Hesse,Rural regions,0.013962765957446808,13742,0.012000926405783194,0.015924605509110422
1986,No,Bremen,Urban regions,0.010527482269503546,13742,0.008821025750765042,0.01223393878824205
1986,No,North Rhine-Westphalia,Rural regions,0.005984042553191489,13742,0.004694531366523491,0.007273553739859487
1986,No,Hamburg,Rural regions,0.0005540780141843972,13742,0.00016062198176579768,0.0009475340466029967
1987,Yes,North Rhine-Westphalia,Urban regions,0.26732673267326734,13496,0.2598600120023815,0.27479345334415317
1987,Yes,Baden-Wuerttemberg,Urban regions,0.16666666666666666,13496,0.16037903216507277,0.17295430116826055
1987,Yes,Bavaria,Urban regions,0.08993399339933994,13496,0.08510727544455807,0.09476071135412181
1987,Yes,Hesse,Urban regions,0.08250825082508251,13496,0.07786627033987271,0.0871502313102923
1987,Yes,Bavaria,Rural regions,0.07590759075907591,13496,0.07143917225344079,0.08037600926471103
1987,Yes,Lower Saxony,Rural regions,0.05858085808580858,13496,0.05461878106909808,0.06254293510251908
1987,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.052805280528052806,13496,0.049032062960715536,0.056578498095390076
1987,Yes,Lower Saxony,Urban regions,0.04702970297029703,13496,0.043457967088987935,0.050601438851606124
1987,Yes,Baden-Wuerttemberg,Rural regions,0.03547854785478548,13496,0.032357557689738296,0.03859953801983266
1987,Yes,Berlin,Urban regions,0.03382838283828383,13496,0.03077823217061953,0.03687853350594812
1987,Yes,Hamburg,Urban regions,0.020627062706270627,13496,0.01822907870899203,0.023025046703549223
1987,Yes,Schleswig-Holstein,Rural regions,0.017326732673267328,13496,0.015125244053213903,0.019528221293320755
1987,Yes,Hesse,Rural regions,0.01485148514851485,13496,0.012810737368732446,0.016892232928297255
1987,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.013201320132013201,13496,0.011275673927898366,0.015126966336128037
1987,Yes,Bremen,Urban regions,0.009075907590759076,13496,0.0074759120840714195,0.010675903097446733
1987,Yes,Schleswig-Holstein,Urban regions,0.00825082508250825,13496,0.006724654245387891,0.00977699591962861
1987,Yes,North Rhine-Westphalia,Rural regions,0.006600660066006601,13496,0.005234476195349071,0.00796684393666413
1987,No,North Rhine-Westphalia,Urban regions,0.26231884057971017,13496,0.25489715375337246,0.26974052740604787
1987,No,Baden-Wuerttemberg,Urban regions,0.15986622073578596,13496,0.15368312296205747,0.16604931850951446
1987,No,Hesse,Urban regions,0.08762541806020067,13496,0.08285501388007671,0.09239582224032464
1987,No,Bavaria,Urban regions,0.08528428093645485,13496,0.08057200076492817,0.08999656110798153
1987,No,Bavaria,Rural regions,0.07837235228539577,13496,0.07383802645362417,0.08290667811716737
1987,No,"Rhineland-Palatinate, Saarland",Urban regions,0.06086956521739131,13496,0.056835744483132986,0.06490338595164963
1987,No,Lower Saxony,Rural regions,0.054403567447045706,13496,0.050576905139794244,0.05823022975429717
1987,No,Lower Saxony,Urban regions,0.05172798216276477,13496,0.04799132913242998,0.05546463519309956
1987,No,Berlin,Urban regions,0.03444816053511706,13496,0.031371182808413854,0.037525138261820266
1987,No,Baden-Wuerttemberg,Rural regions,0.026755852842809364,13496,0.024033315557040826,0.029478390128577902
1987,No,Hamburg,Urban regions,0.02140468227424749,13496,0.01896288560988031,0.02384647893861467
1987,No,Schleswig-Holstein,Rural regions,0.01649944258639911,13496,0.014350249286732888,0.018648635886065332
1987,No,Schleswig-Holstein,Urban regions,0.01516164994425864,13496,0.013100026970383725,0.017223272918133553
1987,No,"Rhineland-Palatinate, Saarland",Rural regions,0.014269788182831662,13496,0.012268814698687115,0.01627076166697621
1987,No,Hesse,Rural regions,0.014046822742474917,13496,0.012061318894703119,0.016032326590246716
1987,No,Bremen,Urban regions,0.009921962095875139,13496,0.008249766667128051,0.011594157524622227
1987,No,North Rhine-Westphalia,Rural regions,0.006577480490523969,13496,0.005213681636506048,0.007941279344541889
1987,No,Hamburg,Rural regions,0.0004459308807134894,13496,8.973371744229355e-05,0.0008021280439846853
1988,Yes,North Rhine-Westphalia,Urban regions,0.2760372565622354,12817,0.26829790029671036,0.2837766128277604
1988,Yes,Baden-Wuerttemberg,Urban regions,0.15664690939881457,12817,0.1503543327401777,0.16293948605745143
1988,Yes,Bavaria,Urban regions,0.09568162574089754,12817,0.09058904609785397,0.10077420538394112
1988,Yes,Bavaria,Rural regions,0.07874682472480948,12817,0.07408378727321187,0.0834098621764071
1988,Yes,Hesse,Urban regions,0.07620660457239628,12817,0.07161307399559483,0.08080013514919773
1988,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.06773920406435224,12817,0.06338857923002501,0.07208982889867947
1988,Yes,Lower Saxony,Rural regions,0.056731583403895,12817,0.052726671398461156,0.06073649540932885
1988,Yes,Lower Saxony,Urban regions,0.0558848433530906,12817,0.051908147439202024,0.05986153926697918
1988,Yes,Berlin,Urban regions,0.028789161727349702,12817,0.025894257842619905,0.0316840656120795
1988,Yes,Hamburg,Urban regions,0.01947502116850127,12817,0.017082635570693793,0.021867406766308748
1988,Yes,Schleswig-Holstein,Rural regions,0.018628281117696866,12817,0.016287471786716703,0.02096909044867703
1988,Yes,Baden-Wuerttemberg,Rural regions,0.015241320914479255,12817,0.013120328616267711,0.0173623132126908
1988,Yes,Schleswig-Holstein,Urban regions,0.014394580863674851,12817,0.012332460872937167,0.016456700854412535
1988,Yes,Hesse,Rural regions,0.012701100762066046,12817,0.010762412921931218,0.014639788602200873
1988,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.009314140558848433,12817,0.007651102244139995,0.010977178873556872
1988,Yes,Bremen,Urban regions,0.009314140558848433,12817,0.007651102244139995,0.010977178873556872
1988,Yes,North Rhine-Westphalia,Rural regions,0.007620660457239628,12817,0.006115100546241974,0.009126220368237282
1988,Yes,Hamburg,Rural regions,0.000846740050804403,12817,0.0003431768501788449,0.0013503032514299612
1988,No,North Rhine-Westphalia,Urban regions,0.2598314606741573,12817,0.2522391484888753,0.2674237728594393
1988,No,Baden-Wuerttemberg,Urban regions,0.16303838951310862,12817,0.15664309444712185,0.16943368457909538
1988,No,Hesse,Urban regions,0.08848314606741572,12817,0.08356642570368181,0.09339986643114964
1988,No,Bavaria,Urban regions,0.08684456928838952,12817,0.0819692106881076,0.09171992788867143
1988,No,Bavaria,Rural regions,0.0774812734082397,12817,0.07285268195058052,0.08210986486589887
1988,No,"Rhineland-Palatinate, Saarland",Urban regions,0.06027621722846442,12817,0.05615584944345315,0.0643965850134757
1988,No,Lower Saxony,Rural regions,0.052785580524344566,12817,0.0489143888003346,0.05665677224835453
1988,No,Lower Saxony,Urban regions,0.05149812734082397,12817,0.04767183900427534,0.055324415677372604
1988,No,Berlin,Urban regions,0.03429307116104869,12817,0.031142503990663203,0.03744363833143417
1988,No,Baden-Wuerttemberg,Rural regions,0.026685393258426966,12817,0.02389525127926825,0.02947553523758568
1988,No,Hamburg,Urban regions,0.020014044943820225,12817,0.0175894441650801,0.02243864572256035
1988,No,Schleswig-Holstein,Rural regions,0.017907303370786515,12817,0.015611396776288547,0.020203209965284484
1988,No,Schleswig-Holstein,Urban regions,0.0149812734082397,12817,0.012878175517856711,0.01708437129862269
1988,No,Hesse,Rural regions,0.014747191011235955,12817,0.012660340342836016,0.016834041679635894
1988,No,"Rhineland-Palatinate, Saarland",Rural regions,0.013810861423220975,12817,0.011790386937680109,0.01583133590876184
1988,No,Bremen,Urban regions,0.010065543071161049,12817,0.008337380059641545,0.011793706082680553
1988,No,North Rhine-Westphalia,Rural regions,0.006905430711610487,12817,0.005471746281971578,0.008339115141249397
1988,No,Hamburg,Rural regions,0.00035112359550561797,12817,2.677155994678434e-05,0.0006754756310644516
1989,Yes,North Rhine-Westphalia,Urban regions,0.25772285966460723,12393,0.25002221010043724,0.2654235092287772
1989,Yes,Baden-Wuerttemberg,Urban regions,0.16681376875551632,12393,0.16024997636801597,0.17337756114301667
1989,Yes,Bavaria,Urban regions,0.08031774051191527,12393,0.07553262427005693,0.08510285675377362
1989,Yes,Hesse,Urban regions,0.07678729037952339,12393,0.07209955157575015,0.08147502918329663
1989,Yes,Bavaria,Rural regions,0.07325684024713151,12393,0.0686693871987724,0.07784429329549063
1989,Yes,Lower Saxony,Rural regions,0.06531332744924978,12393,0.06096320204796382,0.06966345285053574
1989,Yes,Lower Saxony,Urban regions,0.06266548984995587,12393,0.05839842376052722,0.06693255593938453
1989,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.05736981465136805,12393,0.0532755091840415,0.06146412011869459
1989,Yes,Berlin,Urban regions,0.02736098852603707,12393,0.02448882223507351,0.030233154817000632
1989,Yes,Hesse,Rural regions,0.02206531332744925,12393,0.019479019750905314,0.02465160690399319
1989,Yes,Baden-Wuerttemberg,Rural regions,0.02206531332744925,12393,0.019479019750905314,0.02465160690399319
1989,Yes,Schleswig-Holstein,Urban regions,0.019417475728155338,12393,0.01698803500771979,0.021846916448590888
1989,Yes,Hamburg,Urban regions,0.01676963812886143,12393,0.014508863178289828,0.01903041307943303
1989,Yes,Schleswig-Holstein,Rural regions,0.01676963812886143,12393,0.014508863178289828,0.01903041307943303
1989,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.01412180052956752,12393,0.012044379543552102,0.016199221515582937
1989,Yes,Bremen,Urban regions,0.01235657546337158,12393,0.010411587142950061,0.0143015637837931
1989,Yes,North Rhine-Westphalia,Rural regions,0.0088261253309797,12393,0.007179374790035905,0.010472875871923493
1989,No,North Rhine-Westphalia,Urban regions,0.2637085137085137,12393,0.2559504237451041,0.2714666036719233
1989,No,Baden-Wuerttemberg,Urban regions,0.16293891293891294,12393,0.15643673529811586,0.16944109057971002
1989,No,Hesse,Urban regions,0.09114959114959115,12393,0.08608211851074313,0.09621706378843917
1989,No,Bavaria,Urban regions,0.08826358826358827,12393,0.08326907367678234,0.0932581028503942
1989,No,Bavaria,Rural regions,0.07996632996632996,12393,0.07519078114296618,0.08474187878969375
1989,No,"Rhineland-Palatinate, Saarland",Urban regions,0.06048581048581048,12393,0.05628873992562685,0.06468288104599412
1989,No,Lower Saxony,Rural regions,0.05062530062530062,12393,0.04676545015137955,0.054485151099221696
1989,No,Lower Saxony,Urban regions,0.04954304954304954,12393,0.04572250348474428,0.053363595601354806
1989,No,Berlin,Urban regions,0.034511784511784514,12393,0.031297938655156475,0.037725630368412554
1989,No,Baden-Wuerttemberg,Rural regions,0.025012025012025013,12393,0.022262599847213505,0.02776145017683652
1989,No,Hamburg,Urban regions,0.021043771043771045,12393,0.0185167359825225,0.02357080610501959
1989,No,Schleswig-Holstein,Rural regions,0.015993265993265993,12393,0.013784572448333598,0.01820195953819839
1989,No,Schleswig-Holstein,Urban regions,0.014911014911014911,12393,0.012777188038022072,0.01704484178400775
1989,No,Hesse,Rural regions,0.012626262626262626,12393,0.010660432250492267,0.014592093002032985
1989,No,"Rhineland-Palatinate, Saarland",Rural regions,0.011303511303511303,12393,0.009442255654493482,0.013164766952529125
1989,No,Bremen,Urban regions,0.010942760942760943,12393,0.009111112945990705,0.012774408939531181
1989,No,North Rhine-Westphalia,Rural regions,0.006974506974506974,12393,0.005509280348961387,0.008439733600052561
1991,Yes,North Rhine-Westphalia,Urban regions,0.2754749568221071,17756,0.2689036572576811,0.2820462563865331
1991,Yes,Baden-Wuerttemberg,Urban regions,0.16666666666666666,17756,0.1611849415362678,0.1721483917970655
1991,Yes,Bavaria,Rural regions,0.08549222797927461,17756,0.08137940022920018,0.08960505572934904
1991,Yes,Bavaria,Urban regions,0.07772020725388601,17756,0.0737821518229052,0.08165826268486681
1991,Yes,Hesse,Urban regions,0.07426597582037997,17756,0.07040922516416595,0.07812272647659399
1991,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.0613126079447323,17756,0.057783874203021036,0.06484134168644357
1991,Yes,Lower Saxony,Rural regions,0.054404145077720206,17756,0.05106794354073949,0.05774034661470092
1991,Yes,Lower Saxony,Urban regions,0.04145077720207254,17756,0.03851882388002823,0.04438273052411685
1991,Yes,Berlin,Urban regions,0.03540587219343696,17756,0.03268759676923851,0.038124147617635405
1991,Yes,Baden-Wuerttemberg,Rural regions,0.02158894645941278,17756,0.019451181751623296,0.023726711167202263
1991,Yes,Hesse,Rural regions,0.019861830742659757,17756,0.017809549893435337,0.021914111591884177
1991,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.019861830742659757,17756,0.017809549893435337,0.021914111591884177
1991,Yes,Schleswig-Holstein,Rural regions,0.018998272884283247,17756,0.016990218596054787,0.021006327172511708
1991,Yes,Schleswig-Holstein,Urban regions,0.016407599309153715,17756,0.01453901109055595,0.01827618752775148
1991,Yes,Hamburg,Urban regions,0.01468048359240069,17756,0.012911424961645797,0.016449542223155582
1991,Yes,Bremen,Urban regions,0.012953367875647668,17756,0.01129017089268723,0.014616564858608105
1991,Yes,North Rhine-Westphalia,Rural regions,0.0034542314335060447,17756,0.0025912372992044795,0.00431722556780761
1991,No,North Rhine-Westphalia,Urban regions,0.2612199355318621,17756,0.25475827339718016,0.2676815976665441
1991,No,Baden-Wuerttemberg,Urban regions,0.16451772873791223,17756,0.15906444022563035,0.16997101725019412
1991,No,Hesse,Urban regions,0.08951152987850236,17756,0.08531239119286285,0.09371066856414187
1991,No,Bavaria,Urban regions,0.08789982643193653,17756,0.08373498202748382,0.09206467083638924
1991,No,Bavaria,Rural regions,0.08281676171584429,17756,0.07876288366340166,0.08687063976828692
1991,No,"Rhineland-Palatinate, Saarland",Urban regions,0.058269278452764695,17756,0.05482366390411984,0.061714893001409546
1991,No,Lower Saxony,Rural regions,0.05293825936027771,17756,0.04964476079920535,0.05623175792135007
1991,No,Lower Saxony,Urban regions,0.05145053310190925,17756,0.04820109375588206,0.054699972447936444
1991,No,Berlin,Urban regions,0.03496156707165882,17756,0.03225977916579954,0.03766335497751809
1991,No,Baden-Wuerttemberg,Rural regions,0.025539300768658568,17756,0.02321886170135381,0.027859739835963328
1991,No,Hamburg,Urban regions,0.017232829159434665,17756,0.015318630028445777,0.019147028290423553
1991,No,Schleswig-Holstein,Urban regions,0.015497148524671461,17756,0.01368030347455149,0.017313993574791433
1991,No,Schleswig-Holstein,Rural regions,0.015125216960079346,17756,0.013329967442938465,0.016920466477220227
1991,No,Hesse,Rural regions,0.014009422266303001,17756,0.012280681002255949,0.015738163530350055
1991,No,"Rhineland-Palatinate, Saarland",Rural regions,0.011529878502355567,17756,0.009959596540706717,0.013100160464004418
1991,No,Bremen,Urban regions,0.009794197867592364,17756,0.008345657263715322,0.011242738471469406
1991,No,North Rhine-Westphalia,Rural regions,0.007686585668237045,17756,0.006401965694675096,0.008971205641798994
1992,Yes,North Rhine-Westphalia,Urban regions,0.20608575380359612,17350,0.2000668539833284,0.21210465362386383
1992,Yes,Baden-Wuerttemberg,Urban regions,0.11479944674965421,17350,0.11005596681650155,0.11954292668280687
1992,Yes,Bavaria,Urban regions,0.0656984785615491,17350,0.06201186585190445,0.06938509127119376
1992,Yes,Bavaria,Rural regions,0.06431535269709543,17350,0.06066505393278489,0.06796565146140597
1992,Yes,Hesse,Urban regions,0.05186721991701245,17350,0.04856742159069548,0.055167018243329424
1992,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.051175656984785614,17350,0.0478967359759251,0.05445457799364613
1992,Yes,Lower Saxony,Rural regions,0.04702627939142462,17350,0.043876231881646,0.05017632690120324
1992,Yes,Thuringa,Rural regions,0.03941908713692946,17350,0.03652356700031001,0.04231460727354891
1992,Yes,Lower Saxony,Urban regions,0.03941908713692946,17350,0.03652356700031001,0.04231460727354891
1992,Yes,Berlin,Urban regions,0.03734439834024896,17350,0.03452306412073515,0.04016573255976277
1992,Yes,Brandenburg,Rural regions,0.035961272475795295,17350,0.033190689906893736,0.03873185504469685
1992,Yes,Saxony,Urban regions,0.034578146611341634,17350,0.031859418672987465,0.0372968745496958
1992,Yes,Saxony-Anhalt,Rural regions,0.030428769017980636,17350,0.027872901233732934,0.03298463680222834
1992,Yes,Saxony,Rural regions,0.027662517289073305,17350,0.025222119095541975,0.030102915482604634
1992,Yes,Mecklenburg-Western Pomerania,Rural regions,0.024204702627939143,17350,0.02191786374496115,0.026491541510917135
1992,Yes,Baden-Wuerttemberg,Rural regions,0.021438450899031812,17350,0.019283203618973496,0.023593698179090128
1992,Yes,Schleswig-Holstein,Urban regions,0.014522821576763486,17350,0.012742677644189685,0.016302965509337287
1992,Yes,Schleswig-Holstein,Rural regions,0.014522821576763486,17350,0.012742677644189685,0.016302965509337287
1992,Yes,Saxony-Anhalt,Urban regions,0.01313969571230982,17350,0.011445253251342269,0.014834138173277372
1992,Yes,Hesse,Rural regions,0.01313969571230982,17350,0.011445253251342269,0.014834138173277372
1992,Yes,Thuringa,Urban regions,0.011756569847856155,17350,0.010152664948816002,0.013360474746896308
1992,Yes,Hamburg,Urban regions,0.01037344398340249,17350,0.008865783731361262,0.011881104235443717
1992,Yes,Bremen,Urban regions,0.008990318118948824,17350,0.007585782329162814,0.010394853908734833
1992,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.008298755186721992,17350,0.006948850088599721,0.009648660284844263
1992,Yes,North Rhine-Westphalia,Rural regions,0.005532503457814661,17350,0.004428774402527446,0.006636232513101877
1992,Yes,Brandenburg,Urban regions,0.004840940525587829,17350,0.0038081376087092623,0.005873743442466395
1992,Yes,Mecklenburg-Western Pomerania,Urban regions,0.003457814661134163,17350,0.00258433050589333,0.004331298816374996
1992,No,North Rhine-Westphalia,Urban regions,0.18396514161220043,17350,0.17819975471515975,0.1897305285092411
1992,No,Baden-Wuerttemberg,Urban regions,0.11529411764705882,17350,0.11054175729255052,0.12004647800156713
1992,No,Hesse,Urban regions,0.06222222222222222,17350,0.05862780025999555,0.0658166441844489
1992,No,Bavaria,Rural regions,0.0620479302832244,17350,0.05845821251632765,0.06563764805012115
1992,No,Bavaria,Urban regions,0.06178649237472767,17350,0.058203846002557354,0.065369138746898
1992,No,Saxony-Anhalt,Rural regions,0.046013071895424834,17350,0.04289548793864244,0.04913065585220723
1992,No,Saxony,Urban regions,0.0457516339869281,17350,0.04264249348042668,0.04886077449342952
1992,No,Brandenburg,Rural regions,0.04496732026143791,17350,0.04188367826413011,0.048050962258745715
1992,No,Berlin,Urban regions,0.04479302832244009,17350,0.04171508735629164,0.047870969288588534
1992,No,Saxony,Rural regions,0.043137254901960784,17350,0.040114120836111336,0.04616038896781023
1992,No,"Rhineland-Palatinate, Saarland",Urban regions,0.0407843137254902,17350,0.037841172870647255,0.04372745458033314
1992,No,Lower Saxony,Rural regions,0.03625272331154684,17350,0.03347135673205253,0.039034089891041145
1992,No,Thuringa,Rural regions,0.035642701525054464,17350,0.03288396246135248,0.03840144058875645
1992,No,Lower Saxony,Urban regions,0.03546840958605665,17350,0.03271617519453228,0.038220643977581015
1992,No,Mecklenburg-Western Pomerania,Rural regions,0.027625272331154683,17350,0.025186470866171554,0.030064073796137812
1992,No,Baden-Wuerttemberg,Rural regions,0.017429193899782137,17350,0.01548192059252088,0.019376467207043394
1992,No,Thuringa,Urban regions,0.013681917211328975,17350,0.011953341888996806,0.015410492533661144
1992,No,Saxony-Anhalt,Urban regions,0.012984749455337691,17350,0.011300195016381508,0.014669303894293875
1992,No,Hamburg,Urban regions,0.011764705882352941,17350,0.010160252699534841,0.01336915906517104
1992,No,Schleswig-Holstein,Urban regions,0.010108932461873638,17350,0.008620419290371332,0.011597445633375943
1992,No,Hesse,Rural regions,0.010021786492374727,17350,0.008539637976598156,0.011503935008151299
1992,No,Schleswig-Holstein,Rural regions,0.009324618736383442,17350,0.007894449081908412,0.010754788390858472
1992,No,"Rhineland-Palatinate, Saarland",Rural regions,0.008540305010893246,17350,0.007171061931706387,0.009909548090080105
1992,No,Bremen,Urban regions,0.006884531590413944,17350,0.005654139860050377,0.00811492332077751
1992,No,North Rhine-Westphalia,Rural regions,0.0049673202614379085,17350,0.003921189230073882,0.006013451292801935
1992,No,Brandenburg,Urban regions,0.004705882352941176,17350,0.0036875194198322525,0.0057242452860501
1992,No,Mecklenburg-Western Pomerania,Urban regions,0.0038344226579520697,17350,0.00291477368916822,0.00475407162673592
1994,Yes,North Rhine-Westphalia,Urban regions,0.20080862533692723,16642,0.19472209363877221,0.20689515703508224
1994,Yes,Baden-Wuerttemberg,Urban regions,0.11118598382749326,16642,0.10640976978154927,0.11596219787343724
1994,Yes,Bavaria,Urban regions,0.07210242587601078,16642,0.06817255509432542,0.07603229665769613
1994,Yes,Bavaria,Rural regions,0.05997304582210242,16642,0.05636558586839507,0.06358050577580979
1994,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.0545822102425876,16642,0.051130846308413816,0.05803357417676139
1994,Yes,Hesse,Urban regions,0.04919137466307277,16642,0.04590555027650559,0.052477199049639954
