year,migback,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1996,No migration background,4th Quintile,,,,,,,,,,,,
1996,No migration background,5th Quintile,,,,,,,,,,,,
1996,Direct migration background,1st Quintile,,,,,,,,,,,,
1996,Direct migration background,2nd Quintile,,,,,,,,,,,,
1996,Direct migration background,3rd Quintile,,,,,,,,,,,,
1996,Direct migration background,4th Quintile,,,,,,,,,,,,
1996,Direct migration background,5th Quintile,,,,,,,,,,,,
1996,Indirect migration background,1st Quintile,,,,,,,,,,,,
1996,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1996,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1996,Indirect migration background,4th Quintile,,,,,,,,,,,,
1996,Indirect migration background,5th Quintile,,,,,,,,,,,,
1997,No migration background,1st Quintile,,,,,,,,,,,,
1997,No migration background,2nd Quintile,,,,,,,,,,,,
1997,No migration background,3rd Quintile,,,,,,,,,,,,
1997,No migration background,4th Quintile,,,,,,,,,,,,
1997,No migration background,5th Quintile,,,,,,,,,,,,
1997,Direct migration background,1st Quintile,,,,,,,,,,,,
1997,Direct migration background,2nd Quintile,,,,,,,,,,,,
1997,Direct migration background,3rd Quintile,,,,,,,,,,,,
1997,Direct migration background,4th Quintile,,,,,,,,,,,,
1997,Direct migration background,5th Quintile,,,,,,,,,,,,
1997,Indirect migration background,1st Quintile,,,,,,,,,,,,
1997,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1997,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1997,Indirect migration background,4th Quintile,,,,,,,,,,,,
1997,Indirect migration background,5th Quintile,,,,,,,,,,,,
1998,No migration background,1st Quintile,,,,,,,,,,,,
1998,No migration background,2nd Quintile,,,,,,,,,,,,
1998,No migration background,3rd Quintile,,,,,,,,,,,,
1998,No migration background,4th Quintile,,,,,,,,,,,,
1998,No migration background,5th Quintile,,,,,,,,,,,,
1998,Direct migration background,1st Quintile,,,,,,,,,,,,
1998,Direct migration background,2nd Quintile,,,,,,,,,,,,
1998,Direct migration background,3rd Quintile,,,,,,,,,,,,
1998,Direct migration background,4th Quintile,,,,,,,,,,,,
1998,Direct migration background,5th Quintile,,,,,,,,,,,,
1998,Indirect migration background,1st Quintile,,,,,,,,,,,,
1998,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1998,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1998,Indirect migration background,4th Quintile,,,,,,,,,,,,
1998,Indirect migration background,5th Quintile,,,,,,,,,,,,
1999,No migration background,1st Quintile,,,,,,,,,,,,
1999,No migration background,2nd Quintile,,,,,,,,,,,,
1999,No migration background,3rd Quintile,,,,,,,,,,,,
1999,No migration background,4th Quintile,,,,,,,,,,,,
1999,No migration background,5th Quintile,,,,,,,,,,,,
1999,Direct migration background,1st Quintile,,,,,,,,,,,,
1999,Direct migration background,2nd Quintile,,,,,,,,,,,,
1999,Direct migration background,3rd Quintile,,,,,,,,,,,,
1999,Direct migration background,4th Quintile,,,,,,,,,,,,
1999,Direct migration background,5th Quintile,,,,,,,,,,,,
1999,Indirect migration background,1st Quintile,,,,,,,,,,,,
1999,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1999,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1999,Indirect migration background,4th Quintile,,,,,,,,,,,,
1999,Indirect migration background,5th Quintile,,,,,,,,,,,,
2000,No migration background,1st Quintile,,,,,,,,,,,,
2000,No migration background,2nd Quintile,,,,,,,,,,,,
2000,No migration background,3rd Quintile,,,,,,,,,,,,
2000,No migration background,4th Quintile,,,,,,,,,,,,
2000,No migration background,5th Quintile,,,,,,,,,,,,
2000,Direct migration background,1st Quintile,,,,,,,,,,,,
2000,Direct migration background,2nd Quintile,,,,,,,,,,,,
2000,Direct migration background,3rd Quintile,,,,,,,,,,,,
2000,Direct migration background,4th Quintile,,,,,,,,,,,,
2000,Direct migration background,5th Quintile,,,,,,,,,,,,
2000,Indirect migration background,1st Quintile,,,,,,,,,,,,
2000,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2000,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2000,Indirect migration background,4th Quintile,,,,,,,,,,,,
2000,Indirect migration background,5th Quintile,,,,,,,,,,,,
2001,No migration background,1st Quintile,,,,,,,,,,,,
2001,No migration background,2nd Quintile,,,,,,,,,,,,
2001,No migration background,3rd Quintile,,,,,,,,,,,,
2001,No migration background,4th Quintile,,,,,,,,,,,,
2001,No migration background,5th Quintile,,,,,,,,,,,,
2001,Direct migration background,1st Quintile,,,,,,,,,,,,
2001,Direct migration background,2nd Quintile,,,,,,,,,,,,
2001,Direct migration background,3rd Quintile,,,,,,,,,,,,
2001,Direct migration background,4th Quintile,,,,,,,,,,,,
2001,Direct migration background,5th Quintile,,,,,,,,,,,,
2001,Indirect migration background,1st Quintile,,,,,,,,,,,,
2001,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2001,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2001,Indirect migration background,4th Quintile,,,,,,,,,,,,
2001,Indirect migration background,5th Quintile,,,,,,,,,,,,
2002,No migration background,1st Quintile,,,,,,,,,,,,
2002,No migration background,2nd Quintile,,,,,,,,,,,,
2002,No migration background,3rd Quintile,,,,,,,,,,,,
2002,No migration background,4th Quintile,,,,,,,,,,,,
2002,No migration background,5th Quintile,,,,,,,,,,,,
2002,Direct migration background,1st Quintile,,,,,,,,,,,,
2002,Direct migration background,2nd Quintile,,,,,,,,,,,,
2002,Direct migration background,3rd Quintile,,,,,,,,,,,,
2002,Direct migration background,4th Quintile,,,,,,,,,,,,
2002,Direct migration background,5th Quintile,,,,,,,,,,,,
2002,Indirect migration background,1st Quintile,,,,,,,,,,,,
2002,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2002,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2002,Indirect migration background,4th Quintile,,,,,,,,,,,,
2002,Indirect migration background,5th Quintile,,,,,,,,,,,,
2003,No migration background,1st Quintile,,,,,,,,,,,,
2003,No migration background,2nd Quintile,,,,,,,,,,,,
2003,No migration background,3rd Quintile,,,,,,,,,,,,
2003,No migration background,4th Quintile,,,,,,,,,,,,
2003,No migration background,5th Quintile,,,,,,,,,,,,
2003,Direct migration background,1st Quintile,,,,,,,,,,,,
2003,Direct migration background,2nd Quintile,,,,,,,,,,,,
2003,Direct migration background,3rd Quintile,,,,,,,,,,,,
2003,Direct migration background,4th Quintile,,,,,,,,,,,,
2003,Direct migration background,5th Quintile,,,,,,,,,,,,
2003,Indirect migration background,1st Quintile,,,,,,,,,,,,
2003,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2003,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2003,Indirect migration background,4th Quintile,,,,,,,,,,,,
2003,Indirect migration background,5th Quintile,,,,,,,,,,,,
2004,No migration background,1st Quintile,,,,,,,,,,,,
2004,No migration background,2nd Quintile,,,,,,,,,,,,
2004,No migration background,3rd Quintile,,,,,,,,,,,,
2004,No migration background,4th Quintile,,,,,,,,,,,,
2004,No migration background,5th Quintile,,,,,,,,,,,,
2004,Direct migration background,1st Quintile,,,,,,,,,,,,
2004,Direct migration background,2nd Quintile,,,,,,,,,,,,
2004,Direct migration background,3rd Quintile,,,,,,,,,,,,
2004,Direct migration background,4th Quintile,,,,,,,,,,,,
2004,Direct migration background,5th Quintile,,,,,,,,,,,,
2004,Indirect migration background,1st Quintile,,,,,,,,,,,,
2004,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2004,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2004,Indirect migration background,4th Quintile,,,,,,,,,,,,
2004,Indirect migration background,5th Quintile,,,,,,,,,,,,
2005,No migration background,1st Quintile,2212,4.95432,4.88225,5.02638,4.00000,5.00000,6.00000,1.00000,7.00000,5.00000,5.00000,5.00000
2005,No migration background,2nd Quintile,2904,5.13402,5.07589,5.19215,4.00000,5.00000,6.00000,1.00000,7.00000,5.00000,5.00000,5.00000
2005,No migration background,3rd Quintile,3154,5.22625,5.17310,5.27939,4.00000,5.00000,6.00000,1.00000,7.00000,5.00000,5.00000,6.00000
2005,No migration background,4th Quintile,3763,5.27388,5.22790,5.31986,4.00000,5.00000,6.00000,1.00000,7.00000,5.00000,5.00000,6.00000
2005,No migration background,5th Quintile,5353,5.46051,5.42463,5.49638,5.00000,6.00000,6.00000,3.50000,7.00000,6.00000,6.00000,6.00000
2005,Direct migration background,1st Quintile,687,5.20216,5.08097,5.32336,4.00000,5.00000,7.00000,1.00000,7.00000,5.00000,5.00000,6.00000
2005,Direct migration background,2nd Quintile,540,5.31601,5.18747,5.44455,4.00000,6.00000,7.00000,1.00000,7.00000,6.00000,5.00000,6.00000
2005,Direct migration background,3rd Quintile,417,5.30526,5.15397,5.45655,4.00000,6.00000,7.00000,1.00000,7.00000,6.00000,5.00000,6.00000
2005,Direct migration background,4th Quintile,361,5.58625,5.44986,5.72264,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2005,Direct migration background,5th Quintile,329,5.85435,5.70569,6.00302,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,7.00000
2005,Indirect migration background,1st Quintile,209,5.15018,4.94089,5.35946,4.00000,5.00000,6.00000,1.00000,7.00000,5.00000,5.00000,6.00000
2005,Indirect migration background,2nd Quintile,153,5.50867,5.29876,5.71859,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,5.00000,6.00000
2005,Indirect migration background,3rd Quintile,162,5.38167,5.16261,5.60074,4.00000,6.00000,7.00000,1.00000,7.00000,6.00000,5.00000,6.00000
2005,Indirect migration background,4th Quintile,154,5.35772,5.14596,5.56948,4.00000,5.00000,6.00000,1.00000,7.00000,5.00000,5.00000,6.00000
2005,Indirect migration background,5th Quintile,142,5.44608,5.19173,5.70043,4.00000,6.00000,7.00000,1.00000,7.00000,6.00000,5.00000,6.00000
2006,No migration background,1st Quintile,,,,,,,,,,,,
2006,No migration background,2nd Quintile,,,,,,,,,,,,
2006,No migration background,3rd Quintile,,,,,,,,,,,,
2006,No migration background,4th Quintile,,,,,,,,,,,,
2006,No migration background,5th Quintile,,,,,,,,,,,,
2006,Direct migration background,1st Quintile,,,,,,,,,,,,
2006,Direct migration background,2nd Quintile,,,,,,,,,,,,
2006,Direct migration background,3rd Quintile,,,,,,,,,,,,
2006,Direct migration background,4th Quintile,,,,,,,,,,,,
2006,Direct migration background,5th Quintile,,,,,,,,,,,,
2006,Indirect migration background,1st Quintile,,,,,,,,,,,,
2006,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2006,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2006,Indirect migration background,4th Quintile,,,,,,,,,,,,
2006,Indirect migration background,5th Quintile,,,,,,,,,,,,
2007,No migration background,1st Quintile,,,,,,,,,,,,
2007,No migration background,2nd Quintile,,,,,,,,,,,,
2007,No migration background,3rd Quintile,,,,,,,,,,,,
2007,No migration background,4th Quintile,,,,,,,,,,,,
2007,No migration background,5th Quintile,,,,,,,,,,,,
2007,Direct migration background,1st Quintile,,,,,,,,,,,,
2007,Direct migration background,2nd Quintile,,,,,,,,,,,,
2007,Direct migration background,3rd Quintile,,,,,,,,,,,,
2007,Direct migration background,4th Quintile,,,,,,,,,,,,
2007,Direct migration background,5th Quintile,,,,,,,,,,,,
2007,Indirect migration background,1st Quintile,,,,,,,,,,,,
2007,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2007,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2007,Indirect migration background,4th Quintile,,,,,,,,,,,,
2007,Indirect migration background,5th Quintile,,,,,,,,,,,,
2008,No migration background,1st Quintile,,,,,,,,,,,,
2008,No migration background,2nd Quintile,,,,,,,,,,,,
2008,No migration background,3rd Quintile,,,,,,,,,,,,
2008,No migration background,4th Quintile,,,,,,,,,,,,
2008,No migration background,5th Quintile,,,,,,,,,,,,
2008,Direct migration background,1st Quintile,,,,,,,,,,,,
2008,Direct migration background,2nd Quintile,,,,,,,,,,,,
2008,Direct migration background,3rd Quintile,,,,,,,,,,,,
2008,Direct migration background,4th Quintile,,,,,,,,,,,,
2008,Direct migration background,5th Quintile,,,,,,,,,,,,
2008,Indirect migration background,1st Quintile,,,,,,,,,,,,
2008,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2008,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2008,Indirect migration background,4th Quintile,,,,,,,,,,,,
2008,Indirect migration background,5th Quintile,,,,,,,,,,,,
2009,No migration background,1st Quintile,,,,,,,,,,,,
2009,No migration background,2nd Quintile,,,,,,,,,,,,
2009,No migration background,3rd Quintile,,,,,,,,,,,,
2009,No migration background,4th Quintile,,,,,,,,,,,,
2009,No migration background,5th Quintile,,,,,,,,,,,,
2009,Direct migration background,1st Quintile,,,,,,,,,,,,
2009,Direct migration background,2nd Quintile,,,,,,,,,,,,
2009,Direct migration background,3rd Quintile,,,,,,,,,,,,
2009,Direct migration background,4th Quintile,,,,,,,,,,,,
2009,Direct migration background,5th Quintile,,,,,,,,,,,,
2009,Indirect migration background,1st Quintile,,,,,,,,,,,,
2009,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2009,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2009,Indirect migration background,4th Quintile,,,,,,,,,,,,
2009,Indirect migration background,5th Quintile,,,,,,,,,,,,
2010,No migration background,1st Quintile,1937,4.93820,4.86351,5.01289,4.00000,5.00000,6.00000,1.00000,7.00000,5.00000,5.00000,5.00000
2010,No migration background,2nd Quintile,2529,5.07931,5.01881,5.13982,4.00000,5.00000,6.00000,1.00000,7.00000,5.00000,5.00000,5.00000
2010,No migration background,3rd Quintile,2795,5.19281,5.13753,5.24808,4.00000,5.00000,6.00000,1.00000,7.00000,5.00000,5.00000,6.00000
2010,No migration background,4th Quintile,3146,5.14478,5.09339,5.19616,4.00000,5.00000,6.00000,1.00000,7.00000,5.00000,5.00000,5.00000
2010,No migration background,5th Quintile,4032,5.38101,5.33947,5.42256,5.00000,6.00000,6.00000,3.50000,7.00000,6.00000,6.00000,6.00000
2010,Direct migration background,1st Quintile,445,5.07829,4.91920,5.23738,4.00000,5.00000,7.00000,1.00000,7.00000,5.00000,5.00000,6.00000
2010,Direct migration background,2nd Quintile,329,5.36736,5.21751,5.51721,4.00000,6.00000,7.00000,1.00000,7.00000,6.00000,5.00000,6.00000
2010,Direct migration background,3rd Quintile,263,5.55251,5.38345,5.72158,4.00000,6.00000,7.00000,1.00000,7.00000,6.00000,5.00000,6.00000
2010,Direct migration background,4th Quintile,218,5.61040,5.41081,5.80999,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,6.00000,6.00000
2010,Direct migration background,5th Quintile,195,5.41870,5.20899,5.62840,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,5.00000,6.00000
2010,Indirect migration background,1st Quintile,165,5.41071,5.19297,5.62845,4.00000,6.00000,7.00000,1.00000,7.00000,6.00000,5.00000,6.00000
2010,Indirect migration background,2nd Quintile,130,5.52045,5.28745,5.75344,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,5.00000,6.00000
2010,Indirect migration background,3rd Quintile,140,5.23585,4.98631,5.48540,4.00000,5.00000,7.00000,1.00000,7.00000,5.00000,5.00000,6.00000
2010,Indirect migration background,4th Quintile,98,5.73333,5.48147,5.98520,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,5.00000,6.00000
2010,Indirect migration background,5th Quintile,120,5.56384,5.33904,5.78865,5.00000,6.00000,7.00000,2.00000,7.00000,6.00000,5.00000,6.00000
2011,No migration background,1st Quintile,,,,,,,,,,,,
2011,No migration background,2nd Quintile,,,,,,,,,,,,
2011,No migration background,3rd Quintile,,,,,,,,,,,,
2011,No migration background,4th Quintile,,,,,,,,,,,,
2011,No migration background,5th Quintile,,,,,,,,,,,,
2011,Direct migration background,1st Quintile,,,,,,,,,,,,
2011,Direct migration background,2nd Quintile,,,,,,,,,,,,
2011,Direct migration background,3rd Quintile,,,,,,,,,,,,
2011,Direct migration background,4th Quintile,,,,,,,,,,,,
2011,Direct migration background,5th Quintile,,,,,,,,,,,,
2011,Indirect migration background,1st Quintile,,,,,,,,,,,,
2011,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2011,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2011,Indirect migration background,4th Quintile,,,,,,,,,,,,
2011,Indirect migration background,5th Quintile,,,,,,,,,,,,
2012,No migration background,1st Quintile,,,,,,,,,,,,
2012,No migration background,2nd Quintile,,,,,,,,,,,,
2012,No migration background,3rd Quintile,,,,,,,,,,,,
2012,No migration background,4th Quintile,,,,,,,,,,,,
2012,No migration background,5th Quintile,,,,,,,,,,,,
2012,Direct migration background,1st Quintile,,,,,,,,,,,,
2012,Direct migration background,2nd Quintile,,,,,,,,,,,,
2012,Direct migration background,3rd Quintile,,,,,,,,,,,,
