year,bula_h,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Schleswig-Holstein,Urban regions,53,242.40669,212.69668,272.11669,161.59143,235.05283,305.07972,94.00000,520.31214,,,
1985,Schleswig-Holstein,Rural regions,34,250.19252,212.33003,288.05501,166.00000,239.80451,331.25937,71.00000,511.00000,,,
1985,Hamburg,Urban regions,136,236.69800,220.03124,253.36477,160.72588,219.00000,306.00000,92.00000,523.91118,,,
1985,Hamburg,Rural regions,,,,,,,,,,,,
1985,Lower Saxony,Urban regions,160,205.60121,194.88508,216.31734,153.00000,194.00000,252.07701,25.00000,400.69251,,,
1985,Lower Saxony,Rural regions,117,214.86652,199.33567,230.39738,153.00000,204.00000,244.93945,50.00000,382.84862,,,
1985,Bremen,Urban regions,48,199.13125,187.06618,211.19631,170.00000,203.23363,230.91570,86.00000,299.00000,,,
1985,North Rhine-Westphalia,Urban regions,977,218.11984,211.71947,224.52021,148.00000,204.00000,265.00000,15.00000,440.50000,,,
1985,North Rhine-Westphalia,Rural regions,,,,,,,,,,,,
1985,Hesse,Urban regions,314,245.88621,233.82009,257.95233,173.00000,223.68980,301.57917,25.00000,494.44793,,,
1985,Hesse,Rural regions,38,161.48215,138.04850,184.91579,124.00474,176.94316,206.09540,1.00000,329.23138,,,
1985,"Rhineland-Palatinate, Saarland",Urban regions,144,199.22041,185.30899,213.13182,142.28836,196.13186,245.00000,35.00000,399.06745,,,
1985,"Rhineland-Palatinate, Saarland",Rural regions,,,,,,,,,,,,
1985,Baden-Wuerttemberg,Urban regions,508,213.19669,204.12831,222.26506,145.00000,200.03730,265.00000,10.00000,445.00000,,,
1985,Baden-Wuerttemberg,Rural regions,70,217.05532,194.47217,239.63848,155.47288,230.00000,272.83739,15.00000,448.88415,,,
1985,Bavaria,Urban regions,299,263.45059,246.64974,280.25144,153.00000,235.16786,357.00000,30.00000,663.00000,,,
1985,Bavaria,Rural regions,192,179.17976,167.26505,191.09447,121.87519,167.07980,230.00000,25.00000,392.18722,,,
1985,Berlin,Urban regions,183,215.51868,199.26999,231.76737,148.43892,181.96248,260.75794,51.00000,429.23647,,,
1986,Schleswig-Holstein,Urban regions,49,255.04358,217.03845,293.04871,153.00000,217.31990,357.00000,17.00000,634.00000,,,
1986,Schleswig-Holstein,Rural regions,,,,,,,,,,,,
1986,Hamburg,Urban regions,121,244.75671,227.10968,262.40375,163.00000,232.99752,306.00000,98.00000,520.50000,,,
1986,Hamburg,Rural regions,,,,,,,,,,,,
1986,Lower Saxony,Urban regions,158,209.86611,198.20515,221.52706,161.00000,196.00000,252.17897,66.00000,388.94742,,,
1986,Lower Saxony,Rural regions,111,218.32614,202.84499,233.80729,163.90257,215.14773,255.00000,56.00000,391.64615,,,
1986,Bremen,Urban regions,46,198.05889,182.45056,213.66721,168.49842,204.00000,223.76956,85.59172,306.67627,,,
1986,North Rhine-Westphalia,Urban regions,914,222.97192,216.54591,229.39793,153.00000,204.00000,281.00000,20.00000,473.00000,,,
1986,North Rhine-Westphalia,Rural regions,,,,,,,,,,,,
1986,Hesse,Urban regions,293,245.40192,233.62166,257.18217,174.01809,233.70378,300.59571,25.00000,490.46214,,,
1986,Hesse,Rural regions,41,163.40539,142.08187,184.72892,126.71007,158.72466,211.27031,51.00000,338.11066,,,
1986,"Rhineland-Palatinate, Saarland",Urban regions,139,208.89659,192.90885,224.88433,153.00000,204.00000,255.00000,25.00000,408.00000,,,
1986,"Rhineland-Palatinate, Saarland",Rural regions,,,,,,,,,,,,
1986,Baden-Wuerttemberg,Urban regions,473,226.50113,216.22110,236.78116,152.64780,204.00000,281.00000,10.00000,473.52830,,,
1986,Baden-Wuerttemberg,Rural regions,68,185.32615,162.71820,207.93410,139.28448,173.56336,243.64088,25.00000,400.17548,,,
1986,Bavaria,Urban regions,282,272.71684,255.32407,290.10961,153.00000,252.52045,365.38054,48.00000,683.95134,,,
1986,Bavaria,Rural regions,166,176.58027,163.83357,189.32698,114.65509,166.62156,224.00000,25.00000,388.01736,,,
1986,Berlin,Urban regions,179,220.03043,204.02261,236.03824,142.94015,191.05215,274.29092,61.00000,471.31709,,,
1987,Schleswig-Holstein,Urban regions,46,251.05522,220.61209,281.49834,160.69558,233.96947,332.00000,106.00000,588.95663,,,
1987,Schleswig-Holstein,Rural regions,,,,,,,,,,,,
1987,Hamburg,Urban regions,103,243.02465,224.29528,261.75401,173.41779,230.00000,306.00000,76.00000,504.87331,,,
1987,Hamburg,Rural regions,,,,,,,,,,,,
1987,Lower Saxony,Urban regions,160,215.75099,203.66182,227.84017,165.00884,196.47875,255.00000,51.00000,389.98675,,,
1987,Lower Saxony,Rural regions,112,223.78640,208.16347,239.40934,164.34709,214.79646,282.17631,34.00000,458.92014,,,
1987,Bremen,Urban regions,43,213.94390,197.21925,230.66854,186.95983,219.09085,240.00000,107.39959,319.56025,,,
1987,North Rhine-Westphalia,Urban regions,900,230.24648,222.82100,237.67196,156.21809,214.00000,278.86082,20.00000,462.82492,,,
1987,North Rhine-Westphalia,Rural regions,,,,,,,,,,,,
1987,Hesse,Urban regions,286,254.40647,241.67472,267.13821,176.39904,235.00000,306.00000,30.00000,500.40144,,,
1987,Hesse,Rural regions,35,159.94045,137.83924,182.04166,112.00000,152.16458,202.26161,50.00000,337.65402,,,
1987,"Rhineland-Palatinate, Saarland",Urban regions,133,216.40792,199.64375,233.17210,153.00000,204.00000,255.00000,46.00000,408.00000,,,
1987,"Rhineland-Palatinate, Saarland",Rural regions,,,,,,,,,,,,
1987,Baden-Wuerttemberg,Urban regions,460,232.62206,221.51048,243.73364,153.00000,219.00000,285.47424,10.00000,484.18560,,,
1987,Baden-Wuerttemberg,Rural regions,75,199.72553,180.71788,218.73319,153.00000,178.00000,262.36444,25.00000,409.00000,,,
1987,Bavaria,Urban regions,285,261.31719,246.46160,276.17279,153.00000,252.30372,347.00000,51.00000,638.00000,,,
1987,Bavaria,Rural regions,169,181.49762,168.69444,194.30080,124.89939,172.62342,230.00000,25.00000,387.65091,,,
1987,Berlin,Urban regions,178,222.76663,205.92028,239.61298,149.87204,189.00000,261.00938,35.00000,427.71540,,,
1988,Schleswig-Holstein,Urban regions,41,261.41941,231.35610,291.48273,187.89176,253.00318,332.00000,117.00000,548.16236,,,
1988,Schleswig-Holstein,Rural regions,31,281.92749,234.52982,329.32515,204.00000,268.85858,326.73788,51.00000,510.84471,,,
1988,Hamburg,Urban regions,92,267.89571,241.38468,294.40675,177.97472,252.31403,322.00000,51.00000,538.03791,,,
1988,Hamburg,Rural regions,,,,,,,,,,,,
1988,Lower Saxony,Urban regions,160,225.71241,212.67869,238.74614,178.00000,213.92552,268.10758,42.83863,403.26894,,,
1988,Lower Saxony,Rural regions,106,241.62607,223.68253,259.56961,183.26614,230.00000,306.00000,35.00000,490.10079,,,
1988,Bremen,Urban regions,43,221.28014,199.59348,242.96681,165.86398,216.32244,250.00000,82.00000,376.20402,,,
1988,North Rhine-Westphalia,Urban regions,845,233.87243,226.93669,240.80817,163.00000,224.00000,286.00000,10.00000,470.50000,,,
1988,North Rhine-Westphalia,Rural regions,,,,,,,,,,,,
1988,Hesse,Urban regions,267,258.63088,245.80738,271.45439,180.49848,239.98975,316.80887,0.00000,521.27444,,,
1988,Hesse,Rural regions,36,158.28536,137.80881,178.76192,119.31282,154.73469,207.26674,20.00000,273.00000,,,
1988,"Rhineland-Palatinate, Saarland",Urban regions,135,218.71230,201.27862,236.14598,158.00000,204.00000,270.00000,28.00000,438.00000,,,
1988,"Rhineland-Palatinate, Saarland",Rural regions,,,,,,,,,,,,
1988,Baden-Wuerttemberg,Urban regions,441,235.54229,225.21525,245.86934,153.00000,220.53360,296.00000,10.00000,510.50000,,,
1988,Baden-Wuerttemberg,Rural regions,66,196.85780,174.52266,219.19293,138.20553,176.39356,255.00000,5.00000,409.00000,,,
1988,Bavaria,Urban regions,273,284.02830,266.83459,301.22201,163.00000,255.00000,358.54058,40.00000,651.85146,,,
1988,Bavaria,Rural regions,158,197.78018,182.18061,213.37975,142.75825,178.00000,230.00000,25.00000,360.86262,,,
1988,Berlin,Urban regions,171,235.29658,217.90388,252.68927,165.35078,201.70333,281.00000,38.00000,454.47383,,,
1989,Schleswig-Holstein,Urban regions,45,265.55985,232.64413,298.47556,164.86628,242.93549,330.73173,109.00000,579.52990,,,
1989,Schleswig-Holstein,Rural regions,30,310.30238,265.82904,354.77573,245.00000,290.87330,365.45026,166.00000,546.12565,,,
1989,Hamburg,Urban regions,94,261.61238,240.02804,283.19671,194.00000,252.09597,322.00000,98.00000,514.00000,,,
1989,Lower Saxony,Urban regions,167,229.38299,217.15986,241.60612,171.54970,214.00000,274.15417,89.00000,428.06088,,,
1989,Lower Saxony,Rural regions,103,242.92508,225.32036,260.52979,173.58766,227.47539,313.08422,46.00000,522.32906,,,
1989,Bremen,Urban regions,48,245.26270,212.72541,277.79998,178.00000,228.02652,279.91820,85.00000,432.79549,,,
1989,North Rhine-Westphalia,Urban regions,809,242.77144,235.68522,249.85765,173.00000,230.00000,301.00000,25.00000,493.00000,,,
1989,North Rhine-Westphalia,Rural regions,,,,,,,,,,,,
