year,quintil_oecd_hh,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1989,1st Quintile,Rural regions,114,195.16174,180.77143,209.55205,143.00000,178.00000,236.29904,25.00000,376.24759,,,
1989,2nd Quintile,Urban regions,559,233.21584,225.13149,241.30020,163.00000,224.00000,281.00000,15.00000,458.00000,,,
1989,2nd Quintile,Rural regions,101,226.67335,210.38034,242.96637,178.00000,204.00000,255.00000,62.50000,370.50000,,,
1989,3rd Quintile,Urban regions,500,247.86762,238.25635,257.47890,175.94008,230.00000,306.00000,25.00000,501.08988,,,
1989,3rd Quintile,Rural regions,81,231.43489,211.10629,251.76349,155.84949,214.00000,281.45020,46.00000,469.85126,,,
1989,4th Quintile,Urban regions,450,260.96864,251.65577,270.28150,194.00000,252.00000,317.00000,10.00000,501.50000,,,
1989,4th Quintile,Rural regions,73,236.90584,213.99778,259.81391,171.51991,209.93199,313.81934,30.00000,527.26848,,,
1989,5th Quintile,Urban regions,335,334.42877,318.44707,350.41047,230.00000,306.00000,409.00000,35.00000,677.50000,,,
1989,5th Quintile,Rural regions,43,264.32622,226.44332,302.20912,192.33440,249.36403,304.47379,86.00000,472.68287,,,
1990,1st Quintile,Urban regions,673,34.04014,31.43894,36.64134,18.00000,25.00000,35.00000,0.00000,60.50000,,,
1990,1st Quintile,Rural regions,787,23.21302,21.79832,24.62773,15.00000,21.00000,27.00000,0.00000,45.00000,,,
1990,2nd Quintile,Urban regions,703,222.99942,216.46387,229.53497,163.00000,209.88159,272.19320,36.00000,435.98300,,,
1990,2nd Quintile,Rural regions,139,210.42422,197.26515,223.58329,153.00000,204.00000,259.22588,17.00000,418.56470,,,
1990,3rd Quintile,Urban regions,642,243.70895,236.52472,250.89318,178.00000,234.58422,302.48971,15.00000,489.22427,,,
1990,3rd Quintile,Rural regions,122,220.13768,202.29007,237.98528,153.00000,219.24567,270.00000,28.00000,445.50000,,,
1990,4th Quintile,Urban regions,559,270.58974,261.20787,279.97161,199.00000,255.00000,332.00000,15.00000,531.50000,,,
1990,4th Quintile,Rural regions,90,212.90053,193.80064,232.00042,153.00000,194.00000,269.62657,15.00000,444.56642,,,
1990,5th Quintile,Urban regions,410,335.60509,320.34784,350.86234,230.00000,306.00000,419.76974,0.00000,704.42436,,,
1990,5th Quintile,Rural regions,59,288.60897,251.54830,325.66964,197.58651,266.48211,357.00000,46.00000,596.12024,,,
1991,1st Quintile,Urban regions,608,46.86326,41.40864,52.31788,20.00000,29.00000,40.00000,2.00000,70.00000,,,
1991,1st Quintile,Rural regions,744,31.13499,27.20924,35.06074,17.00000,24.00000,31.00000,3.00000,52.00000,,,
1991,2nd Quintile,Urban regions,702,222.25501,214.90717,229.60285,159.00000,204.00000,270.00000,5.00000,436.50000,,,
1991,2nd Quintile,Rural regions,131,215.33538,200.78650,229.88427,153.00000,204.00000,255.00000,55.00000,408.00000,,,
1991,3rd Quintile,Urban regions,627,245.07730,237.17750,252.97711,178.00000,230.00000,289.00000,53.00000,455.50000,,,
1991,3rd Quintile,Rural regions,116,223.96624,205.73039,242.20210,168.00000,211.62519,255.00000,50.00000,385.50000,,,
1991,4th Quintile,Urban regions,560,275.34750,266.09574,284.59925,195.13660,255.00000,332.36169,41.00000,538.19933,,,
1991,4th Quintile,Rural regions,97,225.03336,205.30465,244.76207,153.00000,204.00000,281.00000,30.00000,473.00000,,,
1991,5th Quintile,Urban regions,431,335.54003,320.70512,350.37495,228.00000,296.37338,424.86920,0.00000,720.17299,,,
1991,5th Quintile,Rural regions,51,274.55899,231.45425,317.66374,178.00000,235.15503,323.00000,13.00000,540.50000,,,
1992,1st Quintile,Urban regions,599,181.53573,172.92665,190.14481,102.00000,163.00000,230.00000,25.00000,422.00000,,,
1992,1st Quintile,Rural regions,407,135.85677,126.80856,144.90498,81.03860,108.00000,153.00000,5.00000,260.94210,,,
1992,2nd Quintile,Urban regions,657,234.81098,225.96871,243.65325,153.00000,222.24750,290.38291,10.00000,496.45727,,,
1992,2nd Quintile,Rural regions,320,165.13177,154.10329,176.16026,94.90463,128.93115,217.48515,22.00000,401.35592,,,
1992,3rd Quintile,Urban regions,662,250.78240,242.00044,259.56436,178.00000,230.00000,306.00000,0.00000,498.00000,,,
1992,3rd Quintile,Rural regions,206,208.30007,192.58655,224.01360,118.00000,189.00000,261.96067,0.00000,477.90167,,,
1992,4th Quintile,Urban regions,590,293.14953,282.39948,303.89957,204.00000,266.00000,350.73009,40.00000,570.82522,,,
1992,4th Quintile,Rural regions,136,224.00147,200.41718,247.58576,150.34624,197.44366,274.07189,12.00000,459.66036,,,
1992,5th Quintile,Urban regions,418,347.89789,332.37025,363.42553,240.00000,326.33732,435.00000,5.00000,727.50000,,,
1992,5th Quintile,Rural regions,49,311.64503,258.77807,364.51199,178.00000,257.59673,429.70543,69.00000,807.26356,,,
1993,1st Quintile,Urban regions,593,230.21632,220.78357,239.64907,156.00000,204.00000,281.03498,0.00000,468.58746,,,
1993,1st Quintile,Rural regions,388,181.74642,172.47917,191.01368,125.00000,161.01915,208.91350,2.00000,334.78374,,,
1993,2nd Quintile,Urban regions,677,256.38801,247.90977,264.86625,178.00000,237.34896,306.00000,10.00000,498.00000,,,
1993,2nd Quintile,Rural regions,332,208.06517,196.87525,219.25510,149.69334,195.00000,255.00000,32.00000,412.95999,,,
1993,3rd Quintile,Urban regions,640,274.29364,264.75176,283.83553,196.70213,247.02185,328.33974,46.00000,525.79616,,,
1993,3rd Quintile,Rural regions,210,245.12563,229.10153,261.14972,171.57542,220.76876,305.06112,38.00000,505.28968,,,
1993,4th Quintile,Urban regions,566,325.22242,313.56060,336.88424,242.90854,306.00000,398.00000,25.00000,630.63719,,,
1993,4th Quintile,Rural regions,162,245.86585,228.19656,263.53515,163.63228,221.76170,303.25016,16.00000,512.67699,,,
1993,5th Quintile,Urban regions,429,373.01795,355.26228,390.77361,245.00000,342.00000,455.00000,48.00000,770.00000,,,
1993,5th Quintile,Rural regions,58,357.38267,308.91378,405.85155,229.39696,331.76829,465.99838,30.00000,820.90050,,,
1994,1st Quintile,Urban regions,692,258.26054,246.66149,269.85959,168.00000,230.00000,317.00000,3.00000,540.50000,,,
1994,1st Quintile,Rural regions,336,211.95772,201.20994,222.70550,150.82543,193.00000,255.79325,5.00000,413.24497,,,
1994,2nd Quintile,Urban regions,616,292.98717,283.00148,302.97286,204.00000,277.36811,352.00000,44.00000,574.00000,,,
1994,2nd Quintile,Rural regions,318,235.73591,223.54044,247.93139,162.42959,214.00000,286.74737,14.00000,473.22405,,,
1994,3rd Quintile,Urban regions,585,300.90096,291.20451,310.59741,216.00000,282.11818,365.00000,5.00000,588.50000,,,
1994,3rd Quintile,Rural regions,228,263.07393,244.94283,281.20504,179.76397,239.35819,317.70141,66.00000,524.60757,,,
1994,4th Quintile,Urban regions,551,351.44287,337.23702,365.64873,248.76632,317.00000,414.00000,77.00000,661.85052,,,
1994,4th Quintile,Rural regions,156,284.48107,260.27000,308.69213,186.72825,251.53943,357.00000,34.00000,612.40762,,,
1994,5th Quintile,Urban regions,418,416.99394,397.00234,436.98553,277.00000,377.24897,507.00000,100.00000,852.00000,,,
1994,5th Quintile,Rural regions,76,328.40207,290.17313,366.63101,210.88523,306.00000,397.99438,95.00000,678.65812,,,
1995,1st Quintile,Urban regions,762,277.34624,267.84682,286.84567,190.00000,254.55253,340.00000,10.00000,565.00000,,,
1995,1st Quintile,Rural regions,354,230.25072,218.17369,242.32775,147.00000,204.24640,281.00000,22.00000,482.00000,,,
1995,2nd Quintile,Urban regions,692,312.16034,301.58879,322.73190,218.00000,285.51979,368.00000,74.00000,593.00000,,,
1995,2nd Quintile,Rural regions,320,258.08684,242.42789,273.74579,172.00000,234.00000,307.00000,21.00000,509.50000,,,
1995,3rd Quintile,Urban regions,588,323.56243,312.91564,334.20922,235.13569,296.00000,388.00000,76.00000,617.29647,,,
1995,3rd Quintile,Rural regions,241,275.29119,256.77749,293.80489,190.57287,243.00000,306.90153,45.00000,481.39453,,,
1995,4th Quintile,Urban regions,518,355.99491,342.69459,369.29524,256.68978,332.00000,428.00000,29.00000,684.96532,,,
1995,4th Quintile,Rural regions,174,294.77940,271.16068,318.39811,184.09607,262.77675,357.83251,51.00000,618.43717,,,
1995,5th Quintile,Urban regions,397,446.36551,423.43360,469.29741,306.00000,398.00000,536.00000,91.00000,881.00000,,,
1995,5th Quintile,Rural regions,80,365.12373,324.97768,405.26979,214.61821,311.68244,467.16466,100.00000,845.98434,,,
1996,1st Quintile,Urban regions,775,301.37631,291.49062,311.26200,204.00000,276.00000,356.53259,17.00000,585.33147,,,
1996,1st Quintile,Rural regions,357,251.86394,239.63441,264.09347,165.00000,232.21719,306.00000,58.00000,517.50000,,,
1996,2nd Quintile,Urban regions,653,324.99161,314.87143,335.11179,235.21646,304.93592,391.06421,1.44483,624.83584,,,
1996,2nd Quintile,Rural regions,286,294.64534,278.61858,310.67211,202.00000,264.54286,356.82027,37.00000,589.05068,,,
1996,3rd Quintile,Urban regions,572,342.69000,331.94095,353.43905,255.00000,317.00000,425.52331,46.00000,681.30826,,,
1996,3rd Quintile,Rural regions,251,299.06540,277.92704,320.20376,204.00000,271.03598,357.27522,38.00000,587.18806,,,
1996,4th Quintile,Urban regions,516,370.35473,357.17115,383.53832,265.00000,343.00000,447.15482,26.00000,720.38706,,,
1996,4th Quintile,Rural regions,156,336.04630,306.34459,365.74800,211.02030,286.34094,408.91871,41.00000,705.76632,,,
1996,5th Quintile,Urban regions,381,475.80654,450.95737,500.65570,306.53494,419.00000,587.00000,46.00000,1007.69759,,,
1996,5th Quintile,Rural regions,83,389.29838,353.29151,425.30525,269.06846,342.99063,536.94696,102.00000,827.00000,,,
1997,1st Quintile,Urban regions,733,311.19453,301.13400,321.25505,217.00000,285.00000,383.00000,48.00000,632.00000,,,
1997,1st Quintile,Rural regions,322,280.06443,264.67514,295.45372,189.79753,259.00000,336.00000,17.00000,555.30370,,,
1997,2nd Quintile,Urban regions,638,348.65973,337.73333,359.58613,258.00000,322.00000,415.17396,54.00000,650.93489,,,
1997,2nd Quintile,Rural regions,304,290.90372,272.60012,309.20731,204.00000,271.00000,334.00000,25.00000,529.00000,,,
1997,3rd Quintile,Urban regions,575,366.10954,354.35973,377.85934,269.35098,353.04226,435.00000,41.00000,683.47353,,,
1997,3rd Quintile,Rural regions,234,316.00209,298.17363,333.83054,228.30636,299.48967,373.00000,32.00000,590.04046,,,
1997,4th Quintile,Urban regions,512,396.18966,382.70166,409.67766,298.93487,370.68716,481.00000,66.00000,754.09770,,,
1997,4th Quintile,Rural regions,158,317.44064,291.60760,343.27368,202.39296,286.00000,395.04715,41.00000,684.02845,,,
1997,5th Quintile,Urban regions,350,499.25972,472.88089,525.63856,328.00000,447.48819,611.50727,49.00000,1036.76818,,,
1997,5th Quintile,Rural regions,72,403.36285,362.39976,444.32595,269.87170,379.40978,543.88897,99.00000,954.91487,,,
1998,1st Quintile,Urban regions,855,328.08875,319.20766,336.96984,230.00000,306.68673,395.00000,61.00000,642.50000,,,
1998,1st Quintile,Rural regions,377,295.80056,283.34015,308.26097,220.75399,274.67105,353.20838,61.00000,551.88996,,,
1998,2nd Quintile,Urban regions,699,367.13498,356.58553,377.68443,270.00000,351.00000,435.00000,22.50000,682.50000,,,
1998,2nd Quintile,Rural regions,304,314.06037,296.65942,331.46132,225.35069,284.18967,375.09941,33.00000,599.72248,,,
1998,3rd Quintile,Urban regions,615,385.89195,373.24956,398.53435,281.00000,366.58406,444.14034,97.00000,688.85086,,,
1998,3rd Quintile,Rural regions,246,337.63805,318.85652,356.41957,246.23667,306.00000,404.31020,17.00000,641.42051,,,
1998,4th Quintile,Urban regions,559,413.30050,400.48150,426.11951,307.00000,399.00000,504.70492,76.00000,801.26229,,,
1998,4th Quintile,Rural regions,177,362.58381,334.84462,390.32300,242.49902,333.00000,434.00000,57.00000,721.25148,,,
1998,5th Quintile,Urban regions,396,516.78237,492.82508,540.73966,339.61751,468.69615,648.27273,104.00000,1111.25555,,,
1998,5th Quintile,Rural regions,65,406.24457,359.10258,453.38655,305.07727,376.03514,468.83669,59.43815,714.47581,,,
1999,1st Quintile,Urban regions,835,339.42625,329.40695,349.44555,241.00000,317.00000,408.29917,51.00000,659.24792,,,
1999,1st Quintile,Rural regions,366,306.98939,293.36400,320.61478,230.00000,280.00000,359.77022,35.34466,554.42556,,,
1999,2nd Quintile,Urban regions,660,362.48932,351.67003,373.30862,270.40631,347.00000,414.82399,53.77979,631.45051,,,
1999,2nd Quintile,Rural regions,316,335.00204,317.47349,352.53058,237.39075,311.68452,393.00000,31.00000,626.41387,,,
1999,3rd Quintile,Urban regions,576,388.72064,376.38047,401.06082,281.00000,362.00000,473.00859,41.00000,761.02149,,,
1999,3rd Quintile,Rural regions,230,350.34411,331.89101,368.79722,261.00000,317.37032,418.00903,102.00000,653.52257,,,
1999,4th Quintile,Urban regions,499,427.48972,412.43116,442.54828,318.78191,398.00000,515.13879,31.00000,809.67411,,,
1999,4th Quintile,Rural regions,152,373.08364,346.87862,399.28867,260.79704,362.78264,461.45959,40.00000,762.45342,,,
1999,5th Quintile,Urban regions,370,548.49588,524.63469,572.35708,389.51681,516.00000,664.00000,61.00000,1075.72479,,,
1999,5th Quintile,Rural regions,72,423.39235,382.03853,464.74618,306.92921,374.31805,510.11813,77.00000,814.90152,,,
2000,1st Quintile,Urban regions,1324,342.26645,334.40881,350.12408,250.61117,322.00000,409.00000,26.00000,646.58324,,,
2000,1st Quintile,Rural regions,633,301.62441,291.92374,311.32509,222.00000,278.16344,370.00000,39.00000,592.00000,,,
2000,2nd Quintile,Urban regions,1152,375.25886,366.98898,383.52875,282.00000,353.00000,450.17416,46.00000,702.43539,,,
2000,2nd Quintile,Rural regions,507,316.73461,305.52641,327.94281,248.97964,305.51233,368.15172,70.22152,546.90984,,,
2000,3rd Quintile,Urban regions,975,398.19449,388.54527,407.84370,287.49681,375.00000,482.00000,31.00000,773.75479,,,
2000,3rd Quintile,Rural regions,363,347.55548,332.88391,362.22706,265.00000,322.00000,418.98997,34.01505,649.97492,,,
2000,4th Quintile,Urban regions,821,440.17744,428.23496,452.11991,317.99114,413.00000,534.04694,62.00000,858.13063,,,
2000,4th Quintile,Rural regions,255,394.95575,373.33815,416.57335,280.65913,352.17920,488.03494,85.00000,799.09867,,,
2000,5th Quintile,Urban regions,630,562.08648,542.09174,582.08122,383.00000,511.00000,683.09061,79.00000,1133.22653,,,
2000,5th Quintile,Rural regions,105,421.00805,381.27869,460.73740,310.39043,358.00000,495.38319,32.90129,772.87233,,,
2001,1st Quintile,Urban regions,1229,347.97576,340.29008,355.66144,255.00000,332.00000,420.00000,14.00000,667.50000,,,
2001,1st Quintile,Rural regions,535,300.29115,289.30921,311.27308,220.00000,281.00000,358.58861,42.00000,566.47152,,,
2001,2nd Quintile,Urban regions,1029,393.53954,383.47380,403.60528,294.00000,362.00000,462.00000,46.00000,714.00000,,,
2001,2nd Quintile,Rural regions,460,331.82952,321.14912,342.50992,250.58868,317.48331,400.28927,26.03781,624.84014,,,
2001,3rd Quintile,Urban regions,879,404.48066,394.23844,414.72288,297.00000,383.00000,483.83763,31.00000,764.09407,,,
2001,3rd Quintile,Rural regions,315,358.37493,343.67082,373.07905,272.55199,340.54826,409.93514,76.00000,616.00985,,,
2001,4th Quintile,Urban regions,739,450.40780,437.18856,463.62705,329.99652,425.00000,541.62339,90.00000,859.06368,,,
2001,4th Quintile,Rural regions,224,418.17687,394.26500,442.08873,292.86151,377.31738,512.63219,83.00000,842.28820,,,
2001,5th Quintile,Urban regions,573,570.72423,549.20124,592.24722,398.00000,526.73406,688.63588,51.00000,1124.58969,,,
2001,5th Quintile,Rural regions,98,455.01649,415.75127,494.28171,327.03375,419.19974,562.00000,67.00000,914.44938,,,
2002,1st Quintile,Urban regions,1102,360.64329,351.49862,369.78796,263.00000,342.00000,430.00000,38.00000,680.50000,,,
2002,1st Quintile,Rural regions,537,312.11580,300.17135,324.06025,220.00000,292.65960,373.67080,23.00000,604.17700,,,
2002,2nd Quintile,Urban regions,916,401.71085,391.75552,411.66619,305.00000,380.00000,475.00000,50.00000,730.00000,,,
2002,2nd Quintile,Rural regions,416,329.09686,318.32656,339.86717,257.00000,316.10486,394.20782,64.00000,600.01956,,,
2002,3rd Quintile,Urban regions,854,413.82975,402.96500,424.69450,310.00000,391.21170,486.00000,46.00000,750.00000,,,
2002,3rd Quintile,Rural regions,291,374.18898,358.03869,390.33927,285.00000,353.12769,430.00000,72.00000,647.50000,,,
2002,4th Quintile,Urban regions,727,449.31020,435.77774,462.84267,324.34403,420.00000,558.56928,75.00000,909.90715,,,
2002,4th Quintile,Rural regions,248,412.03158,388.70754,435.35563,298.89127,370.00000,500.00000,50.00000,801.66309,,,
2002,5th Quintile,Urban regions,780,547.38181,528.72410,566.03951,365.36025,506.93224,651.81464,88.00000,1081.49622,,,
2002,5th Quintile,Rural regions,130,445.59053,409.39207,481.78899,310.00000,399.98974,561.98096,90.00000,939.95240,,,
2003,1st Quintile,Urban regions,1117,367.23231,358.40890,376.05573,270.00000,345.00000,435.00000,25.00000,682.50000,,,
2003,1st Quintile,Rural regions,505,309.44890,298.33935,320.55844,228.00000,298.00000,367.27509,27.00000,576.18773,,,
2003,2nd Quintile,Urban regions,900,398.57124,389.35567,407.78681,304.00000,377.01591,474.00000,61.00000,729.00000,,,
2003,2nd Quintile,Rural regions,413,338.66940,325.87685,351.46194,255.13608,320.00000,400.00000,85.00000,617.29589,,,
2003,3rd Quintile,Urban regions,824,429.57654,417.17181,441.98126,312.00000,400.00000,511.00000,93.00000,809.50000,,,
2003,3rd Quintile,Rural regions,286,368.04439,351.52278,384.56600,286.15130,348.33505,440.00000,55.37824,670.77305,,,
2003,4th Quintile,Urban regions,707,465.33033,451.95966,478.70101,343.00000,443.00000,553.00000,28.00000,868.00000,,,
2003,4th Quintile,Rural regions,214,426.67408,402.55138,450.79678,305.00000,391.11040,519.36541,40.00000,840.91352,,,
2003,5th Quintile,Urban regions,684,576.84746,556.78603,596.90888,395.00000,532.20358,716.35996,67.00000,1198.39990,,,
2003,5th Quintile,Rural regions,136,472.72311,437.03807,508.40816,337.28253,439.04818,598.81308,50.00000,991.10891,,,
2004,1st Quintile,Urban regions,1062,369.67096,360.88477,378.45714,278.00000,350.00000,440.00000,67.00000,683.00000,,,
2004,1st Quintile,Rural regions,506,311.44089,299.78456,323.09721,225.00000,295.00000,380.00000,30.00000,612.50000,,,
2004,2nd Quintile,Urban regions,906,411.53557,401.65520,421.41594,310.00000,389.69992,486.00000,84.00000,750.00000,,,
2004,2nd Quintile,Rural regions,394,354.12094,340.06038,368.18150,267.45304,326.00000,416.01864,44.60465,638.86703,,,
2004,3rd Quintile,Urban regions,779,440.40586,428.01491,452.79680,320.00000,413.77095,538.45601,98.00000,866.14003,,,
2004,3rd Quintile,Rural regions,284,377.23579,359.42885,395.04274,284.83006,339.01965,440.63953,105.00000,674.35373,,,
2004,4th Quintile,Urban regions,690,475.24829,461.25962,489.23696,350.00000,444.00000,560.50418,61.00000,876.26046,,,
2004,4th Quintile,Rural regions,205,414.36751,392.48441,436.25061,297.06519,390.00000,513.11178,74.00000,837.18167,,,
2004,5th Quintile,Urban regions,675,599.06454,577.74014,620.38893,404.98802,548.00000,720.86719,16.00000,1194.68594,,,
2004,5th Quintile,Rural regions,118,499.85158,462.18064,537.52253,382.17109,473.57039,585.83911,110.00000,891.34115,,,
2005,1st Quintile,Urban regions,1079,367.75650,359.07545,376.43754,272.00000,350.00000,431.70056,50.00000,671.25139,,,
2005,1st Quintile,Rural regions,507,319.03577,308.03277,330.03876,236.14388,301.88831,380.30735,65.00000,596.55256,,,
2005,2nd Quintile,Urban regions,865,411.63327,401.20457,422.06197,309.00000,385.03282,500.00000,77.00000,786.50000,,,
2005,2nd Quintile,Rural regions,364,346.76636,333.86938,359.66334,264.00000,322.00000,410.00000,74.00000,629.00000,,,
2005,3rd Quintile,Urban regions,743,437.73564,424.40913,451.06214,326.64875,402.98876,509.25156,56.00000,783.15577,,,
2005,3rd Quintile,Rural regions,252,391.82930,372.65790,411.00071,286.65935,360.00000,472.35842,60.00000,750.90702,,,
2005,4th Quintile,Urban regions,641,475.07382,461.86779,488.27984,356.02195,450.00000,562.00000,50.00000,870.96708,,,
2005,4th Quintile,Rural regions,200,416.03535,392.31587,439.75483,300.00000,376.00000,516.44061,83.00000,841.10153,,,
2005,5th Quintile,Urban regions,676,643.48439,620.63869,666.33009,445.00000,584.80891,765.78630,70.00000,1246.96576,,,
2005,5th Quintile,Rural regions,122,503.75866,462.54612,544.97119,330.15313,462.98388,616.94909,50.00000,1047.14304,,,
2006,1st Quintile,Urban regions,1136,371.36203,363.10090,379.62315,282.00000,356.00000,440.00000,45.00000,677.00000,,,
2006,1st Quintile,Rural regions,554,322.93599,312.02756,333.84441,248.66608,300.00000,380.14075,51.45408,577.35276,,,
2006,2nd Quintile,Urban regions,893,412.71646,401.53709,423.89583,302.37927,385.00000,487.00000,50.00000,763.93109,,,
2006,2nd Quintile,Rural regions,450,341.79580,331.12460,352.46700,267.90082,322.00000,402.00000,70.00000,603.14877,,,
2006,3rd Quintile,Urban regions,806,458.73755,445.96547,471.50962,338.00000,429.00000,550.00000,30.00000,868.00000,,,
2006,3rd Quintile,Rural regions,291,383.73399,367.29151,400.17646,280.00000,356.36368,464.52547,78.00000,741.31368,,,
2006,4th Quintile,Urban regions,720,481.02148,467.43391,494.60906,360.00000,446.67198,570.00000,80.00000,885.00000,,,
2006,4th Quintile,Rural regions,199,427.26116,403.64668,450.87564,300.55651,390.00000,520.46077,80.00000,850.31717,,,
2006,5th Quintile,Urban regions,692,616.65238,593.48249,639.82227,424.65853,561.11938,738.36602,100.00000,1208.92726,,,
2006,5th Quintile,Rural regions,139,499.26715,462.48485,536.04946,309.22075,476.82660,620.89040,45.00000,1088.39486,,,
2007,1st Quintile,Urban regions,1046,378.03461,369.00567,387.06356,288.00000,360.91968,450.00000,45.00000,693.00000,,,
2007,1st Quintile,Rural regions,531,317.13801,306.79442,327.48159,235.02073,300.00000,375.00000,48.00000,584.96891,,,
2007,2nd Quintile,Urban regions,898,426.00989,414.51515,437.50464,320.00000,397.73337,500.24525,100.00000,770.61312,,,
2007,2nd Quintile,Rural regions,385,357.78828,345.25281,370.32376,272.00000,340.00000,410.00000,97.00000,617.00000,,,
