year,age_gr,bula_h,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,Schleswig-Holstein,Very concerned,0.56850,51,87,0.46382,0.67318
1984,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.34407,36,87,0.24367,0.44448
1984,17-29 y.,Hamburg,Very concerned,0.55233,36,36,0.38759,0.71707
1984,17-29 y.,Lower Saxony,Very concerned,0.57348,188,306,0.51797,0.62898
1984,17-29 y.,Lower Saxony,Somewhat concerned,0.35740,118,306,0.30362,0.41119
1984,17-29 y.,North Rhine-Westphalia,Very concerned,0.53617,499,958,0.50457,0.56776
1984,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.34679,341,958,0.31663,0.37694
1984,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.10741,118,958,0.08779,0.12703
1984,17-29 y.,Hesse,Very concerned,0.60488,222,377,0.55547,0.65430
1984,17-29 y.,Hesse,Somewhat concerned,0.31930,124,377,0.27218,0.36643
1984,17-29 y.,Hesse,Not concerned at all,0.07062,31,377,0.04473,0.09652
1984,17-29 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.51212,128,228,0.44709,0.57714
1984,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.42256,100,228,0.35830,0.48682
1984,17-29 y.,Baden-Wuerttemberg,Very concerned,0.43082,272,644,0.39254,0.46909
1984,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.42708,252,644,0.38885,0.46532
1984,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.13465,120,644,0.10827,0.16104
1984,17-29 y.,Bavaria,Very concerned,0.55811,309,558,0.51687,0.59935
1984,17-29 y.,Bavaria,Somewhat concerned,0.33773,198,558,0.29846,0.37701
1984,17-29 y.,Bavaria,Not concerned at all,0.08483,51,558,0.06169,0.10797
1984,17-29 y.,Berlin,Very concerned,0.61476,60,60,0.49058,0.73894
1984,30-45 y.,Schleswig-Holstein,Very concerned,0.43397,63,121,0.34529,0.52264
1984,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.40892,58,121,0.32095,0.49688
1984,30-45 y.,Hamburg,Very concerned,0.60640,72,105,0.51251,0.70030
1984,30-45 y.,Hamburg,Somewhat concerned,0.27205,33,105,0.18652,0.35757
1984,30-45 y.,Lower Saxony,Very concerned,0.47461,179,385,0.42467,0.52456
1984,30-45 y.,Lower Saxony,Somewhat concerned,0.41205,157,385,0.36282,0.46128
1984,30-45 y.,Lower Saxony,Not concerned at all,0.09830,49,385,0.06852,0.12807
1984,30-45 y.,North Rhine-Westphalia,Very concerned,0.51763,542,1072,0.48771,0.54756
