year,migback,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Indirect migration background,Somewhat concerned,0.16724,351,762,0.14073,0.19376
2002,Indirect migration background,Not concerned at all,0.05742,120,762,0.04089,0.07395
2003,No migration background,Very concerned,0.54079,11541,18695,0.53365,0.54794
2003,No migration background,Somewhat concerned,0.25607,6007,18695,0.24981,0.26233
2003,No migration background,Not concerned at all,0.05094,1147,18695,0.04778,0.05409
2003,Direct migration background,Very concerned,0.58157,1558,2595,0.56259,0.60056
2003,Direct migration background,Somewhat concerned,0.29756,873,2595,0.27997,0.31515
2003,Direct migration background,Not concerned at all,0.06013,164,2595,0.05098,0.06927
2003,Indirect migration background,Very concerned,0.23900,448,768,0.20882,0.26918
2003,Indirect migration background,Somewhat concerned,0.11717,256,768,0.09441,0.13993
2003,Indirect migration background,Not concerned at all,0.03216,64,768,0.01967,0.04464
2004,No migration background,Very concerned,0.34744,7181,18166,0.34051,0.35436
2004,No migration background,Somewhat concerned,0.38601,8522,18166,0.37893,0.39309
2004,No migration background,Not concerned at all,0.11380,2463,18166,0.10918,0.11842
2004,Direct migration background,Very concerned,0.41693,1080,2499,0.39760,0.43627
2004,Direct migration background,Somewhat concerned,0.39829,1067,2499,0.37909,0.41749
2004,Direct migration background,Not concerned at all,0.12949,352,2499,0.11633,0.14266
2004,Indirect migration background,Very concerned,0.14492,294,779,0.12018,0.16966
2004,Indirect migration background,Somewhat concerned,0.20163,357,779,0.17344,0.22983
2004,Indirect migration background,Not concerned at all,0.06338,128,779,0.04626,0.08050
2005,No migration background,Very concerned,0.33932,6765,17427,0.33229,0.34635
2005,No migration background,Somewhat concerned,0.39249,8219,17427,0.38524,0.39974
2005,No migration background,Not concerned at all,0.11943,2443,17427,0.11462,0.12425
2005,Direct migration background,Very concerned,0.39794,934,2347,0.37814,0.41775
2005,Direct migration background,Somewhat concerned,0.43548,1105,2347,0.41541,0.45554
2005,Direct migration background,Not concerned at all,0.12477,308,2347,0.11139,0.13814
2005,Indirect migration background,Very concerned,0.17937,310,813,0.15298,0.20576
2005,Indirect migration background,Somewhat concerned,0.20726,360,813,0.17938,0.23514
2005,Indirect migration background,Not concerned at all,0.06917,143,813,0.05172,0.08663
2006,No migration background,Very concerned,0.35975,7962,18670,0.35287,0.36664
2006,No migration background,Somewhat concerned,0.38736,8598,18670,0.38037,0.39435
2006,No migration background,Not concerned at all,0.09669,2110,18670,0.09245,0.10093
2006,Direct migration background,Very concerned,0.41899,1037,2357,0.39907,0.43891
2006,Direct migration background,Somewhat concerned,0.42470,1058,2357,0.40474,0.44466
2006,Direct migration background,Not concerned at all,0.10697,262,2357,0.09449,0.11945
2006,Indirect migration background,Very concerned,0.18118,323,799,0.15446,0.20791
2006,Indirect migration background,Somewhat concerned,0.20270,366,799,0.17481,0.23059
2006,Indirect migration background,Not concerned at all,0.05698,110,799,0.04090,0.07307
2007,No migration background,Very concerned,0.31024,6285,17502,0.30339,0.31709
2007,No migration background,Somewhat concerned,0.41172,8712,17502,0.40443,0.41901
2007,No migration background,Not concerned at all,0.12276,2505,17502,0.11790,0.12762
2007,Direct migration background,Very concerned,0.36854,797,2098,0.34789,0.38919
2007,Direct migration background,Somewhat concerned,0.46022,1026,2098,0.43888,0.48155
2007,Direct migration background,Not concerned at all,0.12057,275,2098,0.10664,0.13451
2007,Indirect migration background,Very concerned,0.16638,283,771,0.14008,0.19269
2007,Indirect migration background,Somewhat concerned,0.22726,364,771,0.19766,0.25686
2007,Indirect migration background,Not concerned at all,0.07196,124,771,0.05371,0.09022
2008,No migration background,Very concerned,0.27479,5178,16584,0.26800,0.28159
2008,No migration background,Somewhat concerned,0.43735,8706,16584,0.42980,0.44490
2008,No migration background,Not concerned at all,0.13842,2700,16584,0.13316,0.14368
2008,Direct migration background,Very concerned,0.36132,710,1897,0.33970,0.38295
2008,Direct migration background,Somewhat concerned,0.46433,907,1897,0.44188,0.48678
2008,Direct migration background,Not concerned at all,0.14561,280,1897,0.12973,0.16149
2008,Indirect migration background,Very concerned,0.15141,237,762,0.12594,0.17688
2008,Indirect migration background,Somewhat concerned,0.23982,371,762,0.20948,0.27015
2008,Indirect migration background,Not concerned at all,0.09938,154,762,0.07812,0.12064
2009,No migration background,Very concerned,0.26202,4639,15596,0.25512,0.26892
2009,No migration background,Somewhat concerned,0.44908,8393,15596,0.44127,0.45689
2009,No migration background,Not concerned at all,0.14149,2564,15596,0.13602,0.14696
2009,Direct migration background,Very concerned,0.37307,601,1655,0.34976,0.39637
2009,Direct migration background,Somewhat concerned,0.45985,813,1655,0.43583,0.48387
2009,Direct migration background,Not concerned at all,0.14148,241,1655,0.12469,0.15828
2009,Indirect migration background,Very concerned,0.14871,217,701,0.12235,0.17507
2009,Indirect migration background,Somewhat concerned,0.29768,375,701,0.26381,0.33155
2009,Indirect migration background,Not concerned at all,0.07786,109,701,0.05801,0.09771
2010,No migration background,Very concerned,0.26886,6002,19840,0.26269,0.27503
2010,No migration background,Somewhat concerned,0.44239,10526,19840,0.43548,0.44930
2010,No migration background,Not concerned at all,0.14660,3312,19840,0.14168,0.15153
2010,Direct migration background,Very concerned,0.35743,1076,2926,0.34006,0.37480
2010,Direct migration background,Somewhat concerned,0.47429,1443,2926,0.45620,0.49239
2010,Direct migration background,Not concerned at all,0.13217,407,2926,0.11990,0.14445
2010,Indirect migration background,Very concerned,0.13517,361,1101,0.11496,0.15537
2010,Indirect migration background,Somewhat concerned,0.24178,567,1101,0.21648,0.26708
2010,Indirect migration background,Not concerned at all,0.08819,173,1101,0.07143,0.10495
2011,No migration background,Very concerned,0.26434,5855,17722,0.25784,0.27083
2011,No migration background,Somewhat concerned,0.39230,9040,17722,0.38511,0.39949
2011,No migration background,Not concerned at all,0.12431,2827,17722,0.11946,0.12917
2011,Direct migration background,Very concerned,0.28888,731,1973,0.26888,0.30889
2011,Direct migration background,Somewhat concerned,0.41377,980,1973,0.39203,0.43551
2011,Direct migration background,Not concerned at all,0.10434,262,1973,0.09085,0.11783
2011,Indirect migration background,Very concerned,0.13170,264,781,0.10797,0.15543
2011,Indirect migration background,Somewhat concerned,0.19174,394,781,0.16411,0.21937
2011,Indirect migration background,Not concerned at all,0.07008,123,781,0.05217,0.08800
2012,No migration background,Very concerned,0.24778,5616,17640,0.24140,0.25415
2012,No migration background,Somewhat concerned,0.40353,8992,17640,0.39629,0.41077
2012,No migration background,Not concerned at all,0.13902,3032,17640,0.13391,0.14412
2012,Direct migration background,Very concerned,0.29892,736,1967,0.27869,0.31916
2012,Direct migration background,Somewhat concerned,0.41313,954,1967,0.39136,0.43490
2012,Direct migration background,Not concerned at all,0.11838,277,1967,0.10410,0.13266
2012,Indirect migration background,Very concerned,0.11068,246,773,0.08855,0.13281
2012,Indirect migration background,Somewhat concerned,0.19170,353,773,0.16393,0.21947
2012,Indirect migration background,Not concerned at all,0.09382,174,773,0.07325,0.11439
2013,No migration background,Very concerned,0.23490,4906,16354,0.22840,0.24140
2013,No migration background,Somewhat concerned,0.40960,8555,16354,0.40206,0.41713
2013,No migration background,Not concerned at all,0.14151,2893,16354,0.13617,0.14685
2013,Direct migration background,Very concerned,0.16160,568,1711,0.14415,0.17905
2013,Direct migration background,Somewhat concerned,0.25287,875,1711,0.23227,0.27347
2013,Direct migration background,Not concerned at all,0.08455,268,1711,0.07136,0.09773
2013,Indirect migration background,Very concerned,0.05515,196,698,0.03820,0.07210
2013,Indirect migration background,Somewhat concerned,0.12441,360,698,0.09991,0.14891
2013,Indirect migration background,Not concerned at all,0.06225,142,698,0.04431,0.08019
2014,No migration background,Very concerned,0.31231,7451,20058,0.30589,0.31872
2014,No migration background,Somewhat concerned,0.42121,9787,20058,0.41438,0.42805
2014,No migration background,Not concerned at all,0.12293,2820,20058,0.11838,0.12747
2014,Direct migration background,Very concerned,0.40965,2356,5177,0.39625,0.42305
2014,Direct migration background,Somewhat concerned,0.42758,2239,5177,0.41410,0.44105
2014,Direct migration background,Not concerned at all,0.11920,582,5177,0.11037,0.12802
2014,Indirect migration background,Very concerned,0.18985,724,1708,0.17124,0.20845
2014,Indirect migration background,Somewhat concerned,0.21033,730,1708,0.19099,0.22966
2014,Indirect migration background,Not concerned at all,0.08816,254,1708,0.07471,0.10161
2015,No migration background,Very concerned,0.40408,8931,18938,0.39709,0.41107
2015,No migration background,Somewhat concerned,0.37925,8383,18938,0.37234,0.38616
2015,No migration background,Not concerned at all,0.07051,1624,18938,0.06687,0.07416
2015,Direct migration background,Very concerned,0.42054,2155,4389,0.40593,0.43514
2015,Direct migration background,Somewhat concerned,0.33305,1809,4389,0.31911,0.34700
2015,Direct migration background,Not concerned at all,0.07591,425,4389,0.06807,0.08374
2015,Indirect migration background,Very concerned,0.21915,747,1551,0.19855,0.23974
2015,Indirect migration background,Somewhat concerned,0.21279,654,1551,0.19241,0.23316
2015,Indirect migration background,Not concerned at all,0.04741,150,1551,0.03683,0.05799
2016,No migration background,Very concerned,0.48043,10005,17742,0.47308,0.48778
2016,No migration background,Somewhat concerned,0.32390,6710,17742,0.31701,0.33078
2016,No migration background,Not concerned at all,0.05136,1027,17742,0.04812,0.05461
2016,Direct migration background,Very concerned,0.49774,2606,4861,0.48368,0.51180
2016,Direct migration background,Somewhat concerned,0.32754,1842,4861,0.31435,0.34074
2016,Direct migration background,Not concerned at all,0.07381,413,4861,0.06646,0.08116
2016,Indirect migration background,Very concerned,0.23222,782,1465,0.21059,0.25385
2016,Indirect migration background,Somewhat concerned,0.21903,569,1465,0.19784,0.24021
2016,Indirect migration background,Not concerned at all,0.04650,114,1465,0.03572,0.05729
2017,No migration background,Very concerned,0.49285,11546,20066,0.48593,0.49977
2017,No migration background,Somewhat concerned,0.31229,7319,20066,0.30587,0.31870
2017,No migration background,Not concerned at all,0.05098,1201,20066,0.04794,0.05403
2017,Direct migration background,Very concerned,0.50512,2619,4719,0.49085,0.51939
2017,Direct migration background,Somewhat concerned,0.31087,1697,4719,0.29766,0.32408
2017,Direct migration background,Not concerned at all,0.08115,403,4719,0.07336,0.08894
2017,Indirect migration background,Very concerned,0.27636,921,1629,0.25463,0.29808
2017,Indirect migration background,Somewhat concerned,0.18584,575,1629,0.16695,0.20474
2017,Indirect migration background,Not concerned at all,0.04171,133,1629,0.03200,0.05142
2018,No migration background,Very concerned,0.40367,9005,19400,0.39676,0.41057
2018,No migration background,Somewhat concerned,0.38593,8741,19400,0.37908,0.39278
2018,No migration background,Not concerned at all,0.07158,1654,19400,0.06795,0.07521
2018,Direct migration background,Very concerned,0.38356,1972,4527,0.36939,0.39772
2018,Direct migration background,Somewhat concerned,0.41610,2018,4527,0.40174,0.43046
2018,Direct migration background,Not concerned at all,0.09853,537,4527,0.08985,0.10721
2018,Indirect migration background,Very concerned,0.23269,740,1628,0.21216,0.25323
2018,Indirect migration background,Somewhat concerned,0.22241,696,1628,0.20220,0.24262
2018,Indirect migration background,Not concerned at all,0.06119,192,1628,0.04954,0.07284
2019,No migration background,Very concerned,0.42455,10075,20108,0.41771,0.43138
2019,No migration background,Somewhat concerned,0.36833,8632,20108,0.36166,0.37500
2019,No migration background,Not concerned at all,0.06329,1401,20108,0.05992,0.06665
2019,Direct migration background,Very concerned,0.44880,1949,3930,0.43325,0.46435
2019,Direct migration background,Somewhat concerned,0.36522,1606,3930,0.35017,0.38028
2019,Direct migration background,Not concerned at all,0.07926,375,3930,0.07082,0.08771
2019,Indirect migration background,Very concerned,0.22429,754,1570,0.20365,0.24493
2019,Indirect migration background,Somewhat concerned,0.22919,654,1570,0.20840,0.24999
2019,Indirect migration background,Not concerned at all,0.05604,162,1570,0.04466,0.06742
2020,No migration background,Very concerned,0.33949,7221,18512,0.33267,0.34631
2020,No migration background,Somewhat concerned,0.42097,9241,18512,0.41386,0.42809
2020,No migration background,Not concerned at all,0.09192,2050,18512,0.08776,0.09608
2020,Direct migration background,Very concerned,0.32662,1898,5472,0.31420,0.33905
2020,Direct migration background,Somewhat concerned,0.44461,2626,5472,0.43144,0.45778
2020,Direct migration background,Not concerned at all,0.11340,948,5472,0.10500,0.12181
2020,Indirect migration background,Very concerned,0.19193,596,1536,0.17223,0.21163
2020,Indirect migration background,Somewhat concerned,0.23373,714,1536,0.21255,0.25490
2020,Indirect migration background,Not concerned at all,0.07524,226,1536,0.06204,0.08843
2021,No migration background,Very concerned,0.37543,5694,13193,0.36717,0.38370
2021,No migration background,Somewhat concerned,0.40120,6306,13193,0.39283,0.40956
2021,No migration background,Not concerned at all,0.07768,1193,13193,0.07311,0.08224
2021,Direct migration background,Very concerned,0.39806,1376,3017,0.38059,0.41553
2021,Direct migration background,Somewhat concerned,0.36717,1288,3017,0.34996,0.38437
2021,Direct migration background,Not concerned at all,0.09879,353,3017,0.08814,0.10944
2021,Indirect migration background,Very concerned,0.19763,392,938,0.17213,0.22313
2021,Indirect migration background,Somewhat concerned,0.21099,438,938,0.18486,0.23711
2021,Indirect migration background,Not concerned at all,0.06758,108,938,0.05151,0.08365
