year,quintil_oecd,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,1st Quintile,Very concerned,0.35645,818,1820,0.33444,0.37846
1991,1st Quintile,Somewhat concerned,0.31881,763,1820,0.29740,0.34023
1991,1st Quintile,Not concerned at all,0.09151,239,1820,0.07826,0.10476
1991,2nd Quintile,Very concerned,0.34938,821,1871,0.32777,0.37099
1991,2nd Quintile,Somewhat concerned,0.33712,830,1871,0.31569,0.35855
1991,2nd Quintile,Not concerned at all,0.08463,220,1871,0.07201,0.09724
1991,3rd Quintile,Very concerned,0.35161,817,1887,0.33006,0.37316
1991,3rd Quintile,Somewhat concerned,0.37149,856,1887,0.34969,0.39330
1991,3rd Quintile,Not concerned at all,0.07802,214,1887,0.06592,0.09013
1991,4th Quintile,Very concerned,0.34873,791,1930,0.32746,0.37000
1991,4th Quintile,Somewhat concerned,0.42450,897,1930,0.40244,0.44655
1991,4th Quintile,Not concerned at all,0.10015,242,1930,0.08675,0.11355
1991,5th Quintile,Very concerned,0.33209,696,1823,0.31046,0.35371
1991,5th Quintile,Somewhat concerned,0.43785,895,1823,0.41507,0.46063
1991,5th Quintile,Not concerned at all,0.12052,232,1823,0.10557,0.13546
1992,1st Quintile,Very concerned,0.37537,1376,2760,0.35731,0.39344
1992,1st Quintile,Somewhat concerned,0.31784,1077,2760,0.30047,0.33522
1992,1st Quintile,Not concerned at all,0.08821,307,2760,0.07763,0.09880
1992,2nd Quintile,Very concerned,0.34062,1309,2830,0.32316,0.35809
1992,2nd Quintile,Somewhat concerned,0.34683,1253,2830,0.32929,0.36437
1992,2nd Quintile,Not concerned at all,0.07060,268,2830,0.06117,0.08004
1992,3rd Quintile,Very concerned,0.34904,1161,2647,0.33087,0.36720
1992,3rd Quintile,Somewhat concerned,0.35722,1187,2647,0.33896,0.37548
1992,3rd Quintile,Not concerned at all,0.09504,299,2647,0.08386,0.10621
1992,4th Quintile,Very concerned,0.32728,1048,2618,0.30930,0.34526
1992,4th Quintile,Somewhat concerned,0.42081,1230,2618,0.40189,0.43972
1992,4th Quintile,Not concerned at all,0.11146,340,2618,0.09940,0.12352
1992,5th Quintile,Very concerned,0.31147,872,2366,0.29281,0.33014
1992,5th Quintile,Somewhat concerned,0.44491,1160,2366,0.42488,0.46494
1992,5th Quintile,Not concerned at all,0.13305,334,2366,0.11936,0.14674
1993,1st Quintile,Very concerned,0.40412,1407,2599,0.38525,0.42299
1993,1st Quintile,Somewhat concerned,0.29885,969,2599,0.28124,0.31645
1993,1st Quintile,Not concerned at all,0.07530,223,2599,0.06515,0.08545
1993,2nd Quintile,Very concerned,0.39155,1443,2798,0.37346,0.40964
1993,2nd Quintile,Somewhat concerned,0.32873,1171,2798,0.31132,0.34614
1993,2nd Quintile,Not concerned at all,0.05075,184,2798,0.04262,0.05889
1993,3rd Quintile,Very concerned,0.37578,1304,2655,0.35735,0.39420
1993,3rd Quintile,Somewhat concerned,0.35456,1133,2655,0.33636,0.37276
1993,3rd Quintile,Not concerned at all,0.06130,218,2655,0.05217,0.07043
1993,4th Quintile,Very concerned,0.38374,1191,2594,0.36502,0.40246
1993,4th Quintile,Somewhat concerned,0.38769,1158,2594,0.36894,0.40645
1993,4th Quintile,Not concerned at all,0.08145,245,2594,0.07092,0.09198
1993,5th Quintile,Very concerned,0.35871,969,2367,0.33938,0.37803
1993,5th Quintile,Somewhat concerned,0.42507,1142,2367,0.40515,0.44499
1993,5th Quintile,Not concerned at all,0.10843,256,2367,0.09590,0.12096
1994,1st Quintile,Very concerned,0.41608,1335,2488,0.39670,0.43545
1994,1st Quintile,Somewhat concerned,0.28971,949,2488,0.27188,0.30753
1994,1st Quintile,Not concerned at all,0.06183,204,2488,0.05236,0.07130
1994,2nd Quintile,Very concerned,0.37090,1333,2678,0.35260,0.38920
1994,2nd Quintile,Somewhat concerned,0.33609,1125,2678,0.31820,0.35399
1994,2nd Quintile,Not concerned at all,0.06281,220,2678,0.05362,0.07200
1994,3rd Quintile,Very concerned,0.38022,1279,2693,0.36188,0.39856
1994,3rd Quintile,Somewhat concerned,0.35925,1189,2693,0.34112,0.37737
1994,3rd Quintile,Not concerned at all,0.06638,225,2693,0.05697,0.07578
1994,4th Quintile,Very concerned,0.35726,1097,2539,0.33862,0.37590
1994,4th Quintile,Somewhat concerned,0.40333,1199,2539,0.38424,0.42241
1994,4th Quintile,Not concerned at all,0.08957,243,2539,0.07846,0.10068
1994,5th Quintile,Very concerned,0.33793,940,2398,0.31900,0.35687
1994,5th Quintile,Somewhat concerned,0.45045,1190,2398,0.43053,0.47037
1994,5th Quintile,Not concerned at all,0.10626,268,2398,0.09392,0.11859
1995,1st Quintile,Very concerned,0.37559,1353,2513,0.35665,0.39452
1995,1st Quintile,Somewhat concerned,0.28924,946,2513,0.27151,0.30697
1995,1st Quintile,Not concerned at all,0.07058,214,2513,0.06056,0.08059
1995,2nd Quintile,Very concerned,0.39463,1437,2837,0.37664,0.41262
1995,2nd Quintile,Somewhat concerned,0.31214,1163,2837,0.29509,0.32919
1995,2nd Quintile,Not concerned at all,0.07126,237,2837,0.06179,0.08073
1995,3rd Quintile,Very concerned,0.38009,1292,2697,0.36177,0.39841
1995,3rd Quintile,Somewhat concerned,0.35059,1161,2697,0.33258,0.36860
1995,3rd Quintile,Not concerned at all,0.07619,244,2697,0.06617,0.08620
1995,4th Quintile,Very concerned,0.37489,1191,2646,0.35644,0.39334
1995,4th Quintile,Somewhat concerned,0.39202,1200,2646,0.37342,0.41063
1995,4th Quintile,Not concerned at all,0.08651,255,2646,0.07580,0.09722
1995,5th Quintile,Very concerned,0.33767,978,2461,0.31898,0.35635
1995,5th Quintile,Somewhat concerned,0.44917,1194,2461,0.42951,0.46882
1995,5th Quintile,Not concerned at all,0.10251,289,2461,0.09052,0.11450
1996,1st Quintile,Very concerned,0.34611,1169,2521,0.32753,0.36468
1996,1st Quintile,Somewhat concerned,0.31959,1075,2521,0.30138,0.33779
1996,1st Quintile,Not concerned at all,0.08536,277,2521,0.07445,0.09627
1996,2nd Quintile,Very concerned,0.32530,1184,2725,0.30770,0.34289
1996,2nd Quintile,Somewhat concerned,0.35264,1228,2725,0.33470,0.37058
1996,2nd Quintile,Not concerned at all,0.09213,313,2725,0.08127,0.10299
1996,3rd Quintile,Very concerned,0.33614,1101,2647,0.31814,0.35414
1996,3rd Quintile,Somewhat concerned,0.39951,1254,2647,0.38085,0.41817
1996,3rd Quintile,Not concerned at all,0.08832,292,2647,0.07751,0.09914
1996,4th Quintile,Very concerned,0.30371,1023,2699,0.28636,0.32106
1996,4th Quintile,Somewhat concerned,0.42753,1320,2699,0.40886,0.44620
1996,4th Quintile,Not concerned at all,0.11473,356,2699,0.10270,0.12675
1996,5th Quintile,Very concerned,0.26831,743,2396,0.25057,0.28606
1996,5th Quintile,Somewhat concerned,0.47663,1276,2396,0.45662,0.49663
1996,5th Quintile,Not concerned at all,0.14986,377,2396,0.13556,0.16415
1997,1st Quintile,Very concerned,0.30838,944,2361,0.28975,0.32702
1997,1st Quintile,Somewhat concerned,0.32867,1051,2361,0.30972,0.34762
1997,1st Quintile,Not concerned at all,0.11717,366,2361,0.10419,0.13015
1997,2nd Quintile,Very concerned,0.28315,963,2760,0.26634,0.29996
1997,2nd Quintile,Somewhat concerned,0.37134,1333,2760,0.35331,0.38937
1997,2nd Quintile,Not concerned at all,0.12992,464,2760,0.11737,0.14247
1997,3rd Quintile,Very concerned,0.27511,895,2552,0.25778,0.29244
1997,3rd Quintile,Somewhat concerned,0.38485,1200,2552,0.36597,0.40373
1997,3rd Quintile,Not concerned at all,0.14114,457,2552,0.12763,0.15465
1997,4th Quintile,Very concerned,0.26176,826,2653,0.24503,0.27849
1997,4th Quintile,Somewhat concerned,0.41548,1303,2653,0.39672,0.43423
1997,4th Quintile,Not concerned at all,0.17992,524,2653,0.16530,0.19454
1997,5th Quintile,Very concerned,0.21158,598,2430,0.19534,0.22783
1997,5th Quintile,Somewhat concerned,0.44767,1224,2430,0.42789,0.46745
1997,5th Quintile,Not concerned at all,0.23486,608,2430,0.21800,0.25171
1998,1st Quintile,Very concerned,0.33020,991,2326,0.31108,0.34931
1998,1st Quintile,Somewhat concerned,0.32309,1022,2326,0.30408,0.34210
1998,1st Quintile,Not concerned at all,0.10139,313,2326,0.08912,0.11366
1998,2nd Quintile,Very concerned,0.30045,969,2558,0.28268,0.31822
1998,2nd Quintile,Somewhat concerned,0.35920,1221,2558,0.34060,0.37779
1998,2nd Quintile,Not concerned at all,0.11372,368,2558,0.10141,0.12602
1998,3rd Quintile,Very concerned,0.33849,1021,2526,0.32004,0.35695
1998,3rd Quintile,Somewhat concerned,0.37187,1183,2526,0.35302,0.39072
1998,3rd Quintile,Not concerned at all,0.10603,322,2526,0.09402,0.11804
1998,4th Quintile,Very concerned,0.30534,916,2580,0.28756,0.32311
1998,4th Quintile,Somewhat concerned,0.41938,1285,2580,0.40034,0.43843
1998,4th Quintile,Not concerned at all,0.13888,379,2580,0.12554,0.15223
1998,5th Quintile,Very concerned,0.25492,649,2281,0.23703,0.27281
1998,5th Quintile,Somewhat concerned,0.47062,1214,2281,0.45014,0.49111
1998,5th Quintile,Not concerned at all,0.16463,418,2281,0.14941,0.17985
1999,1st Quintile,Very concerned,0.33075,1059,2576,0.31258,0.34892
1999,1st Quintile,Somewhat concerned,0.32734,1154,2576,0.30922,0.34546
1999,1st Quintile,Not concerned at all,0.09848,363,2576,0.08697,0.10998
1999,2nd Quintile,Very concerned,0.34330,1165,2869,0.32593,0.36068
1999,2nd Quintile,Somewhat concerned,0.34984,1297,2869,0.33239,0.36730
1999,2nd Quintile,Not concerned at all,0.10350,407,2869,0.09235,0.11464
1999,3rd Quintile,Very concerned,0.32461,1077,2812,0.30730,0.34192
1999,3rd Quintile,Somewhat concerned,0.38937,1374,2812,0.37135,0.40740
1999,3rd Quintile,Not concerned at all,0.09955,361,2812,0.08848,0.11061
1999,4th Quintile,Very concerned,0.34187,1043,2775,0.32422,0.35952
1999,4th Quintile,Somewhat concerned,0.39781,1330,2775,0.37960,0.41602
1999,4th Quintile,Not concerned at all,0.11954,402,2775,0.10747,0.13162
1999,5th Quintile,Very concerned,0.30714,859,2602,0.28941,0.32486
1999,5th Quintile,Somewhat concerned,0.45149,1342,2602,0.43236,0.47061
1999,5th Quintile,Not concerned at all,0.13706,401,2602,0.12385,0.15028
2000,1st Quintile,Very concerned,0.28685,919,2560,0.26933,0.30438
2000,1st Quintile,Somewhat concerned,0.36307,1221,2560,0.34443,0.38170
2000,1st Quintile,Not concerned at all,0.12061,420,2560,0.10800,0.13323
2000,2nd Quintile,Very concerned,0.27484,920,2737,0.25811,0.29156
2000,2nd Quintile,Somewhat concerned,0.36868,1327,2737,0.35060,0.38676
2000,2nd Quintile,Not concerned at all,0.13342,490,2737,0.12068,0.14616
2000,3rd Quintile,Very concerned,0.24843,837,2694,0.23211,0.26475
2000,3rd Quintile,Somewhat concerned,0.41606,1381,2694,0.39744,0.43468
2000,3rd Quintile,Not concerned at all,0.14545,476,2694,0.13213,0.15876
2000,4th Quintile,Very concerned,0.25569,768,2680,0.23917,0.27221
2000,4th Quintile,Somewhat concerned,0.43335,1404,2680,0.41459,0.45212
2000,4th Quintile,Not concerned at all,0.16053,508,2680,0.14663,0.17443
2000,5th Quintile,Very concerned,0.20888,581,2518,0.19300,0.22477
2000,5th Quintile,Somewhat concerned,0.46269,1349,2518,0.44321,0.48217
2000,5th Quintile,Not concerned at all,0.20865,588,2518,0.19278,0.22453
2001,1st Quintile,Very concerned,0.24604,1215,3830,0.23239,0.25968
2001,1st Quintile,Somewhat concerned,0.35235,1804,3830,0.33722,0.36748
2001,1st Quintile,Not concerned at all,0.16444,811,3830,0.15270,0.17618
2001,2nd Quintile,Very concerned,0.26335,1401,4353,0.25026,0.27644
2001,2nd Quintile,Somewhat concerned,0.37183,2130,4353,0.35747,0.38619
2001,2nd Quintile,Not concerned at all,0.14955,822,4353,0.13895,0.16015
2001,3rd Quintile,Very concerned,0.26258,1423,4497,0.24972,0.27544
2001,3rd Quintile,Somewhat concerned,0.40482,2229,4497,0.39047,0.41917
2001,3rd Quintile,Not concerned at all,0.14985,845,4497,0.13942,0.16029
2001,4th Quintile,Very concerned,0.23692,1241,4573,0.22459,0.24924
2001,4th Quintile,Somewhat concerned,0.43551,2377,4573,0.42114,0.44988
2001,4th Quintile,Not concerned at all,0.18172,955,4573,0.17054,0.19290
2001,5th Quintile,Very concerned,0.21105,1058,4489,0.19911,0.22298
2001,5th Quintile,Somewhat concerned,0.46954,2379,4489,0.45494,0.48414
2001,5th Quintile,Not concerned at all,0.20435,1052,4489,0.19255,0.21615
2002,1st Quintile,Very concerned,0.36617,1556,3414,0.35001,0.38233
2002,1st Quintile,Somewhat concerned,0.30271,1397,3414,0.28730,0.31813
2002,1st Quintile,Not concerned at all,0.09883,461,3414,0.08882,0.10885
2002,2nd Quintile,Very concerned,0.36884,1786,3916,0.35373,0.38395
2002,2nd Quintile,Somewhat concerned,0.34610,1716,3916,0.33120,0.36100
2002,2nd Quintile,Not concerned at all,0.08665,414,3916,0.07784,0.09547
2002,3rd Quintile,Very concerned,0.36653,1796,4045,0.35168,0.38138
2002,3rd Quintile,Somewhat concerned,0.35068,1791,4045,0.33598,0.36539
2002,3rd Quintile,Not concerned at all,0.09235,458,4045,0.08343,0.10127
2002,4th Quintile,Very concerned,0.36352,1833,4340,0.34920,0.37783
2002,4th Quintile,Somewhat concerned,0.39726,2035,4340,0.38270,0.41182
2002,4th Quintile,Not concerned at all,0.08969,472,4340,0.08119,0.09819
2002,5th Quintile,Very concerned,0.37289,1944,4957,0.35943,0.38635
2002,5th Quintile,Somewhat concerned,0.40611,2318,4957,0.39244,0.41979
2002,5th Quintile,Not concerned at all,0.13083,695,4957,0.12145,0.14022
2003,1st Quintile,Very concerned,0.49996,2118,3379,0.48309,0.51682
2003,1st Quintile,Somewhat concerned,0.23197,1049,3379,0.21774,0.24621
2003,1st Quintile,Not concerned at all,0.05244,212,3379,0.04492,0.05996
2003,2nd Quintile,Very concerned,0.52340,2499,3852,0.50762,0.53917
2003,2nd Quintile,Somewhat concerned,0.22306,1118,3852,0.20991,0.23621
2003,2nd Quintile,Not concerned at all,0.04566,235,3852,0.03907,0.05225
2003,3rd Quintile,Very concerned,0.53676,2684,4107,0.52150,0.55201
2003,3rd Quintile,Somewhat concerned,0.23502,1204,4107,0.22205,0.24799
2003,3rd Quintile,Not concerned at all,0.04466,219,4107,0.03834,0.05098
2003,4th Quintile,Very concerned,0.54562,2752,4409,0.53092,0.56032
2003,4th Quintile,Somewhat concerned,0.26351,1425,4409,0.25051,0.27652
2003,4th Quintile,Not concerned at all,0.04801,232,4409,0.04170,0.05432
2003,5th Quintile,Very concerned,0.52465,3494,6307,0.51232,0.53697
2003,5th Quintile,Somewhat concerned,0.30504,2338,6307,0.29368,0.31640
2003,5th Quintile,Not concerned at all,0.06257,475,6307,0.05659,0.06855
2004,1st Quintile,Very concerned,0.32917,1338,3247,0.31300,0.34533
2004,1st Quintile,Somewhat concerned,0.33752,1445,3247,0.32125,0.35378
2004,1st Quintile,Not concerned at all,0.11182,464,3247,0.10098,0.12267
2004,2nd Quintile,Very concerned,0.35012,1621,3782,0.33491,0.36532
2004,2nd Quintile,Somewhat concerned,0.34136,1680,3782,0.32625,0.35648
2004,2nd Quintile,Not concerned at all,0.10404,481,3782,0.09431,0.11378
2004,3rd Quintile,Very concerned,0.34402,1634,3920,0.32915,0.35890
2004,3rd Quintile,Somewhat concerned,0.37450,1786,3920,0.35935,0.38966
2004,3rd Quintile,Not concerned at all,0.10316,500,3920,0.09364,0.11268
2004,4th Quintile,Very concerned,0.35591,1739,4319,0.34162,0.37019
2004,4th Quintile,Somewhat concerned,0.38863,2023,4319,0.37409,0.40317
2004,4th Quintile,Not concerned at all,0.10662,557,4319,0.09742,0.11583
2004,5th Quintile,Very concerned,0.32912,2221,6173,0.31740,0.34085
2004,5th Quintile,Somewhat concerned,0.43304,3011,6173,0.42067,0.44540
2004,5th Quintile,Not concerned at all,0.13545,941,6173,0.12691,0.14399
2005,1st Quintile,Very concerned,0.33170,1310,3125,0.31519,0.34821
2005,1st Quintile,Somewhat concerned,0.34060,1387,3125,0.32398,0.35721
2005,1st Quintile,Not concerned at all,0.11155,428,3125,0.10051,0.12259
2005,2nd Quintile,Very concerned,0.36242,1601,3673,0.34687,0.37797
2005,2nd Quintile,Somewhat concerned,0.35168,1620,3673,0.33624,0.36713
2005,2nd Quintile,Not concerned at all,0.10211,452,3673,0.09232,0.11190
2005,3rd Quintile,Very concerned,0.33705,1510,3720,0.32186,0.35224
2005,3rd Quintile,Somewhat concerned,0.38322,1742,3720,0.36760,0.39885
2005,3rd Quintile,Not concerned at all,0.10321,468,3720,0.09343,0.11299
2005,4th Quintile,Very concerned,0.34106,1625,4183,0.32670,0.35543
2005,4th Quintile,Somewhat concerned,0.39652,1994,4183,0.38170,0.41135
2005,4th Quintile,Not concerned at all,0.11863,564,4183,0.10883,0.12843
2005,5th Quintile,Very concerned,0.30216,1963,5883,0.29042,0.31389
2005,5th Quintile,Somewhat concerned,0.44989,2939,5883,0.43717,0.46260
2005,5th Quintile,Not concerned at all,0.14710,981,5883,0.13805,0.15616
2006,1st Quintile,Very concerned,0.33491,1257,2917,0.31778,0.35204
2006,1st Quintile,Somewhat concerned,0.34255,1291,2917,0.32533,0.35978
2006,1st Quintile,Not concerned at all,0.10125,369,2917,0.09030,0.11220
2006,2nd Quintile,Very concerned,0.37169,1496,3264,0.35511,0.38827
2006,2nd Quintile,Somewhat concerned,0.34336,1438,3264,0.32707,0.35965
2006,2nd Quintile,Not concerned at all,0.08011,330,3264,0.07079,0.08942
2006,3rd Quintile,Very concerned,0.35403,1601,3621,0.33845,0.36961
2006,3rd Quintile,Somewhat concerned,0.36210,1591,3621,0.34645,0.37776
2006,3rd Quintile,Not concerned at all,0.09471,429,3621,0.08517,0.10425
2006,4th Quintile,Very concerned,0.34451,1597,3918,0.32962,0.35939
2006,4th Quintile,Somewhat concerned,0.40656,1897,3918,0.39118,0.42194
2006,4th Quintile,Not concerned at all,0.08887,424,3918,0.07996,0.09778
2006,5th Quintile,Very concerned,0.34824,2182,5496,0.33564,0.36084
2006,5th Quintile,Somewhat concerned,0.44135,2669,5496,0.42822,0.45448
2006,5th Quintile,Not concerned at all,0.10917,645,5496,0.10092,0.11741
2007,1st Quintile,Very concerned,0.28854,1140,3139,0.27269,0.30439
2007,1st Quintile,Somewhat concerned,0.37186,1477,3139,0.35495,0.38877
2007,1st Quintile,Not concerned at all,0.13481,522,3139,0.12286,0.14676
2007,2nd Quintile,Very concerned,0.30588,1381,3530,0.29068,0.32108
2007,2nd Quintile,Somewhat concerned,0.37327,1695,3530,0.35732,0.38923
2007,2nd Quintile,Not concerned at all,0.10233,454,3530,0.09233,0.11233
2007,3rd Quintile,Very concerned,0.31690,1476,3819,0.30214,0.33165
2007,3rd Quintile,Somewhat concerned,0.39081,1785,3819,0.37533,0.40629
2007,3rd Quintile,Not concerned at all,0.11128,558,3819,0.10130,0.12125
2007,4th Quintile,Very concerned,0.31563,1585,4298,0.30173,0.32953
2007,4th Quintile,Somewhat concerned,0.41695,2143,4298,0.40220,0.43169
2007,4th Quintile,Not concerned at all,0.11438,570,4298,0.10486,0.12390
2007,5th Quintile,Very concerned,0.30162,1783,5582,0.28958,0.31366
2007,5th Quintile,Somewhat concerned,0.46170,2999,5582,0.44862,0.47478
2007,5th Quintile,Not concerned at all,0.13036,800,5582,0.12153,0.13920
2008,1st Quintile,Very concerned,0.28299,1032,3004,0.26688,0.29910
