"m11104","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Mindestens einmal im Monat","1985","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1985","Bayern","Staedtischer Raum","56","0.0601603256257895","0.0451809956208644","0.0751396556307145"
"Mindestens einmal im Monat","1985","Bayern","Laendlicher Raum","54","0.0531365122186488","0.0385388048007761","0.0677342196365215"
"Mindestens einmal im Monat","1985","Berlin","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1985","Berlin","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1985","Brandenburg","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1985","Brandenburg","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1985","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1985","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1985","Sachsen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1985","Sachsen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1985","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1985","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1985","Thueringen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1985","Thueringen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1985","Schleswig-Holstein","Staedtischer Raum","38","0.241278991730418","0.175393257035749","0.307164726425087"
"Mindestens einmal die Woche","1985","Schleswig-Holstein","Laendlicher Raum","52","0.273693177234671","0.20944596699511","0.337940387474231"
"Mindestens einmal die Woche","1985","Hamburg","Staedtischer Raum","80","0.308320748140789","0.253135156772754","0.363506339508823"
"Mindestens einmal die Woche","1985","Hamburg","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1985","Niedersachsen","Staedtischer Raum","124","0.257575115171044","0.219283169014583","0.295867061327505"
"Mindestens einmal die Woche","1985","Niedersachsen","Laendlicher Raum","146","0.232121475535739","0.198055093903272","0.266187857168206"
"Mindestens einmal die Woche","1985","Bremen","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1985","Bremen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1985","Nordrhein-Westfalen","Staedtischer Raum","648","0.238958688186041","0.223318768506574","0.254598607865507"
"Mindestens einmal die Woche","1985","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1985","Hessen","Staedtischer Raum","211","0.259574049951211","0.23182742015957","0.287320679742853"
"Mindestens einmal die Woche","1985","Hessen","Laendlicher Raum","31","0.18803544626413","0.126322521641037","0.249748370887222"
"Mindestens einmal die Woche","1985","Rheinland-Pfalz,Saarland","Staedtischer Raum","132","0.21872740774081","0.186214546656215","0.251240268825405"
"Mindestens einmal die Woche","1985","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1985","Baden-Wuerttemberg","Staedtischer Raum","347","0.225675766139523","0.205971762325954","0.245379769953092"
"Mindestens einmal die Woche","1985","Baden-Wuerttemberg","Laendlicher Raum","55","0.200154769825201","0.15434055662455","0.245968983025851"
"Mindestens einmal die Woche","1985","Bayern","Staedtischer Raum","252","0.270473043379083","0.242490120324748","0.298455966433418"
"Mindestens einmal die Woche","1985","Bayern","Laendlicher Raum","206","0.232974796767592","0.205463964091287","0.260485629443898"
"Mindestens einmal die Woche","1985","Berlin","Staedtischer Raum","78","0.230714730337641","0.187316184691433","0.274113275983849"
"Mindestens einmal die Woche","1985","Berlin","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1985","Brandenburg","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1985","Brandenburg","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1985","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1985","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1985","Sachsen","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1985","Sachsen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1985","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1985","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1985","Thueringen","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1985","Thueringen","Laendlicher Raum","","","",""
"Fast nie oder nie","1986","Schleswig-Holstein","Staedtischer Raum","85","0.55128415881616","0.471690967357354","0.630877350274966"
"Fast nie oder nie","1986","Schleswig-Holstein","Laendlicher Raum","93","0.565605846266681","0.490874351424932","0.64033734110843"
"Fast nie oder nie","1986","Hamburg","Staedtischer Raum","139","0.557864233302924","0.495676155641652","0.620052310964196"
"Fast nie oder nie","1986","Hamburg","Laendlicher Raum","","","",""
"Fast nie oder nie","1986","Niedersachsen","Staedtischer Raum","289","0.568241387782992","0.525952163476795","0.610530612089188"
"Fast nie oder nie","1986","Niedersachsen","Laendlicher Raum","321","0.58868593324211","0.548325237196349","0.629046629287872"
"Fast nie oder nie","1986","Bremen","Staedtischer Raum","75","0.671075065702429","0.582467631100138","0.75968250030472"
"Fast nie oder nie","1986","Bremen","Laendlicher Raum","","","",""
"Fast nie oder nie","1986","Nordrhein-Westfalen","Staedtischer Raum","1576","0.566396017256169","0.547907576893805","0.584884457618534"
"Fast nie oder nie","1986","Nordrhein-Westfalen","Laendlicher Raum","48","0.725929572529335","0.619913437423757","0.831945707634914"
"Fast nie oder nie","1986","Hessen","Staedtischer Raum","556","0.590256330485261","0.558055242968601","0.62245741800192"
"Fast nie oder nie","1986","Hessen","Laendlicher Raum","94","0.676305751172263","0.598801931778803","0.753809570565724"
"Fast nie oder nie","1986","Rheinland-Pfalz,Saarland","Staedtischer Raum","395","0.64014083523192","0.6023308231268","0.677950847337039"
"Fast nie oder nie","1986","Rheinland-Pfalz,Saarland","Laendlicher Raum","97","0.700786451267099","0.625995282358859","0.77557762017534"
"Fast nie oder nie","1986","Baden-Wuerttemberg","Staedtischer Raum","1023","0.592807869379731","0.569258101941956","0.616357636817506"
"Fast nie oder nie","1986","Baden-Wuerttemberg","Laendlicher Raum","161","0.533891852148697","0.477062562256332","0.590721142041061"
"Fast nie oder nie","1986","Bayern","Staedtischer Raum","462","0.514997182774212","0.482561336822467","0.547433028725958"
"Fast nie oder nie","1986","Bayern","Laendlicher Raum","468","0.579753755249612","0.546314309701492","0.613193200797733"
"Fast nie oder nie","1986","Berlin","Staedtischer Raum","211","0.640634186043051","0.590149833703561","0.691118538382542"
"Fast nie oder nie","1986","Berlin","Laendlicher Raum","","","",""
"Fast nie oder nie","1986","Brandenburg","Staedtischer Raum","","","",""
"Fast nie oder nie","1986","Brandenburg","Laendlicher Raum","","","",""
"Fast nie oder nie","1986","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Fast nie oder nie","1986","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Fast nie oder nie","1986","Sachsen","Staedtischer Raum","","","",""
"Fast nie oder nie","1986","Sachsen","Laendlicher Raum","","","",""
"Fast nie oder nie","1986","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Fast nie oder nie","1986","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Fast nie oder nie","1986","Thueringen","Staedtischer Raum","","","",""
"Fast nie oder nie","1986","Thueringen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1986","Schleswig-Holstein","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1986","Schleswig-Holstein","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1986","Hamburg","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1986","Hamburg","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1986","Niedersachsen","Staedtischer Raum","61","0.103216350736069","0.0772410326662234","0.129191668805914"
"Mehrmals im Jahr","1986","Niedersachsen","Laendlicher Raum","75","0.12063562974783","0.0939208088286623","0.147350450666997"
"Mehrmals im Jahr","1986","Bremen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1986","Bremen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1986","Nordrhein-Westfalen","Staedtischer Raum","346","0.123475610437007","0.111202174970849","0.135749045903165"
"Mehrmals im Jahr","1986","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1986","Hessen","Staedtischer Raum","88","0.104686175322531","0.0846402366159552","0.124732114029108"
"Mehrmals im Jahr","1986","Hessen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1986","Rheinland-Pfalz,Saarland","Staedtischer Raum","64","0.101530743890637","0.0777375271321035","0.12532396064917"
"Mehrmals im Jahr","1986","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1986","Baden-Wuerttemberg","Staedtischer Raum","206","0.136148639280387","0.119710368961976","0.152586909598798"
"Mehrmals im Jahr","1986","Baden-Wuerttemberg","Laendlicher Raum","43","0.152840789144727","0.111848290617494","0.19383328767196"
"Mehrmals im Jahr","1986","Bayern","Staedtischer Raum","115","0.118025755422883","0.0970862211643027","0.138965289681463"
"Mehrmals im Jahr","1986","Bayern","Laendlicher Raum","119","0.126998834771686","0.104441247729064","0.149556421814307"
"Mehrmals im Jahr","1986","Berlin","Staedtischer Raum","41","0.089418137225567","0.0593950283887685","0.119441246062365"
"Mehrmals im Jahr","1986","Berlin","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1986","Brandenburg","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1986","Brandenburg","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1986","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1986","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1986","Sachsen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1986","Sachsen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1986","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1986","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1986","Thueringen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1986","Thueringen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1986","Schleswig-Holstein","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1986","Schleswig-Holstein","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1986","Hamburg","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1986","Hamburg","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1986","Niedersachsen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1986","Niedersachsen","Laendlicher Raum","30","0.0498566026433343","0.0320046405954695","0.0677085646911991"
"Mindestens einmal im Monat","1986","Bremen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1986","Bremen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1986","Nordrhein-Westfalen","Staedtischer Raum","143","0.0506126019140601","0.0424346488534963","0.0587905549746239"
"Mindestens einmal im Monat","1986","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1986","Hessen","Staedtischer Raum","34","0.0420308470525798","0.0288921009629794","0.0551695931421802"
"Mindestens einmal im Monat","1986","Hessen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1986","Rheinland-Pfalz,Saarland","Staedtischer Raum","38","0.0662354125630634","0.0466439621566524","0.0858268629694744"
"Mindestens einmal im Monat","1986","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1986","Baden-Wuerttemberg","Staedtischer Raum","87","0.0531620918090154","0.0424081222282946","0.0639160613897362"
"Mindestens einmal im Monat","1986","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1986","Bayern","Staedtischer Raum","60","0.064844855716766","0.0488628872438283","0.0808268241897038"
"Mindestens einmal im Monat","1986","Bayern","Laendlicher Raum","48","0.0533304537918108","0.0381084367168705","0.068552470866751"
"Mindestens einmal im Monat","1986","Berlin","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1986","Berlin","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1986","Brandenburg","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1986","Brandenburg","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1986","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1986","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1986","Sachsen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1986","Sachsen","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1986","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1986","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","1986","Thueringen","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","1986","Thueringen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1986","Schleswig-Holstein","Staedtischer Raum","38","0.246596316946092","0.17761847165209","0.315574162240094"
"Mindestens einmal die Woche","1986","Schleswig-Holstein","Laendlicher Raum","44","0.268826903929963","0.201984631624965","0.335669176234961"
"Mindestens einmal die Woche","1986","Hamburg","Staedtischer Raum","60","0.24889249220809","0.194752025081783","0.303032959334397"
"Mindestens einmal die Woche","1986","Hamburg","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1986","Niedersachsen","Staedtischer Raum","150","0.280284967189469","0.241938710676268","0.31863122370267"
"Mindestens einmal die Woche","1986","Niedersachsen","Laendlicher Raum","145","0.240821834366726","0.205750699334094","0.275892969399358"
"Mindestens einmal die Woche","1986","Bremen","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1986","Bremen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1986","Nordrhein-Westfalen","Staedtischer Raum","695","0.259515770392764","0.243161418655308","0.27587012213022"
"Mindestens einmal die Woche","1986","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1986","Hessen","Staedtischer Raum","218","0.263026647139628","0.234198292684871","0.291855001594385"
"Mindestens einmal die Woche","1986","Hessen","Laendlicher Raum","30","0.199372743287745","0.133191922188749","0.265553564386741"
"Mindestens einmal die Woche","1986","Rheinland-Pfalz,Saarland","Staedtischer Raum","122","0.19209300831438","0.161058903057652","0.223127113571108"
"Mindestens einmal die Woche","1986","Rheinland-Pfalz,Saarland","Laendlicher Raum","30","0.191170707218868","0.126945434945993","0.255395979491744"
"Mindestens einmal die Woche","1986","Baden-Wuerttemberg","Staedtischer Raum","356","0.217881399530867","0.198094564186126","0.237668234875607"
"Mindestens einmal die Woche","1986","Baden-Wuerttemberg","Laendlicher Raum","68","0.238390387321642","0.189848929677916","0.286931844965368"
"Mindestens einmal die Woche","1986","Bayern","Staedtischer Raum","275","0.302132206086139","0.272330868237519","0.331933543934759"
"Mindestens einmal die Woche","1986","Bayern","Laendlicher Raum","202","0.239916956186891","0.210987094612629","0.268846817761154"
"Mindestens einmal die Woche","1986","Berlin","Staedtischer Raum","70","0.211159957319178","0.168217824550049","0.254102090088308"
"Mindestens einmal die Woche","1986","Berlin","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1986","Brandenburg","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1986","Brandenburg","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1986","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1986","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1986","Sachsen","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1986","Sachsen","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1986","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1986","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","1986","Thueringen","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","1986","Thueringen","Laendlicher Raum","","","",""
"Fast nie oder nie","1987","Schleswig-Holstein","Staedtischer Raum","","","",""
"Fast nie oder nie","1987","Schleswig-Holstein","Laendlicher Raum","","","",""
"Fast nie oder nie","1987","Hamburg","Staedtischer Raum","","","",""
"Fast nie oder nie","1987","Hamburg","Laendlicher Raum","","","",""
"Fast nie oder nie","1987","Niedersachsen","Staedtischer Raum","","","",""
"Fast nie oder nie","1987","Niedersachsen","Laendlicher Raum","","","",""
"Fast nie oder nie","1987","Bremen","Staedtischer Raum","","","",""
"Fast nie oder nie","1987","Bremen","Laendlicher Raum","","","",""
"Fast nie oder nie","1987","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Fast nie oder nie","1987","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Fast nie oder nie","1987","Hessen","Staedtischer Raum","","","",""
"Fast nie oder nie","1987","Hessen","Laendlicher Raum","","","",""
"Fast nie oder nie","1987","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Fast nie oder nie","1987","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Fast nie oder nie","1987","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Fast nie oder nie","1987","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Fast nie oder nie","1987","Bayern","Staedtischer Raum","","","",""
"Fast nie oder nie","1987","Bayern","Laendlicher Raum","","","",""
"Fast nie oder nie","1987","Berlin","Staedtischer Raum","","","",""
"Fast nie oder nie","1987","Berlin","Laendlicher Raum","","","",""
"Fast nie oder nie","1987","Brandenburg","Staedtischer Raum","","","",""
"Fast nie oder nie","1987","Brandenburg","Laendlicher Raum","","","",""
"Fast nie oder nie","1987","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Fast nie oder nie","1987","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Fast nie oder nie","1987","Sachsen","Staedtischer Raum","","","",""
"Fast nie oder nie","1987","Sachsen","Laendlicher Raum","","","",""
"Fast nie oder nie","1987","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Fast nie oder nie","1987","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Fast nie oder nie","1987","Thueringen","Staedtischer Raum","","","",""
"Fast nie oder nie","1987","Thueringen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1987","Schleswig-Holstein","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1987","Schleswig-Holstein","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1987","Hamburg","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1987","Hamburg","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1987","Niedersachsen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1987","Niedersachsen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1987","Bremen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1987","Bremen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1987","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1987","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1987","Hessen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1987","Hessen","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1987","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1987","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1987","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1987","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1987","Bayern","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1987","Bayern","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1987","Berlin","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1987","Berlin","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1987","Brandenburg","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1987","Brandenburg","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1987","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1987","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Mehrmals im Jahr","1987","Sachsen","Staedtischer Raum","","","",""
"Mehrmals im Jahr","1987","Sachsen","Laendlicher Raum","","","",""
