year,bula_h,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Saxony,Agree completely,0.06288,89,1152,0.04886,0.07691
1992,Saxony,Agree,0.09873,120,1152,0.08150,0.11596
1992,Saxony,Disagree,0.23478,325,1152,0.21030,0.25927
1992,Saxony,Disagree completely,0.40992,618,1152,0.38150,0.43833
1992,Saxony-Anhalt,Agree completely,0.09301,80,770,0.07248,0.11354
1992,Saxony-Anhalt,Agree,0.09209,74,770,0.07165,0.11253
1992,Saxony-Anhalt,Disagree,0.22195,201,770,0.19258,0.25132
1992,Saxony-Anhalt,Disagree completely,0.43232,415,770,0.39731,0.46734
1992,Thuringa,Agree completely,0.06358,48,681,0.04524,0.08192
1992,Thuringa,Agree,0.07897,60,681,0.05870,0.09924
1992,Thuringa,Disagree,0.22589,188,681,0.19446,0.25733
1992,Thuringa,Disagree completely,0.42290,385,681,0.38577,0.46003
1993,Schleswig-Holstein,Agree,0.13040,42,263,0.08962,0.17118
1993,Schleswig-Holstein,Disagree,0.22296,73,263,0.17256,0.27336
1993,Schleswig-Holstein,Disagree completely,0.38247,148,263,0.32362,0.44132
1993,Hamburg,Disagree completely,0.52238,94,94,0.42086,0.62390
1993,Lower Saxony,Agree completely,0.08235,92,971,0.06505,0.09965
1993,Lower Saxony,Agree,0.11914,125,971,0.09875,0.13953
1993,Lower Saxony,Disagree,0.21667,245,971,0.19074,0.24260
1993,Lower Saxony,Disagree completely,0.40000,509,971,0.36917,0.43083
1993,Bremen,Disagree completely,0.45526,50,50,0.31582,0.59470
1993,North Rhine-Westphalia,Agree completely,0.06318,181,2492,0.05362,0.07273
1993,North Rhine-Westphalia,Agree,0.10152,292,2492,0.08966,0.11338
1993,North Rhine-Westphalia,Disagree,0.23122,681,2492,0.21466,0.24778
1993,North Rhine-Westphalia,Disagree completely,0.41383,1338,2492,0.39449,0.43317
1993,Hesse,Agree completely,0.07014,59,922,0.05364,0.08663
1993,Hesse,Agree,0.08676,93,922,0.06858,0.10493
1993,Hesse,Disagree,0.23500,240,922,0.20761,0.26238
1993,Hesse,Disagree completely,0.44189,530,922,0.40982,0.47396
1993,"Rhineland-Palatinate, Saarland",Agree completely,0.07496,49,635,0.05446,0.09546
1993,"Rhineland-Palatinate, Saarland",Agree,0.11953,86,635,0.09428,0.14479
1993,"Rhineland-Palatinate, Saarland",Disagree,0.20626,156,635,0.17477,0.23776
1993,"Rhineland-Palatinate, Saarland",Disagree completely,0.42512,344,635,0.38664,0.46360
1993,Baden-Wuerttemberg,Agree completely,0.06591,126,1761,0.05431,0.07750
1993,Baden-Wuerttemberg,Agree,0.12256,269,1761,0.10724,0.13788
1993,Baden-Wuerttemberg,Disagree,0.26398,576,1761,0.24338,0.28457
1993,Baden-Wuerttemberg,Disagree completely,0.34692,790,1761,0.32469,0.36916
1993,Bavaria,Agree completely,0.07697,129,1610,0.06395,0.09000
1993,Bavaria,Agree,0.12746,212,1610,0.11117,0.14376
1993,Bavaria,Disagree,0.26612,512,1610,0.24453,0.28772
1993,Bavaria,Disagree completely,0.35661,757,1610,0.33321,0.38002
1993,Berlin,Agree completely,0.06955,49,569,0.04863,0.09047
1993,Berlin,Agree,0.11397,72,569,0.08784,0.14011
1993,Berlin,Disagree,0.22683,142,569,0.19239,0.26127
1993,Berlin,Disagree completely,0.40741,306,569,0.36700,0.44781
1993,Brandenburg,Agree completely,0.07130,48,628,0.05115,0.09144
1993,Brandenburg,Agree,0.11535,83,628,0.09034,0.14035
1993,Brandenburg,Disagree,0.21396,170,628,0.18186,0.24606
1993,Brandenburg,Disagree completely,0.42181,327,628,0.38315,0.46046
1993,Mecklenburg-Western Pomerania,Agree completely,0.06621,33,405,0.04196,0.09045
1993,Mecklenburg-Western Pomerania,Agree,0.11211,52,405,0.08135,0.14288
1993,Mecklenburg-Western Pomerania,Disagree,0.18123,96,405,0.14367,0.21879
1993,Mecklenburg-Western Pomerania,Disagree completely,0.42428,224,405,0.37609,0.47248
1993,Saxony,Agree completely,0.05238,68,1108,0.03926,0.06550
1993,Saxony,Agree,0.11518,135,1108,0.09638,0.13399
1993,Saxony,Disagree,0.22717,313,1108,0.20249,0.25186
1993,Saxony,Disagree completely,0.41526,592,1108,0.38623,0.44429
1993,Saxony-Anhalt,Agree completely,0.07445,58,737,0.05548,0.09341
1993,Saxony-Anhalt,Agree,0.09726,78,737,0.07585,0.11866
1993,Saxony-Anhalt,Disagree,0.22528,205,737,0.19510,0.25546
1993,Saxony-Anhalt,Disagree completely,0.43328,396,737,0.39748,0.46908
1993,Thuringa,Agree completely,0.05580,40,662,0.03830,0.07330
1993,Thuringa,Agree,0.09532,68,662,0.07293,0.11771
1993,Thuringa,Disagree,0.20171,161,662,0.17112,0.23231
1993,Thuringa,Disagree completely,0.45068,393,662,0.41275,0.48862
1995,Schleswig-Holstein,Agree,0.09069,34,261,0.05579,0.12560
1995,Schleswig-Holstein,Disagree,0.25308,87,261,0.20023,0.30593
1995,Schleswig-Holstein,Disagree completely,0.36788,140,261,0.30926,0.42649
1995,Hamburg,Disagree,0.23496,32,110,0.15536,0.31455
1995,Hamburg,Disagree completely,0.43614,78,110,0.34304,0.52924
1995,Lower Saxony,Agree completely,0.06809,69,1039,0.05277,0.08342
1995,Lower Saxony,Agree,0.13965,140,1039,0.11857,0.16074
1995,Lower Saxony,Disagree,0.26283,324,1039,0.23606,0.28961
1995,Lower Saxony,Disagree completely,0.33710,506,1039,0.30834,0.36586
1995,Bremen,Disagree completely,0.33773,39,39,0.18736,0.48810
1995,North Rhine-Westphalia,Agree completely,0.05716,155,2563,0.04817,0.06615
1995,North Rhine-Westphalia,Agree,0.11683,335,2563,0.10439,0.12927
1995,North Rhine-Westphalia,Disagree,0.25788,779,2563,0.24094,0.27482
1995,North Rhine-Westphalia,Disagree completely,0.37981,1294,2563,0.36102,0.39861
1995,Hesse,Agree completely,0.08143,71,937,0.06390,0.09895
1995,Hesse,Agree,0.09065,97,937,0.07226,0.10904
1995,Hesse,Disagree,0.27835,279,937,0.24964,0.30706
1995,Hesse,Disagree completely,0.38706,490,937,0.35586,0.41827
1995,"Rhineland-Palatinate, Saarland",Agree completely,0.06670,44,709,0.04832,0.08508
1995,"Rhineland-Palatinate, Saarland",Agree,0.07704,72,709,0.05740,0.09668
1995,"Rhineland-Palatinate, Saarland",Disagree,0.21766,184,709,0.18727,0.24806
1995,"Rhineland-Palatinate, Saarland",Disagree completely,0.43977,409,709,0.40321,0.47633
1995,Baden-Wuerttemberg,Agree completely,0.06414,129,1776,0.05274,0.07554
1995,Baden-Wuerttemberg,Agree,0.13415,266,1776,0.11829,0.15000
1995,Baden-Wuerttemberg,Disagree,0.28139,622,1776,0.26047,0.30231
1995,Baden-Wuerttemberg,Disagree completely,0.32009,759,1776,0.29838,0.34179
1995,Bavaria,Agree completely,0.07232,110,1683,0.05995,0.08470
1995,Bavaria,Agree,0.12448,224,1683,0.10870,0.14026
1995,Bavaria,Disagree,0.27825,547,1683,0.25683,0.29967
1995,Bavaria,Disagree completely,0.34659,802,1683,0.32385,0.36933
1995,Berlin,Agree completely,0.06455,44,563,0.04423,0.08487
1995,Berlin,Agree,0.12318,76,563,0.09601,0.15035
1995,Berlin,Disagree,0.27175,178,563,0.23497,0.30853
1995,Berlin,Disagree completely,0.36706,265,563,0.32721,0.40691
1995,Brandenburg,Agree completely,0.07620,51,586,0.05470,0.09770
1995,Brandenburg,Agree,0.09655,63,586,0.07262,0.12048
1995,Brandenburg,Disagree,0.27700,203,586,0.24074,0.31327
1995,Brandenburg,Disagree completely,0.37871,269,586,0.33940,0.41802
1995,Mecklenburg-Western Pomerania,Agree,0.13657,67,393,0.10258,0.17056
1995,Mecklenburg-Western Pomerania,Disagree,0.26002,132,393,0.21659,0.30344
1995,Mecklenburg-Western Pomerania,Disagree completely,0.36570,194,393,0.31802,0.41337
1995,Saxony,Agree completely,0.06669,71,1092,0.05188,0.08149
1995,Saxony,Agree,0.10007,122,1092,0.08226,0.11788
1995,Saxony,Disagree,0.29769,396,1092,0.27055,0.32482
1995,Saxony,Disagree completely,0.35643,503,1092,0.32801,0.38485
1995,Saxony-Anhalt,Agree completely,0.07713,55,683,0.05711,0.09716
1995,Saxony-Anhalt,Agree,0.10486,69,683,0.08187,0.12785
1995,Saxony-Anhalt,Disagree,0.28109,239,683,0.24736,0.31483
1995,Saxony-Anhalt,Disagree completely,0.38197,320,683,0.34550,0.41844
1995,Thuringa,Agree completely,0.06377,46,652,0.04500,0.08254
1995,Thuringa,Agree,0.11358,80,652,0.08920,0.13795
1995,Thuringa,Disagree,0.24016,204,652,0.20734,0.27297
1995,Thuringa,Disagree completely,0.39159,322,652,0.35410,0.42909
1996,Schleswig-Holstein,Agree,0.09040,33,261,0.05555,0.12526
1996,Schleswig-Holstein,Disagree,0.26840,90,261,0.21454,0.32226
1996,Schleswig-Holstein,Disagree completely,0.37275,138,261,0.31397,0.43153
1996,Hamburg,Disagree,0.34100,45,108,0.25117,0.43082
1996,Hamburg,Disagree completely,0.33455,63,108,0.24515,0.42395
1996,Lower Saxony,Agree completely,0.06185,71,1038,0.04719,0.07651
1996,Lower Saxony,Agree,0.12178,125,1038,0.10187,0.14168
1996,Lower Saxony,Disagree,0.25893,307,1038,0.23227,0.28559
1996,Lower Saxony,Disagree completely,0.37023,535,1038,0.34084,0.39962
1996,Bremen,Disagree completely,0.42672,49,49,0.28680,0.56665
1996,North Rhine-Westphalia,Agree completely,0.05542,147,2546,0.04653,0.06431
1996,North Rhine-Westphalia,Agree,0.10983,328,2546,0.09768,0.12198
1996,North Rhine-Westphalia,Disagree,0.26257,774,2546,0.24547,0.27966
1996,North Rhine-Westphalia,Disagree completely,0.39193,1297,2546,0.37296,0.41089
1996,Hesse,Agree completely,0.05374,49,902,0.03902,0.06847
1996,Hesse,Agree,0.08051,80,902,0.06274,0.09828
1996,Hesse,Disagree,0.28527,279,902,0.25579,0.31476
1996,Hesse,Disagree completely,0.40398,494,902,0.37194,0.43603
1996,"Rhineland-Palatinate, Saarland",Agree completely,0.05545,36,689,0.03835,0.07255
1996,"Rhineland-Palatinate, Saarland",Agree,0.09081,74,689,0.06934,0.11228
1996,"Rhineland-Palatinate, Saarland",Disagree,0.26183,207,689,0.22898,0.29468
1996,"Rhineland-Palatinate, Saarland",Disagree completely,0.39070,372,689,0.35424,0.42715
1996,Baden-Wuerttemberg,Agree completely,0.06547,124,1698,0.05370,0.07723
1996,Baden-Wuerttemberg,Agree,0.12938,246,1698,0.11341,0.14535
1996,Baden-Wuerttemberg,Disagree,0.27697,616,1698,0.25568,0.29826
1996,Baden-Wuerttemberg,Disagree completely,0.33028,712,1698,0.30790,0.35266
1996,Bavaria,Agree completely,0.06392,100,1656,0.05214,0.07571
1996,Bavaria,Agree,0.14017,225,1656,0.12344,0.15689
1996,Bavaria,Disagree,0.26554,547,1656,0.24426,0.28682
1996,Bavaria,Disagree completely,0.35177,784,1656,0.32876,0.37477
1996,Berlin,Agree,0.12758,79,516,0.09876,0.15639
1996,Berlin,Disagree,0.29653,188,516,0.25708,0.33598
1996,Berlin,Disagree completely,0.36402,249,516,0.32246,0.40557
1996,Brandenburg,Agree completely,0.07466,47,598,0.05358,0.09575
1996,Brandenburg,Agree,0.09531,67,598,0.07176,0.11887
1996,Brandenburg,Disagree,0.27571,210,598,0.23986,0.31156
1996,Brandenburg,Disagree completely,0.38563,274,598,0.34658,0.42467
1996,Mecklenburg-Western Pomerania,Agree,0.11858,54,378,0.08594,0.15121
1996,Mecklenburg-Western Pomerania,Disagree,0.29246,140,378,0.24654,0.33838
1996,Mecklenburg-Western Pomerania,Disagree completely,0.35661,184,378,0.30826,0.40496
1996,Saxony,Agree completely,0.06100,68,1105,0.04689,0.07512
1996,Saxony,Agree,0.10380,122,1105,0.08581,0.12179
1996,Saxony,Disagree,0.29590,405,1105,0.26897,0.32282
1996,Saxony,Disagree completely,0.36378,510,1105,0.33540,0.39216
1996,Saxony-Anhalt,Agree completely,0.05831,50,672,0.04058,0.07604
1996,Saxony-Anhalt,Agree,0.11810,92,672,0.09368,0.14251
1996,Saxony-Anhalt,Disagree,0.29825,229,672,0.26364,0.33287
1996,Saxony-Anhalt,Disagree completely,0.36792,301,672,0.33143,0.40441
1996,Thuringa,Agree completely,0.05185,37,660,0.03492,0.06878
1996,Thuringa,Agree,0.09861,65,660,0.07585,0.12137
1996,Thuringa,Disagree,0.27905,237,660,0.24480,0.31329
1996,Thuringa,Disagree completely,0.38439,321,660,0.34725,0.42153
1997,Schleswig-Holstein,Disagree,0.21859,73,225,0.16446,0.27271
1997,Schleswig-Holstein,Disagree completely,0.41361,152,225,0.34912,0.47811
1997,Hamburg,Disagree completely,0.50504,74,74,0.39034,0.61973
1997,Lower Saxony,Agree completely,0.07428,65,1029,0.05825,0.09031
1997,Lower Saxony,Agree,0.09506,118,1029,0.07713,0.11299
1997,Lower Saxony,Disagree,0.25765,295,1029,0.23091,0.28438
1997,Lower Saxony,Disagree completely,0.37698,551,1029,0.34736,0.40661
1997,Bremen,Disagree completely,0.41203,48,48,0.27131,0.55275
1997,North Rhine-Westphalia,Agree completely,0.06510,154,2495,0.05542,0.07479
1997,North Rhine-Westphalia,Agree,0.10544,279,2495,0.09339,0.11750
1997,North Rhine-Westphalia,Disagree,0.23603,711,2495,0.21937,0.25270
1997,North Rhine-Westphalia,Disagree completely,0.41081,1351,2495,0.39150,0.43012
1997,Hesse,Agree completely,0.07391,60,839,0.05619,0.09162
1997,Hesse,Agree,0.08950,82,839,0.07017,0.10883
1997,Hesse,Disagree,0.22764,235,839,0.19925,0.25603
1997,Hesse,Disagree completely,0.42962,462,839,0.39610,0.46313
1997,"Rhineland-Palatinate, Saarland",Agree completely,0.06619,42,708,0.04787,0.08452
1997,"Rhineland-Palatinate, Saarland",Agree,0.08203,71,708,0.06180,0.10226
1997,"Rhineland-Palatinate, Saarland",Disagree,0.22737,196,708,0.19647,0.25826
1997,"Rhineland-Palatinate, Saarland",Disagree completely,0.43730,399,708,0.40073,0.47387
1997,Baden-Wuerttemberg,Agree completely,0.05421,97,1690,0.04341,0.06501
1997,Baden-Wuerttemberg,Agree,0.12492,251,1690,0.10915,0.14069
1997,Baden-Wuerttemberg,Disagree,0.27834,607,1690,0.25697,0.29972
1997,Baden-Wuerttemberg,Disagree completely,0.33421,735,1690,0.31171,0.35670
1997,Bavaria,Agree completely,0.08033,109,1615,0.06707,0.09359
1997,Bavaria,Agree,0.11751,191,1615,0.10180,0.13322
1997,Bavaria,Disagree,0.24592,517,1615,0.22491,0.26693
1997,Bavaria,Disagree completely,0.37160,798,1615,0.34803,0.39518
1997,Berlin,Agree completely,0.06129,36,508,0.04041,0.08217
1997,Berlin,Agree,0.11224,62,508,0.08477,0.13972
1997,Berlin,Disagree,0.28514,166,508,0.24584,0.32444
1997,Berlin,Disagree completely,0.35977,244,508,0.31800,0.40155
1997,Brandenburg,Agree completely,0.07003,40,592,0.04946,0.09061
1997,Brandenburg,Agree,0.08088,50,592,0.05890,0.10287
1997,Brandenburg,Disagree,0.29365,201,592,0.25693,0.33037
1997,Brandenburg,Disagree completely,0.39661,301,592,0.35717,0.43605
1997,Mecklenburg-Western Pomerania,Agree,0.11668,47,358,0.08338,0.14999
1997,Mecklenburg-Western Pomerania,Disagree,0.24509,120,358,0.20047,0.28972
1997,Mecklenburg-Western Pomerania,Disagree completely,0.41403,191,358,0.36294,0.46513
1997,Saxony,Agree completely,0.05006,56,1082,0.03706,0.06306
1997,Saxony,Agree,0.10758,116,1082,0.08911,0.12605
1997,Saxony,Disagree,0.27205,356,1082,0.24552,0.29858
1997,Saxony,Disagree completely,0.40121,554,1082,0.37199,0.43042
1997,Saxony-Anhalt,Agree completely,0.07445,49,666,0.05450,0.09440
1997,Saxony-Anhalt,Agree,0.10152,73,666,0.07856,0.12447
1997,Saxony-Anhalt,Disagree,0.24323,213,666,0.21062,0.27584
1997,Saxony-Anhalt,Disagree completely,0.44570,331,666,0.40792,0.48348
1997,Thuringa,Agree completely,0.05764,45,656,0.03979,0.07549
1997,Thuringa,Agree,0.08176,60,656,0.06078,0.10275
1997,Thuringa,Disagree,0.25466,216,656,0.22129,0.28802
1997,Thuringa,Disagree completely,0.40346,335,656,0.36589,0.44103
2008,Schleswig-Holstein,Agree completely,0.07057,44,547,0.04909,0.09205
2008,Schleswig-Holstein,Agree,0.12483,62,547,0.09710,0.15255
2008,Schleswig-Holstein,Disagree,0.28424,177,547,0.24641,0.32207
2008,Schleswig-Holstein,Disagree completely,0.34357,264,547,0.30374,0.38341
2008,Hamburg,Disagree,0.33008,95,240,0.27047,0.38970
2008,Hamburg,Disagree completely,0.36830,145,240,0.30715,0.42945
2008,Lower Saxony,Agree completely,0.05747,97,1734,0.04651,0.06843
2008,Lower Saxony,Agree,0.10942,209,1734,0.09472,0.12411
2008,Lower Saxony,Disagree,0.30400,613,1734,0.28235,0.32566
2008,Lower Saxony,Disagree completely,0.36367,815,1734,0.34102,0.38632
2008,Bremen,Disagree,0.35077,49,120,0.26503,0.43651
2008,Bremen,Disagree completely,0.39294,71,120,0.30519,0.48070
2008,North Rhine-Westphalia,Agree completely,0.05649,209,3919,0.04926,0.06372
2008,North Rhine-Westphalia,Agree,0.12351,510,3919,0.11321,0.13382
2008,North Rhine-Westphalia,Disagree,0.30927,1441,3919,0.29480,0.32375
2008,North Rhine-Westphalia,Disagree completely,0.34200,1759,3919,0.32714,0.35685
2008,Hesse,Agree completely,0.06481,84,1310,0.05147,0.07815
2008,Hesse,Agree,0.12816,164,1310,0.11005,0.14627
2008,Hesse,Disagree,0.31089,508,1310,0.28581,0.33596
2008,Hesse,Disagree completely,0.30847,554,1310,0.28345,0.33349
2008,"Rhineland-Palatinate, Saarland",Agree completely,0.07359,92,1090,0.05808,0.08910
2008,"Rhineland-Palatinate, Saarland",Agree,0.12621,142,1090,0.10649,0.14594
2008,"Rhineland-Palatinate, Saarland",Disagree,0.29709,372,1090,0.26995,0.32423
2008,"Rhineland-Palatinate, Saarland",Disagree completely,0.31808,484,1090,0.29042,0.34574
2008,Baden-Wuerttemberg,Agree completely,0.06535,165,2348,0.05535,0.07535
2008,Baden-Wuerttemberg,Agree,0.11758,296,2348,0.10455,0.13062
2008,Baden-Wuerttemberg,Disagree,0.30609,873,2348,0.28744,0.32473
2008,Baden-Wuerttemberg,Disagree completely,0.33030,1014,2348,0.31127,0.34932
2008,Bavaria,Agree completely,0.05751,153,2736,0.04878,0.06623
2008,Bavaria,Agree,0.12750,375,2736,0.11500,0.14000
2008,Bavaria,Disagree,0.36015,1173,2736,0.34216,0.37814
2008,Bavaria,Disagree completely,0.28076,1035,2736,0.26392,0.29761
2008,Berlin,Agree completely,0.07268,49,720,0.05370,0.09165
2008,Berlin,Agree,0.17897,123,720,0.15095,0.20699
2008,Berlin,Disagree,0.34769,284,720,0.31288,0.38250
2008,Berlin,Disagree completely,0.26789,264,720,0.23552,0.30026
2008,Brandenburg,Agree completely,0.06052,47,822,0.04421,0.07683
2008,Brandenburg,Agree,0.18391,138,822,0.15741,0.21041
2008,Brandenburg,Disagree,0.34268,342,822,0.31022,0.37515
2008,Brandenburg,Disagree completely,0.27214,295,822,0.24170,0.30259
2008,Mecklenburg-Western Pomerania,Agree completely,0.07734,41,485,0.05354,0.10114
2008,Mecklenburg-Western Pomerania,Agree,0.15240,66,485,0.12038,0.18442
2008,Mecklenburg-Western Pomerania,Disagree,0.30556,190,485,0.26453,0.34660
2008,Mecklenburg-Western Pomerania,Disagree completely,0.33992,188,485,0.29772,0.38212
2008,Saxony,Agree completely,0.04891,79,1429,0.03772,0.06010
2008,Saxony,Agree,0.13003,195,1429,0.11259,0.14748
2008,Saxony,Disagree,0.39831,651,1429,0.37292,0.42371
2008,Saxony,Disagree completely,0.28618,504,1429,0.26273,0.30962
2008,Saxony-Anhalt,Agree completely,0.06391,52,813,0.04708,0.08073
2008,Saxony-Anhalt,Agree,0.14336,125,813,0.11926,0.16746
2008,Saxony-Anhalt,Disagree,0.36046,332,813,0.32743,0.39348
2008,Saxony-Anhalt,Disagree completely,0.30997,304,813,0.27816,0.34178
2008,Thuringa,Agree completely,0.06803,59,873,0.05132,0.08475
2008,Thuringa,Agree,0.12606,124,873,0.10403,0.14809
2008,Thuringa,Disagree,0.40489,388,873,0.37231,0.43747
2008,Thuringa,Disagree completely,0.27634,302,873,0.24666,0.30602
2013,Schleswig-Holstein,Agree,0.07646,51,565,0.05453,0.09839
2013,Schleswig-Holstein,Disagree,0.29642,233,565,0.25873,0.33411
2013,Schleswig-Holstein,Disagree completely,0.31316,281,565,0.27488,0.35143
2013,Hamburg,Disagree,0.27565,114,273,0.22254,0.32875
2013,Hamburg,Disagree completely,0.35406,159,273,0.29722,0.41089
2013,Lower Saxony,Agree completely,0.03939,92,1769,0.03032,0.04845
2013,Lower Saxony,Agree,0.09381,221,1769,0.08022,0.10740
2013,Lower Saxony,Disagree,0.28689,675,1769,0.26581,0.30797
2013,Lower Saxony,Disagree completely,0.29555,781,1769,0.27428,0.31681
2013,Bremen,Disagree,0.25421,36,98,0.16756,0.34086
2013,Bremen,Disagree completely,0.27252,62,98,0.18391,0.36112
2013,North Rhine-Westphalia,Agree completely,0.03516,154,3706,0.02923,0.04109
2013,North Rhine-Westphalia,Agree,0.08892,388,3706,0.07975,0.09808
2013,North Rhine-Westphalia,Disagree,0.26297,1382,3706,0.24879,0.27714
2013,North Rhine-Westphalia,Disagree completely,0.30060,1782,3706,0.28583,0.31536
2013,Hesse,Agree completely,0.03179,57,1287,0.02220,0.04138
