year,age_gr,bula_h,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Schleswig-Holstein,Strongly agree,0.35595,42,82,0.25168,0.46022
2003,17-29 y.,Schleswig-Holstein,Agree,0.43053,40,82,0.32270,0.53836
2003,17-29 y.,Lower Saxony,Strongly agree,0.35481,126,326,0.30279,0.40683
2003,17-29 y.,Lower Saxony,Agree,0.49376,162,326,0.43940,0.54812
2003,17-29 y.,Lower Saxony,Disagree,0.13725,38,326,0.09984,0.17466
2003,17-29 y.,North Rhine-Westphalia,Strongly agree,0.46621,367,763,0.43078,0.50163
2003,17-29 y.,North Rhine-Westphalia,Agree,0.39864,321,763,0.36387,0.43340
2003,17-29 y.,North Rhine-Westphalia,Disagree,0.10696,75,763,0.08502,0.12891
2003,17-29 y.,Hesse,Strongly agree,0.40652,105,244,0.34476,0.46828
2003,17-29 y.,Hesse,Agree,0.43655,106,244,0.37419,0.49891
2003,17-29 y.,Hesse,Disagree,0.14701,33,244,0.10249,0.19154
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Strongly agree,0.51390,124,199,0.44428,0.58352
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Agree,0.36679,75,199,0.29966,0.43392
2003,17-29 y.,Baden-Wuerttemberg,Strongly agree,0.44004,208,507,0.39679,0.48329
2003,17-29 y.,Baden-Wuerttemberg,Agree,0.45218,237,507,0.40881,0.49554
2003,17-29 y.,Baden-Wuerttemberg,Disagree,0.09959,62,507,0.07350,0.12568
2003,17-29 y.,Bavaria,Strongly agree,0.41358,208,558,0.37268,0.45448
2003,17-29 y.,Bavaria,Agree,0.49575,297,558,0.45423,0.53727
2003,17-29 y.,Bavaria,Disagree,0.07411,53,558,0.05236,0.09586
2003,17-29 y.,Berlin,Strongly agree,0.29641,53,174,0.22836,0.36446
2003,17-29 y.,Berlin,Agree,0.48516,86,174,0.41069,0.55964
2003,17-29 y.,Berlin,Disagree,0.20436,35,174,0.14427,0.26445
2003,17-29 y.,Brandenburg,Strongly agree,0.52542,89,170,0.45014,0.60071
2003,17-29 y.,Brandenburg,Agree,0.40988,81,170,0.33573,0.48403
2003,17-29 y.,Mecklenburg-Western Pomerania,Strongly agree,0.56470,55,88,0.46052,0.66888
2003,17-29 y.,Mecklenburg-Western Pomerania,Agree,0.30986,33,88,0.21269,0.40704
2003,17-29 y.,Saxony,Strongly agree,0.32346,106,275,0.26807,0.37885
2003,17-29 y.,Saxony,Agree,0.55805,169,275,0.49924,0.61685
2003,17-29 y.,Saxony-Anhalt,Strongly agree,0.50384,97,164,0.42708,0.58060
2003,17-29 y.,Saxony-Anhalt,Agree,0.38140,67,164,0.30683,0.45597
2003,17-29 y.,Thuringa,Strongly agree,0.46246,93,183,0.39003,0.53490
2003,17-29 y.,Thuringa,Agree,0.42304,90,183,0.35126,0.49482
2003,30-45 y.,Schleswig-Holstein,Strongly agree,0.34625,61,178,0.27616,0.41634
2003,30-45 y.,Schleswig-Holstein,Agree,0.42802,81,178,0.35513,0.50091
2003,30-45 y.,Schleswig-Holstein,Disagree,0.20757,36,178,0.14782,0.26732
2003,30-45 y.,Hamburg,Agree,0.53029,41,41,0.37562,0.68496
2003,30-45 y.,Lower Saxony,Strongly agree,0.46259,275,621,0.42334,0.50183
2003,30-45 y.,Lower Saxony,Agree,0.44673,294,621,0.40760,0.48587
2003,30-45 y.,Lower Saxony,Disagree,0.07670,52,621,0.05576,0.09765
2003,30-45 y.,North Rhine-Westphalia,Strongly agree,0.41965,629,1468,0.39440,0.44491
2003,30-45 y.,North Rhine-Westphalia,Agree,0.45060,676,1468,0.42514,0.47607
2003,30-45 y.,North Rhine-Westphalia,Disagree,0.11433,163,1468,0.09804,0.13061
2003,30-45 y.,Hesse,Strongly agree,0.44569,224,495,0.40186,0.48952
2003,30-45 y.,Hesse,Agree,0.42775,222,495,0.38412,0.47138
2003,30-45 y.,Hesse,Disagree,0.11117,49,495,0.08345,0.13889
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Strongly agree,0.41891,193,438,0.37265,0.46517
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Agree,0.39949,180,438,0.35357,0.44541
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Disagree,0.15205,65,438,0.11838,0.18571
2003,30-45 y.,Baden-Wuerttemberg,Strongly agree,0.39012,362,906,0.35834,0.42190
2003,30-45 y.,Baden-Wuerttemberg,Agree,0.47099,439,906,0.43847,0.50351
2003,30-45 y.,Baden-Wuerttemberg,Disagree,0.11035,105,906,0.08993,0.13076
2003,30-45 y.,Bavaria,Strongly agree,0.38367,362,1005,0.35359,0.41375
2003,30-45 y.,Bavaria,Agree,0.52670,554,1005,0.49582,0.55759
2003,30-45 y.,Bavaria,Disagree,0.07073,89,1005,0.05487,0.08659
2003,30-45 y.,Berlin,Strongly agree,0.38273,94,226,0.31922,0.44624
2003,30-45 y.,Berlin,Agree,0.44080,96,226,0.37593,0.50567
2003,30-45 y.,Berlin,Disagree,0.13828,36,226,0.09318,0.18339
2003,30-45 y.,Brandenburg,Strongly agree,0.39936,94,214,0.33358,0.46513
2003,30-45 y.,Brandenburg,Agree,0.51786,120,214,0.45075,0.58496
2003,30-45 y.,Mecklenburg-Western Pomerania,Strongly agree,0.57823,83,145,0.49756,0.65889
2003,30-45 y.,Mecklenburg-Western Pomerania,Agree,0.36184,62,145,0.28335,0.44033
2003,30-45 y.,Saxony,Strongly agree,0.38585,180,468,0.34170,0.43000
2003,30-45 y.,Saxony,Agree,0.48751,235,468,0.44218,0.53285
2003,30-45 y.,Saxony,Disagree,0.09603,53,468,0.06931,0.12276
2003,30-45 y.,Saxony-Anhalt,Strongly agree,0.44847,107,220,0.38260,0.51434
2003,30-45 y.,Saxony-Anhalt,Agree,0.45416,113,220,0.38821,0.52010
2003,30-45 y.,Thuringa,Strongly agree,0.45216,122,232,0.38798,0.51635
2003,30-45 y.,Thuringa,Agree,0.39387,110,232,0.33086,0.45688
2003,46-65 y.,Schleswig-Holstein,Strongly agree,0.33974,81,244,0.28019,0.39929
2003,46-65 y.,Schleswig-Holstein,Agree,0.44948,125,244,0.38694,0.51203
2003,46-65 y.,Schleswig-Holstein,Disagree,0.14389,38,244,0.09976,0.18802
