syear,quintil_oecd,pli0093_h,proportion,n,lower_confidence,upper_confidence
2001,4. Quintil,5.0,0.1514508465193523,21921,0.1467051469085396,0.156196546130165
2001,5. Quintil,5.0,0.08040780550814228,21921,0.07680805308076724,0.08400755793551731
2001,3. Quintil,4.0,0.07759376297458136,21921,0.07405215560496065,0.08113537034420207
2001,4. Quintil,4.0,0.06813673478802418,21921,0.06480099131367907,0.07147247826236929
2001,5. Quintil,4.0,0.04262582460672602,21921,0.03995156760612526,0.045300081607326785
2001,2. Quintil,4.0,0.04041149605572727,21921,0.03780461706035586,0.04301837505109868
2001,3. Quintil,2.0,0.028186557180421644,21921,0.025995577460068916,0.030377536900774372
2001,4. Quintil,2.0,0.025418646491673202,21921,0.023335061838832775,0.02750223114451363
2001,3. Quintil,3.0,0.020113484338238685,21921,0.018255006285260552,0.021971962391216817
2001,4. Quintil,3.0,0.01808368316648983,21921,0.016319650701814275,0.019847715631165382
2001,5. Quintil,2.0,0.017945287632052404,21921,0.016187894421827373,0.019702680842277435
2001,2. Quintil,2.0,0.014762190339991696,21921,0.013165679668933823,0.016358701011049567
2001,5. Quintil,3.0,0.012271070720118097,21921,0.01081364641870852,0.013728495021527674
2001,2. Quintil,3.0,0.009041841583244914,21921,0.007788752357273301,0.010294930809216528
2003,3. Quintil,5.0,0.17245922493298804,22166,0.1674858600579118,0.17743258980806428
2003,4. Quintil,5.0,0.13965744400527008,22166,0.13509413209799986,0.1442207559125403
2003,2. Quintil,5.0,0.11830448412157557,22166,0.11405268903235874,0.1225562792107924
2003,5. Quintil,5.0,0.09981372949888692,22166,0.09586757812334715,0.1037598808744267
2003,5. Quintil,4.0,0.07664349643360138,22166,0.073141346238563,0.08014564662863977
2003,4. Quintil,4.0,0.07582572350188542,22166,0.0723407648759576,0.07931068212781324
2003,3. Quintil,4.0,0.06782972150288492,22166,0.06451940095563984,0.07114004205013001
2003,2. Quintil,4.0,0.03548225887056472,22166,0.03304684291413115,0.03791767482699829
2003,5. Quintil,2.0,0.03293807641633729,22166,0.030588504917986703,0.03528764791468787
2003,5. Quintil,3.0,0.031393394211984914,22166,0.029097746422957732,0.033689042001012096
2003,4. Quintil,2.0,0.028440325291899504,22166,0.026251987165085547,0.03062866341871346
2003,4. Quintil,3.0,0.025487256371814093,22166,0.023412497109865284,0.027562015633762902
2003,3. Quintil,2.0,0.024351460633319704,22166,0.022322275769216436,0.026380645497422972
2003,3. Quintil,3.0,0.020944073417836537,22166,0.019058919855638443,0.02282922698003463
2003,2. Quintil,2.0,0.012221162146199628,22166,0.010774728489234593,0.013667595803164663
2003,2. Quintil,3.0,0.011448821044023443,22166,0.010048291193829122,0.012849350894217763
2003,5. Quintil,1.0,0.00881377493071646,22166,0.0075833049754024965,0.010044244886030423
2003,4. Quintil,1.0,0.007178229067284539,22166,0.006066864082768585,0.008289594051800494
2003,3. Quintil,1.0,0.005997001499250375,22166,0.004980581193072774,0.007013421805427975
2003,2. Quintil,1.0,0.004770342101676434,22166,0.0038632553492703907,0.0056774288540824775
2005,3. Quintil,5.0,0.16701603860966216,20698,0.16193456950915924,0.17209750771016508
2005,4. Quintil,5.0,0.14025252279042558,20698,0.1355217436189178,0.14498330196193335
2005,2. Quintil,5.0,0.11938770535757812,20698,0.11497033253518604,0.12380507817997019
2005,5. Quintil,5.0,0.11763272071369375,20698,0.11324356843749851,0.122021872989889
2005,5. Quintil,4.0,0.08643299371130503,20698,0.08260472987273626,0.0902612575498738
2005,4. Quintil,4.0,0.08068054404523961,20698,0.07697023987240043,0.0843908482180788
2005,3. Quintil,4.0,0.07395310291034954,20698,0.07038788096696547,0.07751832485373361
2005,2. Quintil,4.0,0.041680885292253694,20698,0.03895808729332479,0.0444036832911826
2005,5. Quintil,2.0,0.03495344415736362,20698,0.03245130764472139,0.03745558067000585
2005,5. Quintil,3.0,0.026471018378589187,20698,0.024284003955045604,0.02865803280213277
2005,4. Quintil,2.0,0.025398527762882074,20698,0.023255095895719235,0.027541959630044913
2005,4. Quintil,3.0,0.022327304636084434,20698,0.020314476140142645,0.024340133132026223
2005,3. Quintil,2.0,0.0222785550626432,20698,0.020267875051224064,0.02428923507406234
2005,3. Quintil,3.0,0.01676985326378394,20698,0.015020473476444661,0.01851923305112322
2005,2. Quintil,2.0,0.01467362160581095,20698,0.013035483199155701,0.016311760012466196
2005,2. Quintil,3.0,0.010091161702335105,20698,0.008729528716692653,0.011452794687977556
2007,3. Quintil,5.0,0.16769208052369936,20850,0.16262099036773198,0.17276317067966673
2007,4. Quintil,5.0,0.14864399271545997,20850,0.1438152693540476,0.15347271607687235
2007,5. Quintil,5.0,0.1229020032485111,20850,0.11844537322075259,0.12735863327626962
2007,2. Quintil,5.0,0.11389476792833587,20850,0.10958258099601219,0.11820695486065956
2007,5. Quintil,4.0,0.08288625289166708,20850,0.07914380384053013,0.08662870194280403
2007,4. Quintil,4.0,0.07757050745680957,20850,0.07393957685737002,0.08120143805624913
2007,3. Quintil,4.0,0.06723433577791997,20850,0.06383507192115982,0.07063359963468012
2007,5. Quintil,2.0,0.039868090761431316,20850,0.037212377314879724,0.04252380420798291
2007,2. Quintil,4.0,0.03415858640547325,20850,0.031693081345030544,0.036624091465915956
2007,5. Quintil,3.0,0.02899050056602845,20850,0.026713083146705487,0.03126791798535141
2007,4. Quintil,2.0,0.028842840970615742,20850,0.026571058116799034,0.03111462382443245
2007,3. Quintil,2.0,0.02392085445685879,20850,0.02184673434347945,0.025994974570238128
2007,4. Quintil,3.0,0.023034896884382535,20850,0.020998625287506324,0.025071168481258746
2007,3. Quintil,3.0,0.018408229561451002,20850,0.0165836008398896,0.020232858283012405
2007,2. Quintil,2.0,0.013043264261455923,20850,0.011503177293086302,0.014583351229825545
2007,2. Quintil,3.0,0.008908795589900084,20850,0.007633328228182812,0.010184262951617357
2008,3. Quintil,5.0,0.15464614424626905,19571,0.1495804569197198,0.1597118315728183
2008,4. Quintil,5.0,0.13733035203577557,19571,0.1325080424435858,0.14215266162796533
2008,5. Quintil,5.0,0.11985856169725963,19571,0.11530804902475313,0.12440907436976613
2008,2. Quintil,5.0,0.10540273516717799,19571,0.10110054814057381,0.10970492219378217
2008,5. Quintil,4.0,0.08512297852425771,19571,0.08121318044842923,0.08903277660008618
2008,4. Quintil,4.0,0.07711507461910456,19571,0.07337747324677764,0.08085267599143149
2008,3. Quintil,4.0,0.06349123810514273,19571,0.06007488789842816,0.06690758831185731
2008,5. Quintil,2.0,0.03936352763766835,19571,0.036639094811253436,0.042087960464083266
2008,5. Quintil,3.0,0.03593156882117415,19571,0.033323965151139515,0.03853917249120878
2008,4. Quintil,2.0,0.03296760438874734,19571,0.030466027997977832,0.03546918077951684
2008,2. Quintil,4.0,0.03036763558837294,19571,0.02796350195612065,0.03277176922062523
2008,4. Quintil,3.0,0.02542769486766159,19571,0.023222179484074082,0.027633210251249096
2008,3. Quintil,2.0,0.024075711091466903,19571,0.0219281417869272,0.026223280396006608
2008,3. Quintil,3.0,0.020071759138890335,19571,0.018106863818877193,0.022036654458903477
2008,2. Quintil,2.0,0.011855857729707243,19571,0.010339414338681756,0.01337230112073273
2008,5. Quintil,1.0,0.010503873953512557,19571,0.009075534728961672,0.011932213178063443
2008,2. Quintil,3.0,0.00920388955332536,19571,0.007865977985813264,0.010541801120837455
2008,4. Quintil,1.0,0.00722791326504082,19571,0.006041104328100608,0.008414722201981032
2008,3. Quintil,1.0,0.006291924496906037,19571,0.0051841006137436,0.007399748380068474
2008,2. Quintil,1.0,0.0037439550725391294,19571,0.002888296783324633,0.004599613361753626
2009,3. Quintil,5.0,0.15411764705882353,18254,0.14887973484394365,0.1593555592737034
2009,4. Quintil,5.0,0.14717086834733895,18254,0.14203139062507053,0.15231034606960736
2009,5. Quintil,5.0,0.13310924369747898,18254,0.12818132717687944,0.13803716021807852
2009,2. Quintil,5.0,0.10100840336134453,18254,0.09663687180756488,0.1053799349151242
2009,5. Quintil,4.0,0.09591036414565826,18254,0.09163851838610146,0.10018220990521506
2009,4. Quintil,4.0,0.08420168067226891,18254,0.08017323649986095,0.08823012484467686
2009,3. Quintil,4.0,0.06403361344537815,18254,0.06048211867656002,0.06758510821419629
2009,5. Quintil,2.0,0.043641456582633055,18254,0.04067773749080821,0.0466051756744579
2009,2. Quintil,4.0,0.03238095238095238,18254,0.02981307630172221,0.034948828460182546
2009,4. Quintil,2.0,0.030252100840336135,18254,0.027767342015788794,0.032736859664883475
2009,5. Quintil,3.0,0.030028011204481793,18254,0.027552186288434904,0.03250383612052868
2009,3. Quintil,2.0,0.024705882352941175,18254,0.02245400343442547,0.026957761271456878
2009,4. Quintil,3.0,0.02246498599439776,18254,0.020315194771424325,0.02461477721737119
2009,3. Quintil,3.0,0.01680672268907563,18254,0.014941897977488473,0.018671547400662784
2009,2. Quintil,2.0,0.01215686274509804,18254,0.010567101892176078,0.013746623598020001
2009,2. Quintil,3.0,0.008011204481792718,18254,0.006717963852635411,0.009304445110950025
2011,3. Quintil,5.0,0.17267155560279165,28898,0.16831371283400715,0.17702939837157616
2011,4. Quintil,5.0,0.14971481205937578,28898,0.14560107177542533,0.15382855234332624
2011,5. Quintil,5.0,0.12916710950508378,28898,0.12530018618440242,0.13303403282576515
2011,2. Quintil,5.0,0.12045204945619442,28898,0.11669921821456401,0.12420488069782483
2011,5. Quintil,4.0,0.08428100754596662,28898,0.08107792487210802,0.08748409021982523
2011,4. Quintil,4.0,0.06840967867644454,28898,0.06549900554331835,0.07132035180957073
2011,3. Quintil,4.0,0.053672016154745456,28898,0.051073550540234505,0.056270481769256406
2011,5. Quintil,2.0,0.043327310730860526,28898,0.04097992352647139,0.04567469793524966
2011,4. Quintil,2.0,0.03464767775534063,28898,0.0325390390859721,0.03675631642470916
2011,2. Quintil,4.0,0.02997130407057073,28898,0.028005377516120814,0.03193723062502065
2011,3. Quintil,2.0,0.029014773089595068,28898,0.027079518623267643,0.030950027555922494
2011,5. Quintil,3.0,0.025330357459170297,28898,0.023518718894368226,0.027141996023972367
2011,4. Quintil,3.0,0.019626598646685797,28898,0.01802725990090311,0.021225937392468485
2011,3. Quintil,3.0,0.016296453749955715,28898,0.014836628568790804,0.017756278931120625
2011,2. Quintil,2.0,0.014631381301590675,28898,0.013246972965409765,0.016015789637771585
2011,2. Quintil,3.0,0.008785914195628299,28898,0.007709946111467893,0.009861882279788705
2013,4. Quintil,5.0,0.13563191246506867,31177,0.1318311632471351,0.13943266168300225
2013,3. Quintil,5.0,0.12819301767229505,31177,0.12448210045004682,0.13190393489454327
2013,5. Quintil,5.0,0.12106899673318376,31177,0.11744796130785655,0.12469003215851097
2013,5. Quintil,4.0,0.09477702995237533,31177,0.09152564613242699,0.09802841377232367
2013,4. Quintil,4.0,0.07741960876923683,31177,0.07445295744501834,0.08038626009345531
2013,2. Quintil,5.0,0.07702601645215885,31177,0.0740662846524033,0.07998574825191442
2013,3. Quintil,4.0,0.059314362183650174,31177,0.05669231139938033,0.06193641296792002
2013,5. Quintil,2.0,0.05274137048844806,31177,0.050260244027578754,0.05522249694931737
2013,5. Quintil,3.0,0.04089424174440115,31177,0.038695859341476166,0.04309262414732613
2013,4. Quintil,2.0,0.03817845475656315,31177,0.036051318383807276,0.04030559112931903
2013,4. Quintil,3.0,0.029322627622308813,31177,0.027449886248242822,0.031195368996374803
2013,2. Quintil,4.0,0.02829928759790609,31177,0.026458545597235678,0.0301400295985765
2013,3. Quintil,2.0,0.026606840634470816,31177,0.02482043652558574,0.028393244743355892
2013,3. Quintil,3.0,0.021647577439288385,31177,0.020032135985183518,0.02326301889339325
2013,2. Quintil,2.0,0.015350100366040854,31177,0.013985405869752509,0.0167147948623292
2013,5. Quintil,1.0,0.014917148817255086,31177,0.013571541932786374,0.0162627557017238
2013,4. Quintil,1.0,0.011886487975754713,31177,0.010683478338081117,0.013089497613428308
2013,3. Quintil,1.0,0.01086314795135199,31177,0.009712493429768291,0.01201380247293569
2013,2. Quintil,3.0,0.009485574841579093,31177,0.008409602420734113,0.010561547262424073
2013,2. Quintil,1.0,0.006376195536663124,31177,0.00549264637921986,0.007259744694106388
2015,4. Quintil,5.0,0.16428089635014614,27342,0.15988887311840053,0.16867291958189176
2015,5. Quintil,5.0,0.16184516225736342,27342,0.15747947198489456,0.16621085252983228
2015,3. Quintil,5.0,0.1425091808438882,27342,0.13836558782034433,0.14665277386743206
2015,2. Quintil,5.0,0.10005246196507532,27342,0.09649562942702772,0.10360929450312292
2015,5. Quintil,4.0,0.09926553248894551,27342,0.0957211664953666,0.10280989848252442
2015,4. Quintil,4.0,0.06625196732369032,27342,0.06330377934326085,0.06920015530411978
2015,5. Quintil,2.0,0.05238701941092708,27342,0.04974602016438885,0.0550280186574653
2015,3. Quintil,4.0,0.04376826800569587,27342,0.04134332135699634,0.04619321465439541
2015,4. Quintil,2.0,0.0343251142921382,27342,0.032167059851584315,0.036483168732692084
2015,5. Quintil,3.0,0.032376527017912014,27342,0.030278508776831546,0.03447454525899248
2015,3. Quintil,2.0,0.023720302780484148,27342,0.021916503642974313,0.025524101917993983
2015,2. Quintil,4.0,0.02338304729071423,27342,0.02159180796554164,0.02517428661588682
2015,4. Quintil,3.0,0.02038522071498164,27342,0.018710176384682666,0.02206026504528061
2015,3. Quintil,3.0,0.01397736640935322,27342,0.012585822070135616,0.015368910748570823
2015,2. Quintil,2.0,0.013452746758600014,27342,0.012087203818751112,0.014818289698448917
2015,2. Quintil,3.0,0.008019186090084689,27342,0.00696198472815661,0.00907638745201277
2017,5. Quintil,5.0,0.16563106157740737,31140,0.16150204407389243,0.1697600790809223
2017,2. Quintil,5.0,0.14314363678206266,31140,0.13925375140824284,0.14703352215588247
2017,4. Quintil,5.0,0.13854094749646578,31140,0.13470384709109698,0.1423780479018346
2017,3. Quintil,5.0,0.10842620902784628,31140,0.10497284349059459,0.11187957456509796
2017,5. Quintil,4.0,0.10217970214025052,31140,0.09881556421298689,0.10554384006751415
2017,4. Quintil,4.0,0.061445901962718215,31140,0.05877859570290432,0.06411320822253211
2017,5. Quintil,2.0,0.05694184173324128,31140,0.054368000462254845,0.059515683004227715
2017,2. Quintil,4.0,0.03586810007561561,31140,0.03380262870378374,0.03793357144744748
2017,3. Quintil,4.0,0.03567084196337574,31140,0.03361084729320167,0.037730836633549814
2017,5. Quintil,3.0,0.03527632573889601,31140,0.03322733541528271,0.037325316062509314
2017,4. Quintil,2.0,0.03277772298385771,31140,0.030800073579455852,0.03475537238825957
2017,3. Quintil,2.0,0.02107374165762567,31140,0.019478440860794793,0.022669042454456546
2017,4. Quintil,3.0,0.01831212808626755,31140,0.016822928562210303,0.019801327610324795
2017,2. Quintil,2.0,0.017358713877108196,31140,0.015908095940078335,0.018809331814138058
2017,3. Quintil,3.0,0.012098497550711773,31140,0.01088421624024003,0.013312778861183516
2017,2. Quintil,3.0,0.012098497550711773,31140,0.01088421624024003,0.013312778861183516
2017,2. Quintil,1.0,0.0029259953315580105,31140,0.0023260698918409154,0.0035259207712751055
2017,3. Quintil,1.0,0.00019725811223986585,31140,4.1277232568062374e-05,0.0003532389919116693
2017,5. Quintil,1.0,3.287635203997764e-05,31140,-3.080781007564325e-05,9.656051415559853e-05
2018,2. Quintil,5.0,0.5505050505050505,29779,0.5448551073476798,0.5561549936624212
2018,2. Quintil,4.0,0.14299242424242425,29779,0.13901639232942456,0.14696845615542395
2018,3. Quintil,5.0,0.11174242424242424,29779,0.10816410139721928,0.1153207470876292
2018,2. Quintil,3.0,0.04671717171717172,29779,0.04432027029690099,0.04911407313744245
2018,2. Quintil,2.0,0.03819444444444445,29779,0.03601751298341574,0.040371375905473156
2018,3. Quintil,4.0,0.026199494949494948,29779,0.02438530618096503,0.028013683718024866
2018,4. Quintil,5.0,0.01893939393939394,29779,0.017391176433315614,0.020487611445472266
2018,3. Quintil,3.0,0.016414141414141416,29779,0.014970975576150364,0.017857307252132467
2018,2. Quintil,1.0,0.013888888888888888,29779,0.012559666357182055,0.015218111420595721
2018,3. Quintil,2.0,0.01167929292929293,29779,0.010459016452698247,0.012899569405887613
2018,5. Quintil,5.0,0.005681818181818182,29779,0.004828114070330385,0.006535522293305979
2018,4. Quintil,4.0,0.005681818181818182,29779,0.004828114070330385,0.006535522293305979
2018,4. Quintil,2.0,0.003787878787878788,29779,0.003090168761746965,0.004485588814010611
2018,4. Quintil,3.0,0.0025252525252525255,29779,0.0019552137761740178,0.003095291274331033
2018,3. Quintil,1.0,0.0025252525252525255,29779,0.0019552137761740178,0.003095291274331033
2018,5. Quintil,4.0,0.000946969696969697,29779,0.0005976176211775942,0.0012963217727617999
2018,5. Quintil,3.0,0.0006313131313131314,29779,0.0003460232970819562,0.0009166029655443065
2018,4. Quintil,1.0,0.0006313131313131314,29779,0.0003460232970819562,0.0009166029655443065
2018,5. Quintil,2.0,0.0003156565656565657,29779,0.00011389433291159837,0.000517418798401533
2019,5. Quintil,5.0,0.1998886607981629,29565,0.19533000899380903,0.20444731260251675
2019,4. Quintil,5.0,0.12257750252252879,29565,0.11883917888514349,0.12631582615991407
2019,5. Quintil,4.0,0.11895897846282315,29565,0.11526866032621898,0.12264929659942732
2019,2. Quintil,5.0,0.09651717059253331,29565,0.09315105231235776,0.09988328887270886
2019,3. Quintil,5.0,0.0898716119828816,29565,0.08661152096061121,0.09313170300515199
2019,5. Quintil,2.0,0.0668383146028322,29565,0.06399150564189639,0.069685123563768
2019,4. Quintil,4.0,0.0533384363800842,29565,0.050776993698793085,0.05589987906137532
2019,5. Quintil,3.0,0.050415782331860406,29565,0.0479216635716654,0.052909901092055414
2019,3. Quintil,4.0,0.03051390000347935,29565,0.028553310006980623,0.032474489999978075
2019,4. Quintil,2.0,0.028391496468459693,29565,0.02649825100317204,0.030284741933747347
2019,2. Quintil,4.0,0.02473817890817995,29565,0.02296761501186074,0.026508742804499164
2019,5. Quintil,1.0,0.022894123377753036,29565,0.02118921929101463,0.02459902746449144
2019,4. Quintil,3.0,0.020041056330677428,29565,0.018443591246692002,0.021638521414662854
2019,3. Quintil,2.0,0.015657075258341743,29565,0.014241947463114074,0.01707220305356941
2019,3. Quintil,3.0,0.013673845725618455,29565,0.012350044611567187,0.014997646839669723
2019,2. Quintil,2.0,0.01148185518945061,29565,0.010267444769270464,0.012696265609630757
2019,4. Quintil,1.0,0.011307887686580146,29565,0.010102606417029404,0.012513168956130888
2019,2. Quintil,3.0,0.010542430673950106,29565,0.009378207890058941,0.011706653457841271
2019,3. Quintil,1.0,0.007237048119411294,29565,0.006270840093496655,0.008203256145325933
2019,2. Quintil,1.0,0.005010264082669357,29565,0.004205429296945811,0.005815098868392903
2019,1. Quintil,1.0,3.479350057409276e-05,29565,-3.244354729272374e-05,0.00010203054844090926
2019,1. Quintil,4.0,3.479350057409276e-05,29565,-3.244354729272374e-05,0.00010203054844090926
2019,1. Quintil,2.0,3.479350057409276e-05,29565,-3.244354729272374e-05,0.00010203054844090926
2021,5. Quintil,5.0,0.2264183881291824,19931,0.22060806289319554,0.2322287133651693
2021,5. Quintil,4.0,0.14937445446610417,19931,0.14442566585245672,0.15432324307975162
2021,4. Quintil,5.0,0.10864125691009602,19931,0.10432094420893287,0.11296156961125917
2021,5. Quintil,2.0,0.09473377945883038,19931,0.0906681095404785,0.09879944937718226
2021,5. Quintil,3.0,0.0825720104742508,19931,0.07875086168129115,0.08639315926721046
2021,3. Quintil,5.0,0.05848123363398312,19931,0.05522350969044105,0.0617389575775252
2021,4. Quintil,4.0,0.05120744835612453,19931,0.04814729121789897,0.054267605494350085
2021,2. Quintil,5.0,0.03479778876927553,19931,0.03225344080728268,0.03734213673126838
2021,5. Quintil,1.0,0.03165551352924062,19931,0.02922481470755662,0.03408621235092462
2021,4. Quintil,2.0,0.029327902240325866,19931,0.02698546318870892,0.03167034129194281
2021,3. Quintil,4.0,0.024498108815827757,19931,0.022351900544331175,0.02664431708732434
2021,4. Quintil,3.0,0.024381728251382018,19931,0.022240496214117944,0.02652296028864609
2021,3. Quintil,2.0,0.016875181844631947,19931,0.015086965387922155,0.018663398301341737
2021,3. Quintil,3.0,0.012045388420133838,19931,0.010530884409799551,0.013559892430468125
2021,4. Quintil,1.0,0.011696246726796625,19931,0.01020358976933994,0.01318890368425331
2021,2. Quintil,4.0,0.011638056444573755,19931,0.010149073360963856,0.013127039528183655
2021,3. Quintil,1.0,0.009601396566773349,19931,0.008247567792692895,0.010955225340853803
2021,2. Quintil,2.0,0.009368635437881873,19931,0.008031160251039777,0.01070611062472397
2021,2. Quintil,3.0,0.007331975560081467,19931,0.006147560154810317,0.008516390965352616
2021,2. Quintil,1.0,0.005353505964503928,19931,0.0043404229119200005,0.006366589017087855
