year,pli0093_h,pgisced97,proportion,n,lower_confidence,upper_confidence
1995,At least once per week,middle vocational,0.4760119940029985,17246,0.46855812937014346,0.4834658586358535
1995,At least once per week,higher education,0.22113943028485758,17246,0.21494537848941347,0.22733348208030169
1995,At least once per week,general elementary,0.136431784107946,17246,0.13130885926589228,0.14155470894999975
1995,At least once per week,higher vocational,0.06746626686656672,17246,0.0637226836134992,0.07120985011963424
1995,At least once per week,vocational + Abi,0.05172413793103448,17246,0.04841872395528549,0.05502955190678347
1995,At least once per week,in school,0.03973013493253373,17246,0.036814933621761026,0.042645336243306436
1995,At least once per week,inadequately,0.0074962518740629685,17246,0.0062088917775636535,0.008783611970562284
1995,At least once per month,middle vocational,0.49667616334283,17246,0.4892138704920798,0.5041384561935802
1995,At least once per month,higher education,0.22507122507122507,17246,0.2188381442002844,0.23130430594216572
1995,At least once per month,general elementary,0.13580246913580246,17246,0.13068951114852712,0.1409154271230778
1995,At least once per month,higher vocational,0.08072174738841406,17246,0.07665609119072432,0.0847874035861038
1995,At least once per month,vocational + Abi,0.039886039886039885,17246,0.03696536153007435,0.04280671824200542
1995,At least once per month,in school,0.011396011396011397,17246,0.009811849740335419,0.012980173051687374
1995,At least once per month,inadequately,0.010446343779677113,17246,0.008928896150826295,0.011963791408527932
1995,Seldom,middle vocational,0.5582471420794775,17246,0.5508354935106535,0.5656587906483014
1995,Seldom,higher education,0.1769188894937398,17246,0.17122354104083354,0.18261423794664605
1995,Seldom,general elementary,0.12248230811105063,17246,0.11758929362000936,0.1273753226020919
1995,Seldom,higher vocational,0.07348938486663037,17246,0.06959490568789074,0.07738386404537
1995,Seldom,vocational + Abi,0.04436581382689167,17246,0.04129267665730214,0.047438950996481204
1995,Seldom,inadequately,0.016058791507893303,17246,0.014182704892177059,0.017934878123609548
1995,Seldom,in school,0.008437670114316821,17246,0.007072511351758245,0.009802828876875396
1995,Never,middle vocational,0.5202641849294506,17246,0.5128078584321715,0.5277205114267297
1995,Never,general elementary,0.24557190033023116,17246,0.23914783211531798,0.25199596854514433
1995,Never,higher education,0.08510957670369258,17246,0.08094485835263758,0.08927429505474758
1995,Never,inadequately,0.0666466526568598,17246,0.06292424360139623,0.07036906171232338
1995,Never,higher vocational,0.0462323626538577,17246,0.04309831052659727,0.04936641478111814
1995,Never,vocational + Abi,0.028970279195436807,17246,0.026467027712051814,0.031473530678821804
1995,Never,in school,0.00720504353047133,17246,0.00594275113433795,0.008467335926604709
1998,At least once per week,middle vocational,0.4622425629290618,18147,0.4549884914503076,0.46949663440781597
1998,At least once per week,higher education,0.2387490465293669,18147,0.2325462376563091,0.2449518554024247
1998,At least once per week,general elementary,0.13348588863463004,18147,0.1285375529897909,0.1384342242794692
1998,At least once per week,higher vocational,0.06788710907704043,18147,0.06422710502398377,0.0715471131300971
1998,At least once per week,vocational + Abi,0.04958047292143402,18147,0.04642207635007167,0.05273886949279637
1998,At least once per week,in school,0.03966437833714721,18147,0.0368247238753597,0.04250403279893473
1998,At least once per week,inadequately,0.008390541571319604,18147,0.007063394726867035,0.009717688415772172
1998,At least once per month,middle vocational,0.48886827458256027,18147,0.48159523421698663,0.4961413149481339
1998,At least once per month,higher education,0.24025974025974026,18147,0.23404351528570566,0.24647596523377485
1998,At least once per month,general elementary,0.1280148423005566,18147,0.12315369970338566,0.13287598489772753
1998,At least once per month,higher vocational,0.06493506493506493,18147,0.061349858420007126,0.06852027145012272
1998,At least once per month,vocational + Abi,0.05380333951762523,18147,0.0505205051333748,0.05708617390187567
1998,At least once per month,in school,0.01855287569573284,18147,0.01658954831843928,0.020516203073026398
1998,At least once per month,inadequately,0.0055658627087198514,18147,0.004483412549224937,0.006648312868214766
1998,Seldom,middle vocational,0.547526403557532,18147,0.5402844988461969,0.5547683082688671
1998,Seldom,higher education,0.18982768204558087,18147,0.18412180874183615,0.1955335553493256
1998,Seldom,general elementary,0.11534185658699278,18147,0.11069419112157028,0.11998952205241528
1998,Seldom,higher vocational,0.0792106725958866,18147,0.07528127802575992,0.08314006716601328
1998,Seldom,vocational + Abi,0.04641467481934408,18147,0.04335369062324353,0.04947565901544463
1998,Seldom,in school,0.013618677042801557,18147,0.011932343291150515,0.015305010794452598
1998,Seldom,inadequately,0.008060033351862146,18147,0.0067590708896791835,0.00936099581404511
1998,Never,middle vocational,0.5294439879485072,18147,0.5221817692132972,0.5367062066837173
1998,Never,general elementary,0.23267597918378527,18147,0.2265281920203953,0.23882376634717523
1998,Never,higher education,0.0958641468090934,18147,0.09158064846711694,0.10014764515106986
1998,Never,inadequately,0.05409476855655985,18147,0.050803562307552605,0.05738597480556709
1998,Never,higher vocational,0.050534100246507806,18147,0.04734707424788268,0.05372112624513293
1998,Never,vocational + Abi,0.02889619282388387,18147,0.026458905142527328,0.03133348050524041
1998,Never,in school,0.008490824431662557,18147,0.007155837694846126,0.009825811168478988
2001,At least once per week,middle vocational,0.4406685236768802,27798,0.43483219231498155,0.44650485503877885
2001,At least once per week,higher education,0.26852367688022283,27798,0.2633136408665399,0.27373371289390575
2001,At least once per week,general elementary,0.1075208913649025,27798,0.1038792702918615,0.1111625124379435
2001,At least once per week,higher vocational,0.07688022284122563,27798,0.0737484832651456,0.08001196241730565
2001,At least once per week,vocational + Abi,0.0596100278551532,27798,0.056826709054695064,0.06239334665561134
2001,At least once per week,in school,0.043454038997214485,27798,0.041057319040770625,0.045850758953658345
2001,At least once per week,inadequately,0.003342618384401114,27798,0.002664093720440238,0.00402114304836199
2001,At least once per month,middle vocational,0.45836637589214907,27798,0.4525089273696299,0.46422382441466825
2001,At least once per month,higher education,0.2696272799365583,27798,0.2644104883941674,0.2748440714789491
2001,At least once per month,higher vocational,0.0943695479777954,27798,0.09093285494753187,0.09780624100805893
2001,At least once per month,general elementary,0.08247422680412371,27798,0.07924039402686822,0.0857080595813792
2001,At least once per month,vocational + Abi,0.06819984139571768,27798,0.06523635888592473,0.07116332390551063
2001,At least once per month,in school,0.025376685170499604,27798,0.023527905571632257,0.02722546476936695
2001,At least once per month,inadequately,0.0015860428231562252,27798,0.0011182408251447125,0.002053844821167738
2001,Seldom,middle vocational,0.5230168516235101,27798,0.5171452219713424,0.5288884812756778
2001,Seldom,higher education,0.2198931360460337,27798,0.21502422116538591,0.22476205092668147
2001,Seldom,general elementary,0.09227291409782162,27798,0.08887068102815855,0.0956751471674847
2001,Seldom,higher vocational,0.08816276202219482,27798,0.08482964507388358,0.09149587897050607
2001,Seldom,vocational + Abi,0.06083025071927661,27798,0.05802041358968929,0.06364008784886394
2001,Seldom,in school,0.012741471434443074,27798,0.011422988431288396,0.014059954437597753
2001,Seldom,inadequately,0.0030826140567200987,27798,0.0024309279561101163,0.003734300157330081
2001,Never,middle vocational,0.5657914478619654,27798,0.5599646940104953,0.5716182017134356
2001,Never,general elementary,0.1671417854463616,27798,0.16275569734002446,0.17152787355269875
2001,Never,higher education,0.12153038259564891,27798,0.11768928712727254,0.1253714780640253
2001,Never,higher vocational,0.07269317329332334,27798,0.06964100948443562,0.07574533710221105
2001,Never,vocational + Abi,0.04246061515378845,27798,0.04009021994850333,0.04483101035907357
2001,Never,inadequately,0.02138034508627157,27798,0.0196798960576821,0.023080794114861036
2001,Never,in school,0.00900225056264066,27798,0.007891897286059003,0.010112603839222316
2003,At least once per week,middle vocational,0.3935804356132977,27727,0.38782990415981483,0.39933096706678056
2003,At least once per week,higher education,0.32327092090179593,27727,0.3177654386158303,0.3287764031877616
2003,At least once per week,higher vocational,0.08291937332823844,27727,0.07967346391568783,0.08616528274078905
2003,At least once per week,general elementary,0.07451280091708062,27727,0.07142175623776155,0.0776038455963997
2003,At least once per week,vocational + Abi,0.0661062285059228,27727,0.06318157406528917,0.06903088294655645
2003,At least once per week,in school,0.0580817730225449,27727,0.05532861484753311,0.06083493119755669
2003,At least once per week,inadequately,0.0015284677111196026,27727,0.0010686342105591289,0.0019883012116800763
2003,At least once per month,middle vocational,0.4518167456556082,27727,0.4459587550066114,0.457674736304605
2003,At least once per month,higher education,0.3101632438125329,27727,0.30471855628333866,0.31560793134172715
2003,At least once per month,higher vocational,0.08425487098472881,27727,0.08098530995943705,0.08752443201002057
2003,At least once per month,vocational + Abi,0.06687730384412849,27727,0.06393685664924863,0.06981775103900835
2003,At least once per month,general elementary,0.06371774618220116,27727,0.06084274366755359,0.06659274869684874
2003,At least once per month,in school,0.021063717746182202,27727,0.019373473929100826,0.022753961563263578
2003,At least once per month,inadequately,0.00210637177461822,27727,0.0015667191815383437,0.0026460243676980962
2003,Seldom,middle vocational,0.49791553380460396,27727,0.4920302032493502,0.5038008643598577
2003,Seldom,higher education,0.2543048758383179,27727,0.24917906440588636,0.25943068727074947
2003,Seldom,higher vocational,0.09207902845749502,27727,0.0886756596184527,0.09548239729653735
2003,Seldom,general elementary,0.07685336233460213,27727,0.0737181178496595,0.07998860681954477
2003,Seldom,vocational + Abi,0.06325901758201921,27727,0.060393681213339837,0.06612435395069859
2003,Seldom,in school,0.01123799166213522,27727,0.009997211422475434,0.012478771901795005
2003,Seldom,inadequately,0.004350190320826536,27727,0.0035755286529614216,0.00512485198869165
2003,Never,middle vocational,0.561556023884791,27727,0.555715413596822,0.56739663417276
2003,Never,general elementary,0.1654373024236038,27727,0.16106358385256897,0.16981102099463863
2003,Never,higher education,0.13083948015454866,27727,0.12687008778397554,0.13480887252512178
2003,Never,higher vocational,0.06919564453811029,27727,0.06620838323517339,0.0721829058410472
2003,Never,vocational + Abi,0.04390586582367404,27727,0.04149420499214977,0.04631752665519831
2003,Never,inadequately,0.020811380400421495,27727,0.019131074886278625,0.022491685914564366
2003,Never,in school,0.00825430277485072,27727,0.007189314098319926,0.009319291451381514
2005,At least once per week,middle vocational,0.3947509373326192,25520,0.3887537946160244,0.400748080049214
2005,At least once per week,higher education,0.3256561328334226,25520,0.3199065534699267,0.3314057121969185
2005,At least once per week,higher vocational,0.07445099089448312,25520,0.07123028782204263,0.07767169396692361
2005,At least once per week,general elementary,0.06802356722013926,25520,0.06493435386990375,0.07111278057037478
2005,At least once per week,vocational + Abi,0.06695232994108195,25520,0.06388577676374843,0.07001888311841548
2005,At least once per week,in school,0.06534547402249598,25520,0.06231333542097394,0.06837761262401802
2005,At least once per week,inadequately,0.0048205677557579,25520,0.003970770101534166,0.005670365409981635
2005,At least once per month,middle vocational,0.43866666666666665,25520,0.43257840275449116,0.44475493057884213
2005,At least once per month,higher education,0.31733333333333336,25520,0.31162278341870936,0.32304388324795735
2005,At least once per month,higher vocational,0.078,25520,0.07470975302734494,0.08129024697265506
2005,At least once per month,vocational + Abi,0.07,25520,0.06686955389920723,0.07313044610079278
2005,At least once per month,general elementary,0.064,25520,0.060997080793335344,0.06700291920666465
2005,At least once per month,in school,0.03,25520,0.02790703372292084,0.03209296627707916
2005,At least once per month,inadequately,0.002,25520,0.0014518543085460206,0.0025481456914539795
2005,Seldom,middle vocational,0.48564338886919534,25520,0.4795113254189977,0.49177545231939296
2005,Seldom,higher education,0.2616093583835519,25520,0.256216916589113,0.26700180017799086
2005,Seldom,higher vocational,0.08968450903934774,25520,0.08617884397690144,0.09319017410179405
2005,Seldom,general elementary,0.07656859269762496,25520,0.07330614626488977,0.07983103913036016
2005,Seldom,vocational + Abi,0.06504785537043602,25520,0.06202214803170919,0.06807356270916284
2005,Seldom,in school,0.017015242821694435,25520,0.01542849392995864,0.01860199171343023
2005,Seldom,inadequately,0.004431052818149593,25520,0.003616151780545288,0.005245953855753898
2005,Never,middle vocational,0.554019174041298,25520,0.547920488684554,0.5601178593980419
2005,Never,general elementary,0.1510877581120944,25520,0.14669374070485455,0.15548177551933426
2005,Never,higher education,0.14555678466076696,25520,0.1412299174624158,0.14988365185911812
2005,Never,higher vocational,0.07208702064896755,25520,0.06891381733357434,0.07526022396436076
2005,Never,vocational + Abi,0.04811946902654867,25520,0.045493634396066594,0.05074530365703075
2005,Never,inadequately,0.019081858407079644,25520,0.017403276822895896,0.020760439991263393
2005,Never,in school,0.010047935103244837,25520,0.00882427378948147,0.011271596417008204
2007,At least once per week,middle vocational,0.4021842355175689,25385,0.3961522027668419,0.4082162682682959
2007,At least once per week,higher education,0.3328584995251662,25385,0.32706145959596794,0.3386555394543645
2007,At least once per week,higher vocational,0.07977207977207977,25385,0.07643903883445159,0.08310512070970795
2007,At least once per week,vocational + Abi,0.06457739791073125,25385,0.06155388597138145,0.06760090985008105
2007,At least once per week,general elementary,0.06315289648622982,25385,0.06016064229650615,0.06614515067595349
2007,At least once per week,in school,0.054605887939221276,25385,0.051810811619456186,0.057400964258986366
2007,At least once per week,inadequately,0.002849002849002849,25385,0.002193319140308077,0.0035046865576976215
2007,At least once per month,middle vocational,0.40960809102402024,25385,0.4035585566416051,0.41565762540643536
2007,At least once per month,higher education,0.34829329962073324,25385,0.3424323749382204,0.3541542243032461
2007,At least once per month,higher vocational,0.08091024020227561,25385,0.07755558262700232,0.08426489777754889
2007,At least once per month,vocational + Abi,0.07079646017699115,25385,0.06764124714499758,0.07395167320898471
2007,At least once per month,general elementary,0.05815423514538559,25385,0.0552751927760675,0.06103327751470368
2007,At least once per month,in school,0.029077117572692796,25385,0.027010141106170414,0.031144094039215177
2007,At least once per month,inadequately,0.0031605562579013905,25385,0.0024700591607313424,0.0038510533550714385
2007,Seldom,middle vocational,0.48434516991218024,25385,0.4781973021266601,0.49049303769770036
2007,Seldom,higher education,0.27491408934707906,25385,0.2694217075435248,0.28040647115063333
2007,Seldom,higher vocational,0.0882016036655212,25385,0.0847129718251283,0.0916902355059141
2007,Seldom,general elementary,0.06701030927835051,25385,0.06393437734273864,0.07008624121396238
2007,Seldom,vocational + Abi,0.06701030927835051,25385,0.06393437734273864,0.07008624121396238
2007,Seldom,in school,0.015273004963726614,25385,0.013764357886244508,0.016781652041208718
2007,Seldom,inadequately,0.0032455135547919053,25385,0.002545827367132522,0.003945199742451289
2007,Never,middle vocational,0.558499095840868,25385,0.5523904559578277,0.5646077357239083
2007,Never,higher education,0.1508137432188065,25385,0.146411343970792,0.155216142466821
2007,Never,general elementary,0.1444846292947559,25385,0.14015956846609093,0.14880969012342085
2007,Never,higher vocational,0.0693490054249548,25385,0.06622378230225218,0.07247422854765742
2007,Never,vocational + Abi,0.050994575045207956,25385,0.04828835053246981,0.0537007995579461
2007,Never,inadequately,0.01681735985533454,25385,0.015235516418409164,0.018399203292259914
2007,Never,in school,0.009041591320072333,25385,0.007877149920476282,0.010206032719668384
2008,At least once per week,middle vocational,0.38967136150234744,23673,0.38345894533559327,0.3958837776691016
2008,At least once per week,higher education,0.3360719874804382,23673,0.33005462635631666,0.34208934860455975
2008,At least once per week,higher vocational,0.0837245696400626,23673,0.08019624201626094,0.08725289726386426
2008,At least once per week,vocational + Abi,0.06768388106416276,23673,0.0644838540428482,0.07088390808547732
2008,At least once per week,general elementary,0.06259780907668232,23673,0.05951197926048839,0.06568363889287625
2008,At least once per week,in school,0.05868544600938967,23673,0.05569137556737401,0.06167951645140533
2008,At least once per week,inadequately,0.001564945226917058,23673,0.0010613995132106625,0.0020684909406234533
2008,At least once per month,middle vocational,0.43074225599064875,23673,0.4244342421852417,0.4370502697960558
2008,At least once per month,higher education,0.3302162478082992,23673,0.3242252943531166,0.33620720126348186
2008,At least once per month,higher vocational,0.07364114552893045,23673,0.07031394237832787,0.07696834867953302
2008,At least once per month,vocational + Abi,0.0701344243132671,23673,0.0668812665460769,0.07338758208045729
2008,At least once per month,general elementary,0.061952074810052604,23673,0.05888114518699326,0.06502300443311194
2008,At least once per month,in school,0.030976037405026302,23673,0.028769000421825695,0.03318307438822691
2008,At least once per month,inadequately,0.0023378141437755697,23673,0.0017226002016564074,0.002953028085894732
2008,Seldom,middle vocational,0.4939287919324964,23673,0.48755984825260756,0.5002977356123852
2008,Seldom,higher education,0.26651574398024286,23673,0.26088343780665463,0.2721480501538311
2008,Seldom,higher vocational,0.08643753858818687,23673,0.08285781296008779,0.09001726421628595
2008,Seldom,general elementary,0.07038485285038074,23673,0.06712633112004826,0.07364337458071321
2008,Seldom,vocational + Abi,0.06606297592097139,23673,0.06289875144760548,0.0692272003943373
2008,Seldom,in school,0.013377238114838444,23673,0.01191375331391057,0.014840722915766318
2008,Seldom,inadequately,0.0032928586128833093,23673,0.002563065519294406,0.004022651706472213
2008,Never,middle vocational,0.5673795149902794,23673,0.5610682009844921,0.5736908289960667
2008,Never,higher education,0.14969814795866163,23673,0.14515324935604185,0.1542430465612814
2008,Never,general elementary,0.14263787987311982,23673,0.13818307172207026,0.1470926880241694
2008,Never,higher vocational,0.06671441727207612,23673,0.06353573917588999,0.06989309536826226
2008,Never,vocational + Abi,0.04860329479177325,23673,0.04586397270436459,0.05134261687918191
2008,Never,inadequately,0.01626931341450936,23673,0.014657732392126754,0.01788089443689197
2008,Never,in school,0.008697431699580477,23673,0.007514586119319044,0.00988027727984191
2009,At least once per week,middle vocational,0.3877656817003629,21983,0.3813246399905022,0.3942067234102236
2009,At least once per week,higher education,0.35510627268014516,21983,0.3487801757838334,0.3614323695764569
2009,At least once per week,higher vocational,0.08138932089165371,21983,0.07777470587304611,0.08500393591026131
2009,At least once per week,vocational + Abi,0.06168999481596682,21983,0.05850951142548755,0.06487047820644609
2009,At least once per week,in school,0.05650596163815448,21983,0.05345364694893119,0.05955827632737777
2009,At least once per week,general elementary,0.05650596163815448,21983,0.05345364694893119,0.05955827632737777
2009,At least once per week,inadequately,0.0010368066355624676,21983,0.0006113686937879816,0.0014622445773369535
2009,At least once per month,middle vocational,0.41561338289962824,21983,0.4090984869484036,0.42212827885085286
2009,At least once per month,higher education,0.3226765799256506,21983,0.3164964961785488,0.32885666367275235
2009,At least once per month,higher vocational,0.0795539033457249,21983,0.07597670914303105,0.08313109754841876
2009,At least once per month,vocational + Abi,0.07286245353159851,21983,0.06942658473254099,0.07629832233065603
2009,At least once per month,general elementary,0.07211895910780669,21983,0.06869929486811942,0.07553862334749396
2009,At least once per month,in school,0.03420074349442379,21983,0.03179818594971269,0.036603301039134895
2009,At least once per month,inadequately,0.002973977695167286,21983,0.0022541398236600257,0.0036938155666745467
2009,Seldom,middle vocational,0.4903172641120725,21983,0.48370879072212747,0.4969257375020175
2009,Seldom,higher education,0.27832715286361764,21983,0.27240253201406595,0.28425177371316934
2009,Seldom,higher vocational,0.08199423156159868,21983,0.07836740367352486,0.0856210594496725
2009,Seldom,general elementary,0.06819118252987227,21983,0.064858913090524,0.07152345196922055
2009,Seldom,vocational + Abi,0.06118665018541409,21983,0.058018319099952365,0.06435498127087581
2009,Seldom,in school,0.015039142974866089,21983,0.013430226045978925,0.016648059903753253
2009,Seldom,inadequately,0.004944375772558714,21983,0.004017136098479915,0.005871615446637513
2009,Never,middle vocational,0.5626862494678586,21983,0.5561286889217473,0.56924381001397
2009,Never,higher education,0.1630481055768412,21983,0.15816472334871962,0.1679314878049628
2009,Never,general elementary,0.13101319710515114,21983,0.12655276734994142,0.13547362686036085
2009,Never,higher vocational,0.07002979991485739,21983,0.06665623904760155,0.07340336078211322
2009,Never,vocational + Abi,0.05034057045551298,21983,0.04745018608498948,0.053230954826036486
2009,Never,inadequately,0.014261387824606215,21983,0.012694007571958684,0.015828768077253745
2009,Never,in school,0.008620689655172414,21983,0.0073985987210946095,0.009842780589250217
2011,At least once per week,middle vocational,0.38108027454491195,41903,0.37643021076459676,0.38573033832522713
2011,At least once per week,higher education,0.3401969561324978,41903,0.3356606131616962,0.34473329910329936
2011,At least once per week,vocational + Abi,0.09042076991942703,41903,0.0876748499171964,0.09316668992165766
2011,At least once per week,higher vocational,0.07997612652939422,41903,0.07737887958240523,0.0825733734763832
2011,At least once per week,general elementary,0.05311847209788123,41903,0.05097111574074277,0.05526582845501969
2011,At least once per week,in school,0.05043270665472993,41903,0.04833737620144255,0.05252803710801731
2011,At least once per week,inadequately,0.004774694121157864,41903,0.004114659075846159,0.005434729166469568
2011,At least once per month,middle vocational,0.43180648481729283,41903,0.4270637785355119,0.43654919109907375
2011,At least once per month,higher education,0.3247555326814205,41903,0.3202717731856837,0.3292392921771573
2011,At least once per month,vocational + Abi,0.08389089037570767,41903,0.08123650170136254,0.0865452790500528
2011,At least once per month,higher vocational,0.06742151312403499,41903,0.06502060546636677,0.06982242078170321
2011,At least once per month,general elementary,0.056613484302624806,41903,0.05440070404837213,0.058826264556877485
2011,At least once per month,in school,0.030365414307771486,41903,0.02872245363724291,0.03200837497830006
2011,At least once per month,inadequately,0.0051466803911477095,41903,0.004461544625441928,0.005831816156853491
2011,Seldom,middle vocational,0.47022993756662096,41903,0.4654509889960802,0.47500888613716175
2011,Seldom,higher education,0.2812547586416933,41903,0.2769497805698133,0.2855597367135733
2011,Seldom,vocational + Abi,0.08359981726815897,41903,0.08094961659146024,0.0862500179448577
2011,Seldom,higher vocational,0.0775087559007157,41903,0.07494846081704859,0.0800690509843828
2011,Seldom,general elementary,0.06852444038373687,41903,0.0661054062654052,0.07094347450206853
2011,Seldom,in school,0.012791228871630882,41903,0.01171527376667922,0.013867183976582544
2011,Seldom,inadequately,0.006091061367443277,41903,0.005346066469324004,0.00683605626556255
2011,Never,middle vocational,0.5459438920904313,41903,0.5411767040846301,0.5507110800962324
2011,Never,higher education,0.1628142612880755,41903,0.15927925129974593,0.16634927127640506
2011,Never,general elementary,0.1383066303590653,41903,0.13500117429614697,0.1416120864219836
2011,Never,vocational + Abi,0.061744031410297,41903,0.05943945202967805,0.06404861079091596
2011,Never,higher vocational,0.05940092457729086,41903,0.05713767530672231,0.06166417384785941
2011,Never,inadequately,0.021594579190678233,41903,0.020202816113337282,0.022986342268019183
2011,Never,in school,0.010195681084161865,41903,0.009233811246386218,0.011157550921937511
2013,At least once per week,middle vocational,0.38082191780821917,44486,0.3763094600665562,0.38533437554988215
2013,At least once per week,higher education,0.34406392694063925,44486,0.33964929276278344,0.34847856111849507
2013,At least once per week,vocational + Abi,0.08424657534246575,44486,0.0816654458322091,0.08682770485272241
2013,At least once per week,general elementary,0.06872146118721462,44486,0.06637058161322941,0.07107234076119982
2013,At least once per week,higher vocational,0.06803652968036529,44486,0.06569653476175116,0.07037652459897942
2013,At least once per week,in school,0.04726027397260274,44486,0.04528839776368869,0.04923215018151679
2013,At least once per week,inadequately,0.00684931506849315,44486,0.006082879699776925,0.007615750437209376
2013,At least once per month,middle vocational,0.43547110055423593,44486,0.4308635813746673,0.4400786197338046
2013,At least once per month,higher education,0.3186856690419636,44486,0.31435555413021493,0.3230157839537123
2013,At least once per month,vocational + Abi,0.07996832937450514,44486,0.07744772437710182,0.08248893437190846
2013,At least once per month,general elementary,0.07482185273159145,44486,0.0723768952858845,0.0772668101772984
2013,At least once per month,higher vocational,0.06413301662707839,44486,0.06185638749021956,0.06640964576393722
2013,At least once per month,in school,0.02098178939034046,44486,0.01964992183546985,0.022313656945211067
2013,At least once per month,inadequately,0.0059382422802850355,44486,0.0052242721676068575,0.006652212392963213
2013,Seldom,middle vocational,0.47776581012463454,44486,0.4731240298689187,0.48240759038035036
2013,Seldom,higher education,0.26434836128635175,44486,0.260250390979771,0.2684463315929325
2013,Seldom,higher vocational,0.08093552854285274,44486,0.07840105953407783,0.08346999755162765
2013,Seldom,vocational + Abi,0.08062778889059856,44486,0.07809771937487191,0.08315785840632521
2013,Seldom,general elementary,0.07585782428065856,44486,0.07339737748017179,0.07831827108114532
2013,Seldom,in school,0.013232805046930297,44486,0.012170919520903612,0.014294690572956981
2013,Seldom,inadequately,0.007231881827973534,44486,0.006444484450543879,0.00801927920540319
2013,Never,middle vocational,0.5609185441941075,44486,0.556306782693787,0.565530305694428
2013,Never,higher education,0.15450606585788562,44486,0.15114735662700682,0.15786477508876443
2013,Never,general elementary,0.13847487001733103,44486,0.13526517438937108,0.14168456564529097
2013,Never,higher vocational,0.05927209705372617,44486,0.057077769017602274,0.06146642508985007
2013,Never,vocational + Abi,0.05831889081455806,44486,0.056141176281448615,0.0604966053476675
2013,Never,inadequately,0.020190641247833624,44486,0.01888359714980628,0.021497685345860967
2013,Never,in school,0.008318890814558059,44486,0.007474850627882695,0.009162931001233422
2015,At least once per week,higher education,0.3765950824774354,38036,0.3717256192980778,0.381464545656793
2015,At least once per week,middle vocational,0.3657018362900716,38036,0.3608615734068948,0.3705420991732484
2015,At least once per week,vocational + Abi,0.07874260815437285,38036,0.07603582140026677,0.08144939490847894
2015,At least once per week,general elementary,0.06722689075630252,38036,0.06471026768626355,0.06974351382634149
2015,At least once per week,higher vocational,0.06722689075630252,38036,0.06471026768626355,0.06974351382634149
2015,At least once per week,in school,0.03672580143168378,38036,0.0348355513879907,0.03861605147537686
2015,At least once per week,inadequately,0.00778089013383131,38036,0.006897856822428543,0.008663923445234077
2015,At least once per month,middle vocational,0.39969135802469136,38036,0.3947686018133659,0.4046141142360168
2015,At least once per month,higher education,0.3461934156378601,38036,0.34141215191709257,0.35097467935862764
2015,At least once per month,vocational + Abi,0.09722222222222222,38036,0.09424485876394528,0.10019958568049916
2015,At least once per month,general elementary,0.07613168724279835,38036,0.0734663853036615,0.07879698918193521
2015,At least once per month,higher vocational,0.05401234567901234,38036,0.05174066175039611,0.05628402960762858
2015,At least once per month,in school,0.022119341563786008,38036,0.02064129649231722,0.023597386635254795
