syear,sampreg,pli0093_h,proportion,n,lower_confidence,upper_confidence
1990,West,5.0,0.4986164325244785,13886,0.49030002366261494,0.5069328413863421
1990,West,4.0,0.2725627926777352,13886,0.26515653988459686,0.27996904547087353
1990,West,3.0,0.11196253724989357,13886,0.10671785114887222,0.11720722335091491
1990,West,2.0,0.0899318859088974,13886,0.08517348214375474,0.09469028967404007
1990,West,1.0,0.026926351638995316,13886,0.02423401660022154,0.029618686677769093
1995,West,5.0,0.37850325708226024,13284,0.3702553097913724,0.3867512043731481
1995,West,4.0,0.1951976973185881,13284,0.18845748482982475,0.20193790980735146
1995,East,5.0,0.14399333434328132,13284,0.13802296215741885,0.1499637065291438
1995,East,4.0,0.09150128768368429,13284,0.08659822552712561,0.09640434984024297
1995,West,2.0,0.06559612179972732,13284,0.06138596727635218,0.06980627632310246
1995,West,3.0,0.06203605514316013,13284,0.05793394991479839,0.06613816037152187
1995,West,1.0,0.020905923344947737,13284,0.018472943415421248,0.023338903274474226
1995,East,3.0,0.02045144675049235,13284,0.01804449912901424,0.022858394371970462
1995,East,2.0,0.016512649598545676,13284,0.014345522365548955,0.018679776831542396
1995,East,1.0,0.005302226935312832,13284,0.0040672286161676716,0.006537225254457992
1998,West,5.0,0.40427943885503753,14238,0.396218350169882,0.41234052754019307
1998,West,4.0,0.18421425534929856,14238,0.17784657505363838,0.19058193564495873
1998,East,5.0,0.14659203627603798,14238,0.14078218371241477,0.1524018888396612
1998,East,4.0,0.08303811818052997,14238,0.078505533072697,0.08757070328836294
1998,West,2.0,0.06079070426526853,14238,0.05686577932666414,0.06471562920387292
1998,West,3.0,0.06029474280855888,14238,0.056384829494767225,0.06420465612235053
1998,East,3.0,0.021184639365169334,14238,0.018819305211380227,0.02354997351895844
1998,West,1.0,0.01835057389825705,14238,0.016145949491473507,0.020555198305040594
1998,East,2.0,0.017004392801473714,14238,0.014880718410997678,0.01912806719194975
1998,East,1.0,0.0042510982003684285,14238,0.0031823951136695163,0.005319801287067341
2001,West,5.0,0.4606726022973659,21921,0.45407405515448535,0.46727114944024645
2001,West,4.0,0.1740554504774646,21921,0.1690361274091686,0.1790747735457606
2001,East,5.0,0.16473681782534483,21921,0.15982623663643478,0.16964739901425488
2001,West,2.0,0.06956682197721087,21921,0.06619884149177603,0.0729348024626457
2001,East,4.0,0.05471236794759422,21921,0.0517017847469875,0.057722951148200946
2001,West,3.0,0.046869954329473634,21921,0.04407194450195059,0.04966796415699668
2001,East,2.0,0.01674585966692808,21921,0.015047176019759103,0.018444543314097058
2001,East,3.0,0.01264012547861789,21921,0.011161223738759482,0.014119027218476299
2003,West,5.0,0.40002725909772385,22166,0.39357780494645,0.4064767132489977
2003,West,4.0,0.189269001862705,22166,0.1841120801068052,0.19442592361860483
2003,East,5.0,0.13020762346099676,22166,0.12577726964151847,0.13463797728047505
2003,West,2.0,0.07796101949025487,22166,0.07443141695509028,0.08149062202541946
2003,West,3.0,0.06951069919585662,22166,0.0661626338379603,0.07285876455375294
2003,East,4.0,0.06651219844623144,22166,0.06323186960819967,0.0697925272842632
2003,West,1.0,0.021443823542774066,22166,0.019536798480743234,0.023350848604804898
2003,East,2.0,0.01999000499750125,22166,0.01814739208279148,0.02183261791221102
2003,East,3.0,0.019762845849802372,22166,0.017930519916481834,0.02159517178312291
2003,East,1.0,0.005315524056153742,22166,0.004358268003892266,0.006272780108415217
2005,West,5.0,0.40974016477355824,20698,0.40304027334468034,0.4164400562024361
2005,West,4.0,0.21006191195827037,20698,0.20451230706624796,0.21561151685029278
2005,East,5.0,0.13454882269780138,20698,0.12989989151351525,0.13919775388208752
2005,West,2.0,0.07697557646370594,20698,0.07334416925447582,0.08060698367293606
2005,East,4.0,0.07268561400087749,20698,0.06914865838178368,0.0762225696199713
2005,West,3.0,0.05962072831862721,20698,0.056394894115543666,0.06284656252171077
2005,East,2.0,0.020328572124993907,20698,0.018405987174063148,0.022251157075924666
2005,East,3.0,0.016038609662165457,20698,0.014327159457219681,0.017750059867111232
2007,West,5.0,0.4168430378500763,20850,0.41015063538829843,0.4235354403118542
2007,West,4.0,0.19432002756312447,20850,0.18894917652284873,0.1996908786034002
2007,East,5.0,0.13628980656593,20850,0.13163267237560708,0.14094694075625294
2007,West,2.0,0.08342767140818035,20850,0.07967412773327348,0.08718121508308721
2007,East,4.0,0.06752965496874538,20850,0.06412347318825559,0.07093583674923518
2007,West,3.0,0.06098341290544864,20850,0.057735192154184344,0.06423163365671293
2007,East,2.0,0.022247379042181423,20850,0.020245411817133786,0.02424934626722906
2007,East,3.0,0.018359009696313433,20850,0.01653677626640034,0.020181243126226527
2008,West,5.0,0.3853153762154854,19571,0.37849695372935016,0.39213379870162063
2008,West,4.0,0.19250168997972025,19571,0.1869778937763978,0.1980254861830427
2008,East,5.0,0.13192241693099682,19571,0.1271812184868545,0.13666361537513913
2008,West,2.0,0.08590296916437003,19571,0.0819769736453179,0.08982896468342215
2008,West,3.0,0.06780718631376423,19571,0.06428477311364221,0.07132959951388625
2008,East,4.0,0.06359523685715772,19571,0.0601762796540824,0.06701419406023304
2008,East,3.0,0.022827726067287193,19571,0.020735221295572585,0.0249202308390018
2008,East,2.0,0.0223597316832198,19571,0.020288291496263936,0.024431171870175666
2008,West,1.0,0.021215745411055066,19571,0.01919681105859108,0.02323467976351905
2008,East,1.0,0.006551921376943477,19571,0.005421588164553455,0.007682254589333499
2009,West,5.0,0.3960224089635854,18254,0.3889274915969984,0.40311732633017244
2009,West,4.0,0.20436974789915965,18254,0.19851994818684496,0.21021954761147435
2009,East,5.0,0.13938375350140056,18254,0.1343593108196635,0.1444081961831376
2009,West,2.0,0.08789915966386555,18254,0.0837915341972062,0.0920067851305249
2009,East,4.0,0.07215686274509804,18254,0.06840321815532963,0.07591050733486646
2009,West,3.0,0.06022408963585434,18254,0.05677285628665638,0.0636753229850523
2009,East,2.0,0.022857142857142857,18254,0.020689104056107206,0.02502518165817851
2009,East,3.0,0.017086834733893556,18254,0.015206801901382985,0.018966867566404127
2011,West,5.0,0.4393665639281539,28898,0.4336442039108695,0.44508892394543825
2011,West,4.0,0.1814220427250505,28898,0.1769788287624713,0.18586525668762968
2011,East,5.0,0.13263896269529174,28898,0.12872823397291838,0.1365496914176651
2011,West,2.0,0.10018776348885819,28898,0.09672593564774797,0.10364959132996841
2011,West,3.0,0.05650618202430297,28898,0.0538439880904408,0.05916837595816514
2011,East,4.0,0.05491196372267687,28898,0.05228537667565659,0.057538550769697154
2011,East,2.0,0.021433379388528715,28898,0.01976358613312199,0.02310317264393544
2011,East,3.0,0.013533142027137138,28898,0.01220096252408724,0.014865321530187036
2013,West,5.0,0.3486834336993742,31177,0.3433934951236869,0.35397337227506154
2013,West,4.0,0.20061400401464163,31177,0.19616873753381037,0.2050592704954729
2013,East,5.0,0.11323650962333215,31177,0.10971899388639811,0.11675402536026619
2013,West,2.0,0.10800173180619514,31177,0.1045563585746197,0.11144710503777058
2013,West,3.0,0.08151296886684772,31177,0.07847566124625566,0.08455027648743979
2013,East,4.0,0.05919628448852678,31177,0.05657668048099312,0.06181588849606045
2013,West,1.0,0.037076396268744836,31177,0.03497898506411784,0.03917380747337183
2013,East,2.0,0.024875034439327745,31177,0.023146210001068417,0.026603858877587074
2013,East,3.0,0.01983705278072972,31177,0.018289210788117176,0.021384894773342267
2013,East,1.0,0.00696658401228008,31177,0.006043309640227593,0.007889858384332567
2015,West,5.0,0.4487371655549727,27342,0.4428417243982169,0.45463260671172845
2015,West,4.0,0.1863149216817807,27342,0.18169969616691442,0.190930147196647
2015,East,5.0,0.11995053586150041,27342,0.11609934032563542,0.1238017313973654
2015,West,2.0,0.10237577756126807,27342,0.09878253264094826,0.10596902248158789
2015,West,3.0,0.06093082515176497,27342,0.05809546485203837,0.06376618545149157
2015,East,4.0,0.04635389342726523,27342,0.0438617234441786,0.04884606341035186
2015,East,2.0,0.02150940568088136,27342,0.019789781810814068,0.023229029550948653
2015,East,3.0,0.013827475080566589,27342,0.012443307020805719,0.015211643140327458
2017,West,5.0,0.4380445145806621,31140,0.43253381357933035,0.4435552155819939
2017,West,4.0,0.188217115428872,31140,0.18387555081228618,0.19255868004545784
2017,East,5.0,0.11769734030311997,31140,0.11411811624531547,0.12127656436092447
2017,West,2.0,0.1051385738238485,31140,0.1017317027257767,0.10854544492192031
2017,West,3.0,0.06341848308511687,31140,0.06071155022814536,0.06612541594208839
2017,East,4.0,0.04694743071308807,31140,0.04459800828493739,0.04929685314123876
2017,East,2.0,0.02301344642798435,31140,0.02134799530538669,0.02467889755058201
2017,East,3.0,0.014366965841470231,31140,0.013045253570083872,0.01568867811285659
2017,West,1.0,0.0029917480356379655,31140,0.0023851393129242053,0.0035983567583517256
2017,East,1.0,0.0001643817601998882,31140,2.1989008559123688e-05,0.00030677451184065276
2018,West,5.0,0.584280303030303,29779,0.5786825731143557,0.5898780329462503
2018,West,4.0,0.1587752525252525,29779,0.15462429353475524,0.1629262115157498
2018,East,5.0,0.10258838383838384,29779,0.09914214038666805,0.10603462729009963
2018,West,3.0,0.056502525252525256,29779,0.05388008672577746,0.05912496377927305
2018,West,2.0,0.03977272727272727,29779,0.037553096582859005,0.04199235796259554
2018,East,4.0,0.017045454545454544,29779,0.015575269409445116,0.018515639681463972
2018,East,2.0,0.014204545454545454,29779,0.012860518147318627,0.01554857276177228
2018,West,1.0,0.01167929292929293,29779,0.010459016452698247,0.012899569405887613
2018,East,3.0,0.009785353535353536,29779,0.008667322266860025,0.010903384803847047
2018,East,1.0,0.005366161616161616,29779,0.004536378668181346,0.006195944564141886
2019,West,5.0,0.39944182801325656,29565,0.39385877900097926,0.40502487702553386
2019,West,4.0,0.1794871794871795,29565,0.17511269851476607,0.1838616604595929
2019,East,5.0,0.11002965288679574,29565,0.1064625981847194,0.11359670758887208
2019,West,2.0,0.09848246991104134,29565,0.0950859537627743,0.10187898605930838
2019,West,3.0,0.07667887667887668,29565,0.07364581399217555,0.07971193936557781
2019,East,4.0,0.048177219605791036,29565,0.04573622936382588,0.05061820984775619
2019,West,1.0,0.0380952380952381,29565,0.03591316892581256,0.04027730726466364
2019,East,2.0,0.023547880690737835,29565,0.021819384132063677,0.025276377249411994
2019,East,3.0,0.01786150357578929,29565,0.016351727621482258,0.01937127953009632
2019,East,1.0,0.008198151055293913,29565,0.007170282584499333,0.009226019526088492
2021,West,5.0,0.3303462321792261,19931,0.32381640985946697,0.3368760544989852
2021,West,4.0,0.18615071283095724,19931,0.18074695506972807,0.19155447059218642
2021,West,2.0,0.12196683153913296,19931,0.11742356874006495,0.12651009433820098
2021,West,3.0,0.10218213558335758,19931,0.0979770664944155,0.10638720467229966
2021,East,5.0,0.09799243526331103,19931,0.09386488004431427,0.10211999048230778
2021,East,4.0,0.05056735525167297,19931,0.04752535863384706,0.053609351869498875
2021,West,1.0,0.048938027349432645,19931,0.04594287329516871,0.05193318140369658
2021,East,2.0,0.028338667442537095,19931,0.02603489966655928,0.03064243521851491
2021,East,3.0,0.024148967122490542,19931,0.02201772608515895,0.026280208159822134
2021,East,1.0,0.009368635437881873,19931,0.008031160251039777,0.01070611062472397
