year,regtyp,sampreg,pli0093_h,proportion,n,lower_confidence,upper_confidence
1998,Staedtischer Raum,Ostdeutschland,Seltener,0.02903667411196772,18147,0.02659364579879643,0.03147970242513901
1998,Laendlicher Raum,Westdeutschland,Min 1x pro Woche,0.017724619929389725,18147,0.015804807730762926,0.019644432128016524
1998,Laendlicher Raum,Westdeutschland,Min 1x pro Monat,0.014122054903091001,18147,0.012405276761434731,0.015838833044747272
1998,Laendlicher Raum,Ostdeutschland,Min 1x pro Monat,0.013113336695727357,18147,0.011458161772747907,0.014768511618706808
1998,Laendlicher Raum,Ostdeutschland,Min 1x pro Woche,0.012176669788889689,18147,0.010580946601944917,0.013772392975834461
1998,Staedtischer Raum,Ostdeutschland,Min 1x pro Woche,0.008430002161539015,18147,0.007099764670796075,0.009760239652281956
1998,Staedtischer Raum,Ostdeutschland,Min 1x pro Monat,0.00785359175733122,18147,0.006569264513674067,0.009137919000988374
2001,Staedtischer Raum,Westdeutschland,Nie,0.35166378059624653,27798,0.3460505451562968,0.35727701603619627
2001,Staedtischer Raum,Westdeutschland,Seltener,0.13343005569335892,27798,0.1294326526316978,0.13742745875502005
2001,Laendlicher Raum,Ostdeutschland,Nie,0.11742406514718959,27798,0.11363960538155382,0.12120852491282536
2001,Laendlicher Raum,Westdeutschland,Nie,0.11068470070669724,27798,0.10699644540413311,0.11437295600926137
2001,Staedtischer Raum,Westdeutschland,Min 1x pro Woche,0.052417278981607154,27798,0.04979731633930107,0.05503724162391324
2001,Staedtischer Raum,Ostdeutschland,Nie,0.047830767070716526,27798,0.045322001730590276,0.050339532410842776
2001,Laendlicher Raum,Westdeutschland,Seltener,0.04085739692048486,27798,0.03853023697227617,0.04318455686869355
2001,Staedtischer Raum,Westdeutschland,Min 1x pro Monat,0.0358028735901156,27798,0.03361867986528519,0.03798706731494601
2001,Laendlicher Raum,Ostdeutschland,Seltener,0.03458604389947115,27798,0.032437933851235265,0.03673415394770703
2001,Staedtischer Raum,Ostdeutschland,Seltener,0.019703280760050547,27798,0.018069486584142886,0.021337074935958208
2001,Laendlicher Raum,Westdeutschland,Min 1x pro Woche,0.015959189404221464,27798,0.014485990912364854,0.017432387896078073
2001,Laendlicher Raum,Westdeutschland,Min 1x pro Monat,0.010951467215800065,27798,0.009727994605598221,0.012174939826001908
2001,Laendlicher Raum,Ostdeutschland,Min 1x pro Woche,0.00889221697009407,27798,0.007788609161091876,0.009995824779096265
2001,Laendlicher Raum,Ostdeutschland,Min 1x pro Monat,0.007534983853606028,27798,0.006518388635311485,0.008551579071900572
2001,Staedtischer Raum,Ostdeutschland,Min 1x pro Woche,0.0072073758599709836,27798,0.006212962037428679,0.008201789682513288
2001,Staedtischer Raum,Ostdeutschland,Min 1x pro Monat,0.005054523330369261,27798,0.0042208631849974965,0.005888183475741025
2003,Staedtischer Raum,Westdeutschland,Nie,0.3126644812779907,27727,0.30720780364178385,0.3181211589141975
2003,Staedtischer Raum,Westdeutschland,Seltener,0.14169629253428137,27727,0.137591375650611,0.14580120941795174
2003,Laendlicher Raum,Ostdeutschland,Nie,0.0928944087908029,27727,0.0894775397042664,0.09631127787733938
2003,Laendlicher Raum,Westdeutschland,Nie,0.08883143266078766,27727,0.08548264717981295,0.09218021814176237
2003,Staedtischer Raum,Westdeutschland,Min 1x pro Woche,0.07664250427074196,27727,0.07351120618089899,0.07977380236058493
2003,Staedtischer Raum,Westdeutschland,Min 1x pro Monat,0.05383443372270188,27727,0.051177882011580376,0.05649098543382338
2003,Laendlicher Raum,Westdeutschland,Seltener,0.048386352093817815,27727,0.0458605669654807,0.05091213722215493
2003,Laendlicher Raum,Ostdeutschland,Seltener,0.043584653031072534,27727,0.04118142658325614,0.04598787947888893
2003,Staedtischer Raum,Ostdeutschland,Nie,0.03776720993582344,27727,0.035523316864880125,0.04001110300676676
2003,Staedtischer Raum,Ostdeutschland,Seltener,0.023085091647813843,27727,0.021317431379893056,0.02485275191573463
2003,Laendlicher Raum,Westdeutschland,Min 1x pro Woche,0.021422965049171246,27727,0.019718681195282056,0.023127248903060435
2003,Laendlicher Raum,Westdeutschland,Min 1x pro Monat,0.015328500854148391,27727,0.013882394763788697,0.016774606944508087
2003,Laendlicher Raum,Ostdeutschland,Min 1x pro Woche,0.013066161872662635,27727,0.011729496593738769,0.0144028271515865
2003,Laendlicher Raum,Ostdeutschland,Min 1x pro Monat,0.012050417840158825,27727,0.010766098347390705,0.013334737332926946
2003,Staedtischer Raum,Ostdeutschland,Min 1x pro Woche,0.011265524724133155,27727,0.010023242756133012,0.012507806692133298
2003,Staedtischer Raum,Ostdeutschland,Min 1x pro Monat,0.007479569693891685,27727,0.0064653952458987056,0.008493744141884665
2005,Staedtischer Raum,Westdeutschland,Nie,0.31893473517159293,25520,0.31321651316750504,0.3246529571756808
2005,Staedtischer Raum,Westdeutschland,Seltener,0.15899623090656614,25520,0.15450972625831003,0.16348273555482226
2005,Laendlicher Raum,Ostdeutschland,Nie,0.09497123586589962,25520,0.0913742148741745,0.09856825685762473
2005,Laendlicher Raum,Westdeutschland,Nie,0.09229319579448522,25520,0.0887420101697631,0.09584438141920734
2005,Staedtischer Raum,Westdeutschland,Min 1x pro Woche,0.05782582820868875,25520,0.05496203098022954,0.06068962543714796
2005,Laendlicher Raum,Westdeutschland,Seltener,0.05177544138067844,25520,0.049056916946112056,0.05449396581524482
2005,Staedtischer Raum,Westdeutschland,Min 1x pro Monat,0.04607220789525888,25520,0.04350007739145249,0.04864433839906527
2005,Laendlicher Raum,Ostdeutschland,Seltener,0.04542749454473319,25520,0.042872561111628286,0.04798242797783809
2005,Staedtischer Raum,Ostdeutschland,Nie,0.04002182106724856,25520,0.03761693315220442,0.0424267089822927
2005,Staedtischer Raum,Ostdeutschland,Seltener,0.027772267407260465,25520,0.02575619833194396,0.02978833648257697
2005,Laendlicher Raum,Westdeutschland,Min 1x pro Woche,0.01666336044435628,25520,0.015092823556257866,0.01823389733245469
2005,Laendlicher Raum,Westdeutschland,Min 1x pro Monat,0.013588573695695298,25520,0.012168104825471609,0.015009042565918987
2005,Laendlicher Raum,Ostdeutschland,Min 1x pro Woche,0.011158500297560008,25520,0.00986971078523339,0.012447289809886625
2005,Laendlicher Raum,Ostdeutschland,Min 1x pro Monat,0.009373140249950406,25520,0.00819087930392238,0.010555401195978432
2005,Staedtischer Raum,Ostdeutschland,Min 1x pro Woche,0.008530053560801429,25520,0.0074017358826903665,0.009658371238912491
2005,Staedtischer Raum,Ostdeutschland,Min 1x pro Monat,0.00659591350922436,25520,0.0056027604526915666,0.007589066565757153
2007,Staedtischer Raum,Westdeutschland,Nie,0.31569621499237094,25385,0.3099784454611657,0.32141398452357617
2007,Staedtischer Raum,Westdeutschland,Seltener,0.14751193581729585,25385,0.14314953845382913,0.15187433318076257
2007,Laendlicher Raum,Westdeutschland,Nie,0.10114682285770538,25385,0.09743755676790561,0.10485608894750514
2007,Laendlicher Raum,Ostdeutschland,Nie,0.09460058079440863,25385,0.09100031557764836,0.0982008460111689
2007,Staedtischer Raum,Westdeutschland,Min 1x pro Woche,0.0642811438696658,25385,0.0612640975605529,0.0672981901787787
2007,Laendlicher Raum,Westdeutschland,Seltener,0.04680809174582862,25385,0.04420961922110948,0.04940656427054776
2007,Staedtischer Raum,Westdeutschland,Min 1x pro Monat,0.045823694443077226,25385,0.04325136344312271,0.04839602544303174
2007,Laendlicher Raum,Ostdeutschland,Seltener,0.04365802037702417,25385,0.04114436279140349,0.04617167796264485
2007,Staedtischer Raum,Ostdeutschland,Nie,0.041689225771521385,25385,0.03923037264612786,0.04414807889691491
2007,Staedtischer Raum,Ostdeutschland,Seltener,0.02387163459172122,25385,0.02199377968588649,0.025749489497555948
2007,Laendlicher Raum,Westdeutschland,Min 1x pro Woche,0.019146527538514545,25385,0.01746069448431341,0.02083236059271568
2007,Laendlicher Raum,Westdeutschland,Min 1x pro Monat,0.015159718462371413,25385,0.013656590488632193,0.016662846436110632
2007,Laendlicher Raum,Ostdeutschland,Min 1x pro Woche,0.013781562238519467,25385,0.012347383527122339,0.015215740949916595
2007,Laendlicher Raum,Ostdeutschland,Min 1x pro Monat,0.010631490869715017,25385,0.009369827151328159,0.011893154588101876
2007,Staedtischer Raum,Ostdeutschland,Min 1x pro Woche,0.008465816803661957,25385,0.00733873414904548,0.009592899458278435
2007,Staedtischer Raum,Ostdeutschland,Min 1x pro Monat,0.007727518826598415,25385,0.0066503023266251,0.008804735326571729
2008,Staedtischer Raum,Westdeutschland,Nie,0.29176849877801464,23673,0.28597772975437663,0.29755926780165265
2008,Staedtischer Raum,Westdeutschland,Seltener,0.1446102646768239,23673,0.14012992439398644,0.14909060495966134
2008,Laendlicher Raum,Westdeutschland,Nie,0.09354687743747075,23673,0.08983736574155018,0.09725638913339132
2008,Laendlicher Raum,Ostdeutschland,Nie,0.09271488742135095,23673,0.0890202140346011,0.0964095608081008
2008,Staedtischer Raum,Westdeutschland,Min 1x pro Woche,0.0826270084758983,23673,0.07911978522250528,0.08613423172929131
2008,Staedtischer Raum,Westdeutschland,Min 1x pro Monat,0.05267536789558525,23673,0.0498297104069306,0.055521025384239905
2008,Laendlicher Raum,Westdeutschland,Seltener,0.04789142530289636,23673,0.04517122088456832,0.050611629721224405
2008,Laendlicher Raum,Ostdeutschland,Seltener,0.040663512037855544,23673,0.038147473166657335,0.04317955090905375
2008,Staedtischer Raum,Ostdeutschland,Nie,0.039207529509645886,23673,0.03673507131682962,0.04167998770246215
2008,Laendlicher Raum,Westdeutschland,Min 1x pro Woche,0.024491706099526805,23673,0.022522666614871435,0.026460745584182176
2008,Staedtischer Raum,Ostdeutschland,Seltener,0.02293172481930217,23673,0.021024902444974597,0.02483854719362974
2008,Laendlicher Raum,Ostdeutschland,Min 1x pro Woche,0.017055795330456036,23673,0.01540638069625591,0.018705209964656164
2008,Laendlicher Raum,Westdeutschland,Min 1x pro Monat,0.015131818418178981,23673,0.013576697954437146,0.016686938881920816
2008,Laendlicher Raum,Ostdeutschland,Min 1x pro Monat,0.012843845873849513,23673,0.011409447138441607,0.01427824460925742
2008,Staedtischer Raum,Ostdeutschland,Min 1x pro Woche,0.011855857729707243,23673,0.010477042530633359,0.013234672928781128
2008,Staedtischer Raum,Ostdeutschland,Min 1x pro Monat,0.00998388019343768,23673,0.008717394653172722,0.011250365733702637
2009,Staedtischer Raum,Westdeutschland,Nie,0.295406162464986,21983,0.28937512832245343,0.3014371966075186
2009,Staedtischer Raum,Westdeutschland,Seltener,0.15467787114845938,21983,0.14989776210798156,0.1594579801889372
2009,Laendlicher Raum,Westdeutschland,Nie,0.10061624649859945,21983,0.0966395800380361,0.10459291295916279
2009,Laendlicher Raum,Ostdeutschland,Nie,0.097703081232493,21983,0.09377806498682724,0.10162809747815875
2009,Staedtischer Raum,Westdeutschland,Min 1x pro Woche,0.06627450980392156,21983,0.06298602786484758,0.06956299174299554
2009,Laendlicher Raum,Westdeutschland,Seltener,0.04969187675070028,21983,0.04681919502342486,0.052564558477975705
2009,Staedtischer Raum,Westdeutschland,Min 1x pro Monat,0.04711484593837535,21983,0.04431385464134258,0.04991583723540812
2009,Laendlicher Raum,Ostdeutschland,Seltener,0.04605042016806723,21983,0.04327970360758945,0.04882113672854501
2009,Staedtischer Raum,Ostdeutschland,Nie,0.041680672268907565,21983,0.03903865852459734,0.04432268601321779
2009,Staedtischer Raum,Ostdeutschland,Seltener,0.026106442577030813,21983,0.023998580521747675,0.02821430463231395
2009,Laendlicher Raum,Westdeutschland,Min 1x pro Woche,0.021624649859943976,21983,0.01970182430836499,0.023547475411522963
2009,Laendlicher Raum,Westdeutschland,Min 1x pro Monat,0.01310924369747899,21983,0.011605631117874356,0.014612856277083626
2009,Laendlicher Raum,Ostdeutschland,Min 1x pro Woche,0.012773109243697478,21983,0.011288646190504535,0.014257572296890422
2009,Staedtischer Raum,Ostdeutschland,Min 1x pro Woche,0.010084033613445379,21983,0.008763258435911386,0.011404808790979371
2009,Laendlicher Raum,Ostdeutschland,Min 1x pro Monat,0.010028011204481792,21983,0.008710872687781217,0.011345149721182368
2009,Staedtischer Raum,Ostdeutschland,Min 1x pro Monat,0.007058823529411765,21983,0.005952096506584826,0.008165550552238705
2011,Staedtischer Raum,Westdeutschland,Nie,0.31309123117803367,41903,0.30865086797203145,0.3175315943840359
2011,Staedtischer Raum,Westdeutschland,Seltener,0.13364038972542072,41903,0.13038238673754482,0.13689839271329662
2011,Laendlicher Raum,Westdeutschland,Nie,0.1262710363153233,41903,0.12309069485017737,0.12945137778046922
2011,Laendlicher Raum,Ostdeutschland,Nie,0.09101860053144376,41903,0.08826452347084193,0.09377267759204558
2011,Staedtischer Raum,Westdeutschland,Min 1x pro Woche,0.07404782993799823,41903,0.07154065892747159,0.07655500094852487
2011,Laendlicher Raum,Westdeutschland,Seltener,0.04779450841452613,41903,0.045751887128536804,0.04983712970051545
2011,Staedtischer Raum,Westdeutschland,Min 1x pro Monat,0.04237378210806023,41903,0.040445013445581,0.04430255077053947
2011,Staedtischer Raum,Ostdeutschland,Nie,0.04162976085031001,41903,0.039717257827183786,0.04354226387343624
2011,Laendlicher Raum,Ostdeutschland,Seltener,0.03550044286979628,41903,0.033728697058686405,0.03727218868090615
2011,Laendlicher Raum,Westdeutschland,Min 1x pro Woche,0.026147032772364926,41903,0.024619145143660412,0.02767492040106944
2011,Staedtischer Raum,Ostdeutschland,Seltener,0.01941541186891054,41903,0.018094270327906368,0.020736553409914715
2011,Laendlicher Raum,Westdeutschland,Min 1x pro Monat,0.014136403897254207,41903,0.01300605790052112,0.015266749893987295
2011,Laendlicher Raum,Ostdeutschland,Min 1x pro Woche,0.011443755535872454,41903,0.01042535530136062,0.012462155770384288
2011,Staedtischer Raum,Ostdeutschland,Min 1x pro Woche,0.009955713020372011,41903,0.009005114774490812,0.01090631126625321
2011,Laendlicher Raum,Ostdeutschland,Min 1x pro Monat,0.0075110717449069974,41903,0.006684372952192216,0.00833777053762178
2011,Staedtischer Raum,Ostdeutschland,Min 1x pro Monat,0.006023029229406555,41903,0.00528218114972022,0.006763877309092889
2013,Staedtischer Raum,Westdeutschland,Nie,0.24596551995591592,44486,0.2419635197117144,0.24996752020011745
2013,Staedtischer Raum,Westdeutschland,Seltener,0.14232858379910257,44486,0.13908181828154326,0.14557534931666188
2013,Staedtischer Raum,Westdeutschland,Min 1x pro Woche,0.1087538376761395,44486,0.10586072382469162,0.11164695152758737
2013,Laendlicher Raum,Westdeutschland,Nie,0.10269227741478391,44486,0.09987140146580842,0.10551315336375941
2013,Laendlicher Raum,Ostdeutschland,Nie,0.07793434621742895,44486,0.07544325423788871,0.08042543819696919
2013,Staedtischer Raum,Westdeutschland,Min 1x pro Monat,0.060733684956309535,44486,0.058514192963872544,0.06295317694874653
2013,Laendlicher Raum,Westdeutschland,Seltener,0.05829331653940014,44486,0.0561160499848605,0.06047058309393978
2013,Laendlicher Raum,Ostdeutschland,Seltener,0.04018735731716917,44486,0.038362275451665276,0.04201243918267307
2013,Laendlicher Raum,Westdeutschland,Min 1x pro Woche,0.03633000078721562,44486,0.03459123428162012,0.03806876729281112
2013,Staedtischer Raum,Ostdeutschland,Nie,0.03530662048335039,44486,0.03359160866849646,0.03702163229820432
2013,Laendlicher Raum,Westdeutschland,Min 1x pro Monat,0.02078249232464772,44486,0.019456830372222355,0.022108154277073088
2013,Staedtischer Raum,Ostdeutschland,Seltener,0.01901125718334252,44486,0.01774219815542128,0.020280316211263756
2013,Laendlicher Raum,Ostdeutschland,Min 1x pro Woche,0.018263402345902544,44486,0.017019080497994766,0.019507724193810323
2013,Staedtischer Raum,Ostdeutschland,Min 1x pro Woche,0.013579469416673227,44486,0.012503953493330198,0.014654985340016257
2013,Laendlicher Raum,Ostdeutschland,Min 1x pro Monat,0.011139100999763835,44486,0.010163803601264305,0.012114398398263365
2013,Staedtischer Raum,Ostdeutschland,Min 1x pro Monat,0.008698732582854444,44486,0.007835803286901331,0.009561661878807557
2015,Staedtischer Raum,Westdeutschland,Nie,0.32222763557321144,38036,0.31753105288741995,0.3269242182590029
2015,Staedtischer Raum,Westdeutschland,Seltener,0.13600419742907469,38036,0.13255918633915417,0.1394492085189952
2015,Laendlicher Raum,Westdeutschland,Nie,0.1265225049657085,38036,0.12318156706863785,0.12986344286277915
2015,Laendlicher Raum,Ostdeutschland,Nie,0.08151257354870142,38036,0.07876273267995795,0.08426241441744489
2015,Staedtischer Raum,Westdeutschland,Min 1x pro Woche,0.07656560356781471,38036,0.07389334467597042,0.079237862459659
2015,Laendlicher Raum,Westdeutschland,Seltener,0.05029419480568152,38036,0.04809779130033505,0.052490598311027994
2015,Staedtischer Raum,Westdeutschland,Min 1x pro Monat,0.04620919686691901,38036,0.04409935732527925,0.04831903640855877
2015,Staedtischer Raum,Ostdeutschland,Nie,0.03841397144249147,38036,0.03648245980618248,0.04034548307880047
2015,Laendlicher Raum,Ostdeutschland,Seltener,0.02919461829629352,38036,0.027502712647842067,0.030886523944744972
2015,Laendlicher Raum,Westdeutschland,Min 1x pro Woche,0.02582168421841622,38036,0.02422775084444147,0.02741561759239097
2015,Staedtischer Raum,Ostdeutschland,Seltener,0.017164486751864483,38036,0.01585917429312732,0.018469799210601646
2015,Laendlicher Raum,Westdeutschland,Min 1x pro Monat,0.014728478806730878,38036,0.013517837287608548,0.01593912032585321
2015,Laendlicher Raum,Ostdeutschland,Min 1x pro Woche,0.011355544728853577,38036,0.010290708777191166,0.012420380680515987
2015,Staedtischer Raum,Ostdeutschland,Min 1x pro Woche,0.010156279278941648,38036,0.009148630262030433,0.011163928295852863
2015,Laendlicher Raum,Ostdeutschland,Min 1x pro Monat,0.00794513360566653,38036,0.007052903033378921,0.008837364177954138
2015,Staedtischer Raum,Ostdeutschland,Min 1x pro Monat,0.0058838961136304015,38036,0.00511527961125673,0.0066525126160040735
2017,Staedtischer Raum,Westdeutschland,Nie,0.3170370857443451,45410,0.3127571828569604,0.32131698863172975
2017,Staedtischer Raum,Westdeutschland,Seltener,0.13693450815360336,45410,0.13377253156740043,0.1400964847398063
2017,Laendlicher Raum,Westdeutschland,Nie,0.12098895318253551,45410,0.117989442959207,0.12398846340586402
2017,Staedtischer Raum,Westdeutschland,Min 1x pro Woche,0.08031956864807996,45410,0.07781974439611392,0.082819392900046
2017,Laendlicher Raum,Ostdeutschland,Nie,0.07890583903208838,45410,0.07642620889475865,0.0813854691694181
2017,Laendlicher Raum,Westdeutschland,Seltener,0.05128879537085744,45410,0.049259904982551686,0.053317685759163194
2017,Staedtischer Raum,Westdeutschland,Min 1x pro Monat,0.045568122041031035,45410,0.043649968561568483,0.04748627552049359
2017,Staedtischer Raum,Ostdeutschland,Nie,0.03879537085744345,45410,0.0370192267426758,0.040571514972211106
2017,Laendlicher Raum,Ostdeutschland,Seltener,0.030181483429773802,45410,0.028607877993955803,0.0317550888655918
2017,Laendlicher Raum,Westdeutschland,Min 1x pro Woche,0.027814308258811152,45410,0.026301830264385845,0.02932678625323646
2017,Laendlicher Raum,Westdeutschland,Min 1x pro Monat,0.017852446081009995,45410,0.016634529466305507,0.019070362695714483
2017,Staedtischer Raum,Ostdeutschland,Seltener,0.01676749079431878,45410,0.015586510983144924,0.017948470605492636
2017,Laendlicher Raum,Ostdeutschland,Min 1x pro Woche,0.012394792214623883,45410,0.011377158161333365,0.0134124262679144
2017,Staedtischer Raum,Ostdeutschland,Min 1x pro Woche,0.010783798001052078,45410,0.009833823817801469,0.011733772184302686
2017,Laendlicher Raum,Ostdeutschland,Min 1x pro Monat,0.008022093634928985,45410,0.007201600061851016,0.008842587208006954
2017,Staedtischer Raum,Ostdeutschland,Min 1x pro Monat,0.006345344555497107,45410,0.00561500359057145,0.007075685520422764
2018,Staedtischer Raum,Westdeutschland,Nie,0.4476010101010101,43121,0.4429076527094524,0.4522943674925678
2018,Laendlicher Raum,Westdeutschland,Nie,0.13667929292929293,43121,0.13343702351048675,0.1399215623480991
2018,Staedtischer Raum,Westdeutschland,Seltener,0.12121212121212122,43121,0.11813158219230657,0.12429266023193586
2018,Laendlicher Raum,Ostdeutschland,Nie,0.052714646464646464,43121,0.05060544667273942,0.05482384625655351
2018,Staedtischer Raum,Ostdeutschland,Nie,0.049873737373737376,43121,0.047819085361556275,0.051928389385918476
2018,Staedtischer Raum,Westdeutschland,Min 1x pro Monat,0.043876262626262624,43121,0.04194303263789115,0.0458094926146341
2018,Staedtischer Raum,Westdeutschland,Min 1x pro Woche,0.0422979797979798,43121,0.0403982725752178,0.0441976870207418
2018,Laendlicher Raum,Westdeutschland,Seltener,0.03756313131313131,43121,0.035768485792069114,0.03935777683419351
2018,Laendlicher Raum,Westdeutschland,Min 1x pro Monat,0.012626262626262626,43121,0.011572385801250092,0.01368013945127516
2018,Laendlicher Raum,Ostdeutschland,Min 1x pro Woche,0.01167929292929293,43121,0.010665220716838824,0.012693365141747036
2018,Staedtischer Raum,Ostdeutschland,Seltener,0.010732323232323232,43121,0.009759765387915845,0.011704881076730619
2018,Laendlicher Raum,Westdeutschland,Min 1x pro Woche,0.009154040404040404,43121,0.008255120196628513,0.010052960611452295
2018,Staedtischer Raum,Ostdeutschland,Min 1x pro Woche,0.007891414141414142,43121,0.007056256072602655,0.008726572210225629
2018,Staedtischer Raum,Ostdeutschland,Min 1x pro Monat,0.006313131313131313,43121,0.005565549295661272,0.007060713330601354
2018,Laendlicher Raum,Ostdeutschland,Seltener,0.006313131313131313,43121,0.005565549295661272,0.007060713330601354
2018,Laendlicher Raum,Ostdeutschland,Min 1x pro Monat,0.003472222222222222,43121,0.0029170085910322887,0.004027435853412155
2019,Staedtischer Raum,Westdeutschland,Nie,0.2934331429382339,42417,0.2890998573696722,0.29776642850679563
2019,Staedtischer Raum,Westdeutschland,Seltener,0.13389151027069215,42417,0.13065073613033548,0.13713228441104883
2019,Laendlicher Raum,Westdeutschland,Nie,0.10760279561499982,42417,0.10465378066152427,0.11055181056847536
2019,Staedtischer Raum,Westdeutschland,Min 1x pro Woche,0.1001170752474545,42417,0.09726058214763478,0.10297356834727422
2019,Laendlicher Raum,Ostdeutschland,Nie,0.07237378933550928,42417,0.069907958617831,0.07483962005318756
2019,Staedtischer Raum,Westdeutschland,Min 1x pro Monat,0.0570120977755703,42417,0.05480550258148605,0.05921869296965455
2019,Laendlicher Raum,Westdeutschland,Seltener,0.04619150672295739,42417,0.04419395628601704,0.048189057159897734
2019,Staedtischer Raum,Ostdeutschland,Nie,0.03828005818285025,42417,0.03645407529978464,0.04010604106591586
2019,Laendlicher Raum,Westdeutschland,Min 1x pro Woche,0.0339163444140916,42417,0.03219369070927666,0.03563899811890654
2019,Laendlicher Raum,Ostdeutschland,Seltener,0.03281654663497357,42417,0.031121088914105616,0.03451200435584152
2019,Laendlicher Raum,Westdeutschland,Min 1x pro Monat,0.019122290417568383,42417,0.017818933130972662,0.020425647704164104
2019,Laendlicher Raum,Ostdeutschland,Min 1x pro Woche,0.01780962855216944,42417,0.01655096005134048,0.0190682970529984
2019,Staedtischer Raum,Ostdeutschland,Seltener,0.015751942384787315,42417,0.014566977618406744,0.016936907151167885
2019,Staedtischer Raum,Ostdeutschland,Min 1x pro Woche,0.01380068826054564,42417,0.012690443282963787,0.014910933238127495
2019,Laendlicher Raum,Ostdeutschland,Min 1x pro Monat,0.010678681661758968,42417,0.009700513325096407,0.011656849998421528
2019,Staedtischer Raum,Ostdeutschland,Min 1x pro Monat,0.007201901585837443,42417,0.006397190181269627,0.008006612990405258
2021,Staedtischer Raum,Westdeutschland,Nie,0.23824487895716945,27598,0.23321871392222465,0.24327104399211424
2021,Staedtischer Raum,Westdeutschland,Seltener,0.13855912476722532,27598,0.13448299905696354,0.1426352504774871
2021,Staedtischer Raum,Westdeutschland,Min 1x pro Woche,0.12924813780260708,27598,0.12529013024234975,0.1332061453628644
