syear,bula_h,regtyp,pli0093_h,proportion,n,lower_confidence,upper_confidence
1990,Nordrhein-Westfalen,Urban regions,5.0,0.13431247339293317,13886,0.1286408648986166,0.13998408188724976
1990,Baden-Wuerttemberg,Urban regions,5.0,0.07960834397616007,13886,0.07510605753201874,0.0841106304203014
1990,Nordrhein-Westfalen,Urban regions,4.0,0.07109408258833547,13886,0.06681973257008779,0.07536843260658314
1990,Hessen,Urban regions,5.0,0.05129842486164325,13886,0.04762911560256247,0.05496773412072403
1990,Baden-Wuerttemberg,Urban regions,4.0,0.04693486590038314,13886,0.04341702193273067,0.050452709868035614
1990,Bayern,Urban regions,5.0,0.040123456790123455,13886,0.036859274897042556,0.04338763868320435
1990,Bayern,Rural regions,5.0,0.035440613026819924,13886,0.03236534771498903,0.03851587833865082
1990,"Rheinland-Pfalz,Saarland",Urban regions,5.0,0.034908471690080885,13886,0.03185553948411736,0.03796140389604441
1990,Bayern,Rural regions,4.0,0.0267134951042997,13886,0.02403152953315936,0.029395460675440042
1990,Nordrhein-Westfalen,Urban regions,3.0,0.0267134951042997,13886,0.02403152953315936,0.029395460675440042
1990,Niedersachsen,Urban regions,5.0,0.023414218816517667,13886,0.020899076723005935,0.025929360910029398
1990,Niedersachsen,Rural regions,5.0,0.02288207747977863,13886,0.020395003485196326,0.025369151474360935
1990,Nordrhein-Westfalen,Urban regions,2.0,0.022562792677735206,13886,0.0200927278547852,0.025032857500685214
1990,Bayern,Urban regions,4.0,0.02234993614303959,13886,0.019891282512177796,0.024808589773901386
1990,Hessen,Urban regions,4.0,0.021392081736909322,13886,0.018985512403257312,0.02379865107056133
1990,Baden-Wuerttemberg,Urban regions,3.0,0.018731375053214133,13886,0.01647637644989552,0.020986373656532744
1990,Niedersachsen,Rural regions,4.0,0.016389953171562367,13886,0.014278080037984604,0.01850182630514013
1990,Berlin,Urban regions,5.0,0.016070668369518943,13886,0.013979127216326907,0.01816220952271098
1990,Baden-Wuerttemberg,Urban regions,2.0,0.014793529161345253,13886,0.012785513874265356,0.01680154444842515
1990,Niedersachsen,Urban regions,4.0,0.014580672626649638,13886,0.012586940493806993,0.016574404759492282
1990,Baden-Wuerttemberg,Rural regions,5.0,0.012984248616432525,13886,0.011101302275600931,0.014867194957264119
1990,Bayern,Urban regions,3.0,0.012132822477650063,13886,0.010311873863466386,0.01395377109183374
1990,"Rheinland-Pfalz,Saarland",Urban regions,4.0,0.011494252873563218,13886,0.009721298889500168,0.013267206857626269
1990,Bayern,Rural regions,3.0,0.010217113665389528,13886,0.008544477150245495,0.011889750180533561
1990,Berlin,Urban regions,4.0,0.009791400595998296,13886,0.008153629330031754,0.011429171861964838
1990,Bayern,Urban regions,2.0,0.009791400595998296,13886,0.008153629330031754,0.011429171861964838
1990,Hessen,Urban regions,3.0,0.009152830991911451,13886,0.007568855167274751,0.010736806816548152
1990,Hessen,Rural regions,5.0,0.008833546189868029,13886,0.00727719238964005,0.010389899990096006
1990,Nordrhein-Westfalen,Urban regions,1.0,0.008088548318433376,13886,0.006598709673991959,0.009578386962874793
1990,Hamburg,Urban regions,5.0,0.007875691783737761,13886,0.006405429244657681,0.00934595432281784
1990,Schleswig-Holstein,Urban regions,5.0,0.00744997871434653,13886,0.006019698244932158,0.008880259183760902
1990,Bayern,Rural regions,2.0,0.00744997871434653,13886,0.006019698244932158,0.008880259183760902
1990,"Rheinland-Pfalz,Saarland",Rural regions,5.0,0.0070242656449553,13886,0.005635153614877907,0.008413377675032694
1990,Niedersachsen,Rural regions,3.0,0.006811409110259685,13886,0.005443359537365362,0.008179458683154008
1990,Baden-Wuerttemberg,Rural regions,4.0,0.006492124308216263,13886,0.00515630855295769,0.007827940063474835
1990,Schleswig-Holstein,Rural regions,5.0,0.006385696040868455,13886,0.005060803882939667,0.007710588198797243
1990,Hessen,Urban regions,2.0,0.006066411238825032,13886,0.004774858637919612,0.007357963839730451
1990,Bremen,Urban regions,5.0,0.005959982971477224,13886,0.0046797413732085165,0.007240224569745932
1990,Niedersachsen,Urban regions,3.0,0.005959982971477224,13886,0.0046797413732085165,0.007240224569745932
1990,Niedersachsen,Rural regions,2.0,0.005853554704129417,13886,0.004584727406310029,0.007122382001948804
1990,"Rheinland-Pfalz,Saarland",Urban regions,2.0,0.005747126436781609,13886,0.004489819550549114,0.007004433323014104
1990,Schleswig-Holstein,Rural regions,4.0,0.005640698169433802,13886,0.004395020749968542,0.006886375588899062
1990,Niedersachsen,Urban regions,2.0,0.005427841634738187,13886,0.004205762796885449,0.006649920472590924
1990,"Rheinland-Pfalz,Saarland",Urban regions,3.0,0.0050021285653469565,13886,0.0038287017957039193,0.006175555334989993
1990,Hamburg,Urban regions,4.0,0.004895700297999148,13886,0.003734761824191569,0.0060566387718067275
1990,Baden-Wuerttemberg,Urban regions,1.0,0.004150702426564496,13886,0.0030813395555313117,0.0052200652975976794
1990,Berlin,Urban regions,3.0,0.004044274159216688,13886,0.0029886536933427608,0.005099894625090615
1990,Nordrhein-Westfalen,Rural regions,5.0,0.004044274159216688,13886,0.0029886536933427608,0.005099894625090615
1990,Schleswig-Holstein,Urban regions,4.0,0.0036185610898254576,13886,0.0026198307121449663,0.004617291467505949
1990,"Rheinland-Pfalz,Saarland",Rural regions,4.0,0.0034057045551298426,13886,0.0024366902810870846,0.0043747188291726
1990,Berlin,Urban regions,2.0,0.0031928480204342275,13886,0.0022545037924542734,0.004131192248414182
1990,Hessen,Rural regions,4.0,0.0030864197530864196,13886,0.0021637978897487923,0.004009041616424047
1990,Baden-Wuerttemberg,Rural regions,3.0,0.0028735632183908046,13886,0.0019832291653943414,0.0037638972713872677
1990,Bayern,Urban regions,1.0,0.0026607066836951895,13886,0.0018038909041780812,0.003517522463212298
1990,Baden-Wuerttemberg,Rural regions,2.0,0.002447850148999574,13886,0.001625933629502735,0.003269766668496413
1990,Bremen,Urban regions,4.0,0.002447850148999574,13886,0.001625933629502735,0.003269766668496413
1990,Hamburg,Urban regions,3.0,0.002234993614303959,13886,0.0014495414000337509,0.0030204458285741673
1990,"Rheinland-Pfalz,Saarland",Urban regions,1.0,0.002234993614303959,13886,0.0014495414000337509,0.0030204458285741673
