year,quintil_oecd,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2004,1. Quintil,maennlich,64.14287071612091,62.50960370719564,65.77613772504618,50.0,60.0,80.0,14.0,100.0,60.0,50.0,60.0,166.0
2004,1. Quintil,weiblich,63.70423627517869,61.874848503918436,65.53362404643893,50.0,60.0,85.0,5.0,100.0,60.0,50.0,70.0,168.0
2004,2. Quintil,maennlich,60.53727430717624,59.19727456456916,61.87727404978332,50.0,60.0,80.0,15.0,100.0,60.0,60.0,70.0,274.0
2004,2. Quintil,weiblich,66.44481975730194,64.9505494192708,67.93909009533309,50.0,60.0,90.0,10.0,100.0,60.0,50.0,60.0,228.0
2004,3. Quintil,maennlich,57.52330205488847,56.306840728869965,58.73976338090697,40.0,50.0,70.0,15.0,100.0,50.0,40.0,50.0,331.0
2004,3. Quintil,weiblich,63.315480925982676,61.94066346872027,64.69029838324508,50.0,60.0,80.0,10.0,100.0,60.0,50.0,70.0,254.0
2004,4. Quintil,maennlich,57.7632335631607,56.4707048558553,59.055762270466104,40.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0,302.0
2004,4. Quintil,weiblich,57.998208977119255,56.624589530745546,59.371828423492964,40.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0,262.0
2004,5. Quintil,maennlich,52.63542618620606,51.2492400956385,54.021612276773624,30.0,50.0,70.0,5.0,100.0,50.0,50.0,50.0,260.0
2004,5. Quintil,weiblich,57.48481613036496,55.96702117924677,59.00261108148315,40.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0,216.0
2005,-6,maennlich,,,,,,,,,,,,
2005,-6,weiblich,,,,,,,,,,,,
2005,1. Quintil,maennlich,63.8593466595752,62.29542595852308,65.42326736062732,50.0,60.0,80.0,10.0,100.0,60.0,50.0,70.0,170.0
2005,1. Quintil,weiblich,68.88710992712066,67.05808403524621,70.71613581899511,50.0,70.0,90.0,5.0,100.0,70.0,65.0,80.0,136.0
2005,2. Quintil,maennlich,61.8915187716896,60.63371031599815,63.14932722738104,50.0,60.0,80.0,5.0,100.0,60.0,60.0,60.0,282.0
2005,2. Quintil,weiblich,68.85414952918708,67.37307803608898,70.33522102228518,50.0,70.0,90.0,20.0,100.0,70.0,70.0,80.0,208.0
2005,3. Quintil,maennlich,56.79706884165596,55.51282260337687,58.081315079935045,40.0,50.0,70.0,10.0,100.0,50.0,40.0,50.0,300.0
2005,3. Quintil,weiblich,61.31616217437252,59.941566339165526,62.69075800957952,50.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0,255.0
2005,4. Quintil,maennlich,57.938981811827915,56.64653823337296,59.23142539028287,40.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0,292.0
2005,4. Quintil,weiblich,58.81800373586847,57.4077653606293,60.22824211110765,40.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0,263.0
2005,5. Quintil,maennlich,52.55995466247773,51.20189221485401,53.918017110101445,30.0,50.0,70.0,5.0,100.0,50.0,50.0,50.0,275.0
2005,5. Quintil,weiblich,55.33510705900427,53.84332503904204,56.8268890789665,39.40340642581252,50.0,70.0,10.0,100.0,50.0,50.0,50.0,228.0
2006,-6,maennlich,,,,,,,,,,,,
2006,-6,weiblich,,,,,,,,,,,,
2006,1. Quintil,maennlich,62.249286550447366,60.73595748617558,63.76261561471915,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0,199.0
2006,1. Quintil,weiblich,64.3171485612091,62.71664220637967,65.91765491603853,50.0,60.0,80.0,5.0,100.0,60.0,50.0,70.0,184.0
2006,2. Quintil,maennlich,59.427945320230435,58.19255585661306,60.66333478384781,50.0,50.0,71.67931191310541,17.481032130341887,100.0,50.0,40.0,50.0,301.0
2006,2. Quintil,weiblich,67.0927532958734,65.70259120664026,68.48291538510652,50.0,69.99037392430178,90.0,10.0,100.0,70.0,70.0,80.0,236.0
2006,3. Quintil,maennlich,58.62127898436107,57.44305793984567,59.799500028876466,40.0,50.0,74.46171373467628,10.0,100.0,50.0,40.0,50.0,323.0
2006,3. Quintil,weiblich,61.45069726837367,60.0874560604495,62.81393847629785,50.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0,277.0
2006,4. Quintil,maennlich,59.39684421678883,58.07881711453847,60.71487131903919,40.0,50.0,80.0,3.0,100.0,50.0,40.0,50.0,312.0
2006,4. Quintil,weiblich,60.6222339422586,59.16942949014393,62.07503839437327,40.0,50.0,80.0,17.0,100.0,50.0,40.0,50.0,260.0
2006,5. Quintil,maennlich,53.23110966657451,51.890994177501796,54.57122515564723,30.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,306.0
2006,5. Quintil,weiblich,55.313012009887274,54.07053897649712,56.55548504327743,40.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,266.0
2007,-6,maennlich,,,,,,,,,,,,
2007,-6,weiblich,,,,,,,,,,,,
2007,1. Quintil,maennlich,60.73373161611251,59.00340976693756,62.464053465287456,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0,155.0
2007,1. Quintil,weiblich,65.81690380816453,64.00717229247873,67.62663532385032,50.0,60.0,88.01331723807056,20.0,100.0,60.0,50.0,70.0,156.0
2007,2. Quintil,maennlich,62.32271916508684,61.000519591534044,63.64491873863963,50.0,60.0,80.0,5.0,100.0,60.0,60.0,60.0,289.0
2007,2. Quintil,weiblich,67.66898111795331,66.25818015573195,69.07978208017467,50.0,70.0,80.0,20.0,100.0,70.0,70.0,80.0,228.0
2007,3. Quintil,maennlich,60.363543044562235,59.16808664625397,61.5589994428705,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0,304.0
2007,3. Quintil,weiblich,59.68227290046843,58.44176699523475,60.922778805702116,50.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0,265.0
2007,4. Quintil,maennlich,56.80127208051808,55.52070633358842,58.08183782744774,40.0,50.0,70.0,10.0,100.0,50.0,40.0,50.0,308.0
2007,4. Quintil,weiblich,62.533234388430174,61.04374375103686,64.02272502582349,40.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0,253.0
2007,5. Quintil,maennlich,54.3490356704245,53.03460603622636,55.66346530462264,40.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,295.0
2007,5. Quintil,weiblich,55.76442381246711,54.38013097029134,57.148716654642875,40.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,262.0
2008,-6,maennlich,,,,,,,,,,,,
2008,-6,weiblich,,,,,,,,,,,,
2008,1. Quintil,maennlich,62.835440852066675,61.30930590235783,64.36157580177553,50.0,60.0,80.0,15.0,100.0,60.0,50.0,70.0,171.0
2008,1. Quintil,weiblich,69.19340421702599,67.48440255412633,70.90240587992564,50.0,70.0,90.0,20.0,100.0,70.0,60.0,80.0,148.0
2008,2. Quintil,maennlich,66.22202109952903,64.7838360594633,67.66020613959476,50.0,70.0,80.0,5.0,100.0,70.0,70.0,80.0,235.0
2008,2. Quintil,weiblich,63.330938094913805,61.67738084636361,64.98449534346399,50.0,60.0,80.0,10.0,100.0,60.0,50.0,70.0,180.0
2008,3. Quintil,maennlich,60.34494240559759,59.04002804164608,61.6498567695491,46.453745157962395,54.06300229002854,80.0,10.0,100.0,55.0,50.0,60.0,286.0
2008,3. Quintil,weiblich,59.99362731848154,58.57575902419056,61.411495612772526,40.01521283343926,60.0,80.0,20.0,100.0,60.0,60.0,70.0,239.0
2008,4. Quintil,maennlich,54.42389270514501,53.10467538730227,55.74311002298774,40.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,294.0
2008,4. Quintil,weiblich,58.581829378622636,57.183382613011325,59.98027614423395,40.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0,269.0
2008,5. Quintil,maennlich,53.7242093359975,52.32110933610209,55.12730933589291,30.0,50.0,70.0,3.0,100.0,50.0,50.0,50.24999999999999,292.0
2008,5. Quintil,weiblich,56.280625394373565,54.879392569055675,57.681858219691456,40.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,256.0
2009,-6,maennlich,,,,,,,,,,,,
2009,-6,weiblich,,,,,,,,,,,,
2009,1. Quintil,maennlich,65.02526798452844,63.34395467052447,66.70658129853241,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,146.0
2009,1. Quintil,weiblich,65.66005517254341,63.82222658030699,67.49788376477983,50.0,69.06595586494817,80.0,5.0,100.0,70.0,70.0,80.25,149.0
2009,2. Quintil,maennlich,63.956615628193376,62.45263702599015,65.4605942303966,50.0,60.0,80.0,10.0,100.0,60.0,50.0,60.0,236.0
2009,2. Quintil,weiblich,65.18064358408166,63.60226882334693,66.7590183448164,50.0,60.0,80.0,20.0,100.0,60.0,50.0,60.0,186.0
2009,3. Quintil,maennlich,57.762785250578155,56.36530935231603,59.16026114884028,40.0,50.0,80.0,2.0,100.0,50.0,40.0,50.0,264.0
2009,3. Quintil,weiblich,57.84719809991169,56.36286444609164,59.33153175373173,40.0,50.0,70.0,10.0,100.0,50.0,40.0,50.0,218.0
2009,4. Quintil,maennlich,53.333278656044094,52.01396405948981,54.65259325259838,31.717506104022938,50.0,70.0,10.0,100.0,50.0,50.0,50.0,270.0
2009,4. Quintil,weiblich,61.785504220720235,60.4248436449719,63.14616479646857,50.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0,242.0
2009,5. Quintil,maennlich,51.46134402699267,50.24131544509448,52.68137260889086,30.0,50.0,60.0,10.0,100.0,50.0,50.0,60.0,314.0
2009,5. Quintil,weiblich,54.157221205733975,52.65039437373306,55.664048037734894,30.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,249.0
2010,-6,maennlich,,,,,,,,,,,,
2010,-6,weiblich,,,,,,,,,,,,
2010,1. Quintil,maennlich,63.02627020345765,61.24526988454458,64.80727052237073,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,159.0
2010,1. Quintil,weiblich,62.34612769767643,60.51939688062137,64.17285851473149,50.0,60.0,80.0,5.0,100.0,60.0,50.0,70.0,165.0
2010,2. Quintil,maennlich,60.3872999208387,58.88294901489875,61.89165082677865,50.0,60.0,80.0,7.0,100.0,60.0,60.0,70.0,220.0
2010,2. Quintil,weiblich,62.10329804804427,60.625235886111085,63.58136020997746,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,211.0
2010,3. Quintil,maennlich,60.81204123252475,59.482503951893854,62.14157851315564,40.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0,299.0
2010,3. Quintil,weiblich,60.68225889102468,59.323903511245014,62.04061427080435,50.0,50.0,71.26633363451776,20.0,100.0,50.0,40.0,50.0,230.0
2010,4. Quintil,maennlich,54.76716714996991,53.502111653747455,56.03222264619236,40.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,294.0
2010,4. Quintil,weiblich,62.40234166008612,60.87346110308401,63.931222217088234,40.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0,241.0
2010,5. Quintil,maennlich,51.73376858612369,50.54094067761077,52.926596494636605,40.0,50.0,60.0,10.0,90.0,50.0,50.0,50.0,302.0
2010,5. Quintil,weiblich,54.04725891186901,52.72710592105616,55.36741190268186,40.0,50.0,60.0,10.0,90.0,50.0,50.0,50.0,253.0
2011,-6,-3,,,,,,,,,,,,
2011,-6,-1,,,,,,,,,,,,
2011,-6,maennlich,,,,,,,,,,,,
2011,-6,weiblich,,,,,,,,,,,,
2011,1. Quintil,maennlich,58.25181435477524,56.65267554691721,59.850953162633274,40.0,60.0,80.0,10.0,100.0,60.0,50.0,70.0,199.0
2011,1. Quintil,weiblich,62.780717183168285,61.232230454556436,64.32920391178013,50.0,60.0,80.0,5.0,100.0,60.0,50.0,70.0,220.0
2011,2. Quintil,maennlich,62.51992903183517,61.204542393399244,63.83531567027109,50.0,60.0,80.0,7.0,100.0,60.0,60.0,70.0,268.0
2011,2. Quintil,weiblich,64.09712991645603,62.79761285263247,65.39664698027958,50.0,60.0,80.0,10.0,100.0,60.0,50.0,60.0,289.0
2011,3. Quintil,maennlich,56.620061293490316,55.45317254272976,57.78695004425087,40.0,50.0,70.0,3.0,100.0,50.0,40.0,50.0,360.0
2011,3. Quintil,weiblich,58.801714035787974,57.55925406111128,60.044174010464666,40.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0,303.0
2011,4. Quintil,maennlich,55.644102498741915,54.47112416070293,56.8170808367809,40.0,50.0,70.0,20.0,100.0,50.0,50.0,50.0,378.0
2011,4. Quintil,weiblich,58.56534973759521,57.242787592232474,59.88791188295795,40.0,50.0,80.0,4.0,100.0,50.0,40.0,50.0,311.0
2011,5. Quintil,maennlich,53.3499160984175,52.25117368077869,54.44865851605631,40.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,378.0
2011,5. Quintil,weiblich,58.09821274932208,56.85926286151016,59.337162637134,40.0,50.0,80.0,10.0,100.0,50.0,50.0,50.0,344.0
2012,-6,-3,,,,,,,,,,,,
2012,-6,maennlich,,,,,,,,,,,,
2012,-6,weiblich,,,,,,,,,,,,
2012,1. Quintil,maennlich,58.5407854145342,57.010780653864835,60.07079017520356,50.0,50.75463548809958,80.0,20.0,100.0,50.0,40.0,50.0,196.0
2012,1. Quintil,weiblich,63.503953271579775,61.9544723337527,65.05343420940684,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,212.0
2012,2. Quintil,maennlich,61.55406944958123,60.362486096964076,62.74565280219838,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0,316.0
2012,2. Quintil,weiblich,62.97926231296728,61.670483497951466,64.28804112798309,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,293.0
2012,3. Quintil,maennlich,55.948960924950136,54.78086735620326,57.11705449369701,40.0,50.0,70.0,3.0,100.0,50.0,50.0,50.0,386.0
2012,3. Quintil,weiblich,57.35573454565534,56.21663408903482,58.494835002275856,40.0,50.0,70.0,1.0,100.0,50.0,40.0,50.0,351.0
2012,4. Quintil,maennlich,54.332470436181225,53.2027267953166,55.46221407704585,35.0,50.0,70.0,7.0,100.0,50.0,50.0,50.0,380.0
2012,4. Quintil,weiblich,56.496425903182185,55.28072957260886,57.71212223375551,40.0,50.0,70.0,10.0,100.0,50.0,40.0,50.0,346.0
2012,5. Quintil,maennlich,51.72033922941979,50.57335040653901,52.86732805230058,30.0,50.0,70.0,3.0,100.0,50.0,50.0,50.0,396.0
2012,5. Quintil,weiblich,54.924078705772295,53.751043511075785,56.097113900468806,40.0,50.0,60.0,10.0,90.0,50.0,50.0,50.0,329.0
2013,-6,-3,,,,,,,,,,,,
2013,-6,maennlich,,,,,,,,,,,,
2013,-6,weiblich,,,,,,,,,,,,
2013,1. Quintil,maennlich,59.33391503937962,57.84864440786787,60.819185670891365,40.0,50.0,80.0,15.0,100.0,50.0,40.0,50.0,218.0
2013,1. Quintil,weiblich,62.990530786510725,61.553316776551384,64.42774479647007,50.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0,227.0
2013,2. Quintil,maennlich,61.91878098770331,60.634684673314396,63.20287730209222,50.0,60.0,80.0,10.0,100.0,60.0,50.0,70.0,282.0
2013,2. Quintil,weiblich,60.75905158720085,59.508805364924676,62.009297809477026,50.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0,271.0
2013,3. Quintil,maennlich,61.988707983978706,60.81726483168763,63.16015113626978,50.0,60.0,80.0,5.0,100.0,60.0,50.0,70.0,353.0
2013,3. Quintil,weiblich,61.15587985241836,59.97037316661624,62.341386538220476,50.0,60.0,80.0,15.0,100.0,60.0,60.0,70.0,352.0
2013,4. Quintil,maennlich,55.603713146910444,54.50843977490051,56.69898651892038,40.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,395.0
2013,4. Quintil,weiblich,58.696116254648786,57.429064545178385,59.96316796411919,40.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0,342.0
2013,5. Quintil,maennlich,55.011689617649616,53.91319846371725,56.11018077158198,30.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,438.0
2013,5. Quintil,weiblich,54.450094392954,53.27780621250441,55.62238257340359,40.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,339.0
2014,-6,-3,,,,,,,,,,,,
2014,-6,-1,,,,,,,,,,,,
2014,-6,maennlich,,,,,,,,,,,,
2014,-6,weiblich,,,,,,,,,,,,
2014,1. Quintil,maennlich,57.80803789740321,56.12653457647257,59.48954121833385,40.0,50.0,75.0,10.0,100.0,50.0,40.0,50.0,175.0
2014,1. Quintil,weiblich,62.240287964681784,60.676312904123215,63.80426302524035,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0,198.0
2014,2. Quintil,maennlich,62.81728253226328,61.53161988436307,64.10294518016349,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,303.0
2014,2. Quintil,weiblich,61.59274789833506,60.243406298287255,62.94208949838287,50.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0,263.0
2014,3. Quintil,maennlich,61.174860095496534,59.9735137856152,62.37620640537787,50.0,60.0,80.0,14.0,100.0,60.0,50.0,70.0,345.0
2014,3. Quintil,weiblich,59.43212070462696,58.21180928399233,60.65243212526159,40.0,50.0,80.0,20.0,100.0,50.0,40.0,50.0,316.0
2014,4. Quintil,maennlich,59.52209927040305,58.32270082048648,60.72149772031961,40.0,50.0,80.0,20.0,100.0,50.0,40.0,50.0,368.0
2014,4. Quintil,weiblich,54.56164377067793,53.440555125234596,55.68273241612127,40.0,50.0,70.0,20.0,100.0,50.0,50.0,50.0,380.0
2014,5. Quintil,maennlich,52.60467449634111,51.54708856051439,53.662260432167834,30.0,50.0,70.0,7.0,100.0,50.0,50.0,50.0,421.0
2014,5. Quintil,weiblich,56.790503201156504,55.66979885396265,57.91120754835036,40.0,50.0,70.0,15.0,100.0,50.0,50.0,50.0,362.0
2015,-6,-3,,,,,,,,,,,,
2015,-6,-1,,,,,,,,,,,,
2015,-6,maennlich,,,,,,,,,,,,
2015,-6,weiblich,,,,,,,,,,,,
2015,1. Quintil,maennlich,55.37663205985165,53.64556898845871,57.10769513124459,40.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0,159.0
2015,1. Quintil,weiblich,59.01278584949584,57.28008215837085,60.74548954062083,40.0,50.0,80.0,20.0,100.0,50.0,40.0,50.0,173.0
2015,2. Quintil,maennlich,62.09837825587371,60.54542961415692,63.6513268975905,50.0,60.0,80.0,10.0,100.0,60.0,50.0,70.0,219.0
2015,2. Quintil,weiblich,64.78020168634463,63.40984286006472,66.15056051262452,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,225.0
2015,3. Quintil,maennlich,61.25505107466879,59.90711574067873,62.60298640865886,50.0,60.0,80.0,14.0,100.0,60.0,50.0,60.0,285.0
2015,3. Quintil,weiblich,58.29484731041707,57.01272957056944,59.5769650502647,40.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0,304.0
2015,4. Quintil,maennlich,56.48234741027639,55.33932388733278,57.62537093322,40.0,50.0,70.0,20.0,100.0,50.0,50.0,50.0,376.0
2015,4. Quintil,weiblich,55.893751100845165,54.75508862839457,57.03241357329576,40.0,50.0,70.0,20.0,100.0,50.0,50.0,50.0,362.0
2015,5. Quintil,maennlich,55.63510396370873,54.536520207378764,56.733687720038695,40.0,50.0,70.0,7.0,100.0,50.0,50.0,50.0,411.0
2015,5. Quintil,weiblich,54.44680702297484,53.30140219243553,55.592211853514144,40.0,50.0,60.0,20.0,90.0,50.0,50.0,50.0,363.0
2016,-6,-3,,,,,,,,,,,,
2016,-6,-1,,,,,,,,,,,,
2016,-6,maennlich,,,,,,,,,,,,
2016,-6,weiblich,,,,,,,,,,,,
2016,1. Quintil,maennlich,55.595647047485095,53.89056677048707,57.30072732448312,40.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0,147.0
2016,1. Quintil,weiblich,60.63350461555619,58.726378962772166,62.540630268340216,40.0,50.0,80.0,20.0,100.0,50.0,30.0,50.0,153.0
2016,2. Quintil,maennlich,60.857414722475255,59.173217443028214,62.541612001922296,50.0,60.0,80.0,15.0,100.0,60.0,60.0,70.0,170.0
2016,2. Quintil,weiblich,64.39205811942523,62.879811345318835,65.90430489353163,50.0,60.0,80.0,10.0,100.0,60.0,50.0,70.0,209.0
2016,3. Quintil,maennlich,61.7072473939676,60.325707948057804,63.08878683987739,50.0,60.0,80.0,5.0,100.0,60.0,55.0,70.0,289.0
2016,3. Quintil,weiblich,60.32547858958942,59.111447285440136,61.53950989373871,50.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0,274.0
2016,4. Quintil,maennlich,60.02014365914655,58.85504272204838,61.185244596244715,40.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0,357.0
2016,4. Quintil,weiblich,56.67504439355248,55.46660321581733,57.883485571287636,40.0,50.0,70.0,20.0,100.0,50.0,50.0,50.0,329.0
2016,5. Quintil,maennlich,53.74767879662709,52.646615386002146,54.84874220725204,40.0,50.0,60.0,10.0,90.0,50.0,50.0,50.0,410.0
2016,5. Quintil,weiblich,57.22511867358586,56.0457444435947,58.40449290357702,40.0,50.0,70.0,20.0,100.0,50.0,50.0,50.0,358.0
2017,-6,-3,,,,,,,,,,,,
2017,-6,-1,,,,,,,,,,,,
2017,-6,maennlich,,,,,,,,,,,,
2017,-6,weiblich,,,,,,,,,,,,
2017,1. Quintil,maennlich,59.85840343897799,57.93391367439267,61.782893203563304,40.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0,149.0
2017,1. Quintil,weiblich,64.02824333814085,62.23072332279066,65.82576335349104,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,158.0
2017,2. Quintil,maennlich,61.110334223129705,59.46741044169938,62.75325800456003,40.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0,199.0
2017,2. Quintil,weiblich,60.94581714779273,59.3422365376449,62.54939775794056,40.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,197.0
2017,3. Quintil,maennlich,60.88020007797184,59.60787234267045,62.15252781327324,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0,304.0
2017,3. Quintil,weiblich,59.867230876425154,58.67661588190066,61.05784587094965,50.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0,321.0
2017,4. Quintil,maennlich,57.09675196444154,55.97302996898558,58.2204739598975,40.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,371.0
2017,4. Quintil,weiblich,57.62678745899663,56.52275812749092,58.730816790502345,40.0,50.0,70.0,15.0,100.0,50.0,40.0,50.0,364.0
2017,5. Quintil,maennlich,54.602016843013146,53.58486922626732,55.61916445975897,40.0,50.0,70.0,7.0,100.0,50.0,50.0,50.0,481.0
2017,5. Quintil,weiblich,56.88333036990516,55.80521782909429,57.96144291071603,40.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,443.0
2018,-6,-3,,,,,,,,,,,,
2018,-6,-1,,,,,,,,,,,,
2018,-6,maennlich,,,,,,,,,,,,
2018,-6,weiblich,,,,,,,,,,,,
2018,1. Quintil,maennlich,56.804222804955586,54.770085309245424,58.83836030066575,40.0,50.0,71.16161917303651,20.0,100.0,50.0,40.0,50.0,138.0
2018,1. Quintil,weiblich,60.2717443481392,58.459652942532486,62.083835753745916,50.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0,136.0
2018,2. Quintil,maennlich,57.67333764574192,56.22679771517104,59.119877576312795,40.0,50.0,70.0,15.0,100.0,50.0,40.0,50.0,204.0
2018,2. Quintil,weiblich,62.107030797708596,60.58341458426481,63.630647011152384,50.0,60.0,80.0,10.0,100.0,60.0,50.0,70.0,222.0
2018,3. Quintil,maennlich,63.50970935853996,62.243982587160325,64.7754361299196,50.0,60.0,80.0,20.0,100.0,60.0,59.74999999999994,70.0,297.0
2018,3. Quintil,weiblich,61.16521133702808,59.9639787953021,62.36644387875407,50.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0,314.0
2018,4. Quintil,maennlich,57.4561874288574,56.36375078052719,58.548624077187604,40.0,50.0,70.0,10.0,100.0,50.0,49.74999999999994,50.0,389.0
2018,4. Quintil,weiblich,56.36311400427306,55.31867525171752,57.40755275682859,40.0,50.0,70.0,10.0,100.0,50.0,40.0,50.0,424.0
2018,5. Quintil,maennlich,53.57232697067086,52.65082446374758,54.49382947759413,40.0,50.0,60.0,10.0,90.0,50.0,50.0,50.0,501.0
2018,5. Quintil,weiblich,57.322755843516184,56.23640136256696,58.40911032446541,40.0,50.0,70.0,20.0,100.0,50.0,50.0,50.0,424.0
2019,-6,-3,,,,,,,,,,,,
2019,-6,-1,,,,,,,,,,,,
2019,-6,maennlich,,,,,,,,,,,,
2019,-6,weiblich,,,,,,,,,,,,
2019,1. Quintil,-3,,,,,,,,,,,,
2019,1. Quintil,maennlich,58.6104497198717,56.52422019936046,60.69667924038295,40.0,50.0,70.36293484413338,20.0,100.0,50.0,30.0,50.0,117.0
2019,1. Quintil,weiblich,62.81538729146013,60.68304886194665,64.9477257209736,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,104.0
2019,2. Quintil,-3,,,,,,,,,,,,
2019,2. Quintil,maennlich,62.08683700475583,60.42997200094282,63.74370200856884,50.0,60.0,80.0,10.0,100.0,60.0,50.0,70.0,166.0
2019,2. Quintil,weiblich,60.78952424897607,59.12560557348457,62.45344292446757,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,171.0
2019,3. Quintil,-3,,,,,,,,,,,,
2019,3. Quintil,maennlich,60.74869449274892,59.40861380890831,62.08877517658953,50.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0,255.0
2019,3. Quintil,weiblich,62.12932188867073,60.75126323074307,63.50738054659839,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,273.0
2019,4. Quintil,-3,,,,,,,,,,,,
2019,4. Quintil,maennlich,53.70712350015469,52.60403784364197,54.810209156667405,40.0,50.0,70.0,15.0,100.0,50.0,50.0,50.0,383.0
2019,4. Quintil,weiblich,56.60096992542508,55.53038237062828,57.671557480221885,40.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0,375.0
2019,5. Quintil,-3,,,,,,,,,,,,
2019,5. Quintil,maennlich,55.56914713476796,54.681964661624676,56.45632960791124,40.0,50.0,70.0,7.0,100.0,50.0,50.0,50.0,594.0
2019,5. Quintil,weiblich,55.15176428473531,54.22976133292946,56.07376723654115,40.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,513.0
2020,-6,-3,,,,,,,,,,,,
2020,-6,-1,,,,,,,,,,,,
2020,-6,maennlich,,,,,,,,,,,,
2020,-6,weiblich,,,,,,,,,,,,
2020,1. Quintil,-3,,,,,,,,,,,,
2020,1. Quintil,maennlich,61.89106281126798,59.96771720010787,63.81440842242809,50.0,60.0,80.0,14.0,100.0,60.0,50.0,70.0,133.0
2020,1. Quintil,weiblich,59.51611408118626,57.3797441247688,61.65248403760372,50.0,50.0,80.0,5.0,100.0,50.0,40.0,50.0,114.0
2020,2. Quintil,-3,,,,,,,,,,,,
2020,2. Quintil,maennlich,56.77872101190252,54.91763135236286,58.63981067144218,40.0,50.0,68.35093698638185,3.0,100.0,50.0,40.0,50.0,142.0
2020,2. Quintil,weiblich,60.97249376823349,59.068528589750684,62.8764589467163,40.0,50.0,80.0,2.0,100.0,50.0,40.0,50.0,147.0
2020,3. Quintil,-3,,,,,,,,,,,,
2020,3. Quintil,maennlich,60.83236397919404,59.30427965794233,62.36044830044575,50.0,60.0,80.0,5.0,100.0,60.0,60.0,70.0,218.0
2020,3. Quintil,weiblich,62.537087798205725,61.14424483045972,63.92993076595173,50.0,60.0,80.0,5.0,100.0,60.0,50.0,70.0,250.0
