year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Westdeutschland,1124,62.79727352218772,62.15312683602694,63.441420208348504,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0
1985,Westdeutschland,985,63.284834645814264,62.60336314915303,63.966306142475496,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0
1986,Westdeutschland,,,,,,,,,,,,
1987,Westdeutschland,929,63.019316234874964,62.32650727943631,63.712125190313614,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0
1988,Westdeutschland,992,64.54323406595235,63.85962158893343,65.22684654297126,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0
1989,Westdeutschland,976,62.970842825261734,62.29256931512509,63.649116335398375,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0
1990,Westdeutschland,,,,,,,,,,,,
1990,Ostdeutschland,,,,,,,,,,,,
1991,Westdeutschland,991,62.30326392975966,61.625635912155005,62.98089194736431,50.0,60.0,80.0,15.0,100.0,60.0,60.0,60.0
1991,Ostdeutschland,,,,,,,,,,,,
1992,Westdeutschland,1021,62.40891639901151,61.70840472736012,63.1094280706629,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0
1992,Ostdeutschland,238,57.84840296106659,56.53170514984654,59.16510077228664,50.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0
1993,Westdeutschland,,,,,,,,,,,,
1993,Ostdeutschland,,,,,,,,,,,,
1994,Westdeutschland,981,61.3516934717355,60.64719432625125,62.05619261721975,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
1994,Ostdeutschland,237,60.00949129433256,58.5292312520887,61.489751336576425,50.0,57.41523826371884,80.0,15.0,100.0,60.0,60.0,70.0
1995,Westdeutschland,983,62.48374157161009,61.816303565188804,63.151179578031375,50.0,60.0,80.0,20.0,100.0,60.0,60.0,60.0
1995,Ostdeutschland,254,62.914769627340604,61.50627197343756,64.32326728124364,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
1996,Westdeutschland,1040,60.49926936484301,59.81130912782031,61.18722960186571,50.0,60.0,80.0,5.0,100.0,60.0,60.0,70.0
1996,Ostdeutschland,276,60.31327136602567,58.95533933764642,61.67120339440491,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
1997,Westdeutschland,1010,59.63002450249388,58.95549884170874,60.304550163279025,40.0,60.0,75.0,10.0,100.0,60.0,60.0,70.0
1997,Ostdeutschland,273,60.06008062929286,58.72099525444446,61.399166004141264,50.0,60.0,75.0,12.5,100.0,60.0,60.0,70.0
1998,Westdeutschland,1196,61.16283752193653,60.51645641773958,61.80921862613348,50.0,60.0,80.0,5.0,100.0,60.0,60.0,60.0
1998,Ostdeutschland,295,60.620340311242835,59.30603091035226,61.93464971213341,50.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0
1999,Westdeutschland,1155,60.499158916936864,59.83937447430037,61.15894335957336,40.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
1999,Ostdeutschland,316,59.639917896528615,58.340157968545554,60.939677824511676,50.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0
2000,Westdeutschland,2047,60.15312499053149,59.65491350480365,60.651336476259324,40.0,60.0,80.0,5.0,100.0,60.0,60.0,70.0
2000,Ostdeutschland,517,60.824736315956564,59.8143490996883,61.83512353222483,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
2001,Westdeutschland,1855,60.69848058072562,60.16692004508339,61.23004111636786,40.0,60.0,80.0,2.0,100.0,60.0,60.0,70.0
2001,Ostdeutschland,465,60.12267318377298,59.05076206286804,61.194584304677925,50.0,60.0,80.0,5.0,100.0,60.0,60.0,70.0
2002,Westdeutschland,1973,60.47744427068018,59.95992107106504,60.99496747029532,40.0,60.0,80.0,4.0,100.0,60.0,60.0,70.0
2002,Ostdeutschland,519,60.97998319779464,59.97005001103792,61.98991638455136,50.0,60.0,80.0,5.0,100.0,60.0,60.0,70.0
2003,Westdeutschland,1922,60.87066525797616,60.35449249068301,61.386838025269306,45.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
2003,Ostdeutschland,515,61.238079737809045,60.21691245852698,62.25924701709111,50.0,60.0,80.0,5.0,100.0,60.0,60.0,70.0
2004,Westdeutschland,1937,59.95939788347683,59.4506859685059,60.46810979844776,40.0,60.0,80.0,5.0,100.0,60.0,60.0,70.0
2004,Ostdeutschland,524,60.96431300358026,59.93495501399386,61.99367099316666,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
2005,Westdeutschland,1880,59.93708979505789,59.422481261300305,60.45169832881547,40.0,60.0,80.0,5.0,100.0,60.0,60.0,70.0
2005,Ostdeutschland,529,62.490288568406655,61.51620349059118,63.46437364622213,50.0,60.0,80.0,5.0,100.0,60.0,60.0,70.0
2006,Westdeutschland,2083,59.95401897726814,59.46648224328802,60.44155571124826,40.0,50.0,80.0,3.0,100.0,50.0,40.0,50.0
2006,Ostdeutschland,581,61.4759829604872,60.53255848541696,62.41940743555744,50.0,60.0,80.0,5.0,100.0,60.0,60.0,70.0
2007,Westdeutschland,1967,60.19486490359051,59.694962997127845,60.69476681005318,40.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
2007,Ostdeutschland,548,62.120527328609604,61.14075066112953,63.10030399608968,50.0,60.0,80.0,5.0,100.0,60.0,60.0,70.0
2008,Westdeutschland,1855,60.14470674677304,59.62057423121223,60.66883926233385,40.0,50.0,80.0,3.0,100.0,50.0,40.0,50.0
2008,Ostdeutschland,515,60.02538729849685,59.01900570400607,61.031768892987635,41.160854422955474,50.0,80.0,2.0,100.0,50.0,40.0,50.0
2009,Westdeutschland,1756,59.21912074648319,58.68569413686838,59.752547356098006,40.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0
2009,Ostdeutschland,518,58.72944932951555,57.688176858642976,59.77072180038813,40.0,50.0,80.0,2.0,100.0,50.0,40.0,50.0
2010,Westdeutschland,1833,59.1639129219366,58.64204141719134,59.68578442668186,40.0,50.0,80.0,5.0,100.0,50.0,40.0,50.0
2010,Ostdeutschland,541,57.9877171136443,57.02315502978191,58.95227919750669,40.0,50.0,75.0,7.0,100.0,50.0,40.0,50.0
2011,Westdeutschland,2369,58.74263167431075,58.27486162002844,59.21040172859306,40.0,50.0,80.0,5.0,100.0,50.0,50.0,50.0
2011,Ostdeutschland,681,57.48197119507606,56.66261142440602,58.301330965746104,40.0,50.0,70.0,3.0,100.0,50.0,40.0,50.0
2012,Westdeutschland,2465,57.20069805383076,56.74780515818656,57.65359094947497,40.0,50.0,70.0,1.0,100.0,50.0,50.0,50.0
