year,age_gr,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,17-29 J.,West,57.59999847412109,57.59999847412109,57.59999847412109,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,3435.0
1984,30-45 J.,West,57.5999984741211,57.5999984741211,57.5999984741211,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,3906.0
1984,46-65 J.,West,57.59999847412109,57.59999847412109,57.59999847412109,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,3556.0
1984,66 und älter,West,57.59999847412109,57.59999847412109,57.59999847412109,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,57.599998474121094,1267.0
1985,17-29 J.,West,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,3140.0
1985,30-45 J.,West,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,3475.0
1985,46-65 J.,West,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,3304.0
1985,66 und älter,West,58.99999999999999,58.99999999999999,58.99999999999999,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,1107.0
1986,17-29 J.,West,60.200000762939446,60.200000762939446,60.200000762939446,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,3054.0
1986,30-45 J.,West,60.20000076293946,60.20000076293946,60.20000076293946,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,3270.0
1986,46-65 J.,West,60.20000076293946,60.20000076293946,60.20000076293946,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,3228.0
1986,66 und älter,West,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,1031.0
1987,17-29 J.,West,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,3008.0
1987,30-45 J.,West,60.200000762939446,60.200000762939446,60.200000762939446,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,3168.0
1987,46-65 J.,West,60.200000762939446,60.200000762939446,60.200000762939446,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,3208.0
1987,66 und älter,West,60.200000762939446,60.200000762939446,60.200000762939446,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,1068.0
1988,17-29 J.,West,60.29999923706053,60.29999923706053,60.29999923706053,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,2871.0
