syear,regtyp,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1985,Urban regions,West,58.99999999999999,58.99999999999999,58.99999999999999,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,8659.0
1985,Rural regions,West,59.00000000000001,59.00000000000001,59.00000000000001,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,2367.0
1986,Urban regions,West,60.200000762939446,60.200000762939446,60.200000762939446,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,8328.0
1986,Rural regions,West,60.200000762939446,60.200000762939446,60.200000762939446,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,2255.0
1987,Urban regions,West,60.20000076293943,60.20000076293943,60.20000076293943,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,8228.0
1987,Rural regions,West,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,2224.0
1988,Urban regions,West,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,7888.0
1988,Rural regions,West,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,2082.0
1989,Urban regions,West,61.09999847412109,61.09999847412109,61.09999847412109,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,7686.0
1989,Rural regions,West,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,1976.0
1990,Urban regions,West,62.799999237060554,62.799999237060554,62.799999237060554,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,7489.0
1990,Urban regions,East,,,,,,,,,,,,
1990,Rural regions,West,62.79999923706054,62.79999923706054,62.79999923706054,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,1972.0
1990,Rural regions,East,,,,,,,,,,,,
1991,Urban regions,West,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,7435.0
1991,Urban regions,East,,,,,,,,,,,,
1991,Rural regions,West,64.40000152587892,64.40000152587892,64.40000152587892,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,2009.0
1991,Rural regions,East,,,,,,,,,,,,
1992,Urban regions,West,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,7333.0
1992,Urban regions,East,56.70000076293946,56.70000076293946,56.70000076293946,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,1318.0
1992,Rural regions,West,66.8000030517578,66.8000030517578,66.8000030517578,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,1994.0
1992,Rural regions,East,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,56.70000076293945,2552.0
1993,Urban regions,West,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,7273.0
1993,Urban regions,East,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,1312.0
1993,Rural regions,West,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,1999.0
1993,Rural regions,East,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,64.30000305175781,2517.0
1994,Urban regions,West,71.90000152587892,71.90000152587892,71.90000152587892,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,7151.0
1994,Urban regions,East,71.09999847412111,71.09999847412111,71.09999847412111,71.0999984741211,71.0999984741211,71.0999984741211,71.0999984741211,71.0999984741211,71.0999984741211,71.0999984741211,71.0999984741211,1308.0
1994,Rural regions,West,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,1947.0
1994,Rural regions,East,71.0999984741211,71.0999984741211,71.0999984741211,71.0999984741211,71.0999984741211,71.0999984741211,71.0999984741211,71.0999984741211,71.0999984741211,71.0999984741211,71.0999984741211,2467.0
1995,Urban regions,West,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,7499.0
1995,Urban regions,East,73.6999969482422,73.6999969482422,73.6999969482422,73.69999694824219,73.69999694824219,73.69999694824219,73.69999694824219,73.69999694824219,73.69999694824219,73.69999694824219,73.69999694824219,1217.0
1995,Rural regions,West,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,2092.0
1995,Rural regions,East,73.6999969482422,73.6999969482422,73.6999969482422,73.69999694824219,73.69999694824219,73.69999694824219,73.69999694824219,73.69999694824219,73.69999694824219,73.69999694824219,73.69999694824219,2476.0
1996,Urban regions,West,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,7284.0
1996,Urban regions,East,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,1239.0
1996,Rural regions,West,75.09999847412111,75.09999847412111,75.09999847412111,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,2080.0
1996,Rural regions,East,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,75.0999984741211,2445.0
1997,Urban regions,West,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,7159.0
1997,Urban regions,East,76.49999999999999,76.49999999999999,76.49999999999999,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,1210.0
1997,Rural regions,West,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,76.0999984741211,2034.0
1997,Rural regions,East,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,2424.0
1998,Urban regions,West,77.50000000000001,77.50000000000001,77.50000000000001,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,8017.0
1998,Urban regions,East,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,1255.0
1998,Rural regions,West,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,2356.0
1998,Rural regions,East,78.30000305175783,78.30000305175783,78.30000305175783,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,2610.0
1999,Urban regions,West,78.19999694824217,78.19999694824217,78.19999694824217,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,7640.0
1999,Urban regions,East,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,1238.0
1999,Rural regions,West,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,2251.0
1999,Rural regions,East,79.09999847412111,79.09999847412111,79.09999847412111,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,79.0999984741211,2545.0
2000,Urban regions,West,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,13859.0
2000,Urban regions,East,79.40000152587889,79.40000152587889,79.40000152587889,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,1852.0
2000,Rural regions,West,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,4400.0
2000,Rural regions,East,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,3996.0
2001,Urban regions,West,79.90000152587889,79.90000152587889,79.90000152587889,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,12552.0
2001,Urban regions,East,79.90000152587889,79.90000152587889,79.90000152587889,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,1750.0
2001,Rural regions,West,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,3934.0
2001,Rural regions,East,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,79.9000015258789,3685.0
2002,Urban regions,West,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,13501.0
2002,Urban regions,East,81.49999999999999,81.49999999999999,81.49999999999999,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,1771.0
2002,Rural regions,West,81.50000000000001,81.50000000000001,81.50000000000001,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,4096.0
2002,Rural regions,East,81.49999999999999,81.49999999999999,81.49999999999999,81.5,81.5,81.5,81.5,81.5,81.5,81.5,81.5,3658.0
2003,Urban regions,West,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,12971.0
