year,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1985,Urban regions,58.99999999999999,58.99999999999999,58.99999999999999,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,8659.0
1985,Rural regions,59.00000000000001,59.00000000000001,59.00000000000001,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,2367.0
1986,Urban regions,60.200000762939446,60.200000762939446,60.200000762939446,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,8328.0
1986,Rural regions,60.200000762939446,60.200000762939446,60.200000762939446,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,2255.0
1987,Urban regions,60.20000076293943,60.20000076293943,60.20000076293943,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,8228.0
1987,Rural regions,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,60.20000076293945,2224.0
1988,Urban regions,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,7888.0
1988,Rural regions,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,60.29999923706055,2082.0
1989,Urban regions,61.09999847412109,61.09999847412109,61.09999847412109,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,7686.0
1989,Rural regions,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,61.099998474121094,1976.0
1990,Urban regions,62.799999237060554,62.799999237060554,62.799999237060554,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,7489.0
1990,Rural regions,62.79999923706054,62.79999923706054,62.79999923706054,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,62.79999923706055,1972.0
1991,Urban regions,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,7435.0
1991,Rural regions,64.40000152587892,64.40000152587892,64.40000152587892,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,64.4000015258789,2009.0
1992,Urban regions,65.73894865309373,65.70731726754894,65.77058003863851,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,8651.0
1992,Rural regions,62.76890653509434,62.69921569734687,62.838597372841804,56.70000076293945,66.80000305175781,66.80000305175781,56.70000076293945,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,4546.0
1993,Urban regions,68.95782130662596,68.9415277479786,68.97411486527332,69.5,69.5,69.5,69.5,69.5,69.5,69.5,69.5,8585.0
1993,Rural regions,67.38405901210263,67.34794634709812,67.42017167710713,64.30000305175781,69.5,69.5,64.30000305175781,69.5,69.5,69.5,69.5,4516.0
1994,Urban regions,71.81723188522864,71.81471519429967,71.81974857615761,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,8459.0
1994,Rural regions,71.57399078482175,71.56836984360407,71.57961172603942,71.0999984741211,71.9000015258789,71.9000015258789,71.0999984741211,71.9000015258789,71.9000015258789,71.9000015258789,71.9000015258789,4414.0
1995,Urban regions,73.88061619808516,73.88001407734595,73.88121831882438,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,8716.0
1995,Rural regions,73.81933713588577,73.81795803879346,73.82071623297809,73.69999694824219,73.9000015258789,73.9000015258789,73.69999694824219,73.9000015258789,73.9000015258789,73.9000015258789,73.9000015258789,4568.0
