"hlc0083_h","year","quintil","regtyp","n","percent","lower_confidence","upper_confidence"
"Ja","2012","5","Laendlicher Raum","","","",""
"Nein","2012","1","Staedtischer Raum","3619","0.91345760037907","0.904794091693244","0.922121109064896"
"Nein","2012","1","Laendlicher Raum","2466","0.893660017023515","0.882354161104063","0.904965872942967"
"Nein","2012","2","Staedtischer Raum","4322","0.940765947587965","0.934168433200063","0.947363461975866"
"Nein","2012","2","Laendlicher Raum","3110","0.951400002363482","0.944250589379321","0.958549415347644"
"Nein","2012","3","Staedtischer Raum","5089","0.9931300923812","0.99087570759687","0.995384477165531"
"Nein","2012","3","Laendlicher Raum","3480","0.998365493318807","0.997028342895322","0.999702643742292"
"Nein","2012","4","Staedtischer Raum","5973","0.998668523781226","0.997743995534374","0.999593052028077"
"Nein","2012","4","Laendlicher Raum","3093","0.998075418675076","0.996532592289646","0.999618245060507"
"Nein","2012","5","Staedtischer Raum","6212","0.999948425985608","0.99976985878785","1.00012699318337"
"Nein","2012","5","Laendlicher Raum","2117","1","1","1"
"Ja","2013","1","Staedtischer Raum","497","0.0697787990848528","0.0630844340143976","0.076473164155308"
"Ja","2013","1","Laendlicher Raum","390","0.0986962370692924","0.0881235285014306","0.109268945637154"
"Ja","2013","2","Staedtischer Raum","686","0.0632776301781056","0.0571341851406231","0.0694210752155882"
"Ja","2013","2","Laendlicher Raum","335","0.046895450999257","0.0398285210815502","0.0539623809169637"
"Ja","2013","3","Staedtischer Raum","110","0.00943466742450964","0.00691992502574702","0.0119494098232723"
"Ja","2013","3","Laendlicher Raum","45","0.00562653020406395","0.00313779640882428","0.00811526399930362"
"Ja","2013","4","Staedtischer Raum","","","",""
"Ja","2013","4","Laendlicher Raum","","","",""
"Ja","2013","5","Staedtischer Raum","","","",""
"Ja","2013","5","Laendlicher Raum","","","",""
"Nein","2013","1","Staedtischer Raum","5067","0.930221200915147","0.923526835844692","0.936915565985602"
"Nein","2013","1","Laendlicher Raum","2667","0.901303762930708","0.890731054362846","0.91187647149857"
"Nein","2013","2","Staedtischer Raum","5347","0.936722369821894","0.930578924784412","0.942865814859377"
"Nein","2013","2","Laendlicher Raum","3103","0.953104549000743","0.946037619083036","0.96017147891845"
"Nein","2013","3","Staedtischer Raum","5567","0.99056533257549","0.988050590176728","0.993080074974253"
"Nein","2013","3","Laendlicher Raum","3425","0.994373469795936","0.991884736000696","0.996862203591176"
"Nein","2013","4","Staedtischer Raum","6723","0.999922014319094","0.999710960873917","1.00013306776427"
"Nein","2013","4","Laendlicher Raum","3564","0.998984300137681","0.997939397053056","1.00002920322231"
"Nein","2013","5","Staedtischer Raum","6856","1","1","1"
"Nein","2013","5","Laendlicher Raum","2240","1","1","1"
"Ja","2014","1","Staedtischer Raum","333","0.0675308607392048","0.0598337669694296","0.0752279545089799"
"Ja","2014","1","Laendlicher Raum","236","0.0887245085067657","0.0773295132279849","0.100119503785547"
"Ja","2014","2","Staedtischer Raum","404","0.0495688070985862","0.043418212819822","0.0557194013773505"
"Ja","2014","2","Laendlicher Raum","283","0.043083764541296","0.0357912126562645","0.0503763164263274"
"Ja","2014","3","Staedtischer Raum","82","0.00850570567868268","0.00596988058870345","0.0110415307686619"
"Ja","2014","3","Laendlicher Raum","59","0.0071814635149381","0.00422049359030727","0.0101424334395689"
"Ja","2014","4","Staedtischer Raum","","","",""
"Ja","2014","4","Laendlicher Raum","","","",""
"Ja","2014","5","Staedtischer Raum","","","",""
"Ja","2014","5","Laendlicher Raum","","","",""
"Nein","2014","1","Staedtischer Raum","3750","0.932469139260795","0.92477204549102","0.94016623303057"
"Nein","2014","1","Laendlicher Raum","2156","0.911275491493234","0.899880496214453","0.922670486772015"
"Nein","2014","2","Staedtischer Raum","4380","0.950431192901414","0.944280598622649","0.956581787180178"
"Nein","2014","2","Laendlicher Raum","2695","0.956916235458704","0.949623683573672","0.964208787343735"
"Nein","2014","3","Staedtischer Raum","4956","0.991494294321317","0.988958469231338","0.994030119411296"
"Nein","2014","3","Laendlicher Raum","3065","0.992818536485062","0.989857566560431","0.995779506409693"
"Nein","2014","4","Staedtischer Raum","6101","0.999915675846151","0.999685320384867","1.00014603130743"
"Nein","2014","4","Laendlicher Raum","3386","0.999429579868642","0.998626065419423","1.00023309431786"
"Nein","2014","5","Staedtischer Raum","6828","1","1","1"
"Nein","2014","5","Laendlicher Raum","2270","1","1","1"
"Ja","2015","1","Staedtischer Raum","273","0.060875544747983","0.0534934677084883","0.0682576217874776"
"Ja","2015","1","Laendlicher Raum","222","0.0869530269777637","0.0751789827278462","0.0987270712276812"
"Ja","2015","2","Staedtischer Raum","374","0.0535804025095597","0.046810249654211","0.0603505553649084"
"Ja","2015","2","Laendlicher Raum","204","0.0445660567144033","0.0365206517808194","0.0526114616479872"
"Ja","2015","3","Staedtischer Raum","76","0.00990769943950547","0.00702096345919404","0.0127944354198169"
"Ja","2015","3","Laendlicher Raum","61","0.0037896487967357","0.00150150552939799","0.00607779206407342"
"Ja","2015","4","Staedtischer Raum","","","",""
"Ja","2015","4","Laendlicher Raum","","","",""
"Ja","2015","5","Staedtischer Raum","","","",""
"Ja","2015","5","Laendlicher Raum","","","",""
"Nein","2015","1","Staedtischer Raum","3757","0.939124455252017","0.931742378212522","0.946506532291512"
"Nein","2015","1","Laendlicher Raum","1978","0.913046973022236","0.901272928772319","0.924821017272154"
"Nein","2015","2","Staedtischer Raum","3876","0.94641959749044","0.939649444635092","0.953189750345789"
"Nein","2015","2","Laendlicher Raum","2323","0.955433943285597","0.947388538352013","0.96347934821918"
"Nein","2015","3","Staedtischer Raum","4446","0.990092300560495","0.987205564580183","0.992979036540806"
"Nein","2015","3","Laendlicher Raum","2709","0.996210351203264","0.993922207935927","0.998498494470602"
"Nein","2015","4","Staedtischer Raum","5487","0.999607999650082","0.999084327395561","1.0001316719046"
"Nein","2015","4","Laendlicher Raum","3008","0.999622257879121","0.998928179718671","1.00031633603957"
"Nein","2015","5","Staedtischer Raum","6240","1","1","1"
"Nein","2015","5","Laendlicher Raum","2123","1","1","1"
"Ja","2016","1","Staedtischer Raum","709","0.0644798120583647","0.0592058380258155","0.069753786090914"
"Ja","2016","1","Laendlicher Raum","294","0.0661048004826496","0.0585994217203262","0.0736101792449731"
"Ja","2016","2","Staedtischer Raum","366","0.0553905017822956","0.048313369473017","0.0624676340915742"
"Ja","2016","2","Laendlicher Raum","216","0.0511076685478295","0.0422603611763744","0.0599549759192846"
"Ja","2016","3","Staedtischer Raum","87","0.00939533086171312","0.00647003297213025","0.012320628751296"
"Ja","2016","3","Laendlicher Raum","64","0.00831706079203009","0.00484682467233681","0.0117872969117234"
"Ja","2016","4","Staedtischer Raum","","","",""
"Ja","2016","4","Laendlicher Raum","","","",""
"Ja","2016","5","Staedtischer Raum","","","",""
"Ja","2016","5","Laendlicher Raum","","","",""
"Nein","2016","1","Staedtischer Raum","7622","0.935520187941635","0.930246213909086","0.940794161974185"
"Nein","2016","1","Laendlicher Raum","3916","0.93389519951735","0.926389820755027","0.941400578279674"
"Nein","2016","2","Staedtischer Raum","3647","0.944609498217704","0.937532365908426","0.951686630526983"
"Nein","2016","2","Laendlicher Raum","2164","0.94889233145217","0.940045024080715","0.957739638823626"
"Nein","2016","3","Staedtischer Raum","4091","0.990604669138287","0.987679371248704","0.99352996702787"
"Nein","2016","3","Laendlicher Raum","2567","0.99168293920797","0.988212703088277","0.995153175327663"
"Nein","2016","4","Staedtischer Raum","5820","0.998126836218357","0.997016718430301","0.999236954006413"
"Nein","2016","4","Laendlicher Raum","3278","0.998933959664775","0.997817523207223","1.00005039612233"
"Nein","2016","5","Staedtischer Raum","6845","0.999950680941063","0.999784329593064","1.00011703228906"
"Nein","2016","5","Laendlicher Raum","2530","1","1","1"
"Ja","2017","1","Staedtischer Raum","717","0.0479333134366493","0.0435965149058141","0.0522701119674845"
"Ja","2017","1","Laendlicher Raum","514","0.0712991248243097","0.0640180080529085","0.0785802415957109"
"Ja","2017","2","Staedtischer Raum","416","0.0599049213343813","0.0526987331552008","0.0671111095135618"
"Ja","2017","2","Laendlicher Raum","208","0.0547883237114831","0.0455521442357935","0.0640245031871726"
"Ja","2017","3","Staedtischer Raum","169","0.0189401836913603","0.0149242898546655","0.0229560775280551"
"Ja","2017","3","Laendlicher Raum","69","0.0121812433449319","0.00816102613690148","0.0162014605529623"
"Ja","2017","4","Staedtischer Raum","30","0.00559998190066833","0.00375948416693944","0.00744047963439722"
"Ja","2017","4","Laendlicher Raum","","","",""
"Ja","2017","5","Staedtischer Raum","","","",""
"Ja","2017","5","Laendlicher Raum","","","",""
"Nein","2017","1","Staedtischer Raum","8604","0.952066686563351","0.947729888032515","0.956403485094186"
"Nein","2017","1","Laendlicher Raum","4284","0.92870087517569","0.921419758404289","0.935981991947091"
"Nein","2017","2","Staedtischer Raum","3750","0.940095078665619","0.932888890486438","0.947301266844799"
"Nein","2017","2","Laendlicher Raum","2124","0.945211676288517","0.935975496812827","0.954447855764206"
"Nein","2017","3","Staedtischer Raum","4257","0.98105981630864","0.977043922471945","0.985075710145335"
"Nein","2017","3","Laendlicher Raum","2791","0.987818756655068","0.983798539447038","0.991838973863098"
"Nein","2017","4","Staedtischer Raum","6285","0.994400018099332","0.992559520365603","0.996240515833061"
"Nein","2017","4","Laendlicher Raum","3687","0.998835328111116","0.99773529139445","0.999935364827781"
"Nein","2017","5","Staedtischer Raum","8454","1","1","1"
"Nein","2017","5","Laendlicher Raum","3242","1","1","1"
"Ja","2018","1","Staedtischer Raum","1013","0.0772913113417849","0.0715398511148498","0.08304277156872"
"Ja","2018","1","Laendlicher Raum","578","0.0783744508003283","0.0698650329698276","0.0868838686308289"
"Ja","2018","2","Staedtischer Raum","534","0.0550907053599812","0.0481482898895959","0.0620331208303665"
"Ja","2018","2","Laendlicher Raum","243","0.0510604965189657","0.0416904458251054","0.0604305472128259"
"Ja","2018","3","Staedtischer Raum","211","0.0271317556045932","0.0222796905263307","0.0319838206828557"
"Ja","2018","3","Laendlicher Raum","124","0.0197821324646227","0.0145412899614841","0.0250229749677613"
"Ja","2018","4","Staedtischer Raum","","","",""
"Ja","2018","4","Laendlicher Raum","","","",""
"Ja","2018","5","Staedtischer Raum","","","",""
"Ja","2018","5","Laendlicher Raum","","","",""
"Nein","2018","1","Staedtischer Raum","7269","0.922708688658215","0.91695722843128","0.92846014888515"
"Nein","2018","1","Laendlicher Raum","3254","0.921625549199672","0.913116131369171","0.930134967030172"
"Nein","2018","2","Staedtischer Raum","3615","0.944909294640019","0.937966879169634","0.951851710110404"
"Nein","2018","2","Laendlicher Raum","1877","0.948939503481034","0.939569452787174","0.958309554174894"
"Nein","2018","3","Staedtischer Raum","4096","0.972868244395407","0.968016179317144","0.977720309473669"
"Nein","2018","3","Laendlicher Raum","2588","0.980217867535377","0.974977025032239","0.985458710038516"
"Nein","2018","4","Staedtischer Raum","6511","0.998415326887542","0.997450276430899","0.999380377344185"
"Nein","2018","4","Laendlicher Raum","3709","0.99912923566247","0.998180496633179","1.00007797469176"
"Nein","2018","5","Staedtischer Raum","8559","0.99966826991574","0.99928254218476","1.00005399764672"
"Nein","2018","5","Laendlicher Raum","3396","0.997798419364061","0.996222300301259","0.999374538426863"
"Ja","2019","1","Staedtischer Raum","487","0.0675088010314611","0.0615710735975289","0.0734465284653932"
"Ja","2019","1","Laendlicher Raum","208","0.102311949016469","0.0915336160390322","0.113090281993905"
"Ja","2019","2","Staedtischer Raum","393","0.0725280164505277","0.0643513432258603","0.0807046896751951"
"Ja","2019","2","Laendlicher Raum","230","0.0615241332149202","0.050945475325541","0.0721027911042994"
"Ja","2019","3","Staedtischer Raum","178","0.0236518855707345","0.018739464673234","0.028564306468235"
"Ja","2019","3","Laendlicher Raum","116","0.0162791357339694","0.0112814666241383","0.0212768048438006"
"Ja","2019","4","Staedtischer Raum","","","",""
"Ja","2019","4","Laendlicher Raum","","","",""
"Ja","2019","5","Staedtischer Raum","","","",""
"Ja","2019","5","Laendlicher Raum","","","",""
"Nein","2019","1","Staedtischer Raum","6372","0.932491198968539","0.926553471534607","0.938428926402471"
"Nein","2019","1","Laendlicher Raum","2829","0.897688050983531","0.886909718006095","0.908466383960968"
"Nein","2019","2","Staedtischer Raum","3472","0.927471983549472","0.919295310324805","0.93564865677414"
"Nein","2019","2","Laendlicher Raum","1752","0.93847586678508","0.927897208895701","0.949054524674459"
"Nein","2019","3","Staedtischer Raum","3498","0.976348114429266","0.971435693531765","0.981260535326766"
"Nein","2019","3","Laendlicher Raum","2347","0.983720864266031","0.978723195156199","0.988718533375862"
"Nein","2019","4","Staedtischer Raum","6144","0.997257120755464","0.995951268146346","0.998562973364582"
"Nein","2019","4","Laendlicher Raum","3766","0.99555398687001","0.993433929082929","0.997674044657092"
"Nein","2019","5","Staedtischer Raum","11154","0.999506357020378","0.999094226559191","0.999918487481565"
"Nein","2019","5","Laendlicher Raum","4524","1","1","1"
"Ja","2020","1","Staedtischer Raum","394","0.0577808763222939","0.0522830065929905","0.0632787460515973"
"Ja","2020","1","Laendlicher Raum","173","0.0581277316341306","0.0493392881726124","0.0669161750956488"
"Ja","2020","2","Staedtischer Raum","525","0.0672190835522686","0.0604047076526029","0.0740334594519343"
"Ja","2020","2","Laendlicher Raum","259","0.0504966535678856","0.0410797224929622","0.0599135846428089"
"Ja","2020","3","Staedtischer Raum","280","0.0294038464853479","0.024191327164369","0.0346163658063268"
"Ja","2020","3","Laendlicher Raum","171","0.0228009166479065","0.0167607104299472","0.0288411228658658"
"Ja","2020","4","Staedtischer Raum","","","",""
"Ja","2020","4","Laendlicher Raum","","","",""
"Ja","2020","5","Staedtischer Raum","","","",""
"Ja","2020","5","Laendlicher Raum","","","",""
"Nein","2020","1","Staedtischer Raum","6525","0.942219123677706","0.936721253948403","0.94771699340701"
"Nein","2020","1","Laendlicher Raum","2550","0.941872268365869","0.933083824904351","0.950660711827388"
"Nein","2020","2","Staedtischer Raum","4662","0.932780916447731","0.925966540548066","0.939595292347397"
"Nein","2020","2","Laendlicher Raum","1818","0.949503346432114","0.940086415357191","0.958920277507038"
"Nein","2020","3","Staedtischer Raum","3755","0.970596153514652","0.965383634193673","0.975808672835631"
"Nein","2020","3","Laendlicher Raum","2175","0.977199083352094","0.971158877134134","0.983239289570053"
"Nein","2020","4","Staedtischer Raum","6595","0.998723355366173","0.997863460127528","0.999583250604818"
"Nein","2020","4","Laendlicher Raum","3739","0.997141563720772","0.995433737708292","0.998849389733251"
"Nein","2020","5","Staedtischer Raum","10932","0.999729299346853","0.999420991309267","1.00003760738444"
"Nein","2020","5","Laendlicher Raum","4501","1","1","1"
