year,age_gr,bula_h,ple0011,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,46-65 y.,North Rhine-Westphalia,No,0.84856,1347,1527,0.83058,0.86655
2011,46-65 y.,Hesse,Yes,0.14005,74,574,0.11164,0.16847
2011,46-65 y.,Hesse,No,0.81266,500,574,0.78072,0.84461
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.10871,62,476,0.08072,0.13670
2011,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.85645,414,476,0.82492,0.88799
2011,46-65 y.,Baden-Wuerttemberg,Yes,0.08763,74,892,0.06906,0.10619
2011,46-65 y.,Baden-Wuerttemberg,No,0.86476,818,892,0.84231,0.88722
2011,46-65 y.,Bavaria,Yes,0.11029,132,1206,0.09260,0.12798
2011,46-65 y.,Bavaria,No,0.84463,1074,1206,0.82417,0.86508
2011,46-65 y.,Berlin,Yes,0.13838,40,300,0.09924,0.17752
2011,46-65 y.,Berlin,No,0.82708,260,300,0.78421,0.86995
2011,46-65 y.,Brandenburg,Yes,0.09086,38,368,0.06145,0.12026
2011,46-65 y.,Brandenburg,No,0.87580,330,368,0.84205,0.90954
2011,46-65 y.,Mecklenburg-Western Pomerania,No,0.84805,189,189,0.79673,0.89936
2011,46-65 y.,Saxony,Yes,0.08596,42,509,0.06159,0.11034
2011,46-65 y.,Saxony,No,0.87759,467,509,0.84908,0.90609
2011,46-65 y.,Saxony-Anhalt,Yes,0.09641,33,328,0.06442,0.12841
2011,46-65 y.,Saxony-Anhalt,No,0.87495,295,328,0.83910,0.91080
2011,46-65 y.,Thuringa,Yes,0.14429,39,337,0.10672,0.18187
2011,46-65 y.,Thuringa,No,0.82427,298,337,0.78357,0.86497
2011,66 and older,Schleswig-Holstein,No,0.81393,142,142,0.74969,0.87816
2011,66 and older,Hamburg,No,0.91193,83,83,0.85059,0.97327
2011,66 and older,Lower Saxony,Yes,0.14768,64,510,0.11686,0.17850
2011,66 and older,Lower Saxony,No,0.85189,446,510,0.82103,0.88274
2011,66 and older,North Rhine-Westphalia,Yes,0.15788,134,1004,0.13531,0.18045
2011,66 and older,North Rhine-Westphalia,No,0.84125,870,1004,0.81863,0.86386
2011,66 and older,Hesse,Yes,0.12436,34,284,0.08591,0.16280
2011,66 and older,Hesse,No,0.87564,250,284,0.83720,0.91409
2011,66 and older,"Rhineland-Palatinate, Saarland",No,0.90746,267,267,0.87264,0.94229
2011,66 and older,Baden-Wuerttemberg,Yes,0.14612,70,571,0.11713,0.17512
2011,66 and older,Baden-Wuerttemberg,No,0.85316,501,571,0.82411,0.88222
2011,66 and older,Bavaria,Yes,0.14834,108,791,0.12356,0.17313
2011,66 and older,Bavaria,No,0.85093,683,791,0.82610,0.87577
2011,66 and older,Berlin,No,0.89512,191,191,0.85155,0.93869
2011,66 and older,Brandenburg,No,0.88933,217,217,0.84749,0.93117
2011,66 and older,Mecklenburg-Western Pomerania,No,0.80645,105,105,0.73052,0.88238
2011,66 and older,Saxony,Yes,0.15268,49,353,0.11510,0.19025
2011,66 and older,Saxony,No,0.84732,304,353,0.80975,0.88490
2011,66 and older,Saxony-Anhalt,Yes,0.17277,31,223,0.12304,0.22250
2011,66 and older,Saxony-Anhalt,No,0.82723,192,223,0.77750,0.87696
2011,66 and older,Thuringa,No,0.86879,193,193,0.82103,0.91655
2013,17-29 y.,Schleswig-Holstein,No,0.71962,92,92,0.62733,0.81191
2013,17-29 y.,Hamburg,No,0.54887,38,38,0.38853,0.70921
2013,17-29 y.,Lower Saxony,No,0.70315,242,242,0.64547,0.76084
2013,17-29 y.,North Rhine-Westphalia,No,0.65249,517,517,0.61141,0.69358
2013,17-29 y.,Hesse,No,0.61521,147,147,0.53629,0.69414
2013,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.69380,157,157,0.62147,0.76613
2013,17-29 y.,Baden-Wuerttemberg,No,0.63592,304,304,0.58174,0.69010
2013,17-29 y.,Bavaria,No,0.66955,406,406,0.62374,0.71536
2013,17-29 y.,Berlin,No,0.63589,93,93,0.53757,0.73422
2013,17-29 y.,Brandenburg,No,0.73401,71,71,0.63050,0.83752
2013,17-29 y.,Mecklenburg-Western Pomerania,No,0.81321,50,50,0.70408,0.92234
2013,17-29 y.,Saxony,No,0.83656,163,163,0.77962,0.89350
2013,17-29 y.,Saxony-Anhalt,No,0.68476,81,81,0.58295,0.78658
2013,17-29 y.,Thuringa,No,0.83404,94,94,0.75842,0.90965
2013,30-45 y.,Schleswig-Holstein,No,0.59326,114,114,0.50269,0.68383
2013,30-45 y.,Hamburg,No,0.71013,83,83,0.61193,0.80833
2013,30-45 y.,Lower Saxony,No,0.65056,365,365,0.60158,0.69955
2013,30-45 y.,North Rhine-Westphalia,Yes,0.07195,70,810,0.05414,0.08976
2013,30-45 y.,North Rhine-Westphalia,No,0.59650,740,810,0.56269,0.63030
2013,30-45 y.,Hesse,No,0.63371,272,272,0.57635,0.69108
2013,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.61386,191,191,0.54463,0.68309
2013,30-45 y.,Baden-Wuerttemberg,No,0.59163,457,457,0.54651,0.63674
2013,30-45 y.,Bavaria,No,0.64288,629,629,0.60541,0.68036
2013,30-45 y.,Berlin,No,0.65903,163,163,0.58603,0.73203
2013,30-45 y.,Brandenburg,No,0.62603,124,124,0.54052,0.71154
2013,30-45 y.,Mecklenburg-Western Pomerania,No,0.73052,81,81,0.63330,0.82775
2013,30-45 y.,Saxony,No,0.77347,289,289,0.72512,0.82181
2013,30-45 y.,Saxony-Anhalt,No,0.73560,156,156,0.66617,0.80503
2013,30-45 y.,Thuringa,No,0.70205,146,146,0.62760,0.77649
2013,46-65 y.,Schleswig-Holstein,Yes,0.11566,31,207,0.07199,0.15933
2013,46-65 y.,Schleswig-Holstein,No,0.80121,176,207,0.74671,0.85571
2013,46-65 y.,Hamburg,No,0.61508,72,72,0.50190,0.72826
2013,46-65 y.,Lower Saxony,Yes,0.10520,70,661,0.08179,0.12861
2013,46-65 y.,Lower Saxony,No,0.79499,591,661,0.76419,0.82579
2013,46-65 y.,Bremen,No,0.71085,37,37,0.56275,0.85895
2013,46-65 y.,North Rhine-Westphalia,Yes,0.12801,200,1435,0.11072,0.14531
2013,46-65 y.,North Rhine-Westphalia,No,0.76755,1235,1435,0.74569,0.78941
2013,46-65 y.,Hesse,Yes,0.12929,73,557,0.10140,0.15717
2013,46-65 y.,Hesse,No,0.75968,484,557,0.72416,0.79520
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.13332,61,442,0.10159,0.16505
2013,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.77692,381,442,0.73807,0.81578
2013,46-65 y.,Baden-Wuerttemberg,Yes,0.11350,91,787,0.09132,0.13567
2013,46-65 y.,Baden-Wuerttemberg,No,0.75917,696,787,0.72928,0.78906
2013,46-65 y.,Bavaria,Yes,0.10880,135,1115,0.09051,0.12708
2013,46-65 y.,Bavaria,No,0.79134,980,1115,0.76748,0.81520
2013,46-65 y.,Berlin,No,0.80118,260,260,0.75258,0.84979
2013,46-65 y.,Brandenburg,Yes,0.10614,32,337,0.07321,0.13908
2013,46-65 y.,Brandenburg,No,0.81470,305,337,0.77316,0.85625
2013,46-65 y.,Mecklenburg-Western Pomerania,No,0.86131,177,177,0.81025,0.91237
2013,46-65 y.,Saxony,Yes,0.12575,57,519,0.09720,0.15430
2013,46-65 y.,Saxony,No,0.82504,462,519,0.79232,0.85776
2013,46-65 y.,Saxony-Anhalt,No,0.87258,283,283,0.83366,0.91149
2013,46-65 y.,Thuringa,Yes,0.11748,33,341,0.08326,0.15171
2013,46-65 y.,Thuringa,No,0.84295,308,341,0.80428,0.88163
2013,66 and older,Schleswig-Holstein,No,0.85436,151,151,0.79791,0.91081
2013,66 and older,Hamburg,No,0.87683,90,90,0.80855,0.94511
2013,66 and older,Lower Saxony,Yes,0.14558,64,489,0.11429,0.17687
2013,66 and older,Lower Saxony,No,0.84708,425,489,0.81514,0.87901
2013,66 and older,North Rhine-Westphalia,Yes,0.11746,106,939,0.09685,0.13806
2013,66 and older,North Rhine-Westphalia,No,0.87700,833,939,0.85598,0.89802
2013,66 and older,Hesse,Yes,0.10808,31,294,0.07253,0.14363
2013,66 and older,Hesse,No,0.88827,263,294,0.85220,0.92434
2013,66 and older,"Rhineland-Palatinate, Saarland",No,0.88968,258,258,0.85137,0.92798
2013,66 and older,Baden-Wuerttemberg,Yes,0.12946,64,542,0.10117,0.15775
2013,66 and older,Baden-Wuerttemberg,No,0.85903,478,542,0.82970,0.88835
2013,66 and older,Bavaria,Yes,0.13037,91,763,0.10646,0.15427
2013,66 and older,Bavaria,No,0.86033,672,763,0.83572,0.88495
2013,66 and older,Berlin,No,0.82617,178,178,0.77034,0.88200
2013,66 and older,Brandenburg,No,0.90999,219,219,0.87199,0.94798
2013,66 and older,Mecklenburg-Western Pomerania,No,0.82437,101,101,0.74979,0.89895
2013,66 and older,Saxony,Yes,0.13207,40,346,0.09635,0.16780
2013,66 and older,Saxony,No,0.86714,306,346,0.83133,0.90296
2013,66 and older,Saxony-Anhalt,No,0.84723,174,174,0.79362,0.90084
2013,66 and older,Thuringa,No,0.87717,187,187,0.82999,0.92434
2015,17-29 y.,Schleswig-Holstein,No,0.87363,150,150,0.82028,0.92698
2015,17-29 y.,Hamburg,No,0.79020,53,53,0.67953,0.90087
2015,17-29 y.,Lower Saxony,No,0.86266,394,394,0.82863,0.89669
2015,17-29 y.,Bremen,No,0.87044,34,34,0.75587,0.98502
2015,17-29 y.,North Rhine-Westphalia,No,0.86444,853,853,0.84145,0.88743
2015,17-29 y.,Hesse,No,0.83254,255,255,0.78662,0.87846
2015,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.87479,247,247,0.83343,0.91615
2015,17-29 y.,Baden-Wuerttemberg,No,0.88139,469,469,0.85209,0.91068
2015,17-29 y.,Bavaria,No,0.82520,622,622,0.79533,0.85508
2015,17-29 y.,Berlin,No,0.80376,129,129,0.73495,0.87256
2015,17-29 y.,Brandenburg,No,0.86920,101,101,0.80311,0.93528
2015,17-29 y.,Mecklenburg-Western Pomerania,No,0.97189,66,66,0.93171,1.01207
2015,17-29 y.,Saxony,No,0.88722,194,194,0.84260,0.93185
2015,17-29 y.,Saxony-Anhalt,No,0.89047,110,110,0.83184,0.94910
2015,17-29 y.,Thuringa,No,0.74913,113,113,0.66884,0.82942
2015,30-45 y.,Schleswig-Holstein,No,0.90211,251,251,0.86527,0.93895
2015,30-45 y.,Hamburg,No,0.87866,134,134,0.82316,0.93415
2015,30-45 y.,Lower Saxony,Yes,0.03838,37,702,0.02416,0.05260
2015,30-45 y.,Lower Saxony,No,0.91459,665,702,0.89390,0.93528
2015,30-45 y.,Bremen,No,0.89659,50,50,0.81133,0.98185
2015,30-45 y.,North Rhine-Westphalia,Yes,0.07131,116,1547,0.05848,0.08414
2015,30-45 y.,North Rhine-Westphalia,No,0.88366,1431,1547,0.86768,0.89964
2015,30-45 y.,Hesse,Yes,0.06570,32,500,0.04396,0.08743
2015,30-45 y.,Hesse,No,0.87070,468,500,0.84126,0.90014
2015,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.89367,368,368,0.86213,0.92521
2015,30-45 y.,Baden-Wuerttemberg,Yes,0.06535,63,959,0.04970,0.08100
2015,30-45 y.,Baden-Wuerttemberg,No,0.86717,896,959,0.84568,0.88866
2015,30-45 y.,Bavaria,Yes,0.04063,61,1185,0.02938,0.05187
2015,30-45 y.,Bavaria,No,0.90720,1124,1185,0.89067,0.92372
2015,30-45 y.,Berlin,No,0.88787,256,256,0.84914,0.92660
2015,30-45 y.,Brandenburg,No,0.91017,232,232,0.87329,0.94704
2015,30-45 y.,Mecklenburg-Western Pomerania,No,0.94822,142,142,0.91165,0.98480
2015,30-45 y.,Saxony,No,0.94525,418,418,0.92342,0.96709
2015,30-45 y.,Saxony-Anhalt,No,0.93799,232,232,0.90689,0.96909
2015,30-45 y.,Thuringa,No,0.89843,234,234,0.85964,0.93722
2015,46-65 y.,Schleswig-Holstein,Yes,0.08909,35,270,0.05505,0.12313
2015,46-65 y.,Schleswig-Holstein,No,0.90220,235,270,0.86670,0.93770
2015,46-65 y.,Hamburg,No,0.72488,112,112,0.64180,0.80796
2015,46-65 y.,Lower Saxony,Yes,0.11832,91,824,0.09626,0.14039
2015,46-65 y.,Lower Saxony,No,0.87055,733,824,0.84762,0.89349
2015,46-65 y.,Bremen,No,0.61847,35,35,0.45519,0.78176
2015,46-65 y.,North Rhine-Westphalia,Yes,0.12275,232,1828,0.10770,0.13779
2015,46-65 y.,North Rhine-Westphalia,No,0.87019,1596,1828,0.85478,0.88560
2015,46-65 y.,Hesse,Yes,0.11355,74,664,0.08940,0.13770
2015,46-65 y.,Hesse,No,0.87570,590,664,0.85059,0.90082
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.10023,60,561,0.07535,0.12510
2015,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.88936,501,561,0.86338,0.91534
2015,46-65 y.,Baden-Wuerttemberg,Yes,0.10319,105,1000,0.08433,0.12206
2015,46-65 y.,Baden-Wuerttemberg,No,0.88914,895,1000,0.86967,0.90861
2015,46-65 y.,Bavaria,Yes,0.12113,169,1451,0.10434,0.13793
2015,46-65 y.,Bavaria,No,0.86764,1282,1451,0.85019,0.88508
2015,46-65 y.,Berlin,Yes,0.15101,44,313,0.11128,0.19074
2015,46-65 y.,Berlin,No,0.83847,269,313,0.79763,0.87931
2015,46-65 y.,Brandenburg,Yes,0.09525,37,395,0.06626,0.12424
2015,46-65 y.,Brandenburg,No,0.89734,358,395,0.86737,0.92731
2015,46-65 y.,Mecklenburg-Western Pomerania,No,0.89388,179,179,0.84864,0.93913
2015,46-65 y.,Saxony,Yes,0.09747,47,527,0.07212,0.12281
2015,46-65 y.,Saxony,No,0.89542,480,527,0.86927,0.92157
2015,46-65 y.,Saxony-Anhalt,Yes,0.11831,40,316,0.08264,0.15398
2015,46-65 y.,Saxony-Anhalt,No,0.87962,276,316,0.84369,0.91556
2015,46-65 y.,Thuringa,Yes,0.15554,41,348,0.11740,0.19367
2015,46-65 y.,Thuringa,No,0.84134,307,348,0.80290,0.87978
2015,66 and older,Schleswig-Holstein,No,0.92168,162,162,0.88018,0.96318
2015,66 and older,Hamburg,No,0.89412,93,93,0.83125,0.95700
2015,66 and older,Lower Saxony,Yes,0.11377,45,487,0.08553,0.14200
2015,66 and older,Lower Saxony,No,0.88475,442,487,0.85636,0.91314
2015,66 and older,North Rhine-Westphalia,Yes,0.14605,126,909,0.12308,0.16902
2015,66 and older,North Rhine-Westphalia,No,0.85261,783,909,0.82955,0.87566
2015,66 and older,Hesse,Yes,0.11736,33,273,0.07911,0.15561
2015,66 and older,Hesse,No,0.88242,240,273,0.84414,0.92070
2015,66 and older,"Rhineland-Palatinate, Saarland",No,0.87931,264,264,0.83994,0.91868
2015,66 and older,Baden-Wuerttemberg,Yes,0.12447,57,537,0.09653,0.15242
2015,66 and older,Baden-Wuerttemberg,No,0.87461,480,537,0.84658,0.90265
2015,66 and older,Bavaria,Yes,0.12150,90,750,0.09810,0.14490
2015,66 and older,Bavaria,No,0.87697,660,750,0.85345,0.90050
2015,66 and older,Berlin,No,0.88631,172,172,0.83873,0.93389
2015,66 and older,Brandenburg,No,0.90019,217,217,0.86021,0.94016
2015,66 and older,Mecklenburg-Western Pomerania,No,0.84086,109,109,0.77187,0.90985
2015,66 and older,Saxony,Yes,0.11735,39,346,0.08339,0.15131
2015,66 and older,Saxony,No,0.88265,307,346,0.84869,0.91661
2015,66 and older,Saxony-Anhalt,No,0.79059,176,176,0.73031,0.85088
2015,66 and older,Thuringa,No,0.84300,182,182,0.79000,0.89600
2017,17-29 y.,Schleswig-Holstein,No,0.92129,160,160,0.87944,0.96315
2017,17-29 y.,Hamburg,No,0.90443,67,67,0.83350,0.97536
2017,17-29 y.,Lower Saxony,No,0.87724,515,515,0.84887,0.90561
2017,17-29 y.,Bremen,No,0.85512,46,46,0.75228,0.95796
2017,17-29 y.,North Rhine-Westphalia,Yes,0.03082,33,986,0.02003,0.04162
2017,17-29 y.,North Rhine-Westphalia,No,0.85225,953,986,0.83009,0.87441
2017,17-29 y.,Hesse,No,0.85887,295,295,0.81907,0.89866
2017,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.84515,239,239,0.79919,0.89112
2017,17-29 y.,Baden-Wuerttemberg,No,0.88823,473,473,0.85980,0.91666
2017,17-29 y.,Bavaria,No,0.89608,635,635,0.87233,0.91984
2017,17-29 y.,Berlin,No,0.91453,149,149,0.86949,0.95957
2017,17-29 y.,Brandenburg,No,0.86850,110,110,0.80506,0.93194
2017,17-29 y.,Mecklenburg-Western Pomerania,No,0.89955,68,68,0.82757,0.97153
2017,17-29 y.,Saxony,No,0.92764,233,233,0.89430,0.96098
2017,17-29 y.,Saxony-Anhalt,No,0.93701,130,130,0.89508,0.97893
2017,17-29 y.,Thuringa,No,0.92272,123,123,0.87533,0.97011
2017,30-45 y.,Schleswig-Holstein,No,0.94053,277,277,0.91262,0.96843
2017,30-45 y.,Hamburg,No,0.95618,138,138,0.92190,0.99045
2017,30-45 y.,Lower Saxony,Yes,0.06093,38,654,0.04259,0.07928
2017,30-45 y.,Lower Saxony,No,0.92467,616,654,0.90442,0.94491
2017,30-45 y.,Bremen,No,0.89803,51,51,0.81415,0.98191
2017,30-45 y.,North Rhine-Westphalia,Yes,0.07410,115,1553,0.06107,0.08713
2017,30-45 y.,North Rhine-Westphalia,No,0.91197,1438,1553,0.89787,0.92607
2017,30-45 y.,Hesse,No,0.91449,463,463,0.88899,0.93999
2017,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.92676,358,358,0.89973,0.95378
2017,30-45 y.,Baden-Wuerttemberg,Yes,0.07876,61,884,0.06099,0.09652
2017,30-45 y.,Baden-Wuerttemberg,No,0.91197,823,884,0.89328,0.93066
2017,30-45 y.,Bavaria,Yes,0.05695,60,1183,0.04374,0.07016
2017,30-45 y.,Bavaria,No,0.93733,1123,1183,0.92351,0.95115
2017,30-45 y.,Berlin,No,0.94325,272,272,0.91571,0.97080
2017,30-45 y.,Brandenburg,No,0.95810,230,230,0.93214,0.98405
2017,30-45 y.,Mecklenburg-Western Pomerania,No,0.97867,148,148,0.95531,1.00203
2017,30-45 y.,Saxony,No,0.95394,429,429,0.93408,0.97380
2017,30-45 y.,Saxony-Anhalt,No,0.93564,219,219,0.90306,0.96821
2017,30-45 y.,Thuringa,No,0.94904,234,234,0.92080,0.97728
2017,46-65 y.,Schleswig-Holstein,Yes,0.11597,42,314,0.08050,0.15144
2017,46-65 y.,Schleswig-Holstein,No,0.88134,272,314,0.84551,0.91717
2017,46-65 y.,Hamburg,No,0.80381,138,138,0.73731,0.87031
2017,46-65 y.,Lower Saxony,Yes,0.13855,117,1013,0.11727,0.15984
2017,46-65 y.,Lower Saxony,No,0.85756,896,1013,0.83603,0.87910
2017,46-65 y.,Bremen,No,0.80308,68,68,0.70786,0.89831
2017,46-65 y.,North Rhine-Westphalia,Yes,0.13351,291,2074,0.11886,0.14815
2017,46-65 y.,North Rhine-Westphalia,No,0.86358,1783,2074,0.84881,0.87836
2017,46-65 y.,Hesse,Yes,0.12004,93,709,0.09610,0.14398
2017,46-65 y.,Hesse,No,0.87804,616,709,0.85393,0.90214
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.09782,58,587,0.07377,0.12187
2017,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.89943,529,587,0.87507,0.92378
2017,46-65 y.,Baden-Wuerttemberg,Yes,0.12854,137,1100,0.10875,0.14832
2017,46-65 y.,Baden-Wuerttemberg,No,0.87054,963,1100,0.85069,0.89039
2017,46-65 y.,Bavaria,Yes,0.11832,175,1588,0.10242,0.13421
2017,46-65 y.,Bavaria,No,0.88046,1413,1588,0.86450,0.89642
2017,46-65 y.,Berlin,Yes,0.18828,52,329,0.14597,0.23059
2017,46-65 y.,Berlin,No,0.81053,277,329,0.76812,0.85294
2017,46-65 y.,Brandenburg,Yes,0.11590,49,439,0.08592,0.14588
2017,46-65 y.,Brandenburg,No,0.88261,390,439,0.85247,0.91276
2017,46-65 y.,Mecklenburg-Western Pomerania,No,0.88039,198,198,0.83507,0.92570
2017,46-65 y.,Saxony,Yes,0.11934,64,611,0.09361,0.14506
2017,46-65 y.,Saxony,No,0.87792,547,611,0.85194,0.90390
2017,46-65 y.,Saxony-Anhalt,Yes,0.11984,42,367,0.08657,0.15312
2017,46-65 y.,Saxony-Anhalt,No,0.87546,325,367,0.84163,0.90929
2017,46-65 y.,Thuringa,Yes,0.10457,37,386,0.07400,0.13514
2017,46-65 y.,Thuringa,No,0.89441,349,386,0.86372,0.92511
2017,66 and older,Schleswig-Holstein,No,0.89768,160,160,0.85057,0.94479
2017,66 and older,Hamburg,No,0.85238,82,82,0.77513,0.92963
2017,66 and older,Lower Saxony,Yes,0.11340,46,495,0.08543,0.14136
2017,66 and older,Lower Saxony,No,0.88609,449,495,0.85808,0.91411
2017,66 and older,North Rhine-Westphalia,Yes,0.12427,119,911,0.10283,0.14570
2017,66 and older,North Rhine-Westphalia,No,0.87502,792,911,0.85353,0.89651
2017,66 and older,Hesse,No,0.91561,255,255,0.88142,0.94979
2017,66 and older,"Rhineland-Palatinate, Saarland",No,0.87439,274,274,0.83508,0.91371
2017,66 and older,Baden-Wuerttemberg,Yes,0.10657,52,544,0.08061,0.13252
2017,66 and older,Baden-Wuerttemberg,No,0.89336,492,544,0.86740,0.91932
2017,66 and older,Bavaria,Yes,0.15348,107,782,0.12820,0.17876
2017,66 and older,Bavaria,No,0.84628,675,782,0.82099,0.87158
2017,66 and older,Berlin,No,0.87944,189,189,0.83289,0.92598
2017,66 and older,Brandenburg,No,0.93903,221,221,0.90741,0.97065
2017,66 and older,Mecklenburg-Western Pomerania,No,0.91303,116,116,0.86152,0.96453
2017,66 and older,Saxony,Yes,0.12364,39,355,0.08935,0.15793
2017,66 and older,Saxony,No,0.87618,316,355,0.84186,0.91049
2017,66 and older,Saxony-Anhalt,No,0.80757,170,170,0.74813,0.86700
2017,66 and older,Thuringa,No,0.87009,187,187,0.82178,0.91841
2019,17-29 y.,Schleswig-Holstein,No,0.83507,135,135,0.77223,0.89791
2019,17-29 y.,Hamburg,No,0.88361,71,71,0.80849,0.95874
2019,17-29 y.,Lower Saxony,No,0.87892,430,430,0.84805,0.90979
2019,17-29 y.,Bremen,No,0.80698,48,48,0.69415,0.91982
2019,17-29 y.,North Rhine-Westphalia,Yes,0.03186,35,937,0.02061,0.04312
2019,17-29 y.,North Rhine-Westphalia,No,0.87588,902,937,0.85475,0.89700
2019,17-29 y.,Hesse,No,0.87064,265,265,0.83015,0.91112
2019,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.88875,225,225,0.84757,0.92993
2019,17-29 y.,Baden-Wuerttemberg,No,0.87094,397,397,0.83792,0.90396
2019,17-29 y.,Bavaria,No,0.85239,530,530,0.82217,0.88262
2019,17-29 y.,Berlin,No,0.85319,115,115,0.78822,0.91816
2019,17-29 y.,Brandenburg,No,0.79816,121,121,0.72634,0.86997
2019,17-29 y.,Mecklenburg-Western Pomerania,No,0.78493,63,63,0.68266,0.88720
2019,17-29 y.,Saxony,No,0.88272,175,175,0.83491,0.93053
2019,17-29 y.,Saxony-Anhalt,No,0.84358,105,105,0.77377,0.91340
2019,17-29 y.,Thuringa,No,0.89429,103,103,0.83462,0.95396
2019,30-45 y.,Schleswig-Holstein,No,0.95885,249,249,0.93413,0.98357
2019,30-45 y.,Hamburg,No,0.95629,133,133,0.92141,0.99117
2019,30-45 y.,Lower Saxony,Yes,0.05870,32,564,0.03928,0.07812
2019,30-45 y.,Lower Saxony,No,0.92006,532,564,0.89765,0.94246
2019,30-45 y.,Bremen,No,0.88886,38,38,0.78759,0.99014
2019,30-45 y.,North Rhine-Westphalia,Yes,0.06270,98,1303,0.04953,0.07587
2019,30-45 y.,North Rhine-Westphalia,No,0.91875,1205,1303,0.90391,0.93359
2019,30-45 y.,Hesse,Yes,0.05627,31,399,0.03363,0.07891
2019,30-45 y.,Hesse,No,0.92401,368,399,0.89797,0.95004
2019,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.93443,295,295,0.90613,0.96272
2019,30-45 y.,Baden-Wuerttemberg,Yes,0.07105,47,720,0.05227,0.08983
2019,30-45 y.,Baden-Wuerttemberg,No,0.91732,673,720,0.89719,0.93745
2019,30-45 y.,Bavaria,Yes,0.06492,57,996,0.04961,0.08023
2019,30-45 y.,Bavaria,No,0.92725,939,996,0.91111,0.94339
