year,quintil_oecd,plb0240,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,2nd Quintile,I'm not sure yet,0.09905660377358491,14443,0.09418448535097808,0.10392872219619174
1985,2nd Quintile,Either,0.05188679245283019,14443,0.04826948122747778,0.0555041036781826
1985,3rd Quintile,Full-time,0.5753424657534246,14443,0.5672810745386976,0.5834038569681517
1985,3rd Quintile,Part-time,0.3150684931506849,14443,0.3074922583492266,0.3226447279521432
1985,3rd Quintile,Either,0.0684931506849315,14443,0.06437365583612746,0.07261264553373555
1985,3rd Quintile,I'm not sure yet,0.0410958904109589,14443,0.03785835779020213,0.044333423031715675
1985,4th Quintile,Full-time,0.5862068965517241,14443,0.5781745127522276,0.5942392803512205
1985,4th Quintile,Part-time,0.3103448275862069,14443,0.30279971681036166,0.31788993836205215
1985,4th Quintile,Either,0.06896551724137931,14443,0.06483288987057355,0.07309814461218507
1985,4th Quintile,I'm not sure yet,0.034482758620689655,14443,0.031506926799207975,0.037458590442171334
1985,5th Quintile,Part-time,0.6666666666666666,14443,0.6589785297527935,0.6743548035805398
1985,5th Quintile,Full-time,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1985,5th Quintile,Either,0.16666666666666666,14443,0.1605886607639024,0.1727446725694309
1986,1st Quintile,Full-time,0.5118434603501545,13742,0.503485905518745,0.520201015181564
1986,1st Quintile,Part-time,0.3388259526261586,13742,0.330912293629889,0.3467396116224282
1986,1st Quintile,Either,0.07929969104016478,13742,0.07478190154421697,0.08381748053611258
1986,1st Quintile,I'm not sure yet,0.07003089598352215,13742,0.06576401822607947,0.07429777374096483
1986,2nd Quintile,Full-time,0.5492424242424242,13742,0.5409231650703655,0.5575616834144829
1986,2nd Quintile,Part-time,0.3333333333333333,13742,0.3254515436438203,0.34121512302284634
1986,2nd Quintile,Either,0.06439393939393939,13742,0.06029000783267262,0.06849787095520617
1986,2nd Quintile,I'm not sure yet,0.05303030303030303,13742,0.0492834971378235,0.056777108922782565
1986,3rd Quintile,Full-time,0.47619047619047616,13742,0.4678400595089086,0.4845408928720437
1986,3rd Quintile,Part-time,0.39285714285714285,13742,0.38469143437990494,0.40102285133438076
1986,3rd Quintile,Either,0.07142857142857142,13742,0.0671225643469077,0.07573457851023514
1986,3rd Quintile,I'm not sure yet,0.05952380952380952,13742,0.05556786346636655,0.06347975558125249
1986,4th Quintile,Full-time,0.7073170731707317,13742,0.6997096624455669,0.7149244838958965
1986,4th Quintile,Part-time,0.1951219512195122,13742,0.18849598517489097,0.20174791726413344
1986,4th Quintile,Either,0.07317073170731707,13742,0.06881661898467457,0.07752484442995956
1986,4th Quintile,I'm not sure yet,0.024390243902439025,13742,0.021811090117545156,0.026969397687332895
1986,5th Quintile,Full-time,0.42857142857142855,13742,0.42029727300032727,0.43684558414252983
1986,5th Quintile,Part-time,0.42857142857142855,13742,0.42029727300032727,0.43684558414252983
1986,5th Quintile,I'm not sure yet,0.14285714285714285,13742,0.13700643134422466,0.14870785437006104
1987,1st Quintile,Full-time,0.4602510460251046,13496,0.45184199798934166,0.4686600940608675
1987,1st Quintile,Part-time,0.35669456066945604,13496,0.3486127180006309,0.3647764033382812
1987,1st Quintile,Either,0.11192468619246862,13496,0.10660554671748841,0.11724382566744883
1987,1st Quintile,I'm not sure yet,0.07112970711297072,13496,0.06679303503722797,0.07546637918871346
1987,2nd Quintile,Full-time,0.48220064724919093,13496,0.473770247221112,0.49063104727726986
1987,2nd Quintile,Part-time,0.313915857605178,13496,0.30608609031089457,0.3217456248994614
1987,2nd Quintile,Either,0.13268608414239483,13496,0.1269626804083077,0.13840948787648197
1987,2nd Quintile,I'm not sure yet,0.07119741100323625,13496,0.06685883364049057,0.07553598836598192
1987,3rd Quintile,Full-time,0.5,13496,0.4915642531020578,0.5084357468979421
1987,3rd Quintile,Part-time,0.33620689655172414,13496,0.3282366232541856,0.34417716984926267
1987,3rd Quintile,Either,0.09482758620689655,13496,0.0898846325415783,0.09977053987221479
1987,3rd Quintile,I'm not sure yet,0.06896551724137931,13496,0.06469035679326392,0.0732406776894947
1987,4th Quintile,Part-time,0.40540540540540543,13496,0.39712200256779523,0.4136888082430156
1987,4th Quintile,Full-time,0.3783783783783784,13496,0.37019599642771084,0.38656076032904596
1987,4th Quintile,Either,0.13513513513513514,13496,0.1293673137379033,0.14090295653236698
1987,4th Quintile,I'm not sure yet,0.08108108108108109,13496,0.07647584500245733,0.08568631715970484
1987,5th Quintile,Full-time,0.5833333333333334,13496,0.5750155747202899,0.5916510919463769
1987,5th Quintile,Part-time,0.25,13496,0.2426944288864863,0.2573055711135137
1987,5th Quintile,I'm not sure yet,0.08333333333333333,13496,0.07867029878552022,0.08799636788114644
1987,5th Quintile,Either,0.08333333333333333,13496,0.07867029878552022,0.08799636788114644
1988,1st Quintile,Full-time,0.46375143843498273,12817,0.45511790482245645,0.472384972047509
1988,1st Quintile,Part-time,0.34522439585730724,12817,0.33699325822976217,0.3534555334848523
1988,1st Quintile,Either,0.10817031070195628,12817,0.10279308976681989,0.11354753163709266
1988,1st Quintile,I'm not sure yet,0.08285385500575373,12817,0.07808143660344939,0.08762627340805808
1988,2nd Quintile,Full-time,0.5085714285714286,12817,0.4999163889677821,0.517226468175075
1988,2nd Quintile,Part-time,0.32571428571428573,12817,0.3176008787221395,0.333827692706432
1988,2nd Quintile,Either,0.09142857142857143,12817,0.08643876861000092,0.09641837424714193
1988,2nd Quintile,I'm not sure yet,0.07428571428571429,12817,0.06974573350926011,0.07882569506216847
1988,3rd Quintile,Full-time,0.5042016806722689,12817,0.49554567467185917,0.5128576866726786
1988,3rd Quintile,Part-time,0.3697478991596639,12817,0.36139046646515444,0.37810533185417333
1988,3rd Quintile,Either,0.08403361344537816,12817,0.07923043007689666,0.08883679681385966
1988,3rd Quintile,I'm not sure yet,0.04201680672268908,12817,0.03854341835393463,0.04549019509144353
1988,4th Quintile,Full-time,0.4473684210526316,12817,0.4387602004000473,0.45597664170521585
1988,4th Quintile,Part-time,0.3684210526315789,12817,0.36006985192587815,0.3767722533372797
1988,4th Quintile,I'm not sure yet,0.13157894736842105,12817,0.12572671913933162,0.13743117559751047
1988,4th Quintile,Either,0.05263157894736842,12817,0.04876572421208217,0.05649743368265467
1988,5th Quintile,Full-time,0.6666666666666666,12817,0.6585054177810623,0.674827915552271
1988,5th Quintile,Part-time,0.3333333333333333,12817,0.325172084447729,0.34149458221893764
1989,1st Quintile,Full-time,0.4720670391061452,12393,0.46327764224570833,0.4808564359665821
1989,1st Quintile,Part-time,0.3463687150837989,12393,0.3379914242871036,0.3547460058804942
1989,1st Quintile,I'm not sure yet,0.09497206703910614,12393,0.08981031921368479,0.10013381486452749
1989,1st Quintile,Either,0.08659217877094973,12393,0.08164064730652615,0.0915437102353733
1989,2nd Quintile,Full-time,0.4470198675496689,12393,0.4382662811359684,0.4557734539633694
1989,2nd Quintile,Part-time,0.39403973509933776,12393,0.385436536882605,0.40264293331607054
1989,2nd Quintile,I'm not sure yet,0.08278145695364239,12393,0.07793001552611875,0.08763289838116603
1989,2nd Quintile,Either,0.076158940397351,12393,0.07148883240696774,0.08082904838773425
1989,3rd Quintile,Full-time,0.4596774193548387,12393,0.45090294739346015,0.46845189131621723
1989,3rd Quintile,Part-time,0.43548387096774194,12393,0.42675431685819437,0.4442134250772895
1989,3rd Quintile,Either,0.06451612903225806,12393,0.06019079004884519,0.06884146801567093
1989,3rd Quintile,I'm not sure yet,0.04032258064516129,12393,0.03685916476258207,0.04378599652774051
1989,4th Quintile,Part-time,0.475,12393,0.46620786590847696,0.483792134091523
1989,4th Quintile,Full-time,0.375,12393,0.36647639159356327,0.38352360840643673
1989,4th Quintile,I'm not sure yet,0.1,12393,0.09471811305476431,0.1052818869452357
1989,4th Quintile,Either,0.05,12393,0.046162798095751814,0.05383720190424819
1989,5th Quintile,Full-time,0.6470588235294118,12393,0.6386450485505804,0.6554725985082432
1989,5th Quintile,Part-time,0.29411764705882354,12393,0.2860954273821772,0.3021398667354699
1989,5th Quintile,I'm not sure yet,0.058823529411764705,12393,0.05468087298412887,0.06296618583940054
1991,1st Quintile,Full-time,0.444007858546169,17756,0.4366996125354619,0.45131610455687604
1991,1st Quintile,Part-time,0.36345776031434185,17756,0.35638279866354594,0.37053272196513776
1991,1st Quintile,Either,0.10805500982318271,17756,0.10348859888192175,0.11262142076444367
1991,1st Quintile,I'm not sure yet,0.08447937131630648,17756,0.08038871581039543,0.08857002682221753
1991,2nd Quintile,Part-time,0.43812709030100333,17756,0.4308291113984336,0.44542506920357305
1991,2nd Quintile,Full-time,0.40468227424749165,17756,0.39746264324578856,0.41190190524919473
1991,2nd Quintile,Either,0.10033444816053512,17756,0.09591519295441225,0.10475370336665799
1991,2nd Quintile,I'm not sure yet,0.056856187290969896,17756,0.05345005642614307,0.060262318155796725
1991,3rd Quintile,Full-time,0.4900662251655629,17756,0.48271317077707726,0.4974192795540486
1991,3rd Quintile,Part-time,0.3509933774834437,17756,0.3439730474619323,0.35801370750495515
1991,3rd Quintile,I'm not sure yet,0.08609271523178808,17756,0.08196682399545685,0.0902186064681193
1991,3rd Quintile,Either,0.0728476821192053,17756,0.0690250111681545,0.07667035307025609
1991,4th Quintile,Part-time,0.45569620253164556,17756,0.448370624647276,0.4630217804160151
1991,4th Quintile,Full-time,0.43037974683544306,17756,0.4230968840550612,0.4376626096158249
1991,4th Quintile,Either,0.06329113924050633,17756,0.05970970258762942,0.06687257589338325
1991,4th Quintile,I'm not sure yet,0.05063291139240506,17756,0.04740800554857902,0.053857817236231106
1991,5th Quintile,Full-time,0.4166666666666667,17756,0.40941502594134244,0.42391830739199093
1991,5th Quintile,Part-time,0.375,17756,0.3678790301707665,0.3821209698292335
1991,5th Quintile,I'm not sure yet,0.16666666666666666,17756,0.1611849415362678,0.1721483917970655
1991,5th Quintile,Either,0.041666666666666664,17756,0.03872741901777616,0.04460591431555717
1992,1st Quintile,Full-time,0.51619644723093,17350,0.5087602934241415,0.5236326010377184
1992,1st Quintile,Part-time,0.26959247648902823,17350,0.26298945311139954,0.2761954998666569
1992,1st Quintile,Either,0.14629049111807732,17350,0.1410318995571153,0.15154908267903935
1992,1st Quintile,I'm not sure yet,0.06792058516196448,17350,0.06417660533942465,0.0716645649845043
1992,2nd Quintile,Full-time,0.4782608695652174,17350,0.47082784682646167,0.48569389230397314
1992,2nd Quintile,Part-time,0.3416149068322981,17350,0.33455799432298683,0.3486718193416094
1992,2nd Quintile,Either,0.09937888198757763,17350,0.09492719676192309,0.10383056721323218
1992,2nd Quintile,I'm not sure yet,0.08074534161490683,17350,0.07669134866020293,0.08479933456961074
1992,3rd Quintile,Full-time,0.46634615384615385,17350,0.45892296766304136,0.47376934002926635
1992,3rd Quintile,Part-time,0.4182692307692308,17350,0.41092924347230103,0.42560921806616053
1992,3rd Quintile,I'm not sure yet,0.057692307692307696,17350,0.054222849523860264,0.06116176586075513
1992,3rd Quintile,Either,0.057692307692307696,17350,0.054222849523860264,0.06116176586075513
1992,4th Quintile,Full-time,0.5445544554455446,17350,0.5371439945718308,0.5519649163192584
1992,4th Quintile,Part-time,0.33663366336633666,17350,0.32960193933656773,0.3436653873961056
1992,4th Quintile,Either,0.07920792079207921,17350,0.07518935182823394,0.08322648975592448
1992,4th Quintile,I'm not sure yet,0.039603960396039604,17350,0.036701937591902135,0.042505983200177073
1992,5th Quintile,Full-time,0.41025641025641024,17350,0.4029371762212556,0.4175756442915649
1992,5th Quintile,Part-time,0.38461538461538464,17350,0.37737614461089236,0.3918546246198769
1992,5th Quintile,I'm not sure yet,0.10256410256410256,17350,0.09804964325786292,0.1070785618703422
1992,5th Quintile,Either,0.10256410256410256,17350,0.09804964325786292,0.1070785618703422
1993,1st Quintile,Full-time,0.48108747044917255,16993,0.47357504553436536,0.48859989536397974
1993,1st Quintile,Part-time,0.2718676122931442,16993,0.26517793830268527,0.27855728628360316
1993,1st Quintile,Either,0.1607565011820331,16993,0.15523382844975303,0.16627917391431318
1993,1st Quintile,I'm not sure yet,0.08628841607565012,16993,0.0820665752365907,0.09051025691470954
1993,2nd Quintile,Full-time,0.523719165085389,16993,0.5162098240322085,0.5312285061385694
1993,2nd Quintile,Part-time,0.29411764705882354,16993,0.28726674519532786,0.3009685489223192
1993,2nd Quintile,Either,0.12903225806451613,16993,0.12399178583244015,0.1340727302965921
1993,2nd Quintile,I'm not sure yet,0.05313092979127135,16993,0.049758524858076754,0.05650333472446594
1993,3rd Quintile,Full-time,0.5058823529411764,16993,0.4983650683890744,0.5133996374932784
1993,3rd Quintile,Part-time,0.32941176470588235,16993,0.3223450336971898,0.3364784957145749
1993,3rd Quintile,Either,0.10588235294117647,16993,0.10125609154643,0.11050861433592293
1993,3rd Quintile,I'm not sure yet,0.058823529411764705,16993,0.055285738901922,0.06236131992160741
1993,4th Quintile,Full-time,0.46774193548387094,16993,0.46023979276087035,0.47524407820687153
1993,4th Quintile,Part-time,0.33064516129032256,16993,0.3235717268600475,0.33771859572059765
1993,4th Quintile,Either,0.10483870967741936,16993,0.10023261857978324,0.10944480077505547
1993,4th Quintile,I'm not sure yet,0.0967741935483871,16993,0.09232891487625387,0.10121947222052032
1993,5th Quintile,Full-time,0.42857142857142855,16993,0.4211307314669354,0.4360121256759217
1993,5th Quintile,Part-time,0.3469387755102041,16993,0.3397818843529008,0.35409566666750736
1993,5th Quintile,Either,0.12244897959183673,16993,0.11752025199986468,0.12737770718380878
1993,5th Quintile,I'm not sure yet,0.10204081632653061,16993,0.09748950752392994,0.10659212512913128
1994,1st Quintile,Full-time,0.5102040816326531,16642,0.5026089928014382,0.5177991704638679
1994,1st Quintile,Part-time,0.25892857142857145,16642,0.25227318410798877,0.26558395874915414
1994,1st Quintile,Either,0.15051020408163265,16642,0.1450775085271347,0.15594289963613062
1994,1st Quintile,I'm not sure yet,0.08035714285714286,16642,0.07622690410729395,0.08448738160699178
1994,2nd Quintile,Full-time,0.42964352720450283,16642,0.4221224397876788,0.43716461462132683
1994,2nd Quintile,Part-time,0.350844277673546,16642,0.34359349386689864,0.3580950614801933
1994,2nd Quintile,Either,0.1350844277673546,16642,0.12989113490259996,0.14027772063210925
1994,2nd Quintile,I'm not sure yet,0.08442776735459662,16642,0.08020358876121506,0.08865194594797818
1994,3rd Quintile,Full-time,0.5186246418338109,16642,0.5110332429117863,0.5262160407558354
1994,3rd Quintile,Part-time,0.2607449856733524,16642,0.25407448496378154,0.2674154863829233
1994,3rd Quintile,Either,0.12034383954154727,16642,0.11540048546720184,0.12528719361589272
1994,3rd Quintile,I'm not sure yet,0.10028653295128939,16642,0.09572273160879907,0.10485033429377971
1994,4th Quintile,Full-time,0.543010752688172,16642,0.535442240440615,0.5505792649357291
1994,4th Quintile,Part-time,0.27956989247311825,16642,0.27275130463846564,0.28638848030777087
1994,4th Quintile,Either,0.10215053763440861,16642,0.0975492921488691,0.10675178311994812
1994,4th Quintile,I'm not sure yet,0.07526881720430108,16642,0.07126043976033218,0.07927719464826997
1994,5th Quintile,Full-time,0.453125,16642,0.4455617865086322,0.4606882134913678
1994,5th Quintile,Part-time,0.265625,16642,0.2589146259672358,0.2723353740327642
1994,5th Quintile,I'm not sure yet,0.15625,16642,0.15073341621644076,0.16176658378355924
1994,5th Quintile,Either,0.125,16642,0.11997527445098466,0.13002472554901534
1995,1st Quintile,Full-time,0.49883177570093457,17246,0.49136933832831287,0.5062942130735563
1995,1st Quintile,Part-time,0.26985981308411217,17246,0.2632348400571916,0.2764847861110327
1995,1st Quintile,Either,0.1542056074766355,17246,0.14881553798350058,0.15959567696977042
1995,1st Quintile,I'm not sure yet,0.07710280373831775,17246,0.07312151542364997,0.08108409205298553
1995,2nd Quintile,Full-time,0.43875685557586835,17246,0.43135058860682934,0.44616312254490736
1995,2nd Quintile,Part-time,0.3473491773308958,17246,0.340243009460907,0.3544553452008846
1995,2nd Quintile,Either,0.1590493601462523,17246,0.1535909885757294,0.16450773171677519
1995,2nd Quintile,I'm not sure yet,0.054844606946983544,17246,0.05144655156293117,0.05824266233103592
1995,3rd Quintile,Full-time,0.4888888888888889,17246,0.48142827395718446,0.4963495038205933
1995,3rd Quintile,Part-time,0.2984126984126984,17246,0.29158363114973745,0.30524176567565936
1995,3rd Quintile,Either,0.1619047619047619,17246,0.15640696897844109,0.16740255483108274
1995,3rd Quintile,I'm not sure yet,0.050793650793650794,17246,0.047516496326185945,0.05407080526111564
1995,4th Quintile,Full-time,0.526829268292683,17246,0.5193775613934205,0.5342809751919454
1995,4th Quintile,Part-time,0.2975609756097561,17246,0.29073752294756416,0.304384428271948
1995,4th Quintile,Either,0.11707317073170732,17246,0.11227469914324728,0.12187164232016737
1995,4th Quintile,I'm not sure yet,0.05853658536585366,17246,0.055032882269611685,0.06204028846209564
1995,5th Quintile,Part-time,0.4225352112676056,17246,0.41516285884954823,0.429907563685663
1995,5th Quintile,Full-time,0.39436619718309857,17246,0.38707218011530087,0.40166021425089626
1995,5th Quintile,Either,0.11267605633802817,17246,0.10795685180874516,0.11739526086731118
1995,5th Quintile,I'm not sure yet,0.07042253521126761,17246,0.06660387952284248,0.07424119089969274
1996,1st Quintile,Full-time,0.4691516709511568,16862,0.46161909724487465,0.4766842446574389
1996,1st Quintile,Part-time,0.2570694087403599,16862,0.2504731019089535,0.26366571557176627
1996,1st Quintile,Either,0.19665809768637532,16862,0.19065869993530063,0.20265749543745
1996,1st Quintile,I'm not sure yet,0.07712082262210797,16862,0.07309402522516396,0.08114762001905197
1996,2nd Quintile,Full-time,0.467687074829932,16862,0.4601559001910302,0.4752182494688338
1996,2nd Quintile,Part-time,0.3163265306122449,16862,0.309307232273821,0.3233458289506688
1996,2nd Quintile,Either,0.1445578231292517,16862,0.13924998514334244,0.14986566111516095
1996,2nd Quintile,I'm not sure yet,0.07142857142857142,16862,0.06754129728734073,0.07531584556980211
1996,3rd Quintile,Full-time,0.49390243902439024,16862,0.4863560491890818,0.5014488288596987
1996,3rd Quintile,Part-time,0.29573170731707316,16862,0.28884328853470154,0.3026201260994448
1996,3rd Quintile,Either,0.13109756097560976,16862,0.12600326301362488,0.13619185893759464
1996,3rd Quintile,I'm not sure yet,0.07926829268292683,16862,0.07519056865164726,0.0833460167142064
1996,4th Quintile,Full-time,0.46116504854368934,16862,0.45364089584849393,0.46868920123888475
1996,4th Quintile,Part-time,0.33495145631067963,16862,0.3278275346102833,0.34207537801107596
1996,4th Quintile,Either,0.11165048543689321,16862,0.10689687299265209,0.11640409788113433
1996,4th Quintile,I'm not sure yet,0.09223300970873786,16862,0.08786551977940335,0.09660049963807238
1996,5th Quintile,Full-time,0.45454545454545453,16862,0.4470297539433742,0.4620611551475349
1996,5th Quintile,Part-time,0.3977272727272727,16862,0.39033988635875483,0.4051146590957906
1996,5th Quintile,Either,0.11363636363636363,16862,0.10884602563282253,0.11842670163990474
1996,5th Quintile,I'm not sure yet,0.03409090909090909,16862,0.03135192854923468,0.0368298896325835
1997,1st Quintile,Full-time,0.45925925925925926,16487,0.45165234083943057,0.46686617767908795
1997,1st Quintile,Part-time,0.2518518518518518,16487,0.24522584883465864,0.258477854869045
1997,1st Quintile,Either,0.21925925925925926,16487,0.21294361521374128,0.22557490330477725
1997,1st Quintile,I'm not sure yet,0.06962962962962962,16487,0.06574445780649546,0.07351480145276379
1997,2nd Quintile,Full-time,0.42394822006472493,16487,0.416404728275859,0.43149171185359086
1997,2nd Quintile,Part-time,0.35436893203883496,16487,0.3470675464791587,0.3616703175985112
1997,2nd Quintile,Either,0.15372168284789645,16487,0.1482160223891508,0.1592273433066421
1997,2nd Quintile,I'm not sure yet,0.06796116504854369,16487,0.06411938351908521,0.07180294657800217
1997,3rd Quintile,Full-time,0.47606382978723405,16487,0.4684402835962037,0.4836873759782644
1997,3rd Quintile,Part-time,0.3191489361702128,16487,0.3120333937329361,0.32626447860748947
1997,3rd Quintile,Either,0.14361702127659576,16487,0.13826371337283133,0.14897032918036018
1997,3rd Quintile,I'm not sure yet,0.061170212765957445,16487,0.05751217084497641,0.06482825468693848
1997,4th Quintile,Full-time,0.4218009478672986,16487,0.41426257325063026,0.42933932248396695
1997,4th Quintile,Part-time,0.33649289099526064,16487,0.3292802222102627,0.3437055597802586
1997,4th Quintile,Either,0.15639810426540285,16487,0.15085351004172376,0.16194269848908194
1997,4th Quintile,I'm not sure yet,0.08530805687203792,16487,0.08104405188313415,0.08957206186094169
1997,5th Quintile,Full-time,0.475,16487,0.4673772494336757,0.48262275056632425
1997,5th Quintile,Part-time,0.3875,16487,0.38006340462242777,0.39493659537757225
1997,5th Quintile,Either,0.0875,16487,0.083186739229404,0.09181326077059598
1997,5th Quintile,I'm not sure yet,0.05,16487,0.046673158907243,0.053326841092757
1998,1st Quintile,Full-time,0.4967532467532468,18147,0.48947855661100104,0.5040279368954925
1998,1st Quintile,Part-time,0.25487012987012986,18147,0.24852954808783528,0.26121071165242443
1998,1st Quintile,Either,0.17857142857142858,18147,0.1729989996116265,0.18414385753123064
1998,1st Quintile,I'm not sure yet,0.0698051948051948,18147,0.06609766647430787,0.07351272313608173
1998,2nd Quintile,Full-time,0.4166666666666667,18147,0.4094935742229614,0.42383975911037197
1998,2nd Quintile,Part-time,0.33163265306122447,18147,0.324782663549383,0.33848264257306593
1998,2nd Quintile,Either,0.1717687074829932,18147,0.16628086682214352,0.17725654814384287
1998,2nd Quintile,I'm not sure yet,0.07993197278911565,18147,0.07598627437583036,0.08387767120240094
1998,3rd Quintile,Full-time,0.4579710144927536,18147,0.45072191762061875,0.4652201113648885
1998,3rd Quintile,Part-time,0.2753623188405797,18147,0.2688630221373981,0.2818616155437613
1998,3rd Quintile,Either,0.1536231884057971,18147,0.14837675798914018,0.15886961882245404
1998,3rd Quintile,I'm not sure yet,0.11304347826086956,18147,0.10843637895640762,0.11765057756533151
1998,4th Quintile,Full-time,0.4563106796116505,18147,0.4490636611194362,0.4635576981038648
1998,4th Quintile,Part-time,0.33980582524271846,18147,0.3329144657535418,0.34669718473189515
1998,4th Quintile,Either,0.13106796116504854,18147,0.12615781038074014,0.13597811194935694
1998,4th Quintile,I'm not sure yet,0.07281553398058252,18147,0.06903503831452368,0.07659602964664136
1998,5th Quintile,Full-time,0.48314606741573035,18147,0.47587535798432684,0.49041677684713386
1998,5th Quintile,Part-time,0.34831460674157305,18147,0.3413826077829858,0.3552466057001603
1998,5th Quintile,Either,0.0898876404494382,18147,0.0857261284806264,0.09404915241825
1998,5th Quintile,I'm not sure yet,0.07865168539325842,18147,0.07473499185682426,0.08256837892969258
1999,1st Quintile,Full-time,0.48034188034188036,17396,0.472917410328262,0.4877663503554987
1999,1st Quintile,Part-time,0.23247863247863249,17396,0.22620140119493148,0.2387558637623335
1999,1st Quintile,Either,0.20683760683760682,17396,0.20081856750644436,0.2128566461687693
1999,1st Quintile,I'm not sure yet,0.08034188034188035,17396,0.07630249232685239,0.0843812683569083
1999,2nd Quintile,Full-time,0.4520547945205479,17396,0.44465881879060976,0.4594507702504861
1999,2nd Quintile,Part-time,0.2876712328767123,17396,0.2809442576096504,0.2943982081437742
1999,2nd Quintile,Either,0.15924657534246575,17396,0.15380905687344007,0.16468409381149143
1999,2nd Quintile,I'm not sure yet,0.10102739726027397,17396,0.09654898384293527,0.10550581067761268
1999,3rd Quintile,Full-time,0.4556213017751479,17396,0.4482204118739825,0.46302219167631337
1999,3rd Quintile,Part-time,0.35502958579881655,17396,0.34791853892460717,0.36214063267302593
1999,3rd Quintile,Either,0.1390532544378698,17396,0.13391151463972864,0.14419499423601098
1999,3rd Quintile,I'm not sure yet,0.05029585798816568,17396,0.04704804025699012,0.05354367571934124
1999,4th Quintile,Full-time,0.3894736842105263,17396,0.3822272788370233,0.3967200895840293
1999,4th Quintile,Part-time,0.38421052631578945,17396,0.37698229350937523,0.39143875912220366
1999,4th Quintile,Either,0.14210526315789473,17396,0.13691662416365347,0.147293902152136
1999,4th Quintile,I'm not sure yet,0.08421052631578947,17396,0.08008373615535493,0.08833731647622402
1999,5th Quintile,Full-time,0.4659090909090909,17396,0.45849616674799104,0.4733220150701907
1999,5th Quintile,Part-time,0.3522727272727273,17396,0.3451742209342896,0.35937123361116496
1999,5th Quintile,I'm not sure yet,0.125,17396,0.12008537478093007,0.12991462521906993
1999,5th Quintile,Either,0.056818181818181816,17396,0.0533780685040309,0.06025829513233273
2000,1st Quintile,Full-time,0.5633802816901409,30607,0.557823821803122,0.5689367415771598
2000,1st Quintile,Part-time,0.21730382293762576,30607,0.21268346119395312,0.2219241846812984
2000,1st Quintile,Either,0.15694164989939638,30607,0.15286649976235778,0.16101680003643498
2000,1st Quintile,I'm not sure yet,0.06237424547283702,30607,0.059664907985304924,0.06508358296036912
2000,2nd Quintile,Full-time,0.4044943820224719,30607,0.3989958739355302,0.4099928901094136
2000,2nd Quintile,Part-time,0.3445692883895131,30607,0.3392451741416196,0.34989340263740665
2000,2nd Quintile,Either,0.18352059925093633,30607,0.17918388591956308,0.1878573125823096
2000,2nd Quintile,I'm not sure yet,0.06741573033707865,30607,0.0646066099325896,0.0702248507415677
2000,3rd Quintile,Full-time,0.4155844155844156,30607,0.41006318086305876,0.42110565030577246
2000,3rd Quintile,Part-time,0.34545454545454546,30607,0.3401271976545813,0.3507818932545096
2000,3rd Quintile,Either,0.14285714285714285,30607,0.13893680700065134,0.14677747871363436
