year,quintil_oecd,sex,plb0240,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,1st Quintile,male,Full-time,0.8169642857142857,14443,0.8106576634360773,0.8232709079924941
1985,1st Quintile,male,Either,0.08482142857142858,14443,0.08027748344193066,0.0893653737009265
1985,1st Quintile,male,I'm not sure yet,0.0625,14443,0.058552219362890796,0.0664477806371092
1985,1st Quintile,male,Part-time,0.03571428571428571,14443,0.03268771227491419,0.038740859153657235
1985,1st Quintile,female,Part-time,0.44542772861356933,14443,0.43732194388248363,0.453533513344655
1985,1st Quintile,female,Full-time,0.3893805309734513,14443,0.38142810187302684,0.3973329600738758
1985,1st Quintile,female,Either,0.10324483775811209,14443,0.09828236104841954,0.10820731446780464
1985,1st Quintile,female,I'm not sure yet,0.061946902654867256,14443,0.058015469689925235,0.06587833561980927
1985,2nd Quintile,male,Full-time,0.7985074626865671,14443,0.7919656766075163,0.805049248765618
1985,2nd Quintile,male,Either,0.08955223880597014,14443,0.08489537962228418,0.09420909798965611
1985,2nd Quintile,male,I'm not sure yet,0.05970149253731343,14443,0.05583735270941931,0.06356563236520756
1985,2nd Quintile,male,Part-time,0.05223880597014925,14443,0.048609918945514745,0.05586769299478376
1985,2nd Quintile,female,Part-time,0.5695067264573991,14443,0.5614314020210547,0.5775820508937435
1985,2nd Quintile,female,Full-time,0.3183856502242152,14443,0.3107881019013112,0.32598319854711927
1985,2nd Quintile,female,Either,0.05829596412556054,14443,0.05447472842816508,0.062117199822956
1985,2nd Quintile,female,I'm not sure yet,0.053811659192825115,14443,0.05013160382068113,0.0574917145649691
1985,3rd Quintile,male,Full-time,0.8503937007874016,14443,0.8445765231891671,0.8562108783856361
1985,3rd Quintile,male,Either,0.07086614173228346,14443,0.06668123384657278,0.07505104961799415
1985,3rd Quintile,male,I'm not sure yet,0.05511811023622047,14443,0.051396222341492215,0.05883999813094873
1985,3rd Quintile,male,Part-time,0.023622047244094488,14443,0.021145223429699853,0.026098871058489122
1985,3rd Quintile,female,Part-time,0.4578313253012048,14443,0.44970587705363485,0.46595677354877474
1985,3rd Quintile,female,Full-time,0.3855421686746988,14443,0.3776042005514318,0.39348013679796584
1985,3rd Quintile,female,Either,0.0783132530120482,14443,0.07393161324772148,0.08269489277637491
1985,3rd Quintile,female,I'm not sure yet,0.0783132530120482,14443,0.07393161324772148,0.08269489277637491
1985,4th Quintile,male,Full-time,0.8607594936708861,14443,0.8551133610709701,0.8664056262708021
1985,4th Quintile,male,I'm not sure yet,0.10126582278481013,14443,0.09634571697876093,0.10618592859085932
