"year","age_gr","bildungsniveau","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2009","17-34","Realschule","7.73","7.5","1111","7.62","7.84"
"2009","35-65","(Fach-)Abitur","7.33","7.5","914","7.2","7.46"
"2009","35-65","(noch) kein Abschluss","6.71","6.5","91","6.2","7.22"
"2009","35-65","AkademikerIn","7.63","7.5","2607","7.56","7.7"
"2009","35-65","Hauptschule","7.56","7.5","3072","7.49","7.63"
"2009","35-65","Realschule","7.48","7.5","3124","7.41","7.55"
"2009","66 +","(Fach-)Abitur","7.92","7.5","166","7.62","8.22"
"2009","66 +","(noch) kein Abschluss","7.16","7.5","52","6.49","7.83"
"2009","66 +","AkademikerIn","7.9","7.5","873","7.77","8.03"
"2009","66 +","Hauptschule","7.87","7.5","2463","7.79","7.95"
"2009","66 +","Realschule","7.91","7.5","549","7.75","8.07"
"2010","17-34","(Fach-)Abitur","7.65","7.5","1337","7.55","7.75"
"2010","17-34","(noch) kein Abschluss","7.96","7.5","547","7.8","8.12"
"2010","17-34","AkademikerIn","7.7","7.5","914","7.59","7.81"
"2010","17-34","Hauptschule","7.92","7.5","1348","7.82","8.02"
"2010","17-34","Realschule","7.74","7.5","1976","7.66","7.82"
"2010","35-65","(Fach-)Abitur","7.56","7.5","1540","7.46","7.66"
"2010","35-65","(noch) kein Abschluss","7.69","7.5","172","7.39","7.99"
"2010","35-65","AkademikerIn","7.64","7.5","3548","7.58","7.7"
"2010","35-65","Hauptschule","7.61","7.5","3802","7.54","7.68"
"2010","35-65","Realschule","7.56","7.5","4205","7.5","7.62"
"2010","66 +","(Fach-)Abitur","7.9","8.5","167","7.61","8.19"
"2010","66 +","(noch) kein Abschluss","7.38","7.5","49","6.71","8.05"
"2010","66 +","AkademikerIn","7.83","7.5","889","7.71","7.95"
"2010","66 +","Hauptschule","7.85","7.5","2286","7.77","7.93"
"2010","66 +","Realschule","7.92","7.5","566","7.76","8.08"
"2011","17-34","(Fach-)Abitur","7.81","7.5","1288","7.71","7.91"
"2011","17-34","(noch) kein Abschluss","8.06","7.5","547","7.91","8.21"
"2011","17-34","AkademikerIn","7.83","7.5","863","7.71","7.95"
"2011","17-34","Hauptschule","7.94","7.5","1204","7.83","8.05"
"2011","17-34","Realschule","7.92","7.5","1803","7.83","8.01"
"2011","35-65","(Fach-)Abitur","7.66","7.5","1788","7.57","7.75"
"2011","35-65","(noch) kein Abschluss","7.31","7.5","191","7","7.62"
"2011","35-65","AkademikerIn","7.64","7.5","3894","7.58","7.7"
"2011","35-65","Hauptschule","7.7","7.5","4156","7.64","7.76"
"2011","35-65","Realschule","7.62","7.5","4750","7.57","7.67"
"2011","66 +","(Fach-)Abitur","8.17","8.5","190","7.95","8.39"
"2011","66 +","(noch) kein Abschluss","7.35","7.5","57","6.73","7.97"
"2011","66 +","AkademikerIn","7.97","7.5","960","7.85","8.09"
"2011","66 +","Hauptschule","7.86","7.5","2471","7.78","7.94"
"2011","66 +","Realschule","7.89","7.5","652","7.74","8.04"
"2012","17-34","(Fach-)Abitur","7.91","7.5","1276","7.81","8.01"
"2012","17-34","(noch) kein Abschluss","7.94","7.5","568","7.79","8.09"
"2012","17-34","AkademikerIn","7.84","7.5","828","7.73","7.95"
"2012","17-34","Hauptschule","8.13","8.5","1166","8.02","8.24"
"2012","17-34","Realschule","7.98","7.5","1669","7.9","8.06"
"2012","35-65","(Fach-)Abitur","7.69","7.5","1867","7.61","7.77"
"2012","35-65","(noch) kein Abschluss","7.64","7.5","198","7.32","7.96"
"2012","35-65","AkademikerIn","7.79","7.5","3957","7.73","7.85"
"2012","35-65","Hauptschule","7.81","7.5","4265","7.75","7.87"
"2012","35-65","Realschule","7.69","7.5","4963","7.64","7.74"
"2012","66 +","(Fach-)Abitur","8.15","7.5","207","7.93","8.37"
"2012","66 +","(noch) kein Abschluss","7.46","7.5","66","6.89","8.03"
"2012","66 +","AkademikerIn","8.12","7.5","1080","8.01","8.23"
"2012","66 +","Hauptschule","7.89","7.5","2639","7.82","7.96"
"2012","66 +","Realschule","7.92","7.5","747","7.78","8.06"
"2013","17-34","(Fach-)Abitur","7.91","7.5","1163","7.81","8.01"
"2013","17-34","(noch) kein Abschluss","7.83","7.5","545","7.68","7.98"
"2013","17-34","AkademikerIn","7.97","7.5","797","7.85","8.09"
"2013","17-34","Hauptschule","7.86","7.5","998","7.74","7.98"
"2013","17-34","Realschule","7.96","7.5","1536","7.87","8.05"
"2013","35-65","(Fach-)Abitur","7.61","7.5","1849","7.53","7.69"
"2013","35-65","(noch) kein Abschluss","6.85","7.5","187","6.49","7.21"
"2013","35-65","AkademikerIn","7.77","7.5","3852","7.71","7.83"
"2013","35-65","Hauptschule","7.71","7.5","4024","7.65","7.77"
"2013","35-65","Realschule","7.72","7.5","4825","7.67","7.77"
"2013","66 +","(Fach-)Abitur","8.14","8.5","224","7.91","8.37"
"2013","66 +","(noch) kein Abschluss","7.56","7.5","66","6.97","8.15"
"2013","66 +","AkademikerIn","8.04","7.5","1125","7.94","8.14"
"2013","66 +","Hauptschule","7.96","7.5","2614","7.89","8.03"
"2013","66 +","Realschule","8.01","7.5","774","7.88","8.14"
"2014","17-34","(Fach-)Abitur","8.1","7.5","1455","8.01","8.19"
"2014","17-34","(noch) kein Abschluss","8.09","7.5","586","7.94","8.24"
"2014","17-34","AkademikerIn","7.96","7.5","939","7.85","8.07"
"2014","17-34","Hauptschule","8.02","7.5","1288","7.92","8.12"
"2014","17-34","Realschule","8.01","7.5","1601","7.93","8.09"
"2014","35-65","(Fach-)Abitur","7.57","7.5","2197","7.49","7.65"
"2014","35-65","(noch) kein Abschluss","7.16","7.5","339","6.92","7.4"
"2014","35-65","AkademikerIn","7.69","7.5","4093","7.63","7.75"
"2014","35-65","Hauptschule","7.77","7.5","4227","7.71","7.83"
"2014","35-65","Realschule","7.71","7.5","4446","7.66","7.76"
"2014","66 +","(Fach-)Abitur","8.08","8.5","245","7.85","8.31"
"2014","66 +","(noch) kein Abschluss","7.66","7.5","70","7.09","8.23"
"2014","66 +","AkademikerIn","8.16","7.5","1141","8.06","8.26"
"2014","66 +","Hauptschule","7.93","7.5","2566","7.86","8"
"2014","66 +","Realschule","7.94","7.5","773","7.81","8.07"
"2015","17-34","(Fach-)Abitur","8.02","7.5","1321","7.93","8.11"
"2015","17-34","(noch) kein Abschluss","7.78","7.5","446","7.6","7.96"
"2015","17-34","AkademikerIn","7.9","7.5","844","7.79","8.01"
"2015","17-34","Hauptschule","7.9","7.5","1037","7.78","8.02"
"2015","17-34","Realschule","7.98","7.5","1367","7.89","8.07"
"2015","35-65","(Fach-)Abitur","7.62","7.5","2042","7.54","7.7"
"2015","35-65","(noch) kein Abschluss","7.23","7.5","305","6.98","7.48"
"2015","35-65","AkademikerIn","7.76","7.5","3812","7.7","7.82"
"2015","35-65","Hauptschule","7.74","7.5","3746","7.68","7.8"
"2015","35-65","Realschule","7.68","7.5","4272","7.62","7.74"
"2015","66 +","(Fach-)Abitur","8.03","7.5","248","7.82","8.24"
"2015","66 +","(noch) kein Abschluss","7.44","7.5","57","6.86","8.02"
"2015","66 +","AkademikerIn","7.97","7.5","1156","7.87","8.07"
"2015","66 +","Hauptschule","7.83","7.5","2489","7.75","7.91"
"2015","66 +","Realschule","7.94","7.5","796","7.82","8.06"
"2016","17-34","(Fach-)Abitur","8.12","7.5","1327","8.03","8.21"
"2016","17-34","(noch) kein Abschluss","7.98","7.5","427","7.8","8.16"
"2016","17-34","AkademikerIn","7.89","7.5","921","7.78","8"
"2016","17-34","Hauptschule","8.02","7.5","997","7.9","8.14"
"2016","17-34","Realschule","7.98","7.5","1186","7.88","8.08"
"2016","35-65","(Fach-)Abitur","7.66","7.5","2065","7.58","7.74"
"2016","35-65","(noch) kein Abschluss","7.75","7.5","316","7.52","7.98"
"2016","35-65","AkademikerIn","7.73","7.5","3746","7.67","7.79"
"2016","35-65","Hauptschule","7.84","7.5","3540","7.78","7.9"
"2016","35-65","Realschule","7.69","7.5","3978","7.63","7.75"
"2016","66 +","(Fach-)Abitur","7.65","7.5","234","7.4","7.9"
"2016","66 +","(noch) kein Abschluss","7.2","6.5","56","6.62","7.78"
"2016","66 +","AkademikerIn","7.9","7.5","1152","7.8","8"
"2016","66 +","Hauptschule","7.99","7.5","2333","7.92","8.06"
"2016","66 +","Realschule","7.77","7.5","797","7.64","7.9"
"2017","17-34","(Fach-)Abitur","8.01","7.5","1554","7.92","8.1"
"2017","17-34","(noch) kein Abschluss","8.1","7.5","504","7.94","8.26"
"2017","17-34","AkademikerIn","8.02","7.5","1016","7.92","8.12"
"2017","17-34","Hauptschule","8.2","7.5","975","8.08","8.32"
"2017","17-34","Realschule","7.85","7.5","1354","7.75","7.95"
"2017","35-65","(Fach-)Abitur","7.67","7.5","2261","7.59","7.75"
"2017","35-65","(noch) kein Abschluss","7.87","7.5","338","7.63","8.11"
"2017","35-65","AkademikerIn","7.79","7.5","4185","7.73","7.85"
"2017","35-65","Hauptschule","7.79","7.5","3731","7.73","7.85"
"2017","35-65","Realschule","7.7","7.5","4573","7.65","7.75"
"2017","66 +","(Fach-)Abitur","7.83","7.5","264","7.61","8.05"
"2017","66 +","(noch) kein Abschluss","7.57","7.5","63","7.02","8.12"
"2017","66 +","AkademikerIn","7.9","7.5","1234","7.8","8"
"2017","66 +","Hauptschule","7.93","7.5","2328","7.86","8"
"2017","66 +","Realschule","7.91","7.5","921","7.79","8.03"
"2018","17-34","(Fach-)Abitur","8.01","7.5","1535","7.92","8.1"
"2018","17-34","(noch) kein Abschluss","8.18","8.5","455","8","8.36"
"2018","17-34","AkademikerIn","7.97","7.5","1041","7.86","8.08"
"2018","17-34","Hauptschule","8.13","8.5","946","8","8.26"
"2018","17-34","Realschule","7.79","7.5","1252","7.69","7.89"
"2018","35-65","(Fach-)Abitur","7.7","7.5","2155","7.63","7.77"
"2018","35-65","(noch) kein Abschluss","7.8","7.5","344","7.56","8.04"
"2018","35-65","AkademikerIn","7.77","7.5","3980","7.71","7.83"
"2018","35-65","Hauptschule","7.69","7.5","3479","7.62","7.76"
"2018","35-65","Realschule","7.77","7.5","4392","7.72","7.82"
"2018","66 +","(Fach-)Abitur","8.08","7.5","291","7.88","8.28"
"2018","66 +","(noch) kein Abschluss","7.18","7.5","64","6.63","7.73"
"2018","66 +","AkademikerIn","7.93","7.5","1258","7.83","8.03"
"2018","66 +","Hauptschule","7.92","7.5","2279","7.84","8"
"2018","66 +","Realschule","7.91","7.5","950","7.8","8.02"
"2019","17-34","(Fach-)Abitur","8.01","7.5","1448","7.92","8.1"
"2019","17-34","(noch) kein Abschluss","8.09","8.5","417","7.9","8.28"
"2019","17-34","AkademikerIn","8.08","7.5","1002","7.97","8.19"
"2019","17-34","Hauptschule","8.24","8.5","779","8.1","8.38"
"2019","17-34","Realschule","7.93","7.5","1126","7.82","8.04"
"2019","35-65","(Fach-)Abitur","7.73","7.5","2331","7.65","7.81"
"2019","35-65","(noch) kein Abschluss","8.01","7.5","292","7.77","8.25"
"2019","35-65","AkademikerIn","7.89","7.5","4521","7.84","7.94"
"2019","35-65","Hauptschule","7.81","7.5","3163","7.74","7.88"
"2019","35-65","Realschule","7.77","7.5","4494","7.72","7.82"
"2019","66 +","(Fach-)Abitur","8.13","7.5","332","7.95","8.31"
"2019","66 +","(noch) kein Abschluss","7.62","7.5","58","7.04","8.2"
"2019","66 +","AkademikerIn","7.87","7.5","1422","7.77","7.97"
"2019","66 +","Hauptschule","7.84","7.5","2183","7.76","7.92"
"2019","66 +","Realschule","7.83","7.5","1057","7.72","7.94"
"2020","17-34","(Fach-)Abitur","7.86","7.5","1691","7.77","7.95"
"2020","17-34","(noch) kein Abschluss","7.93","7.5","503","7.75","8.11"
"2020","17-34","AkademikerIn","7.8","7.5","1370","7.7","7.9"
"2020","17-34","Hauptschule","7.87","7.5","877","7.73","8.01"
"2020","17-34","Realschule","7.87","7.5","1062","7.76","7.98"
"2020","35-65","(Fach-)Abitur","7.63","7.5","2354","7.55","7.71"
"2020","35-65","(noch) kein Abschluss","7.64","7.5","328","7.38","7.9"
"2020","35-65","AkademikerIn","7.74","7.5","4345","7.69","7.79"
"2020","35-65","Hauptschule","7.67","7.5","2964","7.59","7.75"
"2020","35-65","Realschule","7.68","7.5","4047","7.62","7.74"
"2020","66 +","(Fach-)Abitur","7.9","7.5","326","7.7","8.1"
"2020","66 +","(noch) kein Abschluss","7.54","7.5","54","7.05","8.03"
"2020","66 +","AkademikerIn","7.84","7.5","1362","7.74","7.94"
"2020","66 +","Hauptschule","7.84","7.5","2009","7.76","7.92"
"2020","66 +","Realschule","7.9","7.5","1036","7.79","8.01"
