"plh0034","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2016","35-65 Jahre alt","","","",""
"Grosse Sorgen","2016","66 und älter","","","",""
"Einige Sorgen","2016","16-34 Jahre alt","","","",""
"Einige Sorgen","2016","35-65 Jahre alt","","","",""
"Einige Sorgen","2016","66 und älter","","","",""
"Keine Sorgen","2016","16-34 Jahre alt","","","",""
"Keine Sorgen","2016","35-65 Jahre alt","","","",""
"Keine Sorgen","2016","66 und älter","","","",""
"Grosse Sorgen","2017","16-34 Jahre alt","","","",""
"Grosse Sorgen","2017","35-65 Jahre alt","","","",""
"Grosse Sorgen","2017","66 und älter","","","",""
"Einige Sorgen","2017","16-34 Jahre alt","","","",""
"Einige Sorgen","2017","35-65 Jahre alt","","","",""
"Einige Sorgen","2017","66 und älter","","","",""
"Keine Sorgen","2017","16-34 Jahre alt","","","",""
"Keine Sorgen","2017","35-65 Jahre alt","","","",""
"Keine Sorgen","2017","66 und älter","","","",""
"Grosse Sorgen","2018","16-34 Jahre alt","","","",""
"Grosse Sorgen","2018","35-65 Jahre alt","","","",""
"Grosse Sorgen","2018","66 und älter","","","",""
"Einige Sorgen","2018","16-34 Jahre alt","","","",""
"Einige Sorgen","2018","35-65 Jahre alt","","","",""
"Einige Sorgen","2018","66 und älter","","","",""
"Keine Sorgen","2018","16-34 Jahre alt","","","",""
"Keine Sorgen","2018","35-65 Jahre alt","","","",""
"Keine Sorgen","2018","66 und älter","","","",""
"Grosse Sorgen","2019","16-34 Jahre alt","601","0.119948469072691","0.111219517944382","0.128677420201"
"Grosse Sorgen","2019","35-65 Jahre alt","3106","0.209866255209904","0.203337629922109","0.216394880497698"
"Grosse Sorgen","2019","66 und älter","1418","0.256832524287981","0.244900535571068","0.268764513004895"
"Einige Sorgen","2019","16-34 Jahre alt","2558","0.479442382670406","0.46602050518219","0.492864260158623"
"Einige Sorgen","2019","35-65 Jahre alt","8337","0.562265801103109","0.55431197292552","0.570219629280698"
"Einige Sorgen","2019","66 und älter","2829","0.554019071042128","0.540443285218832","0.567594856865423"
"Keine Sorgen","2019","16-34 Jahre alt","2163","0.400609148256903","0.387443988235281","0.413774308278524"
"Keine Sorgen","2019","35-65 Jahre alt","3502","0.227867943686987","0.221143017225867","0.234592870148108"
"Keine Sorgen","2019","66 und älter","903","0.189148404669891","0.178452525069271","0.199844284270511"
