"plh0034","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","2012","66 und älter","weiblich","1173","0.446860768717851","0.427956683827669","0.465764853608033"
"Keine Sorgen","2012","16-34 Jahre alt","maennlich","405","0.195186848076867","0.177644727084526","0.212728969069209"
"Keine Sorgen","2012","16-34 Jahre alt","weiblich","499","0.221240726068688","0.203683082751466","0.23879836938591"
"Keine Sorgen","2012","35-65 Jahre alt","maennlich","592","0.114646265611625","0.105948368778703","0.123344162444547"
"Keine Sorgen","2012","35-65 Jahre alt","weiblich","709","0.11685814509433","0.10871116675235","0.12500512343631"
"Keine Sorgen","2012","66 und älter","maennlich","281","0.124680741303686","0.111759398023926","0.137602084583446"
"Keine Sorgen","2012","66 und älter","weiblich","396","0.147629722978593","0.134141542613504","0.161117903343682"
"Grosse Sorgen","2013","16-34 Jahre alt","maennlich","374","0.222955389173719","0.203324775071323","0.242586003276115"
"Grosse Sorgen","2013","16-34 Jahre alt","weiblich","343","0.181469746211657","0.164381192992392","0.198558299430922"
"Grosse Sorgen","2013","35-65 Jahre alt","maennlich","1607","0.344369882186829","0.330797005833404","0.357942758540255"
"Grosse Sorgen","2013","35-65 Jahre alt","weiblich","1721","0.318333354227961","0.306021220440711","0.330645488015212"
"Grosse Sorgen","2013","66 und älter","maennlich","928","0.384699373772297","0.365185865897241","0.404212881647353"
"Grosse Sorgen","2013","66 und älter","weiblich","893","0.345223068522685","0.326758880756077","0.363687256289292"
"Einige Sorgen","2013","16-34 Jahre alt","maennlich","888","0.525218427756723","0.501666913962288","0.548769941551158"
"Einige Sorgen","2013","16-34 Jahre alt","weiblich","1066","0.565926916831247","0.54395097916091","0.587902854501585"
"Einige Sorgen","2013","35-65 Jahre alt","maennlich","2450","0.504870863314514","0.490589184569159","0.51915254205987"
"Einige Sorgen","2013","35-65 Jahre alt","weiblich","2998","0.541859143441802","0.528690260234966","0.555028026648639"
"Einige Sorgen","2013","66 und älter","maennlich","1132","0.475900927993796","0.455870238398345","0.495931617589247"
"Einige Sorgen","2013","66 und älter","weiblich","1193","0.464822056077616","0.445452213747179","0.484191898408053"
"Keine Sorgen","2013","16-34 Jahre alt","maennlich","465","0.251826183069559","0.23135449683974","0.272297869299378"
"Keine Sorgen","2013","16-34 Jahre alt","weiblich","545","0.252603336957096","0.233337808323297","0.271868865590895"
"Keine Sorgen","2013","35-65 Jahre alt","maennlich","651","0.150759254498656","0.140538398584321","0.160980110412991"
"Keine Sorgen","2013","35-65 Jahre alt","weiblich","780","0.139807502330236","0.130641725158519","0.148973279501953"
"Keine Sorgen","2013","66 und älter","maennlich","328","0.139399698233907","0.125507767999169","0.153291628468644"
"Keine Sorgen","2013","66 und älter","weiblich","461","0.189954875399699","0.17472089308368","0.205188857715718"
"Grosse Sorgen","2014","16-34 Jahre alt","maennlich","486","0.162328188207159","0.149048450863627","0.175607925550691"
"Grosse Sorgen","2014","16-34 Jahre alt","weiblich","477","0.1224774633808","0.111651937554562","0.133302989207039"
"Grosse Sorgen","2014","35-65 Jahre alt","maennlich","1647","0.234666010837584","0.224729056015668","0.244602965659501"
"Grosse Sorgen","2014","35-65 Jahre alt","weiblich","1789","0.225190456939505","0.216262045172712","0.234118868706298"
"Grosse Sorgen","2014","66 und älter","maennlich","698","0.292171951050242","0.274090715716389","0.310253186384094"
"Grosse Sorgen","2014","66 und älter","weiblich","662","0.261123213639384","0.243939383050851","0.278307044227916"
"Einige Sorgen","2014","16-34 Jahre alt","maennlich","1440","0.510107274439882","0.492104608708867","0.528109940170896"
"Einige Sorgen","2014","16-34 Jahre alt","weiblich","1838","0.542173936588055","0.525722215278104","0.558625657898005"
"Einige Sorgen","2014","35-65 Jahre alt","maennlich","3743","0.537029517661073","0.525337796498249","0.548721238823897"
"Einige Sorgen","2014","35-65 Jahre alt","weiblich","4706","0.565768851491456","0.555174320323351","0.576363382659562"
"Einige Sorgen","2014","66 und älter","maennlich","1290","0.517117382510898","0.497249100828247","0.536985664193549"
"Einige Sorgen","2014","66 und älter","weiblich","1301","0.519804225135224","0.500259016973294","0.539349433297154"
"Keine Sorgen","2014","16-34 Jahre alt","maennlich","1036","0.32756453735296","0.310662879433863","0.344466195272056"
"Keine Sorgen","2014","16-34 Jahre alt","weiblich","1208","0.335348600031145","0.319758927949934","0.350938272112357"
"Keine Sorgen","2014","35-65 Jahre alt","maennlich","1597","0.228304471501342","0.218462481487259","0.238146461515426"
"Keine Sorgen","2014","35-65 Jahre alt","weiblich","1913","0.209040691569038","0.200349201726242","0.217732181411835"
"Keine Sorgen","2014","66 und älter","maennlich","442","0.190710666438861","0.175090546857721","0.20633078602"
"Keine Sorgen","2014","66 und älter","weiblich","547","0.219072561225392","0.202891367239312","0.235253755211472"
"Grosse Sorgen","2015","16-34 Jahre alt","maennlich","","","",""
"Grosse Sorgen","2015","16-34 Jahre alt","weiblich","","","",""
"Grosse Sorgen","2015","35-65 Jahre alt","maennlich","","","",""
"Grosse Sorgen","2015","35-65 Jahre alt","weiblich","","","",""
"Grosse Sorgen","2015","66 und älter","maennlich","","","",""
"Grosse Sorgen","2015","66 und älter","weiblich","","","",""
"Einige Sorgen","2015","16-34 Jahre alt","maennlich","","","",""
"Einige Sorgen","2015","16-34 Jahre alt","weiblich","","","",""
"Einige Sorgen","2015","35-65 Jahre alt","maennlich","","","",""
"Einige Sorgen","2015","35-65 Jahre alt","weiblich","","","",""
"Einige Sorgen","2015","66 und älter","maennlich","","","",""
"Einige Sorgen","2015","66 und älter","weiblich","","","",""
"Keine Sorgen","2015","16-34 Jahre alt","maennlich","","","",""
"Keine Sorgen","2015","16-34 Jahre alt","weiblich","","","",""
"Keine Sorgen","2015","35-65 Jahre alt","maennlich","","","",""
"Keine Sorgen","2015","35-65 Jahre alt","weiblich","","","",""
"Keine Sorgen","2015","66 und älter","maennlich","","","",""
"Keine Sorgen","2015","66 und älter","weiblich","","","",""
"Grosse Sorgen","2016","16-34 Jahre alt","maennlich","","","",""
"Grosse Sorgen","2016","16-34 Jahre alt","weiblich","","","",""
"Grosse Sorgen","2016","35-65 Jahre alt","maennlich","","","",""
"Grosse Sorgen","2016","35-65 Jahre alt","weiblich","","","",""
"Grosse Sorgen","2016","66 und älter","maennlich","","","",""
"Grosse Sorgen","2016","66 und älter","weiblich","","","",""
"Einige Sorgen","2016","16-34 Jahre alt","maennlich","","","",""
"Einige Sorgen","2016","16-34 Jahre alt","weiblich","","","",""
"Einige Sorgen","2016","35-65 Jahre alt","maennlich","","","",""
"Einige Sorgen","2016","35-65 Jahre alt","weiblich","","","",""
"Einige Sorgen","2016","66 und älter","maennlich","","","",""
"Einige Sorgen","2016","66 und älter","weiblich","","","",""
"Keine Sorgen","2016","16-34 Jahre alt","maennlich","","","",""
"Keine Sorgen","2016","16-34 Jahre alt","weiblich","","","",""
"Keine Sorgen","2016","35-65 Jahre alt","maennlich","","","",""
"Keine Sorgen","2016","35-65 Jahre alt","weiblich","","","",""
"Keine Sorgen","2016","66 und älter","maennlich","","","",""
"Keine Sorgen","2016","66 und älter","weiblich","","","",""
"Grosse Sorgen","2017","16-34 Jahre alt","maennlich","","","",""
"Grosse Sorgen","2017","16-34 Jahre alt","weiblich","","","",""
"Grosse Sorgen","2017","35-65 Jahre alt","maennlich","","","",""
"Grosse Sorgen","2017","35-65 Jahre alt","weiblich","","","",""
"Grosse Sorgen","2017","66 und älter","maennlich","","","",""
"Grosse Sorgen","2017","66 und älter","weiblich","","","",""
"Einige Sorgen","2017","16-34 Jahre alt","maennlich","","","",""
"Einige Sorgen","2017","16-34 Jahre alt","weiblich","","","",""
"Einige Sorgen","2017","35-65 Jahre alt","maennlich","","","",""
"Einige Sorgen","2017","35-65 Jahre alt","weiblich","","","",""
"Einige Sorgen","2017","66 und älter","maennlich","","","",""
"Einige Sorgen","2017","66 und älter","weiblich","","","",""
"Keine Sorgen","2017","16-34 Jahre alt","maennlich","","","",""
"Keine Sorgen","2017","16-34 Jahre alt","weiblich","","","",""
"Keine Sorgen","2017","35-65 Jahre alt","maennlich","","","",""
"Keine Sorgen","2017","35-65 Jahre alt","weiblich","","","",""
"Keine Sorgen","2017","66 und älter","maennlich","","","",""
"Keine Sorgen","2017","66 und älter","weiblich","","","",""
"Grosse Sorgen","2018","16-34 Jahre alt","maennlich","","","",""
"Grosse Sorgen","2018","16-34 Jahre alt","weiblich","","","",""
"Grosse Sorgen","2018","35-65 Jahre alt","maennlich","","","",""
"Grosse Sorgen","2018","35-65 Jahre alt","weiblich","","","",""
"Grosse Sorgen","2018","66 und älter","maennlich","","","",""
"Grosse Sorgen","2018","66 und älter","weiblich","","","",""
"Einige Sorgen","2018","16-34 Jahre alt","maennlich","","","",""
"Einige Sorgen","2018","16-34 Jahre alt","weiblich","","","",""
"Einige Sorgen","2018","35-65 Jahre alt","maennlich","","","",""
"Einige Sorgen","2018","35-65 Jahre alt","weiblich","","","",""
"Einige Sorgen","2018","66 und älter","maennlich","","","",""
"Einige Sorgen","2018","66 und älter","weiblich","","","",""
"Keine Sorgen","2018","16-34 Jahre alt","maennlich","","","",""
"Keine Sorgen","2018","16-34 Jahre alt","weiblich","","","",""
"Keine Sorgen","2018","35-65 Jahre alt","maennlich","","","",""
"Keine Sorgen","2018","35-65 Jahre alt","weiblich","","","",""
"Keine Sorgen","2018","66 und älter","maennlich","","","",""
"Keine Sorgen","2018","66 und älter","weiblich","","","",""
"Grosse Sorgen","2019","16-34 Jahre alt","maennlich","346","0.145573498596346","0.13186615100227","0.159280846190422"
"Grosse Sorgen","2019","16-34 Jahre alt","weiblich","255","0.0927498686085621","0.0819550578289296","0.103544679388195"
"Grosse Sorgen","2019","35-65 Jahre alt","maennlich","1612","0.22029648120973","0.210614569105887","0.229978393313573"
"Grosse Sorgen","2019","35-65 Jahre alt","weiblich","1493","0.19943731711749","0.190627224762258","0.208247409472722"
"Grosse Sorgen","2019","66 und älter","maennlich","728","0.259021433126657","0.242233396998012","0.275809469255302"
"Grosse Sorgen","2019","66 und älter","weiblich","690","0.255039882642933","0.238068573399761","0.272011191886105"
"Einige Sorgen","2019","16-34 Jahre alt","maennlich","1213","0.472345590208843","0.452942110109689","0.491749070307997"
"Einige Sorgen","2019","16-34 Jahre alt","weiblich","1344","0.487297911974028","0.468697409304969","0.505898414643086"
"Einige Sorgen","2019","35-65 Jahre alt","maennlich","3825","0.548509931758979","0.536884503595574","0.560135359922383"
"Einige Sorgen","2019","35-65 Jahre alt","weiblich","4509","0.575938648277116","0.565042273395251","0.586835023158981"
"Einige Sorgen","2019","66 und älter","maennlich","1447","0.561167195846044","0.542150944830279","0.580183446861809"
"Einige Sorgen","2019","66 und älter","weiblich","1382","0.548165000748705","0.528787829760199","0.567542171737212"
"Keine Sorgen","2019","16-34 Jahre alt","maennlich","984","0.382080911194811","0.363195850402591","0.400965971987031"
"Keine Sorgen","2019","16-34 Jahre alt","weiblich","1175","0.41995221941741","0.401585707380917","0.438318731453904"
"Keine Sorgen","2019","35-65 Jahre alt","maennlich","1602","0.231193587031291","0.221344658212189","0.241042515850393"
"Keine Sorgen","2019","35-65 Jahre alt","weiblich","1900","0.224624034605394","0.215422423856074","0.233825645354715"
"Keine Sorgen","2019","66 und älter","maennlich","441","0.179811371027299","0.165095205321014","0.194527536733584"
"Keine Sorgen","2019","66 und älter","weiblich","462","0.196795116608362","0.181315324831221","0.212274908385502"
