year,bula_h,regtyp,hgeqpsol,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Bavaria,Urban regions,No,0.89922,953,1099,0.88142,0.91703
2016,Bavaria,Rural regions,Yes,0.17182,234,1199,0.15046,0.19318
2016,Bavaria,Rural regions,No,0.82818,965,1199,0.80682,0.84954
2016,Berlin,Urban regions,No,0.98352,599,599,0.97331,0.99372
2016,Brandenburg,Urban regions,No,0.99272,44,44,0.96731,1.01813
2016,Brandenburg,Rural regions,Yes,0.10239,53,516,0.07620,0.12857
2016,Brandenburg,Rural regions,No,0.89761,463,516,0.87143,0.92380
2016,Mecklenburg-Western Pomerania,Urban regions,No,0.97942,43,43,0.93649,1.02236
2016,Mecklenburg-Western Pomerania,Rural regions,No,0.90911,258,258,0.87397,0.94426
2016,Saxony,Urban regions,No,0.93471,439,439,0.91157,0.95784
2016,Saxony,Rural regions,Yes,0.13390,38,399,0.10044,0.16736
2016,Saxony,Rural regions,No,0.86610,361,399,0.83264,0.89956
2016,Saxony-Anhalt,Urban regions,No,0.97232,120,120,0.94285,1.00180
2016,Saxony-Anhalt,Rural regions,No,0.93352,361,361,0.90779,0.95926
2016,Thuringa,Urban regions,No,0.92576,170,170,0.88623,0.96528
2016,Thuringa,Rural regions,No,0.92680,334,334,0.89883,0.95478
2017,Schleswig-Holstein,Urban regions,No,0.91376,160,160,0.87013,0.95740
2017,Schleswig-Holstein,Rural regions,Yes,0.10045,42,393,0.07069,0.13021
2017,Schleswig-Holstein,Rural regions,No,0.89955,351,393,0.86979,0.92931
2017,Hamburg,Urban regions,No,0.96914,286,286,0.94906,0.98922
2017,Lower Saxony,Urban regions,Yes,0.06141,58,661,0.04309,0.07973
2017,Lower Saxony,Urban regions,No,0.93859,603,661,0.92027,0.95691
2017,Lower Saxony,Rural regions,Yes,0.09279,109,877,0.07357,0.11200
2017,Lower Saxony,Rural regions,No,0.90721,768,877,0.88800,0.92643
2017,Bremen,Urban regions,No,0.93451,122,122,0.89043,0.97859
2017,North Rhine-Westphalia,Urban regions,Yes,0.05981,238,3124,0.05149,0.06813
2017,North Rhine-Westphalia,Urban regions,No,0.94019,2886,3124,0.93187,0.94851
2017,North Rhine-Westphalia,Rural regions,No,0.88163,51,51,0.79209,0.97117
2017,Hesse,Urban regions,Yes,0.06543,73,847,0.04877,0.08209
2017,Hesse,Urban regions,No,0.93457,774,847,0.91791,0.95123
2017,Hesse,Rural regions,Yes,0.13982,39,208,0.09258,0.18707
2017,Hesse,Rural regions,No,0.86018,169,208,0.81293,0.90742
2017,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.07938,60,660,0.05874,0.10002
2017,"Rhineland-Palatinate, Saarland",Urban regions,No,0.92062,600,660,0.89998,0.94126
2017,"Rhineland-Palatinate, Saarland",Rural regions,No,0.87232,190,190,0.82474,0.91990
2017,Baden-Wuerttemberg,Urban regions,Yes,0.14432,242,1541,0.12677,0.16187
2017,Baden-Wuerttemberg,Urban regions,No,0.85568,1299,1541,0.83813,0.87323
2017,Baden-Wuerttemberg,Rural regions,Yes,0.29362,52,183,0.22746,0.35979
2017,Baden-Wuerttemberg,Rural regions,No,0.70638,131,183,0.64021,0.77254
2017,Bavaria,Urban regions,Yes,0.11846,170,1198,0.10015,0.13677
2017,Bavaria,Urban regions,No,0.88154,1028,1198,0.86323,0.89985
2017,Bavaria,Rural regions,Yes,0.17641,270,1303,0.15571,0.19712
2017,Bavaria,Rural regions,No,0.82359,1033,1303,0.80288,0.84429
2017,Berlin,Urban regions,No,0.98287,643,643,0.97283,0.99291
2017,Brandenburg,Urban regions,No,0.99301,53,53,0.97035,1.01566
2017,Brandenburg,Rural regions,Yes,0.09839,55,563,0.07376,0.12301
2017,Brandenburg,Rural regions,No,0.90161,508,563,0.87699,0.92624
2017,Mecklenburg-Western Pomerania,Urban regions,No,0.98126,51,51,0.94368,1.01885
2017,Mecklenburg-Western Pomerania,Rural regions,No,0.92027,286,286,0.88882,0.95171
2017,Saxony,Urban regions,Yes,0.07224,35,530,0.05018,0.09430
2017,Saxony,Urban regions,No,0.92776,495,530,0.90570,0.94982
2017,Saxony,Rural regions,Yes,0.13149,47,454,0.10037,0.16261
2017,Saxony,Rural regions,No,0.86851,407,454,0.83739,0.89963
2017,Saxony-Anhalt,Urban regions,No,0.97529,116,116,0.94692,1.00367
2017,Saxony-Anhalt,Rural regions,Yes,0.10037,38,449,0.07255,0.12820
2017,Saxony-Anhalt,Rural regions,No,0.89963,411,449,0.87180,0.92745
2017,Thuringa,Urban regions,No,0.93647,177,177,0.90044,0.97251
2017,Thuringa,Rural regions,Yes,0.08686,32,404,0.05936,0.11436
2017,Thuringa,Rural regions,No,0.91314,372,404,0.88564,0.94064
2018,Schleswig-Holstein,Urban regions,No,0.93163,185,185,0.89516,0.96810
2018,Schleswig-Holstein,Rural regions,Yes,0.09431,39,361,0.06412,0.12450
2018,Schleswig-Holstein,Rural regions,No,0.90569,322,361,0.87550,0.93588
2018,Hamburg,Urban regions,No,0.97093,314,314,0.95232,0.98955
2018,Lower Saxony,Urban regions,Yes,0.06442,53,639,0.04537,0.08347
2018,Lower Saxony,Urban regions,No,0.93558,586,639,0.91653,0.95463
2018,Lower Saxony,Rural regions,Yes,0.08536,105,836,0.06641,0.10431
2018,Lower Saxony,Rural regions,No,0.91464,731,836,0.89569,0.93359
2018,Bremen,Urban regions,No,0.94869,128,128,0.91031,0.98706
2018,North Rhine-Westphalia,Urban regions,Yes,0.05748,228,3122,0.04931,0.06564
2018,North Rhine-Westphalia,Urban regions,No,0.94252,2894,3122,0.93436,0.95069
2018,North Rhine-Westphalia,Rural regions,No,0.88380,46,46,0.79016,0.97743
2018,Hesse,Urban regions,Yes,0.07304,74,798,0.05497,0.09110
2018,Hesse,Urban regions,No,0.92696,724,798,0.90890,0.94503
2018,Hesse,Rural regions,Yes,0.13825,41,207,0.09112,0.18539
2018,Hesse,Rural regions,No,0.86175,166,207,0.81461,0.90888
2018,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.08365,56,668,0.06264,0.10466
2018,"Rhineland-Palatinate, Saarland",Urban regions,No,0.91635,612,668,0.89534,0.93736
2018,"Rhineland-Palatinate, Saarland",Rural regions,No,0.83157,185,185,0.77750,0.88565
2018,Baden-Wuerttemberg,Urban regions,Yes,0.15251,237,1447,0.13398,0.17104
2018,Baden-Wuerttemberg,Urban regions,No,0.84749,1210,1447,0.82896,0.86602
2018,Baden-Wuerttemberg,Rural regions,Yes,0.24683,46,176,0.18295,0.31071
2018,Baden-Wuerttemberg,Rural regions,No,0.75317,130,176,0.68929,0.81705
2018,Bavaria,Urban regions,Yes,0.12983,165,1169,0.11055,0.14911
2018,Bavaria,Urban regions,No,0.87017,1004,1169,0.85089,0.88945
2018,Bavaria,Rural regions,Yes,0.18064,262,1238,0.15920,0.20208
2018,Bavaria,Rural regions,No,0.81936,976,1238,0.79792,0.84080
2018,Berlin,Urban regions,No,0.98274,676,676,0.97292,0.99257
2018,Brandenburg,Urban regions,No,0.99288,59,59,0.97123,1.01452
2018,Brandenburg,Rural regions,Yes,0.11601,58,583,0.09000,0.14203
2018,Brandenburg,Rural regions,No,0.88399,525,583,0.85797,0.91000
2018,Mecklenburg-Western Pomerania,Urban regions,No,0.95954,59,59,0.90883,1.01025
2018,Mecklenburg-Western Pomerania,Rural regions,No,0.93335,295,295,0.90484,0.96186
2018,Saxony,Urban regions,Yes,0.07278,36,531,0.05067,0.09490
2018,Saxony,Urban regions,No,0.92722,495,531,0.90510,0.94933
2018,Saxony,Rural regions,Yes,0.11002,45,450,0.08108,0.13896
2018,Saxony,Rural regions,No,0.88998,405,450,0.86104,0.91892
2018,Saxony-Anhalt,Urban regions,No,0.98502,125,125,0.96364,1.00640
2018,Saxony-Anhalt,Rural regions,Yes,0.08301,38,444,0.05732,0.10870
2018,Saxony-Anhalt,Rural regions,No,0.91699,406,444,0.89130,0.94268
2018,Thuringa,Urban regions,No,0.92376,182,182,0.88509,0.96242
2018,Thuringa,Rural regions,Yes,0.09244,37,383,0.06340,0.12149
2018,Thuringa,Rural regions,No,0.90756,346,383,0.87851,0.93660
2019,Schleswig-Holstein,Urban regions,No,0.91488,140,140,0.86848,0.96127
2019,Schleswig-Holstein,Rural regions,Yes,0.09620,35,299,0.06272,0.12967
2019,Schleswig-Holstein,Rural regions,No,0.90380,264,299,0.87033,0.93728
2019,Hamburg,Urban regions,No,0.97345,264,264,0.95403,0.99288
2019,Lower Saxony,Urban regions,Yes,0.06652,48,521,0.04510,0.08794
2019,Lower Saxony,Urban regions,No,0.93348,473,521,0.91206,0.95490
2019,Lower Saxony,Rural regions,Yes,0.09088,93,699,0.06956,0.11221
2019,Lower Saxony,Rural regions,No,0.90912,606,699,0.88779,0.93044
2019,Bremen,Urban regions,No,0.93992,107,107,0.89468,0.98516
2019,North Rhine-Westphalia,Urban regions,Yes,0.06067,196,2543,0.05139,0.06995
2019,North Rhine-Westphalia,Urban regions,No,0.93933,2347,2543,0.93005,0.94861
2019,North Rhine-Westphalia,Rural regions,No,0.88271,40,40,0.78172,0.98369
2019,Hesse,Urban regions,Yes,0.06984,62,658,0.05035,0.08933
2019,Hesse,Urban regions,No,0.93016,596,658,0.91067,0.94965
2019,Hesse,Rural regions,Yes,0.15432,33,151,0.09651,0.21213
2019,Hesse,Rural regions,No,0.84568,118,151,0.78787,0.90349
2019,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.07625,44,538,0.05380,0.09870
2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.92375,494,538,0.90130,0.94620
2019,"Rhineland-Palatinate, Saarland",Rural regions,No,0.82490,153,153,0.76448,0.88532
2019,Baden-Wuerttemberg,Urban regions,Yes,0.16760,207,1171,0.14620,0.18900
2019,Baden-Wuerttemberg,Urban regions,No,0.83240,964,1171,0.81100,0.85380
2019,Baden-Wuerttemberg,Rural regions,Yes,0.22383,36,142,0.15503,0.29263
2019,Baden-Wuerttemberg,Rural regions,No,0.77617,106,142,0.70737,0.84497
2019,Bavaria,Urban regions,Yes,0.12748,140,921,0.10593,0.14903
2019,Bavaria,Urban regions,No,0.87252,781,921,0.85097,0.89407
2019,Bavaria,Rural regions,Yes,0.20141,239,1028,0.17688,0.22594
2019,Bavaria,Rural regions,No,0.79859,789,1028,0.77406,0.82312
2019,Berlin,Urban regions,No,0.97891,544,544,0.96683,0.99100
2019,Brandenburg,Urban regions,No,0.98976,49,49,0.96128,1.01824
2019,Brandenburg,Rural regions,Yes,0.11150,54,508,0.08410,0.13889
2019,Brandenburg,Rural regions,No,0.88850,454,508,0.86111,0.91590
2019,Mecklenburg-Western Pomerania,Urban regions,No,0.95658,50,50,0.89952,1.01364
2019,Mecklenburg-Western Pomerania,Rural regions,No,0.92122,237,237,0.88685,0.95559
2019,Saxony,Urban regions,No,0.92327,407,407,0.89738,0.94916
2019,Saxony,Rural regions,Yes,0.11641,41,386,0.08437,0.14844
2019,Saxony,Rural regions,No,0.88359,345,386,0.85156,0.91563
2019,Saxony-Anhalt,Urban regions,No,0.98250,104,104,0.95718,1.00782
2019,Saxony-Anhalt,Rural regions,Yes,0.09462,32,353,0.06404,0.12520
2019,Saxony-Anhalt,Rural regions,No,0.90538,321,353,0.87480,0.93596
2019,Thuringa,Urban regions,No,0.91502,138,138,0.86832,0.96171
2019,Thuringa,Rural regions,No,0.92373,293,293,0.89328,0.95417
2020,Schleswig-Holstein,Urban regions,No,0.92000,173,173,0.87945,0.96054
2020,Schleswig-Holstein,Rural regions,Yes,0.14226,48,359,0.10608,0.17845
2020,Schleswig-Holstein,Rural regions,No,0.85774,311,359,0.82155,0.89392
2020,Hamburg,Urban regions,No,0.96373,348,348,0.94406,0.98341
2020,Lower Saxony,Urban regions,Yes,0.08017,71,661,0.05945,0.10088
2020,Lower Saxony,Urban regions,No,0.91983,590,661,0.89912,0.94055
2020,Lower Saxony,Rural regions,Yes,0.11842,115,824,0.09634,0.14049
2020,Lower Saxony,Rural regions,No,0.88158,709,824,0.85951,0.90366
2020,Bremen,Urban regions,No,0.90985,131,131,0.86062,0.95908
2020,North Rhine-Westphalia,Urban regions,Yes,0.06420,280,3338,0.05589,0.07252
2020,North Rhine-Westphalia,Urban regions,No,0.93580,3058,3338,0.92748,0.94411
2020,North Rhine-Westphalia,Rural regions,No,0.84277,42,42,0.73135,0.95420
2020,Hesse,Urban regions,Yes,0.07777,80,918,0.06044,0.09511
2020,Hesse,Urban regions,No,0.92223,838,918,0.90489,0.93956
2020,Hesse,Rural regions,Yes,0.14853,42,192,0.09809,0.19896
2020,Hesse,Rural regions,No,0.85147,150,192,0.80104,0.90191
2020,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.09308,67,649,0.07071,0.11545
2020,"Rhineland-Palatinate, Saarland",Urban regions,No,0.90692,582,649,0.88455,0.92929
2020,"Rhineland-Palatinate, Saarland",Rural regions,No,0.84830,188,188,0.79688,0.89972
2020,Baden-Wuerttemberg,Urban regions,Yes,0.16685,276,1556,0.14832,0.18538
2020,Baden-Wuerttemberg,Urban regions,No,0.83315,1280,1556,0.81462,0.85168
2020,Baden-Wuerttemberg,Rural regions,Yes,0.23398,44,189,0.17346,0.29450
2020,Baden-Wuerttemberg,Rural regions,No,0.76602,145,189,0.70550,0.82654
2020,Bavaria,Urban regions,Yes,0.15091,198,1316,0.13156,0.17026
2020,Bavaria,Urban regions,No,0.84909,1118,1316,0.82974,0.86844
2020,Bavaria,Rural regions,Yes,0.21440,312,1308,0.19215,0.23665
2020,Bavaria,Rural regions,No,0.78560,996,1308,0.76335,0.80785
2020,Berlin,Urban regions,No,0.97501,836,836,0.96442,0.98560
2020,Brandenburg,Urban regions,No,0.99204,58,58,0.96898,1.01511
2020,Brandenburg,Rural regions,Yes,0.10296,76,618,0.07898,0.12694
2020,Brandenburg,Rural regions,No,0.89704,542,618,0.87306,0.92102
2020,Mecklenburg-Western Pomerania,Urban regions,No,0.94581,60,60,0.88805,1.00358
2020,Mecklenburg-Western Pomerania,Rural regions,No,0.92443,252,252,0.89174,0.95713
2020,Saxony,Urban regions,Yes,0.08746,38,533,0.06345,0.11146
2020,Saxony,Urban regions,No,0.91254,495,533,0.88854,0.93655
2020,Saxony,Rural regions,Yes,0.10295,49,442,0.07459,0.13132
2020,Saxony,Rural regions,No,0.89705,393,442,0.86868,0.92541
2020,Saxony-Anhalt,Urban regions,No,0.97301,129,129,0.94493,1.00108
2020,Saxony-Anhalt,Rural regions,Yes,0.10655,50,424,0.07715,0.13595
2020,Saxony-Anhalt,Rural regions,No,0.89345,374,424,0.86405,0.92285
2020,Thuringa,Urban regions,No,0.92436,174,174,0.88496,0.96376
2020,Thuringa,Rural regions,Yes,0.08048,43,380,0.05309,0.10787
2020,Thuringa,Rural regions,No,0.91952,337,380,0.89213,0.94691
2021,Schleswig-Holstein,Urban regions,No,0.92337,124,124,0.87635,0.97038
2021,Schleswig-Holstein,Rural regions,Yes,0.10579,32,248,0.06743,0.14415
2021,Schleswig-Holstein,Rural regions,No,0.89421,216,248,0.85585,0.93257
2021,Hamburg,Urban regions,No,0.97888,228,228,0.96018,0.99759
2021,Lower Saxony,Urban regions,Yes,0.07906,51,417,0.05313,0.10499
2021,Lower Saxony,Urban regions,No,0.92094,366,417,0.89501,0.94687
2021,Lower Saxony,Rural regions,Yes,0.11914,83,536,0.09169,0.14659
2021,Lower Saxony,Rural regions,No,0.88086,453,536,0.85341,0.90831
2021,Bremen,Urban regions,No,0.85604,61,61,0.76721,0.94487
2021,North Rhine-Westphalia,Urban regions,Yes,0.06320,172,2017,0.05258,0.07382
2021,North Rhine-Westphalia,Urban regions,No,0.93680,1845,2017,0.92618,0.94742
2021,North Rhine-Westphalia,Rural regions,No,0.84071,36,36,0.71948,0.96195
2021,Hesse,Urban regions,Yes,0.08924,52,500,0.06422,0.11425
2021,Hesse,Urban regions,No,0.91076,448,500,0.88575,0.93578
2021,Hesse,Rural regions,No,0.89363,96,96,0.83163,0.95563
2021,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.08659,39,370,0.05789,0.11528
2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.91341,331,370,0.88472,0.94211
2021,"Rhineland-Palatinate, Saarland",Rural regions,No,0.87908,102,102,0.81549,0.94266
2021,Baden-Wuerttemberg,Urban regions,Yes,0.16529,189,944,0.14158,0.18900
2021,Baden-Wuerttemberg,Urban regions,No,0.83471,755,944,0.81100,0.85842
2021,Baden-Wuerttemberg,Rural regions,No,0.77000,80,80,0.67720,0.86280
2021,Bavaria,Urban regions,Yes,0.14944,132,778,0.12437,0.17450
2021,Bavaria,Urban regions,No,0.85056,646,778,0.82550,0.87563
2021,Bavaria,Rural regions,Yes,0.20787,206,799,0.17972,0.23603
2021,Bavaria,Rural regions,No,0.79213,593,799,0.76397,0.82028
2021,Berlin,Urban regions,No,0.97553,499,499,0.96196,0.98910
2021,Brandenburg,Rural regions,Yes,0.13736,48,363,0.10190,0.17282
2021,Brandenburg,Rural regions,No,0.86264,315,363,0.82718,0.89810
2021,Mecklenburg-Western Pomerania,Urban regions,No,0.94902,42,42,0.88169,1.01635
2021,Mecklenburg-Western Pomerania,Rural regions,No,0.92161,178,178,0.88201,0.96121
2021,Saxony,Urban regions,No,0.91499,334,334,0.88503,0.94494
2021,Saxony,Rural regions,Yes,0.13285,36,317,0.09543,0.17027
2021,Saxony,Rural regions,No,0.86715,281,317,0.82973,0.90457
2021,Saxony-Anhalt,Urban regions,No,0.95226,67,67,0.90081,1.00370
2021,Saxony-Anhalt,Rural regions,No,0.90890,230,230,0.87163,0.94617
2021,Thuringa,Urban regions,No,0.97848,113,113,0.95161,1.00535
2021,Thuringa,Rural regions,No,0.92858,204,204,0.89315,0.96400
2022,Schleswig-Holstein,Urban regions,No,0.88784,225,225,0.84651,0.92917
2022,Schleswig-Holstein,Rural regions,Yes,0.11768,57,395,0.08586,0.14950
2022,Schleswig-Holstein,Rural regions,No,0.88232,338,395,0.85050,0.91414
2022,Hamburg,Urban regions,No,0.94162,412,412,0.91895,0.96429
2022,Lower Saxony,Urban regions,Yes,0.11236,96,741,0.08961,0.13512
2022,Lower Saxony,Urban regions,No,0.88764,645,741,0.86488,0.91039
2022,Lower Saxony,Rural regions,Yes,0.17036,183,899,0.14577,0.19495
2022,Lower Saxony,Rural regions,No,0.82964,716,899,0.80505,0.85423
2022,Bremen,Urban regions,No,0.92467,130,130,0.87912,0.97021
2022,North Rhine-Westphalia,Urban regions,Yes,0.10634,512,3841,0.09659,0.11609
2022,North Rhine-Westphalia,Urban regions,No,0.89366,3329,3841,0.88391,0.90341
2022,North Rhine-Westphalia,Rural regions,No,0.79060,64,64,0.69012,0.89107
2022,Hesse,Urban regions,Yes,0.09546,113,1011,0.07734,0.11358
2022,Hesse,Urban regions,No,0.90454,898,1011,0.88642,0.92266
2022,Hesse,Rural regions,Yes,0.19332,54,241,0.14336,0.24329
2022,Hesse,Rural regions,No,0.80668,187,241,0.75671,0.85664
2022,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.13097,87,705,0.10605,0.15589
2022,"Rhineland-Palatinate, Saarland",Urban regions,No,0.86903,618,705,0.84411,0.89395
2022,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.17801,37,191,0.12362,0.23241
2022,"Rhineland-Palatinate, Saarland",Rural regions,No,0.82199,154,191,0.76759,0.87638
2022,Baden-Wuerttemberg,Urban regions,Yes,0.19923,407,1987,0.18167,0.21680
2022,Baden-Wuerttemberg,Urban regions,No,0.80077,1580,1987,0.78320,0.81833
2022,Baden-Wuerttemberg,Rural regions,Yes,0.36026,123,302,0.30602,0.41449
2022,Baden-Wuerttemberg,Rural regions,No,0.63974,179,302,0.58551,0.69398
2022,Bavaria,Urban regions,Yes,0.14909,247,1732,0.13231,0.16587
2022,Bavaria,Urban regions,No,0.85091,1485,1732,0.83413,0.86769
2022,Bavaria,Rural regions,Yes,0.25731,426,1387,0.23430,0.28033
2022,Bavaria,Rural regions,No,0.74269,961,1387,0.71967,0.76570
2022,Berlin,Urban regions,Yes,0.03719,47,1148,0.02624,0.04814
2022,Berlin,Urban regions,No,0.96281,1101,1148,0.95186,0.97376
2022,Brandenburg,Urban regions,No,0.98298,62,62,0.95053,1.01544
2022,Brandenburg,Rural regions,Yes,0.11454,105,674,0.09048,0.13860
2022,Brandenburg,Rural regions,No,0.88546,569,674,0.86140,0.90952
2022,Mecklenburg-Western Pomerania,Urban regions,No,0.92413,81,81,0.86611,0.98216
2022,Mecklenburg-Western Pomerania,Rural regions,Yes,0.09423,39,338,0.06304,0.12543
2022,Mecklenburg-Western Pomerania,Rural regions,No,0.90577,299,338,0.87457,0.93696
2022,Saxony,Urban regions,Yes,0.08258,61,641,0.06126,0.10390
2022,Saxony,Urban regions,No,0.91742,580,641,0.89610,0.93874
2022,Saxony,Rural regions,Yes,0.15225,102,660,0.12482,0.17968
2022,Saxony,Rural regions,No,0.84775,558,660,0.82032,0.87518
2022,Saxony-Anhalt,Urban regions,No,0.94127,144,144,0.90273,0.97980
2022,Saxony-Anhalt,Rural regions,Yes,0.12631,82,525,0.09787,0.15476
2022,Saxony-Anhalt,Rural regions,No,0.87369,443,525,0.84524,0.90213
2022,Thuringa,Urban regions,No,0.96023,182,182,0.93176,0.98870
2022,Thuringa,Rural regions,Yes,0.12415,62,371,0.09055,0.15775
2022,Thuringa,Rural regions,No,0.87585,309,371,0.84225,0.90945
