year,age_gr,plb0196_h,proportion,n,lower_confidence,upper_confidence
2008,18-29 J.,Nein,0.04689331770222743,23673,0.04420019798456821,0.04958643741988666
2008,66 und älter,Ja,0.001611957796014068,23673,0.0011009165643039837,0.0021229990277241524
2008,66 und älter,Nein,0.0010257913247362252,23673,0.0006180017946591243,0.001433580854813326
2009,30-45 J.,Ja,0.3037932748053669,21983,0.2977137340214849,0.3098728155892489
2009,46-65 J.,Ja,0.29302633758489316,21983,0.2870095104068936,0.2990431647628927
2009,46-65 J.,Nein,0.1267185688255756,21983,0.12232102846679353,0.1311161091843577
2009,30-45 J.,Nein,0.11363259897299983,21983,0.10943722239885603,0.11782797554714364
2009,18-29 J.,Ja,0.10998840483683948,21983,0.1058523729765108,0.11412443669716817
2009,18-29 J.,Nein,0.04936226602617194,21983,0.04649863103845025,0.052225901013893634
2009,66 und älter,Ja,0.002650323008116614,21983,0.001970672383313353,0.0033299736329198753
2009,66 und älter,Nein,0.000828225940036442,21983,0.0004479427887189546,0.0012085090913539292
2010,30-45 J.,Ja,0.35785193158713074,35837,0.352888757357394,0.3628151058168675
2010,46-65 J.,Ja,0.23525894031814376,35837,0.2308673631298714,0.2396505175064161
2010,30-45 J.,Nein,0.14914483913407486,35837,0.1454565735871866,0.15283310468096312
2010,46-65 J.,Nein,0.11206793445760077,35837,0.10880189970467953,0.11533396921052201
2010,18-29 J.,Ja,0.09568233464896543,35837,0.09263677831498097,0.09872789098294989
2010,18-29 J.,Nein,0.04664513814137065,35837,0.044461801352348146,0.04882847493039315
2010,66 und älter,Ja,0.002152852529601722,35837,0.001672976122116358,0.002632728937087086
2010,66 und älter,Nein,0.001196029183112068,35837,0.000838178981344889,0.001553879384879247
2011,30-45 J.,Ja,0.3651718688265508,41903,0.3605617698280027,0.36978196782509887
2011,46-65 J.,Ja,0.2805215329909127,41903,0.27621997764622996,0.28482308833559544
2011,30-45 J.,Nein,0.11675227182931648,41903,0.11367753855713195,0.11982700510150102
2011,46-65 J.,Nein,0.10638087712366653,41903,0.10342870603195861,0.10933304821537446
2011,18-29 J.,Ja,0.09354010272619517,41903,0.09075201309203874,0.0963281923603516
2011,18-29 J.,Nein,0.03506519162386409,41903,0.03330394323946373,0.03682644000826445
2011,66 und älter,Ja,0.001382852627419992,41903,0.0010270403151291722,0.0017386649397108118
2011,66 und älter,Nein,0.001185302252074279,41903,0.0008558514798185461,0.001514753024330012
2012,30-45 J.,Ja,0.3368461761577879,40229,0.33222758624510673,0.34146476607046905
2012,46-65 J.,Ja,0.28608720874021076,40229,0.2816709119203575,0.29050350556006405
2012,46-65 J.,Nein,0.12433529923619839,40229,0.12111087188599876,0.12755972658639803
2012,30-45 J.,Nein,0.12075800058010248,40229,0.11757381316008529,0.12394218800011968
2012,18-29 J.,Ja,0.09252634632118341,40229,0.08969471849193747,0.09535797415042935
2012,18-29 J.,Nein,0.03509620032872474,40229,0.03329791537205023,0.03689448528539926
2012,66 und älter,Nein,0.002320409939089239,40229,0.0018502297187302451,0.0027905901594482327
2012,66 und älter,Ja,0.002030358696703084,40229,0.0015904814451436157,0.0024702359482625526
2013,30-45 J.,Ja,0.33976693372177713,44486,0.3353656072526784,0.3441682601908759
2013,46-65 J.,Ja,0.2802257829570284,44486,0.2760523198270712,0.2843992460869856
2013,30-45 J.,Nein,0.11999271667880554,44486,0.11697300854417711,0.12301242481343397
2013,46-65 J.,Nein,0.1143481427530954,44486,0.11139087621612712,0.1173054092900637
2013,18-29 J.,Ja,0.10387836853605244,44486,0.10104312458121788,0.106713612490887
2013,18-29 J.,Nein,0.03896576839038601,44486,0.037167496135722934,0.04076404064504909
2013,66 und älter,Ja,0.0014566642388929353,44486,0.0011022529224324579,0.0018110755553534127
2013,66 und älter,Nein,0.0013656227239621267,44486,0.0010224497991621524,0.001708795648762101
2014,30-45 J.,Ja,0.3256397390868038,38694,0.32097046958062303,0.3303090085929846
2014,46-65 J.,Ja,0.28991470145509285,38694,0.28539380419356486,0.29443559871662084
2014,46-65 J.,Nein,0.12995484194681384,38694,0.12660440547510413,0.13330527841852355
2014,30-45 J.,Nein,0.10747616658304064,38694,0.10439013580844136,0.11056219735763992
2014,18-29 J.,Ja,0.10245860511791269,38694,0.09943701382064565,0.10548019641517972
2014,18-29 J.,Nein,0.04014049172102358,38694,0.03818466922322199,0.042096314218825176
2014,66 und älter,Nein,0.002408429503261415,38694,0.0019200273022896288,0.002896831704233201
2014,66 und älter,Ja,0.002007024586051179,38694,0.00156108672520266,0.0024529624468996977
2015,30-45 J.,Ja,0.32940309506263815,38036,0.32467971097640086,0.33412647914887544
2015,46-65 J.,Ja,0.32045478471418043,38036,0.31576501830470477,0.3251445511236561
2015,18-29 J.,Ja,0.11127487103905674,38036,0.10811447919842593,0.11443526287968755
2015,46-65 J.,Nein,0.10137909253605643,38036,0.09834575240337785,0.104412432668735
2015,30-45 J.,Nein,0.09464154121486472,38036,0.091699763621122,0.09758331880860743
2015,18-29 J.,Nein,0.037793451942309715,38036,0.035876986085153606,0.039709917799465824
2015,66 und älter,Ja,0.00273713022423413,38036,0.0022120674765041797,0.00326219297196408
2015,66 und älter,Nein,0.0023160332666596482,38036,0.0018329438257378885,0.002799122707581408
2016,46-65 J.,Ja,0.3366939951251939,41132,0.33212689210903873,0.34126109814134903
2016,30-45 J.,Ja,0.3132062929315311,41132,0.30872405866927743,0.3176885271937848
2016,46-65 J.,Nein,0.11090183913139819,41132,0.10786717670232517,0.1139365015604712
2016,18-29 J.,Ja,0.10802127188123199,41132,0.10502143217101806,0.11102111159144593
2016,30-45 J.,Nein,0.09273210724573454,41132,0.08992894010806389,0.09553527438340519
2016,18-29 J.,Nein,0.03323731442499446,41132,0.03150495078340189,0.03496967806658703
2016,66 und älter,Ja,0.0038776866829160206,41132,0.00327705415303876,0.004478319212793281
2016,66 und älter,Nein,0.0013294925769997785,41132,0.0009773486293592935,0.0016816365246402635
2017,46-65 J.,Ja,0.3440164355418593,45410,0.33964708996022636,0.3483857811234922
2017,30-45 J.,Ja,0.29450436569080635,45410,0.2903118629589414,0.2986968684226713
2017,46-65 J.,Nein,0.12028762198253724,45410,0.11729562506754593,0.12327961889752856
2017,18-29 J.,Ja,0.11689779147406267,45410,0.11394257731466141,0.11985300563346392
2017,30-45 J.,Nein,0.08279404211607601,45410,0.08025941955114561,0.0853286646810064
2017,18-29 J.,Nein,0.03554185927067283,45410,0.033838947750549464,0.0372447707907962
2017,66 und älter,Ja,0.003492552645095018,45410,0.0029499372950395316,0.004035167995150505
2017,66 und älter,Nein,0.002465331278890601,45410,0.0020092082889976016,0.0029214542687836004
2018,46-65 J.,Ja,0.33234888757629455,43121,0.327902743184241,0.3367950319683481
2018,30-45 J.,Ja,0.2788934829690884,43121,0.274660655638195,0.2831263102999818
2018,46-65 J.,Nein,0.13250639889742075,43121,0.12930630128979823,0.13570649650504327
2018,18-29 J.,Ja,0.12010238235873204,43121,0.11703404193676577,0.12317072278069831
2018,30-45 J.,Nein,0.09056900964756842,43121,0.08786015099930294,0.0932778682958339
2018,18-29 J.,Nein,0.03859027367592046,43121,0.03677222777245929,0.04040831957938163
2018,66 und älter,Nein,0.0035440047253396337,43121,0.002983101589764137,0.0041049078609151305
2018,66 und älter,Ja,0.003445560149635755,43121,0.002892474880602845,0.003998645418668665
2019,46-65 J.,Ja,0.3610026041666667,42417,0.3564318190110011,0.36557338932233224
2019,30-45 J.,Ja,0.2765842013888889,42417,0.27232729817574947,0.2808411046020283
2019,46-65 J.,Nein,0.1222873263888889,42417,0.1191694922619139,0.1254051605158639
2019,18-29 J.,Ja,0.1154513888888889,42417,0.11241017804641724,0.11849259973136055
2019,30-45 J.,Nein,0.0779079861111111,42417,0.07535725771983307,0.08045871450238914
2019,18-29 J.,Nein,0.03786892361111111,42417,0.036052384728020165,0.03968546249420206
2019,66 und älter,Ja,0.006076388888888889,42417,0.005336808509602948,0.00681596926817483
2019,66 und älter,Nein,0.0028211805555555555,42417,0.0023164169192302427,0.0033259441918808683
2020,46-65 J.,Ja,0.2941810344827586,42741,0.28986099486968997,0.29850107409582727
2020,30-45 J.,Ja,0.2330525078369906,42741,0.2290443627106143,0.23706065296336692
2020,46-65 J.,Nein,0.16712382445141066,42741,0.1635867586910398,0.17066089021178152
2020,30-45 J.,Nein,0.12940830721003135,42741,0.12622614679210142,0.13259046762796128
2020,18-29 J.,Ja,0.10736677115987461,42741,0.10443179077519257,0.11030175154455665
2020,18-29 J.,Nein,0.05995297805642633,42741,0.057702297281844186,0.06220365883100848
2020,66 und älter,Ja,0.00460423197492163,42741,0.003962416439578457,0.005246047510264803
2020,66 und älter,Nein,0.004310344827586207,42741,0.0036892588318089194,0.004931430823363494
2021,46-65 J.,Ja,0.3454724409448819,27598,0.3398621169919321,0.3510827648978317
2021,30-45 J.,Ja,0.25646794150731156,27598,0.25131584892681247,0.26162003408781065
2021,46-65 J.,Nein,0.1309055118110236,27598,0.12692600061834786,0.13488502300369937
2021,18-29 J.,Ja,0.11698537682789652,27598,0.11319338840059257,0.12077736525520047
2021,30-45 J.,Nein,0.09251968503937008,27598,0.08910104837877834,0.09593832169996182
2021,18-29 J.,Nein,0.04597862767154106,27598,0.04350761870932713,0.04844963663375499
2021,66 und älter,Ja,0.007170978627671541,27598,0.0061754730170443155,0.008166484238298768
2021,66 und älter,Nein,0.0044994375703037125,27598,0.0037098193950961976,0.005289055745511227
