year,bula_h,pgisced97,plb0196_h,proportion,n,lower_confidence,upper_confidence
1986,Nordrhein-Westfalen,middle vocational,Nein,0.12702573879885606,13742,0.12145801499067989,0.13259346260703225
1986,Baden-Württemberg,middle vocational,Nein,0.0946139180171592,13742,0.0897203512303792,0.09950748480393919
1986,Bayern,middle vocational,Nein,0.09127740705433747,13742,0.08646205095178425,0.09609276315689069
1986,Nordrhein-Westfalen,general elemantary,Nein,0.06291706387035272,13742,0.05885726668865263,0.0669768610520528
1986,Baden-Württemberg,general elemantary,Nein,0.05910390848427073,13742,0.05516106051010617,0.0630467564584353
1986,Niedersachsen,middle vocational,Nein,0.05219256434699714,13742,0.04847382728036635,0.055911301413627934
1986,Hessen,middle vocational,Nein,0.04861773117254528,13742,0.045021844718259776,0.052213617626830786
1986,Bayern,general elemantary,Nein,0.04528122020972355,13742,0.041804835006902366,0.04875760541254473
1986,"Rheinland-Pfalz,Saarland",middle vocational,Nein,0.03741658722592946,13742,0.03424349735651498,0.04058967709534393
1986,Hessen,general elemantary,Nein,0.02716873212583413,13742,0.024450512488790817,0.02988695176287744
1986,Nordrhein-Westfalen,higher education,Nein,0.025977121067683507,13742,0.023317552524545704,0.02863668961082131
1986,Baden-Württemberg,inadequately,Nein,0.02502383222116301,13742,0.02241224214881252,0.0276354222935135
1986,Nordrhein-Westfalen,inadequately,Nein,0.02502383222116301,13742,0.02241224214881252,0.0276354222935135
1986,Niedersachsen,general elemantary,Nein,0.02001906577693041,13742,0.017677200993721394,0.02236093056013943
1986,Schleswig-Holstein,middle vocational,Nein,0.01835081029551954,13742,0.016106737823477758,0.020594882767561325
1986,"Rheinland-Pfalz,Saarland",general elemantary,Nein,0.01763584366062917,13742,0.01543512019957469,0.019836567121683652
1986,Berlin,middle vocational,Nein,0.017397521448999045,13742,0.015211453196453204,0.019583589701544887
1986,Bayern,higher education,Nein,0.015252621544327931,13742,0.013203509230528127,0.017301733858127735
1986,Nordrhein-Westfalen,higher vocational,Nein,0.015252621544327931,13742,0.013203509230528127,0.017301733858127735
1986,Bayern,higher vocational,Nein,0.011439466158245948,13742,0.009661450373181123,0.013217481943310773
1986,Hamburg,middle vocational,Nein,0.010724499523355576,13742,0.009002320705347375,0.012446678341363777
1986,Baden-Württemberg,higher education,Nein,0.010247855100095328,13742,0.00856397636266591,0.011931733837524746
1986,Bayern,inadequately,Nein,0.009294566253574834,13742,0.0076901467396359325,0.010898985767513735
1986,Hessen,inadequately,Nein,0.008817921830314586,13742,0.007254806789801499,0.010381036870827672
1986,Nordrhein-Westfalen,vocational + Abi,Nein,0.008817921830314586,13742,0.007254806789801499,0.010381036870827672
1986,Baden-Württemberg,higher vocational,Nein,0.008579599618684462,13742,0.007037567088883838,0.010121632148485086
1986,Berlin,general elemantary,Nein,0.008579599618684462,13742,0.007037567088883838,0.010121632148485086
1986,Niedersachsen,higher education,Nein,0.008341277407054338,13742,0.006820630090816384,0.00986192472329229
1986,Hessen,higher education,Nein,0.00667302192564347,13742,0.005311770051946848,0.008034273799340092
1986,Niedersachsen,higher vocational,Nein,0.006434699714013346,13742,0.00509781656439731,0.007771582863629382
1986,Baden-Württemberg,vocational + Abi,Nein,0.005958055290753098,13742,0.004671330350100812,0.007244780231405385
1986,Schleswig-Holstein,general elemantary,Nein,0.005958055290753098,13742,0.004671330350100812,0.007244780231405385
1986,"Rheinland-Pfalz,Saarland",inadequately,Nein,0.00548141086749285,13742,0.004246931800274963,0.006715889934710737
1986,Bremen,middle vocational,Nein,0.005243088655862726,13742,0.0040355996575069065,0.0064505776542185455
1986,"Rheinland-Pfalz,Saarland",higher education,Nein,0.0038131553860819827,13742,0.0027826654566519603,0.004843645315512005
1986,Hamburg,general elemantary,Nein,0.003574833174451859,13742,0.002576946247620494,0.004572720101283224
1986,Hessen,higher vocational,Nein,0.003574833174451859,13742,0.002576946247620494,0.004572720101283224
1986,Berlin,higher education,Nein,0.003574833174451859,13742,0.002576946247620494,0.004572720101283224
1986,Berlin,inadequately,Nein,0.003336510962821735,13742,0.002372345319812976,0.004300676605830494
1986,Hessen,vocational + Abi,Nein,0.003336510962821735,13742,0.002372345319812976,0.004300676605830494
1986,Niedersachsen,inadequately,Nein,0.003336510962821735,13742,0.002372345319812976,0.004300676605830494
1986,"Rheinland-Pfalz,Saarland",higher vocational,Nein,0.003336510962821735,13742,0.002372345319812976,0.004300676605830494
1986,Bayern,vocational + Abi,Nein,0.003336510962821735,13742,0.002372345319812976,0.004300676605830494
