year,age_gr,regtyp,plb0196_h,proportion,n,lower_confidence,upper_confidence
1989,66 und älter,Laendlicher Raum,Nein,0.0026246719160104987,12393,0.0017238588660062368,0.0035254849660147605
1990,30-45 J.,Staedtischer Raum,Nein,0.23073022312373226,18165,0.22460347610147835,0.23685697014598617
1990,46-65 J.,Staedtischer Raum,Nein,0.1969235970250169,18165,0.19114043070074904,0.20270676334928478
1990,18-29 J.,Staedtischer Raum,Nein,0.17917511832319136,18165,0.17359809479611255,0.18475214185027017
1990,30-45 J.,Laendlicher Raum,Nein,0.15145368492224476,18165,0.14624034469454714,0.15666702514994238
1990,46-65 J.,Laendlicher Raum,Nein,0.12288708586883029,18165,0.11811268098495271,0.12766149075270788
1990,18-29 J.,Laendlicher Raum,Nein,0.10429344151453684,18165,0.09984866686899313,0.10873821616008056
1990,66 und älter,Staedtischer Raum,Nein,0.004394861392832995,18165,0.0034329069023255054,0.005356815883340485
1990,30-45 J.,-1,Nein,0.0033806626098715348,18165,0.002536543095936095,0.004224782123806975
1990,66 und älter,Laendlicher Raum,Nein,0.0030425963488843813,18165,0.0022416584547223875,0.003843534243046375
1990,18-29 J.,-1,Nein,0.002028397565922921,18165,0.0013741019620145305,0.0026826931698313112
1990,46-65 J.,-1,Nein,0.0016903313049357674,18165,0.0010929427110356747,0.00228771989883586
1991,30-45 J.,Staedtischer Raum,Nein,0.23981415296640457,17756,0.2335338470624904,0.24609445887031875
1991,46-65 J.,Staedtischer Raum,Nein,0.20121515368120085,17756,0.1953181859105914,0.2071121214518103
1991,18-29 J.,Staedtischer Raum,Nein,0.17959256611865618,17756,0.1739465453074498,0.18523858692986256
1991,30-45 J.,Laendlicher Raum,Nein,0.15385989992852037,17756,0.1485526765806339,0.15916712327640684
1991,46-65 J.,Laendlicher Raum,Nein,0.11508220157255182,17756,0.1103882451971281,0.11977615794797554
1991,18-29 J.,Laendlicher Raum,Nein,0.09703359542530379,17756,0.09267967626412713,0.10138751458648046
1991,30-45 J.,-1,Nein,0.004288777698355968,17756,0.0033275705939026286,0.005249984802809308
1991,66 und älter,Staedtischer Raum,Nein,0.0035739814152966403,17756,0.0026962084965999784,0.004451754333993302
1991,66 und älter,Laendlicher Raum,Nein,0.0028591851322373124,17756,0.0020737996155803266,0.0036445706488942983
1991,18-29 J.,-1,Nein,0.0016082916368834882,17756,0.0010188831461979664,0.00219770012756901
1991,46-65 J.,-1,Nein,0.001072194424588992,17756,0.0005908152183168795,0.0015535736308611046
1992,30-45 J.,Staedtischer Raum,Nein,0.2574814219722836,17350,0.25097513906539426,0.2639877048791729
1992,46-65 J.,Staedtischer Raum,Nein,0.20867644105242017,17350,0.2026297178275594,0.21472316427728094
1992,18-29 J.,Staedtischer Raum,Nein,0.18075918859208676,17350,0.17503304396558692,0.1864853332185866
1992,30-45 J.,Laendlicher Raum,Nein,0.14380397670214903,17350,0.1385826798781421,0.14902527352615597
1992,46-65 J.,Laendlicher Raum,Nein,0.10463948584053023,17350,0.10008485587355104,0.10919411580750943
1992,18-29 J.,Laendlicher Raum,Nein,0.09058043783892347,17350,0.08630967273435289,0.09485120294349406
1992,30-45 J.,-1,Nein,0.005221932114882507,17350,0.004149462384288117,0.006294401845476896
1992,66 und älter,Staedtischer Raum,Nein,0.003414340228961639,17350,0.002546345583315404,0.004282334874607874
1992,18-29 J.,-1,Nein,0.0028118096003213497,17350,0.0020238792130540142,0.003599739987588685
1992,66 und älter,Laendlicher Raum,Nein,0.0014059048001606748,17350,0.0008483612636282996,0.00196344833669305
1992,46-65 J.,-1,Nein,0.0012050612572805785,17350,0.0006888243380777059,0.0017212981764834511
1993,30-45 J.,Staedtischer Raum,Nein,0.27003270645952576,16993,0.2633572506053904,0.27670816231366113
1993,46-65 J.,Staedtischer Raum,Nein,0.21279640228945218,16993,0.20664255495004874,0.21895024962885562
1993,18-29 J.,Staedtischer Raum,Nein,0.18438266557645136,16993,0.17855191705399007,0.19021341409891265
1993,30-45 J.,Laendlicher Raum,Nein,0.14881439084219134,16993,0.14346313587013287,0.1541656458142498
1993,46-65 J.,Laendlicher Raum,Nein,0.09035159443990189,16993,0.0860411134465718,0.09466207543323198
1993,18-29 J.,Laendlicher Raum,Nein,0.08830744071954211,16993,0.08404121433726276,0.09257366710182145
1993,66 und älter,Staedtischer Raum,Nein,0.003475061324611611,16993,0.0025902587758454545,0.004359863873377767
1993,66 und älter,Laendlicher Raum,Nein,0.001839738348323794,16993,0.0011954219106120765,0.0024840547860355113
1994,30-45 J.,Staedtischer Raum,Nein,0.2699319130243795,16642,0.26318722119456445,0.2766766048541946
1994,46-65 J.,Staedtischer Raum,Nein,0.21568196793323083,16642,0.2094330282721143,0.22193090759434736
1994,18-29 J.,Staedtischer Raum,Nein,0.17702613661322206,16642,0.17122697743477674,0.18282529579166737
1994,30-45 J.,Laendlicher Raum,Nein,0.14979134636503405,16642,0.14436934733940165,0.15521334539066645
1994,46-65 J.,Laendlicher Raum,Nein,0.09466285965297606,16642,0.09021502851369438,0.09911069079225775
1994,18-29 J.,Laendlicher Raum,Nein,0.08741489128047442,16642,0.0831236521902907,0.09170613037065813
1994,66 und älter,Staedtischer Raum,Nein,0.0037338018888644848,16642,0.0028071499349001452,0.004660453842828824
1994,66 und älter,Laendlicher Raum,Nein,0.0017570832418185812,16642,0.00112077492529225,0.0023933915583449123
1995,30-45 J.,Staedtischer Raum,Nein,0.2666080070391553,17246,0.2600084231032829,0.2732075909750277
1995,46-65 J.,Staedtischer Raum,Nein,0.21205455345358556,17246,0.20595379603366323,0.2181553108735079
1995,18-29 J.,Staedtischer Raum,Nein,0.16410030796304442,17246,0.15857261819371635,0.1696279977323725
1995,30-45 J.,Laendlicher Raum,Nein,0.1561812582490101,17246,0.15076310951521635,0.16159940698280387
1995,46-65 J.,Laendlicher Raum,Nein,0.10492740871095468,17246,0.1003535211572442,0.10950129626466516
1995,18-29 J.,Laendlicher Raum,Nein,0.08930928288605368,17246,0.08505285150485839,0.09356571426724897
1995,66 und älter,Staedtischer Raum,Nein,0.005059392872855257,17246,0.004000481382345876,0.0061183043633646385
1995,66 und älter,Laendlicher Raum,Nein,0.0017597888253409592,17246,0.0011342421959300976,0.002385335454751821
1996,30-45 J.,Staedtischer Raum,Nein,0.28146972102517576,16862,0.27468175113448584,0.28825769091586567
1996,46-65 J.,Staedtischer Raum,Nein,0.20480834656384667,16862,0.198717028725834,0.21089966440185934
1996,18-29 J.,Staedtischer Raum,Nein,0.15649807212519845,16862,0.15101405168802842,0.16198209256236848
1996,30-45 J.,Laendlicher Raum,Nein,0.15400317532320254,16862,0.14855500428667928,0.1594513463597258
1996,46-65 J.,Laendlicher Raum,Nein,0.10660013608528011,16862,0.1019420946288925,0.11125817754166772
1996,18-29 J.,Laendlicher Raum,Nein,0.08845543207076434,16862,0.08416942644598407,0.0927414376955446
1996,66 und älter,Staedtischer Raum,Nein,0.00612383760489907,16862,0.004946287220012951,0.007301387989785189
1996,66 und älter,Laendlicher Raum,Nein,0.0020412792016330232,16862,0.0013600252679129789,0.0027225331353530674
1997,30-45 J.,Staedtischer Raum,Nein,0.28400281888653983,16487,0.27711943114652215,0.2908862066265575
1997,30-45 J.,Laendlicher Raum,Nein,0.18181818181818182,16487,0.17593071029152807,0.18770565334483558
1997,18-29 J.,Staedtischer Raum,Nein,0.160676532769556,16487,0.15507088040816078,0.16628218513095125
1997,46-65 J.,Staedtischer Raum,Nein,0.15926708949964763,16487,0.15368139346504048,0.16485278553425478
1997,18-29 J.,Laendlicher Raum,Nein,0.11205073995771671,16487,0.10723584638914589,0.11686563352628752
1997,46-65 J.,Laendlicher Raum,Nein,0.102184637068358,16487,0.09756112950881504,0.10680814462790095
1998,30-45 J.,Staedtischer Raum,Nein,0.2807486631016043,18147,0.27421054382778115,0.28728678237542743
1998,30-45 J.,Laendlicher Raum,Nein,0.18716577540106952,18147,0.18149074932561698,0.19284080147652205
1998,46-65 J.,Staedtischer Raum,Nein,0.16911764705882354,18147,0.16366361252944925,0.17457168158819783
1998,18-29 J.,Staedtischer Raum,Nein,0.1323529411764706,18147,0.12742242940985937,0.1372834529430818
1998,46-65 J.,Laendlicher Raum,Nein,0.11898395721925134,18147,0.11427321038977611,0.12369470404872657
1998,18-29 J.,Laendlicher Raum,Nein,0.11029411764705882,18147,0.10573634079841832,0.11485189449569932
1998,66 und älter,Staedtischer Raum,Nein,0.001336898395721925,18147,0.0008052648769811576,0.0018685319144626925
1999,30-45 J.,Staedtischer Raum,Nein,0.2823445318084346,17396,0.2756552566364423,0.2890338069804269
1999,30-45 J.,Laendlicher Raum,Nein,0.20443173695496783,17396,0.1984387372529879,0.21042473665694775
1999,46-65 J.,Staedtischer Raum,Nein,0.16869192280200143,17396,0.16312699523142446,0.1742568503725784
1999,18-29 J.,Staedtischer Raum,Nein,0.13795568263045033,17396,0.13283101190741625,0.1430803533534844
1999,46-65 J.,Laendlicher Raum,Nein,0.10721944245889921,17396,0.10262174377219585,0.11181714114560257
1999,18-29 J.,Laendlicher Raum,Nein,0.09721229449606862,17396,0.09280994227074146,0.10161464672139578
1999,66 und älter,Staedtischer Raum,Nein,0.0014295925661186562,17396,0.0008681221758088537,0.0019910629564284586
1999,66 und älter,Laendlicher Raum,Nein,0.0007147962830593281,17396,0.00031763469087587676,0.0011119578752427795
2000,30-45 J.,Staedtischer Raum,Nein,0.3104274870155813,30607,0.3052440748334734,0.31561089919768925
2000,46-65 J.,Staedtischer Raum,Nein,0.20615261685976827,30607,0.20162042147347226,0.21068481224606428
2000,30-45 J.,Laendlicher Raum,Nein,0.17419097083499802,30607,0.16994185742257187,0.17844008424742416
2000,46-65 J.,Laendlicher Raum,Nein,0.11466240511386336,30607,0.11109287815450175,0.11823193207322497
2000,18-29 J.,Staedtischer Raum,Nein,0.10946863763483819,30607,0.1059706750838454,0.11296660018583098
2000,18-29 J.,Laendlicher Raum,Nein,0.0842988413903316,30607,0.08118616928087341,0.08741151349978979
2000,66 und älter,Staedtischer Raum,Nein,0.00039952057530962844,30607,0.00017563377344297098,0.000623407377176286
2000,66 und älter,Laendlicher Raum,Nein,0.00039952057530962844,30607,0.00017563377344297098,0.000623407377176286
2002,30-45 J.,Staedtischer Raum,Ja,0.2397623862487361,28961,0.23484522446930584,0.24467954802816638
2002,46-65 J.,Staedtischer Raum,Ja,0.16304347826086957,28961,0.15878893974810662,0.1672980167736325
2002,30-45 J.,Laendlicher Raum,Ja,0.1070525783619818,28961,0.10349166994485764,0.11061348677910596
2002,30-45 J.,Staedtischer Raum,Nein,0.0859453993933266,28961,0.0827173016141431,0.0891734971725101
2002,46-65 J.,Laendlicher Raum,Ja,0.07671890798786653,28961,0.07365364690307889,0.07978416907265416
2002,18-29 J.,Staedtischer Raum,Ja,0.07444388270980788,28961,0.07142069453327785,0.07746707088633792
2002,46-65 J.,Staedtischer Raum,Nein,0.06686046511627906,28961,0.0639836809071622,0.06973724932539593
2002,30-45 J.,Laendlicher Raum,Nein,0.05308392315470172,28961,0.05050174296154808,0.055666103347855364
2002,18-29 J.,Laendlicher Raum,Ja,0.04398382204246714,28961,0.04162210209345171,0.04634554199148257
2002,46-65 J.,Laendlicher Raum,Nein,0.03501011122345804,28961,0.03289317672127272,0.03712704572564336
2002,18-29 J.,Staedtischer Raum,Nein,0.030333670374115267,28961,0.028358416447099404,0.03230892430113113
2002,18-29 J.,Laendlicher Raum,Nein,0.02262386248736097,28961,0.02091123252962869,0.024336492445093248
2002,66 und älter,Staedtischer Raum,Ja,0.0005055611729019212,28961,0.0002466645759370802,0.0007644577698667621
2002,66 und älter,Staedtischer Raum,Nein,0.00037917087967644087,28961,0.00015494567398382706,0.0006033960853690547
2002,66 und älter,Laendlicher Raum,Ja,0.0002527805864509606,28961,6.968989891095403e-05,0.0004358712739909671
2003,30-45 J.,Staedtischer Raum,Ja,0.2287460148777896,27727,0.22380199612886278,0.2336900336267164
2003,46-65 J.,Staedtischer Raum,Ja,0.16657810839532414,27727,0.16219233645000547,0.1709638803406428
2003,30-45 J.,Laendlicher Raum,Ja,0.10839532412327312,27727,0.10473604049170421,0.11205460775484202
2003,30-45 J.,Staedtischer Raum,Nein,0.0879383634431456,27727,0.08460482157571583,0.09127190531057536
2003,18-29 J.,Staedtischer Raum,Ja,0.07797555791710946,27727,0.0748194263968398,0.08113168943737911
2003,46-65 J.,Laendlicher Raum,Ja,0.077577045696068,27727,0.07442830933478531,0.0807257820573507
2003,46-65 J.,Staedtischer Raum,Nein,0.06641870350690754,27727,0.06348763547832158,0.0693497715354935
2003,30-45 J.,Laendlicher Raum,Nein,0.049681190223166846,27727,0.04712357452591521,0.052238805920418484
2003,18-29 J.,Laendlicher Raum,Ja,0.04171094580233794,27727,0.03935764245388188,0.044064249150793995
2003,46-65 J.,Laendlicher Raum,Nein,0.03971838469713071,27727,0.037419592436798495,0.042017176957462925
2003,18-29 J.,Staedtischer Raum,Nein,0.0325451647183847,27727,0.0304565265176693,0.0346338029191001
2003,18-29 J.,Laendlicher Raum,Nein,0.02165249734325186,27727,0.019939308657678304,0.023365686028825418
2003,66 und älter,Staedtischer Raum,Nein,0.00039851222104144525,27727,0.00016358199355520812,0.0006334424485276823
2003,66 und älter,Staedtischer Raum,Ja,0.00039851222104144525,27727,0.00016358199355520812,0.0006334424485276823
2003,66 und älter,Laendlicher Raum,Nein,0.00013283740701381508,27727,-2.8176467231340134e-06,0.0002684924607507642
2003,66 und älter,Laendlicher Raum,Ja,0.00013283740701381508,27727,-2.8176467231340134e-06,0.0002684924607507642
2004,30-45 J.,Staedtischer Raum,Ja,0.2217175887696119,26790,0.21674321521486806,0.22669196232435573
2004,46-65 J.,Staedtischer Raum,Ja,0.17575006881365263,26790,0.171192356316392,0.18030778131091324
2004,30-45 J.,Laendlicher Raum,Ja,0.10583539774291219,26790,0.10215161571883866,0.10951917976698572
2004,46-65 J.,Laendlicher Raum,Ja,0.08629232039636664,26790,0.08292984259578005,0.08965479819695323
2004,30-45 J.,Staedtischer Raum,Nein,0.08560418387007983,26790,0.082253879026065,0.08895448871409466
2004,18-29 J.,Staedtischer Raum,Ja,0.07762180016515277,26790,0.07441762621890566,0.08082597411139988
2004,46-65 J.,Staedtischer Raum,Nein,0.07018992568125516,26790,0.06713075132910669,0.07324910003340364
2004,30-45 J.,Laendlicher Raum,Nein,0.044866501513900356,26790,0.042387579545258854,0.04734542348254186
2004,18-29 J.,Laendlicher Raum,Ja,0.042113955408753095,26790,0.03970881932457558,0.04451909149293061
2004,46-65 J.,Laendlicher Raum,Nein,0.03702174511423066,26790,0.034760714732851694,0.03928277549560963
2004,18-29 J.,Staedtischer Raum,Nein,0.029865125240847785,26790,0.02782682599762011,0.03190342448407546
2004,18-29 J.,Laendlicher Raum,Nein,0.021607486925406,26790,0.019866368127653192,0.02334860572315881
2004,66 und älter,Staedtischer Raum,Ja,0.0008257638315441783,26790,0.0004817956609741813,0.0011697320021141753
2004,66 und älter,Staedtischer Raum,Nein,0.0005505092210294523,26790,0.0002696217040623691,0.0008313967379965354
2004,66 und älter,Laendlicher Raum,Ja,0.00013762730525736306,26790,-2.845459544717862e-06,0.000278100070059444
2005,30-45 J.,Staedtischer Raum,Ja,0.22600297176820208,25520,0.22087149392722827,0.2311344496091759
2005,46-65 J.,Staedtischer Raum,Ja,0.17711738484398218,25520,0.17243340221784717,0.1818013674701172
2005,30-45 J.,Laendlicher Raum,Ja,0.10163447251114413,25520,0.09792712928944933,0.10534181573283893
2005,46-65 J.,Laendlicher Raum,Ja,0.08573551263001486,25520,0.08230047075090456,0.08917055450912516
2005,18-29 J.,Staedtischer Raum,Ja,0.08157503714710253,25520,0.0782167624589046,0.08493331183530045
2005,30-45 J.,Staedtischer Raum,Nein,0.08023774145616643,25520,0.07690468341430141,0.08357079949803144
2005,46-65 J.,Staedtischer Raum,Nein,0.0638930163447251,25520,0.060892436590547376,0.06689359609890284
2005,30-45 J.,Laendlicher Raum,Nein,0.04650817236255572,25520,0.04392449154673441,0.04909185317837703
2005,46-65 J.,Laendlicher Raum,Nein,0.04338781575037147,25520,0.04088823262549616,0.04588739887524678
2005,18-29 J.,Laendlicher Raum,Ja,0.03818722139673106,25520,0.03583585646260319,0.040538586330858925
2005,18-29 J.,Staedtischer Raum,Nein,0.03224368499257058,25520,0.03007637477657129,0.034410995208569876
2005,18-29 J.,Laendlicher Raum,Nein,0.02199108469539376,25520,0.02019175615446606,0.023790413236321462
2005,66 und älter,Staedtischer Raum,Ja,0.0007429420505200594,25520,0.00040864555902541896,0.0010772385420147
2005,66 und älter,Laendlicher Raum,Ja,0.00044576523031203565,25520,0.00018678177949845202,0.0007047486811256193
2005,66 und älter,Laendlicher Raum,Nein,0.00029717682020802375,25520,8.57020014938642e-05,0.0005086516389221833
2006,30-45 J.,Staedtischer Raum,Ja,0.2251006711409396,27321,0.22014823581232013,0.23005310646955907
2006,46-65 J.,Staedtischer Raum,Ja,0.1884563758389262,27321,0.18381903381377657,0.1930937178640758
2006,30-45 J.,Laendlicher Raum,Ja,0.10469798657718121,27321,0.10106752603254564,0.10832844712181679
2006,46-65 J.,Laendlicher Raum,Ja,0.08912751677852349,27321,0.08574887249277152,0.09250616106427545
2006,18-29 J.,Staedtischer Raum,Ja,0.08053691275167785,27321,0.07731011003507082,0.08376371546828487
2006,30-45 J.,Staedtischer Raum,Nein,0.07167785234899329,27321,0.06861906261606232,0.07473664208192426
2006,46-65 J.,Staedtischer Raum,Nein,0.06375838926174497,27321,0.06086124304847042,0.06665553547501953
2006,30-45 J.,Laendlicher Raum,Nein,0.043221476510067115,27321,0.04081010967049691,0.04563284334963732
2006,46-65 J.,Laendlicher Raum,Nein,0.042281879194630875,27321,0.03989569607779109,0.04466806231147066
2006,18-29 J.,Laendlicher Raum,Ja,0.04067114093959732,27321,0.038328883062015255,0.04301339881717938
2006,18-29 J.,Staedtischer Raum,Nein,0.027516778523489934,27321,0.025577020180825142,0.029456536866154726
2006,18-29 J.,Laendlicher Raum,Nein,0.020134228187919462,27321,0.018468674783309137,0.021799781592529786
2006,66 und älter,Staedtischer Raum,Ja,0.0010738255033557046,27321,0.0006854593895478004,0.0014621916171636087
2006,66 und älter,Laendlicher Raum,Ja,0.0006711409395973154,27321,0.00036404868976856633,0.0009782331894260645
2006,66 und älter,Staedtischer Raum,Nein,0.0006711409395973154,27321,0.00036404868976856633,0.0009782331894260645
2006,66 und älter,Laendlicher Raum,Nein,0.00040268456375838925,27321,0.0001647799813806651,0.0006405891461361134
2007,30-45 J.,Staedtischer Raum,Ja,0.22655912429785396,25385,0.22140954409645797,0.23170870449924996
2007,46-65 J.,Staedtischer Raum,Ja,0.1889673051994815,25385,0.18415137699995174,0.19378323339901124
2007,30-45 J.,Laendlicher Raum,Ja,0.10787843871525277,25385,0.10406210071632635,0.11169477671417918
2007,46-65 J.,Laendlicher Raum,Ja,0.09664410197321043,25385,0.09300926776070359,0.10027893618571726
2007,18-29 J.,Staedtischer Raum,Ja,0.08008065677660954,25385,0.07674173552691371,0.08341957802630537
2007,46-65 J.,Staedtischer Raum,Nein,0.06510154112055308,25385,0.06206663442199356,0.0681364478191126
2007,30-45 J.,Staedtischer Raum,Nein,0.06193288203946421,25385,0.05896774282070547,0.06489802125822296
2007,46-65 J.,Laendlicher Raum,Nein,0.04248883767823707,25385,0.04000755161855256,0.044970123737921586
2007,30-45 J.,Laendlicher Raum,Nein,0.0416246579288492,25385,0.039167626895301136,0.04408168896239727
2007,18-29 J.,Laendlicher Raum,Ja,0.03917614863891689,25385,0.036789435386499376,0.04156286189133441
2007,18-29 J.,Staedtischer Raum,Nein,0.025781362523404867,25385,0.02383174851278555,0.027730976534024183
2007,18-29 J.,Laendlicher Raum,Nein,0.02045225406884632,25385,0.01871104515479714,0.0221934629828955
2007,66 und älter,Staedtischer Raum,Ja,0.001152239665850497,25385,0.0007349010720035488,0.001569578259697445
2007,66 und älter,Laendlicher Raum,Ja,0.0010082097076191847,25385,0.0006177970545573314,0.001398622360681038
2007,66 und älter,Laendlicher Raum,Nein,0.0008641797493878727,25385,0.0005027018126969546,0.0012256576860787908
2007,66 und älter,Staedtischer Raum,Nein,0.00028805991646262423,25385,7.930037115451267e-05,0.0004968194617707358
2008,30-45 J.,Staedtischer Raum,Ja,0.21336459554513482,23673,0.2081457151345335,0.21858347595573613
2008,46-65 J.,Staedtischer Raum,Ja,0.192116060961313,23673,0.18709742439922752,0.1971346975233985
2008,30-45 J.,Laendlicher Raum,Ja,0.10228604923798358,23673,0.09842587763378036,0.1061462208421868
2008,46-65 J.,Laendlicher Raum,Ja,0.09862250879249707,23673,0.0948243702712333,0.10242064731376083
2008,18-29 J.,Staedtischer Raum,Ja,0.08074443141852286,23673,0.07727383713317675,0.08421502570386898
2008,46-65 J.,Staedtischer Raum,Nein,0.07327080890973037,23673,0.06995131912163466,0.07659029869782608
2008,30-45 J.,Staedtischer Raum,Nein,0.06198710433763189,23673,0.05891536399585277,0.06505884467941102
2008,30-45 J.,Laendlicher Raum,Nein,0.04484173505275498,23673,0.04220535330992788,0.04747811679558208
2008,46-65 J.,Laendlicher Raum,Nein,0.0444021101992966,23673,0.04177808006293509,0.04702614033565811
2008,18-29 J.,Laendlicher Raum,Ja,0.03883352872215709,23673,0.036372412309945916,0.041294645134368264
2008,18-29 J.,Staedtischer Raum,Nein,0.027989449003517,23673,0.025888274673411933,0.030090623333622064
2008,18-29 J.,Laendlicher Raum,Nein,0.018903868698710434,23673,0.01716902421314443,0.020638713184276437
2008,66 und älter,Staedtischer Raum,Ja,0.0008792497069167644,23673,0.0005016822734623883,0.0012568171403711404
2008,66 und älter,Laendlicher Raum,Ja,0.0007327080890973036,23673,0.00038801247972172564,0.0010774036984728817
2008,66 und älter,Laendlicher Raum,Nein,0.0005861664712778429,23673,0.0002778387401329913,0.0008944942024226945
2008,66 und älter,Staedtischer Raum,Nein,0.0004396248534583822,23673,0.00017258563009275526,0.0007066640768240091
2009,30-45 J.,Staedtischer Raum,Ja,0.1996024515487825,21983,0.19431862683540094,0.20488627626216407
2009,46-65 J.,Staedtischer Raum,Ja,0.19181712771243994,21983,0.18661224312081592,0.19702201230406396
2009,30-45 J.,Laendlicher Raum,Ja,0.1041908232565844,21983,0.10015218383885997,0.10822946267430882
2009,46-65 J.,Laendlicher Raum,Ja,0.1012092098724532,21983,0.09722215772995042,0.10519626201495598
2009,18-29 J.,Staedtischer Raum,Ja,0.07387775385125062,21983,0.07041992422440665,0.07733558347809458
2009,46-65 J.,Staedtischer Raum,Nein,0.07371210866324333,21983,0.07025784883128226,0.0771663684952044
2009,30-45 J.,Staedtischer Raum,Nein,0.0697366241510684,21983,0.06636960169390096,0.07310364660823584
2009,46-65 J.,Laendlicher Raum,Nein,0.053006460162332285,21983,0.050044695815804986,0.05596822450885958
2009,30-45 J.,Laendlicher Raum,Nein,0.04389597482193142,21983,0.04118779490147688,0.04660415474238597
2009,18-29 J.,Laendlicher Raum,Ja,0.03611065098558887,21983,0.0336443626952405,0.038576939275937236
2009,18-29 J.,Staedtischer Raum,Nein,0.02766274639721716,21983,0.02549469935264575,0.029830793441788572
2009,18-29 J.,Laendlicher Raum,Nein,0.021699519628954778,21983,0.019773442010313703,0.02362559724759585
2009,66 und älter,Staedtischer Raum,Ja,0.0019877422560874605,21983,0.0013989520678342787,0.0025765324443406423
2009,66 und älter,Laendlicher Raum,Ja,0.0006625807520291535,21983,0.0003224169681169248,0.0010027445359413823
2009,66 und älter,Laendlicher Raum,Nein,0.0006625807520291535,21983,0.0003224169681169248,0.0010027445359413823
2009,66 und älter,Staedtischer Raum,Nein,0.00016564518800728838,21983,-4.4789865826566145e-06,0.00033576936259723336
2010,30-45 J.,Staedtischer Raum,Ja,0.23717258701112306,35837,0.23276870536199085,0.24157646866025528
2010,46-65 J.,Staedtischer Raum,Ja,0.1552445879679464,35837,0.15149516898425155,0.15899400695164126
2010,30-45 J.,Laendlicher Raum,Ja,0.12067934457600765,35837,0.11730662404083624,0.12405206511117907
2010,30-45 J.,Staedtischer Raum,Nein,0.09185504126300682,35837,0.08886470977102509,0.09484537275498856
2010,46-65 J.,Laendlicher Raum,Ja,0.08001435235019734,35837,0.07720526838159318,0.0828234363188015
2010,46-65 J.,Staedtischer Raum,Nein,0.06769525176414304,35837,0.06509420416451951,0.07029629936376657
2010,18-29 J.,Staedtischer Raum,Ja,0.060279870828848225,35837,0.05781567243950907,0.06274406921818738
2010,30-45 J.,Laendlicher Raum,Nein,0.057289797871068054,35837,0.05488367391799529,0.05969592182414082
2010,46-65 J.,Laendlicher Raum,Nein,0.04437268269345772,35837,0.04224065731964843,0.04650470806726701
2010,18-29 J.,Laendlicher Raum,Ja,0.03540246382011721,35837,0.03348917706107696,0.03731575057915747
2010,18-29 J.,Staedtischer Raum,Nein,0.030139935414424113,35837,0.028369761465140444,0.031910109363707785
2010,18-29 J.,Laendlicher Raum,Nein,0.016505202726946538,35837,0.015186075413179049,0.017824330040714025
2010,66 und älter,Staedtischer Raum,Ja,0.0014352350197344816,35837,0.0010432767082294958,0.0018271933312394675
2010,66 und älter,Laendlicher Raum,Ja,0.0007176175098672408,35837,0.00044036155867625224,0.0009948734610582294
