year,pgisced97,quintil_oecd,plb0196_h,proportion,n,lower_confidence,upper_confidence
1986,middle vocational,1. Quintil,Nein,0.21591992373689228,13742,0.2090404111822864,0.22279943629149818
1986,middle vocational,2. Quintil,Nein,0.16229742612011439,13742,0.1561324437304506,0.16846240850977817
1986,general elemantary,1. Quintil,Nein,0.1444232602478551,13742,0.13854594269874754,0.15030057779696265
1986,middle vocational,3. Quintil,Nein,0.09175405147759771,13742,0.08692740535219494,0.09658069760300049
1986,general elemantary,2. Quintil,Nein,0.07292659675881792,13742,0.06857918141708286,0.07727401210055299
1986,inadequately,1. Quintil,Nein,0.04694947569113441,13742,0.04341272509926505,0.050486226283003775
1986,general elemantary,3. Quintil,Nein,0.029313632030505243,13742,0.026493266615277476,0.03213399744573301
1986,inadequately,2. Quintil,Nein,0.027645376549094377,13742,0.024904088353853895,0.03038666474433486
1986,middle vocational,4. Quintil,Nein,0.02669208770257388,13742,0.023997157648122727,0.029387017757025034
1986,higher education,3. Quintil,Nein,0.019780743565300286,13742,0.01745257714679518,0.02210890998380539
1986,higher education,2. Quintil,Nein,0.019780743565300286,13742,0.01745257714679518,0.02210890998380539
1986,higher vocational,1. Quintil,Nein,0.019304099142040038,13742,0.017003594844261977,0.0216046034398181
1986,higher education,1. Quintil,Nein,0.016682554814108675,13742,0.014541098340339424,0.018824011287877924
1986,higher vocational,2. Quintil,Nein,0.015014299332697807,13742,0.012981012739358802,0.017047585926036814
1986,vocational + Abi,1. Quintil,Nein,0.014775977121067683,13742,0.012758648265607676,0.01679330597652769
1986,higher vocational,3. Quintil,Nein,0.012631077216396568,13742,0.010763876431841029,0.014498278000952108
1986,higher education,4. Quintil,Nein,0.012392755004766444,13742,0.010543030010720787,0.014242479998812101
1986,higher education,5. Quintil,Nein,0.008579599618684462,13742,0.007037567088883838,0.010121632148485086
1986,inadequately,3. Quintil,Nein,0.008341277407054338,13742,0.006820630090816384,0.00986192472329229
