year,pgisced97,regtyp,plb0196_h,proportion,n,lower_confidence,upper_confidence
1986,middle vocational,Staedtischer Raum,Nein,0.38870352716873213,13742,0.3805533643482555,0.3968536899892088
1986,general elemantary,Staedtischer Raum,Nein,0.19590085795996187,13742,0.18926489325233437,0.20253682266758938
1986,middle vocational,Laendlicher Raum,Nein,0.11415633937082936,13742,0.10883942511077874,0.11947325363087999
1986,inadequately,Staedtischer Raum,Nein,0.07459485224022878,13742,0.07020195055422646,0.07898775392623111
1986,higher education,Staedtischer Raum,Nein,0.06482364156339371,13742,0.060706985624756224,0.06894029750203119
1986,general elemantary,Laendlicher Raum,Nein,0.05648236415633937,13742,0.052622584225816664,0.06034214408686208
1986,higher vocational,Staedtischer Raum,Nein,0.04242135367016206,13742,0.039051503536182045,0.045791203804142075
1986,vocational + Abi,Staedtischer Raum,Nein,0.023832221163012392,13742,0.021282013222189113,0.02638242910383567
1986,higher vocational,Laendlicher Raum,Nein,0.013107721639656816,13742,0.011206076053502568,0.015009367225811065
1986,higher education,Laendlicher Raum,Nein,0.012392755004766444,13742,0.010543030010720787,0.014242479998812101
1986,inadequately,Laendlicher Raum,Nein,0.008817921830314586,13742,0.007254806789801499,0.010381036870827672
1986,vocational + Abi,Laendlicher Raum,Nein,0.004051477597712107,13742,0.0029893999569975812,0.005113555238426632
1986,in school,Staedtischer Raum,Nein,0.00047664442326024784,13742,0.00011170159737381683,0.0008415872491466789
1986,in school,Laendlicher Raum,Nein,0.00023832221163012392,13742,-1.9762098075716322e-05,0.0004964065213359642
1988,middle vocational,Staedtischer Raum,Nein,0.391103111339676,12817,0.382654596094201,0.39955162658515103
1988,general elemantary,Staedtischer Raum,Nein,0.20339418873746465,12817,0.19642545478706458,0.21036292268786472
1988,middle vocational,Laendlicher Raum,Nein,0.11288248907174081,12817,0.10740392501734217,0.11836105312613945
1988,inadequately,Staedtischer Raum,Nein,0.06428387760349705,12817,0.06003781915410221,0.06852993605289188
1988,higher education,Staedtischer Raum,Nein,0.06428387760349705,12817,0.06003781915410221,0.06852993605289188
1988,general elemantary,Laendlicher Raum,Nein,0.05605554127024942,12817,0.052073136723478325,0.060037945817020516
1988,higher vocational,Staedtischer Raum,Nein,0.04217022370789406,12817,0.03869077852621902,0.0456496688895691
1988,vocational + Abi,Staedtischer Raum,Nein,0.024170737978914888,12817,0.02151188237200813,0.026829593585821647
1988,higher education,Laendlicher Raum,Nein,0.01542813062483929,12817,0.013294382048205641,0.017561879201472938
1988,higher vocational,Laendlicher Raum,Nein,0.012342504499871433,12817,0.010431033522574028,0.014253975477168838
1988,inadequately,Laendlicher Raum,Nein,0.009514013885317562,12817,0.007833396169224589,0.011194631601410536
1988,vocational + Abi,Laendlicher Raum,Nein,0.0035998971457958345,12817,0.0025630259563638865,0.0046367683352277825
1988,in school,Staedtischer Raum,Nein,0.0007714065312419646,12817,0.00029074766077543534,0.0012520654017084938
1989,middle vocational,Staedtischer Raum,Nein,0.39353459791611006,12393,0.3849333330512262,0.40213586278099395
1989,general elemantary,Staedtischer Raum,Nein,0.2115949772909431,12393,0.20440387916515215,0.21878607541673403
1989,middle vocational,Laendlicher Raum,Nein,0.10820197702377772,12393,0.10273284134940033,0.11367111269815511
1989,higher education,Staedtischer Raum,Nein,0.06572268234036868,12393,0.06135990158152587,0.07008546309921149
1989,inadequately,Staedtischer Raum,Nein,0.057707721079348115,12393,0.05360211171935515,0.06181333043934108
1989,general elemantary,Laendlicher Raum,Nein,0.05316590969810313,12393,0.04921568850929276,0.057116130886913495
1989,higher vocational,Staedtischer Raum,Nein,0.04247929468340903,12393,0.03892845894714997,0.046030130419668094
1989,vocational + Abi,Staedtischer Raum,Nein,0.02564787603526583,12393,0.02286463052241988,0.02843112154811178
1989,higher vocational,Laendlicher Raum,Nein,0.014159764894469677,12393,0.01207959341663658,0.016239936372302775
1989,higher education,Laendlicher Raum,Nein,0.013091103393000268,12393,0.011089884911651441,0.015092321874349094
1989,inadequately,Laendlicher Raum,Nein,0.010419449639326743,12393,0.008631662487190966,0.01220723679146252
1989,vocational + Abi,Laendlicher Raum,Nein,0.0026716537536735237,12393,0.0017628355563551403,0.003580471950991907
1989,in school,Staedtischer Raum,Nein,0.0013358268768367619,12393,0.000692765138634765,0.0019788886150387585
1989,in school,Laendlicher Raum,Nein,0.0002671653753673524,12393,-2.057440712372328e-05,0.0005549051578584281
1990,middle vocational,Staedtischer Raum,Nein,0.3139996547557397,18165,0.3072502554470771,0.3207490540644023
1990,middle vocational,Laendlicher Raum,Nein,0.23321249784222337,18165,0.22706282809949233,0.2393621675849544
1990,general elemantary,Staedtischer Raum,Nein,0.1344726393923701,18165,0.12951133657472247,0.13943394221001776
1990,higher education,Staedtischer Raum,Nein,0.072156050405662,18165,0.06839324103460412,0.07591885977671989
1990,general elemantary,Laendlicher Raum,Nein,0.05765579147246677,18165,0.05426606525548209,0.061045517689451455
1990,higher education,Laendlicher Raum,Nein,0.0573105472121526,18165,0.05393036609054183,0.060690728333763364
1990,inadequately,Staedtischer Raum,Nein,0.04056620058691524,18165,0.03769721712945165,0.043435184044378836
1990,higher vocational,Staedtischer Raum,Nein,0.03279820472984637,18165,0.030208072395720754,0.03538833706397198
1990,higher vocational,Laendlicher Raum,Nein,0.025202831002934575,18165,0.022923432999570992,0.027482229006298157
1990,vocational + Abi,Staedtischer Raum,Nein,0.01829794579665113,18165,0.016348867037949466,0.020247024555352794
1990,vocational + Abi,Laendlicher Raum,Nein,0.0069048852062834455,18165,0.00570064804621666,0.008109122366350231
1990,inadequately,Laendlicher Raum,Nein,0.006559640945969274,18165,0.005385691746391187,0.00773359014554736
1990,in school,Staedtischer Raum,Nein,0.0006904885206283445,18165,0.0003084856625794895,0.0010724913786771995
1990,in school,Laendlicher Raum,Nein,0.00017262213015708613,18165,-1.842878324030117e-05,0.0003636730435544734
1991,middle vocational,Staedtischer Raum,Nein,0.310956648984818,17756,0.3041480665494637,0.3177652314201723
1991,middle vocational,Laendlicher Raum,Nein,0.22077922077922077,17756,0.21467833542591871,0.22688010613252282
1991,general elemantary,Staedtischer Raum,Nein,0.14084507042253522,17756,0.13572836903699353,0.1459617718080769
1991,higher education,Staedtischer Raum,Nein,0.07389793305286263,17756,0.07004998610674044,0.07774587999898482
1991,higher education,Laendlicher Raum,Nein,0.05835010060362173,17756,0.054902245232804486,0.061797955974438976
1991,general elemantary,Laendlicher Raum,Nein,0.05103347356868484,17756,0.04779651966635272,0.05427042747101696
1991,inadequately,Staedtischer Raum,Nein,0.042070605450887144,17756,0.03911776736182381,0.045023443539950476
1991,higher vocational,Staedtischer Raum,Nein,0.03548564111944394,17756,0.032764417825434856,0.03820686441345302
