year,pgisced97,sampreg,plb0196_h,proportion,n,lower_confidence,upper_confidence
1986,middle vocational,Westdeutschland,Nein,0.5028598665395615,13742,0.49450010288318785,0.5112196301959351
1986,general elemantary,Westdeutschland,Nein,0.25238322211630126,13742,0.24512047606131393,0.2596459681712886
1986,inadequately,Westdeutschland,Nein,0.08341277407054337,13742,0.07878966348603045,0.0880358846550563
1986,higher education,Westdeutschland,Nein,0.07721639656816015,13742,0.07275330498039013,0.08167948815593017
1986,higher vocational,Westdeutschland,Nein,0.055529075309818876,13742,0.05170007310509622,0.05935807751454153
1986,vocational + Abi,Westdeutschland,Nein,0.0278836987607245,13742,0.02513095743198632,0.030636440089462678
1986,in school,Westdeutschland,Nein,0.0007149666348903718,13742,0.0002680580695787394,0.001161875200202004
1988,middle vocational,Westdeutschland,Nein,0.5039856004114168,12817,0.49532956378204773,0.5126416370407859
1988,general elemantary,Westdeutschland,Nein,0.25944973000771404,12817,0.25186104086557815,0.26703841914984994
1988,higher education,Westdeutschland,Nein,0.07971200822833634,12817,0.0750229391343851,0.08440107732228758
1988,inadequately,Westdeutschland,Nein,0.0737978914888146,12817,0.069271649817768,0.07832413315986121
1988,higher vocational,Westdeutschland,Nein,0.054512728207765496,12817,0.0505823016880164,0.058443154727514594
1988,vocational + Abi,Westdeutschland,Nein,0.027770635124710723,12817,0.024925911021898218,0.030615359227523228
1988,in school,Westdeutschland,Nein,0.0007714065312419646,12817,0.00029074766077543534,0.0012520654017084938
1989,middle vocational,Westdeutschland,Nein,0.5017365749398878,12393,0.4929334831264783,0.5105396667532973
1989,general elemantary,Westdeutschland,Nein,0.2647608869890462,12393,0.2569928897700652,0.27252888420802723
1989,higher education,Westdeutschland,Nein,0.07881378573336896,12393,0.07406980784674297,0.08355776361999495
1989,inadequately,Westdeutschland,Nein,0.06812717071867486,12393,0.06369101944009709,0.07256332199725263
1989,higher vocational,Westdeutschland,Nein,0.05663905957787871,12393,0.05256933697094243,0.060708782184814986
1989,vocational + Abi,Westdeutschland,Nein,0.028319529788939354,12393,0.025398926280674586,0.031240133297204122
1989,in school,Westdeutschland,Nein,0.0016029922522041143,12393,0.0008986476454475615,0.002307336858960667
1990,middle vocational,Westdeutschland,Nein,0.3115681233933162,18165,0.3048330029713672,0.3183032438152652
1990,middle vocational,Ostdeutschland,Nein,0.23616109682947728,18165,0.22998458275049016,0.2423376109084644
1990,general elemantary,Westdeutschland,Nein,0.1585261353898886,18165,0.15321473400712182,0.1638375367726554
1990,higher education,Ostdeutschland,Nein,0.08431876606683805,18165,0.08027791682038064,0.08835961531329546
1990,inadequately,Westdeutschland,Nein,0.04610111396743787,18165,0.04305149731187285,0.049150730623002896
1990,higher education,Westdeutschland,Nein,0.04558697514995715,18165,0.04255359432484673,0.04862035597506757
1990,higher vocational,Westdeutschland,Nein,0.0337617823479006,18165,0.03113518707258935,0.03638837762321185
1990,general elemantary,Ostdeutschland,Nein,0.032904884318766064,18165,0.030310686144432945,0.03549908249309919
1990,higher vocational,Ostdeutschland,Nein,0.024335904027420738,18165,0.022095056670998935,0.02657675138384254
1990,vocational + Abi,Westdeutschland,Nein,0.017994858611825194,18165,0.016061691178004912,0.019928026045645475
1990,vocational + Abi,Ostdeutschland,Nein,0.0071979434447300775,18165,0.005968598048086233,0.008427288841373922
1990,in school,Westdeutschland,Nein,0.000856898029134533,18165,0.00043138115260426917,0.001282414905664797
1990,inadequately,Ostdeutschland,Nein,0.0006855184233076263,18165,0.0003048919191259418,0.0010661449274893108
1991,middle vocational,Westdeutschland,Nein,0.3189248092989466,17756,0.31206952949194355,0.3257800891059497
1991,middle vocational,Ostdeutschland,Nein,0.21431166000726481,17756,0.2082759056395454,0.22034741437498423
1991,general elemantary,Westdeutschland,Nein,0.1670904467853251,17756,0.16160315271705114,0.17257774085359903
1991,higher education,Ostdeutschland,Nein,0.08045768252815111,17756,0.07645682466244184,0.08445854039386037
1991,higher education,Westdeutschland,Nein,0.051761714493280056,17756,0.0485029980448093,0.05502043094175081
1991,inadequately,Westdeutschland,Nein,0.04885579367962223,17756,0.045685023806819935,0.05202656355242452
1991,higher vocational,Westdeutschland,Nein,0.0370504903741373,17756,0.0342721705258094,0.039828810222465205
1991,higher vocational,Ostdeutschland,Nein,0.02579004722121322,17756,0.02345854489605322,0.028121549546373224
1991,general elemantary,Ostdeutschland,Nein,0.02397384671267708,17756,0.02172384373545346,0.0262238496899007
1991,vocational + Abi,Westdeutschland,Nein,0.02143116600072648,17756,0.01930105569620029,0.02356127630525267
1991,vocational + Abi,Ostdeutschland,Nein,0.00726480203414457,17756,0.006015659186961006,0.008513944881328134
1991,in school,Ostdeutschland,Nein,0.0018162005085361425,17756,0.001189917458211947,0.002442483558860338
1991,in school,Westdeutschland,Nein,0.0009081002542680712,17756,0.00046504986673709435,0.0013511506417990481
1991,inadequately,Ostdeutschland,Nein,0.0003632401017072285,17756,8.295403663146023e-05,0.0006435261667829968
1992,middle vocational,Westdeutschland,Nein,0.35736164998978964,17350,0.35023076185448115,0.36449253812509813
1992,general elemantary,Westdeutschland,Nein,0.180314478251991,17350,0.17459382975357193,0.1860351267504101
1992,middle vocational,Ostdeutschland,Nein,0.16908311210945476,17350,0.16350566781889933,0.1746605564000102
1992,higher education,Ostdeutschland,Nein,0.06718399019808045,17350,0.0634588963006215,0.07090908409553941
1992,higher education,Westdeutschland,Nein,0.057790483969777415,17350,0.05431825592401899,0.06126271201553584
1992,inadequately,Westdeutschland,Nein,0.04655911782724117,17350,0.04342398757872672,0.04969424807575562
1992,higher vocational,Westdeutschland,Nein,0.04574229119869308,17350,0.0426334529432081,0.04885112945417806
1992,vocational + Abi,Westdeutschland,Nein,0.023279558913620584,17350,0.021035786295120644,0.025523331532120525
1992,general elemantary,Ostdeutschland,Nein,0.022462732285072493,17350,0.02025775416621881,0.024667710403926176
1992,higher vocational,Ostdeutschland,Nein,0.020829079027976313,17350,0.018704021852468698,0.022954136203483928
1992,vocational + Abi,Ostdeutschland,Nein,0.004492546457014498,17350,0.0034974277782241934,0.005487665135804803
1992,in school,Ostdeutschland,Nein,0.0016336532570961813,17350,0.0010327130810175692,0.0022345934331747933
1992,in school,Westdeutschland,Nein,0.0016336532570961813,17350,0.0010327130810175692,0.0022345934331747933
1992,inadequately,Ostdeutschland,Nein,0.0016336532570961813,17350,0.0010327130810175692,0.0022345934331747933
1993,middle vocational,Westdeutschland,Nein,0.378310740354536,16993,0.37101898548193285,0.38560249522713913
1993,general elemantary,Westdeutschland,Nein,0.17831074035453598,16993,0.17255549822749694,0.18406598248157502
1993,middle vocational,Ostdeutschland,Nein,0.15307612095933265,16993,0.14766238642778196,0.15848985549088335
1993,higher education,Westdeutschland,Nein,0.061313868613138686,16993,0.0577067485105397,0.06492098871573768
1993,higher education,Ostdeutschland,Nein,0.059854014598540145,16993,0.056287324852612626,0.06342070434446767
1993,inadequately,Westdeutschland,Nein,0.05005213764337852,16993,0.04677358438720029,0.05333069089955675
1993,higher vocational,Westdeutschland,Nein,0.04775808133472367,16993,0.04455167818926423,0.05096448448018312
1993,vocational + Abi,Westdeutschland,Nein,0.027737226277372264,16993,0.025268093832498124,0.030206358722246404
1993,higher vocational,Ostdeutschland,Nein,0.01897810218978102,16993,0.016926530092059796,0.021029674287502246
1993,general elemantary,Ostdeutschland,Nein,0.017935349322210636,16993,0.01593987565089971,0.019930822993521564
1993,vocational + Abi,Ostdeutschland,Nein,0.004379562043795621,16993,0.003386712853762155,0.005372411233829087
1993,in school,Ostdeutschland,Nein,0.0010427528675703858,16993,0.00055748091606589,0.0015280248190748817
1993,inadequately,Ostdeutschland,Nein,0.0008342022940563086,16993,0.00040011656103143393,0.0012682880270811834
1993,in school,Westdeutschland,Nein,0.0004171011470281543,16993,0.00011009212128130645,0.0007241101727750022
1994,middle vocational,Westdeutschland,Nein,0.383112508421289,16642,0.3757263356768618,0.39049868116571623
1994,general elemantary,Westdeutschland,Nein,0.16079047832921625,16642,0.15520939280760834,0.16637156385082416
1994,middle vocational,Ostdeutschland,Nein,0.14911295755670334,16642,0.14370109249181293,0.15452482262159375
1994,higher education,Westdeutschland,Nein,0.07275993712104199,16642,0.0688135874488663,0.07670628679321768
