"year","age_gr","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2002","66","5 Einkommensstärkstes Quintil","73.37","71.5","493","59","65","82","90","105","72.21","74.53","36","120","72","75"
"2003","17-29","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","17-29","2","","","","","","","","","","","","","",""
"2003","17-29","3","","","","","","","","","","","","","",""
"2003","17-29","4","","","","","","","","","","","","","",""
"2003","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","30-45","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","30-45","2","","","","","","","","","","","","","",""
"2003","30-45","3","","","","","","","","","","","","","",""
"2003","30-45","4","","","","","","","","","","","","","",""
"2003","30-45","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","46-65","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","46-65","2","","","","","","","","","","","","","",""
"2003","46-65","3","","","","","","","","","","","","","",""
"2003","46-65","4","","","","","","","","","","","","","",""
"2003","46-65","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","66","2","","","","","","","","","","","","","",""
"2003","66","3","","","","","","","","","","","","","",""
"2003","66","4","","","","","","","","","","","","","",""
"2003","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2004","17-29","1 Einkommensschwächstes Quintil","69.89","67.5","1073","52","59","79","90","110","68.96","70.82","37","200","65","68"
"2004","17-29","2","70.31","69.5","976","53","60","79","90","115","69.43","71.19","35","125","67","70"
"2004","17-29","3","71.1","69.5","697","53","60","79","90","120","70.02","72.18","38","135","68","70"
"2004","17-29","4","71.97","69.5","711","55","62","80","90","120","70.93","73.01","40","136","67","70"
"2004","17-29","5 Einkommensstärkstes Quintil","70.72","67.5","453","55","60","80","88","115","69.49","71.95","42","139","65","69"
"2004","30-45","1 Einkommensschwächstes Quintil","76.15","74.5","1233","56","64","85","98","123","75.26","77.04","32","163","73","75"
"2004","30-45","2","76.07","74.5","1525","57","65","85","95","125","75.26","76.88","42","200","74","76"
"2004","30-45","3","75.83","74.5","1258","57","64","85","95","125","74.96","76.7","38","170","73","75"
"2004","30-45","4","76.68","74.5","1330","58","65","86","98","120","75.83","77.53","45","160","74","76"
"2004","30-45","5 Einkommensstärkstes Quintil","76.36","74.5","1102","58","65","85","96","120","75.43","77.29","46","172","72","75"
"2004","46-65","1 Einkommensschwächstes Quintil","78.19","75.5","1188","60","68","88","98","122","77.3","79.08","40","184","76","80"
"2004","46-65","2","77.33","76.5","1414","60","67","85","95","120","76.57","78.09","40","160","75","78"
"2004","46-65","3","78.64","77.5","1254","60","68","88","98","130","77.78","79.5","43","160","76","78"
"2004","46-65","4","77.23","75.5","1534","58","66","85","98","122","76.45","78.01","40","150","75","78"
"2004","46-65","5 Einkommensstärkstes Quintil","76.37","74.5","1917","57","65","85","96","120","75.67","77.07","44","150","75","76"
"2004","66","1 Einkommensschwächstes Quintil","72.99","70.5","645","58","65","80","90","108","71.93","74.05","32","200","71","75"
"2004","66","2","74.01","73.5","1004","57","65","82","90","110","73.19","74.83","37","120","73","75"
"2004","66","3","75.36","74.5","863","59","65","85","92","110","74.46","76.26","43","125","74","76"
"2004","66","4","74.75","73.5","661","60","65","83","91","110","73.74","75.76","39","127","73","75"
"2004","66","5 Einkommensstärkstes Quintil","74.99","73.5","539","60","65","83","92","107","73.79","76.19","38","210","73","76"
"2005","17-29","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2005","17-29","2","","","","","","","","","","","","","",""
"2005","17-29","3","","","","","","","","","","","","","",""
"2005","17-29","4","","","","","","","","","","","","","",""
"2005","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","30-45","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2005","30-45","2","","","","","","","","","","","","","",""
"2005","30-45","3","","","","","","","","","","","","","",""
"2005","30-45","4","","","","","","","","","","","","","",""
"2005","30-45","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","46-65","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2005","46-65","2","","","","","","","","","","","","","",""
"2005","46-65","3","","","","","","","","","","","","","",""
"2005","46-65","4","","","","","","","","","","","","","",""
"2005","46-65","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2005","66","2","","","","","","","","","","","","","",""
"2005","66","3","","","","","","","","","","","","","",""
"2005","66","4","","","","","","","","","","","","","",""
"2005","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2006","17-29","1 Einkommensschwächstes Quintil","71.68","69.5","1065","54","60","80","90","130","70.68","72.68","37","200","67","70"
"2006","17-29","2","72.15","69.5","834","55","60","80","91","113","71.15","73.15","33","155","68","70"
"2006","17-29","3","72.3","69.5","664","55","62","80","93","112","71.16","73.44","43","168","68","70"
"2006","17-29","4","72.32","71.5","705","54","62","80","92","110","71.29","73.35","40","130","69","71"
"2006","17-29","5 Einkommensstärkstes Quintil","72.02","71.5","374","55","61","80","90","120","70.64","73.4","42","121","67","70"
"2006","30-45","1 Einkommensschwächstes Quintil","76.04","74.5","1208","57","64","85","96","125","75.12","76.96","36","157","73","75"
"2006","30-45","2","76.1","74.5","1403","56","64","86","96","122","75.25","76.95","38","195","74","76"
"2006","30-45","3","77.4","74.5","1208","58","65","86","99","130","76.41","78.39","45","200","75","78"
"2006","30-45","4","77.38","74.5","1257","58","65","88","99","125","76.47","78.29","42","165","74","75"
"2006","30-45","5 Einkommensstärkstes Quintil","76.42","74.5","1140","57","65","86","97","120","75.5","77.34","41","145","73","76"
"2006","46-65","1 Einkommensschwächstes Quintil","78.72","77.5","1215","60","68","88","100","120","77.84","79.6","37","135","78","80"
"2006","46-65","2","78.41","76.5","1436","60","67","88","100","125","77.59","79.23","40","200","76","78"
"2006","46-65","3","78.72","77.5","1281","60","67","90","100","120","77.85","79.59","44","180","76","79"
"2006","46-65","4","78.79","77.5","1617","60","68","88","100","125","78.01","79.57","43","170","76","78"
"2006","46-65","5 Einkommensstärkstes Quintil","77.24","76.5","1969","58","65","87","97","116","76.55","77.93","40","167","75","77"
"2006","66","1 Einkommensschwächstes Quintil","74.34","73.5","762","58","65","82","95","110","73.3","75.38","35","155","73","75"
"2006","66","2","75.82","74.5","1168","60","66","84","92","110","75","76.64","38","190","75","77"
"2006","66","3","74.5","72.5","975","59","65","83","90","115","73.64","75.36","34","145","73","75"
"2006","66","4","76.13","74.5","814","59","66","85","95","110","75.12","77.14","44","195","75","77"
"2006","66","5 Einkommensstärkstes Quintil","74.85","74.5","666","59","65","83","93","110","73.79","75.91","40","132","74","76"
"2007","17-29","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2007","17-29","2","","","","","","","","","","","","","",""
"2007","17-29","3","","","","","","","","","","","","","",""
"2007","17-29","4","","","","","","","","","","","","","",""
"2007","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","30-45","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2007","30-45","2","","","","","","","","","","","","","",""
"2007","30-45","3","","","","","","","","","","","","","",""
"2007","30-45","4","","","","","","","","","","","","","",""
"2007","30-45","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","46-65","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2007","46-65","2","","","","","","","","","","","","","",""
"2007","46-65","3","","","","","","","","","","","","","",""
"2007","46-65","4","","","","","","","","","","","","","",""
"2007","46-65","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2007","66","2","","","","","","","","","","","","","",""
"2007","66","3","","","","","","","","","","","","","",""
"2007","66","4","","","","","","","","","","","","","",""
"2007","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2008","17-29","1 Einkommensschwächstes Quintil","71.79","69.5","820","53","60","80","92","125","70.71","72.87","35","158","68","70"
"2008","17-29","2","71.14","69.5","688","54","60","79","90","120","69.97","72.31","40","180","68","70"
"2008","17-29","3","72.51","70.5","580","55","60","80","91","125","71.28","73.74","38","165","70","72"
"2008","17-29","4","71.88","69.5","633","54","60","80","93","115","70.77","72.99","45","130","68","70"
"2008","17-29","5 Einkommensstärkstes Quintil","71.13","69.5","390","53","59","82","89","110","69.71","72.55","44","129","66","70"
"2008","30-45","1 Einkommensschwächstes Quintil","77.99","74.5","794","58","65","88","100","130","76.7","79.28","40","230","74","77"
"2008","30-45","2","77.03","74.5","1028","56","64","87","99","130","75.98","78.08","38","190","74","76"
"2008","30-45","3","77.75","75.5","1084","58","65","86","100","126","76.78","78.72","45","150","75","78"
"2008","30-45","4","78.04","75.5","1139","58","65","89","100","130","77.08","79","41","178","75","77"
"2008","30-45","5 Einkommensstärkstes Quintil","78.83","77.5","1083","58","65","89","100","130","77.83","79.83","47","185","75","78"
"2008","46-65","1 Einkommensschwächstes Quintil","79.41","77.5","1033","60","68","89","100","125","78.38","80.44","36","180","76","80"
"2008","46-65","2","78.46","77.5","1140","59","68","88","98","120","77.58","79.34","46","170","77","79"
"2008","46-65","3","79.18","77.5","1096","58","67","89","100","125","78.21","80.15","40","155","77","80"
"2008","46-65","4","79.64","78.5","1501","60","68","90","100","125","78.83","80.45","45","166","77","79"
"2008","46-65","5 Einkommensstärkstes Quintil","78.49","77.5","1850","59","68","89","100","125","77.76","79.22","46","165","76","78"
"2008","66","1 Einkommensschwächstes Quintil","74.79","74.5","636","58","65","82","94","110","73.64","75.94","35","170","74","75"
"2008","66","2","76.03","74.5","1153","60","66","84","94","115","75.21","76.85","42","204","75","77"
"2008","66","3","76.27","74.5","941","60","65","85","95","122","75.36","77.18","42","161","75","77"
"2008","66","4","76.71","74.5","794","60","66","85","95","128","75.68","77.74","46","183","75","78"
"2008","66","5 Einkommensstärkstes Quintil","75.6","74.5","731","60","66","84","93","110","74.57","76.63","40","145","74","76"
"2009","17-29","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2009","17-29","2","","","","","","","","","","","","","",""
"2009","17-29","3","","","","","","","","","","","","","",""
"2009","17-29","4","","","","","","","","","","","","","",""
"2009","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2009","30-45","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2009","30-45","2","","","","","","","","","","","","","",""
"2009","30-45","3","","","","","","","","","","","","","",""
"2009","30-45","4","","","","","","","","","","","","","",""
"2009","30-45","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2009","46-65","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2009","46-65","2","","","","","","","","","","","","","",""
"2009","46-65","3","","","","","","","","","","","","","",""
"2009","46-65","4","","","","","","","","","","","","","",""
"2009","46-65","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2009","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2009","66","2","","","","","","","","","","","","","",""
"2009","66","3","","","","","","","","","","","","","",""
"2009","66","4","","","","","","","","","","","","","",""
"2009","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2010","17-29","1 Einkommensschwächstes Quintil","75.27","72.5","561","54","64","83","95","130","73.9","76.64","37","217","69","71"
"2010","17-29","2","71.6","69.5","555","55","60","82","93","112","70.29","72.91","36","140","70","72"
"2010","17-29","3","74.25","71.5","446","56","62","81","95","134","72.78","75.72","45","137","70","74"
"2010","17-29","4","71.12","68.5","520","53","60","80","90","116","69.8","72.44","43","140","68","72"
"2010","17-29","5 Einkommensstärkstes Quintil","72.91","71.5","401","54","60","84","90","110","71.44","74.38","45","130","69","72"
"2010","30-45","1 Einkommensschwächstes Quintil","81.46","75.5","536","58","65","90","105","250","79.76","83.16","39","250","72","77"
"2010","30-45","2","79.06","76.5","786","59","66","89","100","150","77.85","80.27","40","177","75","80"
"2010","30-45","3","79.01","75.5","770","60","65","90","102","145","77.75","80.27","40","165","74","79"
"2010","30-45","4","79.17","76.5","1009","58","66","90","105","130","78.1","80.24","41","141","75","77"
"2010","30-45","5 Einkommensstärkstes Quintil","77.94","74.5","957","59","64","89","101","125","76.91","78.97","45","175","73","75"
"2010","46-65","1 Einkommensschwächstes Quintil","79.2","77.5","788","61","67","89","100","125","78.05","80.35","37","150","76","80"
"2010","46-65","2","78.91","78.5","977","58","66","89","100","128","77.89","79.93","40","150","78","80"
"2010","46-65","3","79.86","77.5","942","60","68","90","105","123","78.81","80.91","44","165","76","79"
"2010","46-65","4","79.93","78.5","1438","61","68","90","100","132","79.09","80.77","44","175","77","80"
"2010","46-65","5 Einkommensstärkstes Quintil","80.56","78.5","1815","60","68","92","103","140","79.76","81.36","44","179","76","78"
"2010","66","1 Einkommensschwächstes Quintil","75.15","73.5","483","60","65","82","93","115","73.82","76.48","35","160","73","76"
"2010","66","2","75.48","74.5","993","57","65","85","94","115","74.6","76.36","45","165","75","77"
"2010","66","3","76.19","74.5","869","59","66","84","95","121","75.28","77.1","46","150","75","78"
"2010","66","4","75.7","74.5","810","59","65","85","95","115","74.71","76.69","38","155","75","77"
"2010","66","5 Einkommensstärkstes Quintil","76.13","74.5","821","59","66","85","94","133","75.09","77.17","43","197","74","77"
"2011","17-29","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2011","17-29","2","","","","","","","","","","","","","",""
"2011","17-29","3","","","","","","","","","","","","","",""
"2011","17-29","4","","","","","","","","","","","","","",""
"2011","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2011","30-45","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2011","30-45","2","","","","","","","","","","","","","",""
"2011","30-45","3","","","","","","","","","","","","","",""
"2011","30-45","4","","","","","","","","","","","","","",""
"2011","30-45","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2011","46-65","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2011","46-65","2","","","","","","","","","","","","","",""
"2011","46-65","3","","","","","","","","","","","","","",""
"2011","46-65","4","","","","","","","","","","","","","",""
"2011","46-65","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2011","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2011","66","2","","","","","","","","","","","","","",""
"2011","66","3","","","","","","","","","","","","","",""
"2011","66","4","","","","","","","","","","","","","",""
"2011","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2012","17-29","1 Einkommensschwächstes Quintil","74.34","71.5","648","55","61","83","95","134","73.01","75.67","38","190","70","72"
"2012","17-29","2","71.88","69.5","540","52","60","82","95","120","70.51","73.25","30","143","70","72"
"2012","17-29","3","74.1","71.5","514","54","61","83","96","127","72.67","75.53","41","140","70","73"
"2012","17-29","4","72.6","69.5","660","55","60","81","95","130","71.34","73.86","40","150","69","72"
"2012","17-29","5 Einkommensstärkstes Quintil","71.01","69.5","478","53","60","80","90","114","69.72","72.3","42","135","68","71"
"2012","30-45","1 Einkommensschwächstes Quintil","80.65","79.5","586","57","67","92","108","142","79.1","82.2","42","170","75","80"
"2012","30-45","2","79.54","77.5","776","58","66","90","101","130","78.28","80.8","40","163","75","79"
"2012","30-45","3","79.26","77.5","848","60","66","90","100","130","78.13","80.39","40","157","75","78"
"2012","30-45","4","77.97","74.5","1049","58","65","87","100","131","76.93","79.01","41","155","74","76"
"2012","30-45","5 Einkommensstärkstes Quintil","78.74","76.5","1259","58","65","90","100","128","77.79","79.69","39","225","74","76"
"2012","46-65","1 Einkommensschwächstes Quintil","80.1","78.5","1042","60","68","90","102","131","79.02","81.18","37","170","77","80"
"2012","46-65","2","80.03","78.5","1160","60","68","90","102","130","79.06","81","34","180","78","80"
"2012","46-65","3","79.98","79.5","1252","59","68","90","102","125","79.07","80.89","41","166","78","80"
"2012","46-65","4","80.23","79.5","1867","60","68","90","101","130","79.46","81","39","165","78","80"
"2012","46-65","5 Einkommensstärkstes Quintil","80.09","79.5","2409","60","68","90","102","130","79.41","80.77","43","210","77","79"
"2012","66","1 Einkommensschwächstes Quintil","74.75","74.5","564","57","65","84","94","115","73.53","75.97","35","150","73","76"
"2012","66","2","75.28","73.5","1220","57","65","85","95","115","74.47","76.09","40","150","75","77"
"2012","66","3","75.43","74.5","1143","57","65","84","93","120","74.59","76.27","40","158","75","77"
"2012","66","4","76.43","74.5","1126","60","66","85","95","116","75.6","77.26","30","162","75","78"
"2012","66","5 Einkommensstärkstes Quintil","76.47","74.5","1083","60","67","85","95","110","75.6","77.34","45","169","75","77"
"2013","17-29","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2013","17-29","2","","","","","","","","","","","","","",""
"2013","17-29","3","","","","","","","","","","","","","",""
"2013","17-29","4","","","","","","","","","","","","","",""
"2013","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2013","30-45","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2013","30-45","2","","","","","","","","","","","","","",""
"2013","30-45","3","","","","","","","","","","","","","",""
"2013","30-45","4","","","","","","","","","","","","","",""
"2013","30-45","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2013","46-65","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2013","46-65","2","","","","","","","","","","","","","",""
"2013","46-65","3","","","","","","","","","","","","","",""
"2013","46-65","4","","","","","","","","","","","","","",""
"2013","46-65","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2013","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2013","66","2","","","","","","","","","","","","","",""
"2013","66","3","","","","","","","","","","","","","",""
"2013","66","4","","","","","","","","","","","","","",""
"2013","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2014","17-29","1 Einkommensschwächstes Quintil","73.42","70.5","1113","53","61","82","94","140","72.36","74.48","35","190","70","70"
"2014","17-29","2","74.25","71.5","922","53","60","85","96","135","73.11","75.39","30","165","70","72"
"2014","17-29","3","74.51","71.5","719","55","63","85","95","125","73.26","75.76","40","150","70","72"
"2014","17-29","4","72.27","69.5","832","55","62","81","90","118","71.21","73.33","40","145","70","71"
"2014","17-29","5 Einkommensstärkstes Quintil","71.99","69.5","641","54","60","80","90","130","70.77","73.21","40","152","68","70"
"2014","30-45","1 Einkommensschwächstes Quintil","80.97","77.5","1176","58","67","92","110","143","79.85","82.09","38","200","75","78"
"2014","30-45","2","77.74","75.5","1706","57","65","90","99","120","76.91","78.57","39","195","75","76"
"2014","30-45","3","78.18","75.5","1603","57","65","88","100","130","77.34","79.02","45","180","75","78"
"2014","30-45","4","79.35","76.5","1883","58","65","90","103","140","78.55","80.15","40","185","75","77"
"2014","30-45","5 Einkommensstärkstes Quintil","77.78","74.5","2005","58","65","89","100","130","77.06","78.5","43","160","73","75"
"2014","46-65","1 Einkommensschwächstes Quintil","82.77","79.5","1321","60","70","95","110","140","81.76","83.78","36","180","78","80"
"2014","46-65","2","81.31","79.5","1503","60","69","90","105","148","80.38","82.24","35","180","78","80"
"2014","46-65","3","79.76","78.5","1400","60","68","90","100","125","78.92","80.6","43","170","78","80"
"2014","46-65","4","79.01","77.5","2142","59","66","89","100","135","78.31","79.71","39","150","78","79"
"2014","46-65","5 Einkommensstärkstes Quintil","81.08","79.5","2839","60","69","91","104","128","80.46","81.7","44","175","78","80"
"2014","66","1 Einkommensschwächstes Quintil","75.58","73.5","499","59","65","85","95","120","74.3","76.86","35","125","74","77"
"2014","66","2","76.19","74.5","1017","58","65","85","96","120","75.26","77.12","35","150","75","78"
"2014","66","3","75.85","74.5","1070","58","65","85","95","115","74.94","76.76","45","225","75","77"
"2014","66","4","76.1","74.5","1214","59","65","85","95","115","75.29","76.91","42","140","75","77"
"2014","66","5 Einkommensstärkstes Quintil","76.15","74.5","1108","59","66","85","95","115","75.29","77.01","30","147","75","77"
"2015","17-29","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2015","17-29","2","","","","","","","","","","","","","",""
"2015","17-29","3","","","","","","","","","","","","","",""
"2015","17-29","4","","","","","","","","","","","","","",""
"2015","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2015","30-45","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2015","30-45","2","","","","","","","","","","","","","",""
"2015","30-45","3","","","","","","","","","","","","","",""
"2015","30-45","4","","","","","","","","","","","","","",""
"2015","30-45","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2015","46-65","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2015","46-65","2","","","","","","","","","","","","","",""
"2015","46-65","3","","","","","","","","","","","","","",""
"2015","46-65","4","","","","","","","","","","","","","",""
"2015","46-65","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2015","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2015","66","2","","","","","","","","","","","","","",""
"2015","66","3","","","","","","","","","","","","","",""
"2015","66","4","","","","","","","","","","","","","",""
"2015","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2016","17-29","1 Einkommensschwächstes Quintil","74.03","70.5","880","53","60","83","95","150","72.8","75.26","36","176","69","70"
"2016","17-29","2","74.9","71.5","726","55","62","84","100","120","73.66","76.14","40","150","68","71"
"2016","17-29","3","74.83","71.5","605","55","60","85","99","160","73.4","76.26","43","165","70","73"
"2016","17-29","4","73.42","69.5","808","55","61","82","95","125","72.19","74.65","42","165","70","72"
"2016","17-29","5 Einkommensstärkstes Quintil","74.06","72.5","702","53","60","83","95","138","72.86","75.26","45","140","69","72"
"2016","30-45","1 Einkommensschwächstes Quintil","80.38","77.5","852","56","67","90","106","140","79.02","81.74","40","190","75","79"
"2016","30-45","2","80.06","76.5","1259","58","65","91","105","140","79.01","81.11","39","200","75","78"
"2016","30-45","3","78.61","76.5","1228","60","65","90","100","132","77.62","79.6","44","215","74","76"
"2016","30-45","4","80.15","77.5","1704","60","66","92","102","133","79.31","80.99","39","160","75","78"
"2016","30-45","5 Einkommensstärkstes Quintil","78.3","74.5","1881","58","65","88","100","128","77.54","79.06","39","165","74","75"
"2016","46-65","1 Einkommensschwächstes Quintil","83.6","79.5","1054","60","70","90","110","144","82.46","84.74","37","180","78","80"
"2016","46-65","2","82.17","79.5","1207","60","69","90","106","140","81.06","83.28","40","230","77","80"
"2016","46-65","3","80.93","79.5","1265","60","68","90","102","140","79.91","81.95","42","188","78","80"
"2016","46-65","4","80.18","79.5","2014","60","68","90","100","130","79.42","80.94","38","190","78","80"
"2016","46-65","5 Einkommensstärkstes Quintil","81.22","79.5","2922","60","68","90","105","128","80.61","81.83","43","180","78","80"
"2016","66","1 Einkommensschwächstes Quintil","74.65","72.5","401","58","64","83","93","120","73.13","76.17","43","138","74","77"
"2016","66","2","76.58","74.5","754","58","66","86","95","119","75.54","77.62","40","135","75","78"
"2016","66","3","76.22","74.5","978","58","66","85","95","114","75.31","77.13","42","150","75","78"
"2016","66","4","76.55","74.5","1304","59","66","85","95","120","75.7","77.4","40","175","75","78"
"2016","66","5 Einkommensstärkstes Quintil","75.83","74.5","1228","58","65","85","95","118","74.99","76.67","30","170","75","77"
"2017","17-29","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2017","17-29","2","","","","","","","","","","","","","",""
"2017","17-29","3","","","","","","","","","","","","","",""
"2017","17-29","4","","","","","","","","","","","","","",""
"2017","17-29","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2017","30-45","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2017","30-45","2","","","","","","","","","","","","","",""
"2017","30-45","3","","","","","","","","","","","","","",""
"2017","30-45","4","","","","","","","","","","","","","",""
"2017","30-45","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2017","46-65","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2017","46-65","2","","","","","","","","","","","","","",""
"2017","46-65","3","","","","","","","","","","","","","",""
"2017","46-65","4","","","","","","","","","","","","","",""
"2017","46-65","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2017","66","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2017","66","2","","","","","","","","","","","","","",""
"2017","66","3","","","","","","","","","","","","","",""
"2017","66","4","","","","","","","","","","","","","",""
"2017","66","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2018","17-29","1 Einkommensschwächstes Quintil","74.19","71.5","1585","55","61","85","95","128","73.36","75.02","37","165","68","70"
"2018","17-29","2","75.65","69.5","823","55","60","85","102","150","74.45","76.85","35","155","70","71"
"2018","17-29","3","73.34","70.5","734","54","60","83","95","120","72.14","74.54","40","140","70","72"
"2018","17-29","4","73.76","69.5","1075","54","61","83","98","128","72.73","74.79","38","170","70","73"
"2018","17-29","5 Einkommensstärkstes Quintil","75.67","73.5","968","55","62","86","97","130","74.59","76.75","42","182","70","73"
"2018","30-45","1 Einkommensschwächstes Quintil","79.99","76.5","1891","59","67","89","105","170","79.2","80.78","38","230","75","77"
"2018","30-45","2","80.85","77.5","1153","57","65","91","107","165","79.73","81.97","40","190","75","78"
"2018","30-45","3","80.44","77.5","1150","60","68","90","103","142","79.39","81.49","42","185","75","78"
