year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2011,male,1437,36.25127,33.96993,38.53261,12.00000,22.00000,44.78910,1.0,93.97275,22.0,20.00000,25.00000
2011,female,1974,35.85513,34.02409,37.68617,13.00000,22.00000,45.00000,1.0,93.00000,22.0,20.00000,25.00000
2012,male,1527,35.79303,33.53450,38.05157,12.00000,23.00000,42.00000,1.0,87.00000,23.0,20.00000,25.00000
2012,female,2121,33.56090,32.16081,34.96099,12.00000,23.00000,41.66959,1.0,86.17396,23.0,20.00000,25.00000
2013,male,1469,35.82247,33.73887,37.90608,13.00000,23.00000,40.00000,0.0,80.50000,23.0,21.00000,25.00000
2013,female,2092,36.12133,34.51305,37.72961,14.00000,25.00000,47.38932,0.0,97.47330,25.0,22.97500,26.00000
2014,male,1956,31.97157,30.49606,33.44708,12.00000,22.00000,40.00000,1.0,82.00000,22.0,20.00000,24.00000
2014,female,2866,32.82589,31.68023,33.97155,14.00000,23.00000,42.00000,1.0,84.00000,23.0,22.00000,25.00000
2015,male,,,,,,,,,,,,
2015,female,,,,,,,,,,,,
2016,male,1532,32.40562,30.63144,34.17981,12.00000,22.00000,40.00000,1.0,82.00000,22.0,20.00000,25.00000
2016,female,2274,34.52831,33.13829,35.91833,15.00000,25.00000,45.00000,1.0,90.00000,25.0,24.00000,26.00000
2017,male,,,,,,,,,,,,
2017,female,,,,,,,,,,,,
2018,male,1758,34.47288,32.67762,36.26815,13.00000,25.00000,40.00000,1.0,80.50000,25.0,21.00000,25.00000
2018,female,2477,34.44329,33.20312,35.68345,15.00000,25.00000,45.00000,1.0,90.00000,25.0,24.00000,26.00000
2019,male,,,,,,,,,,,,
2019,female,,,,,,,,,,,,
2020,male,1741,34.05338,32.37935,35.72742,15.00000,25.00000,44.00000,0.0,87.50000,25.0,24.00000,28.00000
2020,female,2391,35.96188,34.62730,37.29647,16.00000,27.00000,48.00000,0.0,96.00000,27.0,25.00000,29.00000
2021,male,,,,,,,,,,,,
2021,female,,,,,,,,,,,,
2022,male,2041,46.88698,42.13522,51.63874,18.00000,30.00000,50.00000,0.8,98.00000,30.0,30.00000,31.00000
2022,female,2673,39.60205,38.12248,41.08161,18.00000,30.00000,50.00000,1.0,98.00000,30.0,29.00000,30.00000
