"year","bildungsniveau","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","6.47","6.5","260","4","5","8","10","10","6.18","6.76","0","10","6","7"
"1995","(Fach-)Abitur","2","6.68","6.5","168","4","5","8","10","10","6.4","6.96","1","10","7","7"
"1995","(Fach-)Abitur","3","6.43","6.5","113","3","5","8","10","10","6","6.86","0","10","6","7"
"1995","(Fach-)Abitur","4","6.65","6.5","81","4","5","8","9","10","6.22","7.08","1","10","6","7"
"1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","5.94","5.5","49","4","5","8","8","10","5.41","6.47","1","10","5","7"
"1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","6.32","5.5","317","3","5","8","10","10","6.08","6.56","0","10","6","7"
"1995","(noch) kein Abschluss","2","6.32","6.5","131","4","5","7","9","10","5.98","6.66","2","10","6","7"
"1995","(noch) kein Abschluss","3","6.53","6.5","42","4","5","8","9","10","5.93","7.13","2","10","6","8"
"1995","(noch) kein Abschluss","4","6.49","5.5","30","3","5","8","10","10","5.66","7.32","2","10","6","8"
"1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1995","AkademikerIn","1 Einkommensschwächstes Quintil","6.15","5.5","239","3","5","8","9","10","5.87","6.43","0","10","6","7"
"1995","AkademikerIn","2","6.39","5.5","285","4","5","8","9","10","6.17","6.61","2","10","6","7"
"1995","AkademikerIn","3","6.46","6.5","207","4","5","8","9","10","6.17","6.75","0","10","6","7"
"1995","AkademikerIn","4","6.45","6.5","158","3","5","8","9","10","6.11","6.79","0","10","6","7"
"1995","AkademikerIn","5 Einkommensstärkstes Quintil","6.24","5.5","150","4","5","8","9","10","5.89","6.59","0","10","6","7"
"1995","Hauptschule","1 Einkommensschwächstes Quintil","6.35","6.5","1812","3","5","8","9","10","6.25","6.45","0","10","7","7"
"1995","Hauptschule","2","6.72","6.5","1374","4","5","8","9","10","6.61","6.83","0","10","7","7"
"1995","Hauptschule","3","6.77","6.5","710","4","5","8","9","10","6.62","6.92","0","10","7","7"
"1995","Hauptschule","4","6.86","6.5","400","5","5","8","9","10","6.67","7.05","0","10","7","7"
