year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No answer / don't know,West,7786,6.98214,6.92832,7.03596,5.00000,7.00000,9.00000,0,10,,,
1985,Urban regions,West,5034,6.91672,6.85487,6.97856,5.00000,7.00000,9.00000,0,10,,,
1985,Rural regions,West,1358,7.13207,7.00941,7.25474,5.00000,7.00000,9.00000,0,10,,,
1986,Urban regions,West,5041,6.84557,6.78451,6.90663,5.00000,7.00000,8.00000,0.50000,10,,,
1986,Rural regions,West,1310,7.06907,6.95288,7.18526,5.00000,7.00000,8.28322,0.07516,10,,,
1987,Urban regions,West,4992,6.94386,6.88543,7.00229,5.00000,7.00000,8.00000,0.50000,10,,,
1987,Rural regions,West,1333,7.04244,6.92836,7.15652,6.00000,7.00000,9.00000,1.50000,10,,,
1988,Urban regions,West,4833,6.76720,6.70666,6.82775,5.00000,7.00000,8.00000,0.50000,10,,,
1988,Rural regions,West,1249,6.92628,6.80654,7.04601,5.00000,7.00000,8.00000,0.50000,10,,,
1989,Urban regions,West,4803,6.72497,6.66462,6.78532,5.00000,7.00000,8.00000,0.50000,10,,,
1989,Rural regions,West,1230,6.73152,6.61118,6.85186,5.00000,7.00000,8.00000,0.50000,10,,,
1990,No answer / don't know,East,,,,,,,,,,,,
1990,Urban regions,West,5018,6.68576,6.62765,6.74387,5.00000,7.00000,8.00000,0.50000,10,,,
1990,Urban regions,East,,,,,,,,,,,,
1990,Rural regions,West,1338,6.73114,6.61436,6.84791,5.00000,7.00000,8.00000,0.50000,10,,,
1990,Rural regions,East,,,,,,,,,,,,
1991,No answer / don't know,West,,,,,,,,,,,,
1991,No answer / don't know,East,,,,,,,,,,,,
1991,Urban regions,West,,,,,,,,,,,,
1991,Urban regions,East,,,,,,,,,,,,
1991,Rural regions,West,,,,,,,,,,,,
1991,Rural regions,East,,,,,,,,,,,,
1992,No answer / don't know,West,,,,,,,,,,,,
1992,No answer / don't know,East,,,,,,,,,,,,
1992,Urban regions,West,,,,,,,,,,,,
1992,Urban regions,East,,,,,,,,,,,,
1992,Rural regions,West,,,,,,,,,,,,
1992,Rural regions,East,,,,,,,,,,,,
1993,Urban regions,West,4977,6.54445,6.48605,6.60285,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Urban regions,East,686,6.16874,6.00103,6.33645,5.00000,6.00000,8.00000,0.50000,10,,,
1993,Rural regions,West,1334,6.48916,6.37285,6.60546,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Rural regions,East,1581,6.37796,6.27247,6.48345,5.00000,6.00000,8.00000,0.50000,10,,,
1994,Urban regions,West,4923,6.48310,6.42416,6.54205,5.00000,7.00000,8.00000,0.50000,10,,,
1994,Urban regions,East,735,6.09160,5.93541,6.24778,5.00000,6.00000,8.00000,0.50000,10,,,
1994,Rural regions,West,1326,6.73066,6.61528,6.84604,5.00000,7.00000,8.00000,0.50000,10,,,
1994,Rural regions,East,1608,6.31976,6.21737,6.42214,5.00000,7.00000,8.00000,0.50000,10,,,
1995,Urban regions,West,5302,6.51354,6.45527,6.57181,5.00000,7.00000,8.00000,0.50000,10,,,
1995,Urban regions,East,727,6.09281,5.92969,6.25592,5.00000,6.00000,8.00000,0.50000,10,,,
1995,Rural regions,West,1418,6.62944,6.52106,6.73782,5.00000,7.00000,8.00000,0.50000,10,,,
1995,Rural regions,East,1630,6.42287,6.32487,6.52087,5.00000,7.00000,8.00000,0.50000,10,,,
1996,Urban regions,West,5181,6.48942,6.43226,6.54657,5.00000,7.00000,8.00000,0.50000,10,,,
1996,Urban regions,East,727,6.20226,6.04762,6.35689,5.00000,6.00000,8.00000,0.50000,10,,,
1996,Rural regions,West,1432,6.61930,6.51181,6.72678,5.00000,7.00000,8.00000,0.50000,10,,,
1996,Rural regions,East,1622,6.48728,6.39053,6.58403,5.00000,7.00000,8.00000,0.50000,10,,,
1997,No answer / don't know,West,,,,,,,,,,,,
1997,Urban regions,West,5094,6.46823,6.41056,6.52589,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Urban regions,East,725,6.27688,6.11643,6.43734,5.00000,6.00000,8.00000,0.50000,10,,,
1997,Rural regions,West,1408,6.55222,6.44705,6.65739,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Rural regions,East,1654,6.45845,6.36517,6.55173,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Urban regions,West,5642,6.55419,6.49870,6.60968,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Urban regions,East,788,6.37533,6.22786,6.52281,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Rural regions,West,1613,6.64724,6.54410,6.75038,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Rural regions,East,1844,6.52172,6.43353,6.60990,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Urban regions,West,5497,6.50041,6.44391,6.55691,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Urban regions,East,809,6.44759,6.30582,6.58936,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Rural regions,West,1581,6.55778,6.45303,6.66254,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Rural regions,East,1800,6.48275,6.39353,6.57197,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Urban regions,West,10076,6.59820,6.55557,6.64083,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Urban regions,East,1179,6.45132,6.33069,6.57196,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Rural regions,West,3173,6.72103,6.64840,6.79366,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Rural regions,East,2862,6.56622,6.49140,6.64105,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Urban regions,West,9242,6.64035,6.59682,6.68388,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Urban regions,East,1177,6.47428,6.35937,6.58920,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Rural regions,West,2833,6.70695,6.62918,6.78472,5.00000,7.00000,8.00000,0.50000,10,,,
2001,Rural regions,East,2739,6.61845,6.54387,6.69303,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Urban regions,West,9791,6.50734,6.46529,6.54939,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Urban regions,East,1172,6.28330,6.16098,6.40562,5.00000,6.00000,8.00000,0.50000,10,,,
2002,Rural regions,West,2898,6.67255,6.59756,6.74754,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Rural regions,East,2699,6.52591,6.45266,6.59917,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Urban regions,West,9592,6.56751,6.52589,6.60913,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Urban regions,East,1252,6.40697,6.29530,6.51863,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Rural regions,West,2885,6.63545,6.55894,6.71196,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Rural regions,East,2688,6.53805,6.46307,6.61304,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Urban regions,West,9372,6.52683,6.48524,6.56842,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Urban regions,East,1244,6.18910,6.07687,6.30133,5.00000,6.00000,8.00000,0.50000,10,,,
2004,Rural regions,West,2877,6.68434,6.60937,6.75930,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Rural regions,East,2662,6.48383,6.40850,6.55916,5.00000,7.00000,8.00000,0.50000,10,,,
2005,Urban regions,West,9051,6.50090,6.45761,6.54419,5.00000,7.00000,8.00000,0.50000,10,,,
2005,Urban regions,East,1191,6.38745,6.26972,6.50518,5.00000,6.08288,8.00000,0.50000,10,,,
2005,Rural regions,West,2782,6.62975,6.55223,6.70726,5.00000,7.00000,8.00000,0.50000,10,,,
2005,Rural regions,East,2566,6.54804,6.46920,6.62687,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Urban regions,West,9739,6.53772,6.49595,6.57949,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Urban regions,East,1252,6.30552,6.19165,6.41938,5.00000,6.00000,8.00000,0.50000,10,,,
2006,Rural regions,West,3032,6.61441,6.53988,6.68894,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Rural regions,East,2725,6.59605,6.52253,6.66957,5.00000,7.00000,8.00000,0.50000,10,,,
2007,Urban regions,West,9131,6.59458,6.55298,6.63618,5.00000,7.00000,8.00000,0.50000,10,,,
2007,Urban regions,East,1181,6.46728,6.35056,6.58401,5.00000,7.00000,8.00000,0.50000,10,,,
2007,Rural regions,West,2874,6.66895,6.59413,6.74377,5.00000,7.00000,8.00000,0.50000,10,,,
2007,Rural regions,East,2592,6.54583,6.46913,6.62252,5.00000,7.00000,8.00000,0.50000,10,,,
2008,Urban regions,West,8461,6.60321,6.56027,6.64615,5.00000,7.00000,8.00000,0.50000,10,,,
2008,Urban regions,East,1179,6.62241,6.51745,6.72737,5.00000,7.00000,8.00000,0.50000,10,,,
2008,Rural regions,West,2717,6.72064,6.64399,6.79728,5.00000,7.00000,8.00000,0.50000,10,,,
2008,Rural regions,East,2477,6.69006,6.61547,6.76466,5.00000,7.00000,8.00000,0.50000,10,,,
2009,Urban regions,West,7956,6.62835,6.58422,6.67248,5.00000,7.00000,8.00000,0.50000,10,,,
2009,Urban regions,East,1150,6.66178,6.55525,6.76831,5.00000,7.00000,8.00000,0.50000,10,,,
2009,Rural regions,West,2603,6.68896,6.61051,6.76741,5.00000,7.00000,8.00000,0.50000,10,,,
2009,Rural regions,East,2328,6.71653,6.63979,6.79327,5.00000,7.00000,8.00000,0.50000,10,,,
2010,Urban regions,West,11317,6.66684,6.62990,6.70377,5.00000,7.00000,8.00000,0.50000,10,,,
2010,Urban regions,East,1462,6.70729,6.60854,6.80603,5.00000,7.00000,8.00000,0.50000,10,,,
2010,Rural regions,West,3900,6.76582,6.70201,6.82963,5.00000,7.00000,8.00000,0.50000,10,,,
2010,Rural regions,East,2897,6.81062,6.73980,6.88145,5.00000,7.00000,8.00000,0.50000,10,,,
2011,Urban regions,West,12235,6.73304,6.69731,6.76877,5.00000,7.00000,8.00000,0.50000,10,,,
2011,Urban regions,East,1631,6.74985,6.65630,6.84340,5.00000,7.00000,8.00000,0.50000,10,,,
2011,Rural regions,West,4501,6.81694,6.75759,6.87629,5.00000,7.00000,8.00000,0.50000,10,,,
2011,Rural regions,East,3061,6.76261,6.69509,6.83012,5.00000,7.00000,8.00000,0.50000,10,,,
2012,Urban regions,West,12433,6.81442,6.78038,6.84845,5.00000,7.00000,8.00000,0.50000,10,,,
2012,Urban regions,East,1667,6.81025,6.71677,6.90373,5.00000,7.00000,8.00000,0.50000,10,,,
2012,Rural regions,West,4818,6.91163,6.85425,6.96901,5.00000,7.00000,8.00000,0.50000,10,,,
2012,Rural regions,East,3177,6.76991,6.70405,6.83577,5.00000,7.00000,8.00000,0.50000,10,,,
2013,Urban regions,West,12018,6.81087,6.77561,6.84614,5.00000,7.00000,8.00000,0.50000,10,,,
2013,Urban regions,East,1550,6.77418,6.67294,6.87542,5.00000,7.00000,8.00000,0.50000,10,,,
2013,Rural regions,West,4745,6.92092,6.86364,6.97821,6.00000,7.00000,8.00000,3.00000,10,,,
2013,Rural regions,East,3110,6.85789,6.78737,6.92841,5.00000,7.00000,8.00000,0.50000,10,,,
2014,Urban regions,West,13234,6.80952,6.77596,6.84308,5.00000,7.00000,8.00000,0.50000,10,,,
2014,Urban regions,East,1558,6.73892,6.64149,6.83635,5.00000,7.00000,8.00000,0.50000,10,,,
