year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,2192,6.38889,6.27871,6.49908,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1984,female,5594,7.20021,7.13983,7.26058,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1985,male,1494,6.39622,6.27550,6.51694,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1985,female,4898,7.14047,7.07916,7.20177,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1986,male,1655,6.42700,6.31643,6.53756,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1986,female,4696,7.06136,7.00015,7.12257,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1987,male,1674,6.50219,6.39718,6.60719,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1987,female,4651,7.13569,7.07664,7.19474,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1988,male,1623,6.38912,6.27939,6.49885,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,female,4459,6.95906,6.89772,7.02040,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,male,1687,6.38016,6.27397,6.48636,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1989,female,4346,6.86437,6.80233,6.92640,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,male,2042,6.39066,6.29557,6.48574,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1990,female,4314,6.84395,6.78229,6.90561,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,male,,,,,,,,,,,,
1991,female,,,,,,,,,,,,
1992,male,,,,,,,,,,,,
1992,female,,,,,,,,,,,,
1993,male,2877,6.33295,6.25389,6.41202,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1993,female,5701,6.57131,6.51661,6.62600,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,male,2849,6.28745,6.20655,6.36834,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1994,female,5743,6.58387,6.53023,6.63751,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,male,3155,6.32107,6.24424,6.39790,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1995,female,5922,6.59636,6.54293,6.64980,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,male,3124,6.36651,6.29301,6.44001,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1996,female,5838,6.56882,6.51559,6.62205,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,male,3181,6.35139,6.27706,6.42573,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1997,female,5701,6.53938,6.48674,6.59203,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,male,3508,6.46484,6.39290,6.53677,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,female,6379,6.60810,6.55769,6.65851,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,male,3536,6.38782,6.31660,6.45904,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1999,female,6151,6.57486,6.52316,6.62655,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,male,6337,6.41229,6.35659,6.46800,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,female,10953,6.72821,6.68961,6.76681,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,male,5939,6.48647,6.43021,6.54273,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2001,female,10052,6.73510,6.69537,6.77482,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,male,6173,6.37246,6.31816,6.42677,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2002,female,10387,6.62407,6.58504,6.66310,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,male,6359,6.45862,6.40592,6.51132,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2003,female,10058,6.63866,6.59933,6.67799,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,male,6267,6.42301,6.36978,6.47625,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,female,9888,6.60313,6.56433,6.64193,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,male,6113,6.42685,6.37220,6.48149,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2005,female,9477,6.59310,6.55239,6.63382,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,male,6607,6.46121,6.40957,6.51285,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2006,female,10141,6.60608,6.56644,6.64572,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,male,6272,6.57453,6.52315,6.62591,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2007,female,9506,6.61044,6.57035,6.65053,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,male,5991,6.61164,6.56017,6.66312,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2008,female,8843,6.65885,6.61784,6.69986,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,male,5728,6.60798,6.55481,6.66115,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2009,female,8309,6.68737,6.64559,6.72914,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2010,male,7729,6.70770,6.66245,6.75295,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
