year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,7786,6.98214,6.92832,7.03596,5.00000,7.00000,9.00000,0,10,,,
1985,West,6392,6.96806,6.91275,7.02338,5.00000,7.00000,9.00000,0,10,,,
1986,West,6351,6.89720,6.84313,6.95126,5.00000,7.00000,8.00000,0.50000,10,,,
1987,West,6325,6.96690,6.91488,7.01891,5.00000,7.00000,8.00000,0.50000,10,,,
1988,West,6082,6.80361,6.74956,6.85767,5.00000,7.00000,8.00000,0.50000,10,,,
1989,West,6033,6.72645,6.67250,6.78040,5.00000,7.00000,8.00000,0.50000,10,,,
1990,West,6356,6.69619,6.64412,6.74827,5.00000,7.00000,8.00000,0.50000,10,,,
1990,East,,,,,,,,,,,,
1991,West,,,,,,,,,,,,
1991,East,,,,,,,,,,,,
1992,West,,,,,,,,,,,,
1992,East,,,,,,,,,,,,
1993,West,6311,6.53186,6.47964,6.58409,5.00000,7.00000,8.00000,0.50000,10,,,
1993,East,2267,6.31201,6.22254,6.40148,5.00000,6.00000,8.00000,0.50000,10,,,
1994,West,6249,6.53887,6.48631,6.59143,5.00000,7.00000,8.00000,0.50000,10,,,
1994,East,2343,6.24590,6.16015,6.33165,5.00000,6.00000,8.00000,0.50000,10,,,
1995,West,6720,6.53986,6.48854,6.59118,5.00000,7.00000,8.00000,0.50000,10,,,
1995,East,2357,6.31981,6.23520,6.40443,5.00000,6.00000,8.00000,0.50000,10,,,
1996,West,6613,6.51886,6.46839,6.56933,5.00000,7.00000,8.00000,0.50000,10,,,
1996,East,2349,6.39304,6.31061,6.47547,5.00000,7.00000,8.00000,0.50000,10,,,
1997,West,6503,6.48750,6.43693,6.53806,5.00000,7.00000,8.00000,0.50000,10,,,
1997,East,2379,6.40109,6.31973,6.48246,5.00000,7.00000,8.00000,0.50000,10,,,
1998,West,7255,6.57497,6.52611,6.62384,5.00000,7.00000,8.00000,0.50000,10,,,
1998,East,2632,6.47710,6.40111,6.55308,5.00000,7.00000,8.00000,0.50000,10,,,
1999,West,7078,6.51324,6.46352,6.56296,5.00000,7.00000,8.00000,0.50000,10,,,
1999,East,2609,6.47157,6.39593,6.54722,5.00000,7.00000,8.00000,0.50000,10,,,
2000,West,13249,6.62671,6.58990,6.66352,5.00000,7.00000,8.00000,0.50000,10,,,
2000,East,4041,6.53246,6.46884,6.59608,5.00000,7.00000,8.00000,0.50000,10,,,
2001,West,12075,6.65575,6.61776,6.69374,5.00000,7.00000,8.00000,0.50000,10,,,
2001,East,3916,6.57395,6.51137,6.63653,5.00000,7.00000,8.00000,0.50000,10,,,
2002,West,12689,6.54530,6.50860,6.58201,5.00000,7.00000,8.00000,0.50000,10,,,
2002,East,3871,6.45097,6.38776,6.51417,5.00000,7.00000,8.00000,0.50000,10,,,
2003,West,12477,6.58335,6.54678,6.61991,5.00000,7.00000,8.00000,0.50000,10,,,
2003,East,3940,6.49732,6.43506,6.55958,5.00000,7.00000,8.00000,0.50000,10,,,
2004,West,12249,6.56432,6.52794,6.60070,5.00000,7.00000,8.00000,0.50000,10,,,
2004,East,3906,6.38768,6.32498,6.45037,5.00000,7.00000,8.00000,0.50000,10,,,
2005,West,11833,6.53192,6.49412,6.56972,5.00000,7.00000,8.00000,0.50000,10,,,
2005,East,3757,6.49622,6.43068,6.56176,5.00000,7.00000,8.00000,0.50000,10,,,
2006,West,12771,6.55632,6.51989,6.59276,5.00000,7.00000,8.00000,0.50000,10,,,
2006,East,3977,6.50094,6.43895,6.56293,5.00000,7.00000,8.00000,0.50000,10,,,
2007,West,12005,6.61267,6.57631,6.64903,5.00000,7.00000,8.00000,0.50000,10,,,
2007,East,3773,6.52091,6.45680,6.58502,5.00000,7.00000,8.00000,0.50000,10,,,
