year,quintil_oecd,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,1st Quintile,Urban regions,1018,6.75812,6.61962,6.89662,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,1st Quintile,Rural regions,316,6.99382,6.73292,7.25472,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,2nd Quintile,Urban regions,976,6.99000,6.85090,7.12910,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1985,2nd Quintile,Rural regions,287,7.27031,7.00917,7.53144,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1985,3rd Quintile,Urban regions,972,7.09511,6.96007,7.23016,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,3rd Quintile,Rural regions,274,7.17933,6.91092,7.44774,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1985,4th Quintile,Urban regions,1037,7.00902,6.87599,7.14205,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1985,4th Quintile,Rural regions,241,7.03624,6.73420,7.33829,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,5th Quintile,Urban regions,1011,6.77446,6.63010,6.91883,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1985,5th Quintile,Rural regions,255,7.03952,6.75162,7.32743,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1986,1st Quintile,Urban regions,1033,6.78421,6.64674,6.92169,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,1st Quintile,Rural regions,274,7.25570,6.99031,7.52110,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1986,2nd Quintile,Urban regions,942,7.10438,6.96674,7.24203,5.00000,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
1986,2nd Quintile,Rural regions,299,7.08480,6.85063,7.31898,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1986,3rd Quintile,Urban regions,996,6.77054,6.63784,6.90324,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,3rd Quintile,Rural regions,256,7.09112,6.83918,7.34305,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1986,4th Quintile,Urban regions,1032,6.92383,6.78774,7.05992,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1986,4th Quintile,Rural regions,270,6.94810,6.68876,7.20743,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1986,5th Quintile,Urban regions,1020,6.69060,6.55180,6.82939,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,5th Quintile,Rural regions,225,6.88134,6.59750,7.16518,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,7.00000,8.00000
1987,1st Quintile,Urban regions,1003,6.90290,6.77305,7.03275,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,1st Quintile,Rural regions,306,7.08474,6.84839,7.32109,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1987,2nd Quintile,Urban regions,953,7.04361,6.90953,7.17769,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1987,2nd Quintile,Rural regions,269,7.11801,6.85991,7.37611,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1987,3rd Quintile,Urban regions,991,7.06292,6.93328,7.19257,5.00000,7.00000,9.00000,1.00000,10.00000,7.00000,7.00000,8.00000
1987,3rd Quintile,Rural regions,277,7.29309,7.05672,7.52947,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1987,4th Quintile,Urban regions,1058,6.88750,6.76412,7.01088,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,4th Quintile,Rural regions,264,7.17238,6.91828,7.42649,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1987,5th Quintile,Urban regions,976,6.83892,6.70127,6.97656,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,5th Quintile,Rural regions,225,6.47620,6.18920,6.76321,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,1st Quintile,Urban regions,973,6.69976,6.56193,6.83758,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,1st Quintile,Rural regions,291,6.78029,6.52456,7.03602,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1988,2nd Quintile,Urban regions,986,6.89414,6.75973,7.02855,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,2nd Quintile,Rural regions,257,7.12686,6.87246,7.38125,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1988,3rd Quintile,Urban regions,934,6.75618,6.62307,6.88930,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,3rd Quintile,Rural regions,250,7.13375,6.87834,7.38915,6.00000,7.00000,8.02758,2.95862,10.00000,7.00000,7.00000,8.00000
1988,4th Quintile,Urban regions,984,6.83734,6.70662,6.96806,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,4th Quintile,Rural regions,268,7.02195,6.79021,7.25370,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1988,5th Quintile,Urban regions,945,6.65261,6.51150,6.79371,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,5th Quintile,Rural regions,193,6.56675,6.21595,6.91754,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1989,1st Quintile,Urban regions,995,6.65640,6.51932,6.79348,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,1st Quintile,Rural regions,269,6.78701,6.52035,7.05367,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,2nd Quintile,Urban regions,972,6.84720,6.71514,6.97927,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,2nd Quintile,Rural regions,266,6.75404,6.49563,7.01245,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,3rd Quintile,Urban regions,940,6.86500,6.72932,7.00068,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,3rd Quintile,Rural regions,260,6.74524,6.47879,7.01169,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1989,4th Quintile,Urban regions,997,6.70515,6.57684,6.83346,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,4th Quintile,Rural regions,239,6.67418,6.40779,6.94057,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,5th Quintile,Urban regions,892,6.55732,6.41538,6.69927,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1989,5th Quintile,Rural regions,202,6.71466,6.42355,7.00578,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1990,1st Quintile,Urban regions,1001,6.63224,6.49478,6.76970,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,1st Quintile,Rural regions,320,6.52183,6.26055,6.78311,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1990,2nd Quintile,Urban regions,1009,6.80667,6.68240,6.93093,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,2nd Quintile,Rural regions,272,6.77151,6.50980,7.03321,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1990,3rd Quintile,Urban regions,1046,6.63825,6.51472,6.76178,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1990,3rd Quintile,Rural regions,243,6.94511,6.70449,7.18574,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1990,4th Quintile,Urban regions,992,6.79197,6.66348,6.92046,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,4th Quintile,Rural regions,300,6.52334,6.27926,6.76742,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1990,5th Quintile,Urban regions,962,6.55832,6.42189,6.69474,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,5th Quintile,Rural regions,210,7.08785,6.80682,7.36888,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1991,1st Quintile,Urban regions,,,,,,,,,,,,
1991,1st Quintile,Rural regions,,,,,,,,,,,,
1991,2nd Quintile,Urban regions,,,,,,,,,,,,
1991,2nd Quintile,Rural regions,,,,,,,,,,,,
1991,3rd Quintile,Urban regions,,,,,,,,,,,,
1991,3rd Quintile,Rural regions,,,,,,,,,,,,
1991,4th Quintile,Urban regions,,,,,,,,,,,,
1991,4th Quintile,Rural regions,,,,,,,,,,,,
1991,5th Quintile,Urban regions,,,,,,,,,,,,
1991,5th Quintile,Rural regions,,,,,,,,,,,,
1992,1st Quintile,Urban regions,,,,,,,,,,,,
1992,1st Quintile,Rural regions,,,,,,,,,,,,
1992,2nd Quintile,Urban regions,,,,,,,,,,,,
1992,2nd Quintile,Rural regions,,,,,,,,,,,,
1992,3rd Quintile,Urban regions,,,,,,,,,,,,
1992,3rd Quintile,Rural regions,,,,,,,,,,,,
1992,4th Quintile,Urban regions,,,,,,,,,,,,
1992,4th Quintile,Rural regions,,,,,,,,,,,,
1992,5th Quintile,Urban regions,,,,,,,,,,,,
1992,5th Quintile,Rural regions,,,,,,,,,,,,
1993,1st Quintile,Urban regions,1037,6.19757,6.06131,6.33384,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1993,1st Quintile,Rural regions,820,6.18426,6.03268,6.33585,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1993,2nd Quintile,Urban regions,1101,6.70395,6.57668,6.83122,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,2nd Quintile,Rural regions,782,6.60811,6.45871,6.75752,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,3rd Quintile,Urban regions,1086,6.60548,6.47980,6.73117,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,3rd Quintile,Rural regions,581,6.61563,6.43921,6.79205,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1993,4th Quintile,Urban regions,1199,6.46778,6.34917,6.58638,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1993,4th Quintile,Rural regions,466,6.43925,6.24882,6.62969,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1993,5th Quintile,Urban regions,1226,6.57690,6.46512,6.68868,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
