year,age_gr,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,West,,,,,,,,,,,,
1984,17-29 y.,West,2440,2.15392,2.09336,2.21448,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.00000
1984,30-45 y.,West,2276,1.69349,1.64517,1.74181,1.00000,1.00000,2.00000,1.00000,3.50000,1.00000,1.00000,1.00000
1984,46-65 y.,West,2022,2.01098,1.94413,2.07783,1.00000,2.00000,2.00000,1.00000,3.50000,2.00000,1.00000,2.00000
1984,66 and older,West,786,2.64669,2.51439,2.77898,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.00000
1985,0-16 y.,West,,,,,,,,,,,,
1985,17-29 y.,West,3125,1.84613,1.78623,1.90604,1.00000,2.00000,2.00000,0.00000,3.50000,2.00000,1.00000,2.00000
1985,30-45 y.,West,3462,1.28805,1.23860,1.33750,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1985,46-65 y.,West,3287,1.45782,1.39915,1.51649,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1985,66 and older,West,1095,1.96822,1.83342,2.10302,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,1.00000,2.00000
1986,0-16 y.,West,,,,,,,,,,,,
1986,17-29 y.,West,3047,1.70210,1.64343,1.76078,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
1986,30-45 y.,West,3263,1.23709,1.18892,1.28525,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1986,46-65 y.,West,3217,1.38262,1.32597,1.43928,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1986,66 and older,West,1023,1.86038,1.73702,1.98375,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,2.00000
1987,0-16 y.,West,,,,,,,,,,,,
1987,17-29 y.,West,2998,1.75300,1.68745,1.81856,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
1987,30-45 y.,West,3165,1.23867,1.18560,1.29175,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1987,46-65 y.,West,3199,1.42994,1.37267,1.48720,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1987,66 and older,West,1057,1.84755,1.73024,1.96487,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,1.00000,2.00000
1988,0-16 y.,West,,,,,,,,,,,,
1988,17-29 y.,West,2868,1.68723,1.62632,1.74815,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
1988,30-45 y.,West,2943,1.26971,1.21789,1.32153,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
