year,age_gr,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,Pre-primary Level,,,,,,,,,,,,
1984,0-16 y.,Primary Level,,,,,,,,,,,,
1984,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1984,17-29 y.,Pre-primary Level,164,2.43871,2.21615,2.66128,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.00000
1984,17-29 y.,Primary Level,113,2.87637,2.44167,3.31106,1.00000,2.00000,4.00000,1.00000,8.50000,2.00000,2.00000,3.00000
1984,17-29 y.,Lower Secondary Level,753,2.23378,2.11468,2.35288,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.00000
1984,17-29 y.,Upper Secondary Level,1137,2.10376,2.01986,2.18766,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.00000
1984,17-29 y.,Post-secondary Non-tertiary Level,94,1.95294,1.65150,2.25438,1.00000,1.00000,2.00000,1.00000,3.50000,1.00000,1.00000,2.00000
1984,17-29 y.,First Stage of Tertiary Education,82,1.82976,1.58514,2.07438,1.00000,2.00000,2.00000,1.00000,3.50000,2.00000,1.00000,2.00000
1984,17-29 y.,Second Stage of Tertiary Education,85,1.68822,1.45107,1.92537,1.00000,1.00000,2.00000,1.00000,3.50000,1.00000,1.00000,2.00000
1984,30-45 y.,Primary Level,173,2.05397,1.80893,2.29901,1.00000,1.00000,3.00000,1.00000,6.00000,1.00000,1.00000,2.00000
1984,30-45 y.,Lower Secondary Level,431,1.76814,1.64756,1.88872,1.00000,1.00000,2.00000,1.00000,3.50000,1.00000,1.00000,2.00000
1984,30-45 y.,Upper Secondary Level,1174,1.70871,1.63805,1.77937,1.00000,1.00000,2.00000,1.00000,3.50000,1.00000,1.00000,1.00000
1984,30-45 y.,Post-secondary Non-tertiary Level,66,1.71171,1.52143,1.90198,1.00000,2.00000,2.00000,1.00000,3.50000,2.00000,1.00000,2.00000
1984,30-45 y.,First Stage of Tertiary Education,164,1.61025,1.47049,1.75001,1.00000,1.00000,2.00000,1.00000,3.50000,1.00000,1.00000,1.02500
1984,30-45 y.,Second Stage of Tertiary Education,251,1.52519,1.42389,1.62649,1.00000,1.00000,2.00000,1.00000,3.50000,1.00000,1.00000,1.00000
1984,46-65 y.,Primary Level,178,1.98650,1.76766,2.20533,1.00000,2.00000,2.00000,1.00000,3.50000,2.00000,1.00000,2.00000
1984,46-65 y.,Lower Secondary Level,607,2.14020,2.00986,2.27055,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,1.00000,2.00000
1984,46-65 y.,Upper Secondary Level,909,1.99336,1.89469,2.09204,1.00000,2.00000,2.00000,1.00000,3.50000,2.00000,1.00000,2.00000
1984,46-65 y.,Post-secondary Non-tertiary Level,39,1.97196,1.32440,2.61953,1.00000,1.00000,2.00000,1.00000,3.50000,1.00000,1.00000,2.00000
1984,46-65 y.,First Stage of Tertiary Education,125,1.75202,1.52940,1.97464,1.00000,1.00000,2.00000,1.00000,3.50000,1.00000,1.00000,1.00000
1984,46-65 y.,Second Stage of Tertiary Education,155,1.85421,1.65160,2.05682,1.00000,1.00000,2.00000,1.00000,3.50000,1.00000,1.00000,2.00000
1984,66 and older,Primary Level,,,,,,,,,,,,
1984,66 and older,Lower Secondary Level,273,2.41225,2.20173,2.62276,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.00000
1984,66 and older,Upper Secondary Level,377,2.84350,2.64599,3.04100,1.00000,2.00000,4.00000,1.00000,8.50000,2.00000,2.00000,3.00000
1984,66 and older,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,66 and older,First Stage of Tertiary Education,58,2.69979,2.20338,3.19619,2.00000,2.00000,3.00000,1.00000,4.50000,2.00000,2.00000,3.00000
1984,66 and older,Second Stage of Tertiary Education,50,2.62603,2.04140,3.21065,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.00000
1985,0-16 y.,Pre-primary Level,,,,,,,,,,,,
1985,0-16 y.,Lower Secondary Level,,,,,,,,,,,,
1985,0-16 y.,Upper Secondary Level,,,,,,,,,,,,
1985,17-29 y.,Pre-primary Level,187,2.36188,2.13860,2.58515,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,3.00000
1985,17-29 y.,Primary Level,161,1.72097,1.37245,2.06948,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1985,17-29 y.,Lower Secondary Level,954,1.91594,1.80450,2.02739,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
1985,17-29 y.,Upper Secondary Level,1426,1.75980,1.67329,1.84631,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,2.00000
1985,17-29 y.,Post-secondary Non-tertiary Level,109,1.69034,1.42640,1.95429,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,2.00000
