year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,male,4248,1.59160,1.53715,1.64605,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1985,Urban regions,female,4396,1.66260,1.60676,1.71844,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1985,Rural regions,male,1137,1.47050,1.37617,1.56483,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1985,Rural regions,female,1188,1.55215,1.46508,1.63922,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1986,Urban regions,male,4125,1.51164,1.45892,1.56436,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1986,Urban regions,female,4197,1.53981,1.48745,1.59217,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1986,Rural regions,male,1089,1.34518,1.26473,1.42562,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1986,Rural regions,female,1139,1.55079,1.45813,1.64344,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1987,Urban regions,male,4092,1.53508,1.47930,1.59086,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1987,Urban regions,female,4128,1.62205,1.56547,1.67863,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1987,Rural regions,male,1070,1.34378,1.26047,1.42710,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1987,Rural regions,female,1129,1.42815,1.35083,1.50547,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1988,Urban regions,male,3907,1.51728,1.46136,1.57321,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1988,Urban regions,female,3978,1.56754,1.51395,1.62113,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1988,Rural regions,male,1010,1.39938,1.31111,1.48764,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1988,Rural regions,female,1047,1.47385,1.39167,1.55603,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1989,Urban regions,male,3779,1.55083,1.48834,1.61332,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1989,Urban regions,female,3901,1.51200,1.45836,1.56564,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1989,Rural regions,male,970,1.40528,1.30496,1.50560,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1989,Rural regions,female,986,1.30576,1.22836,1.38316,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1990,Urban regions,male,671,1.72112,1.57092,1.87132,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,2.00000
1990,Urban regions,female,764,1.62342,1.49868,1.74816,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1990,Rural regions,male,1361,1.35694,1.26595,1.44793,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1990,Rural regions,female,1474,1.25152,1.16359,1.33945,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1991,Urban regions,male,4214,1.98466,1.92711,2.04222,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1991,Urban regions,female,4422,1.91513,1.85877,1.97148,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1991,Rural regions,male,2267,1.76752,1.69835,1.83668,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,2.00000
1991,Rural regions,female,2401,1.68274,1.61837,1.74710,1.00000,1.00000,2.00000,0.00000,3.50000,1.00000,1.00000,1.00000
1992,Urban regions,male,4158,2.01277,1.94875,2.07678,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1992,Urban regions,female,4390,1.92632,1.86782,1.98482,1.00000,1.03269,2.00000,0.00000,3.50000,1.00000,1.00000,2.00000
1992,Rural regions,male,2175,1.84391,1.76077,1.92706,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,2.00000
1992,Rural regions,female,2316,1.70050,1.62986,1.77113,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1993,Urban regions,male,4134,1.99330,1.92611,2.06048,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,2.00000
1993,Urban regions,female,4357,1.96772,1.90493,2.03052,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1993,Rural regions,male,2147,1.71990,1.64144,1.79835,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1993,Rural regions,female,2312,1.80710,1.72817,1.88603,0.00000,1.00000,2.00000,0.00000,5.00000,1.00000,1.00000,1.00000
1994,Urban regions,male,4037,2.36490,2.29681,2.43299,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
1994,Urban regions,female,4341,2.28352,2.22121,2.34582,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
1994,Rural regions,male,2110,2.09761,2.01357,2.18166,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
1994,Rural regions,female,2255,2.05232,1.97714,2.12751,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
1995,Urban regions,male,4153,2.00751,1.94111,2.07390,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,1.00000,2.00000
1995,Urban regions,female,4474,2.02065,1.95948,2.08183,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
1995,Rural regions,male,2199,1.85388,1.77360,1.93415,0.00000,1.00000,3.00000,0.00000,7.50000,1.00000,1.00000,2.00000
1995,Rural regions,female,2326,1.82900,1.75677,1.90123,1.00000,1.00000,3.00000,0.00000,6.00000,1.00000,1.00000,2.00000
1996,Urban regions,male,4039,2.31412,2.24645,2.38180,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
1996,Urban regions,female,4387,2.23528,2.17240,2.29816,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
1996,Rural regions,male,2173,2.12877,2.05286,2.20467,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
1996,Rural regions,female,2300,2.11222,2.03609,2.18836,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
1997,Urban regions,male,4007,2.06473,1.99764,2.13181,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,1.00000,2.00000
1997,Urban regions,female,4294,2.03730,1.97559,2.09902,1.00000,2.00000,3.00000,0.00000,6.00000,2.00000,2.00000,2.00000
1997,Rural regions,male,2140,1.89326,1.81202,1.97450,0.00000,2.00000,3.00000,0.00000,7.50000,2.00000,1.00000,2.00000
