year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,5876,6.57641,6.45835,6.69448,0.00000,8.00000,10.00000,0.0,24.0,,,
1984,female,6130,2.70174,2.60404,2.79944,0.00000,0.00000,6.00000,0.0,15.00000,,,
1985,male,5386,6.35414,6.22709,6.48119,0.00000,9.00000,10.00000,0.0,20.0,,,
1985,female,5570,2.92037,2.81427,3.02647,0.00000,0.00000,7.00000,0.0,17.50000,,,
1986,male,5191,6.47709,6.34785,6.60632,0.00000,9.00000,10.00000,0.0,18.0,,,
1986,female,5302,3.01626,2.90550,3.12702,0.00000,0.00000,7.00000,0.0,17.50000,,,
1987,male,5113,6.60918,6.47977,6.73860,0.00000,9.00000,10.00000,0.0,24.0,,,
1987,female,5217,3.09580,2.98374,3.20785,0.00000,0.00000,8.00000,0.0,16.0,,,
1988,male,4864,6.56930,6.43635,6.70224,0.00000,9.00000,10.00000,0.0,24.0,,,
1988,female,4988,3.08887,2.97445,3.20329,0.00000,0.00000,8.00000,0.0,16.0,,,
1989,male,4711,6.60791,6.47375,6.74207,0.00000,9.00000,10.00000,0.0,24.0,,,
1989,female,4862,3.19788,3.08075,3.31501,0.00000,0.00000,8.00000,0.0,20.00000,,,
1990,No answer / don't know,,,,,,,,,,,,
1990,male,6739,1.84077,1.75155,1.92998,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,female,7087,1.25229,1.18142,1.32316,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,male,6296,6.75449,6.64282,6.86617,0.00000,9.00000,10.00000,0.0,18.0,,,
1991,female,6633,3.57719,3.47535,3.67902,0.00000,0.00000,8.00000,0.0,16.0,,,
1992,male,6209,6.66654,6.55191,6.78117,0.00000,9.00000,10.00000,0.0,18.0,,,
1992,female,6516,3.52250,3.41988,3.62513,0.00000,0.00000,8.00000,0.0,16.0,,,
1993,male,6081,6.64046,6.52437,6.75655,0.00000,9.00000,10.00000,0.0,18.0,,,
1993,female,6473,3.49972,3.39701,3.60243,0.00000,0.00000,8.00000,0.0,16.0,,,
1994,male,5941,6.47459,6.35624,6.59294,0.00000,9.00000,10.00000,0.0,18.0,,,
1994,female,6404,3.42449,3.32156,3.52741,0.00000,0.00000,8.00000,0.0,16.0,,,
1995,male,6214,6.36970,6.25273,6.48668,0.00000,8.00000,10.00000,0.0,24.0,,,
1995,female,6717,3.33529,3.23622,3.43435,0.00000,0.00000,8.00000,0.0,16.0,,,
1996,male,6084,6.34597,6.22676,6.46518,0.00000,9.00000,10.00000,0.0,18.0,,,
1996,female,6562,3.34705,3.24644,3.44767,0.00000,0.00000,8.00000,0.0,16.0,,,
1997,male,5978,6.16763,6.04738,6.28788,0.00000,8.00000,10.00000,0.0,24.0,,,
1997,female,6410,3.32550,3.22371,3.42730,0.00000,0.00000,8.00000,0.0,16.0,,,
1998,male,6460,6.05987,5.94287,6.17688,0.00000,8.00000,10.00000,0.0,24.0,,,
1998,female,6968,3.17425,3.07785,3.27066,0.00000,0.00000,8.00000,0.0,15.0,,,
1999,male,6473,6.15611,6.04046,6.27176,0.00000,8.00000,10.00000,0.0,24.0,,,
1999,female,6933,3.35276,3.25545,3.45008,0.00000,0.00000,8.00000,0.0,15.0,,,
2000,male,11426,6.16161,6.07424,6.24897,0.00000,8.00000,10.00000,0.0,24.0,,,
2000,female,12360,3.36632,3.29341,3.43923,0.00000,0.00000,8.00000,0.0,20.00000,,,
2001,male,10358,6.12989,6.03760,6.22218,0.00000,8.00000,10.00000,0.0,24.0,,,
2001,female,11192,3.43886,3.36195,3.51577,0.00000,0.00000,8.00000,0.0,17.0,,,
2002,male,10958,5.89196,5.80213,5.98179,0.00000,8.00000,10.00000,0.0,24.0,,,
2002,female,11712,3.31235,3.23914,3.38556,0.00000,0.00000,8.00000,0.0,18.0,,,
2003,male,10420,5.79230,5.70060,5.88399,0.00000,8.00000,10.00000,0.0,24.0,,,
