year,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,1st Quintile,2449,2.46025,2.29808,2.62242,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1984,2nd Quintile,2357,3.81177,3.63015,3.99339,0.00000,0.00000,8.00000,0.0,20.00000,0.0,0.00000,0.00000
1984,3rd Quintile,2323,4.55481,4.36634,4.74328,0.00000,4.00000,9.00000,0.0,17.0,4.0,2.00000,5.00000
1984,4th Quintile,2451,5.22980,5.04771,5.41188,0.00000,7.00000,9.00000,0.0,22.50000,7.0,6.00000,8.00000
1984,5th Quintile,2403,6.24327,6.05966,6.42688,0.00000,8.00000,10.00000,0.0,17.0,8.0,8.00000,8.00000
1985,1st Quintile,2243,2.62308,2.45086,2.79530,0.00000,0.00000,6.00000,0.0,15.00000,0.0,0.00000,0.00000
1985,2nd Quintile,2144,3.63348,3.43845,3.82851,0.00000,0.00000,9.00000,0.0,20.0,0.0,0.00000,0.00000
1985,3rd Quintile,2200,4.51165,4.31576,4.70754,0.00000,3.00000,9.00000,0.0,20.0,3.0,0.00000,4.00000
1985,4th Quintile,2191,5.44208,5.24814,5.63603,0.00000,8.00000,9.00000,0.0,17.0,8.0,7.00000,8.00000
1985,5th Quintile,2171,6.14563,5.95217,6.33909,0.00000,8.00000,10.00000,0.0,22.0,8.0,8.00000,8.00000
1986,1st Quintile,2052,2.44958,2.27459,2.62457,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1986,2nd Quintile,2078,3.84567,3.64455,4.04678,0.00000,0.00000,9.00000,0.0,22.50000,0.0,0.00000,0.00000
1986,3rd Quintile,2078,4.78808,4.58519,4.99098,0.00000,5.00000,9.00000,0.0,16.0,5.0,3.00000,6.00000
1986,4th Quintile,2200,5.55663,5.36206,5.75120,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
1986,5th Quintile,2079,6.27654,6.07673,6.47636,0.00000,8.00000,10.00000,0.0,20.0,8.0,8.00000,9.00000
1987,1st Quintile,2010,2.31685,2.14412,2.48958,0.00000,0.00000,4.00000,0.0,10.00000,0.0,0.00000,0.00000
1987,2nd Quintile,2037,4.00008,3.79794,4.20222,0.00000,0.00000,9.00000,0.0,20.0,0.0,0.00000,0.00000
1987,3rd Quintile,2074,4.77768,4.57323,4.98213,0.00000,5.00000,9.00000,0.0,18.0,5.0,3.00000,6.00000
1987,4th Quintile,2136,5.79576,5.60011,5.99141,0.00000,8.00000,10.00000,0.0,20.0,8.0,8.00000,8.00000
1987,5th Quintile,2070,6.51996,6.32211,6.71781,0.00000,9.00000,10.00000,0.0,24.0,9.0,8.00000,9.00000
1988,1st Quintile,1946,2.39828,2.22044,2.57612,0.00000,0.00000,4.00000,0.0,10.00000,0.0,0.00000,0.00000
1988,2nd Quintile,1959,3.69721,3.49498,3.89944,0.00000,0.00000,9.00000,0.0,22.50000,0.0,0.00000,0.00000
1988,3rd Quintile,1979,4.83840,4.63048,5.04632,0.00000,5.00000,9.00000,0.0,18.0,5.0,3.00000,6.00000
1988,4th Quintile,2049,5.71521,5.51296,5.91745,0.00000,8.00000,10.00000,0.0,20.0,8.0,8.00000,8.00000
1988,5th Quintile,1917,6.64842,6.44543,6.85140,0.00000,9.00000,10.00000,0.0,24.0,9.0,9.00000,9.00000
1989,1st Quintile,1911,2.51491,2.33191,2.69792,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1989,2nd Quintile,1950,3.99206,3.78786,4.19626,0.00000,0.00000,9.00000,0.0,17.0,0.0,0.00000,0.02500
1989,3rd Quintile,1872,4.84979,4.63848,5.06110,0.00000,5.00000,9.00000,0.0,20.0,5.0,4.00000,6.00000
1989,4th Quintile,1994,5.73465,5.52866,5.94065,0.00000,8.00000,10.00000,0.0,19.0,8.0,8.00000,8.00000
1989,5th Quintile,1845,6.61548,6.40784,6.82313,0.00000,9.00000,10.00000,0.0,24.0,9.0,9.00000,9.00000
1990,1st Quintile,1903,0.26415,0.20894,0.31937,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,2nd Quintile,1889,0.24516,0.19312,0.29721,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,3rd Quintile,1895,0.30559,0.24479,0.36639,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,4th Quintile,1943,0.32612,0.26144,0.39080,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,5th Quintile,1827,0.32433,0.26168,0.38699,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1991,1st Quintile,1749,2.80391,2.60866,2.99916,0.00000,0.00000,8.00000,0.0,15.0,0.0,0.00000,0.00000
1991,2nd Quintile,1797,4.04370,3.83448,4.25293,0.00000,0.00000,9.00000,0.0,16.0,0.0,0.00000,2.00000
1991,3rd Quintile,1788,5.14795,4.93573,5.36018,0.00000,7.00000,9.00000,0.0,18.0,7.0,5.00000,8.00000
1991,4th Quintile,1859,5.92588,5.72191,6.12986,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
1991,5th Quintile,1751,6.77428,6.57221,6.97635,2.00000,9.00000,10.00000,0.0,16.0,9.0,8.00000,9.00000
1992,1st Quintile,2649,2.63561,2.47818,2.79304,0.00000,0.00000,8.00000,0.0,15.0,0.0,0.00000,0.00000
1992,2nd Quintile,2741,4.48851,4.31454,4.66248,0.00000,3.00000,9.00000,0.0,16.0,3.0,0.00000,5.00000
1992,3rd Quintile,2537,5.11285,4.93211,5.29360,0.00000,7.00000,9.00000,0.0,18.0,7.0,6.00000,8.00000
1992,4th Quintile,2497,5.83533,5.65803,6.01264,0.00000,8.00000,10.00000,0.0,18.0,8.0,8.00000,8.00000
1992,5th Quintile,2299,6.77227,6.59215,6.95239,1.00000,9.00000,10.00000,0.0,16.0,9.0,8.00000,9.00000
1993,1st Quintile,2478,2.62397,2.45975,2.78818,0.00000,0.00000,7.00000,0.0,15.0,0.0,0.00000,0.00000
1993,2nd Quintile,2725,4.15431,3.98061,4.32802,0.00000,0.00000,9.00000,0.0,18.0,0.0,0.00000,2.00000
1993,3rd Quintile,2560,5.07053,4.89097,5.25010,0.00000,6.00000,9.00000,0.0,16.0,6.0,5.00000,8.00000
1993,4th Quintile,2507,5.89908,5.72342,6.07474,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
1993,5th Quintile,2282,6.89207,6.71481,7.06932,3.00000,9.00000,10.00000,0.0,17.0,9.0,8.00000,9.00000
1994,1st Quintile,2403,2.60601,2.44087,2.77115,0.00000,0.00000,6.00000,0.0,15.00000,0.0,0.00000,0.00000
1994,2nd Quintile,2566,3.96998,3.79229,4.14766,0.00000,0.00000,9.00000,0.0,18.0,0.0,0.00000,0.00000
1994,3rd Quintile,2586,4.87251,4.69465,5.05037,0.00000,5.00000,9.00000,0.0,16.0,5.0,4.00000,6.00000
1994,4th Quintile,2446,5.92626,5.74562,6.10691,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,8.00000
1994,5th Quintile,2337,6.63231,6.45494,6.80969,0.00000,8.00000,10.00000,0.0,16.0,8.0,8.00000,9.00000
1995,1st Quintile,2466,2.85757,2.69089,3.02425,0.00000,0.00000,8.00000,0.0,18.0,0.0,0.00000,0.00000
