year,quintil_oecd,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,1st Quintile,Urban regions,1728,2.65720,2.46085,2.85355,0.00000,0.00000,6.00000,0.0,15.00000,0.0,0.00000,0.00000
1985,1st Quintile,Rural regions,515,2.53924,2.17973,2.89875,0.00000,0.00000,5.12533,0.0,12.81333,0.0,0.00000,0.00000
1985,2nd Quintile,Urban regions,1649,3.51374,3.29323,3.73425,0.00000,0.00000,9.00000,0.0,20.0,0.0,0.00000,0.00000
1985,2nd Quintile,Rural regions,495,3.96403,3.54928,4.37878,0.00000,0.00000,9.00000,0.0,17.0,0.0,0.00000,1.02500
1985,3rd Quintile,Urban regions,1723,4.60218,4.37837,4.82599,0.00000,4.00000,9.00000,0.0,20.0,4.0,0.00000,5.00000
1985,3rd Quintile,Rural regions,477,4.25274,3.84561,4.65986,0.00000,2.00000,9.00000,0.0,16.0,2.0,0.00000,5.00000
1985,4th Quintile,Urban regions,1790,5.48569,5.26983,5.70156,0.00000,8.00000,10.00000,0.0,17.0,8.0,7.00000,8.00000
1985,4th Quintile,Rural regions,401,5.27155,4.82811,5.71499,0.00000,7.00000,9.00000,0.0,15.0,7.0,5.00000,8.00000
1985,5th Quintile,Urban regions,1735,6.21822,6.00278,6.43366,0.00000,8.00000,10.00000,0.0,22.0,8.0,8.00000,9.00000
1985,5th Quintile,Rural regions,436,5.87124,5.43211,6.31037,0.00000,8.00000,10.00000,0.0,15.0,8.0,7.00000,8.00000
1986,1st Quintile,Urban regions,1614,2.47932,2.27973,2.67890,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1986,1st Quintile,Rural regions,438,2.36524,1.99829,2.73219,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1986,2nd Quintile,Urban regions,1585,3.73758,3.50803,3.96712,0.00000,0.00000,9.00000,0.0,22.50000,0.0,0.00000,0.00000
1986,2nd Quintile,Rural regions,493,4.12810,3.71183,4.54437,0.00000,0.00000,9.00000,0.0,16.0,0.0,0.00000,4.00000
