year,regtyp,pgfamstd,proportion,n,lower_confidence,upper_confidence
1987,Staedtischer Raum,"Verheiratet, getrennt lebend",0.018653770232925384,13496,0.01637107476147468,0.020936465704376087
1987,Laendlicher Raum,Verwitwet,0.015495459928938018,13496,0.013411618663981308,0.01757930119389473
1987,Laendlicher Raum,Geschieden,0.006217923410975128,13496,0.004891684393343823,0.007544162428606433
1987,Laendlicher Raum,"Verheiratet, getrennt lebend",0.003355704697986577,13496,0.0023800065129080334,0.004331402883065121
1988,Staedtischer Raum,Verheiratet,0.5100525827404887,12817,0.5013980207894789,0.5187071446914985
1988,Staedtischer Raum,Ledig,0.17950304155067534,12817,0.17285892453157967,0.18614715856977102
1988,Laendlicher Raum,Verheiratet,0.13867409011238271,12817,0.1326907416337389,0.14465743859102653
1988,Staedtischer Raum,Verwitwet,0.04887101763068358,12817,0.04513844490655424,0.052603590354812914
1988,Laendlicher Raum,Ledig,0.04639653572533251,12817,0.04275495814617372,0.0500381133044913
1988,Staedtischer Raum,Geschieden,0.030518610165996496,12817,0.02754067667886924,0.03349654365312375
1988,Staedtischer Raum,"Verheiratet, getrennt lebend",0.02113619960820703,12817,0.01864598105725665,0.023626418159157413
1988,Laendlicher Raum,Verwitwet,0.014949994844829364,12817,0.01284906021582125,0.017050929473837476
1988,Laendlicher Raum,Geschieden,0.005670687699762862,12817,0.004370680176946098,0.0069706952225796264
1988,Laendlicher Raum,"Verheiratet, getrennt lebend",0.004227239921641406,12817,0.003104002797868863,0.00535047704541395
1989,Staedtischer Raum,Verheiratet,0.5054641909814324,12393,0.49666157176614223,0.5142668101967225
1989,Staedtischer Raum,Ledig,0.18610079575596816,12393,0.17924863925546192,0.1929529522564744
1989,Laendlicher Raum,Verheiratet,0.13538461538461538,12393,0.1293609063790102,0.14140832439022055
1989,Staedtischer Raum,Verwitwet,0.05007957559681698,12393,0.04623948227068016,0.0539196689229538
1989,Laendlicher Raum,Ledig,0.04562334217506631,12393,0.04194949320047958,0.049297191149653044
1989,Staedtischer Raum,Geschieden,0.03352785145888594,12393,0.030358536649580107,0.03669716626819178
1989,Staedtischer Raum,"Verheiratet, getrennt lebend",0.019522546419098143,12393,0.017086672057973835,0.021958420780222452
1989,Laendlicher Raum,Verwitwet,0.014429708222811671,12393,0.012330089565595639,0.016529326880027704
1989,Laendlicher Raum,Geschieden,0.006259946949602122,12393,0.0048713072720627335,0.007648586627141511
1989,Laendlicher Raum,"Verheiratet, getrennt lebend",0.003607427055702918,12393,0.0025518696272565622,0.004662984484149273
1990,Staedtischer Raum,Verheiratet,0.41959854825568477,18165,0.4124219339950373,0.42677516251633224
1990,Laendlicher Raum,Verheiratet,0.24227834975187024,18165,0.23604745347335698,0.2485092460303835
1990,Staedtischer Raum,Ledig,0.14339678542330198,18165,0.13829998148056605,0.1484935893660379
1990,Laendlicher Raum,Ledig,0.06532849418561588,18165,0.06173498138898452,0.06892200698224725
1990,Staedtischer Raum,Verwitwet,0.040959928894155985,18165,0.0380776477273738,0.04384221006093817
1990,Staedtischer Raum,Geschieden,0.031034738167543145,18165,0.0285129040445734,0.03355657229051289
1990,Laendlicher Raum,Verwitwet,0.02288719354121917,18165,0.020712455286353813,0.025061931796084527
1990,Laendlicher Raum,Geschieden,0.01688763795274424,18165,0.015013832908664534,0.01876144299682395
1990,Staedtischer Raum,"Verheiratet, getrennt lebend",0.013776757277238724,18165,0.01208164101440864,0.015471873540068808
1990,Laendlicher Raum,"Verheiratet, getrennt lebend",0.0038515665506258794,18165,0.002950785790212284,0.004752347311039474
1991,Staedtischer Raum,Verheiratet,0.42118394193694714,17756,0.41392138264114997,0.4284465012327443
1991,Laendlicher Raum,Verheiratet,0.24003931352536478,17756,0.23375699062791885,0.2463216364228107
1991,Staedtischer Raum,Ledig,0.14243592651394874,17756,0.13729517555854162,0.14757667746935585
1991,Laendlicher Raum,Ledig,0.068496257654797,17756,0.06478082642457303,0.07221168888502097
1991,Staedtischer Raum,Verwitwet,0.03976714296514705,17756,0.036892830490658654,0.04264145543963545
1991,Staedtischer Raum,Geschieden,0.03235805549255311,17756,0.029755307898618372,0.03496080308648785
1991,Laendlicher Raum,Verwitwet,0.022680880018144705,17756,0.020490942866162445,0.024870817170126965
1991,Laendlicher Raum,Geschieden,0.01610342481288274,17756,0.014251951943209296,0.01795489768255618
1991,Staedtischer Raum,"Verheiratet, getrennt lebend",0.013230513343917744,17756,0.011549853952938309,0.01491117273489718
1991,Laendlicher Raum,"Verheiratet, getrennt lebend",0.0037045437362969685,17756,0.0028109400714205895,0.0045981474011733475
1992,Staedtischer Raum,Verheiratet,0.42526690391459077,17350,0.4179104210473842,0.43262338678179735
1992,Laendlicher Raum,Verheiratet,0.23356026613028005,17350,0.22726455463195758,0.23985597762860253
1992,Staedtischer Raum,Ledig,0.1431997524369488,17350,0.1379875982209948,0.1484119066529028
1992,Laendlicher Raum,Ledig,0.0693950177935943,17350,0.06561361305432882,0.07317642253285979
1992,Staedtischer Raum,Verwitwet,0.039300634380318736,17350,0.036409289722417776,0.042191979038219696
1992,Staedtischer Raum,Geschieden,0.033034194646449015,17350,0.030374732876025566,0.035693656416872464
1992,Laendlicher Raum,Verwitwet,0.022744855330341946,17350,0.020526393791001702,0.02496331686968219
1992,Laendlicher Raum,Geschieden,0.01562741760792202,17350,0.013781851121919928,0.01747298409392411
1992,Staedtischer Raum,"Verheiratet, getrennt lebend",0.013848058177317036,17350,0.012109165860420747,0.015586950494213325
1992,Laendlicher Raum,"Verheiratet, getrennt lebend",0.004022899582237351,17350,0.0030810086748584756,0.004964790489616226
1993,Staedtischer Raum,Verheiratet,0.42381472239550844,16993,0.41638469969228825,0.4312447450987286
1993,Laendlicher Raum,Verheiratet,0.229101684341859,16993,0.22278289710736593,0.2354204715763521
1993,Staedtischer Raum,Ledig,0.1444167186525265,16993,0.13913152476622032,0.1497019125388327
1993,Laendlicher Raum,Ledig,0.07033686837180286,16993,0.06649205414182838,0.07418168260177735
1993,Staedtischer Raum,Verwitwet,0.038521522145976296,16993,0.03562789515960002,0.04141514913235257
1993,Staedtischer Raum,Geschieden,0.032283218964441675,16993,0.0296256558056893,0.03494078212319405
1993,Laendlicher Raum,Verwitwet,0.02409544603867748,16993,0.021789802311897567,0.026401089765457394
1993,Laendlicher Raum,Geschieden,0.0162975670617592,16993,0.014393797829102169,0.018201336294416233
1993,Staedtischer Raum,"Verheiratet, getrennt lebend",0.015517779164067373,16993,0.01365937673304055,0.017376181595094197
1993,Laendlicher Raum,"Verheiratet, getrennt lebend",0.0056144728633811605,16993,0.004491024971734155,0.006737920755028166
1994,Staedtischer Raum,Verheiratet,0.42044824582244394,16642,0.4129483419448667,0.4279481497000212
1994,Laendlicher Raum,Verheiratet,0.22721153084659856,16642,0.2208450591443363,0.23357800254886082
1994,Staedtischer Raum,Ledig,0.14722420210659698,16642,0.14184075623965126,0.1526076479735427
1994,Laendlicher Raum,Ledig,0.07087986061614002,16642,0.06698088358414041,0.07477883764813963
1994,Staedtischer Raum,Verwitwet,0.03975607824503049,16642,0.036787518019266524,0.042724638470794454
1994,Staedtischer Raum,Geschieden,0.03286608062089174,16642,0.030157320305329093,0.03557484093645438
1994,Laendlicher Raum,Verwitwet,0.023204244872099468,16642,0.020916861739382134,0.025491628004816802
1994,Laendlicher Raum,Geschieden,0.01639344262295082,16642,0.01446414556203393,0.01832273968386771
1994,Staedtischer Raum,"Verheiratet, getrennt lebend",0.016155856497980518,16642,0.014240359576328148,0.01807135341963289
1994,Laendlicher Raum,"Verheiratet, getrennt lebend",0.005860457749267443,16642,0.0047007654953575674,0.007020150003177318
1995,Staedtischer Raum,Verheiratet,0.42203246403569505,17246,0.4146612922467401,0.42940363582465
1995,Laendlicher Raum,Verheiratet,0.22701746288176014,17246,0.220765356563554,0.23326956919996628
1995,Staedtischer Raum,Ledig,0.14708823755673514,17246,0.1418019241850668,0.1523745509284035
1995,Laendlicher Raum,Ledig,0.070620816985922,17246,0.06679719703079608,0.07444443694104792
1995,Staedtischer Raum,Verwitwet,0.0388491422417109,17246,0.03596512151922507,0.04173316296419673
1995,Staedtischer Raum,Geschieden,0.03400261558581429,17246,0.03129768566119032,0.03670754551043826
1995,Laendlicher Raum,Verwitwet,0.022617124394184167,17246,0.020398095605453814,0.02483615318291452
1995,Laendlicher Raum,Geschieden,0.01892453265635818,17246,0.01689088518936972,0.020958180123346642
1995,Staedtischer Raum,"Verheiratet, getrennt lebend",0.014539579967689823,17246,0.012753061937250593,0.016326097998129053
1995,Laendlicher Raum,"Verheiratet, getrennt lebend",0.004308023694130318,17246,0.003330531212276953,0.005285516175983683
1996,Staedtischer Raum,Verheiratet,0.41705790297339596,16862,0.4096155131185244,0.4245002928282675
1996,Laendlicher Raum,Verheiratet,0.22417840375586853,16862,0.21788364127680268,0.23047316623493438
1996,Staedtischer Raum,Ledig,0.14874804381846635,16862,0.1433770305919159,0.1541190570450168
1996,Laendlicher Raum,Ledig,0.0742566510172144,16862,0.07029920947416089,0.07821409256026791
1996,Staedtischer Raum,Verwitwet,0.03755868544600939,16862,0.03468893686734031,0.040428434024678474
1996,Staedtischer Raum,Geschieden,0.03309859154929577,16862,0.03039838253929131,0.03579880055930023
1996,Laendlicher Raum,Verwitwet,0.02331768388106416,16862,0.021039856043459936,0.025595511718668387
1996,Laendlicher Raum,Geschieden,0.019640062597809076,16862,0.01754563312611201,0.02173449206950614
1996,Staedtischer Raum,"Verheiratet, getrennt lebend",0.017214397496087636,16862,0.01525114194014872,0.019177653052026553
1996,Laendlicher Raum,"Verheiratet, getrennt lebend",0.004929577464788733,16862,0.0038724355674222095,0.005986719362155256
1997,Staedtischer Raum,Verheiratet,0.4120839652007343,16487,0.40457057813412367,0.41959735226734496
1997,Laendlicher Raum,Verheiratet,0.22372096735573468,16487,0.21735964322866305,0.23008229148280632
1997,Staedtischer Raum,Ledig,0.15029132412802299,16487,0.14483641859357668,0.1557462296624693
1997,Laendlicher Raum,Ledig,0.07430760635326043,16487,0.07030414872998518,0.07831106397653569
1997,Staedtischer Raum,Verwitwet,0.037991858887381276,16487,0.03507362633391846,0.04091009144084409
1997,Staedtischer Raum,Geschieden,0.034719450873972386,16487,0.03192498729464434,0.037513914453300434
1997,Laendlicher Raum,Verwitwet,0.023226115412243595,16487,0.020926948175718708,0.025525282648768483
1997,Laendlicher Raum,Geschieden,0.0203527815468114,16487,0.018197361127378534,0.022508201966244264
1997,Staedtischer Raum,"Verheiratet, getrennt lebend",0.0174794476813792,16487,0.015479033489224386,0.019479861873534017
1997,Laendlicher Raum,"Verheiratet, getrennt lebend",0.005826482560459733,16487,0.0046647141244485855,0.006988250996470881
1998,Staedtischer Raum,Verheiratet,0.4051804549042118,18147,0.3980376216667018,0.41232328814172176
1998,Laendlicher Raum,Verheiratet,0.22508430795723613,18147,0.21900780814536264,0.23116080776910963
1998,Staedtischer Raum,Ledig,0.1506062997775705,18147,0.14540239023477866,0.15581020932036235
1998,Laendlicher Raum,Ledig,0.075984788691971,18147,0.07212950321652331,0.0798400741674187
1998,Staedtischer Raum,Verwitwet,0.039606802037741265,18147,0.036769124265562,0.04244447980992053
1998,Staedtischer Raum,Geschieden,0.03795651861950204,18147,0.03517620243127417,0.04073683480772991
1998,Laendlicher Raum,Verwitwet,0.022673459137547536,18147,0.020507589119301662,0.02483932915579341
1998,Laendlicher Raum,Geschieden,0.019946903924804478,18147,0.017912598289402133,0.021981209560206823
1998,Staedtischer Raum,"Verheiratet, getrennt lebend",0.017650857429862953,18147,0.0157349721949178,0.019566742664808106
1998,Laendlicher Raum,"Verheiratet, getrennt lebend",0.005309607519552271,18147,0.004252233042480361,0.0063669819966241815
1999,Staedtischer Raum,Verheiratet,0.40028373030687675,17396,0.3930027768217926,0.4075646837919609
1999,Laendlicher Raum,Verheiratet,0.22071231240200104,17396,0.21454929264990788,0.2268753321540942
1999,Staedtischer Raum,Ledig,0.1532143657134324,17396,0.1478617279166312,0.15856700351023356
1999,Laendlicher Raum,Ledig,0.07907115657432988,17396,0.0750610727113741,0.08308124043728565
1999,Staedtischer Raum,Geschieden,0.04039423579481819,17396,0.03746848390640087,0.043319987683235514
1999,Staedtischer Raum,Verwitwet,0.03852758903905025,17396,0.03566745951093688,0.04138771856716362
1999,Laendlicher Raum,Verwitwet,0.022847756290599566,17396,0.020627340703006595,0.025068171878192536
1999,Laendlicher Raum,Geschieden,0.021951765847830956,17396,0.01977432563440487,0.02412920606125704
1999,Staedtischer Raum,"Verheiratet, getrennt lebend",0.0170238184126036,17396,0.01510147329829904,0.01894616352690816
1999,Laendlicher Raum,"Verheiratet, getrennt lebend",0.005973269618457403,17396,0.004828187948963367,0.007118351287951439
2000,Staedtischer Raum,Verheiratet,0.4106621535857838,30607,0.40515064871401263,0.41617365845755494
2000,Laendlicher Raum,Verheiratet,0.22267823143642904,30607,0.21801716829328643,0.22733929457957164
2000,Staedtischer Raum,Ledig,0.1436429024751428,30607,0.1397136021303404,0.1475722028199452
2000,Laendlicher Raum,Ledig,0.07421197376771736,30607,0.07127541659593267,0.07714853093950205
2000,Staedtischer Raum,Verwitwet,0.04235244341019674,30607,0.04009619051013725,0.044608696310256234
2000,Staedtischer Raum,Geschieden,0.04040617727945843,30607,0.03820013773136432,0.04261221682755254
2000,Laendlicher Raum,Verwitwet,0.02373598476835202,30607,0.022030558462010054,0.025441411074693984
2000,Laendlicher Raum,Geschieden,0.02140892743812143,30607,0.01978732731210943,0.02303052756413343
2000,Staedtischer Raum,"Verheiratet, getrennt lebend",0.015189337846414215,30607,0.013819114125897928,0.016559561566930503
2000,Laendlicher Raum,"Verheiratet, getrennt lebend",0.005711867992384176,30607,0.004867579444717076,0.006556156540051277
2001,Staedtischer Raum,Verheiratet,0.40603075779398784,27798,0.4002576357175548,0.4118038798704209
2001,Laendlicher Raum,Verheiratet,0.2202759838312503,27798,0.2154040281789327,0.2251479394835679
2001,Staedtischer Raum,Ledig,0.14798122938252103,27798,0.1438069915212259,0.15215546724381618
2001,Laendlicher Raum,Ledig,0.07526831761371557,27798,0.07216687843235622,0.07836975679507491
2001,Staedtischer Raum,Geschieden,0.04232681317660177,27798,0.039959990368417374,0.04469363598478617
2001,Staedtischer Raum,Verwitwet,0.04144403661199647,27798,0.039100946144919824,0.04378712707907312
2001,Laendlicher Raum,Verwitwet,0.023927891093249082,27798,0.022131328059839327,0.025724454126658837
2001,Laendlicher Raum,Geschieden,0.02151187102169772,27798,0.019806314292159864,0.023217427751235573
2001,Staedtischer Raum,"Verheiratet, getrennt lebend",0.015007201598290202,27798,0.013577926977935606,0.0164364762186448
2001,Laendlicher Raum,"Verheiratet, getrennt lebend",0.006225897876690052,27798,0.005301212201481521,0.0071505835518985835
2002,Staedtischer Raum,Verheiratet,0.4210619625919688,28961,0.4153755503379797,0.42674837484595796
2002,Laendlicher Raum,Verheiratet,0.2118163283396862,28961,0.2071104279610266,0.21652222871834578
2002,Staedtischer Raum,Ledig,0.1466182076057087,28961,0.14254426474172924,0.15069215046968817
2002,Laendlicher Raum,Ledig,0.0747717400939633,28961,0.07174243871163864,0.07780104147628795
2002,Staedtischer Raum,Geschieden,0.042771030936973674,28961,0.0404406223576143,0.045101439516333046
2002,Staedtischer Raum,Verwitwet,0.038826345182164705,28961,0.03660142989791499,0.04105126046641442
2002,Laendlicher Raum,Verwitwet,0.022294122861448454,28961,0.020593732625297262,0.023994513097599646
2002,Laendlicher Raum,Geschieden,0.02140767662441273,28961,0.019740679062019404,0.023074674186806057
2002,Staedtischer Raum,"Verheiratet, getrennt lebend",0.014005850545164436,28961,0.012652403689688634,0.015359297400640239
2002,Laendlicher Raum,"Verheiratet, getrennt lebend",0.006426735218508998,28961,0.005506403379674385,0.00734706705734361
2003,Staedtischer Raum,Verheiratet,0.41376451077943616,27727,0.407967323880765,0.4195616976781073
2003,Laendlicher Raum,Verheiratet,0.20757324488667772,27727,0.20279938264400837,0.21234710712934707
2003,Staedtischer Raum,Ledig,0.15229408512990603,27727,0.1480647825718818,0.15652338768793025
2003,Laendlicher Raum,Ledig,0.0763773723972729,27727,0.07325104635122981,0.07950369844331598
2003,Staedtischer Raum,Geschieden,0.043532338308457715,27727,0.04113048890542135,0.04593418771149408
2003,Staedtischer Raum,Verwitwet,0.039754929058411645,27727,0.037455123258839096,0.042054734857984194
2003,Laendlicher Raum,Verwitwet,0.0228487193661323,27727,0.021089919334704114,0.02460751939756049
2003,Laendlicher Raum,Geschieden,0.021927400036852774,27727,0.020203612460453192,0.023651187613252356
2003,Staedtischer Raum,"Verheiratet, getrennt lebend",0.015570296664824028,27727,0.014113008531506592,0.017027584798141465
2003,Laendlicher Raum,"Verheiratet, getrennt lebend",0.006357103372028745,27727,0.0054215912205150115,0.007292615523542478
2004,Staedtischer Raum,Verheiratet,0.4094540297801938,26790,0.40356560482508674,0.41534245473530085
2004,Laendlicher Raum,Verheiratet,0.20538879697471046,26790,0.2005511359727932,0.21022645797662773
2004,Staedtischer Raum,Ledig,0.1554242495863862,26790,0.15108566161327738,0.15976283755949502
2004,Laendlicher Raum,Ledig,0.07827936658000473,26790,0.07506279647884773,0.08149593668116173
2004,Staedtischer Raum,Geschieden,0.04504845190262349,26790,0.04256474514697017,0.04753215865827681
2004,Staedtischer Raum,Verwitwet,0.039045142992200424,26790,0.036725587769206154,0.041364698215194694
2004,Laendlicher Raum,Verwitwet,0.02302056251477192,26790,0.02122471113810017,0.02481641389144367
2004,Laendlicher Raum,Geschieden,0.02250059087686126,26790,0.020724664621734508,0.024276517131988015
2004,Staedtischer Raum,"Verheiratet, getrennt lebend",0.015504608839517844,26790,0.014025136107110652,0.016984081571925033
2004,Laendlicher Raum,"Verheiratet, getrennt lebend",0.006334199952729851,26790,0.005384173342207937,0.007284226563251765
2005,Staedtischer Raum,Verheiratet,0.40277298070755413,25520,0.3967554872801013,0.40879047413500696
2005,Laendlicher Raum,Verheiratet,0.20377954309962007,25520,0.19883742983826955,0.2087216563609706
2005,Staedtischer Raum,Ledig,0.15937237874377067,25520,0.15488157483787537,0.16386318264966596
2005,Laendlicher Raum,Ledig,0.0782552918537524,25520,0.0749601211291551,0.08155046257834972
2005,Staedtischer Raum,Geschieden,0.0459860857551685,25520,0.04341624440297069,0.04855592710736631
2005,Staedtischer Raum,Verwitwet,0.03967040015789214,25520,0.037275655657654796,0.04206514465812948
2005,Laendlicher Raum,Verwitwet,0.02368382098978635,25520,0.02181814224217629,0.02554949973739641
2005,Laendlicher Raum,Geschieden,0.02358513840232891,25520,0.021723256453592413,0.025447020351065403
2005,Staedtischer Raum,"Verheiratet, getrennt lebend",0.016578674692850445,25520,0.015012066288351245,0.018145283097349644
2005,Laendlicher Raum,"Verheiratet, getrennt lebend",0.006315685597276361,25520,0.0053437215414042245,0.007287649653148497
2006,Staedtischer Raum,Verheiratet,0.3978209119208936,27321,0.39201708550506703,0.40362473833672013
2006,Laendlicher Raum,Verheiratet,0.20765427577366782,27321,0.20284438101486885,0.2124641705324668
2006,Staedtischer Raum,Ledig,0.15496246108771286,27321,0.15067145600200527,0.15925346617342045
2006,Laendlicher Raum,Ledig,0.0785570408350119,27321,0.0753667185208701,0.0817473631491537
2006,Staedtischer Raum,Geschieden,0.04706097784288592,27321,0.044549838543700725,0.04957211714207111
2006,Staedtischer Raum,Verwitwet,0.0411554660318623,27321,0.03879989808506452,0.04351103397866008
2006,Laendlicher Raum,Geschieden,0.025544772019776597,27321,0.023673918711588617,0.027415625327964578
2006,Laendlicher Raum,Verwitwet,0.0247665262772386,27321,0.022923656600384472,0.02660939595409273
2006,Staedtischer Raum,"Verheiratet, getrennt lebend",0.016297381431972166,27321,0.014795973850655774,0.017798789013288557
2006,Laendlicher Raum,"Verheiratet, getrennt lebend",0.006180186778978209,27321,0.0052508729466936264,0.007109500611262792
2007,Staedtischer Raum,Verheiratet,0.39386965675953584,25385,0.38785893309104547,0.3998803804280262
2007,Laendlicher Raum,Verheiratet,0.2068746021642266,25385,0.20189158934884355,0.21185761497960964
2007,Staedtischer Raum,Ledig,0.15663712481026293,25385,0.15216594558636012,0.16110830403416573
2007,Laendlicher Raum,Ledig,0.08054644273613083,25385,0.0771986730799863,0.08389421239227536
2007,Staedtischer Raum,Geschieden,0.04783822161288743,25385,0.04521273158733445,0.050463711638440406
2007,Staedtischer Raum,Verwitwet,0.04064045438965872,25385,0.0382113987346137,0.043069510044703746
2007,Laendlicher Raum,Geschieden,0.02658767076335504,25385,0.024608624006417376,0.028566717520292703
2007,Laendlicher Raum,Verwitwet,0.02453116584243255,25385,0.022628189974417345,0.026434141710447757
2007,Staedtischer Raum,"Verheiratet, getrennt lebend",0.01606032414434706,25385,0.014513899090085125,0.017606749198608995
2007,Laendlicher Raum,"Verheiratet, getrennt lebend",0.006414336777163003,25385,0.005432258681108566,0.00739641487321744
2008,Staedtischer Raum,Verheiratet,0.39002338269680437,23673,0.38380995372332094,0.3962368116702878
2008,Laendlicher Raum,Verheiratet,0.207222655235126,23673,0.20205939927764086,0.21238591119261116
2008,Staedtischer Raum,Ledig,0.15915822291504286,23673,0.15449805995490667,0.16381838587517905
2008,Laendlicher Raum,Ledig,0.07882566900493634,23673,0.07539298229348343,0.08225835571638926
2008,Staedtischer Raum,Geschieden,0.04879189399844115,23673,0.0460475343060974,0.051536253690784906
2008,Staedtischer Raum,Verwitwet,0.041829046505585867,23673,0.03927875452405455,0.044379338487117184
2008,Laendlicher Raum,Geschieden,0.027279812938425563,23673,0.025204688807090047,0.02935493706976108
2008,Laendlicher Raum,Verwitwet,0.024785658612626656,23673,0.02280513650869119,0.026766180716562123
2008,Staedtischer Raum,"Verheiratet, getrennt lebend",0.015484541439334892,23673,0.013911682168712412,0.017057400709957374
2008,Laendlicher Raum,"Verheiratet, getrennt lebend",0.006599116653676279,23673,0.0055676989156936765,0.007630534391658882
2009,Staedtischer Raum,Verheiratet,0.37948889260063473,21983,0.37307403668923106,0.3859037485120384
2009,Laendlicher Raum,Verheiratet,0.2117922164690162,21983,0.20639104520129195,0.21719338773674043
2009,Staedtischer Raum,Ledig,0.15973498134847725,21983,0.15489191129609328,0.1645780514008612
2009,Laendlicher Raum,Ledig,0.0796726240187072,21983,0.0760929925098188,0.0832522555275956
2009,Staedtischer Raum,Geschieden,0.04949613050498302,21983,0.04662881713313674,0.0523634438768293
2009,Staedtischer Raum,Verwitwet,0.04331607371527198,21983,0.04062502616281288,0.04600712126773107
2009,Laendlicher Raum,Geschieden,0.028728912644062136,21983,0.026520692251286546,0.030937133036837726
2009,Laendlicher Raum,Verwitwet,0.025276989031791104,21983,0.023201999687396037,0.02735197837618617
2009,Staedtischer Raum,"Verheiratet, getrennt lebend",0.016090418128166584,21983,0.014427105628016126,0.017753730628317043
2009,Laendlicher Raum,"Verheiratet, getrennt lebend",0.006402761538889817,21983,0.005348371139056247,0.007457151938723388
2010,Staedtischer Raum,Verheiratet,0.39565363034921697,35837,0.3905908301990743,0.4007164304993596
2010,Laendlicher Raum,Verheiratet,0.2149317477598191,35837,0.21067875894371757,0.21918473657592064
2010,Staedtischer Raum,Ledig,0.15124361443765177,35837,0.14753407238147226,0.1549531564938313
2010,Laendlicher Raum,Ledig,0.07754794405828658,35837,0.07477878887826593,0.08031709923830722
2010,Staedtischer Raum,Geschieden,0.05514613516455908,35837,0.05278277391502868,0.05750949641408948
2010,Staedtischer Raum,Verwitwet,0.03182313039108953,35837,0.030005778410714206,0.033640482371464844
2010,Laendlicher Raum,Geschieden,0.029855121011640565,35837,0.028093072083165607,0.03161716994011553
2010,Laendlicher Raum,Verwitwet,0.019010133154677162,35837,0.017596244895615884,0.02042402141373844
2010,Staedtischer Raum,"Verheiratet, getrennt lebend",0.01758646679507579,35837,0.016225565227175845,0.018947368362975732
2010,Laendlicher Raum,"Verheiratet, getrennt lebend",0.007202076877983419,35837,0.006326590174792765,0.008077563581174072
2011,Staedtischer Raum,Verheiratet,0.38483415691990475,41903,0.38017543888882493,0.38949287495098456
2011,Laendlicher Raum,Verheiratet,0.22272387927050374,41903,0.2187400146956818,0.2267077438453257
2011,Staedtischer Raum,Ledig,0.1469302143695119,41903,0.14354035759513203,0.15032007114389176
2011,Laendlicher Raum,Ledig,0.07678907888655835,41903,0.07423970396906909,0.07933845380404761
2011,Staedtischer Raum,Geschieden,0.056738597177290344,41903,0.05452352010490162,0.05895367424967907
2011,Staedtischer Raum,Verwitwet,0.033844075509260906,41903,0.032112671370903775,0.035575479647618036
2011,Laendlicher Raum,Geschieden,0.032066550535035016,41903,0.03037967754553497,0.03375342352453506
2011,Laendlicher Raum,Verwitwet,0.020548188702051263,41903,0.019189838278732857,0.02190653912536967
2011,Staedtischer Raum,"Verheiratet, getrennt lebend",0.01777524974225888,41903,0.016510085801801282,0.019040413682716476
2011,Laendlicher Raum,"Verheiratet, getrennt lebend",0.007750008887624871,41903,0.006910364933823823,0.008589652841425918
2012,Staedtischer Raum,Verheiratet,0.375812366118433,40229,0.37107944173195223,0.38054529050491376
