year,bula_h,sampreg,pgfamstd,proportion,n,lower_confidence,upper_confidence
1984,Schleswig-Holstein,Westdeutschland,Verwitwet,0.0026954177897574125,16099,0.0018945080527824104,0.0034963275267324147
1984,Hessen,Westdeutschland,"Verheiratet, getrennt lebend",0.002599152868694648,16099,0.001812637163365586,0.0033856685740237097
1984,Hamburg,Westdeutschland,Geschieden,0.0025028879476318828,16099,0.001731037521668458,0.0032747383735953076
1984,Berlin,Westdeutschland,Geschieden,0.0025028879476318828,16099,0.001731037521668458,0.0032747383735953076
1984,Hessen,Westdeutschland,Geschieden,0.0023103581055063534,16099,0.0015687166403296482,0.0030519995706830587
1984,"Rheinland-Pfalz,Saarland",Westdeutschland,Geschieden,0.0022140931844435888,16099,0.0014880319471169213,0.0029401544217702563
1984,Bremen,Westdeutschland,Ledig,0.0020215633423180594,16099,0.0013277208764410227,0.002715405808195096
1984,Hamburg,Westdeutschland,Verwitwet,0.0019252984212552945,16099,0.0012481448514637438,0.0026024519910468453
1984,Bayern,Westdeutschland,"Verheiratet, getrennt lebend",0.0017327685791297652,16099,0.001090302339951471,0.0023752348183080593
1984,Niedersachsen,Westdeutschland,"Verheiratet, getrennt lebend",0.0015402387370042356,16099,0.0009344573495241167,0.0021460201244843545
1984,Schleswig-Holstein,Westdeutschland,Geschieden,0.001443973815941471,16099,0.0008574002349150383,0.0020305473969679036
1984,Bremen,Westdeutschland,Verwitwet,0.001443973815941471,16099,0.0008574002349150383,0.0020305473969679036
1984,"Rheinland-Pfalz,Saarland",Westdeutschland,"Verheiratet, getrennt lebend",0.0007701193685021178,16099,0.00034160207776479573,0.0011986366592394398
1984,Berlin,Westdeutschland,"Verheiratet, getrennt lebend",0.0006738544474393531,16099,0.0002729939179984475,0.0010747149768802588
1984,Schleswig-Holstein,Westdeutschland,"Verheiratet, getrennt lebend",0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,Hamburg,Westdeutschland,"Verheiratet, getrennt lebend",0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,Bremen,Westdeutschland,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Bremen,Westdeutschland,"Verheiratet, getrennt lebend",9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1985,Nordrhein-Westfalen,Westdeutschland,Verheiratet,0.17910900090918275,14443,0.1728554193501394,0.1853625824682261
1985,Baden-Württemberg,Westdeutschland,Verheiratet,0.12566925952116376,14443,0.1202632131355676,0.13107530590675992
1985,Bayern,Westdeutschland,Verheiratet,0.11445600565713708,14443,0.10926380187048274,0.11964820944379143
1985,Hessen,Westdeutschland,Verheiratet,0.06889584806546116,14443,0.06476515407754013,0.07302654205338219
1985,Niedersachsen,Westdeutschland,Verheiratet,0.06505707647237095,14443,0.06103484382528077,0.06907930911946114
1985,Nordrhein-Westfalen,Westdeutschland,Ledig,0.06101626426911809,14443,0.057112539342104744,0.06491998919613143
1985,"Rheinland-Pfalz,Saarland",Westdeutschland,Verheiratet,0.04747954338822103,14443,0.044011234344714746,0.050947852431727315
1985,Baden-Württemberg,Westdeutschland,Ledig,0.04040812203252854,14443,0.03719664381272711,0.04361960025232997
1985,Bayern,Westdeutschland,Ledig,0.03757955349025154,14443,0.03447795487552023,0.040681152104982854
1985,Niedersachsen,Westdeutschland,Ledig,0.024143852914435802,14443,0.021640491493005985,0.02664721433586562
1985,Hessen,Westdeutschland,Ledig,0.021517324982321447,14443,0.019150870935219978,0.023883779029422916
1985,Schleswig-Holstein,Westdeutschland,Verheiratet,0.019799979795938984,14443,0.017527933937375523,0.022072025654502444
1985,Berlin,Westdeutschland,Verheiratet,0.01878977674512577,14443,0.016575309769871215,0.021004243720380327
1985,Nordrhein-Westfalen,Westdeutschland,Verwitwet,0.016062228507930095,14443,0.014011944226954641,0.01811251278890555
1985,"Rheinland-Pfalz,Saarland",Westdeutschland,Ledig,0.01495100515203556,14443,0.012971796971197918,0.0169302133328732
1985,Hamburg,Westdeutschland,Verheiratet,0.013738761491059704,14443,0.011840320335018473,0.015637202647100935
1985,Baden-Württemberg,Westdeutschland,Verwitwet,0.01050611172845742,14443,0.008843254620077623,0.012168968836837216
1985,Bayern,Westdeutschland,Verwitwet,0.010304071118294776,14443,0.00865711252191631,0.011951029714673243
1985,Nordrhein-Westfalen,Westdeutschland,Geschieden,0.00909182745731892,14443,0.007543832065655542,0.0106398228489823
1985,Berlin,Westdeutschland,Ledig,0.007677543186180422,14443,0.006254018805688824,0.00910106756667202
1985,Schleswig-Holstein,Westdeutschland,Ledig,0.007071421355692494,14443,0.0057048266653364045,0.008438016046048585
1985,Niedersachsen,Westdeutschland,Verwitwet,0.006970401050611173,14443,0.005613533845872307,0.008327268255350039
1985,"Rheinland-Pfalz,Saarland",Westdeutschland,Verwitwet,0.00676836044044853,14443,0.005431166568141744,0.008105554312755316
1985,Bremen,Westdeutschland,Verheiratet,0.006566319830285887,14443,0.00524910132986086,0.007883538330710914
1985,Hessen,Westdeutschland,Verwitwet,0.005859177694716638,14443,0.004614463465906906,0.007103891923526369
1985,Nordrhein-Westfalen,Westdeutschland,"Verheiratet, getrennt lebend",0.005758157389635317,14443,0.00452415741813922,0.0069921573611314135
1985,Baden-Württemberg,Westdeutschland,Geschieden,0.00525305586422871,14443,0.004074121349831119,0.006431990378626301
1985,Hamburg,Westdeutschland,Ledig,0.005152035559147388,14443,0.003984432700799942,0.0063196384174948345
1985,Baden-Württemberg,Westdeutschland,"Verheiratet, getrennt lebend",0.004141832508334175,14443,0.0030944088558104697,0.0051892561608578806
1985,Bayern,Westdeutschland,Geschieden,0.004141832508334175,14443,0.0030944088558104697,0.0051892561608578806
1985,Niedersachsen,Westdeutschland,Geschieden,0.0031316294575209616,14443,0.0022203922199611078,0.004042866695080816
1985,Berlin,Westdeutschland,Verwitwet,0.0030306091524396404,14443,0.002134144348689973,0.003927073956189308
1985,Hamburg,Westdeutschland,Geschieden,0.002929588847358319,14443,0.0020481470983866735,0.003811030596329964
1985,Schleswig-Holstein,Westdeutschland,Verwitwet,0.002929588847358319,14443,0.0020481470983866735,0.003811030596329964
1985,Hessen,Westdeutschland,Geschieden,0.002626527932114355,14443,0.0017917955069820493,0.0034612603572466605
1985,Hessen,Westdeutschland,"Verheiratet, getrennt lebend",0.0025255076270330338,14443,0.001706943690053332,0.0033440715640127355
1985,Berlin,Westdeutschland,Geschieden,0.002424487321951712,14443,0.0016224211229991545,0.00322655352090427
1985,Bayern,Westdeutschland,"Verheiratet, getrennt lebend",0.002323467016870391,14443,0.001538248558540007,0.003108685475200775
1985,"Rheinland-Pfalz,Saarland",Westdeutschland,Geschieden,0.0022224467117890694,14443,0.0014544490305911815,0.0029904443929869573
1985,Hamburg,Westdeutschland,Verwitwet,0.0019193857965451055,14443,0.001205561519341413,0.0026332100737487983
1985,Schleswig-Holstein,Westdeutschland,Geschieden,0.0018183654914637841,14443,0.0011235447990285722,0.002513186183898996
1985,Bremen,Westdeutschland,Ledig,0.001717345186382463,14443,0.001042066679565485,0.002392623693199441
1985,Bremen,Westdeutschland,Verwitwet,0.001717345186382463,14443,0.001042066679565485,0.002392623693199441
1985,Niedersachsen,Westdeutschland,"Verheiratet, getrennt lebend",0.0013132639660571775,14443,0.0007226305412320074,0.0019038973908823476
1985,Berlin,Westdeutschland,"Verheiratet, getrennt lebend",0.0011112233558945347,14443,0.000567864671203787,0.0016545820405852825
1985,"Rheinland-Pfalz,Saarland",Westdeutschland,"Verheiratet, getrennt lebend",0.0009091827457318921,14443,0.0004176466200756035,0.0014007188713881806
1985,Schleswig-Holstein,Westdeutschland,"Verheiratet, getrennt lebend",0.0005051015254066068,14443,0.00013865804725148658,0.0008715450035617269
1985,Hamburg,Westdeutschland,"Verheiratet, getrennt lebend",0.0005051015254066068,14443,0.00013865804725148658,0.0008715450035617269
1985,Bremen,Westdeutschland,"Verheiratet, getrennt lebend",0.0002020406101626427,14443,-2.9753728436965083e-05,0.0004338349487622505
1985,Bremen,Westdeutschland,Geschieden,0.0002020406101626427,14443,-2.9753728436965083e-05,0.0004338349487622505
1986,Nordrhein-Westfalen,Westdeutschland,Verheiratet,0.17762059141369485,13742,0.17123039997669373,0.18401078285069597
1986,Baden-Württemberg,Westdeutschland,Verheiratet,0.12496315944591807,13742,0.11943430360006962,0.13049201529176652
1986,Bayern,Westdeutschland,Verheiratet,0.11307594066214756,13742,0.1077810204293821,0.11837086089491301
1986,Niedersachsen,Westdeutschland,Verheiratet,0.06749189507810198,13742,0.06329736591548138,0.07168642424072258
1986,Hessen,Westdeutschland,Verheiratet,0.06660772178013558,13742,0.06243878325720867,0.07077666030306248
1986,Nordrhein-Westfalen,Westdeutschland,Ledig,0.05982905982905983,13742,0.05586362697823033,0.06379449267988933
1986,"Rheinland-Pfalz,Saarland",Westdeutschland,Verheiratet,0.04725415070242656,13742,0.0437065101306274,0.050801791274225724
1986,Baden-Württemberg,Westdeutschland,Ledig,0.0421455938697318,13742,0.038786230836917276,0.04550495690254633
1986,Bayern,Westdeutschland,Ledig,0.03752824442479615,13742,0.03435060788827564,0.040705880961316665
1986,Niedersachsen,Westdeutschland,Ledig,0.026132233028784754,13742,0.023464948436209474,0.028799517621360033
1986,Hessen,Westdeutschland,Ledig,0.02141664210629728,13742,0.018996138679965212,0.023837145532629347
1986,Schleswig-Holstein,Westdeutschland,Verheiratet,0.019451812555260833,13742,0.017142697314132153,0.021760927796389513
1986,Berlin,Westdeutschland,Verheiratet,0.018862363689949896,13742,0.01658782083322552,0.021136906546674272
1986,"Rheinland-Pfalz,Saarland",Westdeutschland,Ledig,0.015816877885843402,13742,0.013730805200307773,0.01790295057137903
1986,Nordrhein-Westfalen,Westdeutschland,Verwitwet,0.015718636408291582,13742,0.013638948510693014,0.01779832430589015
1986,Hamburg,Westdeutschland,Verheiratet,0.013950289812358779,13742,0.011989314531647243,0.015911265093070316
1986,Bayern,Westdeutschland,Verwitwet,0.009725906277630416,13742,0.008085037511769934,0.0113667750434909
1986,Baden-Württemberg,Westdeutschland,Verwitwet,0.009725906277630416,13742,0.008085037511769934,0.0113667750434909
1986,Nordrhein-Westfalen,Westdeutschland,Geschieden,0.009234698889871303,13742,0.007635406528443823,0.010833991251298782
1986,Berlin,Westdeutschland,Ledig,0.008055801159249434,13742,0.006561187010406667,0.009550415308092202
1986,Nordrhein-Westfalen,Westdeutschland,"Verheiratet, getrennt lebend",0.007859318204145791,13742,0.006382897371768595,0.009335739036522987
1986,Schleswig-Holstein,Westdeutschland,Ledig,0.006876903428627567,13742,0.0054951546060892165,0.008258652251165916
1986,Niedersachsen,Westdeutschland,Verwitwet,0.006680420473523922,13742,0.005318419254011533,0.00804242169303631
1986,"Rheinland-Pfalz,Saarland",Westdeutschland,Verwitwet,0.006582178995972099,13742,0.005230162729631355,0.007934195262312843
1986,Bremen,Westdeutschland,Verheiratet,0.006385696040868455,13742,0.005053880317478103,0.007717511764258807
1986,Baden-Württemberg,Westdeutschland,Geschieden,0.005305039787798408,13742,0.004090475853880903,0.006519603721715913
1986,Hessen,Westdeutschland,Verwitwet,0.005206798310246586,13742,0.004003473472006238,0.006410123148486933
1986,Hamburg,Westdeutschland,Ledig,0.0048138324000392965,13742,0.0036565782481380793,0.005971086551940514
1986,Bayern,Westdeutschland,Geschieden,0.004322625012280185,13742,0.0032257321772692932,0.005419517847291076
1986,Baden-Württemberg,Westdeutschland,"Verheiratet, getrennt lebend",0.004322625012280185,13742,0.0032257321772692932,0.005419517847291076
1986,Niedersachsen,Westdeutschland,Geschieden,0.003340210236761961,13742,0.002375512034748485,0.004304908438775437
1986,Bayern,Westdeutschland,"Verheiratet, getrennt lebend",0.0030454858041064937,13742,0.002124194310940407,0.003966777297272581
1986,Hessen,Westdeutschland,Geschieden,0.0030454858041064937,13742,0.002124194310940407,0.003966777297272581
1986,Hessen,Westdeutschland,"Verheiratet, getrennt lebend",0.002849002849002849,13742,0.0019578380881240254,0.003740167609881673
1986,Berlin,Westdeutschland,Verwitwet,0.002554278416347382,13742,0.0017103417578379376,0.0033982150748568265
1986,Berlin,Westdeutschland,Geschieden,0.0024560369387955595,13742,0.0016284482070926644,0.0032836256704984546
1986,Hamburg,Westdeutschland,Geschieden,0.0024560369387955595,13742,0.0016284482070926644,0.0032836256704984546
1986,Schleswig-Holstein,Westdeutschland,Verwitwet,0.00206307102858827,13742,0.0013044240430553679,0.002821718014121172
1986,"Rheinland-Pfalz,Saarland",Westdeutschland,Geschieden,0.0019648295510364478,13742,0.001224429461016926,0.0027052296410559696
1986,Hamburg,Westdeutschland,Verwitwet,0.0019648295510364478,13742,0.001224429461016926,0.0027052296410559696
1986,Bremen,Westdeutschland,Ledig,0.0018665880734846253,13742,0.0011448998154263968,0.0025882763315428535
1986,Schleswig-Holstein,Westdeutschland,Geschieden,0.0017683465959328027,13742,0.0010658722588835611,0.0024708209329820444
1986,"Rheinland-Pfalz,Saarland",Westdeutschland,"Verheiratet, getrennt lebend",0.0016701051183809804,13742,0.00098738918149224,0.002352821055269721
1986,Berlin,Westdeutschland,"Verheiratet, getrennt lebend",0.0015718636408291581,13742,0.0009094993070773951,0.0022342279745809213
1986,Bremen,Westdeutschland,Verwitwet,0.0014736221632773356,13742,0.0008322591033444997,0.0021149852232101715
1986,Niedersachsen,Westdeutschland,"Verheiratet, getrennt lebend",0.001277139208173691,13742,0.0006800039518768116,0.0018742744644705705
1986,Schleswig-Holstein,Westdeutschland,"Verheiratet, getrennt lebend",0.0006876903428627567,13742,0.0002493835709295991,0.0011259971147959142
1986,Hamburg,Westdeutschland,"Verheiratet, getrennt lebend",0.0005894488653109342,13742,0.00018363569989920817,0.0009952620307226603
1986,Bremen,Westdeutschland,Geschieden,0.00019648295510364477,13742,-3.785944304922646e-05,0.00043082535325651597
1986,Bremen,Westdeutschland,"Verheiratet, getrennt lebend",0.00019648295510364477,13742,-3.785944304922646e-05,0.00043082535325651597
1987,Nordrhein-Westfalen,Westdeutschland,Verheiratet,0.1761744966442953,13496,0.16974698795518084,0.18260200533340976
1987,Baden-Württemberg,Westdeutschland,Verheiratet,0.1250493485984998,13496,0.11946868257453022,0.1306300146224694
1987,Bayern,Westdeutschland,Verheiratet,0.10856691669956574,13496,0.10331827819084996,0.11381555520828152
1987,Hessen,Westdeutschland,Verheiratet,0.0683971575207264,13496,0.06413835045626909,0.07265596458518372
1987,Niedersachsen,Westdeutschland,Verheiratet,0.06721279115673115,13496,0.0629883351379761,0.0714372471754862
1987,Nordrhein-Westfalen,Westdeutschland,Ledig,0.06000789577575997,13496,0.056000891199272304,0.06401490035224763
1987,"Rheinland-Pfalz,Saarland",Westdeutschland,Verheiratet,0.04727595736281089,13496,0.04369534534277086,0.05085656938285093
1987,Baden-Württemberg,Westdeutschland,Ledig,0.043031977891827874,13496,0.03960826054320898,0.04645569524044677
1987,Bayern,Westdeutschland,Ledig,0.03622187129885511,13496,0.03306957152096216,0.03937417107674806
1987,Niedersachsen,Westdeutschland,Ledig,0.026845637583892617,13496,0.024118661902971156,0.029572613264814078
1987,Hessen,Westdeutschland,Ledig,0.022009474930911963,13496,0.019534187131751108,0.02448476273007282
1987,Schleswig-Holstein,Westdeutschland,Verheiratet,0.02003553099091986,13496,0.01767146753443618,0.02239959444740354
1987,Berlin,Westdeutschland,Verheiratet,0.019443347808922228,13496,0.01711377974325194,0.021772915874592513
1987,"Rheinland-Pfalz,Saarland",Westdeutschland,Ledig,0.016975917883932098,13496,0.014796441095505654,0.019155394672358543
1987,Nordrhein-Westfalen,Westdeutschland,Verwitwet,0.016383734701934466,13496,0.014241964653503525,0.018525504750365407
1987,Hamburg,Westdeutschland,Verheiratet,0.012830635609948677,13496,0.01093186082107498,0.014729410398822373
1987,Nordrhein-Westfalen,Westdeutschland,Geschieden,0.010560600078957757,13496,0.008835983983583462,0.012285216174332052
1987,Bayern,Westdeutschland,Verwitwet,0.010264508487958943,13496,0.008563986750779552,0.011965030225138333
1987,Baden-Württemberg,Westdeutschland,Verwitwet,0.010165811290959337,13496,0.00847340050900805,0.011858222072910624
1987,Berlin,Westdeutschland,Ledig,0.007797078562968812,13496,0.006313126942537396,0.009281030183400228
1987,Schleswig-Holstein,Westdeutschland,Ledig,0.00720489538097118,13496,0.005777983383292884,0.008631807378649476
1987,Nordrhein-Westfalen,Westdeutschland,"Verheiratet, getrennt lebend",0.006908803789972365,13496,0.005511311141511157,0.008306296438433574
1987,Niedersachsen,Westdeutschland,Verwitwet,0.006711409395973154,13496,0.005333888720915916,0.008088930071030393
1987,"Rheinland-Pfalz,Saarland",Westdeutschland,Verwitwet,0.006711409395973154,13496,0.005333888720915916,0.008088930071030393
1987,Bremen,Westdeutschland,Verheiratet,0.005724437425977102,13496,0.004451598860348778,0.006997275991605427
1987,Baden-Württemberg,Westdeutschland,Geschieden,0.005625740228977497,13496,0.004363859492190669,0.006887620965764326
1987,Hessen,Westdeutschland,Verwitwet,0.005329648637978681,13496,0.004101241270863475,0.006558056005093888
1987,Bayern,Westdeutschland,Geschieden,0.0046387682589814445,13496,0.0034923443476855337,0.005785192170277355
1987,Hamburg,Westdeutschland,Ledig,0.0040465850769838135,13496,0.0029755162318455515,0.0051176539221220755
1987,Bayern,Westdeutschland,"Verheiratet, getrennt lebend",0.003750493485984998,13496,0.0027192011176143975,0.004781785854355599
1987,Niedersachsen,Westdeutschland,Geschieden,0.003750493485984998,13496,0.0027192011176143975,0.004781785854355599
1987,Baden-Württemberg,Westdeutschland,"Verheiratet, getrennt lebend",0.0035530990919857876,13496,0.0025492133714649437,0.0045569848125066315
1987,Hessen,Westdeutschland,Geschieden,0.0034544018949861826,13496,0.0024645082052881942,0.004444295584684171
1987,Berlin,Westdeutschland,Verwitwet,0.002960915909988156,13496,0.0020442255487175235,0.003877606271258789
1987,Hamburg,Westdeutschland,Geschieden,0.0025661271219897357,13496,0.00171256590022401,0.0034196883437554613
1987,Schleswig-Holstein,Westdeutschland,Verwitwet,0.00246742992499013,13496,0.0016304028760994217,0.0033044569738808387
1987,Berlin,Westdeutschland,Geschieden,0.002368732727990525,13496,0.0015485764890515018,0.0031888889669295485
1987,"Rheinland-Pfalz,Saarland",Westdeutschland,Geschieden,0.0021713383339913147,13496,0.001386020837094226,0.0029566558308884035
1987,Hessen,Westdeutschland,"Verheiratet, getrennt lebend",0.0021713383339913147,13496,0.001386020837094226,0.0029566558308884035
1987,Bremen,Westdeutschland,Ledig,0.0020726411369917093,13496,0.0013053413846791605,0.002839940889304258
1987,Berlin,Westdeutschland,"Verheiratet, getrennt lebend",0.001875246742992499,13496,0.0011453269178736355,0.0026051665681113625
1987,Niedersachsen,Westdeutschland,"Verheiratet, getrennt lebend",0.001875246742992499,13496,0.0011453269178736355,0.0026051665681113625
1987,Schleswig-Holstein,Westdeutschland,Geschieden,0.0016778523489932886,13496,0.0009873490470475956,0.0023683556509389815
1987,Hamburg,Westdeutschland,Verwitwet,0.0016778523489932886,13496,0.0009873490470475956,0.0023683556509389815
1987,Bremen,Westdeutschland,Verwitwet,0.0013817607579944729,13496,0.0007550463042612601,0.0020084752117276857
1987,"Rheinland-Pfalz,Saarland",Westdeutschland,"Verheiratet, getrennt lebend",0.0012830635609948678,13496,0.0006791165592871791,0.0018870105627025566
1987,Hamburg,Westdeutschland,"Verheiratet, getrennt lebend",0.00039478878799842083,13496,5.963031934797723e-05,0.0007299472566488644
1987,Bremen,Westdeutschland,"Verheiratet, getrennt lebend",0.00019739439399921041,13496,-3.962183056612536e-05,0.0004344106185645462
1987,Bremen,Westdeutschland,Geschieden,0.00019739439399921041,13496,-3.962183056612536e-05,0.0004344106185645462
1988,Nordrhein-Westfalen,Westdeutschland,Verheiratet,0.17414166408908135,12817,0.16757617622812623,0.18070715195003648
1988,Baden-Württemberg,Westdeutschland,Verheiratet,0.1265078874110733,12817,0.12075280993220487,0.13226296488994174
1988,Bayern,Westdeutschland,Verheiratet,0.10722754923187958,12817,0.10187098324455014,0.11258411521920901
1988,Hessen,Westdeutschland,Verheiratet,0.06866687287349212,12817,0.06428873897595978,0.07304500677102445
1988,Niedersachsen,Westdeutschland,Verheiratet,0.06660480461903288,12817,0.062288138694324785,0.07092147054374098
1988,Nordrhein-Westfalen,Westdeutschland,Ledig,0.06124342715743891,12817,0.057092270555281176,0.06539458375959666
1988,"Rheinland-Pfalz,Saarland",Westdeutschland,Verheiratet,0.04794308691617693,12817,0.04424431687422024,0.05164185695813362
1988,Baden-Württemberg,Westdeutschland,Ledig,0.04237550262913702,12817,0.03888797277337406,0.045863032484899986
1988,Bayern,Westdeutschland,Ledig,0.03876688318383339,12817,0.03542487365030961,0.04210889271735717
1988,Niedersachsen,Westdeutschland,Ledig,0.025466542942571398,12817,0.022739159165120447,0.02819392672002235
1988,Schleswig-Holstein,Westdeutschland,Verheiratet,0.021651716671821836,12817,0.019131976322297514,0.024171457021346158
1988,Hessen,Westdeutschland,Ledig,0.02113619960820703,12817,0.01864598105725665,0.023626418159157413
1988,Berlin,Westdeutschland,Verheiratet,0.01824930405196412,12817,0.0159319806812071,0.020566627422721143
1988,Nordrhein-Westfalen,Westdeutschland,Verwitwet,0.01649654603567378,12817,0.014291349327103813,0.018701742744243747
1988,"Rheinland-Pfalz,Saarland",Westdeutschland,Ledig,0.01639344262295082,12817,0.014195032731774079,0.018591852514127562
1988,Hamburg,Westdeutschland,Verheiratet,0.011650685637694608,12817,0.009792907473755887,0.01350846380163333
1988,Bayern,Westdeutschland,Verwitwet,0.010722754923187958,12817,0.008939657472662817,0.012505852373713098
1988,Nordrhein-Westfalen,Westdeutschland,Geschieden,0.009897927621404269,12817,0.008184068971137921,0.011611786271670617
1988,Baden-Württemberg,Westdeutschland,Verwitwet,0.009691720795958347,12817,0.00799563221100065,0.011387809380916044
1988,Berlin,Westdeutschland,Ledig,0.00732034230333024,12817,0.005844523174925465,0.008796161431735014
1988,Schleswig-Holstein,Westdeutschland,Ledig,0.00732034230333024,12817,0.005844523174925465,0.008796161431735014
1988,Nordrhein-Westfalen,Westdeutschland,"Verheiratet, getrennt lebend",0.007114135477884318,12817,0.005659099912830291,0.008569171042938344
1988,Niedersachsen,Westdeutschland,Verwitwet,0.0067017218269924735,12817,0.005289197555131783,0.008114246098853164
1988,"Rheinland-Pfalz,Saarland",Westdeutschland,Verwitwet,0.00639241158882359,12817,0.0050126543091373885,0.007772168868509792
1988,Bremen,Westdeutschland,Verheiratet,0.006083101350654706,12817,0.0047369296930804645,0.007429273008228948
1988,Hessen,Westdeutschland,Verwitwet,0.005567584287039901,12817,0.004279382445186318,0.0068557861288934836
1988,Baden-Württemberg,Westdeutschland,Geschieden,0.005258274048871018,12817,0.004006172204377372,0.006510375893364663
1988,Bayern,Westdeutschland,Geschieden,0.0045365501598102894,12817,0.0033731251454384983,0.005699975174182081
1988,Baden-Württemberg,Westdeutschland,"Verheiratet, getrennt lebend",0.004227239921641406,12817,0.003104002797868863,0.00535047704541395
1988,Hamburg,Westdeutschland,Ledig,0.004124136508918445,12817,0.0030146245221238993,0.005233648495712991
1988,Bayern,Westdeutschland,"Verheiratet, getrennt lebend",0.003814826270749562,12817,0.0027475661092117337,0.004882086432287391
1988,Niedersachsen,Westdeutschland,Geschieden,0.003814826270749562,12817,0.0027475661092117337,0.004882086432287391
1988,Hessen,Westdeutschland,Geschieden,0.0032993092071347562,12817,0.00230652063748311,0.0042920977767864025
1988,Berlin,Westdeutschland,Verwitwet,0.003196205794411795,12817,0.0022190021282251894,0.004173409460598401
1988,Berlin,Westdeutschland,Geschieden,0.0027837921435199505,12817,0.0018716218052091736,0.0036959624818307273
1988,Hessen,Westdeutschland,"Verheiratet, getrennt lebend",0.0026806887307969894,12817,0.0017855235363445111,0.0035758539252494677
1988,Niedersachsen,Westdeutschland,"Verheiratet, getrennt lebend",0.0025775853180740283,12817,0.0016997582552411477,0.003455412380906909
1988,"Rheinland-Pfalz,Saarland",Westdeutschland,Geschieden,0.002371378492628106,12817,0.0015293093215621777,0.003213447663694034
