year,bula_h,regtyp,pgfamstd,proportion,n,lower_confidence,upper_confidence
1984,Nordrhein-Westfalen,-1,Verheiratet,0.18299961494031575,16099,0.1770266104707202,0.18897261940991128
1984,Baden-Wuerttemberg,-1,Verheiratet,0.1268771659607239,16099,0.12173571108120143,0.13201862084024638
1984,Bayern,-1,Verheiratet,0.12139006546014633,16099,0.11634523879703146,0.1264348921232612
1984,Hessen,-1,Verheiratet,0.07190989603388526,16099,0.0679192241378574,0.07590056792991311
1984,Niedersachsen,-1,Verheiratet,0.06844435887562572,16099,0.0645437729345075,0.07234494481674394
1984,Nordrhein-Westfalen,-1,Ledig,0.05641124374278013,16099,0.05284730002240256,0.0599751874631577
1984,"Rheinland-Pfalz,Saarland",-1,Verheiratet,0.04688101655756642,16099,0.043615674432306295,0.05014635868282655
1984,Baden-Wuerttemberg,-1,Ledig,0.03542549095109742,16099,0.03256998907188686,0.03828099283030798
1984,Bayern,-1,Ledig,0.03513669618790913,16099,0.03229243170868644,0.037980960667131816
1984,Schleswig-Holstein,-1,Verheiratet,0.021467077396996534,16099,0.019228197466946324,0.023705957327046744
1984,Niedersachsen,-1,Ledig,0.02117828263380824,16099,0.01895418530044618,0.023402379967170303
1984,Hessen,-1,Ledig,0.02040816326530612,16099,0.0182240198087829,0.022592306721829342
1984,Berlin,-1,Verheiratet,0.02011936850211783,16099,0.017950414307260232,0.022288322696975425
1984,Nordrhein-Westfalen,-1,Verwitwet,0.01588371197535618,16099,0.013952384883173356,0.017815039067539003
1984,Hamburg,-1,Verheiratet,0.015787447054293417,16099,0.013861887191938753,0.01771300691664808
1984,"Rheinland-Pfalz,Saarland",-1,Ledig,0.013188294185598767,16099,0.011426041907969014,0.01495054646322852
1984,Baden-Wuerttemberg,-1,Verwitwet,0.01078167115902965,16099,0.009186358764683582,0.012376983553375718
1984,Bayern,-1,Verwitwet,0.010011551790527531,16099,0.008473672021283475,0.011549431559771587
1984,Nordrhein-Westfalen,-1,Geschieden,0.009626492106276472,16099,0.008118183677478172,0.011134800535074773
1984,Berlin,-1,Ledig,0.00712360415864459,16099,0.005824469696041031,0.00842273862124815
1984,Bremen,-1,Verheiratet,0.006931074316519061,16099,0.005649491737833502,0.00821265689520462
1984,Niedersachsen,-1,Verwitwet,0.006834809395456296,16099,0.005562096132738614,0.008107522658173978
1984,"Rheinland-Pfalz,Saarland",-1,Verwitwet,0.006546014632268001,16099,0.005300298796808152,0.0077917304677278506
1984,Schleswig-Holstein,-1,Ledig,0.006353484790142472,16099,0.0051261061096308505,0.007580863470654093
1984,Hessen,-1,Verwitwet,0.005679630342703119,16099,0.004518770401867253,0.006840490283538985
1984,Baden-Wuerttemberg,-1,Geschieden,0.005198305737389296,16099,0.004087454792627099,0.006309156682151492
1984,Nordrhein-Westfalen,-1,"Verheiratet, getrennt lebend",0.004620716211012707,16099,0.0035730918994393455,0.005668340522586068
1984,Hamburg,-1,Ledig,0.004524451289949942,16099,0.0034877470416261594,0.005561155538273725
1984,Baden-Wuerttemberg,-1,"Verheiratet, getrennt lebend",0.004331921447824413,16099,0.0033174164299822864,0.00534642646566654
1984,Bayern,-1,Geschieden,0.004235656526761648,16099,0.0032324386223818937,0.005238874431141403
1984,Niedersachsen,-1,Geschieden,0.0029842125529457066,16099,0.002141610495486719,0.0038268146104046942
1984,Berlin,-1,Verwitwet,0.0029842125529457066,16099,0.002141610495486719,0.0038268146104046942
1984,Schleswig-Holstein,-1,Verwitwet,0.0026954177897574125,16099,0.0018945080527824104,0.0034963275267324147
1984,Hessen,-1,"Verheiratet, getrennt lebend",0.002599152868694648,16099,0.001812637163365586,0.0033856685740237097
1984,Berlin,-1,Geschieden,0.0025028879476318828,16099,0.001731037521668458,0.0032747383735953076
1984,Hamburg,-1,Geschieden,0.0025028879476318828,16099,0.001731037521668458,0.0032747383735953076
1984,Hessen,-1,Geschieden,0.0023103581055063534,16099,0.0015687166403296482,0.0030519995706830587
1984,"Rheinland-Pfalz,Saarland",-1,Geschieden,0.0022140931844435888,16099,0.0014880319471169213,0.0029401544217702563
1984,Bremen,-1,Ledig,0.0020215633423180594,16099,0.0013277208764410227,0.002715405808195096
1984,Hamburg,-1,Verwitwet,0.0019252984212552945,16099,0.0012481448514637438,0.0026024519910468453
1984,Bayern,-1,"Verheiratet, getrennt lebend",0.0017327685791297652,16099,0.001090302339951471,0.0023752348183080593
1984,Niedersachsen,-1,"Verheiratet, getrennt lebend",0.0015402387370042356,16099,0.0009344573495241167,0.0021460201244843545
1984,Bremen,-1,Verwitwet,0.001443973815941471,16099,0.0008574002349150383,0.0020305473969679036
1984,Schleswig-Holstein,-1,Geschieden,0.001443973815941471,16099,0.0008574002349150383,0.0020305473969679036
1984,"Rheinland-Pfalz,Saarland",-1,"Verheiratet, getrennt lebend",0.0007701193685021178,16099,0.00034160207776479573,0.0011986366592394398
1984,Berlin,-1,"Verheiratet, getrennt lebend",0.0006738544474393531,16099,0.0002729939179984475,0.0010747149768802588
1984,Schleswig-Holstein,-1,"Verheiratet, getrennt lebend",0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,Hamburg,-1,"Verheiratet, getrennt lebend",0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,Bremen,-1,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,Bremen,-1,"Verheiratet, getrennt lebend",9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1985,Nordrhein-Westfalen,Staedtischer Raum,Verheiratet,0.17436104657036064,14443,0.16817309100237335,0.18054900213834793
1985,Baden-Wuerttemberg,Staedtischer Raum,Verheiratet,0.10617234064046874,14443,0.10114822118888787,0.1111964600920496
1985,Hessen,Staedtischer Raum,Verheiratet,0.06000606121830488,14443,0.05613270488033212,0.06387941755627764
1985,Nordrhein-Westfalen,Staedtischer Raum,Ledig,0.059601979997979594,14443,0.05574085765840236,0.06346310233755684
1985,Bayern,Staedtischer Raum,Verheiratet,0.05929891908273563,14443,0.05544700514039276,0.0631508330250785
