year,age_gr,migback,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,Direct migration background,Less important,0.11783,78,389,0.08575,0.14991
1995,46-65 y.,No migration background,Very important,0.12731,379,2877,0.11513,0.13949
1995,46-65 y.,No migration background,Important,0.50619,1566,2877,0.48792,0.52447
1995,46-65 y.,No migration background,Less important,0.29341,801,2877,0.27677,0.31005
1995,46-65 y.,No migration background,Unimportant,0.05722,131,2877,0.04873,0.06571
1995,46-65 y.,Direct migration background,Very important,0.09832,51,309,0.06506,0.13157
1995,46-65 y.,Direct migration background,Important,0.31843,173,309,0.26640,0.37046
1995,46-65 y.,Direct migration background,Less important,0.15234,85,309,0.11221,0.19247
1995,66 and older,No migration background,Very important,0.06273,83,1268,0.04938,0.07608
1995,66 and older,No migration background,Important,0.39072,521,1268,0.36385,0.41759
1995,66 and older,No migration background,Less important,0.35058,467,1268,0.32431,0.37686
1995,66 and older,No migration background,Unimportant,0.16135,197,1268,0.14109,0.18160
1995,66 and older,Direct migration background,Important,0.35726,66,118,0.27043,0.44409
1995,66 and older,Direct migration background,Less important,0.30315,52,118,0.21987,0.38643
2004,17-29 y.,No migration background,Very important,0.35942,1098,3041,0.34237,0.37648
2004,17-29 y.,No migration background,Important,0.52620,1641,3041,0.50845,0.54395
2004,17-29 y.,No migration background,Less important,0.10151,302,3041,0.09078,0.11225
2004,17-29 y.,Direct migration background,Very important,0.31970,115,367,0.27192,0.36748
2004,17-29 y.,Direct migration background,Important,0.53085,206,367,0.47972,0.58198
2004,17-29 y.,Direct migration background,Less important,0.11732,46,367,0.08435,0.15029
2004,17-29 y.,Indirect migration background,Very important,0.42704,197,502,0.38372,0.47035
2004,17-29 y.,Indirect migration background,Important,0.49019,262,502,0.44642,0.53397
2004,17-29 y.,Indirect migration background,Less important,0.06592,43,502,0.04419,0.08765
2004,30-45 y.,No migration background,Very important,0.18891,993,5438,0.17851,0.19932
2004,30-45 y.,No migration background,Important,0.57191,3167,5438,0.55876,0.58506
2004,30-45 y.,No migration background,Less important,0.22136,1215,5438,0.21033,0.23240
2004,30-45 y.,No migration background,Unimportant,0.01403,63,5438,0.01091,0.01716
2004,30-45 y.,Direct migration background,Very important,0.18086,146,818,0.15447,0.20726
2004,30-45 y.,Direct migration background,Important,0.57587,493,818,0.54198,0.60976
2004,30-45 y.,Direct migration background,Less important,0.20907,179,818,0.18118,0.23695
2004,30-45 y.,Indirect migration background,Very important,0.27769,68,218,0.21811,0.33728
2004,30-45 y.,Indirect migration background,Important,0.50892,110,218,0.44240,0.57544
2004,30-45 y.,Indirect migration background,Less important,0.19756,40,218,0.14459,0.25054
2004,46-65 y.,No migration background,Very important,0.11542,773,6322,0.10755,0.12330
2004,46-65 y.,No migration background,Important,0.53808,3407,6322,0.52579,0.55037
2004,46-65 y.,No migration background,Less important,0.30205,1930,6322,0.29073,0.31337
2004,46-65 y.,No migration background,Unimportant,0.03684,212,6322,0.03220,0.04149
2004,46-65 y.,Direct migration background,Very important,0.12031,100,935,0.09945,0.14118
2004,46-65 y.,Direct migration background,Important,0.47252,450,935,0.44050,0.50454
2004,46-65 y.,Direct migration background,Less important,0.33847,334,935,0.30812,0.36882
2004,46-65 y.,Direct migration background,Unimportant,0.04505,51,935,0.03175,0.05835
2004,66 and older,No migration background,Very important,0.07310,271,3311,0.06423,0.08197
2004,66 and older,No migration background,Important,0.40762,1430,3311,0.39088,0.42436
2004,66 and older,No migration background,Less important,0.36387,1226,3311,0.34748,0.38026
2004,66 and older,No migration background,Unimportant,0.12606,384,3311,0.11475,0.13737
2004,66 and older,Direct migration background,Important,0.37625,131,325,0.32350,0.42900
2004,66 and older,Direct migration background,Less important,0.33304,137,325,0.28172,0.38436
2004,66 and older,Direct migration background,Unimportant,0.16762,57,325,0.12694,0.20829
2008,17-29 y.,No migration background,Very important,0.29085,803,2472,0.27295,0.30876
2008,17-29 y.,No migration background,Important,0.52104,1378,2472,0.50134,0.54074
2008,17-29 y.,No migration background,Less important,0.10621,291,2472,0.09406,0.11835
2008,17-29 y.,Direct migration background,Very important,0.34030,75,195,0.27362,0.40697
2008,17-29 y.,Direct migration background,Important,0.51633,120,195,0.44601,0.58666
2008,17-29 y.,Indirect migration background,Very important,0.36831,168,431,0.32272,0.41390
2008,17-29 y.,Indirect migration background,Important,0.41793,223,431,0.37131,0.46455
2008,17-29 y.,Indirect migration background,Less important,0.09019,40,431,0.06311,0.11726
2008,30-45 y.,No migration background,Very important,0.15837,682,4278,0.14743,0.16932
2008,30-45 y.,No migration background,Important,0.57517,2521,4278,0.56036,0.58999
2008,30-45 y.,No migration background,Less important,0.24370,1022,4278,0.23083,0.25656
2008,30-45 y.,No migration background,Unimportant,0.01650,53,4278,0.01268,0.02032
2008,30-45 y.,Direct migration background,Very important,0.18443,113,583,0.15292,0.21594
2008,30-45 y.,Direct migration background,Important,0.58371,339,583,0.54366,0.62376
2008,30-45 y.,Direct migration background,Less important,0.18719,131,583,0.15550,0.21888
2008,30-45 y.,Indirect migration background,Very important,0.24176,65,267,0.19030,0.29321
2008,30-45 y.,Indirect migration background,Important,0.53080,146,267,0.47082,0.59077
2008,30-45 y.,Indirect migration background,Less important,0.22446,56,267,0.17432,0.27461
2008,46-65 y.,No migration background,Very important,0.10939,669,5901,0.10142,0.11735
2008,46-65 y.,No migration background,Important,0.52431,3156,5901,0.51156,0.53705
2008,46-65 y.,No migration background,Less important,0.31566,1847,5901,0.30380,0.32752
2008,46-65 y.,No migration background,Unimportant,0.04375,229,5901,0.03853,0.04897
2008,46-65 y.,Direct migration background,Very important,0.14053,86,703,0.11482,0.16624
2008,46-65 y.,Direct migration background,Important,0.51430,357,703,0.47733,0.55127
2008,46-65 y.,Direct migration background,Less important,0.28673,221,703,0.25327,0.32018
2008,46-65 y.,Direct migration background,Unimportant,0.05383,39,703,0.03714,0.07053
2008,66 and older,No migration background,Very important,0.05547,224,3862,0.04825,0.06269
2008,66 and older,No migration background,Important,0.35565,1472,3862,0.34055,0.37075
2008,66 and older,No migration background,Less important,0.40549,1615,3862,0.39000,0.42098
2008,66 and older,No migration background,Unimportant,0.16344,551,3862,0.15178,0.17511
2008,66 and older,Direct migration background,Important,0.31408,119,326,0.26362,0.36454
2008,66 and older,Direct migration background,Less important,0.31354,122,326,0.26310,0.36398
2008,66 and older,Direct migration background,Unimportant,0.25035,85,326,0.20325,0.29745
2012,17-29 y.,No migration background,Very important,0.34279,1098,3070,0.32600,0.35958
2012,17-29 y.,No migration background,Important,0.49290,1688,3070,0.47521,0.51059
2012,17-29 y.,No migration background,Less important,0.08925,284,3070,0.07917,0.09934
2012,17-29 y.,Direct migration background,Very important,0.39570,160,353,0.34461,0.44678
2012,17-29 y.,Direct migration background,Important,0.51197,193,353,0.45975,0.56419
2012,17-29 y.,Indirect migration background,Very important,0.33293,194,495,0.29137,0.37449
2012,17-29 y.,Indirect migration background,Important,0.46051,259,495,0.41656,0.50447
2012,17-29 y.,Indirect migration background,Less important,0.09271,42,495,0.06713,0.11828
2012,30-45 y.,No migration background,Very important,0.19799,1314,7092,0.18872,0.20727
2012,30-45 y.,No migration background,Important,0.57438,4105,7092,0.56287,0.58589
2012,30-45 y.,No migration background,Less important,0.21864,1614,7092,0.20902,0.22826
2012,30-45 y.,No migration background,Unimportant,0.00795,59,7092,0.00589,0.01002
2012,30-45 y.,Direct migration background,Very important,0.24116,335,1364,0.21845,0.26387
2012,30-45 y.,Direct migration background,Important,0.56138,789,1364,0.53504,0.58773
2012,30-45 y.,Direct migration background,Less important,0.17260,240,1364,0.15254,0.19267
2012,30-45 y.,Indirect migration background,Very important,0.30421,156,564,0.26621,0.34221
2012,30-45 y.,Indirect migration background,Important,0.51422,312,564,0.47293,0.55550
2012,30-45 y.,Indirect migration background,Less important,0.16141,96,564,0.13102,0.19180
2012,46-65 y.,No migration background,Very important,0.12926,1156,8274,0.12204,0.13649
2012,46-65 y.,No migration background,Important,0.55407,4603,8274,0.54336,0.56478
2012,46-65 y.,No migration background,Less important,0.28461,2309,8274,0.27489,0.29434
2012,46-65 y.,No migration background,Unimportant,0.02668,206,8274,0.02321,0.03015
2012,46-65 y.,Direct migration background,Very important,0.15838,145,925,0.13484,0.18192
2012,46-65 y.,Direct migration background,Important,0.51373,499,925,0.48150,0.54596
2012,46-65 y.,Direct migration background,Less important,0.26481,238,925,0.23636,0.29326
2012,46-65 y.,Direct migration background,Unimportant,0.05477,43,925,0.04010,0.06944
2012,46-65 y.,Indirect migration background,Important,0.45867,65,112,0.36597,0.55137
2012,46-65 y.,Indirect migration background,Less important,0.34703,47,112,0.25847,0.43559
2012,66 and older,No migration background,Very important,0.07837,378,4694,0.07068,0.08606
2012,66 and older,No migration background,Important,0.41306,2061,4694,0.39897,0.42715
2012,66 and older,No migration background,Less important,0.38070,1775,4694,0.36680,0.39459
2012,66 and older,No migration background,Unimportant,0.10715,480,4694,0.09830,0.11600
2012,66 and older,Direct migration background,Very important,0.06956,33,408,0.04485,0.09428
2012,66 and older,Direct migration background,Important,0.41049,176,408,0.36269,0.45828
2012,66 and older,Direct migration background,Less important,0.35503,136,408,0.30854,0.40152
2012,66 and older,Direct migration background,Unimportant,0.13892,63,408,0.10532,0.17252
2016,17-29 y.,No migration background,Very important,0.32231,799,2348,0.30341,0.34122
2016,17-29 y.,No migration background,Important,0.48310,1264,2348,0.46288,0.50332
2016,17-29 y.,No migration background,Less important,0.11205,285,2348,0.09929,0.12481
2016,17-29 y.,Direct migration background,Very important,0.28784,279,749,0.25540,0.32029
2016,17-29 y.,Direct migration background,Important,0.52430,405,749,0.48851,0.56009
2016,17-29 y.,Direct migration background,Less important,0.05954,65,749,0.04258,0.07649
2016,17-29 y.,Indirect migration background,Very important,0.36065,299,722,0.32560,0.39570
2016,17-29 y.,Indirect migration background,Important,0.47364,356,722,0.43720,0.51009
2016,17-29 y.,Indirect migration background,Less important,0.07221,67,722,0.05332,0.09111
2016,30-45 y.,No migration background,Very important,0.18597,710,4248,0.17427,0.19768
2016,30-45 y.,No migration background,Important,0.58222,2439,4248,0.56739,0.59705
2016,30-45 y.,No migration background,Less important,0.22258,1047,4248,0.21007,0.23509
2016,30-45 y.,No migration background,Unimportant,0.00877,52,4248,0.00596,0.01157
2016,30-45 y.,Direct migration background,Very important,0.25742,578,2217,0.23922,0.27563
2016,30-45 y.,Direct migration background,Important,0.53974,1295,2217,0.51899,0.56050
2016,30-45 y.,Direct migration background,Less important,0.14306,344,2217,0.12848,0.15764
2016,30-45 y.,Indirect migration background,Very important,0.28375,151,569,0.24667,0.32082
2016,30-45 y.,Indirect migration background,Important,0.52111,320,569,0.48002,0.56219
2016,30-45 y.,Indirect migration background,Less important,0.19230,98,569,0.15988,0.22471
2016,46-65 y.,No migration background,Very important,0.12067,891,6867,0.11296,0.12837
2016,46-65 y.,No migration background,Important,0.54418,3674,6867,0.53240,0.55596
2016,46-65 y.,No migration background,Less important,0.31020,2152,6867,0.29926,0.32115
2016,46-65 y.,No migration background,Unimportant,0.02032,150,6867,0.01698,0.02365
2016,46-65 y.,Direct migration background,Very important,0.17629,259,1504,0.15703,0.19556
2016,46-65 y.,Direct migration background,Important,0.54540,869,1504,0.52022,0.57057
2016,46-65 y.,Direct migration background,Less important,0.21709,327,1504,0.19625,0.23793
2016,46-65 y.,Direct migration background,Unimportant,0.03671,49,1504,0.02720,0.04622
2016,46-65 y.,Indirect migration background,Important,0.48464,91,149,0.40413,0.56516
2016,46-65 y.,Indirect migration background,Less important,0.30213,58,149,0.22815,0.37611
2016,66 and older,No migration background,Very important,0.08199,312,4249,0.07374,0.09024
2016,66 and older,No migration background,Important,0.42111,1890,4249,0.40627,0.43596
2016,66 and older,No migration background,Less important,0.39199,1690,4249,0.37731,0.40667
2016,66 and older,No migration background,Unimportant,0.09252,357,4249,0.08381,0.10124
2016,66 and older,Direct migration background,Very important,0.10921,41,404,0.07876,0.13966
2016,66 and older,Direct migration background,Important,0.42457,187,404,0.37631,0.47283
2016,66 and older,Direct migration background,Less important,0.33251,131,404,0.28651,0.37850
2016,66 and older,Direct migration background,Unimportant,0.10771,45,404,0.07744,0.13798
2021,17-29 y.,No migration background,Very important,0.31886,629,1767,0.29712,0.34060
2021,17-29 y.,No migration background,Important,0.48888,932,1767,0.46556,0.51219
2021,17-29 y.,No migration background,Less important,0.11507,206,1767,0.10019,0.12996
2021,17-29 y.,Direct migration background,Very important,0.22626,218,512,0.18999,0.26254
2021,17-29 y.,Direct migration background,Important,0.39128,250,512,0.34896,0.43359
2021,17-29 y.,Direct migration background,Less important,0.08929,44,512,0.06457,0.11402
2021,17-29 y.,Indirect migration background,Very important,0.33112,160,399,0.28488,0.37736
2021,17-29 y.,Indirect migration background,Important,0.51257,203,399,0.46346,0.56168
2021,17-29 y.,Indirect migration background,Less important,0.09566,36,399,0.06676,0.12456
2021,30-45 y.,No migration background,Very important,0.19827,498,2587,0.18290,0.21363
2021,30-45 y.,No migration background,Important,0.59196,1499,2587,0.57301,0.61090
2021,30-45 y.,No migration background,Less important,0.19885,590,2587,0.18347,0.21423
2021,30-45 y.,Direct migration background,Very important,0.22344,351,1178,0.19964,0.24723
2021,30-45 y.,Direct migration background,Important,0.54788,685,1178,0.51945,0.57632
2021,30-45 y.,Direct migration background,Less important,0.11426,142,1178,0.09608,0.13243
2021,30-45 y.,Indirect migration background,Very important,0.26161,74,311,0.21269,0.31054
2021,30-45 y.,Indirect migration background,Important,0.59215,181,311,0.53745,0.64686
2021,30-45 y.,Indirect migration background,Less important,0.12961,56,311,0.09222,0.16700
2021,46-65 y.,No migration background,Very important,0.11095,715,5584,0.10271,0.11919
2021,46-65 y.,No migration background,Important,0.53781,2992,5584,0.52474,0.55089
2021,46-65 y.,No migration background,Less important,0.32785,1768,5584,0.31553,0.34016
2021,46-65 y.,No migration background,Unimportant,0.02008,109,5584,0.01640,0.02376
2021,46-65 y.,Direct migration background,Very important,0.16288,167,955,0.13945,0.18631
2021,46-65 y.,Direct migration background,Important,0.56406,567,955,0.53260,0.59553
2021,46-65 y.,Direct migration background,Less important,0.19425,221,955,0.16915,0.21936
2021,46-65 y.,Indirect migration background,Very important,0.12231,35,193,0.07596,0.16865
2021,46-65 y.,Indirect migration background,Important,0.66938,113,193,0.60283,0.73592
2021,46-65 y.,Indirect migration background,Less important,0.19533,45,193,0.13925,0.25141
2021,66 and older,No migration background,Very important,0.08167,272,3176,0.07215,0.09120
2021,66 and older,No migration background,Important,0.42390,1439,3176,0.40671,0.44109
2021,66 and older,No migration background,Less important,0.38409,1231,3176,0.36718,0.40101
2021,66 and older,No migration background,Unimportant,0.08581,234,3176,0.07606,0.09555
2021,66 and older,Direct migration background,Important,0.44152,137,235,0.37790,0.50515
2021,66 and older,Direct migration background,Less important,0.34549,98,235,0.28456,0.40642
