year,bula_h,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Schleswig-Holstein,Less important,0.20585,165,639,0.17448,0.23723
2004,Hamburg,Very important,0.12659,46,277,0.08736,0.16582
2004,Hamburg,Important,0.43935,157,277,0.38080,0.49790
2004,Hamburg,Less important,0.22279,74,277,0.17370,0.27189
2004,Lower Saxony,Very important,0.12105,300,1872,0.10627,0.13583
2004,Lower Saxony,Important,0.43209,1010,1872,0.40964,0.45453
2004,Lower Saxony,Less important,0.21800,489,1872,0.19929,0.23671
2004,Lower Saxony,Unimportant,0.04346,73,1872,0.03422,0.05270
2004,Bremen,Very important,0.19068,44,160,0.12962,0.25174
2004,Bremen,Important,0.43495,79,160,0.35789,0.51200
2004,Bremen,Less important,0.20675,37,160,0.14380,0.26969
2004,North Rhine-Westphalia,Very important,0.13889,784,4504,0.12878,0.14899
2004,North Rhine-Westphalia,Important,0.43698,2391,4504,0.42249,0.45146
2004,North Rhine-Westphalia,Less important,0.21812,1159,4504,0.20605,0.23018
2004,North Rhine-Westphalia,Unimportant,0.03443,170,4504,0.02910,0.03975
2004,Hesse,Very important,0.14263,267,1422,0.12445,0.16081
2004,Hesse,Important,0.38923,707,1422,0.36388,0.41458
2004,Hesse,Less important,0.20823,381,1422,0.18712,0.22934
2004,Hesse,Unimportant,0.04676,67,1422,0.03579,0.05774
2004,"Rhineland-Palatinate, Saarland",Very important,0.12810,214,1286,0.10982,0.14637
2004,"Rhineland-Palatinate, Saarland",Important,0.39891,651,1286,0.37213,0.42568
2004,"Rhineland-Palatinate, Saarland",Less important,0.22724,363,1286,0.20432,0.25015
2004,"Rhineland-Palatinate, Saarland",Unimportant,0.04681,58,1286,0.03526,0.05835
2004,Baden-Wuerttemberg,Very important,0.12729,418,2572,0.11440,0.14017
2004,Baden-Wuerttemberg,Important,0.40279,1302,2572,0.38383,0.42174
2004,Baden-Wuerttemberg,Less important,0.22637,732,2572,0.21019,0.24255
2004,Baden-Wuerttemberg,Unimportant,0.04484,120,2572,0.03684,0.05284
2004,Bavaria,Very important,0.14457,513,3027,0.13204,0.15710
2004,Bavaria,Important,0.41658,1553,3027,0.39902,0.43415
2004,Bavaria,Less important,0.23338,825,3027,0.21831,0.24845
2004,Bavaria,Unimportant,0.04377,136,3027,0.03648,0.05106
2004,Berlin,Very important,0.20667,187,799,0.17858,0.23476
2004,Berlin,Important,0.39869,383,799,0.36472,0.43266
2004,Berlin,Less important,0.19530,198,799,0.16780,0.22281
2004,Berlin,Unimportant,0.03723,31,799,0.02409,0.05036
2004,Brandenburg,Very important,0.13485,154,869,0.11213,0.15758
2004,Brandenburg,Important,0.48875,501,869,0.45549,0.52200
2004,Brandenburg,Less important,0.20574,214,869,0.17884,0.23263
2004,Mecklenburg-Western Pomerania,Very important,0.11240,85,500,0.08468,0.14011
2004,Mecklenburg-Western Pomerania,Important,0.51822,305,500,0.47438,0.56206
2004,Mecklenburg-Western Pomerania,Less important,0.20349,110,500,0.16816,0.23881
2004,Saxony,Very important,0.16292,271,1554,0.14455,0.18129
2004,Saxony,Important,0.49047,928,1554,0.46560,0.51533
2004,Saxony,Less important,0.17146,304,1554,0.15271,0.19021
2004,Saxony,Unimportant,0.03465,51,1554,0.02556,0.04375
2004,Saxony-Anhalt,Very important,0.15706,172,893,0.13318,0.18094
2004,Saxony-Anhalt,Important,0.45458,491,893,0.42190,0.48726
2004,Saxony-Anhalt,Less important,0.22690,230,893,0.19941,0.25438
2004,Thuringa,Very important,0.14899,184,918,0.12595,0.17204
2004,Thuringa,Important,0.49134,547,918,0.45898,0.52369
2004,Thuringa,Less important,0.19444,187,918,0.16883,0.22006
2008,Schleswig-Holstein,Very important,0.09998,65,525,0.07430,0.12567
2008,Schleswig-Holstein,Important,0.44092,292,525,0.39841,0.48343
2008,Schleswig-Holstein,Less important,0.25920,168,525,0.22168,0.29672
2008,Hamburg,Very important,0.13875,46,252,0.09598,0.18151
2008,Hamburg,Important,0.40242,134,252,0.34175,0.46309
2008,Hamburg,Less important,0.22120,72,252,0.16985,0.27255
2008,Lower Saxony,Very important,0.11848,226,1731,0.10325,0.13371
2008,Lower Saxony,Important,0.42427,900,1731,0.40098,0.44755
2008,Lower Saxony,Less important,0.24249,517,1731,0.22230,0.26269
2008,Lower Saxony,Unimportant,0.04711,88,1731,0.03713,0.05710
2008,Bremen,Important,0.48293,71,104,0.38642,0.57943
2008,Bremen,Less important,0.20790,33,104,0.12953,0.28627
2008,North Rhine-Westphalia,Very important,0.13185,603,3908,0.12124,0.14246
2008,North Rhine-Westphalia,Important,0.41827,1991,3908,0.40280,0.43374
2008,North Rhine-Westphalia,Less important,0.22781,1113,3908,0.21465,0.24096
2008,North Rhine-Westphalia,Unimportant,0.05034,201,3908,0.04348,0.05720
2008,Hesse,Very important,0.13905,215,1302,0.12025,0.15785
2008,Hesse,Important,0.38686,620,1302,0.36039,0.41332
2008,Hesse,Less important,0.21307,375,1302,0.19082,0.23532
2008,Hesse,Unimportant,0.06915,92,1302,0.05537,0.08294
2008,"Rhineland-Palatinate, Saarland",Very important,0.08815,136,1090,0.07131,0.10499
2008,"Rhineland-Palatinate, Saarland",Important,0.40802,545,1090,0.37883,0.43721
2008,"Rhineland-Palatinate, Saarland",Less important,0.25007,330,1090,0.22435,0.27579
2008,"Rhineland-Palatinate, Saarland",Unimportant,0.06565,79,1090,0.05094,0.08036
2008,Baden-Wuerttemberg,Very important,0.12249,362,2343,0.10921,0.13577
2008,Baden-Wuerttemberg,Important,0.40171,1160,2343,0.38185,0.42156
2008,Baden-Wuerttemberg,Less important,0.23327,675,2343,0.21614,0.25040
2008,Baden-Wuerttemberg,Unimportant,0.05689,146,2343,0.04751,0.06627
2008,Bavaria,Very important,0.13548,435,2721,0.12261,0.14834
2008,Bavaria,Important,0.38706,1305,2721,0.36876,0.40537
2008,Bavaria,Less important,0.24832,831,2721,0.23209,0.26456
2008,Bavaria,Unimportant,0.05058,150,2721,0.04234,0.05881
2008,Berlin,Very important,0.15223,137,690,0.12541,0.17906
2008,Berlin,Important,0.43380,348,690,0.39679,0.47080
2008,Berlin,Less important,0.24651,205,690,0.21433,0.27869
2008,Brandenburg,Very important,0.12853,127,802,0.10535,0.15171
2008,Brandenburg,Important,0.47552,451,802,0.44093,0.51010
2008,Brandenburg,Less important,0.23115,224,802,0.20196,0.26035
2008,Mecklenburg-Western Pomerania,Very important,0.13507,80,476,0.10433,0.16581
2008,Mecklenburg-Western Pomerania,Important,0.49642,280,476,0.45145,0.54138
2008,Mecklenburg-Western Pomerania,Less important,0.20959,116,476,0.17299,0.24620
2008,Saxony,Very important,0.13355,208,1428,0.11590,0.15120
2008,Saxony,Important,0.46846,807,1428,0.44257,0.49435
2008,Saxony,Less important,0.19676,320,1428,0.17613,0.21739
2008,Saxony,Unimportant,0.06624,93,1428,0.05334,0.07915
2008,Saxony-Anhalt,Very important,0.15279,131,784,0.12759,0.17800
2008,Saxony-Anhalt,Important,0.47602,455,784,0.44104,0.51100
2008,Saxony-Anhalt,Less important,0.20558,198,784,0.17728,0.23389
2008,Thuringa,Very important,0.10723,124,841,0.08630,0.12815
2008,Thuringa,Important,0.49380,505,841,0.45999,0.52762
2008,Thuringa,Less important,0.22548,212,841,0.19722,0.25374
2012,Schleswig-Holstein,Very important,0.13969,173,946,0.11758,0.16179
2012,Schleswig-Holstein,Important,0.43196,513,946,0.40037,0.46354
2012,Schleswig-Holstein,Less important,0.23227,260,946,0.20534,0.25919
2012,Hamburg,Very important,0.14635,88,408,0.11201,0.18069
2012,Hamburg,Important,0.38397,212,408,0.33672,0.43122
2012,Hamburg,Less important,0.25601,108,408,0.21361,0.29842
2012,Lower Saxony,Very important,0.14021,417,2552,0.12673,0.15368
2012,Lower Saxony,Important,0.46287,1458,2552,0.44352,0.48222
2012,Lower Saxony,Less important,0.20393,602,2552,0.18829,0.21957
2012,Lower Saxony,Unimportant,0.02472,75,2552,0.01870,0.03075
2012,Bremen,Very important,0.20362,39,190,0.14621,0.26103
2012,Bremen,Important,0.46271,106,190,0.39162,0.53379
2012,Bremen,Less important,0.16793,45,190,0.11463,0.22122
2012,North Rhine-Westphalia,Very important,0.15662,1054,5507,0.14702,0.16622
2012,North Rhine-Westphalia,Important,0.41792,2805,5507,0.40490,0.43095
2012,North Rhine-Westphalia,Less important,0.22244,1461,5507,0.21146,0.23343
2012,North Rhine-Westphalia,Unimportant,0.03236,187,5507,0.02769,0.03704
2012,Hesse,Very important,0.13668,320,1891,0.12119,0.15216
2012,Hesse,Important,0.40026,982,1891,0.37817,0.42235
2012,Hesse,Less important,0.21661,503,1891,0.19804,0.23518
2012,Hesse,Unimportant,0.04730,86,1891,0.03773,0.05687
2012,"Rhineland-Palatinate, Saarland",Very important,0.13629,246,1545,0.11918,0.15341
2012,"Rhineland-Palatinate, Saarland",Important,0.44327,868,1545,0.41849,0.46804
2012,"Rhineland-Palatinate, Saarland",Less important,0.22300,392,1545,0.20223,0.24376
2012,"Rhineland-Palatinate, Saarland",Unimportant,0.02033,39,1545,0.01329,0.02737
2012,Baden-Wuerttemberg,Very important,0.15695,610,3330,0.14460,0.16931
2012,Baden-Wuerttemberg,Important,0.41612,1764,3330,0.39938,0.43287
2012,Baden-Wuerttemberg,Less important,0.21691,839,3330,0.20291,0.23091
2012,Baden-Wuerttemberg,Unimportant,0.03438,117,3330,0.02819,0.04057
2012,Bavaria,Very important,0.13861,758,4338,0.12832,0.14889
2012,Bavaria,Important,0.42531,2279,4338,0.41060,0.44003
2012,Bavaria,Less important,0.22347,1117,4338,0.21107,0.23587
2012,Bavaria,Unimportant,0.04973,184,4338,0.04326,0.05620
2012,Berlin,Very important,0.17990,219,1008,0.15617,0.20362
2012,Berlin,Important,0.43960,540,1008,0.40894,0.47025
2012,Berlin,Less important,0.20084,249,1008,0.17609,0.22558
2012,Brandenburg,Very important,0.14300,187,1070,0.12201,0.16398
2012,Brandenburg,Important,0.47367,631,1070,0.44374,0.50360
2012,Brandenburg,Less important,0.22282,252,1070,0.19787,0.24776
2012,Mecklenburg-Western Pomerania,Very important,0.16025,131,635,0.13170,0.18881
2012,Mecklenburg-Western Pomerania,Important,0.47877,357,635,0.43988,0.51765
2012,Mecklenburg-Western Pomerania,Less important,0.21433,147,635,0.18239,0.24627
2012,Saxony,Very important,0.14756,348,1839,0.13134,0.16377
2012,Saxony,Important,0.47349,996,1839,0.45066,0.49631
2012,Saxony,Less important,0.19312,425,1839,0.17507,0.21116
2012,Saxony,Unimportant,0.04287,70,1839,0.03361,0.05213
2012,Saxony-Anhalt,Very important,0.17121,191,1006,0.14792,0.19450
2012,Saxony-Anhalt,Important,0.46934,593,1006,0.43849,0.50020
2012,Saxony-Anhalt,Less important,0.19065,222,1006,0.16637,0.21494
2012,Thuringa,Very important,0.15887,211,1048,0.13673,0.18101
2012,Thuringa,Important,0.50680,647,1048,0.47651,0.53708
2012,Thuringa,Less important,0.17214,190,1048,0.14928,0.19501
2016,Schleswig-Holstein,Very important,0.11554,132,791,0.09324,0.13783
2016,Schleswig-Holstein,Important,0.40702,411,791,0.37276,0.44128
2016,Schleswig-Holstein,Less important,0.28375,248,791,0.25231,0.31519
2016,Hamburg,Very important,0.13863,75,402,0.10480,0.17245
2016,Hamburg,Important,0.39905,216,402,0.35112,0.44698
2016,Hamburg,Less important,0.23655,111,402,0.19496,0.27815
2016,Lower Saxony,Very important,0.17197,472,2367,0.15677,0.18718
2016,Lower Saxony,Important,0.41014,1190,2367,0.39032,0.42996
2016,Lower Saxony,Less important,0.23331,643,2367,0.21627,0.25035
2016,Lower Saxony,Unimportant,0.02604,62,2367,0.01962,0.03245
2016,Bremen,Very important,0.25372,44,173,0.18869,0.31875
2016,Bremen,Important,0.27023,80,173,0.20386,0.33659
2016,Bremen,Less important,0.24762,49,173,0.18312,0.31213
2016,North Rhine-Westphalia,Very important,0.13747,899,5027,0.12795,0.14699
2016,North Rhine-Westphalia,Important,0.43135,2644,5027,0.41766,0.44505
2016,North Rhine-Westphalia,Less important,0.22236,1320,5027,0.21087,0.23386
2016,North Rhine-Westphalia,Unimportant,0.03355,164,5027,0.02857,0.03853
2016,Hesse,Very important,0.12970,242,1608,0.11328,0.14613
2016,Hesse,Important,0.43525,865,1608,0.41101,0.45949
2016,Hesse,Less important,0.21993,438,1608,0.19967,0.24018
2016,Hesse,Unimportant,0.03405,63,1608,0.02518,0.04292
2016,"Rhineland-Palatinate, Saarland",Very important,0.12309,252,1480,0.10635,0.13984
2016,"Rhineland-Palatinate, Saarland",Important,0.47771,835,1480,0.45225,0.50317
2016,"Rhineland-Palatinate, Saarland",Less important,0.21686,358,1480,0.19586,0.23787
2016,"Rhineland-Palatinate, Saarland",Unimportant,0.02118,35,1480,0.01384,0.02851
2016,Baden-Wuerttemberg,Very important,0.17401,569,2839,0.16006,0.18796
2016,Baden-Wuerttemberg,Important,0.40057,1451,2839,0.38254,0.41860
2016,Baden-Wuerttemberg,Less important,0.22308,727,2839,0.20777,0.23840
2016,Baden-Wuerttemberg,Unimportant,0.03108,92,2839,0.02470,0.03747
2016,Bavaria,Very important,0.13546,666,3872,0.12468,0.14624
2016,Bavaria,Important,0.45260,2083,3872,0.43692,0.46828
2016,Bavaria,Less important,0.21678,1012,3872,0.20380,0.22976
2016,Bavaria,Unimportant,0.02799,111,3872,0.02280,0.03319
2016,Berlin,Very important,0.16945,193,885,0.14472,0.19418
2016,Berlin,Important,0.43618,459,885,0.40349,0.46887
2016,Berlin,Less important,0.21763,233,885,0.19042,0.24483
2016,Brandenburg,Very important,0.13332,146,907,0.11118,0.15545
2016,Brandenburg,Important,0.48551,504,907,0.45296,0.51805
2016,Brandenburg,Less important,0.20848,257,907,0.18203,0.23493
2016,Mecklenburg-Western Pomerania,Very important,0.17618,101,511,0.14311,0.20924
2016,Mecklenburg-Western Pomerania,Important,0.42347,287,511,0.38059,0.46636
2016,Mecklenburg-Western Pomerania,Less important,0.21399,123,511,0.17840,0.24959
2016,Saxony,Very important,0.13956,240,1437,0.12163,0.15748
2016,Saxony,Important,0.46294,790,1437,0.43715,0.48873
2016,Saxony,Less important,0.21284,354,1437,0.19167,0.23401
2016,Saxony,Unimportant,0.03506,53,1437,0.02555,0.04458
2016,Saxony-Anhalt,Very important,0.14116,147,811,0.11718,0.16513
2016,Saxony-Anhalt,Important,0.49916,483,811,0.46472,0.53359
2016,Saxony-Anhalt,Less important,0.18228,181,811,0.15569,0.20887
2016,Thuringa,Very important,0.13180,169,874,0.10936,0.15424
2016,Thuringa,Important,0.47382,493,874,0.44070,0.50695
2016,Thuringa,Less important,0.22081,212,874,0.19329,0.24832
2021,Schleswig-Holstein,Very important,0.11134,112,687,0.08780,0.13488
2021,Schleswig-Holstein,Important,0.41241,376,687,0.37557,0.44925
2021,Schleswig-Holstein,Less important,0.21250,199,687,0.18189,0.24311
2021,Hamburg,Very important,0.13786,83,374,0.10287,0.17284
2021,Hamburg,Important,0.40853,187,374,0.35865,0.45842
2021,Hamburg,Less important,0.22780,104,374,0.18524,0.27037
2021,Lower Saxony,Very important,0.12009,280,1665,0.10447,0.13571
2021,Lower Saxony,Important,0.40161,858,1665,0.37806,0.42516
2021,Lower Saxony,Less important,0.24975,471,1665,0.22896,0.27055
2021,Lower Saxony,Unimportant,0.03581,56,1665,0.02689,0.04474
2021,Bremen,Important,0.56157,65,65,0.44001,0.68314
2021,North Rhine-Westphalia,Very important,0.14173,699,3554,0.13026,0.15320
2021,North Rhine-Westphalia,Important,0.42079,1851,3554,0.40456,0.43702
2021,North Rhine-Westphalia,Less important,0.21693,897,3554,0.20338,0.23048
2021,North Rhine-Westphalia,Unimportant,0.03460,107,3554,0.02859,0.04061
2021,Hesse,Very important,0.15357,210,1057,0.13183,0.17532
2021,Hesse,Important,0.44650,573,1057,0.41651,0.47648
2021,Hesse,Less important,0.21176,274,1057,0.18712,0.23640
2021,"Rhineland-Palatinate, Saarland",Very important,0.11804,141,845,0.09627,0.13981
2021,"Rhineland-Palatinate, Saarland",Important,0.45870,489,845,0.42509,0.49232
2021,"Rhineland-Palatinate, Saarland",Less important,0.21600,215,845,0.18824,0.24376
2021,Baden-Wuerttemberg,Very important,0.14334,383,1951,0.12779,0.15889
2021,Baden-Wuerttemberg,Important,0.42764,1022,1951,0.40568,0.44960
2021,Baden-Wuerttemberg,Less important,0.22683,509,1951,0.20824,0.24542
2021,Baden-Wuerttemberg,Unimportant,0.01664,37,1951,0.01096,0.02232
2021,Bavaria,Very important,0.14187,475,2655,0.12860,0.15515
2021,Bavaria,Important,0.42829,1371,2655,0.40947,0.44712
2021,Bavaria,Less important,0.21480,730,2655,0.19918,0.23043
2021,Bavaria,Unimportant,0.02764,79,2655,0.02140,0.03388
2021,Berlin,Very important,0.16174,188,777,0.13583,0.18765
2021,Berlin,Important,0.44179,420,777,0.40685,0.47673
2021,Berlin,Less important,0.19725,169,777,0.16925,0.22524
2021,Brandenburg,Very important,0.11082,94,627,0.08623,0.13541
2021,Brandenburg,Important,0.49851,372,627,0.45935,0.53768
2021,Brandenburg,Less important,0.18357,161,627,0.15324,0.21389
2021,Mecklenburg-Western Pomerania,Very important,0.12889,70,382,0.09524,0.16253
2021,Mecklenburg-Western Pomerania,Important,0.44560,203,382,0.39569,0.49551
2021,Mecklenburg-Western Pomerania,Less important,0.24090,109,382,0.19796,0.28384
2021,Saxony,Very important,0.15266,207,1078,0.13118,0.17414
2021,Saxony,Important,0.47404,589,1078,0.44421,0.50386
2021,Saxony,Less important,0.18099,282,1078,0.15800,0.20398
2021,Saxony-Anhalt,Very important,0.09577,75,538,0.07088,0.12066
2021,Saxony-Anhalt,Important,0.47871,321,538,0.43646,0.52096
2021,Saxony-Anhalt,Less important,0.23605,142,538,0.20013,0.27196
2021,Thuringa,Very important,0.17233,111,576,0.14146,0.20320
2021,Thuringa,Important,0.39619,310,576,0.35621,0.43617
2021,Thuringa,Less important,0.22127,155,576,0.18734,0.25520
