year,age_gr,quintil_oecd,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,30-45 y.,4th Quintile,Important,0.57273,237,386,0.52331,0.62214
1990,30-45 y.,4th Quintile,Less important,0.12400,55,386,0.09107,0.15692
1990,30-45 y.,5th Quintile,Very important,0.23835,127,536,0.20225,0.27446
1990,30-45 y.,5th Quintile,Important,0.55632,310,536,0.51422,0.59841
1990,30-45 y.,5th Quintile,Less important,0.17459,99,536,0.14243,0.20676
1990,46-65 y.,1st Quintile,Very important,0.10811,32,245,0.06915,0.14707
1990,46-65 y.,1st Quintile,Important,0.36455,119,245,0.30416,0.42495
1990,46-65 y.,1st Quintile,Less important,0.28140,94,245,0.22498,0.33783
1990,46-65 y.,2nd Quintile,Important,0.48731,175,273,0.42791,0.54671
1990,46-65 y.,2nd Quintile,Less important,0.27706,98,273,0.22387,0.33025
1990,46-65 y.,3rd Quintile,Very important,0.12395,54,402,0.09170,0.15621
1990,46-65 y.,3rd Quintile,Important,0.44820,203,402,0.39952,0.49688
1990,46-65 y.,3rd Quintile,Less important,0.31875,145,402,0.27314,0.36436
1990,46-65 y.,4th Quintile,Very important,0.12544,69,512,0.09672,0.15415
1990,46-65 y.,4th Quintile,Important,0.52273,292,512,0.47942,0.56604
1990,46-65 y.,4th Quintile,Less important,0.26286,151,512,0.22469,0.30103
1990,46-65 y.,5th Quintile,Very important,0.13020,77,575,0.10267,0.15773
1990,46-65 y.,5th Quintile,Important,0.49478,317,575,0.45387,0.53568
1990,46-65 y.,5th Quintile,Less important,0.29903,181,575,0.26157,0.33648
1990,66 and older,1st Quintile,Important,0.40698,113,255,0.34656,0.46739
1990,66 and older,1st Quintile,Less important,0.32089,88,255,0.26348,0.37829
1990,66 and older,1st Quintile,Unimportant,0.19204,54,255,0.14360,0.24048
1990,66 and older,2nd Quintile,Important,0.46410,105,182,0.39145,0.53676
1990,66 and older,2nd Quintile,Less important,0.35914,77,182,0.28925,0.42903
1990,66 and older,3rd Quintile,Important,0.39288,76,157,0.31624,0.46952
1990,66 and older,3rd Quintile,Less important,0.41947,81,157,0.34203,0.49691
1990,66 and older,4th Quintile,Important,0.41944,69,140,0.33741,0.50148
1990,66 and older,4th Quintile,Less important,0.41064,71,140,0.32885,0.49242
1990,66 and older,5th Quintile,Important,0.36865,54,116,0.28047,0.45682
1990,66 and older,5th Quintile,Less important,0.39133,62,116,0.30213,0.48054
1992,17-29 y.,1st Quintile,Very important,0.30570,170,504,0.26544,0.34596
1992,17-29 y.,1st Quintile,Important,0.43953,269,504,0.39616,0.48291
1992,17-29 y.,1st Quintile,Less important,0.10136,65,504,0.07498,0.12773
1992,17-29 y.,2nd Quintile,Very important,0.25685,176,566,0.22082,0.29287
1992,17-29 y.,2nd Quintile,Important,0.46701,314,566,0.42588,0.50815
1992,17-29 y.,2nd Quintile,Less important,0.12788,76,566,0.10034,0.15542
1992,17-29 y.,3rd Quintile,Very important,0.26365,174,537,0.22635,0.30095
1992,17-29 y.,3rd Quintile,Important,0.50214,299,537,0.45982,0.54447
1992,17-29 y.,3rd Quintile,Less important,0.11135,64,537,0.08472,0.13798
1992,17-29 y.,4th Quintile,Very important,0.28917,190,558,0.25152,0.32682
1992,17-29 y.,4th Quintile,Important,0.50587,294,558,0.46435,0.54739
1992,17-29 y.,4th Quintile,Less important,0.11964,74,558,0.09269,0.14659
1992,17-29 y.,5th Quintile,Very important,0.29019,154,500,0.25037,0.33001
1992,17-29 y.,5th Quintile,Important,0.57581,291,500,0.53245,0.61917
1992,17-29 y.,5th Quintile,Less important,0.10407,55,500,0.07727,0.13086
1992,30-45 y.,1st Quintile,Very important,0.19272,149,683,0.16312,0.22233
1992,30-45 y.,1st Quintile,Important,0.50054,405,683,0.46302,0.53807
1992,30-45 y.,1st Quintile,Less important,0.18483,129,683,0.15570,0.21396
1992,30-45 y.,2nd Quintile,Very important,0.19999,186,847,0.17303,0.22694
1992,30-45 y.,2nd Quintile,Important,0.53025,494,847,0.49662,0.56388
1992,30-45 y.,2nd Quintile,Less important,0.17931,167,847,0.15346,0.20516
1992,30-45 y.,3rd Quintile,Very important,0.20612,172,704,0.17622,0.23602
1992,30-45 y.,3rd Quintile,Important,0.47370,376,704,0.43679,0.51061
1992,30-45 y.,3rd Quintile,Less important,0.21435,156,704,0.18402,0.24469
1992,30-45 y.,4th Quintile,Very important,0.22539,149,627,0.19265,0.25812
1992,30-45 y.,4th Quintile,Important,0.50660,344,627,0.46743,0.54576
1992,30-45 y.,4th Quintile,Less important,0.18948,134,627,0.15878,0.22018
1992,30-45 y.,5th Quintile,Very important,0.26139,192,681,0.22836,0.29441
1992,30-45 y.,5th Quintile,Important,0.53504,367,681,0.49755,0.57253
1992,30-45 y.,5th Quintile,Less important,0.16684,122,681,0.13882,0.19486
1992,46-65 y.,1st Quintile,Very important,0.09660,72,575,0.07243,0.12076
1992,46-65 y.,1st Quintile,Important,0.44624,295,575,0.40558,0.48691
1992,46-65 y.,1st Quintile,Less important,0.25205,166,575,0.21653,0.28757
1992,46-65 y.,1st Quintile,Unimportant,0.07577,42,575,0.05412,0.09742
1992,46-65 y.,2nd Quintile,Very important,0.11976,73,538,0.09230,0.14723
1992,46-65 y.,2nd Quintile,Important,0.44333,284,538,0.40131,0.48535
1992,46-65 y.,2nd Quintile,Less important,0.29874,181,538,0.26003,0.33746
1992,46-65 y.,3rd Quintile,Very important,0.11182,78,599,0.08656,0.13707
1992,46-65 y.,3rd Quintile,Important,0.44184,307,599,0.40203,0.48164
1992,46-65 y.,3rd Quintile,Less important,0.28637,179,599,0.25014,0.32261
1992,46-65 y.,3rd Quintile,Unimportant,0.06238,35,599,0.04300,0.08176
1992,46-65 y.,4th Quintile,Very important,0.12637,96,694,0.10163,0.15111
1992,46-65 y.,4th Quintile,Important,0.45757,366,694,0.42048,0.49466
1992,46-65 y.,4th Quintile,Less important,0.26841,195,694,0.23542,0.30141
1992,46-65 y.,4th Quintile,Unimportant,0.05167,37,694,0.03519,0.06816
1992,46-65 y.,5th Quintile,Very important,0.12357,107,797,0.10070,0.14643
1992,46-65 y.,5th Quintile,Important,0.47007,388,797,0.43540,0.50475
1992,46-65 y.,5th Quintile,Less important,0.29683,241,797,0.26509,0.32857
1992,46-65 y.,5th Quintile,Unimportant,0.07684,61,797,0.05833,0.09534
1992,66 and older,1st Quintile,Important,0.31560,171,456,0.27289,0.35830
1992,66 and older,1st Quintile,Less important,0.35176,182,456,0.30788,0.39563
1992,66 and older,1st Quintile,Unimportant,0.23540,103,456,0.19642,0.27438
1992,66 and older,2nd Quintile,Important,0.37518,111,266,0.31689,0.43348
1992,66 and older,2nd Quintile,Less important,0.34148,100,266,0.28439,0.39858
1992,66 and older,2nd Quintile,Unimportant,0.18917,55,266,0.14202,0.23633
1992,66 and older,3rd Quintile,Important,0.37355,83,203,0.30684,0.44026
1992,66 and older,3rd Quintile,Less important,0.33104,75,203,0.26614,0.39593
1992,66 and older,3rd Quintile,Unimportant,0.19391,45,203,0.13939,0.24843
1992,66 and older,4th Quintile,Important,0.38368,77,192,0.31471,0.45264
1992,66 and older,4th Quintile,Less important,0.36095,78,192,0.29284,0.42907
1992,66 and older,4th Quintile,Unimportant,0.16520,37,192,0.11253,0.21786
1992,66 and older,5th Quintile,Important,0.34187,65,132,0.26065,0.42310
1992,66 and older,5th Quintile,Less important,0.35715,67,132,0.27510,0.43920
1995,17-29 y.,1st Quintile,Very important,0.32205,197,521,0.28188,0.36221
1995,17-29 y.,1st Quintile,Important,0.43926,282,521,0.39660,0.48192
1995,17-29 y.,1st Quintile,Less important,0.07407,42,521,0.05156,0.09658
1995,17-29 y.,2nd Quintile,Very important,0.25146,160,467,0.21207,0.29085
1995,17-29 y.,2nd Quintile,Important,0.49413,262,467,0.44873,0.53952
1995,17-29 y.,2nd Quintile,Less important,0.07820,45,467,0.05382,0.10257
1995,17-29 y.,3rd Quintile,Very important,0.30135,191,578,0.26391,0.33879
1995,17-29 y.,3rd Quintile,Important,0.52535,334,578,0.48460,0.56610
1995,17-29 y.,3rd Quintile,Less important,0.10134,53,578,0.07671,0.12596
1995,17-29 y.,4th Quintile,Very important,0.34018,203,575,0.30142,0.37894
1995,17-29 y.,4th Quintile,Important,0.50647,313,575,0.46556,0.54737
1995,17-29 y.,4th Quintile,Less important,0.08763,59,575,0.06450,0.11077
1995,17-29 y.,5th Quintile,Very important,0.34284,162,449,0.29889,0.38680
1995,17-29 y.,5th Quintile,Important,0.50517,235,449,0.45887,0.55147
1995,17-29 y.,5th Quintile,Less important,0.12021,52,449,0.09009,0.15032
1995,30-45 y.,1st Quintile,Very important,0.19606,143,652,0.16556,0.22655
1995,30-45 y.,1st Quintile,Important,0.50639,381,652,0.46798,0.54480
1995,30-45 y.,1st Quintile,Less important,0.16624,128,652,0.13764,0.19483
1995,30-45 y.,2nd Quintile,Very important,0.17186,168,848,0.14646,0.19727
1995,30-45 y.,2nd Quintile,Important,0.55112,519,848,0.51763,0.58462
1995,30-45 y.,2nd Quintile,Less important,0.19448,161,848,0.16783,0.22114
1995,30-45 y.,3rd Quintile,Very important,0.23159,181,824,0.20277,0.26041
1995,30-45 y.,3rd Quintile,Important,0.52341,484,824,0.48929,0.55754
1995,30-45 y.,3rd Quintile,Less important,0.17878,159,824,0.15260,0.20496
1995,30-45 y.,4th Quintile,Very important,0.20571,168,754,0.17684,0.23458
1995,30-45 y.,4th Quintile,Important,0.56260,449,754,0.52717,0.59803
1995,30-45 y.,4th Quintile,Less important,0.18456,137,754,0.15685,0.21227
1995,30-45 y.,5th Quintile,Very important,0.23953,182,743,0.20882,0.27024
1995,30-45 y.,5th Quintile,Important,0.56131,435,743,0.52560,0.59701
1995,30-45 y.,5th Quintile,Less important,0.17504,126,743,0.14770,0.20238
1995,46-65 y.,1st Quintile,Very important,0.09858,51,442,0.07076,0.12640
1995,46-65 y.,1st Quintile,Important,0.48160,255,442,0.43497,0.52824
1995,46-65 y.,1st Quintile,Less important,0.20055,105,442,0.16318,0.23792
1995,46-65 y.,1st Quintile,Unimportant,0.06057,31,442,0.03831,0.08284
1995,46-65 y.,2nd Quintile,Very important,0.12692,75,513,0.09808,0.15575
1995,46-65 y.,2nd Quintile,Important,0.45360,287,513,0.41048,0.49673
1995,46-65 y.,2nd Quintile,Less important,0.25906,151,513,0.22111,0.29701
1995,46-65 y.,3rd Quintile,Very important,0.11369,76,579,0.08781,0.13956
1995,46-65 y.,3rd Quintile,Important,0.49280,336,579,0.45205,0.53356
1995,46-65 y.,3rd Quintile,Less important,0.28078,167,579,0.24414,0.31741
1995,46-65 y.,4th Quintile,Very important,0.13118,104,715,0.10641,0.15594
1995,46-65 y.,4th Quintile,Important,0.51340,426,715,0.47674,0.55006
1995,46-65 y.,4th Quintile,Less important,0.24222,185,715,0.21080,0.27365
1995,46-65 y.,5th Quintile,Very important,0.13334,127,887,0.11096,0.15573
1995,46-65 y.,5th Quintile,Important,0.44396,438,887,0.41124,0.47668
1995,46-65 y.,5th Quintile,Less important,0.32769,277,887,0.29678,0.35860
1995,46-65 y.,5th Quintile,Unimportant,0.06137,45,887,0.04557,0.07718
1995,66 and older,1st Quintile,Important,0.36975,110,255,0.31038,0.42912
1995,66 and older,1st Quintile,Less important,0.33017,94,255,0.27233,0.38800
1995,66 and older,1st Quintile,Unimportant,0.18461,51,255,0.13689,0.23232
1995,66 and older,2nd Quintile,Important,0.37802,158,362,0.32800,0.42804
1995,66 and older,2nd Quintile,Less important,0.33223,136,362,0.28364,0.38082
1995,66 and older,2nd Quintile,Unimportant,0.18709,68,362,0.14686,0.22732
1995,66 and older,3rd Quintile,Important,0.38777,138,256,0.32796,0.44757
1995,66 and older,3rd Quintile,Less important,0.37944,118,256,0.31988,0.43900
1995,66 and older,4th Quintile,Important,0.39603,100,239,0.33389,0.45816
1995,66 and older,4th Quintile,Less important,0.35039,97,239,0.28978,0.41100
1995,66 and older,4th Quintile,Unimportant,0.15904,42,239,0.11257,0.20550
1995,66 and older,5th Quintile,Important,0.41100,81,190,0.34085,0.48115
1995,66 and older,5th Quintile,Less important,0.33777,75,190,0.27034,0.40519
1995,66 and older,5th Quintile,Unimportant,0.17031,34,190,0.11672,0.22390
2004,17-29 y.,1st Quintile,Very important,0.36149,309,893,0.32996,0.39302
2004,17-29 y.,1st Quintile,Important,0.52035,486,893,0.48757,0.55314
2004,17-29 y.,1st Quintile,Less important,0.09877,98,893,0.07919,0.11835
2004,17-29 y.,2nd Quintile,Very important,0.36097,260,729,0.32608,0.39586
2004,17-29 y.,2nd Quintile,Important,0.52682,401,729,0.49055,0.56309
2004,17-29 y.,2nd Quintile,Less important,0.09063,68,729,0.06978,0.11149
2004,17-29 y.,3rd Quintile,Very important,0.37537,276,738,0.34041,0.41033
2004,17-29 y.,3rd Quintile,Important,0.50284,388,738,0.46674,0.53894
2004,17-29 y.,3rd Quintile,Less important,0.10816,74,738,0.08574,0.13058
2004,17-29 y.,4th Quintile,Very important,0.33428,251,714,0.29965,0.36890
2004,17-29 y.,4th Quintile,Important,0.54191,386,714,0.50534,0.57849
2004,17-29 y.,4th Quintile,Less important,0.10918,77,714,0.08629,0.13207
2004,17-29 y.,5th Quintile,Very important,0.38803,314,835,0.35496,0.42111
2004,17-29 y.,5th Quintile,Important,0.52081,447,835,0.48690,0.55471
2004,17-29 y.,5th Quintile,Less important,0.08614,74,835,0.06709,0.10518
2004,30-45 y.,1st Quintile,Very important,0.15107,151,882,0.12742,0.17472
2004,30-45 y.,1st Quintile,Important,0.58432,538,882,0.55177,0.61686
2004,30-45 y.,1st Quintile,Less important,0.22703,193,882,0.19937,0.25469
2004,30-45 y.,2nd Quintile,Very important,0.17512,194,1148,0.15312,0.19711
2004,30-45 y.,2nd Quintile,Important,0.57133,679,1148,0.54269,0.59997
2004,30-45 y.,2nd Quintile,Less important,0.23439,275,1148,0.20988,0.25891
2004,30-45 y.,3rd Quintile,Very important,0.18372,227,1224,0.16201,0.20542
2004,30-45 y.,3rd Quintile,Important,0.56982,709,1224,0.54207,0.59757
2004,30-45 y.,3rd Quintile,Less important,0.23062,288,1224,0.20701,0.25423
2004,30-45 y.,4th Quintile,Very important,0.19996,265,1429,0.17921,0.22070
2004,30-45 y.,4th Quintile,Important,0.57592,840,1429,0.55029,0.60155
2004,30-45 y.,4th Quintile,Less important,0.20516,324,1429,0.18421,0.22610
2004,30-45 y.,5th Quintile,Very important,0.22953,370,1728,0.20970,0.24937
2004,30-45 y.,5th Quintile,Important,0.55518,1004,1728,0.53175,0.57862
2004,30-45 y.,5th Quintile,Less important,0.20283,354,1728,0.18386,0.22179
2004,46-65 y.,1st Quintile,Very important,0.10425,79,839,0.08356,0.12494
2004,46-65 y.,1st Quintile,Important,0.50980,446,839,0.47595,0.54365
2004,46-65 y.,1st Quintile,Less important,0.30461,257,839,0.27345,0.33577
2004,46-65 y.,1st Quintile,Unimportant,0.06295,57,839,0.04651,0.07939
2004,46-65 y.,2nd Quintile,Very important,0.10706,108,996,0.08785,0.12627
2004,46-65 y.,2nd Quintile,Important,0.52382,521,996,0.49278,0.55485
2004,46-65 y.,2nd Quintile,Less important,0.31601,316,996,0.28713,0.34490
2004,46-65 y.,2nd Quintile,Unimportant,0.04519,51,996,0.03229,0.05810
2004,46-65 y.,3rd Quintile,Very important,0.09775,101,1152,0.08060,0.11491
2004,46-65 y.,3rd Quintile,Important,0.53415,626,1152,0.50533,0.56297
2004,46-65 y.,3rd Quintile,Less important,0.31204,375,1152,0.28527,0.33880
2004,46-65 y.,3rd Quintile,Unimportant,0.04655,50,1152,0.03438,0.05872
2004,46-65 y.,4th Quintile,Very important,0.12087,184,1449,0.10408,0.13766
2004,46-65 y.,4th Quintile,Important,0.55842,806,1449,0.53284,0.58399
2004,46-65 y.,4th Quintile,Less important,0.28225,422,1449,0.25907,0.30544
2004,46-65 y.,4th Quintile,Unimportant,0.02818,37,1449,0.01965,0.03670
2004,46-65 y.,5th Quintile,Very important,0.13577,408,2866,0.12323,0.14831
2004,46-65 y.,5th Quintile,Important,0.51496,1481,2866,0.49666,0.53326
2004,46-65 y.,5th Quintile,Less important,0.31901,907,2866,0.30194,0.33607
2004,46-65 y.,5th Quintile,Unimportant,0.02293,70,2866,0.01745,0.02841
2004,66 and older,1st Quintile,Very important,0.08886,50,596,0.06600,0.11172
2004,66 and older,1st Quintile,Important,0.34261,208,596,0.30448,0.38074
2004,66 and older,1st Quintile,Less important,0.36978,241,596,0.33099,0.40857
2004,66 and older,1st Quintile,Unimportant,0.15127,97,596,0.12248,0.18006
2004,66 and older,2nd Quintile,Very important,0.06950,64,877,0.05266,0.08634
2004,66 and older,2nd Quintile,Important,0.42430,394,877,0.39157,0.45703
2004,66 and older,2nd Quintile,Less important,0.35077,315,877,0.31917,0.38237
2004,66 and older,2nd Quintile,Unimportant,0.11572,104,877,0.09454,0.13691
2004,66 and older,3rd Quintile,Very important,0.05730,55,768,0.04085,0.07375
2004,66 and older,3rd Quintile,Important,0.40253,339,768,0.36783,0.43724
2004,66 and older,3rd Quintile,Less important,0.35962,278,768,0.32566,0.39359
2004,66 and older,3rd Quintile,Unimportant,0.14927,96,768,0.12405,0.17449
2004,66 and older,4th Quintile,Very important,0.07203,54,701,0.05288,0.09118
2004,66 and older,4th Quintile,Important,0.42352,310,701,0.38691,0.46012
2004,66 and older,4th Quintile,Less important,0.36935,262,701,0.33360,0.40511
2004,66 and older,4th Quintile,Unimportant,0.12276,75,701,0.09845,0.14707
2004,66 and older,5th Quintile,Very important,0.08650,75,729,0.06608,0.10692
2004,66 and older,5th Quintile,Important,0.42554,312,729,0.38962,0.46145
2004,66 and older,5th Quintile,Less important,0.35680,270,729,0.32200,0.39160
2004,66 and older,5th Quintile,Unimportant,0.11243,72,729,0.08948,0.13537
2008,17-29 y.,1st Quintile,Very important,0.32955,275,773,0.29639,0.36271
2008,17-29 y.,1st Quintile,Important,0.46976,406,773,0.43455,0.50497
2008,17-29 y.,1st Quintile,Less important,0.10707,92,773,0.08526,0.12888
2008,17-29 y.,2nd Quintile,Very important,0.28763,166,567,0.25034,0.32492
2008,17-29 y.,2nd Quintile,Important,0.50564,322,567,0.46445,0.54683
2008,17-29 y.,2nd Quintile,Less important,0.11415,79,567,0.08795,0.14034
2008,17-29 y.,3rd Quintile,Very important,0.31985,217,631,0.28343,0.35627
2008,17-29 y.,3rd Quintile,Important,0.50699,350,631,0.46795,0.54603
2008,17-29 y.,3rd Quintile,Less important,0.09436,64,631,0.07153,0.11719
2008,17-29 y.,4th Quintile,Very important,0.29001,185,602,0.25373,0.32629
2008,17-29 y.,4th Quintile,Important,0.54503,349,602,0.50522,0.58484
2008,17-29 y.,4th Quintile,Less important,0.09693,68,602,0.07328,0.12059
2008,17-29 y.,5th Quintile,Very important,0.30180,203,551,0.26343,0.34016
2008,17-29 y.,5th Quintile,Important,0.51138,293,551,0.46960,0.55316
2008,17-29 y.,5th Quintile,Less important,0.11401,55,551,0.08745,0.14057
2008,30-45 y.,1st Quintile,Very important,0.16582,114,693,0.13811,0.19353
2008,30-45 y.,1st Quintile,Important,0.53848,412,693,0.50134,0.57562
2008,30-45 y.,1st Quintile,Less important,0.23946,167,693,0.20767,0.27126
2008,30-45 y.,2nd Quintile,Very important,0.15321,135,900,0.12967,0.17676
2008,30-45 y.,2nd Quintile,Important,0.57146,524,900,0.53911,0.60381
2008,30-45 y.,2nd Quintile,Less important,0.25317,241,900,0.22474,0.28159
2008,30-45 y.,3rd Quintile,Very important,0.15995,176,1073,0.13801,0.18189
2008,30-45 y.,3rd Quintile,Important,0.58261,637,1073,0.55309,0.61213
2008,30-45 y.,3rd Quintile,Less important,0.23706,260,1073,0.21160,0.26252
2008,30-45 y.,4th Quintile,Very important,0.19129,209,1124,0.16829,0.21429
2008,30-45 y.,4th Quintile,Important,0.56025,640,1124,0.53122,0.58928
2008,30-45 y.,4th Quintile,Less important,0.23164,275,1124,0.20696,0.25631
2008,30-45 y.,5th Quintile,Very important,0.16067,226,1285,0.14058,0.18075
2008,30-45 y.,5th Quintile,Important,0.60583,793,1285,0.57910,0.63256
2008,30-45 y.,5th Quintile,Less important,0.21731,266,1285,0.19475,0.23986
2008,46-65 y.,1st Quintile,Very important,0.11455,89,790,0.09232,0.13677
2008,46-65 y.,1st Quintile,Important,0.50558,395,790,0.47070,0.54047
2008,46-65 y.,1st Quintile,Less important,0.26259,227,790,0.23189,0.29330
2008,46-65 y.,1st Quintile,Unimportant,0.10489,79,790,0.08350,0.12627
2008,46-65 y.,2nd Quintile,Very important,0.11814,96,827,0.09613,0.14015
2008,46-65 y.,2nd Quintile,Important,0.51574,423,827,0.48166,0.54982
2008,46-65 y.,2nd Quintile,Less important,0.31772,270,827,0.28597,0.34947
2008,46-65 y.,2nd Quintile,Unimportant,0.04440,38,827,0.03035,0.05844
2008,46-65 y.,3rd Quintile,Very important,0.09034,100,1099,0.07339,0.10730
2008,46-65 y.,3rd Quintile,Important,0.53922,606,1099,0.50973,0.56870
2008,46-65 y.,3rd Quintile,Less important,0.32493,349,1099,0.29723,0.35263
2008,46-65 y.,3rd Quintile,Unimportant,0.04156,44,1099,0.02975,0.05337
2008,46-65 y.,4th Quintile,Very important,0.11162,167,1477,0.09555,0.12768
2008,46-65 y.,4th Quintile,Important,0.52313,780,1477,0.49765,0.54861
2008,46-65 y.,4th Quintile,Less important,0.32916,484,1477,0.30518,0.35313
2008,46-65 y.,4th Quintile,Unimportant,0.03070,46,1477,0.02190,0.03950
2008,46-65 y.,5th Quintile,Very important,0.12510,308,2461,0.11203,0.13817
2008,46-65 y.,5th Quintile,Important,0.53102,1339,2461,0.51130,0.55075
2008,46-65 y.,5th Quintile,Less important,0.31102,753,2461,0.29272,0.32931
2008,46-65 y.,5th Quintile,Unimportant,0.02580,61,2461,0.01953,0.03206
2008,66 and older,1st Quintile,Very important,0.05179,41,686,0.03519,0.06838
2008,66 and older,1st Quintile,Important,0.29950,213,686,0.26520,0.33380
2008,66 and older,1st Quintile,Less important,0.37586,277,686,0.33959,0.41213
2008,66 and older,1st Quintile,Unimportant,0.21541,155,686,0.18462,0.24620
2008,66 and older,2nd Quintile,Very important,0.04066,50,1021,0.02854,0.05278
2008,66 and older,2nd Quintile,Important,0.39370,418,1021,0.36371,0.42368
2008,66 and older,2nd Quintile,Less important,0.36595,393,1021,0.33639,0.39551
2008,66 and older,2nd Quintile,Unimportant,0.18324,160,1021,0.15949,0.20698
2008,66 and older,3rd Quintile,Very important,0.05568,50,927,0.04091,0.07045
2008,66 and older,3rd Quintile,Important,0.37085,377,927,0.33974,0.40196
2008,66 and older,3rd Quintile,Less important,0.38459,362,927,0.35326,0.41593
2008,66 and older,3rd Quintile,Unimportant,0.17493,138,927,0.15046,0.19940
2008,66 and older,4th Quintile,Very important,0.06142,43,696,0.04357,0.07927
2008,66 and older,4th Quintile,Important,0.33991,242,696,0.30469,0.37513
2008,66 and older,4th Quintile,Less important,0.42986,319,696,0.39305,0.46667
2008,66 and older,4th Quintile,Unimportant,0.14660,92,696,0.12030,0.17290
2008,66 and older,5th Quintile,Very important,0.08861,70,897,0.07000,0.10721
2008,66 and older,5th Quintile,Important,0.33307,344,897,0.30221,0.36394
2008,66 and older,5th Quintile,Less important,0.44971,388,897,0.41714,0.48229
2008,66 and older,5th Quintile,Unimportant,0.12483,95,897,0.10318,0.14647
2012,17-29 y.,1st Quintile,Very important,0.35257,439,1195,0.32547,0.37967
2012,17-29 y.,1st Quintile,Important,0.48227,641,1195,0.45392,0.51061
2012,17-29 y.,1st Quintile,Less important,0.08905,115,1195,0.07289,0.10521
2012,17-29 y.,2nd Quintile,Very important,0.37860,288,741,0.34365,0.41355
2012,17-29 y.,2nd Quintile,Important,0.45721,379,741,0.42131,0.49310
2012,17-29 y.,2nd Quintile,Less important,0.08819,74,741,0.06776,0.10863
2012,17-29 y.,3rd Quintile,Very important,0.31782,238,662,0.28232,0.35332
2012,17-29 y.,3rd Quintile,Important,0.51299,372,662,0.47489,0.55109
2012,17-29 y.,3rd Quintile,Less important,0.08723,52,662,0.06572,0.10874
2012,17-29 y.,4th Quintile,Very important,0.37371,213,579,0.33427,0.41315
2012,17-29 y.,4th Quintile,Important,0.46059,317,579,0.41996,0.50123
2012,17-29 y.,4th Quintile,Less important,0.09051,49,579,0.06712,0.11390
2012,17-29 y.,5th Quintile,Very important,0.32033,157,417,0.27549,0.36517
2012,17-29 y.,5th Quintile,Important,0.49788,223,417,0.44983,0.54593
2012,17-29 y.,5th Quintile,Less important,0.09455,37,417,0.06643,0.12266
2012,30-45 y.,1st Quintile,Very important,0.23297,426,1963,0.21426,0.25167
2012,30-45 y.,1st Quintile,Important,0.51878,1104,1963,0.49667,0.54089
2012,30-45 y.,1st Quintile,Less important,0.22115,399,1963,0.20279,0.23952
2012,30-45 y.,1st Quintile,Unimportant,0.02295,34,1963,0.01632,0.02957
2012,30-45 y.,2nd Quintile,Very important,0.21417,343,1772,0.19506,0.23328
2012,30-45 y.,2nd Quintile,Important,0.56484,1081,1772,0.54175,0.58793
2012,30-45 y.,2nd Quintile,Less important,0.19975,348,1772,0.18113,0.21837
2012,30-45 y.,3rd Quintile,Very important,0.19302,302,1691,0.17420,0.21183
2012,30-45 y.,3rd Quintile,Important,0.58549,968,1691,0.56200,0.60897
2012,30-45 y.,3rd Quintile,Less important,0.21534,421,1691,0.19574,0.23493
2012,30-45 y.,4th Quintile,Very important,0.20016,293,1567,0.18034,0.21998
2012,30-45 y.,4th Quintile,Important,0.59165,928,1567,0.56730,0.61599
2012,30-45 y.,4th Quintile,Less important,0.20037,346,1567,0.18054,0.22019
