year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Staedtischer Raum,Westdeutschland,4193,0.42245531128170183,0.41076061712982154,0.4341500054335821,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1985,Laendlicher Raum,Westdeutschland,1079,0.5167070008099409,0.4915715157600622,0.5418424858598196,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1986,Staedtischer Raum,Westdeutschland,4015,0.4121820794150687,0.4001737367541327,0.42419042207600466,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1986,Laendlicher Raum,Westdeutschland,1024,0.5096995290082578,0.4839988710063865,0.535400187010129,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1987,Staedtischer Raum,Westdeutschland,3965,0.3940231623963624,0.38207886309928285,0.405967461693442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,Laendlicher Raum,Westdeutschland,1010,0.5167518530077415,0.49064163504030256,0.5428620709751805,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1988,Staedtischer Raum,Westdeutschland,3816,0.38405934284583376,0.3718973823479111,0.39622130334375644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Laendlicher Raum,Westdeutschland,954,0.49824013062466427,0.47153189747840757,0.524948363770921,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1989,Staedtischer Raum,Westdeutschland,3737,0.3797378011633177,0.367506135679125,0.39196946664751037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,Laendlicher Raum,Westdeutschland,914,0.4908825628651712,0.46371431803994256,0.5180508076903998,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1990,Staedtischer Raum,Westdeutschland,3662,0.39612219294213663,0.38340188085964927,0.408842505024624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,Staedtischer Raum,Ostdeutschland,752,0.48608163487816697,0.45841174676225105,0.5137515229940829,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1990,Laendlicher Raum,Westdeutschland,930,0.46621538757036973,0.43977634244923314,0.4926544326915063,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1990,Laendlicher Raum,Ostdeutschland,1361,0.5288379456308708,0.5068376026156635,0.5508382886460782,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1991,Staedtischer Raum,Westdeutschland,3694,0.3918056466856937,0.3793076911039856,0.40430360226740175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,Staedtischer Raum,Ostdeutschland,664,0.5189518824390807,0.4888834123189113,0.5490203525592502,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1991,Laendlicher Raum,Westdeutschland,946,0.4852670845330112,0.4579704905734705,0.5125636784925519,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1991,Laendlicher Raum,Ostdeutschland,1279,0.5264041728029628,0.5038828194298306,0.548925526176095,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
1992,Staedtischer Raum,Westdeutschland,3696,0.39992711545583975,0.38729434205733393,0.4125598888543456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,Staedtischer Raum,Ostdeutschland,679,0.4942924251819304,0.46511335360892175,0.5234714967549391,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0
