year,pli0080,bula_h,proportion,n,lower_confidence,upper_confidence
1990,Daily,North Rhine-Westphalia,0.2642857142857143,18165,0.2578731783933915,0.27069825017803706
1990,Daily,Baden-Wuerttemberg,0.23392857142857143,18165,0.22777234426025017,0.2400847985968927
1990,Daily,Hesse,0.12678571428571428,18165,0.12194695578636458,0.13162447278506398
1990,Daily,Bavaria,0.10892857142857143,18165,0.10439786905816886,0.113459273798974
1990,Daily,Lower Saxony,0.0875,18165,0.08339078529740028,0.09160921470259971
1990,Daily,"Rhineland-Palatinate, Saarland",0.075,18165,0.07116963757581896,0.07883036242418104
1990,Daily,Berlin,0.04285714285714286,18165,0.039911783030454354,0.04580250268383136
1990,Daily,Schleswig-Holstein,0.026785714285714284,18165,0.0244377352014065,0.029133693370022067
1990,Daily,Bremen,0.02142857142857143,18165,0.0193227029424297,0.023534439914713157
1990,Daily,Hamburg,0.0125,18165,0.010884295521021516,0.014115704478978485
1990,At least once per week,North Rhine-Westphalia,0.2894540014958863,18165,0.2828588580172128,0.2960491449745598
1990,At least once per week,Baden-Wuerttemberg,0.19222139117427076,18165,0.18649098504856382,0.1979517972999777
1990,At least once per week,Bavaria,0.15781600598354525,18165,0.15251427867951553,0.16311773328757498
1990,At least once per week,Hesse,0.1049613562702568,18165,0.10050403456243832,0.10941867797807527
1990,At least once per week,Lower Saxony,0.09798055347793568,18165,0.09365724459999188,0.10230386235587947
1990,At least once per week,"Rhineland-Palatinate, Saarland",0.06681625529793069,18165,0.06318494786302498,0.0704475627328364
1990,At least once per week,Berlin,0.03590127150336574,18165,0.03319573099735042,0.03860681200938107
1990,At least once per week,Schleswig-Holstein,0.02293692346048367,18165,0.02075987922448539,0.02511396769648195
1990,At least once per week,Hamburg,0.02144103714784343,18165,0.019334569640513458,0.023547504655173405
1990,At least once per week,Bremen,0.010471204188481676,18165,0.00899090022168275,0.011951508155280602
1990,At least once per month,North Rhine-Westphalia,0.2764750378214826,18165,0.2699708497147909,0.28297922592817426
1990,At least once per month,Bavaria,0.18419062027231467,18165,0.17855338095086987,0.18982785959375947
1990,At least once per month,Baden-Wuerttemberg,0.1800302571860817,18165,0.17444285369600618,0.18561766067615723
1990,At least once per month,Lower Saxony,0.10703479576399395,18165,0.1025388803612904,0.11153071116669751
1990,At least once per month,Hesse,0.08850226928895613,18165,0.08437185733034355,0.09263268124756871
1990,At least once per month,"Rhineland-Palatinate, Saarland",0.0661875945537065,18165,0.06257219342931307,0.06980299567809993
1990,At least once per month,Schleswig-Holstein,0.03895612708018154,18165,0.03614229702374309,0.041769957136619996
1990,At least once per month,Berlin,0.029500756429652043,18165,0.027040091119013558,0.03196142174029053
1990,At least once per month,Hamburg,0.018532526475037822,18165,0.016571228226291,0.020493824723784644
1990,At least once per month,Bremen,0.01059001512859304,18165,0.009101426130262352,0.012078604126923728
1990,Seldom,North Rhine-Westphalia,0.23457476375764313,18165,0.22841264019502988,0.2407368873202564
1990,Seldom,Bavaria,0.1934408004446915,18165,0.18769658745017945,0.19918501343920356
1990,Seldom,Baden-Wuerttemberg,0.17954419121734297,18165,0.17396268199298418,0.18512570044170176
1990,Seldom,Lower Saxony,0.11839911061700945,18165,0.11370072562991305,0.12309749560410584
1990,Seldom,Hesse,0.10672595886603668,18165,0.10223575809984214,0.11121615963223122
1990,Seldom,"Rhineland-Palatinate, Saarland",0.0811561978877154,18165,0.07718501341633628,0.08512738235909452
1990,Seldom,Berlin,0.032240133407448586,18165,0.029671390800708172,0.034808876014189
1990,Seldom,Schleswig-Holstein,0.032240133407448586,18165,0.029671390800708172,0.034808876014189
1990,Seldom,Hamburg,0.011117287381878822,18165,0.009592496877330084,0.01264207788642756
1990,Seldom,Bremen,0.010561423012784881,18165,0.009074823423289184,0.012048022602280578
1990,Never,Baden-Wuerttemberg,0.1975806451612903,18165,0.1917902091372345,0.20337108118534614
1990,Never,North Rhine-Westphalia,0.18951612903225806,18165,0.18381666985807604,0.19521558820644008
1990,Never,Hesse,0.16129032258064516,18165,0.15594162119044908,0.16663902397084124
1990,Never,Bavaria,0.1532258064516129,18165,0.14798753337253043,0.15846407953069538
1990,Never,"Rhineland-Palatinate, Saarland",0.11693548387096774,18165,0.11226235512844093,0.12160861261349454
1990,Never,Lower Saxony,0.08064516129032258,18165,0.07668539904269492,0.08460492353795024
1990,Never,Berlin,0.04435483870967742,18165,0.04136080142006968,0.04734887599928516
1990,Never,Schleswig-Holstein,0.03225806451612903,18165,0.02968863147952862,0.034827497552729444
1990,Never,Hamburg,0.016129032258064516,18165,0.014297090769952359,0.01796097374617667
1990,Never,Bremen,0.008064516129032258,18165,0.006763839787391788,0.009365192470672728
1995,Daily,North Rhine-Westphalia,0.25063291139240507,17246,0.24416478887385978,0.25710103391095035
1995,Daily,Baden-Wuerttemberg,0.1911392405063291,17246,0.18527078667923816,0.19700769433342005
1995,Daily,Lower Saxony,0.07721518987341772,17246,0.07323124361970122,0.08119913612713421
1995,Daily,Hesse,0.07341772151898734,17246,0.06952499112079565,0.07731045191717904
1995,Daily,Bavaria,0.0670886075949367,17246,0.06335476102647988,0.07082245416339353
1995,Daily,"Rhineland-Palatinate, Saarland",0.06582278481012659,17246,0.06212182267414482,0.06952374694610836
1995,Daily,Saxony,0.05569620253164557,17246,0.052273410272276395,0.05911899479101474
1995,Daily,Saxony-Anhalt,0.05189873417721519,17246,0.04858805096664132,0.055209417387789055
1995,Daily,Brandenburg,0.0379746835443038,17246,0.035122009092265254,0.040827357996342344
1995,Daily,Thuringa,0.03670886075949367,17246,0.03390228922221229,0.03951543229677505
1995,Daily,Berlin,0.035443037974683546,17246,0.03268346876544289,0.0382026071839242
1995,Daily,Mecklenburg-Western Pomerania,0.024050632911392405,17246,0.021764040390285098,0.026337225432499712
1995,Daily,Schleswig-Holstein,0.015189873417721518,17246,0.013364443304050275,0.017015303531392762
1995,Daily,Hamburg,0.010126582278481013,17246,0.008632298234001166,0.01162086632296086
1995,Daily,Bremen,0.007594936708860759,17246,0.006299194978688045,0.008890678439033474
1995,At least once per week,North Rhine-Westphalia,0.21126235316054448,17246,0.20516994176006662,0.21735476456102235
1995,At least once per week,Baden-Wuerttemberg,0.15178071974641058,17246,0.14642553751066742,0.15713590198215374
1995,At least once per week,Bavaria,0.13928771210143576,17246,0.13412001221054595,0.14445541199232556
1995,At least once per week,Hesse,0.0846541115047548,17246,0.0804995181129867,0.0888087048965229
1995,At least once per week,Lower Saxony,0.08446764870408353,17246,0.08031721070499993,0.08861808670316713
1995,At least once per week,"Rhineland-Palatinate, Saarland",0.05687115420473615,17246,0.05341459965036274,0.06032770875910956
1995,At least once per week,Saxony,0.052396046988625766,17246,0.04907041205256152,0.055721681924690014
1995,At least once per week,Berlin,0.04437814655976133,17246,0.041304602119827664,0.04745169099969499
1995,At least once per week,Saxony-Anhalt,0.04027596494499348,17246,0.03734164109733711,0.04321028879264984
1995,At least once per week,Thuringa,0.03710609733358195,17246,0.03428496318109098,0.039927231486072925
1995,At least once per week,Brandenburg,0.03002051090807384,17246,0.0274736677806526,0.03256735403549508
1995,At least once per week,Mecklenburg-Western Pomerania,0.024053701286593326,17246,0.02176696650336144,0.02634043606982521
1995,At least once per week,Schleswig-Holstein,0.023121387283236993,17246,0.020878336401429425,0.02536443816504456
1995,At least once per week,Hamburg,0.012120082043632295,17246,0.01048696715255234,0.013753196934712249
1995,At least once per week,Bremen,0.008204363229535707,17246,0.006858052159117401,0.009550674299954015
1995,At least once per month,North Rhine-Westphalia,0.19818417639429312,17246,0.19223463240526922,0.204133720383317
1995,At least once per month,Bavaria,0.1265888456549935,17246,0.12162613485857872,0.13155155645140829
1995,At least once per month,Baden-Wuerttemberg,0.12269779507133592,17246,0.11780107959480252,0.12759451054786933
1995,At least once per month,Saxony,0.09027237354085603,17246,0.08599531688655375,0.09454943019515831
